osmid,highway,oneway,reversed,length,geometry,name,ref
603157754,residential,False,True,52.517,"LINESTRING (-37.6550056 -11.3783371, -37.6545239 -11.3783446)",,
277179901,residential,False,True,200.369,"LINESTRING (-37.6550056 -11.3783371, -37.6551877 -11.379566, -37.6552226 -11.3798684, -37.6552436 -11.3801234)",,
"[603157754, 381398733]",residential,False,False,77.12700000000001,"LINESTRING (-37.6550056 -11.3783371, -37.6551552 -11.3783446, -37.6552356 -11.3783601, -37.6552896 -11.3783803, -37.6553426 -11.3784174, -37.6553627 -11.3784419, -37.6553765 -11.3784748, -37.6554176 -11.3787508)",Rua Júlio Dionizio Soares,
277179812,residential,False,True,30.065,"LINESTRING (-37.658809 -11.3783697, -37.6587463 -11.378633)",Rua Arauá,
277179873,residential,False,False,131.164,"LINESTRING (-37.658809 -11.3783697, -37.658115 -11.3784408, -37.657616 -11.3785197)",Rua São Pedro,
"[277179873, 381398732]",residential,False,False,132.64,"LINESTRING (-37.657616 -11.3785197, -37.6575095 -11.3785586, -37.657484 -11.3785767, -37.6574656 -11.3786069, -37.6573143 -11.3796114)","['Rua João Calazans', 'Rua São Pedro']",
277179873,residential,False,True,131.164,"LINESTRING (-37.657616 -11.3785197, -37.658115 -11.3784408, -37.658809 -11.3783697)",Rua São Pedro,
277179812,residential,False,False,30.065,"LINESTRING (-37.6587463 -11.378633, -37.658809 -11.3783697)",Rua Arauá,
277179812,residential,False,True,64.64,"LINESTRING (-37.6587463 -11.378633, -37.6585868 -11.3791929)",Rua Arauá,
"[337005956, 337005943]",residential,False,"[False, True]",139.817,"LINESTRING (-37.6587463 -11.378633, -37.6595161 -11.3785846, -37.6595419 -11.3785941, -37.6595587 -11.3786086, -37.6595691 -11.3786332, -37.659605 -11.3787731, -37.6596563 -11.3790499)","['Travessa Bonfim', 'Rua Candido Viana']",
277179739,residential,False,False,30.38,"LINESTRING (-37.6560762 -11.3787029, -37.656353 -11.3786711)",Rua Vila Macedo,
277179739,residential,False,True,71.991,"LINESTRING (-37.6560762 -11.3787029, -37.6554176 -11.3787508)",Rua Vila Macedo,
277179818,residential,False,True,222.08300000000003,"LINESTRING (-37.6560762 -11.3787029, -37.6560741 -11.3787417, -37.6560594 -11.3797826, -37.6560651 -11.3797981, -37.6560772 -11.3798102, -37.6560956 -11.3798165, -37.6569776 -11.3798352)",Vila Macedo,
277179739,residential,False,True,30.38,"LINESTRING (-37.656353 -11.3786711, -37.6560762 -11.3787029)",Rua Vila Macedo,
277179739,residential,False,False,132.598,"LINESTRING (-37.656353 -11.3786711, -37.6570114 -11.3793685, -37.6570246 -11.3793893, -37.6570294 -11.3794069, -37.6570307 -11.3794283, -37.6570109 -11.3796053)",Rua Vila Macedo,
277179739,residential,False,False,71.991,"LINESTRING (-37.6554176 -11.3787508, -37.6560762 -11.3787029)",Rua Vila Macedo,
381398733,residential,False,False,157.262,"LINESTRING (-37.6554176 -11.3787508, -37.6554939 -11.3798616, -37.6555198 -11.3801615)",Rua Júlio Dionizio Soares,
"[603157754, 381398733]",residential,False,True,77.12700000000001,"LINESTRING (-37.6554176 -11.3787508, -37.6553765 -11.3784748, -37.6553627 -11.3784419, -37.6553426 -11.3784174, -37.6552896 -11.3783803, -37.6552356 -11.3783601, -37.6551552 -11.3783446, -37.6550056 -11.3783371)",Rua Júlio Dionizio Soares,
277179738,residential,False,False,70.413,"LINESTRING (-37.660896 -11.3789329, -37.6602877 -11.3791459)",Rua Joaquim Paulo Cardoso,
277179864,residential,False,False,59.683,"LINESTRING (-37.660896 -11.3789329, -37.6610499 -11.379448)",Rua Genival Ferreira,
277179738,residential,False,False,65.518,"LINESTRING (-37.6602877 -11.3791459, -37.6597142 -11.3793222)",Rua Joaquim Paulo Cardoso,
277179738,residential,False,True,70.413,"LINESTRING (-37.6602877 -11.3791459, -37.660896 -11.3789329)",Rua Joaquim Paulo Cardoso,
277179889,residential,False,True,59.505,"LINESTRING (-37.6602877 -11.3791459, -37.6604581 -11.3796543)",Rua Desembargador José Nolasco Carvalho,
277179864,residential,False,True,59.683,"LINESTRING (-37.6610499 -11.379448, -37.660896 -11.3789329)",Rua Genival Ferreira,
277179865,residential,False,False,68.469,"LINESTRING (-37.6610499 -11.379448, -37.6604581 -11.3796543)",Travessa Geronimo Ferreira,
381398727,residential,False,False,33.08,"LINESTRING (-37.6573143 -11.3796114, -37.6570109 -11.3796053)",Rua Constantino Catunino,
381398727,residential,False,True,127.226,"LINESTRING (-37.6573143 -11.3796114, -37.6584814 -11.3796159)",Rua Constantino Catunino,
"[277179873, 381398732]",residential,False,True,132.64000000000001,"LINESTRING (-37.6573143 -11.3796114, -37.6574656 -11.3786069, -37.657484 -11.3785767, -37.6575095 -11.3785586, -37.657616 -11.3785197)","['Rua João Calazans', 'Rua São Pedro']",
277179812,residential,False,False,48.418,"LINESTRING (-37.6584814 -11.3796159, -37.6585868 -11.3791929)",Rua Arauá,
277179812,residential,False,True,53.55,"LINESTRING (-37.6584814 -11.3796159, -37.6584644 -11.3800972)",Rua Arauá,
381398727,residential,False,False,127.226,"LINESTRING (-37.6584814 -11.3796159, -37.6573143 -11.3796114)",Rua Constantino Catunino,
277179738,residential,False,True,139.09199999999998,"LINESTRING (-37.6584814 -11.3796159, -37.6587068 -11.3796035, -37.6589011 -11.379578, -37.6591473 -11.3795101, -37.6597142 -11.3793222)",Rua Joaquim Paulo Cardoso,
381398727,residential,False,True,33.08,"LINESTRING (-37.6570109 -11.3796053, -37.6573143 -11.3796114)",Rua Constantino Catunino,
381398735,residential,False,False,25.82,"LINESTRING (-37.6570109 -11.3796053, -37.6569776 -11.3798352)",Rua Manoel José de Santana,
277179739,residential,False,True,132.598,"LINESTRING (-37.6570109 -11.3796053, -37.6570307 -11.3794283, -37.6570294 -11.3794069, -37.6570246 -11.3793893, -37.6570114 -11.3793685, -37.656353 -11.3786711)",Rua Vila Macedo,
277179865,residential,False,False,62.59,"LINESTRING (-37.6604581 -11.3796543, -37.6599159 -11.3798395)",Travessa Geronimo Ferreira,
277179865,residential,False,True,68.469,"LINESTRING (-37.6604581 -11.3796543, -37.6610499 -11.379448)",Travessa Geronimo Ferreira,
277179889,residential,False,False,59.505,"LINESTRING (-37.6604581 -11.3796543, -37.6602877 -11.3791459)",Rua Desembargador José Nolasco Carvalho,
277179889,residential,False,True,45.635,"LINESTRING (-37.6604581 -11.3796543, -37.6605312 -11.3800584)",Rua Desembargador José Nolasco Carvalho,
277179759,residential,False,False,52.012,"LINESTRING (-37.6599159 -11.3798395, -37.6599667 -11.3803046)",Travessa Boquim,
277179865,residential,False,True,62.59,"LINESTRING (-37.6599159 -11.3798395, -37.6604581 -11.3796543)",Travessa Geronimo Ferreira,
