osmid,lanes,ref,highway,oneway,reversed,length,geometry,bridge,name
409526280,,,tertiary,False,False,78.649,"LINESTRING (-39.5036162 -13.2273817, -39.503345 -13.2274389, -39.5030851 -13.2274971, -39.5029052 -13.2275264)",,Avenida 12 de Outubro
1192760043,,,tertiary,True,False,53.42,"LINESTRING (-39.5036162 -13.2273817, -39.5036734 -13.227359, -39.504018 -13.2273028, -39.5040992 -13.2272895)",,Avenida 12 de Outubro
413851955,,,residential,False,False,33.411,"LINESTRING (-39.5058234 -13.2286961, -39.5055174 -13.2287355)",,
409526274,,,residential,False,True,105.27000000000001,"LINESTRING (-39.5058234 -13.2286961, -39.5058033 -13.2289872, -39.5057416 -13.2291726, -39.5056893 -13.2292536, -39.5055847 -13.2293541, -39.505461 -13.2294175, -39.5053835 -13.2294572)",,Rua São Felipe
413851955,,,residential,False,True,161.49599999999998,"LINESTRING (-39.5058234 -13.2286961, -39.5059501 -13.2286798, -39.5060963 -13.2286739, -39.506156 -13.2286837, -39.5062673 -13.2287157, -39.5063297 -13.2287477, -39.5064457 -13.2288241, -39.5065033 -13.2288822, -39.5065597 -13.2289611, -39.5069097 -13.2294931)",,
409526256,,,residential,False,False,100.236,"LINESTRING (-39.5063489 -13.2300815, -39.5057859 -13.2293658)",,
409526256,,,residential,False,True,98.253,"LINESTRING (-39.5063489 -13.2300815, -39.5068856 -13.2307941)",,
413851914,,,residential,False,False,44.914,"LINESTRING (-39.5063489 -13.2300815, -39.5060299 -13.2303398)",,
413851914,,,residential,False,True,40.66,"LINESTRING (-39.5063489 -13.2300815, -39.5066589 -13.229875)",,
409526256,,,residential,False,True,100.236,"LINESTRING (-39.5057859 -13.2293658, -39.5063489 -13.2300815)",,
413851913,,,residential,False,False,41.598,"LINESTRING (-39.5057859 -13.2293658, -39.5057081 -13.2294102, -39.5054512 -13.2295496)",,
413851913,,,residential,False,True,56.936,"LINESTRING (-39.5057859 -13.2293658, -39.5060152 -13.2292353, -39.5062445 -13.2291152)",,
409526275,,,residential,False,True,16.467,"LINESTRING (-39.5034765 -13.2303502, -39.5036267 -13.2303737)",,Rua José Pedro de Souza
682470707,,,residential,False,False,59.826,"LINESTRING (-39.5034765 -13.2303502, -39.5035167 -13.2298136)",,
409526275,,,residential,False,False,158.386,"LINESTRING (-39.5034765 -13.2303502, -39.5032203 -13.2303228, -39.5030513 -13.2302745, -39.5028783 -13.2302001, -39.5026571 -13.2300604, -39.5021743 -13.2297536)",,Rua José Pedro de Souza
377323448,,,residential,False,True,63.442,"LINESTRING (-39.5039114 -13.2303035, -39.5038392 -13.2297373)",,
409526275,,,residential,False,False,31.79,"LINESTRING (-39.5039114 -13.2303035, -39.5036267 -13.2303737)",,Rua José Pedro de Souza
409526275,,,residential,False,True,82.839,"LINESTRING (-39.5039114 -13.2303035, -39.5042047 -13.2302249, -39.5046446 -13.2300904)",,Rua José Pedro de Souza
413851955,,,residential,False,True,110.628,"LINESTRING (-39.5017706 -13.228734, -39.5027523 -13.2290107)",,
409526282,,,residential,False,True,132.07100000000003,"LINESTRING (-39.5017706 -13.228734, -39.5016408 -13.2289017, -39.5016177 -13.2289517, -39.5016157 -13.2289752, -39.5016217 -13.2290091, -39.5016382 -13.2290297, -39.5016858 -13.2290493, -39.5019369 -13.229123, -39.5020509 -13.2291596, -39.5022507 -13.2292444, -39.5024317 -13.2293476)",,Rua Valência
413851955,,,residential,False,False,30.132,"LINESTRING (-39.5017706 -13.228734, -39.5016633 -13.2286844, -39.5015211 -13.2286139)",,
385089458,,,tertiary,False,False,6.914,"LINESTRING (-39.5045413 -13.2280773, -39.5044776 -13.2280819)",,Rua José Tomás Nascimento
385089458,,,tertiary,False,True,38.257,"LINESTRING (-39.5045413 -13.2280773, -39.50489 -13.2280212)",,Rua José Tomás Nascimento
409045139,,,residential,True,False,49.964,"LINESTRING (-39.5045413 -13.2280773, -39.5045769 -13.2285253)",,Rua Monsenhor Clodoaldo Barbosa
409526275,,,residential,False,False,175.22199999999998,"LINESTRING (-39.5021743 -13.2297536, -39.5018846 -13.2295839, -39.5015211 -13.2293397, -39.5014125 -13.2292418, -39.5013602 -13.2291491, -39.5013508 -13.2290656, -39.5013709 -13.2289637, -39.5015211 -13.2286139)",,Rua José Pedro de Souza
409526275,,,residential,False,True,158.386,"LINESTRING (-39.5021743 -13.2297536, -39.5026571 -13.2300604, -39.5028783 -13.2302001, -39.5030513 -13.2302745, -39.5032203 -13.2303228, -39.5034765 -13.2303502)",,Rua José Pedro de Souza
409526281,,,residential,False,False,53.068000000000005,"LINESTRING (-39.5021743 -13.2297536, -39.5022681 -13.2295943, -39.5024317 -13.2293476)",,
385089459,,,tertiary,False,False,47.497,"LINESTRING (-39.508464 -13.2299063, -39.5087269 -13.2295643)",,
385089459,,,tertiary,False,True,49.094,"LINESTRING (-39.508464 -13.2299063, -39.5081764 -13.2302477)",,
413851945,,,residential,False,False,210.129,"LINESTRING (-39.508464 -13.2299063, -39.508399 -13.2298763, -39.5083252 -13.2298495, -39.5082065 -13.2298267, -39.5081147 -13.2298215, -39.5080087 -13.2298339, -39.507874 -13.2298606, -39.5077626 -13.229905, -39.5073549 -13.2301008, -39.5071806 -13.2301191, -39.5070545 -13.2300891, -39.5069177 -13.2300264, -39.5067729 -13.2299468, -39.5066589 -13.229875)",,
385089458,,,tertiary,False,True,6.914,"LINESTRING (-39.5044776 -13.2280819, -39.5045413 -13.2280773)",,Rua José Tomás Nascimento
409526265,,,tertiary,False,False,84.853,"LINESTRING (-39.5044776 -13.2280819, -39.5036991 -13.2281713)",,
844641627,,,residential,True,False,94.15700000000001,"LINESTRING (-39.5044776 -13.2280819, -39.5044783 -13.227997, -39.5044816 -13.2279438, -39.504481 -13.2279059, -39.5044488 -13.2278423, -39.5042503 -13.2275473, -39.5041175 -13.2273367)",,Praça Goes Calmon
413851955,,,residential,False,False,99.992,"LINESTRING (-39.5055174 -13.2287355, -39.504603 -13.2288632)",,
413851955,,,residential,False,True,33.411,"LINESTRING (-39.5055174 -13.2287355, -39.5058234 -13.2286961)",,
385089459,,,tertiary,False,False,40.755,"LINESTRING (-39.5079531 -13.2305428, -39.5081764 -13.2302477)",,
385089459,,,tertiary,False,True,38.964999999999996,"LINESTRING (-39.5079531 -13.2305428, -39.5078666 -13.2307464, -39.507817 -13.2308672)",,
413851917,,,residential,False,False,98.047,"LINESTRING (-39.5079531 -13.2305428, -39.5077291 -13.2305747, -39.5074891 -13.2306315, -39.5070733 -13.2307471)",,
409526275,,,residential,False,True,175.22200000000004,"LINESTRING (-39.5015211 -13.2286139, -39.5013709 -13.2289637, -39.5013508 -13.2290656, -39.5013602 -13.2291491, -39.5014125 -13.2292418, -39.5015211 -13.2293397, -39.5018846 -13.2295839, -39.5021743 -13.2297536)",,Rua José Pedro de Souza
413851955,,,residential,False,True,30.132,"LINESTRING (-39.5015211 -13.2286139, -39.5016633 -13.2286844, -39.5017706 -13.228734)",,
409526268,,,residential,False,False,72.022,"LINESTRING (-39.507817 -13.2308672, -39.5072286 -13.2311696)",,
385089459,,,tertiary,False,False,38.964999999999996,"LINESTRING (-39.507817 -13.2308672, -39.5078666 -13.2307464, -39.5079531 -13.2305428)",,
385089459,,,tertiary,False,True,133.981,"LINESTRING (-39.507817 -13.2308672, -39.50777 -13.231048, -39.5077425 -13.231159, -39.5077184 -13.2312908, -39.507707 -13.2313953, -39.5076775 -13.2316759, -39.5076674 -13.23183, -39.5076641 -13.2319351, -39.5076721 -13.2320585)",,
409526280,,,tertiary,False,False,31.223,"LINESTRING (-39.5029052 -13.2275264, -39.5026175 -13.2275466)",,Avenida 12 de Outubro
409526280,,,tertiary,False,True,78.649,"LINESTRING (-39.5029052 -13.2275264, -39.5030851 -13.2274971, -39.503345 -13.2274389, -39.5036162 -13.2273817)",,Avenida 12 de Outubro
413851957,,,residential,False,True,80.07499999999999,"LINESTRING (-39.5029052 -13.2275264, -39.5029789 -13.2279272, -39.5030487 -13.2282327)",,
409526280,,,tertiary,False,True,25.459000000000003,"LINESTRING (-39.5022138 -13.2273795, -39.5023171 -13.227482, -39.5023875 -13.2275329)",,Avenida 12 de Outubro
844659382,2,BR-420,primary,False,False,30.459000000000003,"LINESTRING (-39.5022138 -13.2273795, -39.5021226 -13.2274121, -39.5020475 -13.2274285, -39.5019409 -13.2274402)",,
"[385089456, 844659382, 844659383]",2,BR-420,primary,False,True,64.71900000000001,"LINESTRING (-39.5022138 -13.2273795, -39.5023342 -13.2273314, -39.5027182 -13.2271244, -39.5027436 -13.2271112)",yes,
409526271,,,residential,False,False,72.594,"LINESTRING (-39.5079625 -13.2279879, -39.5082837 -13.228561)",,
385089458,,,tertiary,False,False,121.56700000000001,"LINESTRING (-39.5079625 -13.2279879, -39.5073308 -13.2281595, -39.507198 -13.2281857, -39.5070961 -13.2281922, -39.5068668 -13.2282039)",,Rua José Tomás Nascimento
385089458,,,tertiary,False,True,129.281,"LINESTRING (-39.5079625 -13.2279879, -39.508056 -13.2279686, -39.5081177 -13.2279539, -39.5081938 -13.2279373, -39.5082796 -13.2279135, -39.5083695 -13.2278808, -39.5084593 -13.227839, -39.5085455 -13.227794, -39.508625 -13.2277516, -39.5087118 -13.2277003, -39.5088429 -13.2276279, -39.5090424 -13.227513)",,Rua José Tomás Nascimento
385089458,,,tertiary,False,False,19.364,"LINESTRING (-39.509203 -13.2274363, -39.5090424 -13.227513)",,Rua José Tomás Nascimento
385089458,,,tertiary,False,True,148.649,"LINESTRING (-39.509203 -13.2274363, -39.5094645 -13.2273051, -39.5095336 -13.2272751, -39.5095939 -13.2272561, -39.509661 -13.2272463, -39.5097253 -13.2272483, -39.5097884 -13.2272509, -39.5098836 -13.2272633, -39.5099735 -13.2272855, -39.5100613 -13.227324, -39.5101579 -13.227386, -39.5104194 -13.2276034)",,Rua José Tomás Nascimento
409526260,,,tertiary,False,True,77.086,"LINESTRING (-39.509203 -13.2274363, -39.5092955 -13.2277953, -39.5093451 -13.2280166, -39.5093431 -13.2281132)",,
1073222028,,,residential,False,False,24.435,"LINESTRING (-39.5105749 -13.2277627, -39.5104194 -13.2276034)",,Rua José Tomás Nascimento
409526257,,,residential,False,False,79.33999999999999,"LINESTRING (-39.5105749 -13.2277627, -39.510478 -13.2278448, -39.5104475 -13.2278741, -39.5104241 -13.2278997, -39.5104044 -13.2279173, -39.5103778 -13.2279304, -39.5103389 -13.2279467, -39.5102739 -13.227964, -39.5102316 -13.2279758, -39.5101847 -13.22798, -39.5101414 -13.2279732, -39.5100771 -13.2279565, -39.5099916 -13.2279533, -39.5099185 -13.2279533)",,
1073222028,,,residential,False,True,24.435,"LINESTRING (-39.5104194 -13.2276034, -39.5105749 -13.2277627)",,Rua José Tomás Nascimento
385089458,,,tertiary,False,False,148.649,"LINESTRING (-39.5104194 -13.2276034, -39.5101579 -13.227386, -39.5100613 -13.227324, -39.5099735 -13.2272855, -39.5098836 -13.2272633, -39.5097884 -13.2272509, -39.5097253 -13.2272483, -39.509661 -13.2272463, -39.5095939 -13.2272561, -39.5095336 -13.2272751, -39.5094645 -13.2273051, -39.509203 -13.2274363)",,Rua José Tomás Nascimento
385089457,,,residential,False,False,7.511,"LINESTRING (-39.5057837 -13.2269145, -39.5057715 -13.226848)",,
824033480,,,tertiary,True,False,95.041,"LINESTRING (-39.5057837 -13.2269145, -39.5049402 -13.2271518)",,Avenida Beira Rio
385089457,,,residential,False,True,124.46199999999999,"LINESTRING (-39.5057837 -13.2269145, -39.5058822 -13.2274656, -39.5059049 -13.2276964, -39.5059428 -13.2280224)",,
385089457,,,residential,False,False,124.462,"LINESTRING (-39.5059428 -13.2280224, -39.5059049 -13.2276964, -39.5058822 -13.2274656, -39.5057837 -13.2269145)",,
385089458,,,tertiary,False,False,114.86399999999999,"LINESTRING (-39.5059428 -13.2280224, -39.505574 -13.227965, -39.5052508 -13.2279715, -39.50489 -13.2280212)",,Rua José Tomás Nascimento
385089458,,,tertiary,False,True,102.285,"LINESTRING (-39.5059428 -13.2280224, -39.5064162 -13.2281465, -39.5066321 -13.2281811, -39.5068668 -13.2282039)",,Rua José Tomás Nascimento
413851925,,,residential,False,False,14.1,"LINESTRING (-39.5053339 -13.2313842, -39.5053621 -13.231508)",,
413851925,,,residential,False,True,108.512,"LINESTRING (-39.5053339 -13.2313842, -39.5051033 -13.2304345)",,
682470705,,,residential,False,False,63.373999999999995,"LINESTRING (-39.5053339 -13.2313842, -39.5051475 -13.2314312, -39.5050952 -13.2314312, -39.5050664 -13.2314223, -39.5050432 -13.231394, -39.5049396 -13.2311479)",,
409045145,,,residential,False,False,83.899,"LINESTRING (-39.5041955 -13.2242513, -39.5037273 -13.2248526)",,
409045145,,,residential,False,False,32.647,"LINESTRING (-39.5037273 -13.2248526, -39.5035127 -13.2250589)",,
409045145,,,residential,False,True,83.899,"LINESTRING (-39.5037273 -13.2248526, -39.5041955 -13.2242513)",,
409526261,,,residential,False,False,170.176,"LINESTRING (-39.5037273 -13.2248526, -39.5039338 -13.2248187, -39.5041725 -13.2247547, -39.5043536 -13.2246934, -39.5045681 -13.2246072, -39.5048618 -13.2244388, -39.5051703 -13.2242769)",,
409045142,,,residential,False,True,39.814,"LINESTRING (-39.5051033 -13.2304345, -39.5047478 -13.2305264)",,
413851925,,,residential,False,False,108.512,"LINESTRING (-39.5051033 -13.2304345, -39.5053339 -13.2313842)",,
413851925,,,residential,False,True,53.575,"LINESTRING (-39.5051033 -13.2304345, -39.5050107 -13.2299612)",,
409526282,,,residential,False,True,35.925,"LINESTRING (-39.5035167 -13.2298136, -39.5038392 -13.2297373)",,Rua Valência
682470707,,,residential,False,True,59.826,"LINESTRING (-39.5035167 -13.2298136, -39.5034765 -13.2303502)",,
409526282,,,residential,False,False,61.35999999999999,"LINESTRING (-39.5035167 -13.2298136, -39.5032592 -13.2298215, -39.5031238 -13.2298032, -39.5030507 -13.2297771, -39.5029709 -13.2297275)",,Rua Valência
409045148,,,tertiary,False,True,55.322,"LINESTRING (-39.5102222 -13.2254702, -39.5106044 -13.2258005)",,
413851924,,,residential,False,True,135.41,"LINESTRING (-39.5102222 -13.2254702, -39.5104388 -13.2252283, -39.5104586 -13.2252218, -39.5104747 -13.2252185, -39.5104965 -13.2252246, -39.5105159 -13.225236, -39.5108398 -13.2254718, -39.5108512 -13.2254858, -39.5108566 -13.2255012, -39.5108536 -13.2255139, -39.5106044 -13.2258005)",,
409045148,,,tertiary,False,False,45.66199999999999,"LINESTRING (-39.5102222 -13.2254702, -39.5100358 -13.2253174, -39.5099771 -13.2252835, -39.5099292 -13.2252645, -39.5098719 -13.2252547)",,
409045142,,,residential,False,False,37.075,"LINESTRING (-39.5044113 -13.2305886, -39.5047478 -13.2305264)",,
409526259,,,residential,False,False,37.738,"LINESTRING (-39.5049396 -13.2311479, -39.504827 -13.2308267)",,
"[682470704, 413851932]",,,residential,False,False,223.303,"LINESTRING (-39.5049396 -13.2311479, -39.5046419 -13.2313045, -39.504552 -13.2313607, -39.5044233 -13.2314312, -39.5043308 -13.2314534, -39.5042543 -13.2314534, -39.5041899 -13.2314285, -39.5041189 -13.2313398, -39.5037729 -13.2307732, -39.5037165 -13.2306439, -39.5036803 -13.2305134, -39.5036267 -13.2303737)",,
682470705,,,residential,False,True,63.374,"LINESTRING (-39.5049396 -13.2311479, -39.5050432 -13.231394, -39.5050664 -13.2314223, -39.5050952 -13.2314312, -39.5051475 -13.2314312, -39.5053339 -13.2313842)",,
413851955,,,residential,False,False,39.08,"LINESTRING (-39.5031132 -13.2290011, -39.5027523 -13.2290107)",,
413851955,,,residential,False,True,71.761,"LINESTRING (-39.5031132 -13.2290011, -39.5037741 -13.2289503)",,
413851957,,,residential,False,False,85.727,"LINESTRING (-39.5031132 -13.2290011, -39.5030487 -13.2282327)",,
413851957,,,residential,False,True,82.604,"LINESTRING (-39.5031132 -13.2290011, -39.5031036 -13.229157, -39.5030929 -13.2292523, -39.5030634 -13.2294298, -39.5029709 -13.2297275)",,
409526283,,,residential,False,False,13.763,"LINESTRING (-39.5066924 -13.232251, -39.5066385 -13.2323631)",,
409526283,,,residential,False,True,44.150999999999996,"LINESTRING (-39.5066924 -13.232251, -39.5067575 -13.2321733, -39.5068286 -13.2321237, -39.5068896 -13.2320911, -39.5069566 -13.2320826, -39.5070368 -13.2320795)",,
409526265,,,tertiary,False,True,70.733,"LINESTRING (-39.5030487 -13.2282327, -39.5036991 -13.2281713)",,
413851957,,,residential,False,True,85.727,"LINESTRING (-39.5030487 -13.2282327, -39.5031132 -13.2290011)",,
409526265,,,tertiary,False,False,116.097,"LINESTRING (-39.5030487 -13.2282327, -39.5027006 -13.228249, -39.50248 -13.2282385, -39.5023412 -13.2282209, -39.502181 -13.2281896, -39.5019878 -13.22814)",,
413851957,,,residential,False,False,80.07499999999999,"LINESTRING (-39.5030487 -13.2282327, -39.5029789 -13.2279272, -39.5029052 -13.2275264)",,
409526261,,,residential,False,True,170.17600000000002,"LINESTRING (-39.5051703 -13.2242769, -39.5048618 -13.2244388, -39.5045681 -13.2246072, -39.5043536 -13.2246934, -39.5041725 -13.2247547, -39.5039338 -13.2248187, -39.5037273 -13.2248526)",,
409526282,,,residential,False,False,63.507,"LINESTRING (-39.5029709 -13.2297275, -39.5025001 -13.2293867)",,Rua Valência
409526282,,,residential,False,True,61.36,"LINESTRING (-39.5029709 -13.2297275, -39.5030507 -13.2297771, -39.5031238 -13.2298032, -39.5032592 -13.2298215, -39.5035167 -13.2298136)",,Rua Valência
413851957,,,residential,False,False,82.604,"LINESTRING (-39.5029709 -13.2297275, -39.5030634 -13.2294298, -39.5030929 -13.2292523, -39.5031036 -13.229157, -39.5031132 -13.2290011)",,
409526272,,,residential,False,True,94.867,"LINESTRING (-39.5026175 -13.2275466, -39.5019878 -13.22814)",,
409526280,,,tertiary,False,True,31.223,"LINESTRING (-39.5026175 -13.2275466, -39.5029052 -13.2275264)",,Avenida 12 de Outubro
409526280,,,tertiary,False,False,25.094,"LINESTRING (-39.5026175 -13.2275466, -39.5025022 -13.2275495, -39.5024378 -13.2275456, -39.5023875 -13.2275329)",,Avenida 12 de Outubro
409526283,,,residential,False,True,29.945,"LINESTRING (-39.5065075 -13.2326003, -39.5066385 -13.2323631)",,
409526272,,,residential,False,False,94.867,"LINESTRING (-39.5019878 -13.22814, -39.5026175 -13.2275466)",,
409526265,,,tertiary,False,True,116.09699999999998,"LINESTRING (-39.5019878 -13.22814, -39.502181 -13.2281896, -39.5023412 -13.2282209, -39.50248 -13.2282385, -39.5027006 -13.228249, -39.5030487 -13.2282327)",,
413851955,,,residential,False,False,7.879,"LINESTRING (-39.504603 -13.2288632, -39.504531 -13.2288736)",,
413851955,,,residential,False,True,99.992,"LINESTRING (-39.504603 -13.2288632, -39.5055174 -13.2287355)",,
409045139,,,residential,True,False,108.17600000000002,"LINESTRING (-39.504603 -13.2288632, -39.5046449 -13.2288939, -39.5046925 -13.2289128, -39.5047428 -13.2289285, -39.5048025 -13.2289337, -39.5051233 -13.2289233, -39.5052715 -13.2289004, -39.5053533 -13.2288776, -39.5054331 -13.228841, -39.505472 -13.2288058, -39.5055174 -13.2287355)",,Rua Monsenhor Clodoaldo Barbosa
413851955,,,residential,False,False,110.628,"LINESTRING (-39.5027523 -13.2290107, -39.5017706 -13.228734)",,
413851955,,,residential,False,True,39.08,"LINESTRING (-39.5027523 -13.2290107, -39.5031132 -13.2290011)",,
413851958,,,residential,False,False,49.933,"LINESTRING (-39.5027523 -13.2290107, -39.5025001 -13.2293867)",,
409526282,,,residential,False,False,8.586,"LINESTRING (-39.5025001 -13.2293867, -39.5024317 -13.2293476)",,Rua Valência
409526282,,,residential,False,True,63.507,"LINESTRING (-39.5025001 -13.2293867, -39.5029709 -13.2297275)",,Rua Valência
413851958,,,residential,False,True,49.933,"LINESTRING (-39.5025001 -13.2293867, -39.5027523 -13.2290107)",,
385089458,,,tertiary,False,True,19.364,"LINESTRING (-39.5090424 -13.227513, -39.509203 -13.2274363)",,Rua José Tomás Nascimento
385089458,,,tertiary,False,False,129.281,"LINESTRING (-39.5090424 -13.227513, -39.5088429 -13.2276279, -39.5087118 -13.2277003, -39.508625 -13.2277516, -39.5085455 -13.227794, -39.5084593 -13.227839, -39.5083695 -13.2278808, -39.5082796 -13.2279135, -39.5081938 -13.2279373, -39.5081177 -13.2279539, -39.508056 -13.2279686, -39.5079625 -13.2279879)",,Rua José Tomás Nascimento
413851912,,,residential,False,True,88.88100000000001,"LINESTRING (-39.5090424 -13.227513, -39.5089227 -13.2273025, -39.5088456 -13.2271236, -39.5088161 -13.2270264, -39.5087839 -13.2268808, -39.5087698 -13.2267672)",,
377323448,,,residential,False,False,32.514,"LINESTRING (-39.5037741 -13.2289503, -39.5037917 -13.2292422)",,
377323448,,,residential,False,True,87.001,"LINESTRING (-39.5037741 -13.2289503, -39.5036991 -13.2281713)",,
413851955,,,residential,False,False,71.761,"LINESTRING (-39.5037741 -13.2289503, -39.5031132 -13.2290011)",,
413851955,,,residential,False,True,82.373,"LINESTRING (-39.5037741 -13.2289503, -39.504531 -13.2288736)",,
409045145,,,residential,False,False,68.705,"LINESTRING (-39.5035127 -13.2250589, -39.5030513 -13.2254832)",,
409045145,,,residential,False,True,32.647,"LINESTRING (-39.5035127 -13.2250589, -39.5037273 -13.2248526)",,
413851907,,,residential,False,False,108.642,"LINESTRING (-39.5035127 -13.2250589, -39.5036776 -13.2252848, -39.5038573 -13.2254924, -39.5041645 -13.2257992)",,
413851929,,,residential,False,True,56.852000000000004,"LINESTRING (-39.5069097 -13.2294931, -39.5070344 -13.2293521, -39.5070867 -13.2292692, -39.5071934 -13.2290663)",,
413851955,,,residential,False,False,161.496,"LINESTRING (-39.5069097 -13.2294931, -39.5065597 -13.2289611, -39.5065033 -13.2288822, -39.5064457 -13.2288241, -39.5063297 -13.2287477, -39.5062673 -13.2287157, -39.506156 -13.2286837, -39.5060963 -13.2286739, -39.5059501 -13.2286798, -39.5058234 -13.2286961)",,
413851955,,,residential,False,True,22.796,"LINESTRING (-39.5069097 -13.2294931, -39.5069848 -13.2295845, -39.5070532 -13.229642)",,
413851962,,,residential,False,True,27.499,"LINESTRING (-39.5068745 -13.2274515, -39.5068671 -13.2276987)",,
409526278,,,residential,False,True,210.192,"LINESTRING (-39.5068745 -13.2274515, -39.5073824 -13.2273429, -39.5077747 -13.2272516, -39.5078384 -13.2272281, -39.5079135 -13.2271458, -39.5079437 -13.227074, -39.5079584 -13.2269989, -39.5079229 -13.2267476, -39.5078279 -13.2263509)",,
413851962,,,residential,False,False,94.617,"LINESTRING (-39.5068745 -13.2274515, -39.5068502 -13.2272538, -39.5067699 -13.2266067)",,
413851925,,,residential,False,False,47.715,"LINESTRING (-39.5049544 -13.2295356, -39.5050107 -13.2299612)",,
823764147,,,residential,False,False,47.358999999999995,"LINESTRING (-39.5049544 -13.2295356, -39.5047317 -13.2295578, -39.5045187 -13.2295741)",,Rua Valência
823764147,,,residential,False,True,47.260000000000005,"LINESTRING (-39.5049544 -13.2295356, -39.5051166 -13.2295042, -39.5053835 -13.2294572)",,Rua Valência
409526274,,,residential,False,True,12.62,"LINESTRING (-39.5053835 -13.2294572, -39.5054512 -13.2295496)",,Rua São Felipe
409526274,,,residential,False,False,105.27000000000001,"LINESTRING (-39.5053835 -13.2294572, -39.505461 -13.2294175, -39.5055847 -13.2293541, -39.5056893 -13.2292536, -39.5057416 -13.2291726, -39.5058033 -13.2289872, -39.5058234 -13.2286961)",,Rua São Felipe
823764147,,,residential,False,False,47.260000000000005,"LINESTRING (-39.5053835 -13.2294572, -39.5051166 -13.2295042, -39.5049544 -13.2295356)",,Rua Valência
409526259,,,residential,False,False,33.487,"LINESTRING (-39.5045249 -13.2291747, -39.504531 -13.2288736)",,
409526259,,,residential,False,True,37.43,"LINESTRING (-39.5045249 -13.2291747, -39.5045158 -13.2295112)",,
409526266,,,residential,False,True,79.719,"LINESTRING (-39.5045249 -13.2291747, -39.5037917 -13.2292422)",,
409526259,,,residential,False,True,33.487,"LINESTRING (-39.504531 -13.2288736, -39.5045249 -13.2291747)",,
413851955,,,residential,False,False,82.373,"LINESTRING (-39.504531 -13.2288736, -39.5037741 -13.2289503)",,
