osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes
385299024,False,SC-160,Avenida Brasil,secondary,40,False,146.838,"LINESTRING (-53.0003415 -26.9276364, -53.0015754 -26.9271806, -53.0017092 -26.9271296)",,
"[458166547, 458166551]",False,,"['Rua Castro Alves', 'Rua Marcílio Dias']",residential,,True,233.791,"LINESTRING (-53.0003415 -26.9276364, -53.0008544 -26.9283498, -53.0008742 -26.9283814, -53.0021386 -26.9279177)",,
189215954,False,SC-160,Avenida Brasil,secondary,40,False,20.346,"LINESTRING (-53.0071356 -26.926515, -53.0073337 -26.9265628)",,
189215954,False,SC-160,Avenida Brasil,secondary,40,True,43.658,"LINESTRING (-53.0071356 -26.926515, -53.0070052 -26.9264834, -53.0067106 -26.9264122)",,
458166546,False,,Avenida Beira Rio,residential,40,False,188.248,"LINESTRING (-53.0071356 -26.926515, -53.0069357 -26.9271028, -53.0069035 -26.9271745, -53.0068204 -26.9272307, -53.0058712 -26.9275611)",,
385299024,False,SC-160,Avenida Brasil,secondary,40,True,6.063,"LINESTRING (-53.0017654 -26.9271081, -53.0017092 -26.9271296)",,
943822682,True,,Rua Manoel Couto,residential,40,False,8.672,"LINESTRING (-53.0017654 -26.9271081, -53.0017715 -26.9271859)",,
385299024,False,SC-160,Avenida Brasil,secondary,40,False,146.048,"LINESTRING (-53.0017654 -26.9271081, -53.0029874 -26.9266464, -53.0031172 -26.9265869)",,
458165349,False,,Avenida Independência,tertiary,40,True,62.6,"LINESTRING (-53.0047801 -26.9259662, -53.0049804 -26.9254323)",,
189215954,False,SC-160,Avenida Brasil,secondary,40,False,74.859,"LINESTRING (-53.0047801 -26.9259662, -53.0054824 -26.9261394, -53.0055081 -26.9261448)",,
385299024,False,SC-160,Avenida Brasil,secondary,40,True,178.78199999999998,"LINESTRING (-53.0047801 -26.9259662, -53.0046019 -26.9260322, -53.0037032 -26.9263881, -53.0031172 -26.9265869)",,
554359017,False,,Rua Princesa Isabel,tertiary,40,False,121.581,"LINESTRING (-53.0031172 -26.9265869, -53.0026559 -26.9255738)",,
1240365866,True,,Rua Princesa Isabel,residential,40,False,98.846,"LINESTRING (-53.0031172 -26.9265869, -53.0034984 -26.9274083)",,
385299024,False,SC-160,Avenida Brasil,secondary,40,False,178.782,"LINESTRING (-53.0031172 -26.9265869, -53.0037032 -26.9263881, -53.0046019 -26.9260322, -53.0047801 -26.9259662)",,
385299024,False,SC-160,Avenida Brasil,secondary,40,True,146.048,"LINESTRING (-53.0031172 -26.9265869, -53.0029874 -26.9266464, -53.0017654 -26.9271081)",,
458309058,False,,Rua Marechal Deodoro,residential,,True,179.48,"LINESTRING (-53.0064211 -26.9289207, -53.0066883 -26.9288559, -53.0068026 -26.9288481, -53.0077893 -26.9288136, -53.0082098 -26.9287277)",,
939435672,False,,Rua João Arno Hermes,residential,,False,15.789,"LINESTRING (-53.0064337 -26.9294379, -53.0064657 -26.929577)",,
458309062,False,,Rua São Francisco,residential,,True,199.584,"LINESTRING (-53.0064337 -26.9294379, -53.00683 -26.9293468, -53.0068687 -26.9293404, -53.006948 -26.9293472, -53.0083547 -26.9297712)",,
189215954,False,SC-160,Avenida Brasil,secondary,40,True,122.868,"LINESTRING (-53.0067106 -26.9264122, -53.0055081 -26.9261448)",,
458165366,False,,Rua Sete de Setembro,residential,40,True,149.569,"LINESTRING (-53.0067106 -26.9264122, -53.0070625 -26.9251042)",,
189215954,False,SC-160,Avenida Brasil,secondary,40,False,43.658,"LINESTRING (-53.0067106 -26.9264122, -53.0070052 -26.9264834, -53.0071356 -26.926515)",,
189215954,False,SC-160,Avenida Brasil,secondary,40,True,20.346,"LINESTRING (-53.0073337 -26.9265628, -53.0071356 -26.926515)",,
458166543,False,,Avenida Beira Rio,residential,,True,211.179,"LINESTRING (-53.0073337 -26.9265628, -53.0085173 -26.9249838)",,
"[458309056, 189215954, 485503380]",False,SC-160,"['Rua Anita Garibaldi', 'Avenida Brasil']",secondary,40,"[False, True]",114.478,"LINESTRING (-53.0073337 -26.9265628, -53.0074807 -26.9265984, -53.0079879 -26.9267382, -53.0084056 -26.9269332)",yes,2
458165350,False,,Avenida Independência,tertiary,40,False,99.222,"LINESTRING (-53.0086283 -26.9226522, -53.0090964 -26.9218635)",,
939407200,False,,Rua Marechal Floriano Peixoto,residential,40,False,75.765,"LINESTRING (-53.0086283 -26.9226522, -53.0079522 -26.9223346)",,
458165349,False,,Avenida Independência,tertiary,40,False,65.092,"LINESTRING (-53.0086283 -26.9226522, -53.0085725 -26.9227417, -53.0083094 -26.9231639)",,
939407200,False,,Rua Marechal Floriano Peixoto,residential,40,True,82.214,"LINESTRING (-53.0066153 -26.9217296, -53.0073593 -26.9220561)",,
458165365,False,,Rua Professor Francisco Meyer,residential,,False,125.664,"LINESTRING (-53.0083094 -26.9231639, -53.0094015 -26.9237375)",,
458165349,False,,Avenida Independência,tertiary,40,False,215.92100000000002,"LINESTRING (-53.0083094 -26.9231639, -53.0080965 -26.9233243, -53.0078088 -26.9234192, -53.0073997 -26.9234988, -53.0068709 -26.9236064, -53.0062901 -26.9238269)",,
458165349,False,,Avenida Independência,tertiary,40,True,65.092,"LINESTRING (-53.0083094 -26.9231639, -53.0085725 -26.9227417, -53.0086283 -26.9226522)",,
458166541,False,,Travessa Presidente Kennedy,residential,40,False,139.283,"LINESTRING (-53.0052701 -26.9245068, -53.0041356 -26.923768)",,
458165349,False,,Avenida Independência,tertiary,40,False,107.00800000000001,"LINESTRING (-53.0052701 -26.9245068, -53.0051291 -26.9248605, -53.0049804 -26.9254323)",,
458165349,False,,Avenida Independência,tertiary,40,True,129.317,"LINESTRING (-53.0052701 -26.9245068, -53.0055383 -26.9241792, -53.0060835 -26.9239306, -53.0062901 -26.9238269)",,
939407200,False,,Rua Marechal Floriano Peixoto,residential,40,False,82.214,"LINESTRING (-53.0073593 -26.9220561, -53.0066153 -26.9217296)",,
939407200,False,,Rua Marechal Floriano Peixoto,residential,40,True,66.441,"LINESTRING (-53.0073593 -26.9220561, -53.0079522 -26.9223346)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,True,188.719,"LINESTRING (-53.0073593 -26.9220561, -53.0071916 -26.922152, -53.0065363 -26.9223105, -53.0055922 -26.922667)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,True,57.326,"LINESTRING (-53.0055922 -26.922667, -53.0050971 -26.9229333)",,
458165366,False,,Rua Sete de Setembro,residential,40,False,64.234,"LINESTRING (-53.0055922 -26.922667, -53.0059084 -26.9231712)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,False,188.719,"LINESTRING (-53.0055922 -26.922667, -53.0065363 -26.9223105, -53.0071916 -26.922152, -53.0073593 -26.9220561)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,True,64.524,"LINESTRING (-53.0041356 -26.923768, -53.0036542 -26.9241585)",,
458166541,False,,Travessa Presidente Kennedy,residential,40,True,139.283,"LINESTRING (-53.0041356 -26.923768, -53.0052701 -26.9245068)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,False,136.7,"LINESTRING (-53.0041356 -26.923768, -53.004637 -26.9231424, -53.0050971 -26.9229333)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,False,155.138,"LINESTRING (-53.0023886 -26.924979, -53.0036542 -26.9241585)",,
458165356,False,,Rua Quintino Bocaiúva,tertiary,,True,67.983,"LINESTRING (-53.0023886 -26.924979, -53.0017883 -26.9252745)",,
458165359,False,,Rua Princesa Isabel,residential,40,False,80.781,"LINESTRING (-53.0023886 -26.924979, -53.0021097 -26.9242964)",,
554359017,False,,Rua Princesa Isabel,tertiary,40,True,71.25,"LINESTRING (-53.0023886 -26.924979, -53.0026559 -26.9255738)",,
458165358,False,,Rua Princesa Isabel,residential,40,False,105.15,"LINESTRING (-53.0039039 -26.9282821, -53.0034984 -26.9274083)",,
458166546,False,,Avenida Beira Rio,residential,40,False,148.316,"LINESTRING (-53.0039039 -26.9282821, -53.0025249 -26.9287993)",,
458166546,False,,Avenida Beira Rio,residential,40,True,210.872,"LINESTRING (-53.0039039 -26.9282821, -53.0040414 -26.9282317, -53.0056478 -26.9276434, -53.0058712 -26.9275611)",,
458165359,False,,Rua Princesa Isabel,residential,40,True,44.941,"LINESTRING (-53.0014797 -26.9229483, -53.0016537 -26.9233215)",,
458165350,False,,Avenida Independência,tertiary,40,True,99.222,"LINESTRING (-53.0090964 -26.9218635, -53.0086283 -26.9226522)",,
458165365,False,,Rua Professor Francisco Meyer,residential,,True,125.664,"LINESTRING (-53.0094015 -26.9237375, -53.0083094 -26.9231639)",,
458166543,False,,Avenida Beira Rio,residential,,False,163.981,"LINESTRING (-53.0094015 -26.9237375, -53.0085173 -26.9249838)",,
458165366,False,,Rua Sete de Setembro,residential,40,False,149.569,"LINESTRING (-53.0070625 -26.9251042, -53.0067106 -26.9264122)",,
458165366,False,,Rua Sete de Setembro,residential,40,True,69.972,"LINESTRING (-53.0070625 -26.9251042, -53.0067282 -26.92455)",,
458166542,False,,Rua Iguaçu,residential,,True,144.851,"LINESTRING (-53.0070625 -26.9251042, -53.0085173 -26.9249838)",,
939407200,False,,Rua Marechal Floriano Peixoto,residential,40,False,66.441,"LINESTRING (-53.0079522 -26.9223346, -53.0073593 -26.9220561)",,
939407200,False,,Rua Marechal Floriano Peixoto,residential,40,True,75.765,"LINESTRING (-53.0079522 -26.9223346, -53.0086283 -26.9226522)",,
458165367,False,,Rua João Paulo Kremer,residential,40,False,234.46900000000002,"LINESTRING (-53.0079522 -26.9223346, -53.007685 -26.9227232, -53.006689 -26.9229285, -53.0064422 -26.9229668, -53.0059084 -26.9231712)",,
458165366,False,,Rua Sete de Setembro,residential,40,False,82.146,"LINESTRING (-53.0059084 -26.9231712, -53.0062901 -26.9238269)",,
458165366,False,,Rua Sete de Setembro,residential,40,True,64.234,"LINESTRING (-53.0059084 -26.9231712, -53.0055922 -26.922667)",,
458165367,False,,Rua João Paulo Kremer,residential,40,True,234.469,"LINESTRING (-53.0059084 -26.9231712, -53.0064422 -26.9229668, -53.006689 -26.9229285, -53.007685 -26.9227232, -53.0079522 -26.9223346)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,False,57.326,"LINESTRING (-53.0050971 -26.9229333, -53.0055922 -26.922667)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,True,136.7,"LINESTRING (-53.0050971 -26.9229333, -53.004637 -26.9231424, -53.0041356 -26.923768)",,
458165371,False,,Rua Clemente Kasper,residential,,False,103.553,"LINESTRING (-53.0050971 -26.9229333, -53.0047846 -26.9223856, -53.0048095 -26.9220696)",,
458165371,False,,Rua Clemente Kasper,residential,,True,103.553,"LINESTRING (-53.0048095 -26.9220696, -53.0047846 -26.9223856, -53.0050971 -26.9229333)",,
458165382,False,,Rua João Kist,residential,,False,295.49300000000005,"LINESTRING (-53.0048095 -26.9220696, -53.0040845 -26.9223617, -53.003473 -26.9225721, -53.0032483 -26.9226421, -53.0032361 -26.9227075, -53.0035079 -26.9232346, -53.0034998 -26.9233255, -53.0031372 -26.9235838)",,
458165382,False,,Rua João Kist,residential,,False,129.058,"LINESTRING (-53.0031372 -26.9235838, -53.0021097 -26.9242964)",,
458166540,False,,Rua Arthur Heidt,residential,,False,120.245,"LINESTRING (-53.0031372 -26.9235838, -53.0023784 -26.9227402)",,
458166540,False,,Rua Arthur Heidt,residential,,True,81.92,"LINESTRING (-53.0031372 -26.9235838, -53.0036542 -26.9241585)",,
458165382,False,,Rua João Kist,residential,,True,295.493,"LINESTRING (-53.0031372 -26.9235838, -53.0034998 -26.9233255, -53.0035079 -26.9232346, -53.0032361 -26.9227075, -53.0032483 -26.9226421, -53.003473 -26.9225721, -53.0040845 -26.9223617, -53.0048095 -26.9220696)",,
458165359,False,,Rua Princesa Isabel,residential,40,False,117.453,"LINESTRING (-53.0021097 -26.9242964, -53.0016537 -26.9233215)",,
458165359,False,,Rua Princesa Isabel,residential,40,True,80.781,"LINESTRING (-53.0021097 -26.9242964, -53.0023886 -26.924979)",,
458165382,False,,Rua João Kist,residential,,False,126.569,"LINESTRING (-53.0021097 -26.9242964, -53.0009172 -26.9247028)",,
458165382,False,,Rua João Kist,residential,,True,129.058,"LINESTRING (-53.0021097 -26.9242964, -53.0031372 -26.9235838)",,
458165366,False,,Rua Sete de Setembro,residential,40,False,69.972,"LINESTRING (-53.0067282 -26.92455, -53.0070625 -26.9251042)",,
458165366,False,,Rua Sete de Setembro,residential,40,True,91.387,"LINESTRING (-53.0067282 -26.92455, -53.0062901 -26.9238269)",,
458166537,False,,Rua Duque de Caxias,residential,40,False,169.787,"LINESTRING (-53.0067282 -26.92455, -53.0058548 -26.9249588, -53.0058011 -26.925033, -53.0056402 -26.9255734)",,
458166537,False,,Rua Duque de Caxias,residential,40,False,104.237,"LINESTRING (-53.0053757 -26.9267343, -53.0058712 -26.9275611)",,
458166537,False,,Rua Duque de Caxias,residential,40,True,66.851,"LINESTRING (-53.0053757 -26.9267343, -53.0055081 -26.9261448)",,
458166547,False,,Rua Castro Alves,residential,,False,200.64499999999998,"LINESTRING (-53.0053757 -26.9267343, -53.0038327 -26.9272821, -53.0034984 -26.9274083)",,
458166537,False,,Rua Duque de Caxias,residential,40,True,72.654,"LINESTRING (-53.0062078 -26.9281415, -53.0058712 -26.9275611)",,
458166537,False,,Rua Duque de Caxias,residential,40,False,64.873,"LINESTRING (-53.0056402 -26.9255734, -53.0055081 -26.9261448)",,
458166538,False,,Rua Venâncio Aires,residential,40,False,67.269,"LINESTRING (-53.0056402 -26.9255734, -53.0049804 -26.9254323)",,
458166537,False,,Rua Duque de Caxias,residential,40,True,169.78699999999998,"LINESTRING (-53.0056402 -26.9255734, -53.0058011 -26.925033, -53.0058548 -26.9249588, -53.0067282 -26.92455)",,
458166538,False,,Rua Venâncio Aires,residential,40,True,139.917,"LINESTRING (-53.0036089 -26.9251356, -53.0049804 -26.9254323)",,
458166539,True,,Rua Venâncio Aires,residential,40,False,106.306,"LINESTRING (-53.0036089 -26.9251356, -53.0026559 -26.9255738)",,
510290288,False,,Rua Arthur Heidt,residential,40,False,108.946,"LINESTRING (-53.0036089 -26.9251356, -53.0036701 -26.924288, -53.0036567 -26.9242067, -53.0036542 -26.9241585)",,
510286098,False,,Rua Venâncio Aires,residential,,False,15.491,"LINESTRING (-53.0020916 -26.9257857, -53.0019508 -26.9258461)",,
510286099,True,,,residential,40,False,64.306,"LINESTRING (-53.0020916 -26.9257857, -53.0017883 -26.9252745)",,
458165356,False,,Rua Quintino Bocaiúva,tertiary,,False,67.983,"LINESTRING (-53.0017883 -26.9252745, -53.0023886 -26.924979)",,
458165356,False,,Rua Quintino Bocaiúva,tertiary,,True,108.327,"LINESTRING (-53.0017883 -26.9252745, -53.0008977 -26.9258389)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,False,64.524,"LINESTRING (-53.0036542 -26.9241585, -53.0041356 -26.923768)",,
458165353,False,,Rua Quintino Bocaiúva,tertiary,,True,155.138,"LINESTRING (-53.0036542 -26.9241585, -53.0023886 -26.924979)",,
458166540,False,,Rua Arthur Heidt,residential,,False,81.92,"LINESTRING (-53.0036542 -26.9241585, -53.0031372 -26.9235838)",,
510290288,False,,Rua Arthur Heidt,residential,40,True,108.946,"LINESTRING (-53.0036542 -26.9241585, -53.0036567 -26.9242067, -53.0036701 -26.924288, -53.0036089 -26.9251356)",,
458166540,False,,Rua Arthur Heidt,residential,,True,120.245,"LINESTRING (-53.0023784 -26.9227402, -53.0031372 -26.9235838)",,
458166542,False,,Rua Iguaçu,residential,,False,144.851,"LINESTRING (-53.0085173 -26.9249838, -53.0070625 -26.9251042)",,
458166543,False,,Avenida Beira Rio,residential,,False,211.179,"LINESTRING (-53.0085173 -26.9249838, -53.0073337 -26.9265628)",,
458166543,False,,Avenida Beira Rio,residential,,True,163.981,"LINESTRING (-53.0085173 -26.9249838, -53.0094015 -26.9237375)",,
458166546,False,,Avenida Beira Rio,residential,40,True,43.379,"LINESTRING (-53.0021224 -26.9289523, -53.0025249 -26.9287993)",,
458165356,False,,Rua Quintino Bocaiúva,tertiary,,False,7.355,"LINESTRING (-53.0008258 -26.9258552, -53.0008977 -26.9258389)",,
458165356,False,,Rua Quintino Bocaiúva,tertiary,,False,108.327,"LINESTRING (-53.0008977 -26.9258389, -53.0017883 -26.9252745)",,
458165356,False,,Rua Quintino Bocaiúva,tertiary,,True,7.355,"LINESTRING (-53.0008977 -26.9258389, -53.0008258 -26.9258552)",,
458166550,True,,Rua Manoel Couto,residential,40,False,90.39,"LINESTRING (-53.0008977 -26.9258389, -53.0013799 -26.9265288)",,
