osmid,oneway,name,highway,reversed,length,maxspeed,lanes,geometry,bridge
179955629,True,Rua Campos Salles,residential,False,97.101,,,"LINESTRING (-49.2253049 -21.4702902, -49.2258692 -21.4709879)",
179955619,True,Rua Henrique Dias,residential,False,101.729,,,"LINESTRING (-49.2266581 -21.470442, -49.2258692 -21.4709879)",
179959007,True,Rua São Sebastião,residential,False,97.71,,,"LINESTRING (-49.2266581 -21.470442, -49.2260883 -21.4697413)",
1060532379,True,Rua Carvalho Leme,residential,False,100.558,,,"LINESTRING (-49.2208142 -21.4677368, -49.2213926 -21.4684635)",
1060533049,True,Rua Trajano Machado,residential,False,101.104,,,"LINESTRING (-49.2208142 -21.4677368, -49.2200379 -21.4682889)",
179955619,True,Rua Henrique Dias,residential,False,101.835,,,"LINESTRING (-49.2258692 -21.4709879, -49.2250828 -21.4715385)",
179955629,True,Rua Campos Salles,residential,False,121.691,,,"LINESTRING (-49.2258692 -21.4709879, -49.2265764 -21.4718623)",
391662132,True,Avenida Coronel Junqueira,secondary,False,54.954,,,"LINESTRING (-49.2253513 -21.4656508, -49.2256651 -21.4660495)",
409536746,False,Rua Quinze de Novembro,residential,True,94.71,,,"LINESTRING (-49.2253513 -21.4656508, -49.226059 -21.4651107)",
153973235,True,Avenida Coronel Junqueira,secondary,False,46.773,,,"LINESTRING (-49.2235727 -21.4634591, -49.2238439 -21.4637956)",
153973259,True,Rua Antônio Sabino,residential,False,12.054,,,"LINESTRING (-49.2235727 -21.4634591, -49.223479 -21.4635235)",
179955629,True,Rua Campos Salles,residential,False,102.341,,,"LINESTRING (-49.2247095 -21.4695553, -49.2253049 -21.4702902)",
1060533053,True,Rua Júlio Cotrim,residential,False,102.836,,,"LINESTRING (-49.2247095 -21.4695553, -49.2239244 -21.4701223)",
153973242,True,Rua Prudente de Moraes,residential,False,101.152,,,"LINESTRING (-49.2215849 -21.4671903, -49.2210031 -21.4664593)",
391662131,True,Rua Trajano Machado,residential,False,100.266,,,"LINESTRING (-49.2215849 -21.4671903, -49.2208142 -21.4677368)",
179959007,True,Rua São Sebastião,residential,False,102.434,,,"LINESTRING (-49.2255 -21.4690036, -49.2249054 -21.4682671)",
1060533053,True,Rua Júlio Cotrim,residential,False,102.248,,,"LINESTRING (-49.2255 -21.4690036, -49.2247095 -21.4695553)",
179959013,True,Rua Doutor Altino Arantes,residential,False,101.072,,,"LINESTRING (-49.2233452 -21.469362, -49.2227413 -21.4686476)",
1060533052,True,Rua Sete de Setembro,residential,False,100.329,,,"LINESTRING (-49.2233452 -21.469362, -49.2241225 -21.4688227)",
153973231,False,Rua Major Hipólito Cardoso,residential,False,104.888,,,"LINESTRING (-49.22757 -21.4652497, -49.2269689 -21.4644902)",
153973231,False,Rua Major Hipólito Cardoso,residential,True,85.813,,,"LINESTRING (-49.22757 -21.4652497, -49.2280632 -21.4658701)",
894142425,True,Rua Vinte e Oito de Outubro,residential,False,117.179,,,"LINESTRING (-49.22757 -21.4652497, -49.2266685 -21.4658874)",
391662131,True,Rua Trajano Machado,residential,False,102.375,,,"LINESTRING (-49.2223671 -21.4666266, -49.2215849 -21.4671903)",
1060532378,True,Rua Campos Salles,residential,False,101.168,,,"LINESTRING (-49.2223671 -21.4666266, -49.2229477 -21.4673586)",
409595380,True,Avenida Armando de Biasi,tertiary,False,65.035,,,"LINESTRING (-49.2265127 -21.4671261, -49.2270115 -21.4667703)",
866550015,False,Rua Sete de Setembro,tertiary,True,8.349,,,"LINESTRING (-49.2265127 -21.4671261, -49.2264512 -21.4671747)",
866550024,True,Avenida Coronel Junqueira,secondary,False,16.012,,,"LINESTRING (-49.2265127 -21.4671261, -49.2265921 -21.4672497)",
153973231,False,Rua Major Hipólito Cardoso,residential,True,104.888,,,"LINESTRING (-49.2269689 -21.4644902, -49.22757 -21.4652497)",
409536746,False,Rua Quinze de Novembro,residential,False,116.732,,,"LINESTRING (-49.2269689 -21.4644902, -49.226059 -21.4651107)",
409536746,False,Rua Quinze de Novembro,residential,True,28.037,,,"LINESTRING (-49.2269689 -21.4644902, -49.2271596 -21.4643111)",
409878084,False,Rua Romana Doro,residential,False,125.236,,,"LINESTRING (-49.2269689 -21.4644902, -49.2258156 -21.4641489)",
179959013,True,Rua Doutor Altino Arantes,residential,False,40.622,,,"LINESTRING (-49.2250828 -21.4715385, -49.2248466 -21.4712467)",
179959007,True,Rua São Sebastião,residential,False,99.58,,,"LINESTRING (-49.2249054 -21.4682671, -49.2243153 -21.4675597)",
1060533052,True,Rua Sete de Setembro,residential,False,99.985,,,"LINESTRING (-49.2249054 -21.4682671, -49.2256753 -21.4677238)",
1060532379,True,Rua Carvalho Leme,residential,False,101.623,,,"LINESTRING (-49.2196583 -21.466267, -49.2202447 -21.4670001)",
1060533047,True,Rua Antônio Sabino,residential,False,103.607,,,"LINESTRING (-49.2196583 -21.466267, -49.2188629 -21.4668329)",
153973231,False,Rua Major Hipólito Cardoso,residential,False,11.936,,,"LINESTRING (-49.2281318 -21.4659564, -49.2280632 -21.4658701)",
1060247508,True,Alameda Roberto Della Togna,tertiary,False,79.329,,,"LINESTRING (-49.2281318 -21.4659564, -49.2275115 -21.4663756)",
153973248,True,Rua Santos Fonseca,residential,False,94.536,,,"LINESTRING (-49.2206228 -21.4644261, -49.22134 -21.4638995)",
1060532378,True,Rua Campos Salles,residential,False,103.279,,,"LINESTRING (-49.2206228 -21.4644261, -49.2212105 -21.4651768)",
153973242,True,Rua Prudente de Moraes,residential,False,101.072,,,"LINESTRING (-49.2210031 -21.4664593, -49.2204245 -21.465727)",
1060533048,True,Rua São José,residential,False,104.12,,,"LINESTRING (-49.2210031 -21.4664593, -49.2217998 -21.4658874)",
179955638,True,Rua Tenente Ferreira,residential,False,100.262,,,"LINESTRING (-49.226302 -21.46847, -49.2268798 -21.4691938)",
1060533053,True,Rua Júlio Cotrim,residential,False,102.02,,,"LINESTRING (-49.226302 -21.46847, -49.2255 -21.4690036)",
1060532379,True,Rua Carvalho Leme,residential,False,100.913,,,"LINESTRING (-49.2202447 -21.4670001, -49.2208142 -21.4677368)",
1060533048,True,Rua São José,residential,False,98.87,,,"LINESTRING (-49.2202447 -21.4670001, -49.2210031 -21.4664593)",
153973242,True,Rua Prudente de Moraes,residential,False,100.474,,,"LINESTRING (-49.2221574 -21.4679201, -49.2215849 -21.4671903)",
976098680,True,Rua Quinze de Novembro,tertiary,False,102.89,,,"LINESTRING (-49.2221574 -21.4679201, -49.2229477 -21.4673586)",
153973248,True,Rua Santos Fonseca,residential,False,99.423,,,"LINESTRING (-49.2190654 -21.4655162, -49.2198336 -21.4649792)",
1060532379,True,Rua Carvalho Leme,residential,False,103.606,,,"LINESTRING (-49.2190654 -21.4655162, -49.2196583 -21.466267)",
391662131,True,Rua Trajano Machado,residential,False,97.513,,,"LINESTRING (-49.2231198 -21.466099, -49.2223671 -21.4666266)",
1060532377,True,Rua São Sebastião,residential,False,102.094,,,"LINESTRING (-49.2231198 -21.466099, -49.2225317 -21.4653618)",
153973242,True,Rua Prudente de Moraes,residential,False,87.265,,,"LINESTRING (-49.2198336 -21.4649792, -49.2193341 -21.4643469)",
153973248,True,Rua Santos Fonseca,residential,False,102.236,,,"LINESTRING (-49.2198336 -21.4649792, -49.2206228 -21.4644261)",
153973259,True,Rua Antônio Sabino,residential,False,101.778,,,"LINESTRING (-49.2212105 -21.4651768, -49.2204245 -21.465727)",
1060532378,True,Rua Campos Salles,residential,False,99.811,,,"LINESTRING (-49.2212105 -21.4651768, -49.2217998 -21.4658874)",
1060532377,True,Rua São Sebastião,residential,False,100.406,,,"LINESTRING (-49.2225317 -21.4653618, -49.2219436 -21.4646436)",
1060533048,True,Rua São José,residential,False,100.3,,,"LINESTRING (-49.2225317 -21.4653618, -49.2232986 -21.4648102)",
153973259,True,Rua Antônio Sabino,residential,False,96.283,,,"LINESTRING (-49.2219436 -21.4646436, -49.2212105 -21.4651768)",
1060532377,True,Rua São Sebastião,residential,False,103.67,,,"LINESTRING (-49.2219436 -21.4646436, -49.22134 -21.4638995)",
153973248,True,Rua Santos Fonseca,residential,False,99.267,,,"LINESTRING (-49.22134 -21.4638995, -49.2221005 -21.4633554)",
1060532377,True,Rua São Sebastião,residential,False,95.972,,,"LINESTRING (-49.22134 -21.4638995, -49.2207796 -21.4632118)",
153973259,True,Rua Antônio Sabino,residential,False,100.998,,,"LINESTRING (-49.2227176 -21.4640903, -49.2219436 -21.4646436)",
1060532376,True,Rua Tenente Ferreira,residential,False,100.114,,,"LINESTRING (-49.2227176 -21.4640903, -49.2232986 -21.4648102)",
1060532376,True,Rua Tenente Ferreira,residential,False,103.71,,,"LINESTRING (-49.2221005 -21.4633554, -49.2227176 -21.4640903)",
409536740,True,Avenida Coronel Junqueira,secondary,False,76.40700000000001,,,"LINESTRING (-49.2277426 -21.4685971, -49.228178 -21.4691249, -49.2281923 -21.4691421)",
976064131,True,Avenida Domingos Baraldo,secondary,False,102.738,,,"LINESTRING (-49.2282237 -21.4708215, -49.2274748 -21.4714281)",
179955638,True,Rua Tenente Ferreira,residential,False,101.974,,,"LINESTRING (-49.2274767 -21.4699221, -49.2280702 -21.4706542)",
1060670941,True,Rua Henrique Dias,residential,False,102.435,,,"LINESTRING (-49.2274767 -21.4699221, -49.2266817 -21.470471)",
179959010,True,Rua Sete de Setembro,residential,False,98.547,,,"LINESTRING (-49.2202514 -21.4715512, -49.2210138 -21.4710201)",
179960814,True,Rua Antônio Cardoso,residential,False,102.414,,,"LINESTRING (-49.2202514 -21.4715512, -49.219651 -21.470819)",
153973241,False,Rua Trajano Machado,residential,False,77.651,,,"LINESTRING (-49.2254764 -21.4643834, -49.2248761 -21.4648024)",
153973241,False,Rua Trajano Machado,residential,True,43.727,,,"LINESTRING (-49.2254764 -21.4643834, -49.2258156 -21.4641489)",
179960780,False,Alameda Carlos Cabral,residential,False,29.859,,,"LINESTRING (-49.2254764 -21.4643834, -49.2253 -21.4641709)",
179960780,False,Alameda Carlos Cabral,residential,True,100.872,,,"LINESTRING (-49.2254764 -21.4643834, -49.226059 -21.4651107)",
179960800,False,Rua Pedro Alves do Vale,residential,False,108.649,,,"LINESTRING (-49.2282009 -21.4648034, -49.227574 -21.4640196)",
894142425,True,Rua Vinte e Oito de Outubro,residential,False,82.007,,,"LINESTRING (-49.2282009 -21.4648034, -49.22757 -21.4652497)",
153973259,True,Rua Antônio Sabino,residential,False,71.621,,,"LINESTRING (-49.2241235 -21.4630691, -49.2235727 -21.4634591)",
179960788,False,Rua Alexandre Fleming,residential,True,178.61,,,"LINESTRING (-49.2241235 -21.4630691, -49.2251833 -21.4643369)",
179960800,False,Rua Pedro Alves do Vale,residential,True,108.649,,,"LINESTRING (-49.227574 -21.4640196, -49.2282009 -21.4648034)",
409536746,False,Rua Quinze de Novembro,residential,False,43.246,,,"LINESTRING (-49.227574 -21.4640196, -49.2272398 -21.4642531)",
153973241,False,Rua Trajano Machado,residential,True,77.651,,,"LINESTRING (-49.2248761 -21.4648024, -49.2254764 -21.4643834)",
391662133,False,Rua Trajano Machado,secondary,False,16.26,40,,"LINESTRING (-49.2248761 -21.4648024, -49.2247634 -21.4649043)",
179960806,False,Avenida Duque de Caxias,secondary,True,60.858,40,2,"LINESTRING (-49.2248761 -21.4648024, -49.2249446 -21.4646913, -49.2249607 -21.4646514, -49.2251833 -21.4643369)",
179960806,False,Avenida Duque de Caxias,secondary,False,158.495,40,2,"LINESTRING (-49.2261717 -21.4629989, -49.2253 -21.4641709)",
409878170,False,Rua Avaí,residential,True,77.226,,,"LINESTRING (-49.2261717 -21.4629989, -49.2266518 -21.4635306)",
179960780,False,Alameda Carlos Cabral,residential,False,100.872,,,"LINESTRING (-49.226059 -21.4651107, -49.2254764 -21.4643834)",
409536746,False,Rua Quinze de Novembro,residential,False,94.71,,,"LINESTRING (-49.226059 -21.4651107, -49.2253513 -21.4656508)",
409536746,False,Rua Quinze de Novembro,residential,True,116.732,,,"LINESTRING (-49.226059 -21.4651107, -49.2269689 -21.4644902)",
153973241,False,Rua Trajano Machado,residential,False,10.32,,,"LINESTRING (-49.2266518 -21.4635306, -49.2265774 -21.4635924)",
179960787,True,Esplanada Doutor Valentim Gentil,residential,False,28.361,,,"LINESTRING (-49.2266518 -21.4635306, -49.2268173 -21.4637339)",
409878170,False,Rua Avaí,residential,False,77.226,,,"LINESTRING (-49.2266518 -21.4635306, -49.2261717 -21.4629989)",
153973241,False,Rua Trajano Machado,residential,False,43.727,,,"LINESTRING (-49.2258156 -21.4641489, -49.2254764 -21.4643834)",
153973241,False,Rua Trajano Machado,residential,True,100.219,,,"LINESTRING (-49.2258156 -21.4641489, -49.2265774 -21.4635924)",
409878084,False,Rua Romana Doro,residential,True,125.236,,,"LINESTRING (-49.2258156 -21.4641489, -49.2269689 -21.4644902)",
866599757,True,Alameda Carlos Cabral,residential,False,106.944,,,"LINESTRING (-49.2266685 -21.4658874, -49.226059 -21.4651107)",
894142425,True,Rua Vinte e Oito de Outubro,residential,False,94.47,,,"LINESTRING (-49.2266685 -21.4658874, -49.2259417 -21.4664015)",
409536746,False,Rua Quinze de Novembro,residential,False,10.511,,,"LINESTRING (-49.2272398 -21.4642531, -49.2271596 -21.4643111)",
409536746,False,Rua Quinze de Novembro,residential,True,43.246,,,"LINESTRING (-49.2272398 -21.4642531, -49.227574 -21.4640196)",
179960788,False,Rua Alexandre Fleming,residential,False,178.61,,,"LINESTRING (-49.2251833 -21.4643369, -49.2241235 -21.4630691)",
179960806,False,Avenida Duque de Caxias,secondary,True,22.058,40,2,"LINESTRING (-49.2251833 -21.4643369, -49.2253 -21.4641709)",
179960806,False,Avenida Duque de Caxias,secondary,False,60.858,40,2,"LINESTRING (-49.2251833 -21.4643369, -49.2249607 -21.4646514, -49.2249446 -21.4646913, -49.2248761 -21.4648024)",
179960780,False,Alameda Carlos Cabral,residential,True,29.859,,,"LINESTRING (-49.2253 -21.4641709, -49.2254764 -21.4643834)",
179960806,False,Avenida Duque de Caxias,secondary,False,22.058,40,2,"LINESTRING (-49.2253 -21.4641709, -49.2251833 -21.4643369)",
179960806,False,Avenida Duque de Caxias,secondary,True,158.495,40,2,"LINESTRING (-49.2253 -21.4641709, -49.2261717 -21.4629989)",
1060532380,True,Rua Octaviano Marcondes,residential,False,102.161,,,"LINESTRING (-49.2200379 -21.4682889, -49.2194603 -21.4675438)",
1060533049,True,Rua Trajano Machado,residential,False,98.74,,,"LINESTRING (-49.2200379 -21.4682889, -49.2192756 -21.468823)",
153973233,True,Rua Octaviano Marcondes,residential,False,101.504,,,"LINESTRING (-49.2218093 -21.4704441, -49.2212158 -21.4697173)",
179959010,True,Rua Sete de Setembro,residential,False,98.187,,,"LINESTRING (-49.2218093 -21.4704441, -49.222575 -21.4699226)",
153973233,True,Rua Octaviano Marcondes,residential,False,101.669,,,"LINESTRING (-49.2229955 -21.471897, -49.2223935 -21.4711744)",
1060533054,True,Rua Rodrigues Alves,residential,False,97.47,,,"LINESTRING (-49.2229955 -21.471897, -49.2237549 -21.4713784)",
179953014,True,Rua São José,residential,False,101.211,,,"LINESTRING (-49.2194603 -21.4675438, -49.2202447 -21.4670001)",
1060532380,True,Rua Octaviano Marcondes,residential,False,100.351,,,"LINESTRING (-49.2194603 -21.4675438, -49.2188629 -21.4668329)",
179960812,True,Avenida José Wilbaldo de Freitas,secondary,False,103.895,,,"LINESTRING (-49.2196907 -21.4632215, -49.2188682 -21.4637573)",
1060532378,True,Rua Campos Salles,residential,False,70.957,,,"LINESTRING (-49.2196907 -21.4632215, -49.2200972 -21.4637354)",
"[893346376, 179973901, 893346375]",False,,residential,False,28.991,,,"LINESTRING (-49.2196907 -21.4632215, -49.2196449 -21.4631655, -49.2195668 -21.4630699, -49.2195197 -21.463015)",yes
"[893346376, 179973901, 893346375]",False,,residential,True,28.991,,,"LINESTRING (-49.2195197 -21.463015, -49.2195668 -21.4630699, -49.2196449 -21.4631655, -49.2196907 -21.4632215)",yes
153973233,True,Rua Octaviano Marcondes,residential,False,101.237,,,"LINESTRING (-49.2223935 -21.4711744, -49.2218093 -21.4704441)",
179955632,True,Rua Júlio Cotrim,residential,False,103.169,,,"LINESTRING (-49.2223935 -21.4711744, -49.2216238 -21.4717212, -49.2216011 -21.4717375)",
179953006,True,Rua Salomão Eid,residential,False,91.524,,,"LINESTRING (-49.2207796 -21.4632118, -49.2200972 -21.4637354)",
179955627,True,Rua Rodrigues Alves,residential,False,97.591,,,"LINESTRING (-49.2237549 -21.4713784, -49.2244949 -21.4708343)",
179953006,True,Rua Salomão Eid,residential,False,103.96,,,"LINESTRING (-49.2200972 -21.4637354, -49.2193069 -21.4643126)",
1060532378,True,Rua Campos Salles,residential,False,94.112,,,"LINESTRING (-49.2200972 -21.4637354, -49.2206228 -21.4644261)",
179955632,True,Rua Júlio Cotrim,residential,False,98.826,,,"LINESTRING (-49.2231645 -21.4706499, -49.2223935 -21.4711744)",
179974484,True,Rua Carvalho Leme,residential,False,101.461,,,"LINESTRING (-49.2231645 -21.4706499, -49.2237549 -21.4713784)",
179974484,True,Rua Carvalho Leme,residential,False,101.299,,,"LINESTRING (-49.222575 -21.4699226, -49.2231645 -21.4706499)",
1060533052,True,Rua Sete de Setembro,residential,False,101.182,,,"LINESTRING (-49.222575 -21.4699226, -49.2233452 -21.469362)",
153973242,True,Rua Prudente de Moraes,residential,False,76.64,,,"LINESTRING (-49.2193069 -21.4643126, -49.2188682 -21.4637573)",
153973235,True,Avenida Coronel Junqueira,secondary,False,100.502,,,"LINESTRING (-49.22417 -21.4641888, -49.2247634 -21.4649043)",
894142417,False,Rua São José,residential,False,12.174,,,"LINESTRING (-49.22417 -21.4641888, -49.2240751 -21.4642535)",
402072454,False,Rua Bernardino Guerra,residential,False,142.102,,,"LINESTRING (-49.2278015 -21.4678156, -49.2270115 -21.4667703)",
409597673,False,Avenida Conego Alfredo Reith,secondary,False,69.299,,2,"LINESTRING (-49.2278015 -21.4678156, -49.2271483 -21.467953)",
402072454,False,Rua Bernardino Guerra,residential,True,142.102,,,"LINESTRING (-49.2270115 -21.4667703, -49.2278015 -21.4678156)",
409595380,True,Avenida Armando de Biasi,tertiary,False,67.848,,,"LINESTRING (-49.2270115 -21.4667703, -49.2275115 -21.4663756)",
409536741,True,Avenida Coronel Junqueira,secondary,False,53.809,,,"LINESTRING (-49.2264512 -21.4671747, -49.2261373 -21.4667889)",
866550015,False,Rua Sete de Setembro,tertiary,False,8.349,,,"LINESTRING (-49.2264512 -21.4671747, -49.2265127 -21.4671261)",
409536739,False,Avenida Coronel Junqueira,secondary,True,60.232,,2,"LINESTRING (-49.2274934 -21.4683892, -49.2271483 -21.467953)",
1060670932,True,Avenida Coronel Junqueira,secondary,False,34.632,,,"LINESTRING (-49.2274934 -21.4683892, -49.2277426 -21.4685971)",
153973259,True,Rua Antônio Sabino,residential,False,100.898,,,"LINESTRING (-49.223479 -21.4635235, -49.2227176 -21.4640903)",
409536741,True,Avenida Coronel Junqueira,secondary,False,55.058,,,"LINESTRING (-49.2240751 -21.4642535, -49.223754 -21.4638587)",
894142417,False,Rua São José,residential,True,12.174,,,"LINESTRING (-49.2240751 -21.4642535, -49.22417 -21.4641888)",
391662131,True,Rua Trajano Machado,residential,False,99.788,,,"LINESTRING (-49.2246672 -21.4649815, -49.223909 -21.465536)",
409536741,True,Avenida Coronel Junqueira,secondary,False,101.524,,,"LINESTRING (-49.2246672 -21.4649815, -49.2240751 -21.4642535)",
758593405,False,Rua Trajano Machado,secondary,True,13.145,40,,"LINESTRING (-49.2246672 -21.4649815, -49.2247634 -21.4649043)",
179955627,True,Rua Rodrigues Alves,residential,False,9.344,,,"LINESTRING (-49.2276701 -21.4686472, -49.2277426 -21.4685971)",
409536752,True,Avenida Coronel Junqueira,secondary,False,34.02,,,"LINESTRING (-49.2276701 -21.4686472, -49.2274934 -21.4683892)",
153973231,False,Rua Major Hipólito Cardoso,residential,False,85.813,,,"LINESTRING (-49.2280632 -21.4658701, -49.22757 -21.4652497)",
153973231,False,Rua Major Hipólito Cardoso,residential,True,11.936,,,"LINESTRING (-49.2280632 -21.4658701, -49.2281318 -21.4659564)",
1060247507,True,Alameda Roberto Della Togna,tertiary,False,88.595,,,"LINESTRING (-49.2275115 -21.4663756, -49.2274739 -21.4663182, -49.2274704 -21.4662937, -49.2274732 -21.4662697, -49.2274903 -21.4662469, -49.2280632 -21.4658701)",
409863052,False,Rua Leodina Rodrigues Floriano,residential,True,65.225,,,"LINESTRING (-49.2253378 -21.4708791, -49.2248466 -21.4712467)",
153973241,False,Rua Trajano Machado,residential,False,100.219,,,"LINESTRING (-49.2265774 -21.4635924, -49.2258156 -21.4641489)",
153973241,False,Rua Trajano Machado,residential,True,10.32,,,"LINESTRING (-49.2265774 -21.4635924, -49.2266518 -21.4635306)",
409536746,False,Rua Quinze de Novembro,residential,False,28.037,,,"LINESTRING (-49.2271596 -21.4643111, -49.2269689 -21.4644902)",
409536746,False,Rua Quinze de Novembro,residential,True,10.511,,,"LINESTRING (-49.2271596 -21.4643111, -49.2272398 -21.4642531)",
409878169,True,Esplanada Doutor Valentim Gentil,residential,False,31.042,,,"LINESTRING (-49.2271596 -21.4643111, -49.226979 -21.4640882)",
"[1060670930, 1060670931]",False,Rua São Sebastião,residential,False,17.125999999999998,,,"LINESTRING (-49.2274748 -21.4714281, -49.2274208 -21.4713752, -49.2273668 -21.4713116)",yes
409536739,False,Avenida Coronel Junqueira,secondary,False,91.743,,2,"LINESTRING (-49.2265921 -21.4672497, -49.2271176 -21.4679142)",
866550023,True,Avenida Coronel Junqueira,secondary,False,16.797,,,"LINESTRING (-49.2265921 -21.4672497, -49.2264512 -21.4671747)",
409878169,True,Esplanada Doutor Valentim Gentil,residential,False,27.35,,,"LINESTRING (-49.2267365 -21.4637888, -49.2265774 -21.4635924)",
866576206,False,,residential,True,10.353,,,"LINESTRING (-49.2267365 -21.4637888, -49.2268173 -21.4637339)",
179960787,True,Esplanada Doutor Valentim Gentil,residential,False,40.798,,,"LINESTRING (-49.2268173 -21.4637339, -49.2270553 -21.4640264)",
866576206,False,,residential,False,10.353,,,"LINESTRING (-49.2268173 -21.4637339, -49.2267365 -21.4637888)",
409878169,True,Esplanada Doutor Valentim Gentil,residential,False,41.69,,,"LINESTRING (-49.226979 -21.4640882, -49.2267365 -21.4637888)",
866576207,False,,residential,True,10.467,,,"LINESTRING (-49.226979 -21.4640882, -49.2270553 -21.4640264)",
179960787,True,Esplanada Doutor Valentim Gentil,residential,False,31.622,,,"LINESTRING (-49.2270553 -21.4640264, -49.2272398 -21.4642531)",
866576207,False,,residential,False,10.467,,,"LINESTRING (-49.2270553 -21.4640264, -49.226979 -21.4640882)",
409536741,True,Avenida Coronel Junqueira,secondary,False,46.895,,,"LINESTRING (-49.223754 -21.4638587, -49.223479 -21.4635235)",
894189775,False,,secondary_link,True,11.652,,,"LINESTRING (-49.223754 -21.4638587, -49.2238439 -21.4637956)",
153973235,True,Avenida Coronel Junqueira,secondary,False,55.23,,,"LINESTRING (-49.2238439 -21.4637956, -49.22417 -21.4641888)",
894189775,False,,secondary_link,False,11.652,,,"LINESTRING (-49.2238439 -21.4637956, -49.223754 -21.4638587)",
409536741,True,Avenida Coronel Junqueira,secondary,False,55.239,,,"LINESTRING (-49.2255849 -21.4661097, -49.2252666 -21.4657109)",
894189777,False,,secondary_link,True,10.662,,,"LINESTRING (-49.2255849 -21.4661097, -49.2256651 -21.4660495)",
391662132,True,Avenida Coronel Junqueira,secondary,False,48.49,,,"LINESTRING (-49.2256651 -21.4660495, -49.2259417 -21.4664015)",
894189777,False,,secondary_link,False,10.662,,,"LINESTRING (-49.2256651 -21.4660495, -49.2255849 -21.4661097)",
409536741,True,Avenida Coronel Junqueira,secondary,False,46.545,,,"LINESTRING (-49.2261373 -21.4667889, -49.2258659 -21.4664551)",
894189778,False,,secondary_link,True,9.187,,,"LINESTRING (-49.2261373 -21.4667889, -49.2262114 -21.4667434)",
