osmid,ref,name,highway,oneway,reversed,length,junction,geometry,lanes
519716953,,Rua João Lemes Sobrinho,residential,False,False,68.262,,"LINESTRING (-50.3759893 -17.3951002, -50.3764253 -17.3955516)",
519716953,,Rua João Lemes Sobrinho,residential,False,True,74.834,,"LINESTRING (-50.3759893 -17.3951002, -50.3755031 -17.3946127)",
304750261,,Rua 9,residential,False,False,110.873,,"LINESTRING (-50.3726082 -17.3951951, -50.3733091 -17.3959346)",
371275558,,Rua 32,residential,False,False,16.146,,"LINESTRING (-50.3726082 -17.3951951, -50.3724808 -17.3952745)",
371275558,,Rua 32,residential,False,True,65.249,,"LINESTRING (-50.3726082 -17.3951951, -50.3730588 -17.3947958)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,67.589,,"LINESTRING (-50.3750627 -17.3959318, -50.3755004 -17.3963734)",
304750273,,Rua 28,residential,False,False,69.674,,"LINESTRING (-50.3750627 -17.3959318, -50.375541 -17.3955025)",
304750273,,Rua 28,residential,False,True,66.672,,"LINESTRING (-50.3750627 -17.3959318, -50.3746104 -17.396348)",
519716952,,Rua 7,residential,False,False,127.413,,"LINESTRING (-50.3750627 -17.3959318, -50.3742375 -17.3950994)",
304750270,,Rua 7A,residential,False,True,128.014,,"LINESTRING (-50.3746104 -17.396348, -50.3737749 -17.3955175)",
304750273,,Rua 28,residential,False,False,66.672,,"LINESTRING (-50.3746104 -17.396348, -50.3750627 -17.3959318)",
304750273,,Rua 28,residential,False,True,67.293,,"LINESTRING (-50.3746104 -17.396348, -50.3741613 -17.3967753)",
304750261,,Rua 9,residential,False,True,130.06,,"LINESTRING (-50.3741613 -17.3967753, -50.3733091 -17.3959346)",
304750273,,Rua 28,residential,False,False,67.293,,"LINESTRING (-50.3741613 -17.3967753, -50.3746104 -17.396348)",
304750273,,Rua 28,residential,False,True,61.771,,"LINESTRING (-50.3741613 -17.3967753, -50.3737349 -17.3971535)",
519716951,,Rua João Batista Filho,residential,False,False,67.103,,"LINESTRING (-50.3741613 -17.3967753, -50.3745993 -17.3972106)",
304750252,,Avenida Araguaia,residential,True,False,64.516,,"LINESTRING (-50.3778741 -17.3970552, -50.3774416 -17.397463)",
519716953,,Rua João Lemes Sobrinho,residential,False,False,72.917,,"LINESTRING (-50.3778741 -17.3970552, -50.3783451 -17.3975327)",
519716953,,Rua João Lemes Sobrinho,residential,False,True,8.2,,"LINESTRING (-50.3778741 -17.3970552, -50.3778237 -17.3969993)",
304750266,,,primary,True,False,32.817,roundabout,"LINESTRING (-50.3790724 -17.3970939, -50.3791125 -17.3969519, -50.379196 -17.3968271)",
1235083332,GO-513,Rua Rosa Guimarães,primary,True,False,33.339,,"LINESTRING (-50.3790724 -17.3970939, -50.3790569 -17.3970305, -50.3790462 -17.3970065, -50.3790173 -17.3969916, -50.3789624 -17.3969949, -50.3789088 -17.3970226, -50.3788524 -17.3970619)",
288749694,,Rua Jeronimo Martins Marques,residential,False,False,133.71,,"LINESTRING (-50.3764626 -17.3973427, -50.3755511 -17.398173)",
288749694,,Rua Jeronimo Martins Marques,residential,False,True,133.564,,"LINESTRING (-50.3764626 -17.3973427, -50.3773725 -17.3965127)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,73.732,,"LINESTRING (-50.3764626 -17.3973427, -50.3759844 -17.3968616)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,71.644,,"LINESTRING (-50.3764626 -17.3973427, -50.3769303 -17.3978074)",
371255176,,Avenida São Felipe,tertiary,True,False,20.904,,"LINESTRING (-50.3731204 -17.3974371, -50.3732562 -17.3975733)",
304750273,,Rua 28,residential,False,False,68.986,,"LINESTRING (-50.3732562 -17.3975733, -50.3737349 -17.3971535)",
371255176,,Avenida São Felipe,tertiary,True,False,30.325,,"LINESTRING (-50.3732562 -17.3975733, -50.373443 -17.3977797)",
371255176,,Avenida São Felipe,tertiary,True,False,111.768,,"LINESTRING (-50.373443 -17.3977797, -50.3741614 -17.3985148)",
899120610,,,tertiary,False,True,11.313,,"LINESTRING (-50.373443 -17.3977797, -50.3733682 -17.3978522)",
304750252,,Avenida Araguaia,residential,True,False,68.479,,"LINESTRING (-50.3770012 -17.3978782, -50.3765294 -17.3982984)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,10.889,,"LINESTRING (-50.3770012 -17.3978782, -50.3769303 -17.3978074)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,70.493,,"LINESTRING (-50.3770012 -17.3978782, -50.3774568 -17.3983396)",
297590052,,Avenida Altina Pires Arantes,tertiary,True,False,66.993,,"LINESTRING (-50.3789155 -17.3980835, -50.378457 -17.3984977)",2
519716953,,Rua João Lemes Sobrinho,residential,False,False,72.728,,"LINESTRING (-50.3789155 -17.3980835, -50.3793714 -17.3985719)",
519716953,,Rua João Lemes Sobrinho,residential,False,True,13.231,,"LINESTRING (-50.3789155 -17.3980835, -50.378829 -17.3979978)",
288749694,,Rua Jeronimo Martins Marques,residential,False,False,135.116,,"LINESTRING (-50.3755511 -17.398173, -50.3746132 -17.3989949)",
288749694,,Rua Jeronimo Martins Marques,residential,False,True,133.71,,"LINESTRING (-50.3755511 -17.398173, -50.3764626 -17.3973427)",
519716951,,Rua João Batista Filho,residential,False,False,71.178,,"LINESTRING (-50.3755511 -17.398173, -50.3760082 -17.3986415)",
519716951,,Rua João Batista Filho,residential,False,True,74.974,,"LINESTRING (-50.3755511 -17.398173, -50.3750693 -17.3976798)",
304750259,,Rua Jordelina do Carmo Arantes,residential,False,True,133.187,,"LINESTRING (-50.3793714 -17.3985719, -50.3784619 -17.3993974)",
519716953,,Rua João Lemes Sobrinho,residential,False,True,72.728,,"LINESTRING (-50.3793714 -17.3985719, -50.3789155 -17.3980835)",
304750256,,Rua Acreúna,residential,False,False,71.766,,"LINESTRING (-50.3721173 -17.3985315, -50.372576 -17.3990058)",
899796900,,Rua 28,residential,True,False,35.692,,"LINESTRING (-50.3721173 -17.3985315, -50.3718639 -17.3987426)",
304750252,,Avenida Araguaia,residential,True,False,67.239,,"LINESTRING (-50.3760701 -17.3987075, -50.375605 -17.3991182)",
519716951,,Rua João Batista Filho,residential,False,False,69.618,,"LINESTRING (-50.3760701 -17.3987075, -50.3765179 -17.3991651)",
519716951,,Rua João Batista Filho,residential,False,True,9.849,,"LINESTRING (-50.3760701 -17.3987075, -50.3760082 -17.3986415)",
297590052,,Avenida Altina Pires Arantes,tertiary,True,False,68.82,,"LINESTRING (-50.3780101 -17.3989015, -50.3775395 -17.3993274)",2
304750258,,Rua Crismar Alves de Avelar,residential,False,False,12.969,,"LINESTRING (-50.3780101 -17.3989015, -50.3779263 -17.3988166)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,73.067,,"LINESTRING (-50.3780101 -17.3989015, -50.3784619 -17.3993974)",
288749694,,Rua Jeronimo Martins Marques,residential,False,False,10.833,,"LINESTRING (-50.3746132 -17.3989949, -50.3745442 -17.3990667)",
288749694,,Rua Jeronimo Martins Marques,residential,False,True,135.116,,"LINESTRING (-50.3746132 -17.3989949, -50.3755511 -17.398173)",
371255176,,Avenida São Felipe,tertiary,True,False,71.849,,"LINESTRING (-50.3746132 -17.3989949, -50.3750781 -17.3994647)",
371257863,GO-513,Rua Rosa Guimarães,primary,False,False,135.465,,"LINESTRING (-50.3765179 -17.3991651, -50.3774568 -17.3983396)",
371257863,GO-513,Rua Rosa Guimarães,primary,False,True,135.198,,"LINESTRING (-50.3765179 -17.3991651, -50.3755944 -17.4000028)",
519716951,,Rua João Batista Filho,residential,False,False,74.861,,"LINESTRING (-50.3765179 -17.3991651, -50.3770025 -17.3996544)",
519716951,,Rua João Batista Filho,residential,False,True,69.618,,"LINESTRING (-50.3765179 -17.3991651, -50.3760701 -17.3987075)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,73.067,,"LINESTRING (-50.3784619 -17.3993974, -50.3780101 -17.3989015)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,74.009,,"LINESTRING (-50.3784619 -17.3993974, -50.3789389 -17.399883)",
304750259,,Rua Jordelina do Carmo Arantes,residential,False,False,133.187,,"LINESTRING (-50.3784619 -17.3993974, -50.3793714 -17.3985719)",
304750259,,Rua Jordelina do Carmo Arantes,residential,False,True,134.354,,"LINESTRING (-50.3784619 -17.3993974, -50.3775444 -17.4002301)",
371255181,,,tertiary,True,False,8.578,roundabout,"LINESTRING (-50.3750465 -17.3996191, -50.3750128 -17.3995979, -50.3749934 -17.399564)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,74.009,,"LINESTRING (-50.3789389 -17.399883, -50.3784619 -17.3993974)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,73.904,,"LINESTRING (-50.3789389 -17.399883, -50.3794223 -17.4003615)",
304750259,,Rua Jordelina do Carmo Arantes,residential,False,False,134.354,,"LINESTRING (-50.3775444 -17.4002301, -50.3784619 -17.3993974)",
519716951,,Rua João Batista Filho,residential,False,True,73.215,,"LINESTRING (-50.3775444 -17.4002301, -50.3770856 -17.3997383)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,10.265,,"LINESTRING (-50.3794894 -17.400428, -50.3794223 -17.4003615)",
336011536,,Avenida Corumbá,residential,True,False,12.2,,"LINESTRING (-50.3757235 -17.3928941, -50.3758007 -17.3929754)",
899743178,,Avenida M 6,residential,True,False,35.828,,"LINESTRING (-50.3757235 -17.3928941, -50.3759698 -17.3926737)",
336011534,,Avenida Corumbá,residential,True,False,11.616,,"LINESTRING (-50.3757125 -17.3930487, -50.3756384 -17.3929718)",
371274668,,Avenida M 6,residential,True,False,136.001,,"LINESTRING (-50.3757125 -17.3930487, -50.3747805 -17.3938883)",
304750273,,Rua 28,residential,False,False,13.949,,"LINESTRING (-50.3768838 -17.3942682, -50.3769779 -17.3941806)",
304750273,,Rua 28,residential,False,True,132.544,,"LINESTRING (-50.3768838 -17.3942682, -50.3759893 -17.3951002)",
336011534,,Avenida Corumbá,residential,True,False,71.337,,"LINESTRING (-50.3768838 -17.3942682, -50.3764311 -17.3937939)",
288749694,,Rua Jeronimo Martins Marques,residential,False,False,12.997,,"LINESTRING (-50.3783796 -17.395627, -50.378286 -17.3957024)",
288749694,,Rua Jeronimo Martins Marques,residential,False,True,134.207,,"LINESTRING (-50.3783796 -17.395627, -50.3792824 -17.3947817)",
336011536,,Avenida Corumbá,residential,True,False,69.005,,"LINESTRING (-50.3783796 -17.395627, -50.3788125 -17.3960901)",
288749694,,Rua Jeronimo Martins Marques,residential,False,False,132.34,,"LINESTRING (-50.378286 -17.3957024, -50.3773725 -17.3965127)",
288749694,,Rua Jeronimo Martins Marques,residential,False,True,12.997,,"LINESTRING (-50.378286 -17.3957024, -50.3783796 -17.395627)",
336011534,,Avenida Corumbá,residential,True,False,75.687,,"LINESTRING (-50.378286 -17.3957024, -50.377792 -17.3952114)",
336011421,,Avenida Araguaia,residential,True,False,66.92,,"LINESTRING (-50.3788346 -17.396091, -50.3792986 -17.3956834)",
898434443,,Avenida Corumbá,residential,True,False,8.721,,"LINESTRING (-50.3788346 -17.396091, -50.378866 -17.396105, -50.3788949 -17.396141)",
336011534,,Avenida Corumbá,residential,True,False,69.236,,"LINESTRING (-50.3787153 -17.3961713, -50.378286 -17.3957024)",
297592705,,Avenida Araguaia,residential,True,False,14.847999999999999,,"LINESTRING (-50.3787153 -17.3961713, -50.3787294 -17.3961337, -50.378748 -17.396114, -50.3787708 -17.3960994, -50.3788125 -17.3960901)",
304750266,,,primary,True,False,16.643,roundabout,"LINESTRING (-50.3793665 -17.3966415, -50.3794973 -17.3965589)",
304750266,,,primary,True,False,15.412,roundabout,"LINESTRING (-50.379264 -17.3967397, -50.3793665 -17.3966415)",
898434442,,Avenida Corumbá,residential,True,False,73.977,,"LINESTRING (-50.379264 -17.3967397, -50.3787829 -17.3962582)",
304750266,,,primary,True,False,12.104,roundabout,"LINESTRING (-50.379196 -17.3968271, -50.379264 -17.3967397)",
371255161,,Avenida Araguaia,residential,True,False,68.395,,"LINESTRING (-50.3778237 -17.3969993, -50.3782954 -17.3965801)",
519716953,,Rua João Lemes Sobrinho,residential,False,False,8.2,,"LINESTRING (-50.3778237 -17.3969993, -50.3778741 -17.3970552)",
519716953,,Rua João Lemes Sobrinho,residential,False,True,72.248,,"LINESTRING (-50.3778237 -17.3969993, -50.3773725 -17.3965127)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,71.644,,"LINESTRING (-50.3769303 -17.3978074, -50.3764626 -17.3973427)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,10.889,,"LINESTRING (-50.3769303 -17.3978074, -50.3770012 -17.3978782)",
371255161,,Avenida Araguaia,residential,True,False,65.819,,"LINESTRING (-50.3769303 -17.3978074, -50.3773805 -17.3974002)",
371255161,,Avenida Araguaia,residential,True,False,66.655,,"LINESTRING (-50.3760082 -17.3986415, -50.3764641 -17.3982291)",
519716951,,Rua João Batista Filho,residential,False,False,9.849,,"LINESTRING (-50.3760082 -17.3986415, -50.3760701 -17.3987075)",
519716951,,Rua João Batista Filho,residential,False,True,71.178,,"LINESTRING (-50.3760082 -17.3986415, -50.3755511 -17.398173)",
371255161,,Avenida Araguaia,residential,True,False,66.089,,"LINESTRING (-50.3751052 -17.3994703, -50.3755526 -17.3990568)",
371255181,,,tertiary,True,False,8.109,roundabout,"LINESTRING (-50.3751052 -17.3994703, -50.3751364 -17.3994913, -50.3751546 -17.3995234)",
304750256,,Rua Acreúna,residential,False,True,72.578,,"LINESTRING (-50.3740174 -17.4004423, -50.3735443 -17.3999709)",
336011422,,Avenida Araguaia,residential,True,False,142.347,,"LINESTRING (-50.3740174 -17.4004423, -50.3749934 -17.399564)",
371255176,,Avenida São Felipe,tertiary,True,False,27.37,,"LINESTRING (-50.3714807 -17.3925866, -50.3715742 -17.392816)",
288749679,,,tertiary,True,False,17.613,roundabout,"LINESTRING (-50.3714807 -17.3925866, -50.3714279 -17.3926024, -50.3713726 -17.3926053, -50.3713184 -17.392595)",
371255167,,Avenida São Felipe,tertiary,True,False,70.377,,"LINESTRING (-50.3730136 -17.3975691, -50.3729542 -17.3973272, -50.3728227 -17.3969638)",
371255168,,Avenida São Felipe,residential,True,False,19.457,,"LINESTRING (-50.3730136 -17.3975691, -50.3730246 -17.3975266, -50.3730474 -17.3974887, -50.3730802 -17.3974581, -50.3731204 -17.3974371)",
297590052,,Avenida Altina Pires Arantes,tertiary,True,False,60.557,,"LINESTRING (-50.3793362 -17.3977155, -50.3789155 -17.3980835)",2
304750266,,,primary,True,False,14.959,roundabout,"LINESTRING (-50.3793362 -17.3977155, -50.3792419 -17.3976155)",
899120610,,,tertiary,False,False,11.313,,"LINESTRING (-50.3733682 -17.3978522, -50.373443 -17.3977797)",
371255167,,Avenida São Felipe,tertiary,True,False,38.388999999999996,,"LINESTRING (-50.3733682 -17.3978522, -50.3732806 -17.3977943, -50.3732157 -17.3977713, -50.3731647 -17.3977483, -50.3731044 -17.397715, -50.3730588 -17.3976779)",
371255159,,Avenida Altina Pires Arantes,tertiary,True,False,61.046,,"LINESTRING (-50.378829 -17.3979978, -50.3792419 -17.3976155)",
519716953,,Rua João Lemes Sobrinho,residential,False,False,13.231,,"LINESTRING (-50.378829 -17.3979978, -50.3789155 -17.3980835)",
519716953,,Rua João Lemes Sobrinho,residential,False,True,72.877,,"LINESTRING (-50.378829 -17.3979978, -50.3783451 -17.3975327)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,72.767,,"LINESTRING (-50.3779263 -17.3988166, -50.3774568 -17.3983396)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,12.969,,"LINESTRING (-50.3779263 -17.3988166, -50.3780101 -17.3989015)",
371255159,,Avenida Altina Pires Arantes,tertiary,True,False,63.746,,"LINESTRING (-50.3779263 -17.3988166, -50.3783617 -17.3984216)",
288749694,,Rua Jeronimo Martins Marques,residential,False,False,146.169,,"LINESTRING (-50.3745442 -17.3990667, -50.3735443 -17.3999709)",
288749694,,Rua Jeronimo Martins Marques,residential,False,True,10.833,,"LINESTRING (-50.3745442 -17.3990667, -50.3746132 -17.3989949)",
371255167,,Avenida São Felipe,tertiary,True,False,72.765,,"LINESTRING (-50.3745442 -17.3990667, -50.3740822 -17.3985831)",
371255181,,,tertiary,True,False,2.942,roundabout,"LINESTRING (-50.3750781 -17.3994647, -50.3751052 -17.3994703)",
371255181,,,tertiary,True,False,3.069,roundabout,"LINESTRING (-50.3751546 -17.3995234, -50.3751571 -17.3995509)",
371255167,,Avenida São Felipe,tertiary,True,False,70.701,,"LINESTRING (-50.374991 -17.3995384, -50.3745442 -17.3990667)",
371255181,,,tertiary,True,False,13.521,roundabout,"LINESTRING (-50.374991 -17.3995384, -50.3750048 -17.3995001, -50.3750366 -17.3994731, -50.3750781 -17.3994647)",
371255172,,Avenida São Felipe,tertiary,True,False,68.396,,"LINESTRING (-50.3751571 -17.3995509, -50.3755944 -17.4000028)",
371255181,,,tertiary,True,False,13.552999999999999,roundabout,"LINESTRING (-50.3751571 -17.3995509, -50.3751428 -17.3995892, -50.3751105 -17.3996156, -50.3750687 -17.3996234)",
371255181,,,tertiary,True,False,2.858,roundabout,"LINESTRING (-50.3749934 -17.399564, -50.374991 -17.3995384)",
371255181,,,tertiary,True,False,2.404,roundabout,"LINESTRING (-50.3750687 -17.3996234, -50.3750465 -17.3996191)",
371255159,,Avenida Altina Pires Arantes,tertiary,True,False,66.609,,"LINESTRING (-50.3770025 -17.3996544, -50.3774575 -17.3992417)",
519716951,,Rua João Batista Filho,residential,False,False,12.837,,"LINESTRING (-50.3770025 -17.3996544, -50.3770856 -17.3997383)",
519716951,,Rua João Batista Filho,residential,False,True,74.861,,"LINESTRING (-50.3770025 -17.3996544, -50.3765179 -17.3991651)",
371255173,,Avenida São Felipe,tertiary,True,False,69.041,,"LINESTRING (-50.3755138 -17.4000763, -50.3750687 -17.3996234)",
371257863,GO-513,Rua Rosa Guimarães,primary,False,False,11.829,,"LINESTRING (-50.3755138 -17.4000763, -50.3755944 -17.4000028)",
304750258,,Rua Crismar Alves de Avelar,residential,False,False,73.904,,"LINESTRING (-50.3794223 -17.4003615, -50.3789389 -17.399883)",
304750258,,Rua Crismar Alves de Avelar,residential,False,True,10.265,,"LINESTRING (-50.3794223 -17.4003615, -50.3794894 -17.400428)",
288749679,,,tertiary,True,False,15.582,roundabout,"LINESTRING (-50.3712063 -17.392515, -50.3711749 -17.3924517, -50.371167 -17.392382)",
371255176,,Avenida São Felipe,tertiary,True,False,13.482,,"LINESTRING (-50.372403 -17.395245, -50.3724445 -17.3953596)",
900703783,,Rua 32,residential,True,False,8.883,,"LINESTRING (-50.372403 -17.395245, -50.3724808 -17.3952745)",
371255167,,Avenida São Felipe,tertiary,True,False,123.579,,"LINESTRING (-50.372299 -17.3952764, -50.3719395 -17.3942193)",
688504058,,Avenida Elpídio Rodrigues,residential,True,False,11.575,,"LINESTRING (-50.372299 -17.3952764, -50.372403 -17.395245)",
371255176,,Avenida São Felipe,tertiary,True,False,120.919,,"LINESTRING (-50.3724445 -17.3953596, -50.3727691 -17.396402)",
688504056,,Avenida Elpídio Rodrigues,residential,True,False,11.826,,"LINESTRING (-50.3724445 -17.3953596, -50.3723373 -17.3953887)",
371255167,,Avenida São Felipe,tertiary,True,False,13.132,,"LINESTRING (-50.3723373 -17.3953887, -50.372299 -17.3952764)",
688504056,,Avenida Elpídio Rodrigues,residential,True,False,84.011,,"LINESTRING (-50.3723373 -17.3953887, -50.3715782 -17.3956034)",
288749668,,Avenida M 1,residential,True,False,47.565,,"LINESTRING (-50.3750372 -17.3915971, -50.3753399 -17.3919126)",
371275552,,,residential,False,True,8.076,,"LINESTRING (-50.3750372 -17.3915971, -50.3749826 -17.3916477)",
304750262,,Rua M 5,residential,False,False,38.467,,"LINESTRING (-50.3724673 -17.391558, -50.3727246 -17.3918017)",
371274656,,Rua M 9,residential,False,False,93.402,,"LINESTRING (-50.3724673 -17.391558, -50.3718291 -17.3921365)",
304750262,,Rua M 5,residential,False,False,201.582,,"LINESTRING (-50.3727246 -17.3918017, -50.3740136 -17.3931334)",
304750262,,Rua M 5,residential,False,True,38.467,,"LINESTRING (-50.3727246 -17.3918017, -50.3724673 -17.391558)",
