osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge
234129256,Avenida Benjamin Constant,residential,False,True,101.943,,,"LINESTRING (-49.1740644 -20.9522496, -49.174252 -20.9531495)",
696047277,Rua Abel Rodrigues Castanheira,residential,False,False,102.783,,,"LINESTRING (-49.1740644 -20.9522496, -49.17309 -20.952412)",
696047277,Rua Abel Rodrigues Castanheira,residential,False,True,100.577,,,"LINESTRING (-49.1740644 -20.9522496, -49.1750176 -20.9520892)",
326775811,Avenida Marechal Deodoro da Fonseca,residential,False,False,102.478,2,30,"LINESTRING (-49.17309 -20.952412, -49.1732852 -20.9533154)",
696047277,Rua Abel Rodrigues Castanheira,residential,False,False,108.65,,,"LINESTRING (-49.17309 -20.952412, -49.172219 -20.9529534)",
696047277,Rua Abel Rodrigues Castanheira,residential,False,True,102.783,,,"LINESTRING (-49.17309 -20.952412, -49.1740644 -20.9522496)",
696047277,Rua Abel Rodrigues Castanheira,residential,False,True,108.65,,,"LINESTRING (-49.172219 -20.9529534, -49.17309 -20.952412)",
827242864,Rua Doutor Edel Magoga,residential,False,True,60.402,,,"LINESTRING (-49.172219 -20.9529534, -49.1723613 -20.9534801)",
696047277,Rua Abel Rodrigues Castanheira,residential,False,False,289.784,,,"LINESTRING (-49.172219 -20.9529534, -49.1719696 -20.9530749, -49.1717845 -20.9531563, -49.1716866 -20.9532127, -49.1716195 -20.9532666, -49.1715592 -20.9533417, -49.1714358 -20.9535233, -49.1710067 -20.9542246, -49.1707961 -20.9544989, -49.1705923 -20.9547131, -49.1704219 -20.9548672)",
234129256,Avenida Benjamin Constant,residential,False,False,101.943,,,"LINESTRING (-49.174252 -20.9531495, -49.1740644 -20.9522496)",
234129256,Avenida Benjamin Constant,residential,False,True,101.631,,,"LINESTRING (-49.174252 -20.9531495, -49.1744238 -20.9540493)",
326775818,Rua Professor Francisco Morato,residential,False,False,102.075,,,"LINESTRING (-49.174252 -20.9531495, -49.1732852 -20.9533154)",
326775818,Rua Professor Francisco Morato,residential,False,True,97.895,,,"LINESTRING (-49.174252 -20.9531495, -49.175178 -20.9529844)",
326775811,Avenida Marechal Deodoro da Fonseca,residential,False,False,101.688,2,30,"LINESTRING (-49.1732852 -20.9533154, -49.1734636 -20.9542146)",
326775811,Avenida Marechal Deodoro da Fonseca,residential,False,True,102.478,2,30,"LINESTRING (-49.1732852 -20.9533154, -49.17309 -20.952412)",
326775818,Rua Professor Francisco Morato,residential,False,False,97.672,,,"LINESTRING (-49.1732852 -20.9533154, -49.1723613 -20.9534801)",
326775818,Rua Professor Francisco Morato,residential,False,True,102.075,,,"LINESTRING (-49.1732852 -20.9533154, -49.174252 -20.9531495)",
326775818,Rua Professor Francisco Morato,residential,False,True,97.672,,,"LINESTRING (-49.1723613 -20.9534801, -49.1732852 -20.9533154)",
