osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,tunnel
47362629,True,Avenida João Machado,primary,False,190.168,"LINESTRING (-34.8847152 -7.1258608, -34.8838381 -7.1258967, -34.882995 -7.1259623)",,,
53056675,True,Avenida Dom Pedro II,primary,False,123.013,"LINESTRING (-34.8807845 -7.1226218, -34.87967 -7.122651)",,,
191646806,True,Rua Rodrigues de Carvalho,secondary,False,92.764,"LINESTRING (-34.8807845 -7.1226218, -34.8805485 -7.1218211)",,,
53056675,True,Avenida Dom Pedro II,primary,False,84.735,"LINESTRING (-34.8815288 -7.1224341, -34.8807845 -7.1226218)",,,
244952169,True,Rua Diogo Velho,primary,False,138.695,"LINESTRING (-34.8815288 -7.1224341, -34.8814475 -7.1236788)",,,
191646852,True,Avenida Dom Pedro II,tertiary,False,121.368,"LINESTRING (-34.8815288 -7.1224341, -34.8818936 -7.1223462, -34.8825913 -7.1221522)",,,
246740977,True,Praça Venâncio Neiva,tertiary,False,100.245,"LINESTRING (-34.8842674 -7.1218638, -34.8842883 -7.1219436, -34.8844289 -7.1225943, -34.8844537 -7.1227459)",,,
302251738,True,Rua da República,residential,False,85.135,"LINESTRING (-34.8842674 -7.1218638, -34.8843949 -7.1218374, -34.8846602 -7.121809, -34.8850304 -7.1217528)",,,
176592364,True,Avenida Tabajaras,primary,False,69.484,"LINESTRING (-34.8790324 -7.1260827, -34.8790164 -7.1260337, -34.8789847 -7.125934, -34.8788707 -7.1255933, -34.8788345 -7.1254895)",,,
261018649,True,Avenida João Machado,primary,False,161.32999999999998,"LINESTRING (-34.8790324 -7.1260827, -34.8791058 -7.1260796, -34.880492 -7.125997)",2,,
244952169,True,Rua Diogo Velho,primary,False,45.116,"LINESTRING (-34.8814475 -7.1236788, -34.8814335 -7.1240843)",,,
246443694,True,Rua Marechal Almeida Barreto,secondary,False,86.787,"LINESTRING (-34.8814475 -7.1236788, -34.8809796 -7.1238134, -34.8809225 -7.1238374, -34.880879 -7.1238501, -34.8808495 -7.1238314, -34.880818 -7.1238028, -34.8807623 -7.1237037)",,,
46916303,True,Parque Sólon de Lucena,primary,False,140.71999999999997,"LINESTRING (-34.8779941 -7.1199146, -34.8780121 -7.1195848, -34.8780422 -7.1193303, -34.8780496 -7.1192916, -34.8781418 -7.1188996, -34.8782303 -7.1186794)",3,40,
247559181,True,Rua Diogo Velho,primary,False,10.78,"LINESTRING (-34.8813476 -7.1259537, -34.8813446 -7.1260506)",,,
247559180,True,Avenida João Machado,primary,False,88.85799999999999,"LINESTRING (-34.8813476 -7.1259537, -34.8814119 -7.1259501, -34.8821517 -7.1259094)",,,
247559178,True,Rua das Trincheiras,primary,False,11.023,"LINESTRING (-34.8847125 -7.1257617, -34.8847152 -7.1258608)",,,
247559179,True,Rua Nina Lemos,primary,False,98.42,"LINESTRING (-34.8847125 -7.1257617, -34.885603 -7.1257104)",,,
302251739,True,Avenida General Osório,secondary,False,108.28199999999998,"LINESTRING (-34.8850304 -7.1217528, -34.8851068 -7.1224474, -34.8851115 -7.1225339, -34.8851122 -7.1225732, -34.8850995 -7.1226151, -34.8850807 -7.1226564, -34.8850447 -7.1227047)",,,
246083654,True,Rua Nina Lemos,primary,False,96.957,"LINESTRING (-34.8855923 -7.1258076, -34.8847152 -7.1258608)",2,,
247546134,True,,tertiary,False,10.872,"LINESTRING (-34.8855923 -7.1258076, -34.885603 -7.1257104)",,,
52013259,True,Avenida Rodrigues Chaves,tertiary,False,100.325,"LINESTRING (-34.885603 -7.1257104, -34.8855534 -7.1248095)",,,
55494963,True,Rua Nina Lima,primary,False,80.536,"LINESTRING (-34.885603 -7.1257104, -34.8863316 -7.125667)",,,
246443700,True,Avenida Tabajaras,primary,False,53.267,"LINESTRING (-34.8788345 -7.1254895, -34.8786213 -7.1250597)",,,
246443695,True,Rua Marechal Almeida Barreto,secondary,False,109.86,"LINESTRING (-34.8788345 -7.1254895, -34.8791309 -7.1252034, -34.8794691 -7.124825, -34.8795198 -7.1247736)",,,
246083650,True,Rua Marechal Almeida Barreto,secondary,False,65.37,"LINESTRING (-34.8850447 -7.1227047, -34.8844537 -7.1227459)",,,
194978436,True,Rua Índio Piragibe,secondary,False,40.827,"LINESTRING (-34.8854031 -7.122796, -34.8850447 -7.1227047)",,,
271940242,False,Rua Odilon Mesquita,residential,True,60.374,"LINESTRING (-34.8864828 -7.1229811, -34.8864748 -7.123524)",,,
194978436,True,Rua Índio Piragibe,secondary,False,88.25800000000001,"LINESTRING (-34.8864828 -7.1229811, -34.8860861 -7.1229186, -34.8856929 -7.122856)",,,
246443694,True,Rua Marechal Almeida Barreto,secondary,False,152.689,"LINESTRING (-34.8827659 -7.1232615, -34.8814475 -7.1236788)",,,
292503225,True,Rua 13 de Maio,residential,False,99.878,"LINESTRING (-34.8827659 -7.1232615, -34.8829021 -7.1241495)",,,
246443694,True,Rua Marechal Almeida Barreto,secondary,False,103.897,"LINESTRING (-34.8836611 -7.1229717, -34.8827659 -7.1232615)",,,
191646880,True,Rua Rodrigues de Aquino,tertiary,False,111.992,"LINESTRING (-34.8836611 -7.1229717, -34.883641 -7.1228626, -34.8836061 -7.1227189, -34.8834546 -7.1219857)",,,
246443694,True,Rua Marechal Almeida Barreto,secondary,False,90.986,"LINESTRING (-34.8844537 -7.1227459, -34.8836611 -7.1229717)",,,
246083671,True,Rua das Trincheiras,secondary,False,164.559,"LINESTRING (-34.8844537 -7.1227459, -34.884553 -7.123343, -34.8846214 -7.1238447, -34.8846509 -7.124212)",,,
53056675,True,Avenida Dom Pedro II,primary,False,99.578,"LINESTRING (-34.878577 -7.1227402, -34.8777731 -7.1231472)",,,
404406574,True,Avenida Princesa Isabel,tertiary,False,129.549,"LINESTRING (-34.878577 -7.1227402, -34.8790464 -7.1238081)",,,
"[60224340, 46916309]",True,"['Rua Peregrino de Carvalho', 'Avenida Duque de Caxias']",residential,False,229.445,"LINESTRING (-34.8846897 -7.1185949, -34.8838931 -7.1186907, -34.8838656 -7.1185303, -34.8838475 -7.1184285, -34.8838274 -7.1183074, -34.8837724 -7.1179548, -34.8837463 -7.117652, -34.8837275 -7.1174351)",,,
292503223,True,Avenida General Osório,secondary,False,103.37,"LINESTRING (-34.8846897 -7.1185949, -34.8847581 -7.1192336, -34.8847843 -7.1194313, -34.8847964 -7.1195184)",,,
250516396,True,Rua Tenente Retumba,residential,False,79.955,"LINESTRING (-34.8863517 -7.1207984, -34.8861239 -7.1201158)",,,
60224347,True,Rua Riachuelo,residential,False,81.205,"LINESTRING (-34.884856 -7.1201173, -34.8855395 -7.1198465)",,,
246083675,True,Avenida General Osório,secondary,False,99.227,"LINESTRING (-34.884856 -7.1201173, -34.8849151 -7.1206136, -34.8849607 -7.1210036)",,,
60225758,True,Ladeira Feliciano Coelho,residential,False,72.067,"LINESTRING (-34.8854376 -7.1174111, -34.8860874 -7.1173456)",,,
302260857,True,Rua Silva Jardim,residential,False,45.514,"LINESTRING (-34.8861239 -7.1201158, -34.8857427 -7.1202722)",,,
"[292503224, 246895515]",True,"['Rua Peregrino de Carvalho', 'Rua da Areia']",residential,False,231.899,"LINESTRING (-34.8860874 -7.1173456, -34.8859148 -7.1176521, -34.8858244 -7.1178144, -34.8854327 -7.118523, -34.8846897 -7.1185949)",,,
191664172,False,Rua Branca Dias,residential,False,11.197,"LINESTRING (-34.8863272 -7.1257676, -34.8863316 -7.125667)",,,
247546131,True,Rua Nina Lima,primary,False,81.208,"LINESTRING (-34.8863272 -7.1257676, -34.8855923 -7.1258076)",2,,
