osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,width,junction
226933603,Rua Pedro Teodoro de Carvalho,residential,False,False,36.041,,,30,"LINESTRING (-44.8728919 -22.2815945, -44.8726423 -22.2813671)",,,
90829619,Rua Aureo Maranhão,tertiary,False,True,130.636,,,30,"LINESTRING (-44.8728919 -22.2815945, -44.8730598 -22.2815768, -44.8741534 -22.2814617)",,,
226933603,Rua Pedro Teodoro de Carvalho,residential,False,False,88.935,,,30,"LINESTRING (-44.8718425 -22.2806341, -44.8712304 -22.2800694)",,,
226933603,Rua Pedro Teodoro de Carvalho,residential,False,True,115.825,,,30,"LINESTRING (-44.8718425 -22.2806341, -44.8726423 -22.2813671)",,,
226933647,,trunk,False,True,91.587,2,BR-354,40,"LINESTRING (-44.8718425 -22.2806341, -44.8712406 -22.2812409)",,,
226933647,,trunk,False,False,65.466,2,BR-354,40,"LINESTRING (-44.8718425 -22.2806341, -44.8718872 -22.2805879, -44.8722667 -22.2801953)",,,
226933603,Rua Pedro Teodoro de Carvalho,residential,False,True,88.935,,,30,"LINESTRING (-44.8712304 -22.2800694, -44.8718425 -22.2806341)",,,
226933604,Rua Sete de Setembro,residential,False,False,129.473,,,30,"LINESTRING (-44.870864 -22.28162, -44.8698993 -22.2808724)",,,
226933647,,trunk,False,False,57.258,2,BR-354,40,"LINESTRING (-44.870864 -22.28162, -44.8712406 -22.2812409)",,,
226933647,,trunk,False,True,81.679,2,BR-354,40,"LINESTRING (-44.870864 -22.28162, -44.8704609 -22.282046, -44.870341 -22.2821726)",,,
226933604,Rua Sete de Setembro,residential,False,True,129.473,,,30,"LINESTRING (-44.8698993 -22.2808724, -44.870864 -22.28162)",,,
226933630,Rua Governador Valadares,residential,False,False,179.892,,,30,"LINESTRING (-44.8712196 -22.2828547, -44.8723729 -22.2816388)",,,
226933630,Rua Governador Valadares,residential,False,True,83.693,,,30,"LINESTRING (-44.8712196 -22.2828547, -44.8706806 -22.2834184)",,,
314264550,Rua José Augusto Guimarães,residential,False,False,118.004,,,30,"LINESTRING (-44.8712196 -22.2828547, -44.870341 -22.2821726)",,,
226933647,,trunk,False,True,103.785,2,BR-354,40,"LINESTRING (-44.870341 -22.2821726, -44.8698357 -22.2829804)",,,
314264550,Rua José Augusto Guimarães,residential,False,False,116.553,,,30,"LINESTRING (-44.870341 -22.2821726, -44.8694732 -22.2814989)",,,
314264550,Rua José Augusto Guimarães,residential,False,True,118.004,,,30,"LINESTRING (-44.870341 -22.2821726, -44.8712196 -22.2828547)",,,
226933647,,trunk,False,False,81.679,2,BR-354,40,"LINESTRING (-44.870341 -22.2821726, -44.8704609 -22.282046, -44.870864 -22.28162)",,,
226933608,Rua Lucas Francisco da Silva,residential,False,False,70.058,,,30,"LINESTRING (-44.8686561 -22.2859964, -44.8679861 -22.2858841)",,,
"[226933608, 329426218, 226933646]",Rua Lucas Francisco da Silva,residential,False,"[False, True]",33.721000000000004,,,30,"LINESTRING (-44.8686561 -22.2859964, -44.8687032 -22.2860038, -44.8688837 -22.2860291, -44.8689797 -22.2860444)",yes,,
"[447056160, 226933607]","['Rua Alfredo Cunha', 'Rua Antônio Lucas da Silva']",residential,False,False,172.89600000000002,,,"['20', '30']","LINESTRING (-44.8686561 -22.2859964, -44.8688243 -22.2851708, -44.868746 -22.2850144, -44.8681603 -22.2849928)",,,
"[447056160, 447056161]","['Rua Alfredo Cunha', 'Rua Antonieta Perroni']",residential,False,True,303.419,,,30,"LINESTRING (-44.8686561 -22.2859964, -44.8684831 -22.2868005, -44.8677366 -22.2871252, -44.8679628 -22.2859989)",,,
226933608,Rua Lucas Francisco da Silva,residential,False,True,70.058,,,30,"LINESTRING (-44.8679861 -22.2858841, -44.8686561 -22.2859964)",,,
447056161,Rua Antonieta Perroni,residential,False,False,12.988,,,30,"LINESTRING (-44.8679861 -22.2858841, -44.8679628 -22.2859989)",,,
447056161,Rua Antonieta Perroni,residential,False,True,15.368,,,30,"LINESTRING (-44.8679861 -22.2858841, -44.868006 -22.2857646, -44.8680088 -22.2857475)",,,
226933609,Rua Angelina Perroni,residential,False,False,135.014,,,30,"LINESTRING (-44.8681844 -22.2837788, -44.8681603 -22.2849928)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,False,82.999,,,30,"LINESTRING (-44.8681844 -22.2837788, -44.8674078 -22.2835769)",,,
"[226933675, 226933676]",Rua Prefeito José Ribeiro Pereira Filho,residential,False,True,42.211,,,30,"LINESTRING (-44.8681844 -22.2837788, -44.8682415 -22.2837936, -44.8685825 -22.2838704)",yes,,
226933609,Rua Angelina Perroni,residential,False,True,135.014,,,30,"LINESTRING (-44.8681603 -22.2849928, -44.8681844 -22.2837788)",,,
447056161,Rua Antonieta Perroni,residential,False,False,85.354,,,30,"LINESTRING (-44.8681603 -22.2849928, -44.8680088 -22.2857475)",,,
447056162,Rua Antônio Lucas da Silva,residential,False,False,82.678,,,20,"LINESTRING (-44.8681603 -22.2849928, -44.8673571 -22.2849706)",,,
"[447056160, 226933607]","['Rua Alfredo Cunha', 'Rua Antônio Lucas da Silva']",residential,False,True,172.89600000000002,,,"['20', '30']","LINESTRING (-44.8681603 -22.2849928, -44.868746 -22.2850144, -44.8688243 -22.2851708, -44.8686561 -22.2859964)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,False,47.416,,,30,"LINESTRING (-44.8672153 -22.2863048, -44.8673026 -22.2858861)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,False,155.06,,,30,"LINESTRING (-44.8673571 -22.2849706, -44.8674078 -22.2835769)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,True,73.658,,,30,"LINESTRING (-44.8673571 -22.2849706, -44.8673348 -22.2856327)",,,
447056162,Rua Antônio Lucas da Silva,residential,False,False,66.088,,,20,"LINESTRING (-44.8673571 -22.2849706, -44.8667151 -22.2849519)",,,
447056162,Rua Antônio Lucas da Silva,residential,False,True,82.678,,,20,"LINESTRING (-44.8673571 -22.2849706, -44.8681603 -22.2849928)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,False,72.132,,,30,"LINESTRING (-44.8674078 -22.2835769, -44.8674251 -22.2829284)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,True,155.06,,,30,"LINESTRING (-44.8674078 -22.2835769, -44.8673571 -22.2849706)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,False,68.384,,,30,"LINESTRING (-44.8674078 -22.2835769, -44.8667644 -22.2834227)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,True,82.999,,,30,"LINESTRING (-44.8674078 -22.2835769, -44.8681844 -22.2837788)",,,
90829658,Avenida Campos Elísios,secondary,False,False,76.263,2,,40,"LINESTRING (-44.8674191 -22.2822574, -44.8667062 -22.2820697)",,,
90829658,Avenida Campos Elísios,secondary,False,True,37.953,2,,40,"LINESTRING (-44.8674191 -22.2822574, -44.8677803 -22.2823266)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,True,74.614,,,30,"LINESTRING (-44.8674191 -22.2822574, -44.8674251 -22.2829284)",,,
226933611,Rua Doutor Nelson Silva,residential,False,False,13.33,,,30,"LINESTRING (-44.8666988 -22.2855939, -44.866694 -22.2857137)",,,
226933611,Rua Doutor Nelson Silva,residential,False,True,71.407,,,30,"LINESTRING (-44.8666988 -22.2855939, -44.8667151 -22.2849519)",,,
"[438840068, 226933614]",Rua Manoel Vilela Guimarães,residential,False,"[False, True]",149.45100000000002,,,"['20', '30']","LINESTRING (-44.8666988 -22.2855939, -44.8659568 -22.2855439, -44.8659004 -22.2855081, -44.8659284 -22.2849163)",,,
226933611,Rua Doutor Nelson Silva,residential,False,False,71.407,,,30,"LINESTRING (-44.8667151 -22.2849519, -44.8666988 -22.2855939)",,,
226933611,Rua Doutor Nelson Silva,residential,False,True,170.115,,,30,"LINESTRING (-44.8667151 -22.2849519, -44.8667644 -22.2834227)",,,
447056162,Rua Antônio Lucas da Silva,residential,False,False,81.04,,,20,"LINESTRING (-44.8667151 -22.2849519, -44.8659284 -22.2849163)",,,
447056162,Rua Antônio Lucas da Silva,residential,False,True,66.088,,,20,"LINESTRING (-44.8667151 -22.2849519, -44.8673571 -22.2849706)",,,
226933611,Rua Doutor Nelson Silva,residential,False,False,170.115,,,30,"LINESTRING (-44.8667644 -22.2834227, -44.8667151 -22.2849519)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,False,42.05,,,30,"LINESTRING (-44.8667644 -22.2834227, -44.8663681 -22.2833303)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,True,68.384,,,30,"LINESTRING (-44.8667644 -22.2834227, -44.8674078 -22.2835769)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,False,74.614,,,30,"LINESTRING (-44.8674251 -22.2829284, -44.8674191 -22.2822574)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,True,72.132,,,30,"LINESTRING (-44.8674251 -22.2829284, -44.8674078 -22.2835769)",,,
226933612,Rua José Perroni,residential,False,False,94.633,,,30,"LINESTRING (-44.8674251 -22.2829284, -44.8665345 -22.2827159)",,,
226933613,Rua Afonso Leoni,residential,False,False,72.018,,,30,"LINESTRING (-44.8649968 -22.2816802, -44.8648282 -22.2823088)",,,
90829658,Avenida Campos Elísios,secondary,False,True,89.398,2,,40,"LINESTRING (-44.8649968 -22.2816802, -44.8651993 -22.281724, -44.8653779 -22.2817626, -44.8656613 -22.2818238, -44.8658429 -22.281863)",,,
226933612,Rua José Perroni,residential,False,True,89.308,,,30,"LINESTRING (-44.8648282 -22.2823088, -44.8656687 -22.2825093)",,,
226933613,Rua Afonso Leoni,residential,False,True,72.018,,,30,"LINESTRING (-44.8648282 -22.2823088, -44.8649968 -22.2816802)",,,
90829658,Avenida Campos Elísios,secondary,False,True,76.263,2,,40,"LINESTRING (-44.8667062 -22.2820697, -44.8674191 -22.2822574)",,,
226933614,Rua Manoel Vilela Guimarães,residential,False,False,73.994,,,30,"LINESTRING (-44.8667062 -22.2820697, -44.8665345 -22.2827159)",,,
90829658,Avenida Campos Elísios,secondary,False,False,91.75200000000001,2,,40,"LINESTRING (-44.8667062 -22.2820697, -44.8664186 -22.2820008, -44.8658429 -22.281863)",,,
226933614,Rua Manoel Vilela Guimarães,residential,False,True,49.311,,,30,"LINESTRING (-44.8667062 -22.2820697, -44.8667988 -22.281796, -44.8668494 -22.2816465)",,,
226933612,Rua José Perroni,residential,False,False,91.998,,,30,"LINESTRING (-44.8665345 -22.2827159, -44.8656687 -22.2825093)",,,
226933612,Rua José Perroni,residential,False,True,94.633,,,30,"LINESTRING (-44.8665345 -22.2827159, -44.8674251 -22.2829284)",,,
226933614,Rua Manoel Vilela Guimarães,residential,False,False,70.431,,,30,"LINESTRING (-44.8665345 -22.2827159, -44.8663681 -22.2833303)",,,
226933614,Rua Manoel Vilela Guimarães,residential,False,True,73.994,,,30,"LINESTRING (-44.8665345 -22.2827159, -44.8667062 -22.2820697)",,,
226933614,Rua Manoel Vilela Guimarães,residential,False,False,182.066,,,30,"LINESTRING (-44.8663681 -22.2833303, -44.8659284 -22.2849163)",,,
226933614,Rua Manoel Vilela Guimarães,residential,False,True,70.431,,,30,"LINESTRING (-44.8663681 -22.2833303, -44.8665345 -22.2827159)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,False,92.821,,,30,"LINESTRING (-44.8663681 -22.2833303, -44.8654967 -22.2831143)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,True,42.05,,,30,"LINESTRING (-44.8663681 -22.2833303, -44.8667644 -22.2834227)",,,
226933614,Rua Manoel Vilela Guimarães,residential,False,True,182.066,,,30,"LINESTRING (-44.8659284 -22.2849163, -44.8663681 -22.2833303)",,,
447056162,Rua Antônio Lucas da Silva,residential,False,True,81.04,,,20,"LINESTRING (-44.8659284 -22.2849163, -44.8667151 -22.2849519)",,,
"[438840068, 226933614]",Rua Manoel Vilela Guimarães,residential,False,"[False, True]",149.45100000000002,,,"['20', '30']","LINESTRING (-44.8659284 -22.2849163, -44.8659004 -22.2855081, -44.8659568 -22.2855439, -44.8666988 -22.2855939)",,,
"[447056162, 226933615]","['Rua Clotilde Framil', 'Rua Antônio Lucas da Silva']",residential,False,"[False, True]",260.92199999999997,,,"['20', '30']","LINESTRING (-44.8659284 -22.2849163, -44.8654327 -22.2848822, -44.8653272 -22.2848019, -44.8652219 -22.2846382, -44.8651735 -22.2844858, -44.8651629 -22.2843288, -44.8651831 -22.2842243, -44.8653228 -22.2837047, -44.8654967 -22.2831143)",,,
226933615,Rua Clotilde Framil,residential,False,False,74.067,,,30,"LINESTRING (-44.8658429 -22.281863, -44.8656687 -22.2825093)",,,
90829658,Avenida Campos Elísios,secondary,False,False,89.398,2,,40,"LINESTRING (-44.8658429 -22.281863, -44.8656613 -22.2818238, -44.8653779 -22.2817626, -44.8651993 -22.281724, -44.8649968 -22.2816802)",,,
90829658,Avenida Campos Elísios,secondary,False,True,91.75200000000001,2,,40,"LINESTRING (-44.8658429 -22.281863, -44.8664186 -22.2820008, -44.8667062 -22.2820697)",,,
226933612,Rua José Perroni,residential,False,False,89.308,,,30,"LINESTRING (-44.8656687 -22.2825093, -44.8648282 -22.2823088)",,,
226933612,Rua José Perroni,residential,False,True,91.998,,,30,"LINESTRING (-44.8656687 -22.2825093, -44.8665345 -22.2827159)",,,
226933615,Rua Clotilde Framil,residential,False,False,69.562,,,30,"LINESTRING (-44.8656687 -22.2825093, -44.8654967 -22.2831143)",,,
226933615,Rua Clotilde Framil,residential,False,True,74.067,,,30,"LINESTRING (-44.8656687 -22.2825093, -44.8658429 -22.281863)",,,
226933615,Rua Clotilde Framil,residential,False,True,69.562,,,30,"LINESTRING (-44.8654967 -22.2831143, -44.8656687 -22.2825093)",,,
226933676,Rua Prefeito José Ribeiro Pereira Filho,residential,False,True,92.821,,,30,"LINESTRING (-44.8654967 -22.2831143, -44.8663681 -22.2833303)",,,
"[447056162, 226933615]","['Rua Clotilde Framil', 'Rua Antônio Lucas da Silva']",residential,False,"[False, True]",260.922,,,"['20', '30']","LINESTRING (-44.8654967 -22.2831143, -44.8653228 -22.2837047, -44.8651831 -22.2842243, -44.8651629 -22.2843288, -44.8651735 -22.2844858, -44.8652219 -22.2846382, -44.8653272 -22.2848019, -44.8654327 -22.2848822, -44.8659284 -22.2849163)",,,
226933625,Rua Presidente Vargas,residential,False,False,136.484,2,,40,"LINESTRING (-44.8699948 -22.2875233, -44.8701825 -22.2871064, -44.8704248 -22.2863637)",,,
226933626,Rua José Pedro de Lima,residential,False,True,136.591,,,30,"LINESTRING (-44.8699948 -22.2875233, -44.8699416 -22.2875025, -44.868772 -22.287045)",,7.2,
226933625,Rua Presidente Vargas,residential,False,False,27.381,2,,40,"LINESTRING (-44.8704248 -22.2863637, -44.8704862 -22.2861241)",,,
226933625,Rua Presidente Vargas,residential,False,True,136.484,2,,40,"LINESTRING (-44.8704248 -22.2863637, -44.8701825 -22.2871064, -44.8699948 -22.2875233)",,,
226933646,Rua Lucas Francisco da Silva,residential,False,True,83.023,,,30,"LINESTRING (-44.8704248 -22.2863637, -44.8703761 -22.2863509, -44.8696452 -22.2861711)",,,
226933625,Rua Presidente Vargas,residential,False,True,80.032,2,,40,"LINESTRING (-44.8704264 -22.2838787, -44.870435 -22.2845984)",,,
226933630,Rua Governador Valadares,residential,False,False,10.387,,,30,"LINESTRING (-44.8704264 -22.2838787, -44.8704723 -22.2837955)",,,
388224633,Praça da Bandeira,residential,False,False,61.062,,,,"LINESTRING (-44.8704264 -22.2838787, -44.8701193 -22.2843486)",,,
388224633,Praça da Bandeira,residential,False,True,75.051,,,,"LINESTRING (-44.8704264 -22.2838787, -44.8703182 -22.2841116, -44.8702396 -22.284401, -44.8701193 -22.2843486)",,,
1125398173,,trunk,False,False,113.295,2,BR-354,40,"LINESTRING (-44.868772 -22.287045, -44.8689797 -22.2860444)",,,
226933626,Rua José Pedro de Lima,residential,False,False,136.591,,,30,"LINESTRING (-44.868772 -22.287045, -44.8699416 -22.2875025, -44.8699948 -22.2875233)",,7.2,
226933646,Rua Lucas Francisco da Silva,residential,False,False,69.907,,,30,"LINESTRING (-44.8689797 -22.2860444, -44.8696452 -22.2861711)",,,
1125398173,,trunk,False,True,113.295,2,BR-354,40,"LINESTRING (-44.8689797 -22.2860444, -44.868772 -22.287045)",,,
"[226933608, 329426218, 226933646]",Rua Lucas Francisco da Silva,residential,False,"[False, True]",33.721000000000004,,,30,"LINESTRING (-44.8689797 -22.2860444, -44.8688837 -22.2860291, -44.8687032 -22.2860038, -44.8686561 -22.2859964)",yes,,
1125398174,,trunk,False,False,227.448,2,BR-354,40,"LINESTRING (-44.8689797 -22.2860444, -44.8690889 -22.2856228, -44.8695054 -22.2840576)",,,
226933628,Rua Marechal Deodoro,tertiary,False,False,63.993,,,,"LINESTRING (-44.8711161 -22.2836673, -44.8716665 -22.2839353)",,,
226933628,Rua Marechal Deodoro,tertiary,False,True,52.667,,,,"LINESTRING (-44.8711161 -22.2836673, -44.8706806 -22.2834184)",,,
388224637,Rua dos Expedicionários,residential,False,False,42.987,,,30,"LINESTRING (-44.8711161 -22.2836673, -44.8709512 -22.2840225)",,,
490749024,Rua dos Expedicionários,tertiary,False,True,265.35200000000003,,,30,"LINESTRING (-44.8711161 -22.2836673, -44.8716888 -22.2829635, -44.8724076 -22.281807, -44.8723729 -22.2816388)",,,
226933603,Rua Pedro Teodoro de Carvalho,residential,False,False,115.825,,,30,"LINESTRING (-44.8726423 -22.2813671, -44.8718425 -22.2806341)",,,
226933603,Rua Pedro Teodoro de Carvalho,residential,False,True,36.041,,,30,"LINESTRING (-44.8726423 -22.2813671, -44.8728919 -22.2815945)",,,
226933630,Rua Governador Valadares,residential,False,True,41.001,,,30,"LINESTRING (-44.8726423 -22.2813671, -44.8723729 -22.2816388)",,,
226933631,,residential,False,False,96.368,,,,"LINESTRING (-44.8726423 -22.2813671, -44.8733349 -22.2807837)",,,
226933631,,residential,False,True,96.368,,,,"LINESTRING (-44.8733349 -22.2807837, -44.8726423 -22.2813671)",,,
226933632,Rua Professora Adelaide Fleming,residential,False,False,127.91,,,30,"LINESTRING (-44.8733349 -22.2807837, -44.8722667 -22.2801953)",,,
226933632,Rua Professora Adelaide Fleming,residential,False,True,70.437,,,30,"LINESTRING (-44.8733349 -22.2807837, -44.8738693 -22.2811796)",,,
226933632,Rua Professora Adelaide Fleming,residential,False,False,42.877,,,30,"LINESTRING (-44.8741534 -22.2814617, -44.8738693 -22.2811796)",,,
90829619,Rua Aureo Maranhão,tertiary,False,False,130.636,,,30,"LINESTRING (-44.8741534 -22.2814617, -44.8730598 -22.2815768, -44.8728919 -22.2815945)",,,
226933632,Rua Professora Adelaide Fleming,residential,False,True,127.91,,,30,"LINESTRING (-44.8722667 -22.2801953, -44.8733349 -22.2807837)",,,
226933647,,trunk,False,False,113.592,2,BR-354,40,"LINESTRING (-44.8722667 -22.2801953, -44.8730112 -22.279441)",,,
"[226933632, 226933635]",Rua Professora Adelaide Fleming,residential,False,False,98.104,,,30,"LINESTRING (-44.8722667 -22.2801953, -44.8716886 -22.279688, -44.8715757 -22.2795874)",yes,,
226933647,,trunk,False,True,65.466,2,BR-354,40,"LINESTRING (-44.8722667 -22.2801953, -44.8718872 -22.2805879, -44.8718425 -22.2806341)",,,
226933634,,residential,True,False,12.596,,,,"LINESTRING (-44.8714297 -22.2793181, -44.8714538 -22.2793486, -44.8714662 -22.2793845, -44.8714656 -22.2794223)",,,roundabout
226933637,,residential,True,False,32.348,,,,"LINESTRING (-44.8712557 -22.2793148, -44.8714161 -22.2790646)",,,
226933634,,residential,True,False,19.524,,,,"LINESTRING (-44.8712557 -22.2793148, -44.8713117 -22.2792876, -44.8713749 -22.2792888, -44.8714297 -22.2793181)",,,roundabout
226933634,,residential,True,False,26.404,,,,"LINESTRING (-44.8713792 -22.2795135, -44.8713368 -22.279519, -44.8712949 -22.279511, -44.8712582 -22.2794907, -44.871231 -22.2794602, -44.8712162 -22.2794231, -44.8712157 -22.2793835)",,,roundabout
226933636,,residential,True,False,21.825,,,,"LINESTRING (-44.8715757 -22.2795874, -44.8713792 -22.2795135)",,,
"[226933632, 226933635]",Rua Professora Adelaide Fleming,residential,False,True,98.104,,,30,"LINESTRING (-44.8715757 -22.2795874, -44.8716886 -22.279688, -44.8722667 -22.2801953)",yes,,
226933638,,residential,True,False,28.223,,,,"LINESTRING (-44.8714161 -22.2790646, -44.8714297 -22.2793181)",,,
226933640,Rua Eugenio de Oliveira,residential,False,False,80.409,,,30,"LINESTRING (-44.8730112 -22.279441, -44.8724342 -22.2789533)",,,
226933647,,trunk,False,True,113.592,2,BR-354,40,"LINESTRING (-44.8730112 -22.279441, -44.8722667 -22.2801953)",,,
226933640,Rua Eugenio de Oliveira,residential,False,True,80.409,,,30,"LINESTRING (-44.8724342 -22.2789533, -44.8730112 -22.279441)",,,
226933644,Rua Mario Giulianetti,residential,False,False,104.177,,,30,"LINESTRING (-44.8712406 -22.2812409, -44.8704923 -22.2806098)",,,
226933647,,trunk,False,False,91.587,2,BR-354,40,"LINESTRING (-44.8712406 -22.2812409, -44.8718425 -22.2806341)",,,
226933647,,trunk,False,True,57.258,2,BR-354,40,"LINESTRING (-44.8712406 -22.2812409, -44.870864 -22.28162)",,,
226933644,Rua Mario Giulianetti,residential,False,True,104.177,,,30,"LINESTRING (-44.8704923 -22.2806098, -44.8712406 -22.2812409)",,,
226933645,Rua Januário Leoni,residential,False,False,145.754,,,30,"LINESTRING (-44.8685825 -22.2838704, -44.8689456 -22.2826034)",,,
388224635,Rua Prefeito José Ribeiro Pereira Filho,residential,False,False,97.212,,,,"LINESTRING (-44.8685825 -22.2838704, -44.8695054 -22.2840576)",,,
"[226933675, 226933676]",Rua Prefeito José Ribeiro Pereira Filho,residential,False,False,42.211,,,30,"LINESTRING (-44.8685825 -22.2838704, -44.8682415 -22.2837936, -44.8681844 -22.2837788)",yes,,
226933648,Praça Antonieta Cagnoni Leoni,residential,False,False,70.512,,,,"LINESTRING (-44.8680088 -22.2857475, -44.8673348 -22.2856327)",,,
447056161,Rua Antonieta Perroni,residential,False,True,85.354,,,30,"LINESTRING (-44.8680088 -22.2857475, -44.8681603 -22.2849928)",,,
447056161,Rua Antonieta Perroni,residential,False,False,15.368,,,30,"LINESTRING (-44.8680088 -22.2857475, -44.868006 -22.2857646, -44.8679861 -22.2858841)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,False,73.658,,,30,"LINESTRING (-44.8673348 -22.2856327, -44.8673571 -22.2849706)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,True,28.371,,,30,"LINESTRING (-44.8673348 -22.2856327, -44.8673026 -22.2858861)",,,
226933648,Praça Antonieta Cagnoni Leoni,residential,False,True,70.512,,,,"LINESTRING (-44.8673348 -22.2856327, -44.8680088 -22.2857475)",,,
226933649,Praça Antonieta Cagnoni Leoni,residential,False,False,69.076,,,,"LINESTRING (-44.8679628 -22.2859989, -44.8673026 -22.2858861)",,,
447056161,Rua Antonieta Perroni,residential,False,True,12.988,,,30,"LINESTRING (-44.8679628 -22.2859989, -44.8679861 -22.2858841)",,,
"[447056160, 447056161]","['Rua Alfredo Cunha', 'Rua Antonieta Perroni']",residential,False,False,303.419,,,30,"LINESTRING (-44.8679628 -22.2859989, -44.8677366 -22.2871252, -44.8684831 -22.2868005, -44.8686561 -22.2859964)",,,
226933610,Rua Antonio Ribeiro Couto,residential,False,False,28.371,,,30,"LINESTRING (-44.8673026 -22.2858861, -44.8673348 -22.2856327)",,,
