osmid,lanes,highway,junction,oneway,reversed,length,name,geometry
36935551,3,primary,roundabout,True,False,24.328,,"LINESTRING (-59.9858573 -3.1331007, -59.9857558 -3.1329068)"
36935554,3,primary,,True,False,354.75300000000004,Avenida Ministro Mário Andreazza,"LINESTRING (-59.9858573 -3.1331007, -59.9856843 -3.1331379, -59.9855521 -3.1331794, -59.9852907 -3.1333134, -59.9847218 -3.133577, -59.9842904 -3.13377, -59.9838585 -3.1339006, -59.983436 -3.1340033, -59.9828456 -3.1341087)"
806448513,1,unclassified,,True,False,98.686,Avenida Mandil,"LINESTRING (-59.9813799 -3.1326153, -59.981641 -3.1327381, -59.9819054 -3.1328728, -59.9821949 -3.1329634)"
806464516,4,unclassified,,False,False,305.627,Avenida Mandil,"LINESTRING (-59.9813799 -3.1326153, -59.9811223 -3.132381, -59.9809072 -3.1321184, -59.9807423 -3.1318388, -59.9806057 -3.1315026, -59.9805332 -3.1311779, -59.9805031 -3.1308249, -59.9805313 -3.1304863, -59.980609 -3.1301477)"
806464515,2,unclassified,,True,False,80.03399999999999,Avenida Mandil,"LINESTRING (-59.980609 -3.1301477, -59.9806604 -3.129968, -59.9807266 -3.1298031, -59.98088 -3.1294826)"
806464516,4,unclassified,,False,True,305.627,Avenida Mandil,"LINESTRING (-59.980609 -3.1301477, -59.9805313 -3.1304863, -59.9805031 -3.1308249, -59.9805332 -3.1311779, -59.9806057 -3.1315026, -59.9807423 -3.1318388, -59.9809072 -3.1321184, -59.9811223 -3.132381, -59.9813799 -3.1326153)"
806464515,2,unclassified,,True,False,34.177,Avenida Mandil,"LINESTRING (-59.98088 -3.1294826, -59.9810986 -3.1292662)"
806940687,,unclassified,,True,False,45.631,Avenida Tucuma,"LINESTRING (-59.98088 -3.1294826, -59.9809187 -3.1292919, -59.9809085 -3.1291927, -59.9808907 -3.129078)"
36935552,,unclassified,,False,True,22.54,Avenida Mandil,"LINESTRING (-59.9813569 -3.129043, -59.9812082 -3.129181)"
36935552,,unclassified,,False,False,138.336,Avenida Mandil,"LINESTRING (-59.9813569 -3.129043, -59.981575 -3.1289134, -59.9818878 -3.1287496, -59.9820783 -3.1286917, -59.9822001 -3.1286547, -59.9825054 -3.1285881)"
36935552,,unclassified,,False,False,327.081,Avenida Mandil,"LINESTRING (-59.9832251 -3.12862, -59.9834021 -3.128674, -59.9835878 -3.1287354, -59.9837722 -3.128814, -59.9838194 -3.1288406, -59.9839562 -3.128918, -59.984151 -3.1290486, -59.984453 -3.1293308, -59.9846984 -3.1296633, -59.984879 -3.1300349, -59.9849887 -3.1304331, -59.9850536 -3.1306887)"
36935552,,unclassified,,False,True,80.236,Avenida Mandil,"LINESTRING (-59.9832251 -3.12862, -59.9828582 -3.1285753, -59.9825054 -3.1285881)"
36935552,,unclassified,,False,True,327.08099999999996,Avenida Mandil,"LINESTRING (-59.9850536 -3.1306887, -59.9849887 -3.1304331, -59.984879 -3.1300349, -59.9846984 -3.1296633, -59.984453 -3.1293308, -59.984151 -3.1290486, -59.9839562 -3.128918, -59.9838194 -3.1288406, -59.9837722 -3.128814, -59.9835878 -3.1287354, -59.9834021 -3.128674, -59.9832251 -3.12862)"
43582042,4,secondary,,False,False,174.93800000000002,Avenida Buriti,"LINESTRING (-59.9850536 -3.1306887, -59.9850775 -3.1302614, -59.9850853 -3.129884, -59.9850729 -3.1296397, -59.9850249 -3.1292963, -59.9849817 -3.1291252)"
43582042,4,secondary,,False,True,90.128,Avenida Buriti,"LINESTRING (-59.9850536 -3.1306887, -59.9850057 -3.1311213, -59.9849439 -3.1314915)"
530592622,2,tertiary,,True,False,253.00500000000002,Avenida Açaí,"LINESTRING (-59.9829156 -3.1330457, -59.983062 -3.1330165, -59.9835567 -3.1329039, -59.9839834 -3.1326946, -59.9841815 -3.1325552, -59.9843625 -3.1323691, -59.9845744 -3.1320624, -59.9846797 -3.1319178, -59.9846938 -3.1318937, -59.984746 -3.1318562)"
806445359,3,tertiary,,False,False,55.268,Avenida Açaí,"LINESTRING (-59.9782169 -3.1330754, -59.9787071 -3.1331618)"
43582050,,unclassified,,True,False,49.019000000000005,Rua Acara,"LINESTRING (-59.9782169 -3.1330754, -59.9783054 -3.132985, -59.9783932 -3.1328719, -59.978471 -3.1327192)"
806445359,3,tertiary,,False,True,55.268,Avenida Açaí,"LINESTRING (-59.9787071 -3.1331618, -59.9782169 -3.1330754)"
806445360,4,tertiary,,False,False,167.667,Avenida Açaí,"LINESTRING (-59.9787071 -3.1331618, -59.9793743 -3.1332756, -59.9802012 -3.1333782)"
806443728,3,tertiary,,False,False,24.492,Avenida Açaí,"LINESTRING (-59.9802012 -3.1333782, -59.9804196 -3.1334092)"
741887350,,unclassified,,True,False,31.79,Rua Puraque,"LINESTRING (-59.9802012 -3.1333782, -59.9802319 -3.1333178, -59.9802614 -3.1332361, -59.9802849 -3.1331069)"
806445360,4,tertiary,,False,True,167.667,Avenida Açaí,"LINESTRING (-59.9802012 -3.1333782, -59.9793743 -3.1332756, -59.9787071 -3.1331618)"
806940689,1,tertiary,,True,False,45.018,Avenida Açaí,"LINESTRING (-59.9813726 -3.1333616, -59.9817659 -3.1332632)"
229361394,1,unclassified,,True,False,52.260999999999996,Avenida Mandil,"LINESTRING (-59.9813726 -3.1333616, -59.9814978 -3.1332308, -59.981554 -3.1330963, -59.9815429 -3.1329534)"
229361394,1,unclassified,,True,False,42.107,Avenida Mandil,"LINESTRING (-59.9815429 -3.1329534, -59.9814897 -3.1327844, -59.9813799 -3.1326153)"
43582040,,residential,,False,False,81.691,Rua Adelino Neto,"LINESTRING (-59.9863021 -3.1290995, -59.986207 -3.1292115, -59.986087 -3.1293226, -59.9859367 -3.1294308, -59.9857282 -3.129549)"
43582040,,residential,,False,True,129.41,Rua Adelino Neto,"LINESTRING (-59.9863021 -3.1290995, -59.9863101 -3.1289222, -59.9863194 -3.1287636, -59.9863244 -3.1283009, -59.9863276 -3.1282431, -59.9863413 -3.128151, -59.9863669 -3.1280468, -59.9864184 -3.1279536)"
