osmid,oneway,name,highway,reversed,length,geometry,lanes,bridge,tunnel,maxspeed
297791692,True,Rua Antonina Junqueira,residential,False,66.291,"LINESTRING (-46.7997409 -21.9699909, -46.8002846 -21.970309)",,,,
254977623,False,Rua Ana de Oliveira,residential,True,145.605,"LINESTRING (-46.7997409 -21.9699909, -46.7996229 -21.9705188, -46.799391 -21.9712585)",,,,
216999695,True,Rua Senador Saraiva,secondary,False,79.19200000000001,"LINESTRING (-46.7978816 -21.9694695, -46.7978101 -21.9694281, -46.7977622 -21.9694008, -46.7977334 -21.9693844, -46.79723 -21.9690926)",2,,,
254977278,True,Rua Getúlio Vargas,tertiary,False,112.81400000000001,"LINESTRING (-46.7978816 -21.9694695, -46.7978347 -21.9695447, -46.7977973 -21.9696044, -46.7973323 -21.9703469)",,,,
254977623,False,Rua Ana de Oliveira,residential,True,81.781,"LINESTRING (-46.799391 -21.9712585, -46.7992292 -21.9719785)",,,,
254977637,False,Rua Professora Maria José S. Pavan,residential,True,76.301,"LINESTRING (-46.799391 -21.9712585, -46.800062 -21.9715477)",,,,
254977623,False,Rua Ana de Oliveira,residential,False,145.605,"LINESTRING (-46.799391 -21.9712585, -46.7996229 -21.9705188, -46.7997409 -21.9699909)",,,,
254977362,False,Rua João Viana,residential,False,106.199,"LINESTRING (-46.8011341 -21.9713945, -46.8002107 -21.9718174)",,,,
886316257,False,Rua Manoel Garcia,residential,True,65.253,"LINESTRING (-46.8011341 -21.9713945, -46.8013582 -21.9719433)",,,,
"[886316256, 886316257, 874628011]",False,"['Rua Manoel Garcia', 'Rua Gilardi Fadiga']",residential,False,162.775,"LINESTRING (-46.8011341 -21.9713945, -46.8010735 -21.9712779, -46.800245 -21.9710484, -46.8002068 -21.9710857, -46.800062 -21.9715477)",,,,
254977637,False,Rua Professora Maria José S. Pavan,residential,False,76.301,"LINESTRING (-46.800062 -21.9715477, -46.799391 -21.9712585)",,,,
254977637,False,Rua Professora Maria José S. Pavan,residential,True,33.682,"LINESTRING (-46.800062 -21.9715477, -46.8002107 -21.9718174)",,,,
"[886316256, 886316257, 874628011]",False,"['Rua Manoel Garcia', 'Rua Gilardi Fadiga']",residential,True,162.775,"LINESTRING (-46.800062 -21.9715477, -46.8002068 -21.9710857, -46.800245 -21.9710484, -46.8010735 -21.9712779, -46.8011341 -21.9713945)",,,,
297818525,True,Rua Benedito Araújo,residential,False,89.855,"LINESTRING (-46.7958546 -21.9716092, -46.7960627 -21.9708245)",,,,
317873039,True,Rua Prudente de Moraes,residential,False,89.261,"LINESTRING (-46.7958546 -21.9716092, -46.796701 -21.9717774)",,,,
254977711,True,Rua Floriano Peixoto,residential,False,93.983,"LINESTRING (-46.7929801 -21.9716525, -46.7920871 -21.9714835)",,,,
298008244,False,Rua Cristiano Osório,residential,False,93.212,"LINESTRING (-46.7929801 -21.9716525, -46.7927806 -21.9724701)",,,,
298008244,False,Rua Cristiano Osório,residential,True,63.876,"LINESTRING (-46.7929801 -21.9716525, -46.7930977 -21.9710885)",,,,
254977623,False,Rua Ana de Oliveira,residential,False,81.781,"LINESTRING (-46.7992292 -21.9719785, -46.799391 -21.9712585)",,,,
254977741,True,Rua Dom Pedro II,residential,False,140.309,"LINESTRING (-46.7992292 -21.9719785, -46.7995343 -21.9720654, -46.7998587 -21.9729832)",,,,
254977278,True,Rua Getúlio Vargas,tertiary,False,66.351,"LINESTRING (-46.796701 -21.9717774, -46.7965476 -21.9723569)",,,,
317873039,True,Rua Prudente de Moraes,residential,False,106.652,"LINESTRING (-46.796701 -21.9717774, -46.7977123 -21.9719784)",,,,
254977362,False,Rua João Viana,residential,True,106.199,"LINESTRING (-46.8002107 -21.9718174, -46.8011341 -21.9713945)",,,,
254977637,False,Rua Professora Maria José S. Pavan,residential,False,33.682,"LINESTRING (-46.8002107 -21.9718174, -46.800062 -21.9715477)",,,,
254977637,False,Rua Professora Maria José S. Pavan,residential,True,68.643,"LINESTRING (-46.8002107 -21.9718174, -46.8004274 -21.9721509, -46.8005415 -21.9723528)",,,,
297818511,True,,secondary_link,False,13.369,"LINESTRING (-46.7977123 -21.9719784, -46.7978335 -21.9720211)",,,,
254977307,True,Avenida Dona Gertrudes,secondary,False,78.74,"LINESTRING (-46.7977123 -21.9719784, -46.7978336 -21.9713477, -46.7978471 -21.9712814)",,,,
254977711,True,Rua Floriano Peixoto,residential,False,75.085,"LINESTRING (-46.7956975 -21.9721834, -46.7949875 -21.9720336)",,,,
297818525,True,Rua Benedito Araújo,residential,False,65.871,"LINESTRING (-46.7956975 -21.9721834, -46.7958546 -21.9716092)",,,,
254977711,True,Rua Floriano Peixoto,residential,False,89.759,"LINESTRING (-46.7965476 -21.9723569, -46.7956975 -21.9721834)",,,,
254977330,True,Avenida Dona Gertrudes,secondary,False,11.372,"LINESTRING (-46.7978205 -21.9725403, -46.7978227 -21.9725958, -46.7978151 -21.972642)",,,,
297819991,False,Rua Antônio Carvalho,residential,False,47.116,"LINESTRING (-46.8012723 -21.972587, -46.8017043 -21.972449)",,,,
297819991,False,Rua Antônio Carvalho,residential,True,62.984,"LINESTRING (-46.8012723 -21.972587, -46.8006947 -21.9727712)",,,,
254977637,False,Rua Professora Maria José S. Pavan,residential,False,49.133,"LINESTRING (-46.8006947 -21.9727712, -46.8005415 -21.9723528)",,,,
297819991,False,Rua Antônio Carvalho,residential,False,62.984,"LINESTRING (-46.8006947 -21.9727712, -46.8012723 -21.972587)",,,,
297819991,False,Rua Antônio Carvalho,residential,True,89.372,"LINESTRING (-46.8006947 -21.9727712, -46.7998587 -21.9729832)",,,,
298033376,True,Rua Professor Hugo Sarmento,residential,False,75.525,"LINESTRING (-46.7960024 -21.9695967, -46.796632 -21.9699437)",,,,
298033375,True,Rua Ademar de Barros,secondary,False,63.11,"LINESTRING (-46.7960024 -21.9695967, -46.7957892 -21.9699527, -46.7957053 -21.9700929)",,,,
297791655,True,Rua General Osório,tertiary,False,81.58,"LINESTRING (-46.7953655 -21.9706725, -46.7949478 -21.9705814, -46.7947739 -21.970545, -46.7945992 -21.9704922)",,,,
298033375,True,Rua Ademar de Barros,secondary,False,92.288,"LINESTRING (-46.7953655 -21.9706725, -46.795194 -21.9712923, -46.795143 -21.9714764)",,,,
298033375,True,Rua Ademar de Barros,secondary,False,63.999,"LINESTRING (-46.795143 -21.9714764, -46.7949875 -21.9720336)",,,,
317873039,True,Rua Prudente de Moraes,residential,False,74.851,"LINESTRING (-46.795143 -21.9714764, -46.7958546 -21.9716092)",,,,
254977711,True,Rua Floriano Peixoto,residential,False,79.767,"LINESTRING (-46.7949875 -21.9720336, -46.794225 -21.9719128)",,,,
254977711,True,Rua Floriano Peixoto,residential,False,131.595,"LINESTRING (-46.794225 -21.9719128, -46.7929801 -21.9716525)",,,,
297688449,True,Rua Oscar Janson,secondary,False,66.257,"LINESTRING (-46.794225 -21.9719128, -46.7943633 -21.9713309)",,,,
297688449,True,Rua Oscar Janson,secondary,False,96.38,"LINESTRING (-46.7943633 -21.9713309, -46.7945992 -21.9704922)",,,,
317873039,True,Rua Prudente de Moraes,residential,False,82.014,"LINESTRING (-46.7943633 -21.9713309, -46.7944029 -21.9713383, -46.795143 -21.9714764)",,,,
918183418,True,Rua Campos Sales,secondary,False,115.862,"LINESTRING (-46.7952882 -21.9691956, -46.7959159 -21.9683314)",,,,
"[297688452, 298033374]",True,Rua Professor Hugo Sarmento,residential,False,86.107,"LINESTRING (-46.7952882 -21.9691956, -46.7953655 -21.9692424, -46.7960024 -21.9695967)",,,,
297688452,True,Rua Professor Hugo Sarmento,residential,False,69.533,"LINESTRING (-46.7927424 -21.9677593, -46.793318 -21.968085)",,,,
297833428,False,Rua Independência,residential,False,56.304,"LINESTRING (-46.7927424 -21.9677593, -46.7927656 -21.9672534)",,,,
254977278,True,Rua Getúlio Vargas,tertiary,False,89.65,"LINESTRING (-46.7973323 -21.9703469, -46.7968972 -21.9710449)",,,,
297688454,True,Praça Roque Fiori,residential,False,80.045,"LINESTRING (-46.7973323 -21.9703469, -46.7979911 -21.9707276)",,,,
216999438,False,Rua Marechal Deodoro,secondary,True,57.257999999999996,"LINESTRING (-46.7979911 -21.9707276, -46.7979654 -21.9707867, -46.7979489 -21.9708521, -46.7978772 -21.9712123, -46.7978757 -21.97123)",,,,
297791656,False,Rua Marechal Deodoro,secondary,False,111.691,"LINESTRING (-46.7979911 -21.9707276, -46.7982121 -21.9704048, -46.798575 -21.9698816)",,,,
297688457,True,Rua Visconde do Rio Branco,secondary,False,73.869,"LINESTRING (-46.7962398 -21.9678664, -46.796845 -21.9682218)",2,,,
297791644,True,Rua Campos Sales,tertiary,False,93.927,"LINESTRING (-46.7962398 -21.9678664, -46.7967099 -21.9671429)",,,,
297688459,True,Rua Visconde do Rio Branco,secondary,False,48.055,"LINESTRING (-46.7982069 -21.9690191, -46.7985919 -21.9692626)",,,,
297791695,False,Rua Antonina Junqueira,residential,True,102.521,"LINESTRING (-46.8012062 -21.970847, -46.8003637 -21.9703575)",,,,
"[297791675, 297791685]",False,"['Pontilhão', 'Rua Marechal Deodoro']",residential,False,69.35400000000001,"LINESTRING (-46.8008881 -21.9665115, -46.8010122 -21.9664389, -46.8012072 -21.9660826, -46.8012138 -21.9660315, -46.8012073 -21.9659954)",,,yes,20
297791687,False,Rua Rangel Pestana,residential,False,101.706,"LINESTRING (-46.8008881 -21.9665115, -46.8008747 -21.9664681, -46.8000443 -21.9660644)",,,,
297791711,False,Rua Marechal Deodoro,residential,True,108.918,"LINESTRING (-46.8008881 -21.9665115, -46.8005826 -21.9669525, -46.8002964 -21.9673225)",,,,
297688460,True,Rua Marechal Deodoro,residential,False,94.913,"LINESTRING (-46.7988712 -21.9694361, -46.7993664 -21.9687166)",,,,
297688461,True,Rua Marechal Deodoro,secondary,False,58.197,"LINESTRING (-46.7988712 -21.9694361, -46.798575 -21.9698816)",,,,
297688462,False,Rua Antonina Junqueira,residential,False,78.249,"LINESTRING (-46.7988712 -21.9694361, -46.7995051 -21.9698229)",,,,
216999695,True,Rua Senador Saraiva,secondary,False,26.547,"LINESTRING (-46.7967641 -21.9688211, -46.7965449 -21.9686959)",2,,,
297688463,True,,secondary_link,False,87.34300000000002,"LINESTRING (-46.7967641 -21.9688211, -46.7967005 -21.9687486, -46.7966826 -21.9687166, -46.7966678 -21.9686775, -46.7966677 -21.9686315, -46.7966739 -21.9685855, -46.7966905 -21.9685386, -46.796707 -21.9685016, -46.796748 -21.9684436, -46.7967924 -21.9683867, -46.7968326 -21.968353, -46.7968883 -21.9683293, -46.79695 -21.9683242, -46.7970826 -21.968362)",,,,
297688457,True,Rua Visconde do Rio Branco,secondary,False,54.253,"LINESTRING (-46.7970826 -21.968362, -46.7975269 -21.9686233)",2,,,
297688457,True,Rua Visconde do Rio Branco,secondary,False,29.041,"LINESTRING (-46.796845 -21.9682218, -46.7970826 -21.968362)",2,,,
297688464,True,Rua Saldanha Marinho,secondary,False,61.135999999999996,"LINESTRING (-46.796845 -21.9682218, -46.7967853 -21.9683129, -46.7967695 -21.9683367, -46.7967322 -21.9683924, -46.7967182 -21.9684147, -46.7967083 -21.9684304, -46.7965449 -21.9686959)",,,,
297688465,True,Rua Prudenciana de Azevedo,residential,False,95.554,"LINESTRING (-46.8002846 -21.970309, -46.8007819 -21.9695839)",,,,
297791695,False,Rua Antonina Junqueira,residential,False,9.778,"LINESTRING (-46.8002846 -21.970309, -46.8003637 -21.9703575)",,,,
297791712,True,Rua General Carneiro,residential,False,91.003,"LINESTRING (-46.8002964 -21.9673225, -46.7995324 -21.9669129)",,,,
297791713,False,Rua Marechal Deodoro,residential,True,83.315,"LINESTRING (-46.8002964 -21.9673225, -46.7998429 -21.9679426)",,,,
297791711,False,Rua Marechal Deodoro,residential,False,108.918,"LINESTRING (-46.8002964 -21.9673225, -46.8005826 -21.9669525, -46.8008881 -21.9665115)",,,,
297828429,False,Rua Aristides Lobo,residential,False,7.394,"LINESTRING (-46.7966314 -21.9653304, -46.7966153 -21.9653952)",,,,
297828429,False,Rua Aristides Lobo,residential,True,67.46,"LINESTRING (-46.7966314 -21.9653304, -46.7967014 -21.9647272)",,,,
297688469,False,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,29.727,"LINESTRING (-46.8016881 -21.9701439, -46.8014497 -21.9699936)",,,,
297688465,True,Rua Prudenciana de Azevedo,residential,False,100.949,"LINESTRING (-46.8007819 -21.9695839, -46.8013075 -21.968818)",,,,
297688469,False,Rua Doutor Teófilo Ribeiro de Andrade,residential,True,82.569,"LINESTRING (-46.8007819 -21.9695839, -46.8014497 -21.9699936)",,,,
297688470,True,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,94.685,"LINESTRING (-46.8007819 -21.9695839, -46.8000218 -21.9691062)",,,,
297688449,True,Rua Oscar Janson,secondary,False,93.393,"LINESTRING (-46.79403 -21.972733, -46.794225 -21.9719128)",,,,
"[297688474, 317872963, 317872964]",False,Rua Agostinho Pires de Aguiar,residential,False,132.114,"LINESTRING (-46.79403 -21.972733, -46.793827 -21.9726933, -46.7936699 -21.9726598, -46.7927806 -21.9724701)",,yes,,
298008244,False,Rua Cristiano Osório,residential,True,93.212,"LINESTRING (-46.7927806 -21.9724701, -46.7929801 -21.9716525)",,,,
"[297688474, 317872963, 317872964]",False,Rua Agostinho Pires de Aguiar,residential,True,132.114,"LINESTRING (-46.7927806 -21.9724701, -46.7936699 -21.9726598, -46.793827 -21.9726933, -46.79403 -21.972733)",,yes,,
297791712,True,Rua General Carneiro,residential,False,69.56,"LINESTRING (-46.7981456 -21.966152, -46.7975632 -21.9658364)",,,,
297828444,True,Rua Saldanha Marinho,tertiary,False,71.81,"LINESTRING (-46.7981456 -21.966152, -46.7977999 -21.9667126)",,,,
297688470,True,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,73.908,"LINESTRING (-46.7973141 -21.9675004, -46.7967099 -21.9671429)",,,,
297828444,True,Rua Saldanha Marinho,tertiary,False,93.673,"LINESTRING (-46.7973141 -21.9675004, -46.796845 -21.9682218)",,,,
297688470,True,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,105.891,"LINESTRING (-46.7967099 -21.9671429, -46.7958443 -21.9666306)",,,,
297791644,True,Rua Campos Sales,tertiary,False,99.583,"LINESTRING (-46.7967099 -21.9671429, -46.7972127 -21.9663783)",,,,
297791644,True,Rua Campos Sales,tertiary,False,70.266,"LINESTRING (-46.7972127 -21.9663783, -46.7975632 -21.9658364)",,,,
297828437,True,Rua Benjamin Constant,residential,False,71.053,"LINESTRING (-46.7972127 -21.9663783, -46.7977999 -21.9667126)",,,,
297791644,True,Rua Campos Sales,tertiary,False,59.818,"LINESTRING (-46.7975632 -21.9658364, -46.7978357 -21.9653615)",,,,
"[297791712, 297828434, 297828435]",True,Rua General Carneiro,residential,False,111.352,"LINESTRING (-46.7975632 -21.9658364, -46.7972298 -21.9656554, -46.7971808 -21.9656279, -46.7971219 -21.9655967, -46.7966314 -21.9653304)",,yes,,
297828433,False,Rua Antônio Machado,residential,False,69.536,"LINESTRING (-46.7978357 -21.9653615, -46.798414 -21.9656831)",,,,
"[297828441, 297828442, 297791644]",True,Rua Campos Sales,tertiary,False,122.148,"LINESTRING (-46.7978357 -21.9653615, -46.7981985 -21.9648303, -46.7982913 -21.9646848, -46.7984627 -21.9644296)",,yes,,
"[297828432, 297828433, 297828431]",False,Rua Antônio Machado,residential,True,136.593,"LINESTRING (-46.7978357 -21.9653615, -46.797518 -21.9651811, -46.7973161 -21.9650689, -46.7967014 -21.9647272)",,yes,,
297791646,True,Rua Riachuelo,residential,False,31.404,"LINESTRING (-46.7965543 -21.9656318, -46.796409 -21.96588)",,,,
297828429,False,Rua Aristides Lobo,residential,True,27.052,"LINESTRING (-46.7965543 -21.9656318, -46.7965818 -21.9655297, -46.7966153 -21.9653952)",,,,
298008242,False,Rua Riachuelo,residential,False,93.64,"LINESTRING (-46.7958443 -21.9666306, -46.7953424 -21.9673324)",,,,
298008255,True,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,73.054,"LINESTRING (-46.7958443 -21.9666306, -46.7952471 -21.9662772)",,,,
"[298008242, 836747931, 836747930]",False,Rua Riachuelo,residential,True,101.77199999999999,"LINESTRING (-46.7958443 -21.9666306, -46.7962673 -21.9660648, -46.7963478 -21.9659597, -46.796409 -21.96588)",,yes,,
298008242,False,Rua Riachuelo,residential,True,93.64,"LINESTRING (-46.7953424 -21.9673324, -46.7958443 -21.9666306)",,,,
422015426,True,Rua Riachuelo,residential,False,62.928,"LINESTRING (-46.7953424 -21.9673324, -46.7950072 -21.9678053)",,,,
422015427,True,Rua Visconde do Rio Branco,secondary,False,109.953,"LINESTRING (-46.7953424 -21.9673324, -46.7962398 -21.9678664)",,,,
918181964,True,Rua Senador Saraiva,secondary,False,77.283,"LINESTRING (-46.7950072 -21.9678053, -46.7943715 -21.9674372)",2,,,
422015426,True,Rua Riachuelo,residential,False,117.25,"LINESTRING (-46.7950072 -21.9678053, -46.7945634 -21.968453, -46.7943946 -21.9686936)",,,,
836747929,True,Rua São João,residential,False,60.202,"LINESTRING (-46.8004135 -21.9655061, -46.8001003 -21.965963)",,,,
297791660,True,Praça Rui Barbosa,residential,False,92.708,"LINESTRING (-46.8004135 -21.9655061, -46.8003739 -21.9653493, -46.8003368 -21.9652855, -46.8002928 -21.9652292, -46.7999921 -21.9647777)",,,,
297791658,True,Rua São João,residential,False,59.799,"LINESTRING (-46.7998148 -21.9664432, -46.7995324 -21.9669129)",,,,
297828433,False,Rua Antônio Machado,residential,True,82.171,"LINESTRING (-46.7998148 -21.9664432, -46.7991275 -21.9660693)",,,,
297791658,True,Rua São João,residential,False,78.053,"LINESTRING (-46.7995324 -21.9669129, -46.7991355 -21.9675106)",,,,
297791712,True,Rua General Carneiro,residential,False,80.911,"LINESTRING (-46.7995324 -21.9669129, -46.7988646 -21.9665309)",,,,
297688470,True,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,82.254,"LINESTRING (-46.7986613 -21.9682976, -46.7979884 -21.9679004)",,,,
297791658,True,Rua São João,residential,False,92.909,"LINESTRING (-46.7986613 -21.9682976, -46.7982069 -21.9690191)",,,,
297791660,True,Praça Rui Barbosa,residential,False,187.84300000000002,"LINESTRING (-46.7998999 -21.9643641, -46.8001972 -21.964231, -46.8002348 -21.9642342, -46.8002758 -21.9642563, -46.8003133 -21.9643197, -46.8005316 -21.9652001, -46.8005174 -21.9653021, -46.8004824 -21.9653709, -46.8004135 -21.9655061)",,,,
297931185,True,Rua Senador Saraiva,tertiary,False,48.474,"LINESTRING (-46.7991096 -21.9645802, -46.7988951 -21.9649681)",,,,
424283760,False,Rua Rangel Pestana,residential,False,95.633,"LINESTRING (-46.7991096 -21.9645802, -46.799652 -21.9652778)",,,,
297791683,False,Travessa Marechal Deodoro,residential,False,32.782000000000004,"LINESTRING (-46.8012073 -21.9659954, -46.8011762 -21.9659404, -46.8010823 -21.9657246)",,,,
"[297791675, 297791685]",False,"['Pontilhão', 'Rua Marechal Deodoro']",residential,True,69.354,"LINESTRING (-46.8012073 -21.9659954, -46.8012138 -21.9660315, -46.8012072 -21.9660826, -46.8010122 -21.9664389, -46.8008881 -21.9665115)",,,yes,20
297791683,False,Travessa Marechal Deodoro,residential,True,32.782000000000004,"LINESTRING (-46.8010823 -21.9657246, -46.8011762 -21.9659404, -46.8012073 -21.9659954)",,,,
297791658,True,Rua São João,residential,False,48.314,"LINESTRING (-46.8000443 -21.9660644, -46.7998148 -21.9664432)",,,,
297791687,False,Rua Rangel Pestana,residential,True,101.706,"LINESTRING (-46.8000443 -21.9660644, -46.8008747 -21.9664681, -46.8008881 -21.9665115)",,,,
297688466,True,Rua General Carneiro,residential,False,81.864,"LINESTRING (-46.8009777 -21.9677004, -46.8002964 -21.9673225)",,,,
297791689,True,Rua Carlos Kielander,residential,False,85.555,"LINESTRING (-46.8009777 -21.9677004, -46.8005219 -21.9683433)",,,,
297688470,True,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,80.278,"LINESTRING (-46.8000218 -21.9691062, -46.7993664 -21.9687166)",,,,
297791689,True,Rua Carlos Kielander,residential,False,95.865,"LINESTRING (-46.8000218 -21.9691062, -46.7995051 -21.9698229)",,,,
297688462,False,Rua Antonina Junqueira,residential,False,30.663,"LINESTRING (-46.7995051 -21.9698229, -46.7997409 -21.9699909)",,,,
297688462,False,Rua Antonina Junqueira,residential,True,78.249,"LINESTRING (-46.7995051 -21.9698229, -46.7988712 -21.9694361)",,,,
297791695,False,Rua Antonina Junqueira,residential,False,102.521,"LINESTRING (-46.8003637 -21.9703575, -46.8012062 -21.970847)",,,,
297791695,False,Rua Antonina Junqueira,residential,True,9.778,"LINESTRING (-46.8003637 -21.9703575, -46.8002846 -21.970309)",,,,
297791697,False,Rua Irmãs Westin,residential,False,58.196,"LINESTRING (-46.8003637 -21.9703575, -46.8002493 -21.97087)",,,,
297791697,False,Rua Irmãs Westin,residential,True,58.196,"LINESTRING (-46.8002493 -21.97087, -46.8003637 -21.9703575)",,,,
297688469,False,Rua Doutor Teófilo Ribeiro de Andrade,residential,False,82.569,"LINESTRING (-46.8014497 -21.9699936, -46.8007819 -21.9695839)",,,,
297688469,False,Rua Doutor Teófilo Ribeiro de Andrade,residential,True,29.727,"LINESTRING (-46.8014497 -21.9699936, -46.8016881 -21.9701439)",,,,
297791689,True,Rua Carlos Kielander,residential,False,99.276,"LINESTRING (-46.8005219 -21.9683433, -46.8000218 -21.9691062)",,,,
297791714,True,Rua Benjamin Constant,residential,False,96.691,"LINESTRING (-46.8005219 -21.9683433, -46.8013075 -21.968818)",,,,
297791713,False,Rua Marechal Deodoro,residential,False,83.315,"LINESTRING (-46.7998429 -21.9679426, -46.8002964 -21.9673225)",,,,
297791714,True,Rua Benjamin Constant,residential,False,82.994,"LINESTRING (-46.7998429 -21.9679426, -46.8005219 -21.9683433)",,,,
297791658,True,Rua São João,residential,False,100.246,"LINESTRING (-46.7991355 -21.9675106, -46.7986613 -21.9682976)",,,,
297828437,True,Rua Benjamin Constant,residential,False,87.344,"LINESTRING (-46.7991355 -21.9675106, -46.7998429 -21.9679426)",,,,
297828437,True,Rua Benjamin Constant,residential,False,82.974,"LINESTRING (-46.7977999 -21.9667126, -46.7984786 -21.9671134)",,,,
297828444,True,Rua Saldanha Marinho,tertiary,False,100.913,"LINESTRING (-46.7977999 -21.9667126, -46.7973141 -21.9675004)",,,,
297791708,True,Rua Guiomar Novaes,residential,False,93.415,"LINESTRING (-46.7975269 -21.9686233, -46.7979884 -21.9679004)",,,,
297688457,True,Rua Visconde do Rio Branco,secondary,False,82.805,"LINESTRING (-46.7975269 -21.9686233, -46.7975902 -21.9686605, -46.7978182 -21.9687946, -46.7980883 -21.9689535, -46.7981678 -21.9690003, -46.7982069 -21.9690191)",2,,,
