osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,access
936850662,True,4,Avenida Goiás,primary,60,False,73.355,"LINESTRING (-46.5724708 -23.6161469, -46.5725825 -23.616111, -46.5727332 -23.616059, -46.5728239 -23.6160267, -46.5729121 -23.6159861, -46.5729881 -23.6159454, -46.5730406 -23.6159085, -46.5731029 -23.6158485)",
1153931945,True,2,Rua Manoel Coelho,tertiary,,False,14.827,"LINESTRING (-46.5724708 -23.6161469, -46.5724676 -23.6162104, -46.5724639 -23.6162801)",
194730486,True,3,Avenida Goiás,primary,60,False,84.78899999999999,"LINESTRING (-46.5731989 -23.6159394, -46.5731349 -23.6159982, -46.573069 -23.6160431, -46.5729907 -23.6160838, -46.5728682 -23.6161374, -46.572732 -23.6161927, -46.5726307 -23.6162301, -46.5724639 -23.6162801)",
836070591,True,2,Rua Espírito Santo,tertiary,,False,19.598000000000003,"LINESTRING (-46.5731989 -23.6159394, -46.5732333 -23.6159869, -46.5732526 -23.6160425, -46.5732633 -23.6161026)",
938554862,True,3,Avenida Goiás,primary,60,False,94.768,"LINESTRING (-46.5694673 -23.6162765, -46.5699344 -23.6162662, -46.5703972 -23.616256)",
936856091,True,3,Avenida Goiás,primary,60,False,154.64100000000002,"LINESTRING (-46.5694685 -23.6164163, -46.5693096 -23.6164181, -46.5687527 -23.6164295, -46.567951 -23.6164458)",
"[764254561, 938483250]",True,2,Rua Amazonas,secondary,50,False,15.546,"LINESTRING (-46.5694685 -23.6164163, -46.5694673 -23.6163243, -46.5694673 -23.6162765)",
938483250,True,2,Rua Amazonas,secondary,50,False,102.325,"LINESTRING (-46.5694483 -23.6180749, -46.5694651 -23.6171548)",
"[166769337, 1184337834]",False,2,Rua Monte Alegre,tertiary,,False,99.653,"LINESTRING (-46.5694483 -23.6180749, -46.5695301 -23.6181043, -46.5695905 -23.6181338, -46.5696549 -23.6181501, -46.56973 -23.6181495, -46.5704099 -23.6181496)",
"[936856090, 1172103702]",True,"['4', '3']",Avenida Goiás,primary,60,False,117.759,"LINESTRING (-46.567951 -23.6164458, -46.5674508 -23.6164526, -46.5673872 -23.6164535, -46.5667953 -23.6164625)",
1175798771,True,2,Rua Oswaldo Cruz,secondary,,False,83.831,"LINESTRING (-46.567951 -23.6164458, -46.5679533 -23.6167572, -46.5679517 -23.6171997)",
69421419,True,2,Rua Luis Gama,tertiary,,False,115.12700000000001,"LINESTRING (-46.5645982 -23.6163635, -46.5645929 -23.6158388, -46.5645862 -23.6153282)",
942369788,True,3,Avenida Goiás,primary,60,False,100.195,"LINESTRING (-46.5645982 -23.6163635, -46.5653258 -23.616346, -46.5655813 -23.6163398)",
936856092,True,3,Avenida Goiás,primary,60,False,75.634,"LINESTRING (-46.5679503 -23.6162953, -46.5686926 -23.6162861)",
938463765,True,2,Rua José Paolone,secondary,,False,16.735,"LINESTRING (-46.5679503 -23.6162953, -46.567951 -23.6164458)",
396906184,True,4,Avenida Goiás,primary,60,False,118.47,"LINESTRING (-46.5713227 -23.6162522, -46.5718643 -23.6162535, -46.5720179 -23.6162486, -46.5721346 -23.6162345, -46.5722473 -23.6162111, -46.572356 -23.6161809, -46.5724708 -23.6161469)",
936850660,True,1,Rua Espírito Santo,tertiary,,False,14.065,"LINESTRING (-46.5731029 -23.6158485, -46.5731989 -23.6159394)",
936856092,True,3,Avenida Goiás,primary,60,False,78.937,"LINESTRING (-46.5686926 -23.6162861, -46.5693135 -23.6162771, -46.5694673 -23.6162765)",
938554863,True,3,Avenida Goiás,primary,60,False,94.294,"LINESTRING (-46.5703972 -23.616256, -46.5706674 -23.6162535, -46.5711422 -23.6162511, -46.5713227 -23.6162522)",
637694070,True,2,Rua São Paulo,tertiary,40,False,80.914,"LINESTRING (-46.5694242 -23.6220384, -46.5702184 -23.6220323)",
764254543,True,2,Rua Amazonas,secondary,50,False,108.69,"LINESTRING (-46.5694242 -23.6220384, -46.5694268 -23.6218364, -46.5694369 -23.621061)",
166769337,False,2,Rua Monte Alegre,tertiary,,False,78.02,"LINESTRING (-46.5725121 -23.61815, -46.5732779 -23.6181502)",
166769337,False,2,Rua Monte Alegre,tertiary,,True,94.821,"LINESTRING (-46.5725121 -23.61815, -46.5715814 -23.6181498)",
1172899584,True,2,Rua Rafael Correia Sampaio,tertiary,,False,109.276,"LINESTRING (-46.5694397 -23.6200573, -46.5705123 -23.6200557)",
1172899583,True,2,Rua Amazonas,secondary,50,False,112.465,"LINESTRING (-46.5694397 -23.6200573, -46.5694453 -23.619197, -46.5694463 -23.6190459)",
1153931945,True,2,Rua Manoel Coelho,tertiary,,False,123.721,"LINESTRING (-46.5725012 -23.6170374, -46.5725028 -23.6171966, -46.5725121 -23.61815)",
166769337,False,2,Rua Monte Alegre,tertiary,,False,13.051,"LINESTRING (-46.5704099 -23.6181496, -46.570538 -23.6181497)",
