osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,tunnel,width,est_width
"[870474501, 870474502, 557931967]",L 1042,Hauptstraße,secondary,50,False,False,39.888,"LINESTRING (9.919476 49.1698565, 9.9192312 49.1700013, 9.9191673 49.1700391, 9.9190692 49.1700972)",,building_passage,,
96241898,L 1042,Haller Straße,secondary,50,False,False,13.206,"LINESTRING (9.9186103 49.1702665, 9.9184382 49.1703045)",,,,
96241898,L 1042,Haller Straße,secondary,50,False,True,38.409,"LINESTRING (9.9186103 49.1702665, 9.9188864 49.1701789, 9.9190692 49.1700972)",,,,
96241902,,Kürzstraße,residential,,False,False,79.733,"LINESTRING (9.9186103 49.1702665, 9.9190784 49.1705435, 9.9194234 49.1707477)",,,,
35398754,,Haller Straße,tertiary,,False,False,137.929,"LINESTRING (9.9176661 49.1704039, 9.9175285 49.1703337, 9.917295 49.1702144, 9.9166998 49.1698966, 9.9164736 49.1697629, 9.9163486 49.1696923, 9.9161927 49.1696239)",,,,
96241898,L 1042,Haller Straße,secondary,50,False,True,58.317,"LINESTRING (9.9176661 49.1704039, 9.9177828 49.170421, 9.9179157 49.1704153, 9.9180964 49.1703799, 9.9184382 49.1703045)",,,,
144274234,,Mühlstraße,residential,,False,False,98.574,"LINESTRING (9.9176661 49.1704039, 9.9177665 49.1705514, 9.9179256 49.1707119, 9.9184771 49.1711055)",,,,
260476266,L 1042,Hörlebacher Straße,secondary,50,False,True,144.165,"LINESTRING (9.9176661 49.1704039, 9.9172951 49.1705835, 9.9170573 49.1707411, 9.9164757 49.1711868, 9.9162967 49.1713332)",,,,
"[48608176, 144274212]",,Aspacher Straße,residential,30,False,False,196.86899999999997,"LINESTRING (9.9150682 49.1679479, 9.9148715 49.1677016, 9.9146245 49.1672875, 9.9145401 49.1671461, 9.9144637 49.1670179, 9.9144249 49.1669529, 9.9143881 49.1668733, 9.9143218 49.16673, 9.9142663 49.1666099, 9.9141199 49.1662934)",,,,
48629601,,Aspacher Straße,residential,,False,True,161.778,"LINESTRING (9.9150682 49.1679479, 9.915483 49.1686356, 9.9156444 49.169053, 9.9156524 49.1691953, 9.9156359 49.1692576, 9.9155847 49.1693297)",,,,
"[73499200, 145149698]",,Grüne Au,residential,30,False,True,194.56400000000002,"LINESTRING (9.9150682 49.1679479, 9.9137711 49.1679176, 9.9130273 49.1675057, 9.9128544 49.1674241, 9.9126783 49.1673771)",,,,
"[145149693, 709892525]",,Gartenstraße,residential,,False,True,222.763,"LINESTRING (9.9150682 49.1679479, 9.9152336 49.1679515, 9.9155024 49.1679394, 9.9156947 49.1679454, 9.9157935 49.1679507, 9.915924 49.1679603, 9.916379 49.168074, 9.9165352 49.1681557, 9.9166339 49.1682073, 9.9171604 49.168589, 9.9175315 49.1689026)",,,,
35398754,,Haller Straße,tertiary,,False,True,137.929,"LINESTRING (9.9161927 49.1696239, 9.9163486 49.1696923, 9.9164736 49.1697629, 9.9166998 49.1698966, 9.917295 49.1702144, 9.9175285 49.1703337, 9.9176661 49.1704039)",,,,
96252957,,Am Feuersee,residential,,False,False,127.70499999999998,"LINESTRING (9.9161927 49.1696239, 9.9166971 49.1693728, 9.9174588 49.1690111, 9.9175315 49.1689026)",,,,
709879105,,Haller Straße,tertiary,,False,False,54.992,"LINESTRING (9.9161927 49.1696239, 9.9158749 49.1694697, 9.9155847 49.1693297)",,,,
48629601,,Aspacher Straße,residential,,False,False,161.778,"LINESTRING (9.9155847 49.1693297, 9.9156359 49.1692576, 9.9156524 49.1691953, 9.9156444 49.169053, 9.915483 49.1686356, 9.9150682 49.1679479)",,,,
"[145149696, 145149705]",,Haller Straße,tertiary,,False,False,319.56,"LINESTRING (9.9155847 49.1693297, 9.9154276 49.1692578, 9.914972 49.1690722, 9.9144486 49.1689011, 9.9132824 49.168545, 9.9132457 49.1685321, 9.9129887 49.1684211, 9.9119112 49.1677917)",,,,
709879105,,Haller Straße,tertiary,,False,True,54.992,"LINESTRING (9.9155847 49.1693297, 9.9158749 49.1694697, 9.9161927 49.1696239)",,,,
144286333,L 1042,Hörlebacher Straße,secondary,50,False,False,26.594,"LINESTRING (9.9160512 49.1715105, 9.9162967 49.1713332)",,,,
96252985,,Parkstraße,residential,,False,True,286.811,"LINESTRING (9.9160512 49.1715105, 9.9158515 49.1714146, 9.9157336 49.1713479, 9.9149673 49.1709676, 9.9143753 49.1706845, 9.9142851 49.1706396, 9.9141262 49.1705523, 9.9140589 49.1705202, 9.9138125 49.1703982, 9.9129095 49.1699512)",,,,
"[697677682, 96286039]",L 1042,Hörlebacher Straße,secondary,"['50', '100']",False,True,142.901,"LINESTRING (9.9160512 49.1715105, 9.9158086 49.1716656, 9.9157042 49.1717324, 9.9153555 49.1719554, 9.9151943 49.1720675, 9.9151318 49.1721151, 9.9147375 49.1724621)",,,,
144286333,L 1042,Hörlebacher Straße,secondary,50,False,True,26.594,"LINESTRING (9.9162967 49.1713332, 9.9160512 49.1715105)",,,,
260476266,L 1042,Hörlebacher Straße,secondary,50,False,False,144.165,"LINESTRING (9.9162967 49.1713332, 9.9164757 49.1711868, 9.9170573 49.1707411, 9.9172951 49.1705835, 9.9176661 49.1704039)",,,,
"[33053267, 972322070]",,"['Mühlstraße', 'Parkstraße']",residential,,False,False,211.64100000000002,"LINESTRING (9.9162967 49.1713332, 9.9169842 49.1717899, 9.9170844 49.1718253, 9.9171719 49.1718344, 9.9172733 49.1718171, 9.9173608 49.1717772, 9.9184771 49.1711055)",,,,
33053274,,Mauerstraße,residential,,False,True,91.235,"LINESTRING (9.920069 49.1727827, 9.9202394 49.1725888, 9.9204831 49.1722225, 9.9205546 49.1720307)",,,,
144274234,,Mühlstraße,residential,,False,True,169.653,"LINESTRING (9.920069 49.1727827, 9.9198582 49.1726972, 9.9197486 49.1726528, 9.9196248 49.1725663, 9.9194974 49.1724055, 9.9192115 49.1720275, 9.9188743 49.1715149)",,,,
33053274,,Mauerstraße,residential,,False,False,45.078,"LINESTRING (9.9209265 49.1703497, 9.9208835 49.1705347, 9.920817 49.1707486)",,,,
33053274,,Mauerstraße,residential,,False,True,74.39099999999999,"LINESTRING (9.9209265 49.1703497, 9.9210447 49.1700227, 9.9210875 49.1699389, 9.9212271 49.1697119)",,,,
870474499,,Alte Schulstraße,residential,,False,True,25.711,"LINESTRING (9.9209265 49.1703497, 9.9211059 49.1703105, 9.9212701 49.170317)",,,,
73499177,,Alte Schulstraße,residential,30,False,True,303.07000000000005,"LINESTRING (9.9212701 49.170317, 9.9218787 49.1704538, 9.9224104 49.1706574, 9.9237985 49.1713353, 9.9240818 49.1714279, 9.9247163 49.1714835, 9.9249154 49.171544)",,,,
77671120,,Geiselstraße,residential,,False,False,66.201,"LINESTRING (9.9212701 49.170317, 9.9213803 49.1701749, 9.9215012 49.1700488, 9.921626 49.1699013, 9.9217081 49.1697955)",,,,
870474499,,Alte Schulstraße,residential,,False,False,25.711,"LINESTRING (9.9212701 49.170317, 9.9211059 49.1703105, 9.9209265 49.1703497)",,,,
33053275,L 1042,Crailsheimer Straße,secondary,50,False,False,36.184,"LINESTRING (9.9217081 49.1697955, 9.9212271 49.1697119)",,,,
33053275,L 1042,Crailsheimer Straße,secondary,50,False,True,26.827,"LINESTRING (9.9217081 49.1697955, 9.9218485 49.1698277, 9.9220479 49.1698888)",,,,
77671120,,Geiselstraße,residential,,False,True,66.201,"LINESTRING (9.9217081 49.1697955, 9.921626 49.1699013, 9.9215012 49.1700488, 9.9213803 49.1701749, 9.9212701 49.170317)",,,,
33053280,,Ludwigstraße,residential,30,False,False,65.456,"LINESTRING (9.924664 49.1681653, 9.9243413 49.1679983, 9.9241873 49.1679142, 9.9239642 49.167795)",,,,
33053283,,Hohenlohestraße,residential,30,False,False,127.905,"LINESTRING (9.9239642 49.167795, 9.9252468 49.1670077)",,,,
33053280,,Ludwigstraße,residential,30,False,False,91.482,"LINESTRING (9.9239642 49.167795, 9.9232429 49.1673788, 9.9230208 49.1672506)",,,,
33053280,,Ludwigstraße,residential,30,False,True,65.45599999999999,"LINESTRING (9.9239642 49.167795, 9.9241873 49.1679142, 9.9243413 49.1679983, 9.924664 49.1681653)",,,,
33053280,,Ludwigstraße,residential,30,False,True,47.949999999999996,"LINESTRING (9.9224352 49.1670578, 9.9227105 49.1671225, 9.9228893 49.1671963, 9.9230208 49.1672506)",,,,
96241909,L 1042,Bahnhofstraße,secondary,50,False,True,162.29399999999998,"LINESTRING (9.9224352 49.1670578, 9.9226159 49.1666401, 9.9228048 49.1662943, 9.9229358 49.1660586, 9.9229821 49.165993, 9.9230602 49.1658751, 9.9232096 49.1656929)",2,,,
709879104,L 1042,Bahnhofstraße,secondary,50,False,False,131.92,"LINESTRING (9.9224352 49.1670578, 9.9221749 49.1676302, 9.9219307 49.1681127, 9.9218985 49.1681909)",2,,,
33053283,,Hohenlohestraße,residential,30,False,True,127.905,"LINESTRING (9.9252468 49.1670077, 9.9239642 49.167795)",,,,
33053284,,Panoramaweg,residential,30,False,False,85.994,"LINESTRING (9.9252468 49.1670077, 9.9243 49.1665442)",,,,
33053284,,Panoramaweg,residential,30,False,True,85.994,"LINESTRING (9.9243 49.1665442, 9.9252468 49.1670077)",,,,
33053286,,Schmerachstraße,residential,30,False,False,69.072,"LINESTRING (9.9243 49.1665442, 9.9249917 49.1661184)",,,,
33053286,,Schmerachstraße,residential,30,False,True,121.737,"LINESTRING (9.9243 49.1665442, 9.9233384 49.1670752, 9.9230208 49.1672506)",,,,
48822102,,Im Hofgarten,residential,30,False,False,99.949,"LINESTRING (9.9243 49.1665442, 9.9234816 49.1662397, 9.9232432 49.1664761)",,,,
33053280,,Ludwigstraße,residential,30,False,False,47.949999999999996,"LINESTRING (9.9230208 49.1672506, 9.9228893 49.1671963, 9.9227105 49.1671225, 9.9224352 49.1670578)",,,,
33053280,,Ludwigstraße,residential,30,False,True,91.482,"LINESTRING (9.9230208 49.1672506, 9.9232429 49.1673788, 9.9239642 49.167795)",,,,
33053286,,Schmerachstraße,residential,30,False,False,121.737,"LINESTRING (9.9230208 49.1672506, 9.9233384 49.1670752, 9.9243 49.1665442)",,,,
"[44749081, 869880774]",,Hohlstraße,"['unclassified', 'residential']",50,False,"[False, True]",87.505,"LINESTRING (9.9200369 49.1693591, 9.9197885 49.1693239, 9.9197112 49.1693313, 9.9195877 49.1694487, 9.9194379 49.1695959, 9.9194083 49.1696798, 9.9195917 49.1697921)",,,,
44749081,,Hohlstraße,unclassified,50,False,True,28.461,"LINESTRING (9.9200369 49.1693591, 9.9201548 49.1694083, 9.9202023 49.1694473, 9.9202138 49.1695617)",,,,
126597545,,Hohlstraße,unclassified,50,False,False,119.303,"LINESTRING (9.9200369 49.1693591, 9.9200597 49.1692469, 9.9201405 49.1691417, 9.92022 49.169107, 9.9203261 49.1690937, 9.92053 49.169143, 9.920634 49.1691457, 9.9208481 49.1691257, 9.9209419 49.169123, 9.9213736 49.1692118)",,,,
48608179,,Steinstraße,residential,,False,False,217.282,"LINESTRING (9.9203298 49.1666484, 9.9203882 49.1668007, 9.9204192 49.1668814, 9.9204707 49.1670113, 9.9205628 49.16719, 9.9206941 49.1674199, 9.9208643 49.1676718, 9.9213498 49.168319, 9.9214682 49.1684468)",,,,
126597518,,Steinstraße,residential,,False,True,64.515,"LINESTRING (9.9203298 49.1666484, 9.9207446 49.1665606, 9.921174 49.1664697)",,,,
44749081,,Hohlstraße,unclassified,50,False,False,28.461,"LINESTRING (9.9202138 49.1695617, 9.9202023 49.1694473, 9.9201548 49.1694083, 9.9200369 49.1693591)",,,,
145149699,L 1042,Hauptstraße,secondary,50,False,False,52.552,"LINESTRING (9.9202138 49.1695617, 9.9200702 49.1695877, 9.9198372 49.1696674, 9.9195917 49.1697921)",,,,
145149699,L 1042,Hauptstraße,secondary,50,False,True,37.67,"LINESTRING (9.9202138 49.1695617, 9.9203214 49.1695646, 9.9207191 49.169631)",,,,
44749082,,Bahnhofstraße,residential,,True,False,15.915,"LINESTRING (9.9213736 49.1692118, 9.9213858 49.1690689)",,,,
126597545,,Hohlstraße,unclassified,50,False,True,119.303,"LINESTRING (9.9213736 49.1692118, 9.9209419 49.169123, 9.9208481 49.1691257, 9.920634 49.1691457, 9.92053 49.169143, 9.9203261 49.1690937, 9.92022 49.169107, 9.9201405 49.1691417, 9.9200597 49.1692469, 9.9200369 49.1693591)",,,,
48608179,,Steinstraße,residential,,False,True,217.282,"LINESTRING (9.9214682 49.1684468, 9.9213498 49.168319, 9.9208643 49.1676718, 9.9206941 49.1674199, 9.9205628 49.16719, 9.9204707 49.1670113, 9.9204192 49.1668814, 9.9203882 49.1668007, 9.9203298 49.1666484)",,,,
96241899,,Bahnhofstraße,residential,,False,False,36.991,"LINESTRING (9.9214682 49.1684468, 9.9215621 49.1683921, 9.9218893 49.1682619)",,,,
892459896,,Bahnhofstraße,residential,,False,True,53.486000000000004,"LINESTRING (9.9214682 49.1684468, 9.921427 49.1685122, 9.9213968 49.168922)",,,,
71326868,,Karolinenstraße,residential,30,False,False,188.172,"LINESTRING (9.9141199 49.1662934, 9.9137534 49.1663514, 9.9132627 49.1662667, 9.9124566 49.1660048, 9.9117929 49.1657088)",,,6,
"[48608176, 144274212]",,Aspacher Straße,residential,30,False,True,196.86899999999997,"LINESTRING (9.9141199 49.1662934, 9.9142663 49.1666099, 9.9143218 49.16673, 9.9143881 49.1668733, 9.9144249 49.1669529, 9.9144637 49.1670179, 9.9145401 49.1671461, 9.9146245 49.1672875, 9.9148715 49.1677016, 9.9150682 49.1679479)",,,,
71326868,,Karolinenstraße,residential,30,False,True,188.172,"LINESTRING (9.9117929 49.1657088, 9.9124566 49.1660048, 9.9132627 49.1662667, 9.9137534 49.1663514, 9.9141199 49.1662934)",,,6,
73499203,,Frankenweg,residential,,False,True,94.187,"LINESTRING (9.9194234 49.1707477, 9.9188743 49.1715149)",,,,
96241902,,Kürzstraße,residential,,False,False,102.485,"LINESTRING (9.9194234 49.1707477, 9.9197869 49.1708769, 9.9198789 49.1708922, 9.9200277 49.1709169, 9.9203516 49.1709264, 9.9207745 49.1709382)",,,,
96241902,,Kürzstraße,residential,,False,True,79.733,"LINESTRING (9.9194234 49.1707477, 9.9190784 49.1705435, 9.9186103 49.1702665)",,,,
73499173,,Sölker Straße,residential,30,False,False,18.835,"LINESTRING (9.9225381 49.1725325, 9.9222986 49.1724679)",,,,
77671075,,,residential,,False,True,26.243,"LINESTRING (9.9225381 49.1725325, 9.922377 49.1727437)",,,,
73499173,,Sölker Straße,residential,30,False,True,126.406,"LINESTRING (9.9225381 49.1725325, 9.9226092 49.1725476, 9.922747 49.172577, 9.923187 49.1725856, 9.9234054 49.1725769, 9.9238134 49.1724465, 9.924079 49.1722458)",,,,
73499173,,Sölker Straße,residential,30,False,False,98.929,"LINESTRING (9.9249154 49.171544, 9.924079 49.1722458)",,,,
73499177,,Alte Schulstraße,residential,30,False,False,303.07,"LINESTRING (9.9249154 49.171544, 9.9247163 49.1714835, 9.9240818 49.1714279, 9.9237985 49.1713353, 9.9224104 49.1706574, 9.9218787 49.1704538, 9.9212701 49.170317)",,,,
73499193,,Grüne Au,residential,30,False,False,63.162000000000006,"LINESTRING (9.9119112 49.1677917, 9.9121312 49.1675615, 9.9123573 49.1673044)",,,,
"[145149696, 145149705]",,Haller Straße,tertiary,,False,True,319.56,"LINESTRING (9.9119112 49.1677917, 9.9129887 49.1684211, 9.9132457 49.1685321, 9.9132824 49.168545, 9.9144486 49.1689011, 9.914972 49.1690722, 9.9154276 49.1692578, 9.9155847 49.1693297)",,,,
73499198,,Comburger Weg,residential,,False,True,196.7,"LINESTRING (9.9190094 49.1681683, 9.9193278 49.1683534, 9.9193877 49.1683839, 9.9198499 49.1686153, 9.9198877 49.1686309, 9.9199378 49.1686517, 9.9206972 49.1687745, 9.9213968 49.168922)",,,,
126597513,,Burggraben,residential,30,False,False,29.648,"LINESTRING (9.9217036 49.165656, 9.921816 49.1659123)",,,,
73499214,,Burggraben,residential,30,False,False,76.801,"LINESTRING (9.9217036 49.165656, 9.9220655 49.1655966, 9.9224052 49.165585, 9.9227476 49.1655984)",,,,
73499214,,Burggraben,residential,30,False,True,49.465999999999994,"LINESTRING (9.9217036 49.165656, 9.9212035 49.1657535, 9.9211248 49.1657571, 9.9210461 49.1657493)",,,,
73499173,,Sölker Straße,residential,30,False,True,98.929,"LINESTRING (9.924079 49.1722458, 9.9249154 49.171544)",,,,
77671099,,Sölker Straße,residential,30,False,False,57.7,"LINESTRING (9.924079 49.1722458, 9.9247309 49.1725418)",,,,3.5
73499173,,Sölker Straße,residential,30,False,False,126.40599999999999,"LINESTRING (9.924079 49.1722458, 9.9238134 49.1724465, 9.9234054 49.1725769, 9.923187 49.1725856, 9.922747 49.172577, 9.9226092 49.1725476, 9.9225381 49.1725325)",,,,
77671068,,Kürzstraße,residential,30,False,True,85.326,"LINESTRING (9.924079 49.1722458, 9.9234733 49.1720503, 9.9230595 49.1718689)",,,,
73499203,,Frankenweg,residential,,False,False,94.187,"LINESTRING (9.9188743 49.1715149, 9.9194234 49.1707477)",,,,
144274234,,Mühlstraße,residential,,False,False,169.653,"LINESTRING (9.9188743 49.1715149, 9.9192115 49.1720275, 9.9194974 49.1724055, 9.9196248 49.1725663, 9.9197486 49.1726528, 9.9198582 49.1726972, 9.920069 49.1727827)",,,,
144274234,,Mühlstraße,residential,,False,True,54.090999999999994,"LINESTRING (9.9188743 49.1715149, 9.9185795 49.1711809, 9.9184771 49.1711055)",,,,
892459896,,Bahnhofstraße,residential,,False,True,16.354,"LINESTRING (9.9213968 49.168922, 9.9213858 49.1690689)",,,,
73499198,,Comburger Weg,residential,,False,False,196.70000000000002,"LINESTRING (9.9213968 49.168922, 9.9206972 49.1687745, 9.9199378 49.1686517, 9.9198877 49.1686309, 9.9198499 49.1686153, 9.9193877 49.1683839, 9.9193278 49.1683534, 9.9190094 49.1681683)",,,,
892459896,,Bahnhofstraße,residential,,False,False,53.486000000000004,"LINESTRING (9.9213968 49.168922, 9.921427 49.1685122, 9.9214682 49.1684468)",,,,
77671073,,Flurweg,residential,30,False,False,154.395,"LINESTRING (9.922377 49.1727437, 9.9205546 49.1720307)",,,,3.5
77671073,,Flurweg,residential,30,False,True,77.552,"LINESTRING (9.922377 49.1727437, 9.9232947 49.1730993)",,,,3.5
77671075,,,residential,,False,False,26.243,"LINESTRING (9.922377 49.1727437, 9.9225381 49.1725325)",,,,
126597509,,Burggraben,residential,30,False,True,28.302,"LINESTRING (9.9210844 49.165993, 9.9210256 49.1658801, 9.9210135 49.1658034, 9.9210461 49.1657493)",,,,
76726598,,Stauferstraße,residential,,False,True,65.97,"LINESTRING (9.9245252 49.1695897, 9.9251414 49.1691542)",,,,
76726594,,Neue Straße,residential,,False,True,248.389,"LINESTRING (9.9245252 49.1695897, 9.9238661 49.1691937, 9.9232638 49.1688282, 9.9227885 49.1685303, 9.9222775 49.1682832, 9.922074 49.1682227, 9.9218985 49.1681909)",,,,
73499176,,Am Steinbrunnen,residential,50,False,True,74.383,"LINESTRING (9.9213858 49.1690689, 9.9223895 49.1691986)",,,,
892459896,,Bahnhofstraße,residential,,False,False,16.354,"LINESTRING (9.9213858 49.1690689, 9.9213968 49.168922)",,,,
33053274,,Mauerstraße,residential,,False,True,12.095,"LINESTRING (9.9207574 49.1710464, 9.9207745 49.1709382)",,,,
33053274,,Mauerstraße,residential,,False,False,110.51600000000002,"LINESTRING (9.9207574 49.1710464, 9.9207278 49.1712112, 9.9205836 49.1717812, 9.9205546 49.1720307)",,,,
77671068,,Kürzstraße,residential,30,False,False,191.673,"LINESTRING (9.9207574 49.1710464, 9.9218011 49.1713306, 9.9221085 49.1714416, 9.9222831 49.1715069, 9.9230595 49.1718689)",,,,
33053274,,Mauerstraße,residential,,False,False,12.095,"LINESTRING (9.9207745 49.1709382, 9.9207574 49.1710464)",,,,
33053274,,Mauerstraße,residential,,False,True,21.308,"LINESTRING (9.9207745 49.1709382, 9.920817 49.1707486)",,,,
96241902,,Kürzstraße,residential,,False,True,102.48499999999999,"LINESTRING (9.9207745 49.1709382, 9.9203516 49.1709264, 9.9200277 49.1709169, 9.9198789 49.1708922, 9.9197869 49.1708769, 9.9194234 49.1707477)",,,,
73499214,,Burggraben,residential,30,False,False,49.465999999999994,"LINESTRING (9.9210461 49.1657493, 9.9211248 49.1657571, 9.9212035 49.1657535, 9.9217036 49.165656)",,,,
126597509,,Burggraben,residential,30,False,False,28.302,"LINESTRING (9.9210461 49.1657493, 9.9210135 49.1658034, 9.9210256 49.1658801, 9.9210844 49.165993)",,,,
73499176,,Am Steinbrunnen,residential,50,False,False,74.383,"LINESTRING (9.9223895 49.1691986, 9.9213858 49.1690689)",,,,
96241901,L 1042,Steinbrunnenstraße,secondary,50,False,True,112.73599999999999,"LINESTRING (9.9223895 49.1691986, 9.92239 49.1690972, 9.9223702 49.1689316, 9.9223046 49.1687868, 9.9222081 49.1686257, 9.9219203 49.1683364, 9.9218893 49.1682619)",,,,
96241910,,Am Steinbrunnen,residential,50,False,True,79.949,"LINESTRING (9.9223895 49.1691986, 9.9224574 49.1692154, 9.9228463 49.1693637, 9.9230462 49.1694233, 9.9233246 49.1695696)",,,,
"[145149706, 706307115, 706307114]",L 1042,Steinbrunnenstraße,secondary,50,False,False,80.86800000000001,"LINESTRING (9.9223895 49.1691986, 9.9223441 49.1693598, 9.922283 49.1694729, 9.9221964 49.1696262, 9.9221666 49.1696766, 9.9220479 49.1698888)",,,,
77671068,,Kürzstraße,residential,30,False,False,85.326,"LINESTRING (9.9230595 49.1718689, 9.9234733 49.1720503, 9.924079 49.1722458)",,,,
77671068,,Kürzstraße,residential,30,False,True,191.673,"LINESTRING (9.9230595 49.1718689, 9.9222831 49.1715069, 9.9221085 49.1714416, 9.9218011 49.1713306, 9.9207574 49.1710464)",,,,
77671093,,Kürzstraße,residential,30,False,True,39.672000000000004,"LINESTRING (9.9230595 49.1718689, 9.9228901 49.1721349, 9.922846 49.1721972)",,,,3.5
77671073,,Flurweg,residential,30,False,True,154.395,"LINESTRING (9.9205546 49.1720307, 9.922377 49.1727437)",,,,3.5
33053274,,Mauerstraße,residential,,False,False,91.235,"LINESTRING (9.9205546 49.1720307, 9.9204831 49.1722225, 9.9202394 49.1725888, 9.920069 49.1727827)",,,,
33053274,,Mauerstraße,residential,,False,True,110.51599999999999,"LINESTRING (9.9205546 49.1720307, 9.9205836 49.1717812, 9.9207278 49.1712112, 9.9207574 49.1710464)",,,,
76726598,,Stauferstraße,residential,,False,False,65.97,"LINESTRING (9.9251414 49.1691542, 9.9245252 49.1695897)",,,,
77671099,,Sölker Straße,residential,30,False,True,57.7,"LINESTRING (9.9247309 49.1725418, 9.924079 49.1722458)",,,,3.5
73499173,,Sölker Straße,residential,30,False,True,18.835,"LINESTRING (9.9222986 49.1724679, 9.9225381 49.1725325)",,,,
77671073,,Flurweg,residential,30,False,False,77.552,"LINESTRING (9.9232947 49.1730993, 9.922377 49.1727437)",,,,3.5
77671093,,Kürzstraße,residential,30,False,False,39.672000000000004,"LINESTRING (9.922846 49.1721972, 9.9228901 49.1721349, 9.9230595 49.1718689)",,,,3.5
33053286,,Schmerachstraße,residential,30,False,True,69.072,"LINESTRING (9.9249917 49.1661184, 9.9243 49.1665442)",,,,
96241898,L 1042,Haller Straße,secondary,50,False,False,38.409,"LINESTRING (9.9190692 49.1700972, 9.9188864 49.1701789, 9.9186103 49.1702665)",,,,
96241914,,Torstraße,residential,,False,True,73.464,"LINESTRING (9.9190692 49.1700972, 9.9196733 49.1703307, 9.9198402 49.1703857, 9.9199575 49.1704072)",,,,
"[870474501, 870474502, 557931967]",L 1042,Hauptstraße,secondary,50,False,True,39.888,"LINESTRING (9.9190692 49.1700972, 9.9191673 49.1700391, 9.9192312 49.1700013, 9.919476 49.1698565)",,building_passage,,
145149699,L 1042,Hauptstraße,secondary,50,False,False,11.047,"LINESTRING (9.9195917 49.1697921, 9.919476 49.1698565)",,,,
145149699,L 1042,Hauptstraße,secondary,50,False,True,52.55199999999999,"LINESTRING (9.9195917 49.1697921, 9.9198372 49.1696674, 9.9200702 49.1695877, 9.9202138 49.1695617)",,,,
"[44749081, 869880774]",,Hohlstraße,"['residential', 'unclassified']",50,False,"[False, True]",87.505,"LINESTRING (9.9195917 49.1697921, 9.9194083 49.1696798, 9.9194379 49.1695959, 9.9195877 49.1694487, 9.9197112 49.1693313, 9.9197885 49.1693239, 9.9200369 49.1693591)",,,,
33053274,,Mauerstraße,residential,,False,False,21.308,"LINESTRING (9.920817 49.1707486, 9.9207745 49.1709382)",,,,
33053274,,Mauerstraße,residential,,False,True,45.078,"LINESTRING (9.920817 49.1707486, 9.9208835 49.1705347, 9.9209265 49.1703497)",,,,
