osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,width,access,bridge
8157948,Augsburger Straße,primary,50,False,False,43.992000000000004,"LINESTRING (11.6094323 48.6838178, 11.609896 48.6838504, 11.6100282 48.6838595)",,B 300,,,
4078331,Dr.-Bayberger-Straße,residential,,False,False,71.893,"LINESTRING (11.609021 48.685602, 11.6099955 48.6856662)",,,,,
184610789,Dr.-Bayberger-Straße,residential,,False,False,96.006,"LINESTRING (11.609021 48.685602, 11.6089646 48.6858368, 11.608942 48.6860535, 11.6089819 48.6864611)",,,,,
184610789,Dr.-Bayberger-Straße,residential,,False,True,90.382,"LINESTRING (11.609021 48.685602, 11.6092718 48.6848723, 11.6092848 48.6848083)",,,,,
4078331,Dr.-Bayberger-Straße,residential,,False,True,71.893,"LINESTRING (11.6099955 48.6856662, 11.609021 48.685602)",,,,,
4078330,Dr.-Bayberger-Straße,residential,,False,True,32.22,"LINESTRING (11.609708 48.6848828, 11.6095004 48.6848387, 11.6093884 48.6848187, 11.6092848 48.6848083)",,,,,
8157948,Augsburger Straße,primary,50,False,False,40.218,"LINESTRING (11.606777 48.6835816, 11.6073187 48.6836356)",,B 300,,,
4078333,Weningstraße,residential,,False,False,90.206,"LINESTRING (11.606777 48.6835816, 11.6066914 48.6839109, 11.6066264 48.6841608, 11.6065687 48.6843811)",,,,,
8157948,Augsburger Straße,primary,50,False,True,64.235,"LINESTRING (11.606777 48.6835816, 11.6063646 48.6835386, 11.6062607 48.6835316, 11.6059095 48.6835079)",,B 300,,,
4078333,Weningstraße,residential,,False,False,33.616,"LINESTRING (11.6065687 48.6843811, 11.6064962 48.6846796)",,,,,
4078334,Weningstraße,residential,,False,False,99.427,"LINESTRING (11.6065687 48.6843811, 11.6078977 48.6845534)",,,,,
4078333,Weningstraße,residential,,False,True,90.206,"LINESTRING (11.6065687 48.6843811, 11.6066264 48.6841608, 11.6066914 48.6839109, 11.606777 48.6835816)",,,,,
4078333,Weningstraße,residential,,False,True,33.616,"LINESTRING (11.6064962 48.6846796, 11.6065687 48.6843811)",,,,,
184606239,Weningstraße,residential,,False,False,48.911,"LINESTRING (11.6086007 48.6846438, 11.6092538 48.6847308)",,,,,
184606239,Weningstraße,residential,,False,True,32.267,"LINESTRING (11.6086007 48.6846438, 11.6081691 48.6845889)",,,,,
4078335,Stollstraße,residential,,False,False,189.112,"LINESTRING (11.6086007 48.6846438, 11.6083571 48.6853472, 11.6082539 48.6857644, 11.6081766 48.6863185)",,,,,
4078335,Stollstraße,residential,,False,True,189.11200000000002,"LINESTRING (11.6081766 48.6863185, 11.6082539 48.6857644, 11.6083571 48.6853472, 11.6086007 48.6846438)",,,,,
8323701,Hopfenstraße,residential,,False,False,61.233,"LINESTRING (11.6081766 48.6863185, 11.6083065 48.6863353, 11.6089819 48.6864611)",,,,,
8323701,Hopfenstraße,residential,,False,True,120.94000000000001,"LINESTRING (11.6081766 48.6863185, 11.6080422 48.6863122, 11.6077015 48.6863052, 11.6074085 48.6863148, 11.6070465 48.6863127, 11.6066703 48.6862584, 11.6066542 48.6862561, 11.6065419 48.6862399)",,,,,
4078355,Im Seefeld,residential,,False,False,168.813,"LINESTRING (11.6105057 48.6862776, 11.6104861 48.6859346, 11.6104936 48.6857184, 11.6105195 48.6855175, 11.6105572 48.6853171, 11.6106472 48.6850275, 11.6107592 48.6847788)",,,,,
11767648,Friedhofgasse,residential,,False,False,155.463,"LINESTRING (11.6105057 48.6862776, 11.6110874 48.6862457, 11.6116196 48.6862106, 11.6116246 48.6861682, 11.6116261 48.6861003, 11.6116688 48.6855518)",,,,,
11767648,Friedhofgasse,residential,,False,True,89.35900000000001,"LINESTRING (11.6105057 48.6862776, 11.6097291 48.6863102, 11.6097765 48.6865984)",,,,,
11767648,Friedhofgasse,residential,,False,True,155.463,"LINESTRING (11.6116688 48.6855518, 11.6116261 48.6861003, 11.6116246 48.6861682, 11.6116196 48.6862106, 11.6110874 48.6862457, 11.6105057 48.6862776)",,,,,
29396651,Grabengasse,residential,50,False,False,76.22699999999999,"LINESTRING (11.6116688 48.6855518, 11.6120906 48.6857698, 11.6122481 48.6858371, 11.6123878 48.6858737, 11.6125489 48.6858966)",,,,,
29396651,Grabengasse,residential,50,False,True,69.613,"LINESTRING (11.6116688 48.6855518, 11.611494 48.6854394, 11.6113456 48.6853367, 11.6111834 48.6852097, 11.6110412 48.685084)",,,,,
29396651,Grabengasse,residential,50,False,False,39.753,"LINESTRING (11.6107592 48.6847788, 11.6110412 48.685084)",,,,,
4078355,Im Seefeld,residential,,False,False,96.98700000000001,"LINESTRING (11.6107592 48.6847788, 11.610804 48.6847669, 11.6108786 48.6847441, 11.61102 48.6845946, 11.6111345 48.6844736, 11.6112842 48.6843154, 11.6116305 48.6844781)",,,,,
4078355,Im Seefeld,residential,,False,True,168.81300000000002,"LINESTRING (11.6107592 48.6847788, 11.6106472 48.6850275, 11.6105572 48.6853171, 11.6105195 48.6855175, 11.6104936 48.6857184, 11.6104861 48.6859346, 11.6105057 48.6862776)",,,,,
29396651,Grabengasse,residential,50,False,True,39.753,"LINESTRING (11.6110412 48.685084, 11.6107592 48.6847788)",,,,,
4078361,Eglseegasse,residential,,False,False,80.15299999999999,"LINESTRING (11.6110412 48.685084, 11.6111876 48.6849249, 11.6112473 48.6848634, 11.6112977 48.6848114, 11.611501 48.6845875, 11.6116305 48.6844781)",,,,,
29396651,Grabengasse,residential,50,False,False,69.613,"LINESTRING (11.6110412 48.685084, 11.6111834 48.6852097, 11.6113456 48.6853367, 11.611494 48.6854394, 11.6116688 48.6855518)",,,,,
4078361,Eglseegasse,residential,,False,True,23.123,"LINESTRING (11.6118909 48.6843611, 11.6116305 48.6844781)",,,,,
29396914,Maximilianstraße,primary,50,False,False,67.625,"LINESTRING (11.6118909 48.6843611, 11.6120927 48.6845663, 11.6122283 48.6847028, 11.6124024 48.6848668)",2,B 300,,,
29396914,Maximilianstraße,primary,50,False,True,57.05799999999999,"LINESTRING (11.6118909 48.6843611, 11.6118131 48.6842442, 11.6117494 48.6841048, 11.611716 48.684012, 11.6116658 48.6838714)",2,B 300,,,
29396914,Maximilianstraße,primary,50,False,True,26.025,"LINESTRING (11.612619 48.685504, 11.6126237 48.6853964, 11.6126232 48.68527)",2,B 300,,,
32591477,Rosenstraße,residential,,False,False,114.50200000000001,"LINESTRING (11.612619 48.685504, 11.6129681 48.6855181, 11.6132249 48.6855549, 11.6133315 48.6855729, 11.6135861 48.6856111, 11.6137966 48.6856246, 11.614161 48.6856328)",,,,,
867259383,Maximilianstraße,primary,50,False,False,43.957,"LINESTRING (11.612619 48.685504, 11.6125697 48.6857791, 11.6125489 48.6858966)",3,B 300,,,
482474128,Münchener Straße,secondary,50,False,False,7.063,"LINESTRING (11.6116658 48.6838714, 11.6116449 48.6838094)",2,St 2232; St 2335,,,
29396914,Maximilianstraße,primary,50,False,False,57.058,"LINESTRING (11.6116658 48.6838714, 11.611716 48.684012, 11.6117494 48.6841048, 11.6118131 48.6842442, 11.6118909 48.6843611)",2,B 300,,,
"[70967699, 953785924]",Augsburger Straße,primary,50,False,True,120.582,"LINESTRING (11.6116658 48.6838714, 11.6113535 48.6838978, 11.6111015 48.6839042, 11.6106429 48.6838886, 11.6100282 48.6838595)","['2', '3']",B 300,,,
482474128,Münchener Straße,secondary,50,False,True,12.543,"LINESTRING (11.6116153 48.6836983, 11.6116449 48.6838094)",2,St 2232; St 2335,,,
"[49142378, 28850035]","['Kolpingstraße', 'Hafnerbergl']",residential,,False,False,259.20099999999996,"LINESTRING (11.6116153 48.6836983, 11.6113315 48.6836679, 11.6111249 48.6836326, 11.6108372 48.6835581, 11.6108953 48.6834172, 11.6112688 48.6828221, 11.6114259 48.682641, 11.6114675 48.6825054, 11.6114684 48.682255, 11.6110705 48.682176, 11.6109666 48.682199, 11.6108922 48.6822368)",,,3,,
"[482474128, 969232026, 28850036]",Münchener Straße,secondary,50,False,False,169.664,"LINESTRING (11.6116153 48.6836983, 11.6115962 48.6836236, 11.6115902 48.6835443, 11.6115999 48.6835012, 11.6116387 48.6833761, 11.6116841 48.6832491, 11.6117647 48.6830823, 11.6118833 48.682931, 11.6119745 48.6828387, 11.6121084 48.6827468, 11.6122439 48.6826779, 11.6124699 48.6825787, 11.6127254 48.6824836)",2,"['St 2232;St 2335', 'St 2232; St 2335']",,,
28850303,Am Gellert,residential,,False,True,348.56,"LINESTRING (11.6142145 48.6821022, 11.6146112 48.682502, 11.6149415 48.6826895, 11.6151702 48.6827939, 11.6154717 48.6827108, 11.6157694 48.6826627, 11.6160911 48.6826586, 11.6165126 48.6827331, 11.6167022 48.6828226, 11.6168369 48.6829168, 11.6169494 48.6830095, 11.6173552 48.683323, 11.6177604 48.6836878)",,,,,
49142380,Münchener Straße,secondary,50,False,False,71.643,"LINESTRING (11.6142145 48.6821022, 11.6145479 48.6818245, 11.6147471 48.6815661)",2,St 2232;St 2335,,,
49142380,Münchener Straße,secondary,50,False,True,81.089,"LINESTRING (11.6142145 48.6821022, 11.6139722 48.682243, 11.613708 48.6823554, 11.613531 48.6824188, 11.6132701 48.6824533)",2,St 2232;St 2335,,,
4072785,Hopfenstraße,residential,30,False,False,6.773,"LINESTRING (11.6097765 48.6865984, 11.6098561 48.6866292)",,,,,
4072785,Hopfenstraße,residential,30,False,True,60.31,"LINESTRING (11.6097765 48.6865984, 11.6096323 48.6865689, 11.6093497 48.6865236, 11.6089819 48.6864611)",,,,,
11767648,Friedhofgasse,residential,,False,False,89.35900000000001,"LINESTRING (11.6097765 48.6865984, 11.6097291 48.6863102, 11.6105057 48.6862776)",,,,,
49142377,Fuchsbüchlerkellerstraße,residential,,False,True,25.325,"LINESTRING (11.610737 48.6824402, 11.6108922 48.6822368)",,,,,
70967689,Parleitener Straße,residential,30,False,True,12.397,"LINESTRING (11.610737 48.6824402, 11.6106156 48.6823627)",,,,,
28849548,Fuchsbüchlerkellerstraße,residential,30,False,False,167.667,"LINESTRING (11.610737 48.6824402, 11.6102412 48.6831515, 11.6101491 48.6833155, 11.6101058 48.6834866, 11.6100636 48.6836723, 11.6100357 48.6838053, 11.6100282 48.6838595)",,,,,
8157948,Augsburger Straße,primary,50,False,True,43.992000000000004,"LINESTRING (11.6100282 48.6838595, 11.609896 48.6838504, 11.6094323 48.6838178)",,B 300,,,
28849548,Fuchsbüchlerkellerstraße,residential,30,False,True,167.66699999999997,"LINESTRING (11.6100282 48.6838595, 11.6100357 48.6838053, 11.6100636 48.6836723, 11.6101058 48.6834866, 11.6101491 48.6833155, 11.6102412 48.6831515, 11.610737 48.6824402)",,,,,
29260647,Grabengasse,residential,50,True,False,116.75500000000001,"LINESTRING (11.6100282 48.6838595, 11.6100339 48.6839198, 11.6100838 48.6840563, 11.6102892 48.684284, 11.6104494 48.6844561, 11.6105432 48.6845535, 11.6106166 48.6846315, 11.6106736 48.6846948, 11.6107592 48.6847788)",,,,yes,
"[70967699, 953785924]",Augsburger Straße,primary,50,False,False,120.58200000000001,"LINESTRING (11.6100282 48.6838595, 11.6106429 48.6838886, 11.6111015 48.6839042, 11.6113535 48.6838978, 11.6116658 48.6838714)","['2', '3']",B 300,,,
49142382,Regensburger Straße,primary,50,False,True,24.842,"LINESTRING (11.6156265 48.6861067, 11.6153296 48.6862139)",,B 300,,,
25152337,Krankenhausstraße,residential,,False,False,135.35000000000002,"LINESTRING (11.6156265 48.6861067, 11.6155319 48.685932, 11.6155255 48.685835, 11.615463 48.685575, 11.6154278 48.6855078, 11.6152886 48.685242, 11.61522 48.685107, 11.6151502 48.6849365)",,,,,
"[986184324, 49142381]",Regensburger Straße,primary,50,False,False,193.55700000000002,"LINESTRING (11.6156265 48.6861067, 11.615699 48.6860827, 11.6157932 48.6860606, 11.6158884 48.6860504, 11.6159771 48.6860516, 11.6160804 48.6860534, 11.6161919 48.6860678, 11.6163809 48.6861045, 11.6170325 48.686248, 11.618142 48.6864923)",2,B 300,,,
25152337,Krankenhausstraße,residential,,False,True,324.22700000000003,"LINESTRING (11.6132701 48.6824533, 11.6134449 48.6825618, 11.6136715 48.6826802, 11.6139567 48.6828241, 11.6142022 48.6829587, 11.6143309 48.6830552, 11.6144234 48.6831844, 11.61452 48.6833279, 11.6145562 48.6834173, 11.6145549 48.6834935, 11.61453 48.683685, 11.614528 48.6838096, 11.6145482 48.6839229, 11.6146943 48.6842124, 11.6148486 48.684508, 11.615007 48.684707, 11.6151502 48.6849365)",,,,,
"[25152338, 25152339]","['Klostergasse', 'Klosterhof']",residential,,False,False,142.731,"LINESTRING (11.6132701 48.6824533, 11.6132536 48.6825312, 11.6132512 48.6825692, 11.6132674 48.6827636, 11.6132837 48.682913, 11.6133 48.683062, 11.6133058 48.6831175, 11.6133105 48.6831908, 11.613323 48.683258, 11.613315 48.68339, 11.6132979 48.6835281, 11.6133 48.683662, 11.613263 48.6837295)",,,,,
49142379,Münchener Straße,secondary,50,False,True,40.31,"LINESTRING (11.6132701 48.6824533, 11.6129199 48.6824563, 11.6127254 48.6824836)",,St 2232;St 2335,,,
49142380,Münchener Straße,secondary,50,False,False,81.089,"LINESTRING (11.6132701 48.6824533, 11.613531 48.6824188, 11.613708 48.6823554, 11.6139722 48.682243, 11.6142145 48.6821022)",2,St 2232;St 2335,,,
25152339,Klosterhof,residential,,False,False,43.272000000000006,"LINESTRING (11.613263 48.6837295, 11.6131974 48.6837845, 11.6131293 48.6839569, 11.6130561 48.684039, 11.6130144 48.6840755)",,,,,
"[25152338, 25152339]","['Klostergasse', 'Klosterhof']",residential,,False,True,142.73100000000002,"LINESTRING (11.613263 48.6837295, 11.6133 48.683662, 11.6132979 48.6835281, 11.613315 48.68339, 11.613323 48.683258, 11.6133105 48.6831908, 11.6133058 48.6831175, 11.6133 48.683062, 11.6132837 48.682913, 11.6132674 48.6827636, 11.6132512 48.6825692, 11.6132536 48.6825312, 11.6132701 48.6824533)",,,,,
28850040,Kirchplatz,residential,,False,True,98.031,"LINESTRING (11.613263 48.6837295, 11.6134375 48.6837475, 11.6137098 48.6837818, 11.6137763 48.6838178, 11.613812 48.6838393, 11.6138198 48.683868, 11.613797 48.6839315, 11.6137604 48.6839894, 11.6136719 48.6840488, 11.6135467 48.6841066, 11.6134503 48.684168, 11.6133579 48.6841858)",,,,,
28850039,Rathausstraße,residential,,False,True,28.041,"LINESTRING (11.6130144 48.6840755, 11.6133579 48.6841858)",,,,,
25152339,Klosterhof,residential,,False,True,43.272,"LINESTRING (11.6130144 48.6840755, 11.6130561 48.684039, 11.6131293 48.6839569, 11.6131974 48.6837845, 11.613263 48.6837295)",,,,,
"[70967696, 28849385, 28849219, 1259402590]","['Jahnstraße', 'Am Bad']",residential,30,False,False,580.447,"LINESTRING (11.6086407 48.6798192, 11.609258 48.6796469, 11.6098293 48.6794258, 11.6099908 48.6793547, 11.6105367 48.6791143, 11.6106069 48.6790931, 11.6107102 48.6790882, 11.6108079 48.6790931, 11.6109156 48.6791284, 11.6110145 48.6791798, 11.6111276 48.6792501, 11.6114417 48.6794568, 11.6123346 48.6800445, 11.6124228 48.6801006, 11.6125408 48.6801751, 11.6146355 48.6815191, 11.6147471 48.6815661)",,,,,
482474125,Sedelbreite,residential,30,False,False,96.71600000000001,"LINESTRING (11.6086407 48.6798192, 11.6083498 48.6798706, 11.608057 48.6798021, 11.607421 48.6796004)",,,,,
482474127,Parleitener Straße,residential,30,False,False,130.423,"LINESTRING (11.6086407 48.6798192, 11.6089642 48.6802819, 11.6092524 48.6808046, 11.6093078 48.6809052)",,,,,
29259613,Münchener Straße,secondary,50,False,True,18.085,"LINESTRING (11.615475 48.6802139, 11.6153709 48.6803613)",2,St 2232; St 2335,,,
"[25440312, 60846117, 60846101]",Am Fall,residential,30,False,False,49.024,"LINESTRING (11.615475 48.6802139, 11.6150981 48.6800855, 11.6149654 48.6800473, 11.6148758 48.6800197)",,,,,yes
28850316,Im Gewerbegebiet,residential,,False,True,227.26800000000003,"LINESTRING (11.6179121 48.6814962, 11.6179386 48.6814138, 11.6180582 48.6812498, 11.6182736 48.6809325, 11.6185004 48.6805982, 11.6186789 48.6803352, 11.6186997 48.6803045, 11.6191153 48.6797118, 11.6191673 48.6796301)",2,,,,
28850318,Bahnhofplatz,residential,,False,True,107.713,"LINESTRING (11.6179121 48.6814962, 11.617645 48.6813493, 11.6173727 48.6811522, 11.6169668 48.6807632)",2,,,,
1190694319,Im Brühl,residential,,False,True,61.224,"LINESTRING (11.6179121 48.6814962, 11.6178303 48.6817162, 11.6177107 48.6820305)",,,,,
228417334,Bahnhofstraße,residential,,False,True,24.701,"LINESTRING (11.6169668 48.6807632, 11.6166605 48.6806713)",,,,,
28850318,Bahnhofplatz,residential,,False,False,107.713,"LINESTRING (11.6169668 48.6807632, 11.6173727 48.6811522, 11.617645 48.6813493, 11.6179121 48.6814962)",2,,,,
49142380,Münchener Straße,secondary,50,False,True,71.643,"LINESTRING (11.6147471 48.6815661, 11.6145479 48.6818245, 11.6142145 48.6821022)",2,St 2232;St 2335,,,
"[888284097, 29259613, 143447421]",Münchener Straße,secondary,50,False,False,83.038,"LINESTRING (11.6147471 48.6815661, 11.6148175 48.6814443, 11.6148655 48.6813287, 11.6148837 48.6812917, 11.6150187 48.6810335, 11.6151025 48.6808575)",2,St 2232; St 2335,,,yes
"[70967696, 28849385, 28849219, 1259402590]","['Am Bad', 'Jahnstraße']",residential,30,False,True,580.4469999999998,"LINESTRING (11.6147471 48.6815661, 11.6146355 48.6815191, 11.6125408 48.6801751, 11.6124228 48.6801006, 11.6123346 48.6800445, 11.6114417 48.6794568, 11.6111276 48.6792501, 11.6110145 48.6791798, 11.6109156 48.6791284, 11.6108079 48.6790931, 11.6107102 48.6790882, 11.6106069 48.6790931, 11.6105367 48.6791143, 11.6099908 48.6793547, 11.6098293 48.6794258, 11.609258 48.6796469, 11.6086407 48.6798192)",,,,,
60846091,Weidenstraße,residential,,False,False,194.942,"LINESTRING (11.607421 48.6796004, 11.6076812 48.6793215, 11.6069988 48.6787108, 11.6068395 48.6787408, 11.606216 48.6791164)",,,,,
482474125,Sedelbreite,residential,30,False,False,101.76899999999999,"LINESTRING (11.607421 48.6796004, 11.6070093 48.6795322, 11.6061971 48.6791922)",,,,,
482474125,Sedelbreite,residential,30,False,True,96.71600000000001,"LINESTRING (11.607421 48.6796004, 11.608057 48.6798021, 11.6083498 48.6798706, 11.6086407 48.6798192)",,,,,
25440211,Sedelbreite,residential,30,False,False,8.542,"LINESTRING (11.6061971 48.6791922, 11.606216 48.6791164)",,,,,
482474125,Sedelbreite,residential,30,False,True,101.76899999999999,"LINESTRING (11.6061971 48.6791922, 11.6070093 48.6795322, 11.607421 48.6796004)",,,,,
28849387,Am Wasserturm,residential,30,False,False,94.118,"LINESTRING (11.6067495 48.6816494, 11.6066205 48.6818589, 11.6062667 48.6824335)",,,,,
32592216,Forstamtstraße,residential,30,False,False,112.652,"LINESTRING (11.6067495 48.6816494, 11.6069296 48.6816995, 11.607243 48.6817912, 11.6077469 48.6819385, 11.6081539 48.6820575)",,,,,
28849389,Zieglergasse,residential,30,False,True,186.348,"LINESTRING (11.6081539 48.6820575, 11.607437 48.6832614, 11.6073187 48.6836356)",,,,,
32592216,Forstamtstraße,residential,30,False,True,112.652,"LINESTRING (11.6081539 48.6820575, 11.6077469 48.6819385, 11.607243 48.6817912, 11.6069296 48.6816995, 11.6067495 48.6816494)",,,,,
969232019,Forstamtstraße,residential,30,False,False,50.958,"LINESTRING (11.6081539 48.6820575, 11.6082464 48.6820829, 11.6083801 48.6821223, 11.6087887 48.6822428)",,,,,
70967689,Parleitener Straße,residential,30,False,False,12.397,"LINESTRING (11.6106156 48.6823627, 11.610737 48.6824402)",,,,,
70967689,Parleitener Straße,residential,30,False,True,180.575,"LINESTRING (11.6106156 48.6823627, 11.6104252 48.6821926, 11.6101798 48.6820253, 11.609874 48.681811, 11.6096688 48.6816693, 11.6095427 48.6815516, 11.6094877 48.6814533, 11.6094623 48.6813807, 11.6094341 48.6812369, 11.6093965 48.6810177)",,,,,
482474126,Forstamtstraße,residential,30,False,True,59.548,"LINESTRING (11.6106156 48.6823627, 11.6100268 48.6822886, 11.6098151 48.6822867)",,,,,
8157948,Augsburger Straße,primary,50,False,False,64.235,"LINESTRING (11.6059095 48.6835079, 11.6062607 48.6835316, 11.6063646 48.6835386, 11.606777 48.6835816)",,B 300,,,
28849387,Am Wasserturm,residential,30,False,True,122.844,"LINESTRING (11.6059095 48.6835079, 11.6059982 48.6830577, 11.606025 48.6829216, 11.6062667 48.6824335)",,,,,
8157948,Augsburger Straße,primary,50,False,False,65.063,"LINESTRING (11.6073187 48.6836356, 11.6081976 48.6837109)",,B 300,,,
8157948,Augsburger Straße,primary,50,False,True,40.218,"LINESTRING (11.6073187 48.6836356, 11.606777 48.6835816)",,B 300,,,
28849389,Zieglergasse,residential,30,False,False,186.348,"LINESTRING (11.6073187 48.6836356, 11.607437 48.6832614, 11.6081539 48.6820575)",,,,,
49142377,Fuchsbüchlerkellerstraße,residential,,False,False,25.325,"LINESTRING (11.6108922 48.6822368, 11.610737 48.6824402)",,,,,
32592101,Fuchsbüchlerkellerstraße,residential,,False,True,72.375,"LINESTRING (11.6108922 48.6822368, 11.6110697 48.682006, 11.611275 48.6818257, 11.6114294 48.6816941)",,,,,
"[49142378, 28850035]","['Kolpingstraße', 'Hafnerbergl']",residential,,False,True,259.201,"LINESTRING (11.6108922 48.6822368, 11.6109666 48.682199, 11.6110705 48.682176, 11.6114684 48.682255, 11.6114675 48.6825054, 11.6114259 48.682641, 11.6112688 48.6828221, 11.6108953 48.6834172, 11.6108372 48.6835581, 11.6111249 48.6836326, 11.6113315 48.6836679, 11.6116153 48.6836983)",,,3,,
28850039,Rathausstraße,residential,,False,False,28.041,"LINESTRING (11.6133579 48.6841858, 11.6130144 48.6840755)",,,,,
140042597,Marienplatz,residential,,False,True,23.358,"LINESTRING (11.6133579 48.6841858, 11.6134849 48.6843784)",,,,,
28850040,Kirchplatz,residential,,False,False,98.03099999999999,"LINESTRING (11.6133579 48.6841858, 11.6134503 48.684168, 11.6135467 48.6841066, 11.6136719 48.6840488, 11.6137604 48.6839894, 11.613797 48.6839315, 11.6138198 48.683868, 11.613812 48.6838393, 11.6137763 48.6838178, 11.6137098 48.6837818, 11.6134375 48.6837475, 11.613263 48.6837295)",,,,,
57092070,Marienplatz,residential,,False,True,28.936,"LINESTRING (11.6137999 48.6849563, 11.6134067 48.6849745)",,,,,
140042601,Schlagtörlgasse,residential,,False,True,15.715,"LINESTRING (11.6137999 48.6849563, 11.6140139 48.6849599)",,,,,
140042597,Marienplatz,residential,,False,False,25.331,"LINESTRING (11.6137999 48.6849563, 11.6137518 48.6848502, 11.6136719 48.6847457)",,,,,
