osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction,ref,lanes,width
"[28887596, 28887597, 24547863]","['Hauptstraße', 'Uelsener Straße']",tertiary,50,False,"[False, True]",132.511,yes,"LINESTRING (6.9621296 52.4969928, 6.9619476 52.4969593, 6.9616212 52.4968994, 6.9610996 52.4968113, 6.9608909 52.4967666, 6.9604712 52.496679, 6.9602719 52.496622)",,,,
"[982451138, 47638865, 47638867, 34340915, 504274527]",Hauptstraße,residential,30,False,False,150.287,yes,"LINESTRING (6.9621296 52.4969928, 6.9622678 52.4970309, 6.9625722 52.497106, 6.9630194 52.4972223, 6.9633815 52.4973255, 6.963581 52.4973788, 6.9641555 52.4975448)",,,,
"[28217960, 1102854538]",Wagenhorst,residential,"['50', '30']",False,False,307.781,,"LINESTRING (6.9621296 52.4969928, 6.9620998 52.4970541, 6.9619477 52.497367, 6.9623304 52.4980134, 6.9625886 52.4984732, 6.9626036 52.4987321, 6.9627163 52.4996752)",,,,
34340916,Hauptstraße,residential,30,False,False,21.513,,"LINESTRING (6.9641555 52.4975448, 6.9644317 52.4976405)",,,,
24766692,Burgstraße,residential,30,False,False,55.85399999999999,,"LINESTRING (6.9641555 52.4975448, 6.9642282 52.4975231, 6.9642738 52.4975025, 6.9643043 52.4974789, 6.9644081 52.4973354, 6.9644769 52.497171, 6.9645042 52.4971113)",,,,
"[982451138, 47638865, 47638867, 34340915, 504274527]",Hauptstraße,residential,30,False,True,150.287,yes,"LINESTRING (6.9641555 52.4975448, 6.963581 52.4973788, 6.9633815 52.4973255, 6.9630194 52.4972223, 6.9625722 52.497106, 6.9622678 52.4970309, 6.9621296 52.4969928)",,,,
24765841,Morsstraße,residential,30,False,False,97.131,,"LINESTRING (6.9718645 52.4961267, 6.9719382 52.4964173, 6.9719671 52.4966049, 6.9718536 52.4969898)",,,,
41954909,Hauptstraße,residential,30,False,True,60.453,,"LINESTRING (6.9718645 52.4961267, 6.971484 52.4961902, 6.9709973 52.4962557)",,,,
295957143,Morsstraße,residential,50,False,False,128.323,,"LINESTRING (6.9686659 52.501156, 6.9673363 52.5015079, 6.9669012 52.5015674)",,,,
703189063,Veldhausener Straße,tertiary,50,False,False,86.834,,"LINESTRING (6.9686659 52.501156, 6.9690795 52.5017956, 6.9691488 52.5018791)",,,,
703189064,Morsstraße,residential,30,False,True,101.344,,"LINESTRING (6.9686659 52.501156, 6.9699431 52.5007405, 6.9699855 52.5007255)",,,,
922006195,Veldhausener Straße,tertiary,50,False,True,117.204,,"LINESTRING (6.9686659 52.501156, 6.9685369 52.5009819, 6.968419 52.5008557, 6.9683592 52.5007917, 6.9678991 52.5003938, 6.9677493 52.5002652)",,,,
24635612,,secondary,50,True,False,17.099,,"LINESTRING (6.9706052 52.503821, 6.9705703 52.5038433, 6.9705267 52.5038587, 6.9704777 52.5038663, 6.9704272 52.5038653, 6.9703791 52.5038559)",roundabout,,,
24636385,Veldhausener Straße,secondary,,False,False,64.38,,"LINESTRING (6.9706052 52.503821, 6.970691 52.5038696, 6.9709184 52.5039984, 6.9712683 52.5042353)",,L 44,,
32112092,Buchenstraße,residential,,False,True,83.693,,"LINESTRING (6.9712683 52.5042353, 6.9723029 52.5038231)",,,,
24636385,Veldhausener Straße,secondary,,False,True,64.38,,"LINESTRING (6.9712683 52.5042353, 6.9709184 52.5039984, 6.970691 52.5038696, 6.9706052 52.503821)",,L 44,,
874639022,Kirchstraße,residential,30,False,True,29.283,,"LINESTRING (6.9663669 52.4988869, 6.9659449 52.498829)",,,,
24564136,Veldhausener Straße,residential,30,False,True,50.719,,"LINESTRING (6.9663669 52.4988869, 6.9663949 52.4987893, 6.9664734 52.4985712, 6.9665163 52.49844)",,,,
"[34340907, 34340908, 47638869, 47638870]",Veldhausener Straße,residential,30,False,False,133.842,yes,"LINESTRING (6.9663669 52.4988869, 6.9663907 52.4989923, 6.9664988 52.4991699, 6.966514 52.4991833, 6.9665475 52.4992125, 6.9667047 52.4993516, 6.966767 52.4994023, 6.967168 52.4997589, 6.9672178 52.4998076, 6.9673444 52.4999176)",,,,
28251401,Seifendamm,residential,30,False,True,187.01899999999998,,"LINESTRING (6.9632565 52.5024793, 6.9638313 52.5018941, 6.964421 52.5013139, 6.9647109 52.5010496)",,,,
28251478,Hiltener Weg,residential,30,False,True,46.729,,"LINESTRING (6.9632565 52.5024793, 6.9631974 52.5025356, 6.963131 52.5025996, 6.9630859 52.502647, 6.963029 52.5026969, 6.9630005 52.5027111, 6.9629697 52.5027229, 6.9629294 52.5027395, 6.9629104 52.5027538, 6.9629043 52.502766, 6.9629151 52.5028225)",,,,
24635612,,secondary,50,True,False,26.907000000000004,,"LINESTRING (6.9703791 52.5038559, 6.9703325 52.5038361, 6.9702983 52.5038086, 6.9702798 52.5037759, 6.9702788 52.5037413, 6.9702954 52.5037083, 6.9703281 52.50368, 6.9703735 52.5036592)",roundabout,,,
922006195,Veldhausener Straße,tertiary,50,False,False,47.383,,"LINESTRING (6.9673444 52.4999176, 6.9677493 52.5002652)",,,,
"[34340907, 34340908, 47638869, 47638870]",Veldhausener Straße,residential,30,False,True,133.842,yes,"LINESTRING (6.9673444 52.4999176, 6.9672178 52.4998076, 6.967168 52.4997589, 6.966767 52.4994023, 6.9667047 52.4993516, 6.9665475 52.4992125, 6.966514 52.4991833, 6.9664988 52.4991699, 6.9663907 52.4989923, 6.9663669 52.4988869)",,,,
"[922006194, 24765948]",Dackhorstweg,residential,,False,False,191.14000000000001,,"LINESTRING (6.9673444 52.4999176, 6.9672852 52.4999409, 6.9672172 52.4999805, 6.9671835 52.5000088, 6.9671627 52.5000567, 6.9671883 52.5001657, 6.967194 52.5002371, 6.9671825 52.5002977, 6.9671683 52.5003394, 6.9670893 52.5005464, 6.9670835 52.5005632, 6.9669413 52.5009745, 6.9668836 52.5011175, 6.9668675 52.5012535, 6.9668593 52.501343, 6.9669012 52.5015674)",,,,
"[922006194, 24765948]",Dackhorstweg,residential,,False,True,191.14000000000004,,"LINESTRING (6.9669012 52.5015674, 6.9668593 52.501343, 6.9668675 52.5012535, 6.9668836 52.5011175, 6.9669413 52.5009745, 6.9670835 52.5005632, 6.9670893 52.5005464, 6.9671683 52.5003394, 6.9671825 52.5002977, 6.967194 52.5002371, 6.9671883 52.5001657, 6.9671627 52.5000567, 6.9671835 52.5000088, 6.9672172 52.4999805, 6.9672852 52.4999409, 6.9673444 52.4999176)",,,,
24765949,Mählersgrund,residential,30,False,False,59.376999999999995,,"LINESTRING (6.9669012 52.5015674, 6.966747 52.5015609, 6.9667268 52.50156, 6.9664902 52.5015485, 6.9664695 52.5015475, 6.9660335 52.5014956)",,,,
295957143,Morsstraße,residential,50,False,True,128.323,,"LINESTRING (6.9669012 52.5015674, 6.9673363 52.5015079, 6.9686659 52.501156)",,,,
24765949,Mählersgrund,residential,30,False,False,102.614,,"LINESTRING (6.9660335 52.5014956, 6.9659063 52.5014627, 6.9655566 52.5013627, 6.9654856 52.5013424, 6.9649603 52.5011293, 6.9647109 52.5010496)",,,,
24765949,Mählersgrund,residential,30,False,True,59.377,,"LINESTRING (6.9660335 52.5014956, 6.9664695 52.5015475, 6.9664902 52.5015485, 6.9667268 52.50156, 6.966747 52.5015609, 6.9669012 52.5015674)",,,,
32112139,Hafenstraße,residential,30,False,False,96.316,,"LINESTRING (6.9660335 52.5014956, 6.9657359 52.5020507, 6.965641 52.502327)",,,,
24765949,Mählersgrund,residential,30,False,True,102.61399999999999,,"LINESTRING (6.9647109 52.5010496, 6.9649603 52.5011293, 6.9654856 52.5013424, 6.9655566 52.5013627, 6.9659063 52.5014627, 6.9660335 52.5014956)",,,,
28251401,Seifendamm,residential,30,False,False,187.019,,"LINESTRING (6.9647109 52.5010496, 6.964421 52.5013139, 6.9638313 52.5018941, 6.9632565 52.5024793)",,,,
28251401,Seifendamm,residential,30,False,True,122.816,,"LINESTRING (6.9647109 52.5010496, 6.9648303 52.5009221, 6.9649123 52.5005107, 6.9649747 52.4999687)",,,,
24564136,Veldhausener Straße,residential,30,False,False,51.061,,"LINESTRING (6.9665982 52.4979839, 6.9665545 52.4983065, 6.9665163 52.49844)",,,,
24766004,Marktstraße,residential,30,False,False,84.654,,"LINESTRING (6.9665982 52.4979839, 6.9666369 52.4976145, 6.9666784 52.4972919, 6.9666864 52.4972245)",,,,
34340914,Hauptstraße,residential,30,False,False,178.60399999999998,,"LINESTRING (6.9665982 52.4979839, 6.9668844 52.4979868, 6.9670479 52.4979671, 6.9672614 52.4979462, 6.9673278 52.4979359, 6.9673836 52.497922, 6.9674997 52.4978903, 6.9676515 52.4978603, 6.967798 52.4978106, 6.9679121 52.4977668, 6.9680211 52.4976964, 6.9680885 52.4976497, 6.968211 52.4975341, 6.9684669 52.4973147, 6.9685446 52.4972539, 6.9686679 52.4971616)",,,,
34340914,Hauptstraße,residential,30,False,True,22.679000000000002,,"LINESTRING (6.9665982 52.4979839, 6.9664893 52.4979806, 6.9662636 52.4979736)",,,,
24766004,Marktstraße,residential,30,False,True,85.356,,"LINESTRING (6.9667545 52.4964586, 6.96674 52.4965171, 6.966731 52.4965702, 6.9667016 52.4968588, 6.9667032 52.4969022, 6.9667036 52.4969586, 6.9666864 52.4972245)",,,,
41954911,Schulstraße,residential,30,False,False,151.60000000000002,,"LINESTRING (6.9667545 52.4964586, 6.9673182 52.4964306, 6.9676047 52.4963909, 6.9678878 52.4963231, 6.9685889 52.4960903, 6.9688172 52.4959946)",,,,
"[60031601, 24766026, 60031603, 24766692]","['Burgstraße', 'Schulstraße']",residential,30,False,True,250.26299999999998,yes,"LINESTRING (6.9667545 52.4964586, 6.9666033 52.4964365, 6.9663613 52.4964086, 6.9662906 52.4964039, 6.9655473 52.4963328, 6.9648741 52.4962662, 6.9648603 52.4962648, 6.964541 52.4962332, 6.9644896 52.4963237, 6.9644799 52.4964358, 6.9644795 52.4966339, 6.964495 52.4967781, 6.9645056 52.4969172, 6.9645042 52.4971113)",,,,
24766165,Prinzenstraße,residential,30,False,True,78.682,,"LINESTRING (6.9707198 52.4955695, 6.9707399 52.4956506, 6.9707632 52.4957196, 6.9707808 52.4957713, 6.9707972 52.4958167, 6.9708467 52.4959039, 6.9709264 52.4960861, 6.9709581 52.4961549, 6.9709973 52.4962557)",,,,
41954911,Schulstraße,residential,30,False,True,138.902,,"LINESTRING (6.9707198 52.4955695, 6.9692802 52.4957988, 6.9688172 52.4959946)",,,,
34340914,Hauptstraße,residential,30,False,True,51.753,,"LINESTRING (6.9709973 52.4962557, 6.9702719 52.4964026)",,,,
24766165,Prinzenstraße,residential,30,False,False,78.682,,"LINESTRING (6.9709973 52.4962557, 6.9709581 52.4961549, 6.9709264 52.4960861, 6.9708467 52.4959039, 6.9707972 52.4958167, 6.9707808 52.4957713, 6.9707632 52.4957196, 6.9707399 52.4956506, 6.9707198 52.4955695)",,,,
41954909,Hauptstraße,residential,30,False,False,60.453,,"LINESTRING (6.9709973 52.4962557, 6.971484 52.4961902, 6.9718645 52.4961267)",,,,
"[60031601, 24766026, 60031603, 24766692]","['Burgstraße', 'Schulstraße']",residential,30,False,False,250.26299999999998,yes,"LINESTRING (6.9645042 52.4971113, 6.9645056 52.4969172, 6.964495 52.4967781, 6.9644795 52.4966339, 6.9644799 52.4964358, 6.9644896 52.4963237, 6.964541 52.4962332, 6.9648603 52.4962648, 6.9648741 52.4962662, 6.9655473 52.4963328, 6.9662906 52.4964039, 6.9663613 52.4964086, 6.9666033 52.4964365, 6.9667545 52.4964586)",,,,
24766692,Burgstraße,residential,30,False,True,55.854,,"LINESTRING (6.9645042 52.4971113, 6.9644769 52.497171, 6.9644081 52.4973354, 6.9643043 52.4974789, 6.9642738 52.4975025, 6.9642282 52.4975231, 6.9641555 52.4975448)",,,,
32112030,Rathausstiege,residential,30,False,True,43.438,,"LINESTRING (6.9645042 52.4971113, 6.9649518 52.4971384, 6.9649824 52.497141, 6.965142 52.4971537)",,,,
24795175,Freiherr-vom-Stein-Straße,residential,30,False,False,154.62199999999999,,"LINESTRING (6.9691702 52.4999386, 6.9694425 52.4997336, 6.9697084 52.4995157, 6.9704391 52.4989168, 6.970538 52.4988254)",,,,
24795175,Freiherr-vom-Stein-Straße,residential,30,False,True,105.70700000000001,,"LINESTRING (6.9691702 52.4999386, 6.9690529 52.4999992, 6.9689196 52.5000598, 6.9687147 52.5001374, 6.9684983 52.5001903, 6.9680741 52.5002113, 6.9678797 52.5002261, 6.9677493 52.5002652)",,,,
24795356,Beningstraße,residential,,False,True,124.54599999999999,,"LINESTRING (6.9691702 52.4999386, 6.9690562 52.4998315, 6.9687517 52.4993741, 6.968727 52.4993377, 6.9685288 52.499391, 6.9684648 52.4993001, 6.9683078 52.4990923)",,,,
1135447824,Jahnstraße,residential,30,False,False,106.38899999999998,,"LINESTRING (6.9691702 52.4999386, 6.9692364 52.4999771, 6.9692851 52.5000071, 6.9693376 52.5000333, 6.9700907 52.5001944, 6.970514 52.5003068, 6.9705944 52.5003191)",,,,
60030224,,residential,30,False,False,62.07899999999999,,"LINESTRING (6.9705944 52.5003191, 6.970536 52.5003958, 6.9703503 52.5005317, 6.9701103 52.5006812, 6.9699855 52.5007255)",,,2,
60030224,,residential,30,False,True,134.95499999999998,,"LINESTRING (6.9705944 52.5003191, 6.9706772 52.5001442, 6.9707563 52.5000238, 6.9710752 52.499541, 6.9712882 52.4991821)",,,2,
1135447824,Jahnstraße,residential,30,False,True,106.389,,"LINESTRING (6.9705944 52.5003191, 6.970514 52.5003068, 6.9700907 52.5001944, 6.9693376 52.5000333, 6.9692851 52.5000071, 6.9692364 52.4999771, 6.9691702 52.4999386)",,,,
"[32112164, 32112166, 24795239]",Miquelstraße,"['living_street', 'residential']",30,False,False,121.591,yes,"LINESTRING (6.9690366 52.4982276, 6.9692501 52.4982966, 6.9697218 52.498484, 6.9697597 52.4984956, 6.9698719 52.498545, 6.9699521 52.4985844, 6.9702472 52.4987115, 6.970538 52.4988254)",,,,
