osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,maxspeed,width,bridge,ref
24581725,,Beuthener Straße,unclassified,,False,True,154.62599999999998,"LINESTRING (12.4088767 48.2064492, 12.4088111 48.2064922, 12.4087586 48.2065416, 12.4084594 48.2069024, 12.4082989 48.2070961, 12.408133 48.207272, 12.4080379 48.2073554, 12.4078973 48.2074622, 12.4078004 48.2075407, 12.4077251 48.2076017)",50,,,
27036251,,Duxer Straße,unclassified,,False,False,267.00600000000003,"LINESTRING (12.4088767 48.2064492, 12.4085192 48.2062874, 12.4078346 48.2059762, 12.4075064 48.2058272, 12.407353 48.2058492, 12.4072096 48.2059072, 12.4070538 48.206011, 12.4064945 48.2063836, 12.4060636 48.2066707)",,,,
24559683,,Adlergebirgsstraße,tertiary,,False,True,128.754,"LINESTRING (12.4060824 48.2084676, 12.406215 48.2084273, 12.4063206 48.2083906, 12.4064443 48.2083395, 12.4066358 48.2082499, 12.406838 48.2081441, 12.4069967 48.2080544, 12.4072153 48.2079299, 12.4074643 48.2077752)",50,,,
28543768,,Braunauer Straße,unclassified,,False,False,157.548,"LINESTRING (12.4060824 48.2084676, 12.4060421 48.2084144, 12.4060028 48.2083676, 12.4057791 48.2081695, 12.4056195 48.2080346, 12.405263 48.2078403, 12.4045614 48.2075022)",,,,
28543775,,Adlergebirgsstraße,tertiary,,False,False,269.17100000000005,"LINESTRING (12.4060824 48.2084676, 12.4059553 48.2084922, 12.405774 48.2085274, 12.4054538 48.2085757, 12.4049527 48.2086369, 12.4044379 48.2086852, 12.4041961 48.2087002, 12.4040165 48.2087076, 12.4038185 48.2086949, 12.4035531 48.2086711, 12.4032712 48.2086269, 12.4032242 48.2086195, 12.4025265 48.2084852)",,,,
24559793,,Brünner Straße,residential,,False,False,148.912,"LINESTRING (12.4045614 48.2075022, 12.4048954 48.2072334, 12.4052223 48.2069749, 12.4052945 48.206904, 12.405388 48.2067707, 12.4054374 48.2066789, 12.405471 48.2066165, 12.4055172 48.206532, 12.4055889 48.2064439, 12.4056576 48.2063973)",,,,
"[28543768, 1071326140]",,Braunauer Straße,unclassified,,False,False,121.803,"LINESTRING (12.4045614 48.2075022, 12.4037907 48.2070528, 12.4034564 48.2068466, 12.4034235 48.2068263, 12.403336 48.2067723)",,,,
28543768,,Braunauer Straße,unclassified,,False,True,157.548,"LINESTRING (12.4045614 48.2075022, 12.405263 48.2078403, 12.4056195 48.2080346, 12.4057791 48.2081695, 12.4060028 48.2083676, 12.4060421 48.2084144, 12.4060824 48.2084676)",,,,
88759058,,,residential,,False,False,92.82900000000001,"LINESTRING (12.4045614 48.2075022, 12.4044939 48.2075305, 12.4044016 48.2075589, 12.4033742 48.2077611)",,,,
"[38074435, 165401093]",,Berliner Straße,unclassified,,False,False,145.495,"LINESTRING (12.403336 48.2067723, 12.4034522 48.2066812, 12.4038653 48.2064141, 12.4039429 48.2063639, 12.40418 48.2062158, 12.4045632 48.2059566, 12.4047119 48.2058403)",30,6,,
"[28543768, 1071326140]",,Braunauer Straße,unclassified,,False,True,121.80300000000001,"LINESTRING (12.403336 48.2067723, 12.4034235 48.2068263, 12.4034564 48.2068466, 12.4037907 48.2070528, 12.4045614 48.2075022)",,,,
"[1071326141, 24697542]",,Berliner Straße,residential,,False,True,152.839,"LINESTRING (12.403336 48.2067723, 12.4032136 48.2068435, 12.4017817 48.2076758)",30,,,
"[28543769, 1071326142]",,Stadtplatz,residential,,False,False,56.71399999999999,"LINESTRING (12.403336 48.2067723, 12.4032352 48.2067092, 12.4031935 48.206693, 12.4029148 48.2065844, 12.4027843 48.2065328, 12.4026917 48.206501)",30,,,
165401094,,Stadtplatz,residential,,False,False,22.948,"LINESTRING (12.4016475 48.2060842, 12.4018335 48.2059192)",30,,,
28543769,,Stadtplatz,residential,,False,True,73.42500000000001,"LINESTRING (12.4016475 48.2060842, 12.4017454 48.2061327, 12.4018212 48.2061602, 12.4019385 48.2062103, 12.4021405 48.2062866, 12.4024933 48.2064271)",30,,,
28657172,,,residential,,False,True,37.533,"LINESTRING (12.4016475 48.2060842, 12.401382 48.2059393, 12.4012557 48.2058703)",30,,,
28543769,,Stadtplatz,residential,,False,False,16.843,"LINESTRING (12.4026917 48.206501, 12.4024933 48.2064271)",30,,,
"[28543769, 1071326142]",,Stadtplatz,residential,,False,True,56.71399999999999,"LINESTRING (12.4026917 48.206501, 12.4027843 48.2065328, 12.4029148 48.2065844, 12.4031935 48.206693, 12.4032352 48.2067092, 12.403336 48.2067723)",30,,,
28543772,,Stadtplatz,residential,,True,False,174.00900000000001,"LINESTRING (12.4026917 48.206501, 12.4025568 48.2066639, 12.4020751 48.2070597, 12.4020016 48.2071156, 12.4016487 48.2073527, 12.4015505 48.2074187, 12.4014686 48.2074738, 12.401705 48.2076263, 12.4017817 48.2076758)",30,,,
24594583,,Friedländer Straße,residential,,False,True,115.91299999999998,"LINESTRING (12.4017817 48.2076758, 12.4023406 48.2080313, 12.4025075 48.2081377, 12.4026085 48.2082415, 12.4025918 48.2083029, 12.4025531 48.2084229, 12.4025265 48.2084852)",30,,,
"[1071326141, 24697542]",,Berliner Straße,residential,,False,False,152.839,"LINESTRING (12.4017817 48.2076758, 12.4032136 48.2068435, 12.403336 48.2067723)",30,,,
795952242,,Berliner Straße,residential,,False,True,76.56700000000001,"LINESTRING (12.4017817 48.2076758, 12.4012608 48.208011, 12.4011972 48.2080638, 12.4011722 48.2081013, 12.4011647 48.2081209, 12.4011364 48.2081956)",30,,,
24594477,,Egerländer Straße,tertiary,,False,False,129.847,"LINESTRING (12.4026512 48.2052702, 12.4025162 48.2052203, 12.4023652 48.2051411, 12.4020833 48.2049934, 12.4020094 48.20496, 12.401926 48.2049223, 12.4016773 48.2048099, 12.4015731 48.2047795, 12.4014535 48.2047483, 12.4013045 48.2047248, 12.4011441 48.2047143)",50,,,
24599198,,Kirchenstraße,residential,,False,True,87.03699999999999,"LINESTRING (12.4026512 48.2052702, 12.403023 48.2048274, 12.4031964 48.2045775)",,,,
28657103,,Kirchenstraße,residential,,False,False,91.32499999999999,"LINESTRING (12.4026512 48.2052702, 12.4023961 48.20559, 12.4022569 48.2057554, 12.4021388 48.2058958, 12.4020601 48.2059908)",,,,
"[1058907329, 24697539]",3,Egerländer Straße,tertiary,,False,True,165.496,"LINESTRING (12.4026512 48.2052702, 12.4029613 48.2053715, 12.4030288 48.2053949, 12.4030502 48.2054012, 12.4030717 48.2054076, 12.4031499 48.2054263, 12.4033787 48.2054809, 12.4037672 48.2055843, 12.4040668 48.2056641, 12.4042899 48.2057291, 12.4045384 48.2058016, 12.4047119 48.2058403)",50,,,
24559695,,Prager Straße,residential,,False,False,96.17399999999999,"LINESTRING (12.4012557 48.2058703, 12.4009788 48.2060552, 12.4009156 48.2060953, 12.4004783 48.2063601, 12.4003065 48.2064597)",30,,,
28657172,,,residential,,False,False,37.533,"LINESTRING (12.4012557 48.2058703, 12.401382 48.2059393, 12.4016475 48.2060842)",30,,,
"[795952241, 168741490, 165334359]",,Graslitzer Straße,residential,,False,True,174.26800000000003,"LINESTRING (12.4012557 48.2058703, 12.4011864 48.2058307, 12.4008922 48.2056619, 12.4008759 48.2056526, 12.4007254 48.2055658, 12.4006037 48.2054938, 12.4005772 48.2054782, 12.4005432 48.2054584, 12.4003903 48.2053692, 12.4000057 48.2051731, 12.399889 48.2051165, 12.3998064 48.2050765, 12.3997143 48.2050132, 12.3996467 48.2049537, 12.3996111 48.204895, 12.3995921 48.2048058)",30,,,
"[165334360, 230798962, 24559695]",,"['Prager Straße', 'Martin-Luther-Platz']",residential,,False,False,239.09999999999997,"LINESTRING (12.4003065 48.2064597, 12.4002383 48.2064958, 12.4001538 48.2065439, 12.3999404 48.2066654, 12.399453 48.2069428, 12.3990654 48.2071634, 12.3988118 48.2073018, 12.3983981 48.2075274, 12.3979694 48.2077915, 12.3978532 48.2078556)",30,,,
24559695,,Prager Straße,residential,,False,True,96.17399999999999,"LINESTRING (12.4003065 48.2064597, 12.4004783 48.2063601, 12.4009156 48.2060953, 12.4009788 48.2060552, 12.4012557 48.2058703)",30,,,
37540995,,Siebenbürger Straße,residential,,False,False,111.57899999999998,"LINESTRING (12.4003065 48.2064597, 12.4000102 48.2062787, 12.3999143 48.2062358, 12.399808 48.206213, 12.3996268 48.2061938, 12.3994443 48.2061807, 12.3993563 48.2061745, 12.3989374 48.2061463)",,,,
"[28657171, 165398276]",,Graslitzer Straße,tertiary,,False,True,133.948,"LINESTRING (12.3977889 48.204878, 12.3979217 48.2048831, 12.3984925 48.2048592, 12.3987893 48.2048468, 12.3995559 48.2048076, 12.3995921 48.2048058)",50,,,
24559634,1,Teplitzer Straße,tertiary,roundabout,True,False,23.018,"LINESTRING (12.4074643 48.2077752, 12.4074521 48.2077663, 12.4074362 48.2077509, 12.4074128 48.2077183, 12.4074049 48.2076762, 12.4074101 48.2076529, 12.4074251 48.2076263, 12.4074674 48.2075903)",,,,
24559683,,Adlergebirgsstraße,tertiary,,False,False,128.754,"LINESTRING (12.4074643 48.2077752, 12.4072153 48.2079299, 12.4069967 48.2080544, 12.406838 48.2081441, 12.4066358 48.2082499, 12.4064443 48.2083395, 12.4063206 48.2083906, 12.406215 48.2084273, 12.4060824 48.2084676)",50,,,
"[165334360, 230798962, 24559695]",,"['Prager Straße', 'Martin-Luther-Platz']",residential,,False,True,239.09999999999997,"LINESTRING (12.3978532 48.2078556, 12.3979694 48.2077915, 12.3983981 48.2075274, 12.3988118 48.2073018, 12.3990654 48.2071634, 12.399453 48.2069428, 12.3999404 48.2066654, 12.4001538 48.2065439, 12.4002383 48.2064958, 12.4003065 48.2064597)",30,,,
"[70369204, 230798964]",,"['Karlsbader Straße', 'Martin-Luther-Platz']",unclassified,,False,True,160.237,"LINESTRING (12.3978532 48.2078556, 12.3979141 48.207891, 12.3980817 48.2079663, 12.3985722 48.2080435, 12.3999077 48.2082627)",,,,
"[70369204, 24559772]",,"['Berliner Platz', 'Karlsbader Straße']",unclassified,,False,"[False, True]",33.19,"LINESTRING (12.4003497 48.2082928, 12.4002834 48.2082944, 12.4001215 48.2082925, 12.4000698 48.2082919, 12.3999077 48.2082627)",,,,
"[417182010, 70369205]",,"['Berliner Platz', 'Adlergebirgsstraße']",tertiary,,False,True,61.727,"LINESTRING (12.4003497 48.2082928, 12.4005523 48.2082245, 12.4007037 48.2081791, 12.4007949 48.208167, 12.4008801 48.208165, 12.4009551 48.208167, 12.4010103 48.2081724, 12.4011364 48.2081956)",,,,
"[70369203, 165401092]",,"['Berliner Platz', 'Siemensstraße']",unclassified,,False,False,102.449,"LINESTRING (12.4003497 48.2082928, 12.400341 48.2086237, 12.400328 48.2087698, 12.4003057 48.2088967, 12.4002611 48.2090305, 12.4002202 48.2091172, 12.4001725 48.2091996)",,,,
24638328,,Teplitzer Straße,tertiary,,False,False,42.772,"LINESTRING (12.4056576 48.2063973, 12.4060636 48.2066707)",50,,,
24559793,,Brünner Straße,residential,,False,True,148.91200000000003,"LINESTRING (12.4056576 48.2063973, 12.4055889 48.2064439, 12.4055172 48.206532, 12.405471 48.2066165, 12.4054374 48.2066789, 12.405388 48.2067707, 12.4052945 48.206904, 12.4052223 48.2069749, 12.4048954 48.2072334, 12.4045614 48.2075022)",,,,
24638328,,Teplitzer Straße,tertiary,,False,True,94.39399999999999,"LINESTRING (12.4056576 48.2063973, 12.4054754 48.206274, 12.4054296 48.206243, 12.4049721 48.2059387, 12.4048768 48.2058863, 12.4048319 48.2058716, 12.4047119 48.2058403)",50,,,
24573242,,Ritter-von-Gluck-Weg,residential,,False,False,47.646,"LINESTRING (12.410961 48.2024896, 12.4109362 48.2025408, 12.4109235 48.2025669, 12.410906 48.2026255, 12.4108758 48.2028135, 12.4108883 48.202861, 12.4109163 48.2029076)",,,,
"[37830449, 28826871]",,Franz-Liszt-Straße,residential,,False,True,131.719,"LINESTRING (12.410961 48.2024896, 12.4101746 48.2022906, 12.4100058 48.2022554, 12.409909 48.202243, 12.4098521 48.2022398, 12.4098186 48.2022409, 12.4096897 48.2022489, 12.4092617 48.2023186)","['50', '30']",,,
24573242,,Ritter-von-Gluck-Weg,residential,,False,True,47.646,"LINESTRING (12.4109163 48.2029076, 12.4108883 48.202861, 12.4108758 48.2028135, 12.410906 48.2026255, 12.4109235 48.2025669, 12.4109362 48.2025408, 12.410961 48.2024896)",,,,
24573244,,Ritter-von-Gluck-Weg,residential,,False,True,78.85099999999998,"LINESTRING (12.4109163 48.2029076, 12.4108844 48.2029408, 12.4108574 48.2030007, 12.4107976 48.2030762, 12.4107153 48.2031655, 12.4106408 48.2032305, 12.4105685 48.203264, 12.410492 48.2032788, 12.4103349 48.203301, 12.4101635 48.2033232)",,,,
24573244,,Ritter-von-Gluck-Weg,residential,,False,False,78.851,"LINESTRING (12.4101635 48.2033232, 12.4103349 48.203301, 12.410492 48.2032788, 12.4105685 48.203264, 12.4106408 48.2032305, 12.4107153 48.2031655, 12.4107976 48.2030762, 12.4108574 48.2030007, 12.4108844 48.2029408, 12.4109163 48.2029076)",,,,
24559634,1,Teplitzer Straße,tertiary,roundabout,True,False,18.118,"LINESTRING (12.4077251 48.2076017, 12.4077548 48.2076307, 12.4077712 48.2076718, 12.4077656 48.2077142, 12.4077384 48.2077529)",,,,
24581725,,Beuthener Straße,unclassified,,False,False,154.62599999999998,"LINESTRING (12.4077251 48.2076017, 12.4078004 48.2075407, 12.4078973 48.2074622, 12.4080379 48.2073554, 12.408133 48.207272, 12.4082989 48.2070961, 12.4084594 48.2069024, 12.4087586 48.2065416, 12.4088111 48.2064922, 12.4088767 48.2064492)",50,,,
24667711,,,unclassified,,True,False,219.587,"LINESTRING (12.4105798 48.2044779, 12.4103457 48.2043533, 12.4101495 48.2042115, 12.4098396 48.2039756, 12.4091936 48.203442, 12.4088846 48.2031989, 12.408652 48.2030396, 12.4086077 48.2030095)",50,,,
196778340,,Kraiburger Straße,secondary,,False,True,278.30400000000003,"LINESTRING (12.4105798 48.2044779, 12.4104136 48.2043386, 12.4101935 48.2041418, 12.409969 48.2039099, 12.4095567 48.2034928, 12.4093795 48.2033197, 12.4093022 48.2032432, 12.409129 48.2030939, 12.4089985 48.2029823, 12.4088284 48.2028516, 12.4087194 48.2027709, 12.4086115 48.2026989, 12.4084611 48.2026055, 12.4082961 48.2025012)",60,,,St 2352
24559759,,Teplitzer Straße,tertiary,,False,True,198.89199999999997,"LINESTRING (12.4102031 48.2084548, 12.4095369 48.2082788, 12.4091471 48.2081781, 12.4090025 48.2081409, 12.4088092 48.2080924, 12.4085945 48.2080326, 12.4083811 48.2079706, 12.4081609 48.2079054, 12.4078631 48.2078075, 12.4077384 48.2077529)",50,,,
24594583,,Friedländer Straße,residential,,False,False,115.913,"LINESTRING (12.4025265 48.2084852, 12.4025531 48.2084229, 12.4025918 48.2083029, 12.4026085 48.2082415, 12.4025075 48.2081377, 12.4023406 48.2080313, 12.4017817 48.2076758)",30,,,
28543775,,Adlergebirgsstraße,tertiary,,False,True,269.171,"LINESTRING (12.4025265 48.2084852, 12.4032242 48.2086195, 12.4032712 48.2086269, 12.4035531 48.2086711, 12.4038185 48.2086949, 12.4040165 48.2087076, 12.4041961 48.2087002, 12.4044379 48.2086852, 12.4049527 48.2086369, 12.4054538 48.2085757, 12.405774 48.2085274, 12.4059553 48.2084922, 12.4060824 48.2084676)",,,,
417182010,,Adlergebirgsstraße,tertiary,,False,False,107.935,"LINESTRING (12.4025265 48.2084852, 12.4022661 48.2084282, 12.4019166 48.2083555, 12.4012659 48.2082195, 12.4011364 48.2081956)",,,,
24559637,,Berliner Straße,tertiary,,False,False,14.481,"LINESTRING (12.4064414 48.2046555, 12.406304 48.2047481)",,,,
24559637,,Berliner Straße,tertiary,,False,True,60.348,"LINESTRING (12.4064414 48.2046555, 12.4069667 48.2042408)",,,,
24597415,,Gablonzer Straße,residential,,False,False,25.8,"LINESTRING (12.4064414 48.2046555, 12.406387 48.2046194, 12.4061833 48.2044999)",30,,,
24597415,,Gablonzer Straße,residential,,False,True,221.02100000000002,"LINESTRING (12.4032999 48.2041227, 12.4038832 48.2041576, 12.4039759 48.2041632, 12.4044546 48.2042241, 12.4044994 48.2042282, 12.4048341 48.2042592, 12.4052488 48.2042813, 12.405395 48.2042905, 12.4055109 48.2042997, 12.4056797 48.2043147, 12.4058181 48.2043409, 12.4059477 48.2043827, 12.406038 48.2044161, 12.4061833 48.2044999)",30,,,
24599198,,Kirchenstraße,residential,,False,False,51.340999999999994,"LINESTRING (12.4032999 48.2041227, 12.4032831 48.2043286, 12.4032687 48.2043701, 12.4031964 48.2045775)",,,,
38120839,,Gablonzer Straße,living_street,,False,False,108.405,"LINESTRING (12.4032999 48.2041227, 12.4032793 48.2040226, 12.4032603 48.2039614, 12.4032163 48.2039111, 12.4031743 48.2038631, 12.4030206 48.2037954, 12.4028683 48.2037584, 12.4026378 48.2037093, 12.40253 48.2036873, 12.4024718 48.2036748, 12.4022007 48.2036174)",,,,
29873152,,Reichenberger Straße,residential,,False,False,193.55399999999997,"LINESTRING (12.3996283 48.2024863, 12.3995961 48.2025036, 12.3992675 48.2027076, 12.3991026 48.20281, 12.3987616 48.2030236, 12.3976908 48.2036532)",,,,
38120840,,Gablonzer Straße,residential,,False,True,229.792,"LINESTRING (12.3996283 48.2024863, 12.4004155 48.2028906, 12.4007987 48.2030858, 12.4012879 48.203335, 12.4015496 48.2034374, 12.4017874 48.2035122, 12.4022007 48.2036174)",,,,
229521318,,Haidaer Straße,residential,,False,True,109.118,"LINESTRING (12.3998594 48.204661, 12.3991121 48.2043182, 12.398645 48.2041061)",,,,
24597415,,Gablonzer Straße,residential,,False,False,221.02099999999996,"LINESTRING (12.4061833 48.2044999, 12.406038 48.2044161, 12.4059477 48.2043827, 12.4058181 48.2043409, 12.4056797 48.2043147, 12.4055109 48.2042997, 12.405395 48.2042905, 12.4052488 48.2042813, 12.4048341 48.2042592, 12.4044994 48.2042282, 12.4044546 48.2042241, 12.4039759 48.2041632, 12.4038832 48.2041576, 12.4032999 48.2041227)",30,,,
24597415,,Gablonzer Straße,residential,,False,True,25.8,"LINESTRING (12.4061833 48.2044999, 12.406387 48.2046194, 12.4064414 48.2046555)",30,,,
24599196,,Riesengebirgsstraße,residential,,False,False,427.4999999999999,"LINESTRING (12.4061833 48.2044999, 12.4068311 48.2039246, 12.4068224 48.203882, 12.405788 48.2032752, 12.4056265 48.2031782, 12.4055468 48.2031225, 12.4054756 48.2030742, 12.4054193 48.20303, 12.4053372 48.2029811, 12.4052939 48.2029684, 12.4049689 48.2030086, 12.4042793 48.2030446, 12.4039096 48.2030392, 12.4036176 48.2030048, 12.4034596 48.2029821, 12.4034144 48.2029907, 12.4033872 48.2030128, 12.4033525 48.2030716, 12.4032763 48.2032166, 12.4032298 48.2033001, 12.403224 48.2034125)",,,,
30565464,,Iglauer Straße,residential,,False,False,73.248,"LINESTRING (12.4046622 48.2049469, 12.4050495 48.2050887, 12.4054224 48.2052706, 12.4054917 48.2053027)",,,,
29873080,,Iglauer Straße,residential,,False,False,11.007,"LINESTRING (12.4031964 48.2045775, 12.4033263 48.2046255)",,,,
24599198,,Kirchenstraße,residential,,False,False,87.03699999999999,"LINESTRING (12.4031964 48.2045775, 12.403023 48.2048274, 12.4026512 48.2052702)",,,,
24599198,,Kirchenstraße,residential,,False,True,51.340999999999994,"LINESTRING (12.4031964 48.2045775, 12.4032687 48.2043701, 12.4032831 48.2043286, 12.4032999 48.2041227)",,,,
29873080,,Iglauer Straße,residential,,False,True,11.007,"LINESTRING (12.4033263 48.2046255, 12.4031964 48.2045775)",,,,
30002818,,Iglauer Straße,residential,,True,False,105.61599999999999,"LINESTRING (12.4033263 48.2046255, 12.4034798 48.204684, 12.4035571 48.2047069, 12.4035911 48.204717, 12.4037579 48.2047665, 12.4042328 48.2048604, 12.4046285 48.2049401, 12.4046622 48.2049469)",,,,
229521276,,Annabergplatz,residential,,False,False,43.269,"LINESTRING (12.4003766 48.2039161, 12.4008154 48.2041728)",,,,
"[24599275, 987712900]",,Banater Weg,residential,,False,"[False, True]",179.39700000000002,"LINESTRING (12.4003766 48.2039161, 12.4003208 48.2038833, 12.3998289 48.203594, 12.399638 48.2034818, 12.3995669 48.2034685, 12.3994816 48.2034789, 12.3989764 48.203757, 12.3989388 48.2037926, 12.398645 48.2041061)",,,,
229521277,,Annabergplatz,residential,,False,False,61.168,"LINESTRING (12.4003766 48.2039161, 12.4002173 48.204037, 12.4006561 48.2042938)",,,,
229521276,,Annabergplatz,residential,,False,True,43.269,"LINESTRING (12.4008154 48.2041728, 12.4003766 48.2039161)",,,,
229521277,,Annabergplatz,residential,,False,True,17.9,"LINESTRING (12.4008154 48.2041728, 12.4006561 48.2042938)",,,,
229521317,,Gleiwitzer Weg,residential,,False,False,27.975,"LINESTRING (12.4008154 48.2041728, 12.4009277 48.2042322, 12.4010904 48.2043444)",,,,
"[230798964, 70369204]",,"['Karlsbader Straße', 'Martin-Luther-Platz']",unclassified,,False,False,160.23699999999997,"LINESTRING (12.3999077 48.2082627, 12.3985722 48.2080435, 12.3980817 48.2079663, 12.3979141 48.207891, 12.3978532 48.2078556)",,,,
"[24559772, 70369204]",,"['Berliner Platz', 'Karlsbader Straße']",unclassified,,False,"[False, True]",33.19,"LINESTRING (12.3999077 48.2082627, 12.4000698 48.2082919, 12.4001215 48.2082925, 12.4002834 48.2082944, 12.4003497 48.2082928)",,,,
70369203,,Siemensstraße,unclassified,,False,True,96.572,"LINESTRING (12.3996861 48.210005, 12.3999947 48.2094657, 12.4000363 48.2093996, 12.4001725 48.2091996)",,,,
24667611,,Gleiwitzer Weg,residential,,False,False,119.46499999999999,"LINESTRING (12.4022007 48.2036174, 12.4021555 48.2036849, 12.4020551 48.2037812, 12.4018274 48.2039395, 12.4016732 48.2040357, 12.4014947 48.2040435, 12.4010904 48.2043444)",,,,
38120839,,Gablonzer Straße,living_street,,False,True,108.405,"LINESTRING (12.4022007 48.2036174, 12.4024718 48.2036748, 12.40253 48.2036873, 12.4026378 48.2037093, 12.4028683 48.2037584, 12.4030206 48.2037954, 12.4031743 48.2038631, 12.4032163 48.2039111, 12.4032603 48.2039614, 12.4032793 48.2040226, 12.4032999 48.2041227)",,,,
38120840,,Gablonzer Straße,residential,,False,False,229.79199999999997,"LINESTRING (12.4022007 48.2036174, 12.4017874 48.2035122, 12.4015496 48.2034374, 12.4012879 48.203335, 12.4007987 48.2030858, 12.4004155 48.2028906, 12.3996283 48.2024863)",,,,
24667611,,Gleiwitzer Weg,residential,,False,True,119.46499999999999,"LINESTRING (12.4010904 48.2043444, 12.4014947 48.2040435, 12.4016732 48.2040357, 12.4018274 48.2039395, 12.4020551 48.2037812, 12.4021555 48.2036849, 12.4022007 48.2036174)",,,,
"[229521317, 987712901]",,Gleiwitzer Weg,residential,,False,False,41.977,"LINESTRING (12.4010904 48.2043444, 12.4011404 48.2044136, 12.4011441 48.2047143)",,,,
229521317,,Gleiwitzer Weg,residential,,False,True,27.975,"LINESTRING (12.4010904 48.2043444, 12.4009277 48.2042322, 12.4008154 48.2041728)",,,,
