osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,width,ref
"[35287332, 162878125]",,Am Mühlenkolk,living_street,,,False,False,70.94,"LINESTRING (8.0441123 52.8476762, 8.0440774 52.8476441, 8.0436257 52.8473168, 8.0436103 52.8473072, 8.0435456 52.847335, 8.0434417 52.8473523, 8.0433647 52.8473597)",,,
"[103190081, 35287330, 35287331, 162878124, 474018391]",,Burgstraße,"['residential', 'living_street']",,,False,"[False, True]",114.742,"LINESTRING (8.0441123 52.8476762, 8.0441701 52.8476514, 8.0443088 52.8475925, 8.0444389 52.8475435, 8.0443652 52.8475063, 8.0441146 52.8473495, 8.0440221 52.8471372, 8.0440067 52.8469676, 8.0440301 52.8468396)",yes,,
474032102,,Burgstraße,living_street,,,False,True,81.296,"LINESTRING (8.0441123 52.8476762, 8.0440506 52.8477029, 8.043649 52.8479046, 8.0432955 52.8480821, 8.0432455 52.8481692)",,,
35337146,,Bült,residential,30,,False,False,72.715,"LINESTRING (8.0422375 52.8489828, 8.0420836 52.8496301)",,,
474018370,,Hinterm Wall,residential,,,False,False,19.126,"LINESTRING (8.0422375 52.8489828, 8.0420363 52.8489473, 8.0419641 52.8489346)",,,
474018370,,Hinterm Wall,residential,,,False,True,165.834,"LINESTRING (8.0422375 52.8489828, 8.0422552 52.8489859, 8.042442 52.8489983, 8.0426616 52.8490226, 8.0446344 52.8492412, 8.044668 52.8492449)",,,
60259418,,Up de Höchde,residential,30,,False,False,67.011,"LINESTRING (8.044668 52.8492449, 8.0444393 52.8498315)",,,
35337145,,Hinterm Wall,residential,,,True,False,177.063,"LINESTRING (8.044668 52.8492449, 8.0451775 52.8493054, 8.0464787 52.8494599, 8.046764 52.8494969, 8.0467684 52.8494843, 8.0468672 52.8492017)",,,
474018370,,Hinterm Wall,residential,,,False,False,165.834,"LINESTRING (8.044668 52.8492449, 8.0446344 52.8492412, 8.0426616 52.8490226, 8.042442 52.8489983, 8.0422552 52.8489859, 8.0422375 52.8489828)",,,
35337146,,Bült,residential,30,,False,True,72.715,"LINESTRING (8.0420836 52.8496301, 8.0422375 52.8489828)",,,
35337149,,Wallgärten,residential,30,,False,False,159.766,"LINESTRING (8.0420836 52.8496301, 8.0444393 52.8498315)",,,
35337149,,Wallgärten,residential,30,,False,False,118.003,"LINESTRING (8.0444393 52.8498315, 8.0461759 52.8499938)",,,
35337149,,Wallgärten,residential,30,,False,True,159.766,"LINESTRING (8.0444393 52.8498315, 8.0420836 52.8496301)",,,
60259418,,Up de Höchde,residential,30,,False,False,83.493,"LINESTRING (8.0444393 52.8498315, 8.0442182 52.8505704)",,,
60259418,,Up de Höchde,residential,30,,False,True,67.011,"LINESTRING (8.0444393 52.8498315, 8.044668 52.8492449)",,,
35337149,,Wallgärten,residential,30,,False,True,118.003,"LINESTRING (8.0461759 52.8499938, 8.0444393 52.8498315)",,,
"[460976497, 460980094]",,Wilke-Steding-Straße,residential,"['50', '30']",,True,False,171.087,"LINESTRING (8.0371499 52.8493417, 8.0372295 52.8493221, 8.0374065 52.8492957, 8.038647 52.8490922, 8.0388647 52.8490565, 8.0394008 52.8489811, 8.0396176 52.8489948)",,,
"[1246168650, 30499919]",,Soestenstraße,tertiary,50,,False,True,189.92600000000002,"LINESTRING (8.0371499 52.8493417, 8.0370864 52.8490788, 8.0370623 52.8489788, 8.0370234 52.8487529, 8.0370046 52.8486437, 8.0369663 52.8484208, 8.0368993 52.8477955, 8.036869 52.8476429)",,5,K 172
"[27853081, 28402364]",,Wilke-Steding-Straße,residential,30,,False,True,52.024,"LINESTRING (8.0403733 52.8490978, 8.0402898 52.8490858, 8.0396176 52.8489948)",,,
340534729,,Auf dem Hook,residential,30,,False,False,79.191,"LINESTRING (8.0403733 52.8490978, 8.0407634 52.8491289, 8.0411748 52.8491556, 8.0414258 52.849168, 8.0415253 52.8492087)",,,
"[891429472, 28402363, 891429471]",,Auf dem Hook,residential,,,False,True,89.108,"LINESTRING (8.0403733 52.8490978, 8.0403695 52.8491319, 8.040297 52.8492331, 8.040265 52.8493121, 8.0402639 52.8495189, 8.0402712 52.8496661, 8.0402742 52.8497328, 8.0402969 52.8498036, 8.0403792 52.8498697)",,,
49589870,,Hofkamp,residential,50,,True,False,70.58800000000001,"LINESTRING (8.0420636 52.8485683, 8.0419647 52.8485648, 8.0410253 52.8484713)",,,
"[660770026, 1113707339]",,"['Antoniusplatz', 'Osterstraße']",tertiary,50,,False,False,56.651999999999994,"LINESTRING (8.0420636 52.8485683, 8.0421366 52.8484164, 8.0421976 52.8483387, 8.0422559 52.8482983, 8.0423608 52.8482553, 8.042458 52.8482333, 8.0425728 52.8482122)",,,
1202042872,,Antoniusplatz,tertiary,50,,False,True,41.491,"LINESTRING (8.0420636 52.8485683, 8.0420274 52.8488129, 8.0419641 52.8489346)",,,
49590027,,Krankenhausstraße,residential,50,,False,False,101.64300000000001,"LINESTRING (8.0403786 52.8477935, 8.0402621 52.8477738, 8.0399001 52.8477419, 8.0394338 52.8477021, 8.0391093 52.8476704, 8.0390113 52.8476884, 8.0389151 52.8477363)",,,
"[27411937, 919072525]",,Ritterstraße,residential,30,,False,False,78.521,"LINESTRING (8.0392934 52.8483172, 8.0393731 52.8484683, 8.0394769 52.8486652, 8.0395647 52.8488317, 8.0396176 52.8489948)",,,
27411937,,Ritterstraße,residential,30,,False,True,69.638,"LINESTRING (8.0392934 52.8483172, 8.0390279 52.847857, 8.0389864 52.8478028, 8.0389151 52.8477363)",,,
"[103190081, 35287330, 35287331, 162878124, 474018391]",,Burgstraße,"['living_street', 'residential']",,,False,"[False, True]",114.74199999999999,"LINESTRING (8.0440301 52.8468396, 8.0440067 52.8469676, 8.0440221 52.8471372, 8.0441146 52.8473495, 8.0443652 52.8475063, 8.0444389 52.8475435, 8.0443088 52.8475925, 8.0441701 52.8476514, 8.0441123 52.8476762)",yes,,
163425079,2,Hagenstraße,tertiary,50,,False,False,55.416,"LINESTRING (8.0478567 52.8465507, 8.0480507 52.8460663)",,,
"[59704921, 25379745, 103190085, 163425079]","['2', '3']",Hagenstraße,tertiary,50,,False,True,269.98799999999994,"LINESTRING (8.0478567 52.8465507, 8.0476598 52.847094, 8.0476149 52.8471995, 8.0474077 52.8477422, 8.0473324 52.8479394, 8.0472884 52.8480668, 8.0472508 52.8481757, 8.0471999 52.8483184, 8.0471878 52.84835, 8.0471703 52.8483957, 8.0470283 52.8487994, 8.0469788 52.84892)",yes,,
"[930778736, 100055882]",,"['Hagenweg', 'Am Stadtpark']",living_street,,,False,True,183.88299999999998,"LINESTRING (8.0478567 52.8465507, 8.0473189 52.8463718, 8.0470248 52.8462739, 8.0469614 52.8462528, 8.046793 52.8461968, 8.0465748 52.8461241, 8.0469629 52.8456952, 8.047141 52.8454965, 8.0471561 52.845479, 8.0471501 52.8454439)",,,
49589870,,Hofkamp,residential,50,,True,False,118.005,"LINESTRING (8.0410253 52.8484713, 8.0406031 52.8484291, 8.0393755 52.8483049, 8.0392934 52.8483172)",,,
"[1044777513, 1044777509, 162876606, 1056925311]",2,"['Am Krankenhaus', 'Bürgermeister-Heukamp-Straße']",residential,,,False,True,210.33800000000002,"LINESTRING (8.0410253 52.8484713, 8.0410437 52.8484281, 8.0410817 52.8482738, 8.0411017 52.8482082, 8.0411719 52.8481795, 8.041372 52.8481532, 8.0414214 52.8481286, 8.0414559 52.84808, 8.041434 52.8478573, 8.0414228 52.8477017, 8.0414388 52.8472803, 8.0414989 52.8470635, 8.0415281 52.8469581, 8.0415363 52.8469271, 8.0415671 52.8468144, 8.0416056 52.8467324)",yes,10,
"[1231884656, 196658555]",,,living_street,,,False,"[False, True]",44.813,"LINESTRING (8.0422427 52.846537, 8.041961 52.8464899, 8.041807 52.8464641, 8.0417274 52.8465128, 8.0416442 52.8465483)",,,
195168531,,,living_street,,,False,False,65.217,"LINESTRING (8.0455705 52.8448905, 8.0455952 52.8452039, 8.0456187 52.8453992, 8.0456286 52.8454759)",,,
196386687,,Osterstraße,residential,50,,False,True,60.062,"LINESTRING (8.050285 52.8496206, 8.049937 52.8500182, 8.0498569 52.8500946)",,,
56128307,2,Osterstraße,tertiary,50,,False,True,106.561,"LINESTRING (8.0498569 52.8500946, 8.0493359 52.8498733, 8.0485589 52.8495433)",,4,
196386687,,Osterstraße,residential,50,,False,False,60.062,"LINESTRING (8.0498569 52.8500946, 8.049937 52.8500182, 8.050285 52.8496206)",,,
"[1231884656, 196658555]",,,living_street,,,False,"[False, True]",44.813,"LINESTRING (8.0416442 52.8465483, 8.0417274 52.8465128, 8.041807 52.8464641, 8.041961 52.8464899, 8.0422427 52.846537)",,,
33648571,,Friedrich-Pieper-Straße,residential,,,False,False,35.423,"LINESTRING (8.0503461 52.8417555, 8.0503124 52.841838, 8.0502584 52.8420693)",,,
27411937,,Ritterstraße,residential,30,,False,False,61.852999999999994,"LINESTRING (8.0380592 52.8476007, 8.0384412 52.8475991, 8.0385527 52.8476153, 8.0386826 52.8476354, 8.038838 52.8476855, 8.0389151 52.8477363)",,,
27411937,,Ritterstraße,residential,30,,False,True,80.162,"LINESTRING (8.0380592 52.8476007, 8.0370246 52.8476254, 8.036869 52.8476429)",,,
279697364,,Ritterweg,residential,30,,False,False,121.685,"LINESTRING (8.0380592 52.8476007, 8.0380606 52.8476642, 8.0378303 52.8486856)",,,
279697364,,Ritterweg,residential,30,,False,True,121.685,"LINESTRING (8.0378303 52.8486856, 8.0380606 52.8476642, 8.0380592 52.8476007)",,,
442265606,,Am Alten Wasserwerk,residential,50,,False,False,75.435,"LINESTRING (8.0500746 52.8426603, 8.0489579 52.8425876)",,,
33648571,,Friedrich-Pieper-Straße,residential,,,False,False,197.074,"LINESTRING (8.0500746 52.8426603, 8.0500464 52.8427487, 8.0499212 52.8430795, 8.0498632 52.8431851, 8.0497987 52.8433027, 8.0495733 52.8436144, 8.049215 52.8441099, 8.0491719 52.8442201, 8.0492119 52.8442839, 8.0492386 52.8443265)",,,
33648571,,Friedrich-Pieper-Straße,residential,,,False,True,66.866,"LINESTRING (8.0500746 52.8426603, 8.050086 52.8426236, 8.0502584 52.8420693)",,,
442265592,,Friedrich-Pieper-Straße,residential,30,,False,True,286.15500000000003,"LINESTRING (8.0477315 52.8424874, 8.0477409 52.8424384, 8.0478031 52.842115, 8.0478757 52.8417838, 8.047926 52.8416025, 8.0479564 52.8415554, 8.0479935 52.8415252, 8.0481082 52.8414818, 8.0482014 52.8414815, 8.0485457 52.8415132, 8.0487369 52.8415565, 8.0488732 52.8416389, 8.0490812 52.8418064, 8.0491792 52.8418901, 8.0492964 52.841958, 8.0494374 52.8419941, 8.0495856 52.8420028, 8.0499466 52.842036, 8.0502091 52.842064, 8.0502584 52.8420693)",,,
"[895782027, 442265606]",,Am Alten Wasserwerk,residential,50,,False,False,118.146,"LINESTRING (8.0477315 52.8424874, 8.0472466 52.8424833, 8.0468661 52.8425104, 8.0468136 52.8425141, 8.0464186 52.8425906, 8.0461344 52.8426505, 8.0460189 52.8426749)",,,
442265606,,Am Alten Wasserwerk,residential,50,,False,True,83.12299999999999,"LINESTRING (8.0477315 52.8424874, 8.0482202 52.8425237, 8.0484421 52.8425421, 8.0489579 52.8425876)",,,
"[1056905154, 669144252]",,Am Alten Gaswerk,residential,,,False,False,273.34999999999997,"LINESTRING (8.0477315 52.8424874, 8.0477214 52.8425403, 8.0475672 52.8430288, 8.0474843 52.8433513, 8.0483587 52.8434301, 8.0484224 52.8434371, 8.048476 52.8434047, 8.0485565 52.843126, 8.0486383 52.8431131, 8.0487751 52.8431147, 8.0488341 52.8430726, 8.0489579 52.8425876)",,,
33648571,,Friedrich-Pieper-Straße,residential,,,False,False,66.866,"LINESTRING (8.0502584 52.8420693, 8.050086 52.8426236, 8.0500746 52.8426603)",,,
33648571,,Friedrich-Pieper-Straße,residential,,,False,True,35.423,"LINESTRING (8.0502584 52.8420693, 8.0503124 52.841838, 8.0503461 52.8417555)",,,
442265592,,Friedrich-Pieper-Straße,residential,30,,False,False,286.155,"LINESTRING (8.0502584 52.8420693, 8.0502091 52.842064, 8.0499466 52.842036, 8.0495856 52.8420028, 8.0494374 52.8419941, 8.0492964 52.841958, 8.0491792 52.8418901, 8.0490812 52.8418064, 8.0488732 52.8416389, 8.0487369 52.8415565, 8.0485457 52.8415132, 8.0482014 52.8414815, 8.0481082 52.8414818, 8.0479935 52.8415252, 8.0479564 52.8415554, 8.047926 52.8416025, 8.0478757 52.8417838, 8.0478031 52.842115, 8.0477409 52.8424384, 8.0477315 52.8424874)",,,
"[27854422, 442489590]",,Bürgermeister-Winkler-Straße,residential,50,,False,False,124.49499999999999,"LINESTRING (8.0417372 52.8443616, 8.041503 52.8443249, 8.0410753 52.844258, 8.040765 52.8442048, 8.040907 52.8437862, 8.0409054 52.8437017)",,,
474018369,,Hinterm Wall,residential,,,False,True,32.218999999999994,"LINESTRING (8.0468672 52.8492017, 8.0469327 52.8490209, 8.0469788 52.84892)",,,
"[35287332, 162878125]",,Am Mühlenkolk,living_street,,,False,True,70.94,"LINESTRING (8.0433647 52.8473597, 8.0434417 52.8473523, 8.0435456 52.847335, 8.0436103 52.8473072, 8.0436257 52.8473168, 8.0440774 52.8476441, 8.0441123 52.8476762)",,,
"[30499915, 1113707340]",,"['Auf dem Hook', 'Friesoyther Straße']",tertiary,50,,False,False,16.643,"LINESTRING (8.0401999 52.849973, 8.0402917 52.8499182, 8.0403792 52.8498697)",,,
"[30499915, 1113707340]",,"['Auf dem Hook', 'Friesoyther Straße']",tertiary,50,,False,True,16.643,"LINESTRING (8.0403792 52.8498697, 8.0402917 52.8499182, 8.0401999 52.849973)",,,
685575935,,Auf dem Hook,tertiary,50,,False,False,106.421,"LINESTRING (8.0403792 52.8498697, 8.041314 52.8493306, 8.0415253 52.8492087)",,,
"[891429472, 28402363, 891429471]",,Auf dem Hook,residential,,,False,False,89.10799999999999,"LINESTRING (8.0403792 52.8498697, 8.0402969 52.8498036, 8.0402742 52.8497328, 8.0402712 52.8496661, 8.0402639 52.8495189, 8.040265 52.8493121, 8.040297 52.8492331, 8.0403695 52.8491319, 8.0403733 52.8490978)",,,
442265606,,Am Alten Wasserwerk,residential,50,,False,True,75.435,"LINESTRING (8.0489579 52.8425876, 8.0500746 52.8426603)",,,
442265606,,Am Alten Wasserwerk,residential,50,,False,False,83.12299999999999,"LINESTRING (8.0489579 52.8425876, 8.0484421 52.8425421, 8.0482202 52.8425237, 8.0477315 52.8424874)",,,
"[1056905154, 669144252]",,Am Alten Gaswerk,residential,,,False,True,273.34999999999997,"LINESTRING (8.0489579 52.8425876, 8.0488341 52.8430726, 8.0487751 52.8431147, 8.0486383 52.8431131, 8.0485565 52.843126, 8.048476 52.8434047, 8.0484224 52.8434371, 8.0483587 52.8434301, 8.0474843 52.8433513, 8.0475672 52.8430288, 8.0477214 52.8425403, 8.0477315 52.8424874)",,,
60259418,,Up de Höchde,residential,30,,False,True,83.493,"LINESTRING (8.0442182 52.8505704, 8.0444393 52.8498315)",,,
27411937,,Ritterstraße,residential,30,,False,False,69.638,"LINESTRING (8.0389151 52.8477363, 8.0389864 52.8478028, 8.0390279 52.847857, 8.0392934 52.8483172)",,,
27411937,,Ritterstraße,residential,30,,False,True,61.85300000000001,"LINESTRING (8.0389151 52.8477363, 8.038838 52.8476855, 8.0386826 52.8476354, 8.0385527 52.8476153, 8.0384412 52.8475991, 8.0380592 52.8476007)",,,
49590027,,Krankenhausstraße,residential,50,,False,True,101.643,"LINESTRING (8.0389151 52.8477363, 8.0390113 52.8476884, 8.0391093 52.8476704, 8.0394338 52.8477021, 8.0399001 52.8477419, 8.0402621 52.8477738, 8.0403786 52.8477935)",,,
30499904,2,Geschwister-Scholl-Straße,residential,50,,False,True,22.689999999999998,"LINESTRING (8.045182 52.8417908, 8.0450254 52.8418124, 8.0449478 52.8418265, 8.0448579 52.8418471)",,,
30499906,2,Pingel-Anton,tertiary,50,,False,True,114.315,"LINESTRING (8.045182 52.8417908, 8.0451919 52.8418419, 8.0452213 52.841904, 8.0452426 52.8419302, 8.0452774 52.8419682, 8.0454037 52.8420749, 8.0455635 52.8421993, 8.0457795 52.8423953, 8.0459028 52.8425191, 8.0460189 52.8426749)",,,
