osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,est_width
314273351,2,B 8,Limburger Straße,primary,50,False,False,58.157999999999994,"LINESTRING (8.035593 50.4096582, 8.0355559 50.4098059, 8.0355465 50.409945, 8.0355654 50.4101789)",,,
27049902,,,Alexanderstraße,residential,30,False,True,165.643,"LINESTRING (8.0331939 50.411783, 8.0330566 50.4108669, 8.0330329 50.4107158, 8.0329552 50.4103012)",,,
"[27049904, 689289581]",,,Gräbenstraße,living_street,,False,False,28.886000000000003,"LINESTRING (8.0331939 50.411783, 8.0331975 50.4118884, 8.0331967 50.4119141, 8.0331665 50.4120413)",yes,,
36947237,,,Bachgasse,living_street,,False,False,201.79699999999997,"LINESTRING (8.0331939 50.411783, 8.0332379 50.4117821, 8.033288 50.411784, 8.0335214 50.4118003, 8.0336593 50.4118017, 8.0337434 50.4118003, 8.0338563 50.4117994, 8.0339166 50.411788, 8.0339835 50.4117663, 8.0343264 50.4116521, 8.0344333 50.4116204, 8.0344918 50.4116071, 8.0345538 50.4115987, 8.0346111 50.4115952, 8.0346824 50.4115968, 8.0347533 50.4116016, 8.0348478 50.4116117, 8.0351509 50.4116504, 8.0351968 50.4116558, 8.0352742 50.4116637, 8.0353372 50.4116702, 8.0353953 50.4116656, 8.0354613 50.4116502, 8.0355272 50.4116245, 8.0356994 50.4115438, 8.0357389 50.4115298, 8.0358347 50.4115058, 8.0358859 50.4114958)",,,
26277815,2,B 8,Rathausstraße,primary,,False,False,158.98099999999997,"LINESTRING (8.0358859 50.4114958, 8.0359314 50.4116099, 8.0359745 50.4117878, 8.036009 50.4120066, 8.0360231 50.4121304, 8.036042 50.4123409, 8.0360423 50.4123849, 8.0360426 50.4124367, 8.0360391 50.4125407, 8.0360305 50.4126499, 8.0359864 50.4129059, 8.0359852 50.4129163)",,,
26277815,2,B 8,Rathausstraße,primary,,False,True,149.501,"LINESTRING (8.0358859 50.4114958, 8.0358172 50.411374, 8.0357473 50.4112613, 8.0356929 50.4111767, 8.0356706 50.411124, 8.0356509 50.4110495, 8.0356144 50.4107157, 8.0355738 50.4102848, 8.0355654 50.4101789)",,,
27049908,,,Bachgasse,residential,20,False,False,81.523,"LINESTRING (8.0358859 50.4114958, 8.0360414 50.4114681, 8.0360876 50.4114568, 8.0363994 50.4113582, 8.0369609 50.4112398)",,,
36947237,,,Bachgasse,living_street,,False,True,201.79700000000003,"LINESTRING (8.0358859 50.4114958, 8.0358347 50.4115058, 8.0357389 50.4115298, 8.0356994 50.4115438, 8.0355272 50.4116245, 8.0354613 50.4116502, 8.0353953 50.4116656, 8.0353372 50.4116702, 8.0352742 50.4116637, 8.0351968 50.4116558, 8.0351509 50.4116504, 8.0348478 50.4116117, 8.0347533 50.4116016, 8.0346824 50.4115968, 8.0346111 50.4115952, 8.0345538 50.4115987, 8.0344918 50.4116071, 8.0344333 50.4116204, 8.0343264 50.4116521, 8.0339835 50.4117663, 8.0339166 50.411788, 8.0338563 50.4117994, 8.0337434 50.4118003, 8.0336593 50.4118017, 8.0335214 50.4118003, 8.033288 50.411784, 8.0332379 50.4117821, 8.0331939 50.411783)",,,
925545407,,,Langgasse,residential,50,False,False,15.864,"LINESTRING (8.0369609 50.4112398, 8.0369059 50.4111015)",,,
27049908,,,Bachgasse,residential,20,False,True,81.523,"LINESTRING (8.0369609 50.4112398, 8.0363994 50.4113582, 8.0360876 50.4114568, 8.0360414 50.4114681, 8.0358859 50.4114958)",,,
27049911,,,Langgasse,residential,30,False,True,289.47799999999995,"LINESTRING (8.0369609 50.4112398, 8.0373596 50.4121925, 8.037724 50.4130619, 8.0377402 50.4133386, 8.0377052 50.4137786)",,,
925545407,,,Langgasse,residential,50,False,True,15.864,"LINESTRING (8.0369059 50.4111015, 8.0369609 50.4112398)",,,
925545407,,,Langgasse,residential,50,False,False,101.99000000000001,"LINESTRING (8.0369059 50.4111015, 8.0365729 50.4102951, 8.0365726 50.4102615, 8.0365789 50.4102119)",,,
25340420,,,Mühlstraße,residential,50,False,False,79.686,"LINESTRING (8.0372535 50.4102475, 8.0383744 50.4103049)",,,
25340420,,,Mühlstraße,residential,50,False,True,47.968,"LINESTRING (8.0372535 50.4102475, 8.0365789 50.4102119)",,,
27049906,,,Neue Mühlstraße,residential,50,True,False,130.891,"LINESTRING (8.0372535 50.4102475, 8.0372502 50.4102832, 8.0372531 50.4103074, 8.0374328 50.4107386, 8.0375321 50.4109862, 8.0369059 50.4111015)",,,
26277815,2,B 8,Rathausstraße,primary,,False,True,158.981,"LINESTRING (8.0359852 50.4129163, 8.0359864 50.4129059, 8.0360305 50.4126499, 8.0360391 50.4125407, 8.0360426 50.4124367, 8.0360423 50.4123849, 8.036042 50.4123409, 8.0360231 50.4121304, 8.036009 50.4120066, 8.0359745 50.4117878, 8.0359314 50.4116099, 8.0358859 50.4114958)",,,
159494045,2,B 8,Rathausstraße,primary,40,False,False,13.66,"LINESTRING (8.0359852 50.4129163, 8.0359791 50.4129706, 8.0359731 50.4130389)",,,
25341150,,,Brötzenmühlenweg,residential,30,False,True,134.938,"LINESTRING (8.0409644 50.4165915, 8.0408984 50.4153787)",,,
34321464,,,Kaspar-Schwan-Straße,residential,,False,False,67.484,"LINESTRING (8.0409644 50.4165915, 8.0419152 50.4165559)",,,
25340420,,,Mühlstraße,residential,50,False,False,2.071,"LINESTRING (8.0383744 50.4103049, 8.0384034 50.4103072)",,,
25340420,,,Mühlstraße,residential,50,False,True,79.686,"LINESTRING (8.0383744 50.4103049, 8.0372535 50.4102475)",,,
36946577,,,Eisenbahnstraße,residential,30,False,True,55.229,"LINESTRING (8.0383744 50.4103049, 8.0384281 50.4101371, 8.0385482 50.4098208)",,,
1189632824,,,Eisenbahnstraße,residential,50,False,True,78.309,"LINESTRING (8.0380864 50.4108996, 8.0382989 50.4108626, 8.0383249 50.4108433, 8.0384034 50.4103072)",,,
36946661,,,Hofmannstraße,residential,30,False,False,71.851,"LINESTRING (8.0375386 50.4097611, 8.0385482 50.4098208)",,,
36946661,,,Hofmannstraße,residential,30,False,True,138.375,"LINESTRING (8.0375386 50.4097611, 8.0357767 50.4096605, 8.035593 50.4096582)",,,
36946662,,,Lubentiusstraße,residential,30,False,False,191.486,"LINESTRING (8.0375386 50.4097611, 8.0376851 50.4093277, 8.0376699 50.4092857, 8.0376197 50.4092546, 8.0357661 50.4091028)",,,
36946661,,,Hofmannstraße,residential,30,False,True,71.851,"LINESTRING (8.0385482 50.4098208, 8.0375386 50.4097611)",,,
36946577,,,Eisenbahnstraße,residential,30,False,False,55.229,"LINESTRING (8.0385482 50.4098208, 8.0384281 50.4101371, 8.0383744 50.4103049)",,,
314273351,2,B 8,Limburger Straße,primary,50,False,False,5.397,"LINESTRING (8.0357661 50.4091028, 8.0357512 50.4091504)",,,
36946662,,,Lubentiusstraße,residential,30,False,True,191.48600000000002,"LINESTRING (8.0357661 50.4091028, 8.0376197 50.4092546, 8.0376699 50.4092857, 8.0376851 50.4093277, 8.0375386 50.4097611)",,,
159494044,,,Gräbenstraße,living_street,,False,True,142.83499999999998,"LINESTRING (8.0330421 50.4133184, 8.0330536 50.4132974, 8.0330567 50.413278, 8.0330599 50.4124724, 8.033075 50.4123538, 8.0330781 50.4123297, 8.0330812 50.4123053, 8.0330913 50.4122688, 8.0331665 50.4120413)",,,
821353103,,,Lattengasse,residential,,False,False,26.292,"LINESTRING (8.0330421 50.4133184, 8.0330713 50.4133246, 8.0330949 50.4133362, 8.0331873 50.4134283, 8.0332011 50.4134543, 8.033209 50.413485, 8.0332141 50.4135148)",,,
"[909026881, 1189104849]",,,Lattengasse,residential,30,False,True,158.8,"LINESTRING (8.0330421 50.4133184, 8.032979 50.4133062, 8.0326124 50.4132399, 8.0325461 50.4132264, 8.0319839 50.4130906, 8.0315563 50.4129863, 8.0315267 50.4129799, 8.0314967 50.4129754, 8.0309004 50.4129171)",,,
159494044,,,Gräbenstraße,living_street,,False,False,142.835,"LINESTRING (8.0331665 50.4120413, 8.0330913 50.4122688, 8.0330812 50.4123053, 8.0330781 50.4123297, 8.033075 50.4123538, 8.0330599 50.4124724, 8.0330567 50.413278, 8.0330536 50.4132974, 8.0330421 50.4133184)",,,
"[27049904, 689289581]",,,Gräbenstraße,living_street,,False,True,28.886000000000003,"LINESTRING (8.0331665 50.4120413, 8.0331967 50.4119141, 8.0331975 50.4118884, 8.0331939 50.411783)",yes,,
"[236044055, 236044054, 36947239]",,,Oberdorfstraße,residential,,False,False,95.871,"LINESTRING (8.0301635 50.4114867, 8.0301126 50.4115225, 8.0299095 50.4117549, 8.0297656 50.4119398, 8.0297556 50.4119576, 8.0297497 50.4119746, 8.0297373 50.412033, 8.0296843 50.4122769)",yes,,
159494043,,,Oberdorfstraße,residential,30,True,False,56.91,"LINESTRING (8.0301635 50.4114867, 8.0301896 50.411505, 8.0302304 50.4115174, 8.0302837 50.4115267, 8.0309432 50.411575)",,,
"[36947240, 236044057, 236251466]",,,Schäferstraße,residential,30,False,False,149.429,"LINESTRING (8.0309432 50.411575, 8.0309462 50.4118682, 8.0309602 50.4121246, 8.030966 50.4122094, 8.0309683 50.4122442, 8.0309675 50.4122939, 8.0309456 50.4124982, 8.0309004 50.4129171)",yes,,
36947240,,,Schäferstraße,residential,,False,True,130.339,"LINESTRING (8.0309432 50.411575, 8.0309749 50.4111811, 8.0311268 50.4104094)",,,
159494043,,,Oberdorfstraße,residential,30,True,False,164.36200000000002,"LINESTRING (8.0309432 50.411575, 8.031865 50.4116268, 8.0325862 50.4116686, 8.0326216 50.4116758, 8.0326497 50.4116878, 8.0328204 50.4117769, 8.0328597 50.4117882, 8.0329013 50.4117927, 8.0331939 50.411783)",,,
"[36947239, 236044054, 236044055]",,,Oberdorfstraße,residential,,False,True,95.871,"LINESTRING (8.0296843 50.4122769, 8.0297373 50.412033, 8.0297497 50.4119746, 8.0297556 50.4119576, 8.0297656 50.4119398, 8.0299095 50.4117549, 8.0301126 50.4115225, 8.0301635 50.4114867)",yes,,
36947240,,,Schäferstraße,residential,,False,False,130.339,"LINESTRING (8.0311268 50.4104094, 8.0309749 50.4111811, 8.0309432 50.411575)",,,
160234034,,K 346,Weberstraße,tertiary,50,False,False,130.131,"LINESTRING (8.0311268 50.4104094, 8.0320196 50.4103499, 8.0329552 50.4103012)",,,
160234034,,K 346,Weberstraße,tertiary,50,False,True,100.0,"LINESTRING (8.0311268 50.4104094, 8.0300757 50.4104825, 8.0297286 50.4105263)",,,
"[36947240, 236044057, 236251466]",,,Schäferstraße,residential,30,False,True,149.429,"LINESTRING (8.0309004 50.4129171, 8.0309456 50.4124982, 8.0309675 50.4122939, 8.0309683 50.4122442, 8.030966 50.4122094, 8.0309602 50.4121246, 8.0309462 50.4118682, 8.0309432 50.411575)",yes,,
"[909026881, 1189104849]",,,Lattengasse,residential,30,False,False,158.79999999999998,"LINESTRING (8.0309004 50.4129171, 8.0314967 50.4129754, 8.0315267 50.4129799, 8.0315563 50.4129863, 8.0319839 50.4130906, 8.0325461 50.4132264, 8.0326124 50.4132399, 8.032979 50.4133062, 8.0330421 50.4133184)",,,
"[159494040, 909026881]",,,Lattengasse,residential,30,False,True,126.709,"LINESTRING (8.0309004 50.4129171, 8.0308364 50.4129116, 8.0306904 50.4128982, 8.0306576 50.4128853, 8.0306323 50.4128682, 8.0306125 50.4128525, 8.0305106 50.4127314, 8.0304768 50.4127064, 8.0304475 50.4126913, 8.0304143 50.4126795, 8.03035 50.4126638, 8.0294306 50.4124764, 8.0293963 50.4124717, 8.0293396 50.4124704)",,,
33636809,,,Friedhofstraße,residential,30,False,False,57.419999999999995,"LINESTRING (8.0294648 50.413586, 8.0300177 50.4136451, 8.0300622 50.4136543, 8.030105 50.4136656, 8.0301356 50.4136756, 8.0301602 50.4136872, 8.0301832 50.413709, 8.0301999 50.4137393)",,,
36947401,,,Am Ohlenberg,residential,30,False,False,124.366,"LINESTRING (8.0294648 50.413586, 8.0294417 50.413379, 8.0294153 50.4131498, 8.0293396 50.4124704)",,,
36947401,,,Am Ohlenberg,residential,30,False,True,124.36600000000001,"LINESTRING (8.0293396 50.4124704, 8.0294153 50.4131498, 8.0294417 50.413379, 8.0294648 50.413586)",,,
"[159494040, 909026881]",,,Lattengasse,residential,30,False,False,126.70899999999999,"LINESTRING (8.0293396 50.4124704, 8.0293963 50.4124717, 8.0294306 50.4124764, 8.03035 50.4126638, 8.0304143 50.4126795, 8.0304475 50.4126913, 8.0304768 50.4127064, 8.0305106 50.4127314, 8.0306125 50.4128525, 8.0306323 50.4128682, 8.0306576 50.4128853, 8.0306904 50.4128982, 8.0308364 50.4129116, 8.0309004 50.4129171)",,,
36947579,,,Westerwaldstraße,residential,,False,False,43.588,"LINESTRING (8.0300595 50.4169962, 8.0305851 50.4171999)",,,
36947579,,,Westerwaldstraße,residential,,False,True,21.833999999999996,"LINESTRING (8.0300595 50.4169962, 8.0300023 50.4169739, 8.0299435 50.4169623, 8.0298229 50.41695, 8.0297664 50.4169435)",,,
36947581,,,Alter Straßenberg,residential,30,False,True,305.018,"LINESTRING (8.0300595 50.4169962, 8.0310498 50.4161, 8.0311779 50.4159524, 8.0313152 50.4157653, 8.0314136 50.4156025, 8.031481 50.4154496, 8.0315191 50.4153024, 8.0315314 50.4151575, 8.0315507 50.4149307, 8.0315534 50.4148984, 8.0315626 50.4147901, 8.031606 50.4145152)",,,
36947579,,,Westerwaldstraße,residential,,False,True,56.594,"LINESTRING (8.0312714 50.4174603, 8.0305851 50.4171999)",,,
36947579,,,Westerwaldstraße,residential,,False,False,220.672,"LINESTRING (8.0312714 50.4174603, 8.031312 50.417466, 8.0313524 50.4174678, 8.0330182 50.4174395, 8.0332578 50.4174417, 8.03385 50.4174358, 8.0343772 50.4174906)",,,
236299452,,,Anlagenweg,residential,30,False,False,336.01499999999993,"LINESTRING (8.0312714 50.4174603, 8.0319319 50.4165763, 8.0321433 50.416296, 8.0321793 50.4162492, 8.0326318 50.4156622, 8.0326474 50.4156414, 8.0327087 50.4155675, 8.0330684 50.4146775)",,,
36947579,,,Westerwaldstraße,residential,,False,False,83.441,"LINESTRING (8.0343772 50.4174906, 8.0355342 50.4176306)",,,
36947586,,,Am Nußbaum,residential,,False,True,101.195,"LINESTRING (8.0343772 50.4174906, 8.0343944 50.4165806)",,,
36947579,,,Westerwaldstraße,residential,,False,True,220.67200000000003,"LINESTRING (8.0343772 50.4174906, 8.03385 50.4174358, 8.0332578 50.4174417, 8.0330182 50.4174395, 8.0313524 50.4174678, 8.031312 50.417466, 8.0312714 50.4174603)",,,
36947579,,,Westerwaldstraße,residential,,False,True,83.441,"LINESTRING (8.0355342 50.4176306, 8.0343772 50.4174906)",,,
36947585,,,Bergstraße,residential,,False,True,59.953,"LINESTRING (8.0355342 50.4176306, 8.035521 50.4170915)",,,
"[36947585, 36947587]",,,"['Bergstraße', 'St.-Johannes-Ring']",residential,,False,"[False, True]",218.706,"LINESTRING (8.0355342 50.4176306, 8.0355453 50.4179417, 8.0361042 50.4179417, 8.0361815 50.4179248, 8.0362036 50.4178601, 8.0361881 50.4171155, 8.0361042 50.4170789, 8.035521 50.4170915)",,,
36947582,,,Schulstraße,residential,,False,True,105.18,"LINESTRING (8.0330684 50.4146775, 8.031606 50.4145152)",,,
36947582,,,Schulstraße,residential,,False,False,194.13299999999998,"LINESTRING (8.0330684 50.4146775, 8.034074 50.4147895, 8.0340913 50.414791, 8.0346505 50.4148531, 8.0357676 50.414977)",,,
236299452,,,Anlagenweg,residential,30,False,False,109.2,"LINESTRING (8.0330684 50.4146775, 8.0332703 50.4141161, 8.0332622 50.414076, 8.0332106 50.4140437, 8.0328697 50.4139215, 8.032785 50.4138764)",,,
236299452,,,Anlagenweg,residential,30,False,True,336.015,"LINESTRING (8.0330684 50.4146775, 8.0327087 50.4155675, 8.0326474 50.4156414, 8.0326318 50.4156622, 8.0321793 50.4162492, 8.0321433 50.416296, 8.0319319 50.4165763, 8.0312714 50.4174603)",,,
36947581,,,Alter Straßenberg,residential,30,False,False,119.10299999999998,"LINESTRING (8.032785 50.4138764, 8.032738 50.4139025, 8.0326898 50.4139222, 8.0324989 50.4139843, 8.0319552 50.4141264, 8.0318226 50.4141746, 8.0317435 50.4142129, 8.0316801 50.4142585, 8.0316439 50.4143203, 8.0316166 50.4144607, 8.031606 50.4145152)",,,
36947581,,,Alter Straßenberg,residential,30,False,True,43.181999999999995,"LINESTRING (8.032785 50.4138764, 8.0328199 50.413849, 8.0328512 50.4138165, 8.0329059 50.413703, 8.0329254 50.4136743, 8.0329546 50.413647, 8.0330059 50.4136086, 8.0330294 50.4135843, 8.0330339 50.4135626, 8.0330271 50.4135319)",,,
236299452,,,Anlagenweg,residential,30,False,True,109.20000000000002,"LINESTRING (8.032785 50.4138764, 8.0328697 50.4139215, 8.0332106 50.4140437, 8.0332622 50.414076, 8.0332703 50.4141161, 8.0330684 50.4146775)",,,
159375138,2,B 8,Friedrich-Ebert-Straße,primary,50,False,True,13.386,"LINESTRING (8.0330271 50.4135319, 8.0332141 50.4135148)",,,
