osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction
23970743,Querstraße,residential,False,True,60.576,"LINESTRING (7.9685501 50.5618519, 7.9689321 50.5616267, 7.96913 50.5615216, 7.9692005 50.5614997)",,50,,,
23970900,Bergborn,residential,True,False,54.806000000000004,"LINESTRING (7.9685501 50.5618519, 7.968083 50.5615103, 7.9680618 50.5614722)",,,,,
51570019,Brückenstraße,residential,False,False,135.413,"LINESTRING (7.9685501 50.5618519, 7.9678583 50.5622412, 7.9677316 50.5622866, 7.9671523 50.5624431, 7.966967 50.5625159)",,50,,,
1165666583,Bergstraße,residential,False,True,22.993,"LINESTRING (7.9680618 50.5614722, 7.9677566 50.5615441)",,,,,
23970821,Bergstraße,residential,True,False,77.943,"LINESTRING (7.9680618 50.5614722, 7.9688744 50.5612898, 7.9689444 50.5612864, 7.9690413 50.5613024, 7.9691125 50.5613045)",,,,,
23385668,Jahnstraße,secondary,False,True,175.047,"LINESTRING (7.9725211 50.5667213, 7.9723616 50.5665503, 7.9720048 50.5661674, 7.9712727 50.5653614)",L 294,50,,,
"[691594343, 691594341, 23985879]",Gartenstraße,residential,False,True,90.618,"LINESTRING (7.9725211 50.5667213, 7.9726011 50.56668, 7.9728848 50.5665907, 7.9731116 50.5665165, 7.9732648 50.5664687, 7.9736575 50.5663462)",,50,yes,,
23385670,Langgasse,secondary,False,False,94.47,"LINESTRING (7.9757934 50.566645, 7.9757143 50.5657969)",L 300,,,,
154916593,Neustraße,residential,False,False,160.551,"LINESTRING (7.973011 50.5650018, 7.9730667 50.5650459, 7.9734026 50.5652871, 7.974514 50.5660849)",,30,,,
23999975,Mittelpforte,living_street,False,False,90.002,"LINESTRING (7.9727311 50.5617203, 7.9727376 50.561913, 7.9726677 50.5620093, 7.9723799 50.5621887, 7.9721651 50.5624035)",,,,,
712131233,Adolfstraße,residential,False,True,40.913,"LINESTRING (7.9727311 50.5617203, 7.9724507 50.5617309, 7.9723746 50.5617422, 7.9721602 50.561774)",,,,,
24269130,Höhenstraße,residential,False,False,177.64,"LINESTRING (7.9676604 50.5609438, 7.9678708 50.5608987, 7.9678332 50.5607108, 7.9676829 50.5605605, 7.9676228 50.5601096, 7.9676408 50.5594732)",,,,,
24269142,Hermann-Löns-Straße,residential,False,True,102.616,"LINESTRING (7.9676408 50.5594732, 7.9690934 50.5594818)",,,,,
24269130,Höhenstraße,residential,False,False,172.855,"LINESTRING (7.9676408 50.5594732, 7.9676529 50.5591025, 7.9676736 50.5590013, 7.9677162 50.5589095, 7.9677912 50.5588178, 7.9685736 50.5582652, 7.9686886 50.5581465)",,,,,
24269130,Höhenstraße,residential,False,True,177.64000000000001,"LINESTRING (7.9676408 50.5594732, 7.9676228 50.5601096, 7.9676829 50.5605605, 7.9678332 50.5607108, 7.9678708 50.5608987, 7.9676604 50.5609438)",,,,,
23948784,Bahnhofstraße,tertiary,False,False,93.419,"LINESTRING (7.9690934 50.5594818, 7.9690508 50.5586421)",,30,,2,
24269142,Hermann-Löns-Straße,residential,False,False,102.616,"LINESTRING (7.9690934 50.5594818, 7.9676408 50.5594732)",,,,,
"[452614364, 1165571414]",Bahnhofstraße,tertiary,False,True,94.48700000000001,"LINESTRING (7.9690934 50.5594818, 7.9691168 50.5598266, 7.9691274 50.5599576, 7.9691447 50.5600659, 7.9691716 50.5601543, 7.9692079 50.5602235, 7.9692407 50.5602683, 7.9692603 50.5602899, 7.9692867 50.5603114)",,30,,2,
152382790,Bahnhofstraße,tertiary,False,False,13.212,"LINESTRING (7.9688411 50.5582152, 7.9687677 50.5581801, 7.9686886 50.5581465)",,,,2,
152382790,Bahnhofstraße,tertiary,False,True,50.993,"LINESTRING (7.9688411 50.5582152, 7.9688875 50.5582443, 7.9689399 50.558297, 7.9689798 50.558361, 7.969015 50.5584368, 7.969039 50.5585162, 7.9690508 50.5586421)",,,,2,
24269165,Schillerstraße,residential,False,False,138.904,"LINESTRING (7.9711154 50.5577767, 7.9708243 50.5577945, 7.9706665 50.5578174, 7.9705387 50.5578625, 7.9699437 50.5585561, 7.9698966 50.5586279)",,,,,
24269215,Rudolf-Dietz-Straße,residential,False,False,148.197,"LINESTRING (7.9711154 50.5577767, 7.9714127 50.5589702, 7.9714236 50.5590141, 7.971449 50.5590532, 7.9714897 50.5590806)",,30,,,
23948784,Bahnhofstraße,tertiary,False,True,93.419,"LINESTRING (7.9690508 50.5586421, 7.9690934 50.5594818)",,30,,2,
24269165,Schillerstraße,residential,False,True,60.2,"LINESTRING (7.9690508 50.5586421, 7.9697599 50.5586094, 7.9698329 50.5586127, 7.9698966 50.5586279)",,,,,
152382790,Bahnhofstraße,tertiary,False,False,50.993,"LINESTRING (7.9690508 50.5586421, 7.969039 50.5585162, 7.969015 50.5584368, 7.9689798 50.558361, 7.9689399 50.558297, 7.9688875 50.5582443, 7.9688411 50.5582152)",,,,2,
1165571415,Willmenroder Straße,secondary,False,True,111.78899999999999,"LINESTRING (7.9706877 50.5596587, 7.9699532 50.5601372, 7.9698592 50.5601946, 7.969679 50.5602838, 7.9695756 50.5603275, 7.9695361 50.5603442)",L 300,50,,2,
"[30284010, 1165665138]",Willmenroder Straße,secondary,False,False,85.754,"LINESTRING (7.9706877 50.5596587, 7.9710368 50.5594283, 7.9712775 50.5592476, 7.9713929 50.5591609, 7.9714897 50.5590806)",L 300,50,,2,
"[1165665139, 24269173]",Körnerstraße,residential,False,False,136.606,"LINESTRING (7.9706877 50.5596587, 7.9706411 50.5596363, 7.9703797 50.5595109, 7.9702051 50.5594271, 7.9701765 50.5594106, 7.9701459 50.559393, 7.9700843 50.5593441, 7.9700483 50.5592948, 7.9698963 50.5587564, 7.9698853 50.5586973, 7.9698863 50.5586611, 7.9698966 50.5586279)",,"['50', '30']",,,
24269215,Rudolf-Dietz-Straße,residential,False,True,148.197,"LINESTRING (7.9714897 50.5590806, 7.971449 50.5590532, 7.9714236 50.5590141, 7.9714127 50.5589702, 7.9711154 50.5577767)",,30,,,
"[30284010, 1165665138]",Willmenroder Straße,secondary,False,True,85.754,"LINESTRING (7.9714897 50.5590806, 7.9713929 50.5591609, 7.9712775 50.5592476, 7.9710368 50.5594283, 7.9706877 50.5596587)",L 300,50,,2,
539621869,Gartenstraße,residential,False,True,67.11,"LINESTRING (7.9736575 50.5663462, 7.974514 50.5660849)",,,,,
"[23985879, 691594341, 691594343]",Gartenstraße,residential,False,False,90.618,"LINESTRING (7.9736575 50.5663462, 7.9732648 50.5664687, 7.9731116 50.5665165, 7.9728848 50.5665907, 7.9726011 50.56668, 7.9725211 50.5667213)",,50,yes,,
"[25418050, 268443606]","['Steiniggass', 'Neumarktstraße']",residential,False,False,232.89000000000001,"LINESTRING (7.969043 50.5659513, 7.9691035 50.5658105, 7.969195 50.5654896, 7.9692142 50.5653515, 7.9692015 50.5652232, 7.9691324 50.5649371, 7.9691237 50.5648772, 7.9691248 50.564705, 7.9691396 50.5646501, 7.9691655 50.5646048, 7.9691952 50.5645644, 7.9692586 50.5645047, 7.969319 50.5644563, 7.969395 50.5644055, 7.9695243 50.564333, 7.9698109 50.5642002, 7.9698828 50.5641661, 7.9699429 50.5641359, 7.9699882 50.5641075)",,,,,
25418050,Steiniggass,residential,False,True,24.979999999999997,"LINESTRING (7.969043 50.5659513, 7.9689877 50.5660532, 7.9689615 50.5660786, 7.968925 50.5660915, 7.9688307 50.5660943)",,,,,
25418050,Steiniggass,residential,False,False,24.98,"LINESTRING (7.9688307 50.5660943, 7.968925 50.5660915, 7.9689615 50.5660786, 7.9689877 50.5660532, 7.969043 50.5659513)",,,,,
51684998,Hilserberg,residential,False,False,68.509,"LINESTRING (7.9688307 50.5660943, 7.9688422 50.5662011, 7.9689098 50.5666201, 7.9689096 50.5666519, 7.968901 50.5666769, 7.968879 50.566704)",,,,,
51684998,Hilserberg,residential,False,True,207.911,"LINESTRING (7.9688307 50.5660943, 7.9687921 50.565815, 7.968713 50.5653868, 7.968663 50.565172, 7.9686294 50.5650552, 7.9685686 50.564947, 7.9682259 50.5644072, 7.9681941 50.5643503, 7.9681827 50.5642856)",,,,,
25418080,Unter der Hub,residential,False,True,117.82799999999999,"LINESTRING (7.9681827 50.5642856, 7.9681035 50.5642726, 7.9680401 50.564247, 7.9679721 50.5642049, 7.967738 50.5638836, 7.9676954 50.5638461, 7.967628 50.5638209, 7.9675436 50.5638195, 7.967473 50.5638296, 7.9674096 50.5638474, 7.9673522 50.5638774, 7.9673083 50.5639266, 7.9672816 50.5639802, 7.9672729 50.5640375, 7.96728 50.5641259)",,,,,
51684998,Hilserberg,residential,False,False,207.911,"LINESTRING (7.9681827 50.5642856, 7.9681941 50.5643503, 7.9682259 50.5644072, 7.9685686 50.564947, 7.9686294 50.5650552, 7.968663 50.565172, 7.968713 50.5653868, 7.9687921 50.565815, 7.9688307 50.5660943)",,,,,
