osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
400832791,2,L 830,Milter Straße,tertiary,50,False,True,290.67600000000004,"LINESTRING (7.9926425 51.9555155, 7.9925095 51.9555928, 7.9918547 51.9560588, 7.9912803 51.9565633, 7.9907168 51.9571914, 7.9904878 51.9574467, 7.9902871 51.9576746)",,
451669893,,L 830,Milter Straße,tertiary,,False,False,31.78,"LINESTRING (7.9926425 51.9555155, 7.9928203 51.9554021, 7.992972 51.9553145)",,
"[1008591061, 39977999]","['4', '2']",B 64,Wallpromenade,primary,50,False,False,340.20799999999997,"LINESTRING (7.9879221 51.9497777, 7.9881312 51.9497432, 7.9890833 51.9495861, 7.9892136 51.9495696, 7.9909125 51.9493923, 7.9910301 51.9493841, 7.9914381 51.9493575, 7.9928127 51.9493061)",,
"[144443144, 144443146, 1008591058, 1008591066, 1008591070]","['4', '2', '3']",B 64,August-Wessing-Damm,primary,50,False,True,323.852,"LINESTRING (7.9879221 51.9497777, 7.9877225 51.9498144, 7.9876847 51.9498214, 7.9874329 51.9498748, 7.9871752 51.9499384, 7.9869845 51.9499936, 7.9867377 51.9500749, 7.9866117 51.950122, 7.9865146 51.9501597, 7.9864775 51.9501741, 7.9863655 51.9502267, 7.986245 51.9502834, 7.9860601 51.9503757, 7.9856486 51.9505769, 7.9853434 51.9507254, 7.9851986 51.9507991, 7.9850515 51.9508793, 7.984872 51.9509714, 7.9842463 51.9513019, 7.9840557 51.9514026)",,
"[26736925, 1120130063]",3,L 547,Freckenhorster Straße,secondary,50,False,False,41.532000000000004,"LINESTRING (7.9879221 51.9497777, 7.9878618 51.9496406, 7.9878172 51.9495391, 7.9877878 51.9494842, 7.9877466 51.9494206)",,
"[1120130064, 23498395]",,,Freckenhorster Straße,residential,30,False,True,58.958999999999996,"LINESTRING (7.9879221 51.9497777, 7.9879889 51.9499141, 7.9880278 51.949999, 7.9882091 51.9502769)",,
"[1008591061, 39977999]","['4', '2']",B 64,Wallpromenade,primary,50,False,True,340.208,"LINESTRING (7.9928127 51.9493061, 7.9914381 51.9493575, 7.9910301 51.9493841, 7.9909125 51.9493923, 7.9892136 51.9495696, 7.9890833 51.9495861, 7.9881312 51.9497432, 7.9879221 51.9497777)",,
"[349674917, 1225422278]","['2', '3']",B 64,Wallpromenade,primary,50,True,False,143.833,"LINESTRING (7.9928127 51.9493061, 7.9931361 51.9492891, 7.9934602 51.9492781, 7.9937847 51.949273, 7.9941092 51.949274, 7.9943824 51.9492795, 7.9946551 51.9492892, 7.9949073 51.9493072)",,
349674922,2,B 64,Beelener Straße,primary,50,False,True,39.021,"LINESTRING (7.9963824 51.949596, 7.9969248 51.9497027)",,
747848945,3,B 64,Beelener Straße,primary,50,True,False,97.46199999999999,"LINESTRING (7.9963824 51.949596, 7.9960513 51.9495365, 7.9957171 51.9494839, 7.9954435 51.9494462, 7.9952267 51.9494201, 7.9951684 51.9494131, 7.9949993 51.9493951)",,
23017231,2,L 830,Sassenberger Straße,tertiary,50,False,False,352.38,"LINESTRING (7.992972 51.9553145, 7.9930765 51.9552834, 7.9931839 51.9552652, 7.9935537 51.9552644, 7.9940749 51.9552591, 7.9944932 51.9552386, 7.9949213 51.9552046, 7.9953544 51.9551651, 7.99588 51.9551196, 7.9963917 51.9551081, 7.9969817 51.955105, 7.9974603 51.955093, 7.9980784 51.9550458)",,
"[27519036, 28945747, 762099859, 863574470]",2,,Zwischen den Emsbrücken,residential,50,False,True,76.614,"LINESTRING (7.992972 51.9553145, 7.9929318 51.9552488, 7.9928907 51.9551958, 7.9928053 51.9551158, 7.992769 51.955081, 7.9924571 51.9547601, 7.9924169 51.954718)",yes,
451669892,2,,Dreibrückenstraße,tertiary,50,False,True,35.303,"LINESTRING (7.992972 51.9553145, 7.9930014 51.9554283, 7.9930022 51.9554891, 7.9929915 51.9556304)",,
451669893,,L 830,Milter Straße,tertiary,,False,True,31.78,"LINESTRING (7.992972 51.9553145, 7.9928203 51.9554021, 7.9926425 51.9555155)",,
39649419,,,Gestütstraße,residential,30,False,False,58.796,"LINESTRING (7.9928378 51.9576839, 7.993693 51.9576409)",,
192311808,2,,Dreibrückenstraße,tertiary,50,False,False,55.251999999999995,"LINESTRING (7.9928378 51.9576839, 7.9928327 51.9576361, 7.9928025 51.9571875)",,
39649582,,,Querstraße,residential,,False,False,103.77,"LINESTRING (7.9928025 51.9571875, 7.9927088 51.9571902, 7.9913667 51.9574771)",,
192311808,2,,Dreibrückenstraße,tertiary,50,False,False,119.87599999999999,"LINESTRING (7.9928025 51.9571875, 7.992831 51.9568616, 7.9929199 51.9561119)",,
192311808,2,,Dreibrückenstraße,tertiary,50,False,True,55.251999999999995,"LINESTRING (7.9928025 51.9571875, 7.9928327 51.9576361, 7.9928378 51.9576839)",,
39649501,,,Hohlenbergstraße,residential,30,False,True,216.837,"LINESTRING (7.9929199 51.9561119, 7.9935196 51.9561248, 7.9935883 51.9561263, 7.9936833 51.9561892, 7.9936744 51.9573774, 7.993693 51.9576409)",,
192311808,2,,Dreibrückenstraße,tertiary,50,False,False,53.766999999999996,"LINESTRING (7.9929199 51.9561119, 7.9929823 51.9557068, 7.9929915 51.9556304)",,
192311808,2,,Dreibrückenstraße,tertiary,50,False,True,119.87599999999999,"LINESTRING (7.9929199 51.9561119, 7.992831 51.9568616, 7.9928025 51.9571875)",,
"[813649729, 23607430, 23607428, 813649726]",,,Zwischen den Emsbrücken,residential,,False,True,133.496,"LINESTRING (7.9924169 51.954718, 7.9923624 51.9546655, 7.992122 51.95443, 7.9920936 51.9544029, 7.9920097 51.9543214, 7.9917611 51.9540782, 7.9916734 51.9539924, 7.9916382 51.9539582, 7.9914249 51.9537397, 7.9913854 51.9536996)",yes,
"[28945747, 762099859, 27519036, 863574470]",2,,Zwischen den Emsbrücken,residential,50,False,False,76.614,"LINESTRING (7.9924169 51.954718, 7.9924571 51.9547601, 7.992769 51.955081, 7.9928053 51.9551158, 7.9928907 51.9551958, 7.9929318 51.9552488, 7.992972 51.9553145)",yes,
