osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
24683161,2,Südertoft,residential,50,False,True,289.178,"LINESTRING (9.7766239 54.6331429, 9.7759856 54.6344345, 9.7759463 54.6344763, 9.7758901 54.6345051, 9.7758141 54.6345302, 9.7754196 54.6346532, 9.7753108 54.6347097, 9.775297 54.6347195, 9.7752704 54.6347384, 9.7752451 54.6347671, 9.7752215 54.6348058, 9.7751844 54.6348901, 9.7751055 54.6351261, 9.7750269 54.6353598, 9.7749953 54.6354539)",,
25305952,2,Südertoft,residential,30,False,False,79.90199999999999,"LINESTRING (9.7766239 54.6331429, 9.7767721 54.6328502, 9.7770208 54.6324625)",,
129207274,2,Südertoft,residential,30,False,False,261.077,"LINESTRING (9.7766239 54.6331429, 9.7769201 54.633212, 9.7771274 54.6332428, 9.7773545 54.6332295, 9.7775942 54.6331733, 9.77795 54.6330898, 9.7783914 54.6330341, 9.7791201 54.6329843, 9.7797065 54.632954, 9.7800045 54.632913, 9.7805505 54.6328149)",,
24683161,2,Südertoft,residential,50,False,False,289.178,"LINESTRING (9.7749953 54.6354539, 9.7750269 54.6353598, 9.7751055 54.6351261, 9.7751844 54.6348901, 9.7752215 54.6348058, 9.7752451 54.6347671, 9.7752704 54.6347384, 9.775297 54.6347195, 9.7753108 54.6347097, 9.7754196 54.6346532, 9.7758141 54.6345302, 9.7758901 54.6345051, 9.7759463 54.6344763, 9.7759856 54.6344345, 9.7766239 54.6331429)",,
"[1186662433, 254939133]",2,Große Straße,primary,"['50', '30']",False,True,170.96399999999997,"LINESTRING (9.7749953 54.6354539, 9.7748168 54.6354298, 9.7746148 54.6354026, 9.7740026 54.6353254, 9.7737659 54.6352992, 9.7736493 54.6352903, 9.7735758 54.6352874, 9.7734325 54.6352903, 9.7732582 54.6352978, 9.7729746 54.6353194, 9.7727486 54.6353557, 9.7725744 54.635386, 9.7723993 54.6354229)",B 201,
314392090,3,Große Straße,primary,50,False,False,46.079,"LINESTRING (9.7749953 54.6354539, 9.7752436 54.6354895, 9.7756903 54.6355535)",B 201,
977629388,2,Bahnhofstraße,secondary,50,False,False,180.735,"LINESTRING (9.769787 54.6397881, 9.7699779 54.6395886, 9.7701719 54.6393857, 9.7705686 54.6389205, 9.7707129 54.6387181, 9.7709654 54.6383161)",L 252,
"[236474169, 26956878]",,Bismarckstraße,residential,"['50', '30']",True,False,183.579,"LINESTRING (9.7721313 54.636549, 9.7730426 54.6366895, 9.7732609 54.6367198, 9.7736757 54.6367782, 9.7749021 54.6369407)",,
156121410,,Bahnhofstraße,secondary,50,False,False,129.269,"LINESTRING (9.7721313 54.636549, 9.772286 54.6362704, 9.7723791 54.6361226, 9.7724585 54.6359717, 9.772492 54.6358034, 9.7724703 54.6356186, 9.7724531 54.6355482, 9.7723993 54.6354229)",L 252,
"[977629388, 977629390]",2,Bahnhofstraße,secondary,50,False,True,210.54700000000003,"LINESTRING (9.7721313 54.636549, 9.7719464 54.63691, 9.7717886 54.6371733, 9.7716068 54.6374242, 9.7715574 54.6374924, 9.7715222 54.6375482, 9.7714352 54.6376698, 9.7711208 54.6380904, 9.7710418 54.6382052, 9.7709654 54.6383161)",L 252,
