osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
40524839,3,B 255,Kreuzstraße,primary,50,False,False,11.702,"LINESTRING (8.584725 50.7720501, 8.5847053 50.7719456)",
24692230,1,,Ringstraße,residential,30,True,False,69.71,"LINESTRING (8.584725 50.7720501, 8.5846267 50.7720373, 8.5845252 50.7720256, 8.5840124 50.7720497, 8.5837389 50.7720533)",
205874509,1,B 255,Marburger Straße,primary,50,True,False,47.373999999999995,"LINESTRING (8.584725 50.7720501, 8.5847986 50.7720362, 8.5848719 50.7720308, 8.5849464 50.7720335, 8.5850253 50.7720571, 8.5850784 50.7720807, 8.5851663 50.7721323, 8.5852234 50.7721757, 8.5852729 50.772221)",
260766318,3,B 453,Biedenkopfer Straße,primary,50,False,True,91.45599999999999,"LINESTRING (8.584725 50.7720501, 8.5847312 50.7721429, 8.5847269 50.7722171, 8.5847114 50.7725442, 8.5846983 50.7728722)",
157630497,2,B 255,Marktstraße,primary,50,False,False,39.791,"LINESTRING (8.5821436 50.76963, 8.5822295 50.7697978, 8.5823613 50.769959)",
157630507,1,B 255,Teichstraße,primary,50,True,False,41.447,"LINESTRING (8.5821436 50.76963, 8.5819865 50.7693723, 8.5819472 50.769279)",
24599878,2,K 117,Ferdinand-Köhler-Straße,tertiary,30,False,True,151.316,"LINESTRING (8.5845763 50.7736385, 8.5843758 50.7736142, 8.5842521 50.7736029, 8.5840162 50.7735512, 8.583772 50.7734733, 8.5834261 50.7732874, 8.5828047 50.7729247)",
"[260766320, 354463141]",3,B 453,Biedenkopfer Straße,primary,50,False,False,85.695,"LINESTRING (8.5845763 50.7736385, 8.5846127 50.7734497, 8.5846502 50.7732548, 8.5846724 50.7731166, 8.5846923 50.7730148, 8.5846983 50.7728722)",
40665090,1,,Burgstraße,residential,30,False,True,134.699,"LINESTRING (8.5788251 50.7679768, 8.57732 50.768726)",
22744997,1,,Zum Spritzenplatz,residential,30,False,False,62.741,"LINESTRING (8.5788251 50.7679768, 8.5788835 50.7683354, 8.5788952 50.7683604, 8.5789255 50.7683815, 8.5791202 50.7684657)",
22744997,1,,Zum Spritzenplatz,residential,30,False,True,62.741,"LINESTRING (8.5791202 50.7684657, 8.5789255 50.7683815, 8.5788952 50.7683604, 8.5788835 50.7683354, 8.5788251 50.7679768)",
146942326,1,,Zum Spritzenplatz,residential,,True,False,61.278,"LINESTRING (8.5791202 50.7684657, 8.5792941 50.7684095, 8.5799389 50.768281)",
284111573,1,,Zum Spritzenplatz,residential,,False,False,100.66900000000001,"LINESTRING (8.5799389 50.768281, 8.5801272 50.768243, 8.5801858 50.7682375, 8.5803531 50.7682218, 8.5804087 50.7682247, 8.5806315 50.7682361, 8.5807106 50.7682402, 8.580852 50.7682582, 8.5809715 50.7682682, 8.5811175 50.7682671, 8.5812143 50.7682621, 8.5813523 50.7682523)",
284111575,1,,Zum Spritzenplatz,residential,,True,False,64.228,"LINESTRING (8.5799389 50.768281, 8.5799775 50.7683561, 8.5799753 50.7684098, 8.5793281 50.7685842)",
24486502,1,,Burgstraße,residential,30,True,False,82.559,"LINESTRING (8.5811513 50.7674114, 8.5800282 50.7676275)",
1119443552,1,B 255,Teichstraße,primary,50,True,False,46.19,"LINESTRING (8.5811513 50.7674114, 8.5809404 50.767018)",
60592813,1,,Karl-Waldschmidt-Straße,residential,50,False,True,130.893,"LINESTRING (8.5791227 50.7701321, 8.5797483 50.7699187, 8.5800675 50.7698231, 8.5806645 50.7696535, 8.5806816 50.7696469, 8.5807935 50.7696149)",
"[260759649, 24582978]",1,,Karl-Waldschmidt-Straße,residential,30,False,True,113.441,"LINESTRING (8.5791227 50.7701321, 8.5787758 50.7702552, 8.5786616 50.7703085, 8.5786439 50.7703168, 8.5785767 50.7703482, 8.5781661 50.7705501, 8.5779803 50.7706415, 8.5778184 50.7707284)",
302398021,1,,Ringstraße,residential,30,False,True,67.81,"LINESTRING (8.5791227 50.7701321, 8.5797774 50.7705006, 8.5798436 50.7705371)",
"[302868540, 24486501, 1119443551]",1,,Ringstraße,residential,10,False,True,201.837,"LINESTRING (8.5791227 50.7701321, 8.5786995 50.7698834, 8.5783028 50.7695533, 8.5780763 50.7693692, 8.5774419 50.768845, 8.57732 50.768726)",
40665090,1,,Burgstraße,residential,30,False,False,134.699,"LINESTRING (8.57732 50.768726, 8.5788251 50.7679768)",
"[302868540, 24486501, 1119443551]",1,,Ringstraße,residential,10,False,False,201.83700000000002,"LINESTRING (8.57732 50.768726, 8.5774419 50.768845, 8.5780763 50.7693692, 8.5783028 50.7695533, 8.5786995 50.7698834, 8.5791227 50.7701321)",
302603000,1,,Burgstraße,residential,30,False,True,60.825,"LINESTRING (8.57732 50.768726, 8.576968 50.7689073, 8.5767678 50.768981, 8.576605 50.7690285)",
147110372,2,K 117,Ferdinand-Köhler-Straße,tertiary,30,False,False,37.524,"LINESTRING (8.577037 50.7699906, 8.5768456 50.7696756)",
24574368,2,K 117,Ferdinand-Köhler-Straße,tertiary,30,False,True,99.25,"LINESTRING (8.577037 50.7699906, 8.5773576 50.7703324, 8.5775045 50.770489, 8.5775934 50.7705837, 8.5778184 50.7707284)",
24599890,,,,residential,,False,False,124.94400000000002,"LINESTRING (8.577037 50.7699906, 8.5768411 50.770072, 8.5765962 50.7701738, 8.5760753 50.7703904, 8.5755465 50.7706021)",
24599882,1,K 117,Burgstraße,residential,30,False,False,11.418,"LINESTRING (8.5764732 50.769088, 8.5765403 50.7690532, 8.576605 50.7690285)",
40665089,2,K 117,Burgstraße,tertiary,30,False,True,59.853,"LINESTRING (8.5764732 50.769088, 8.5764225 50.7690823, 8.5763633 50.7690814, 8.5762619 50.7690957, 8.576029 50.7691526, 8.5756592 50.7692244)",
147110372,2,K 117,Ferdinand-Köhler-Straße,tertiary,30,False,True,71.651,"LINESTRING (8.5764732 50.769088, 8.5765286 50.76911, 8.5765736 50.7691455, 8.5766526 50.7692786, 8.5768456 50.7696756)",
301100604,,,Mozartstraße,residential,30,False,False,26.12,"LINESTRING (8.5780677 50.7674741, 8.5784018 50.7673715)",
24597242,,,Richard-Strauss-Straße,residential,30,False,False,107.708,"LINESTRING (8.5780677 50.7674741, 8.577931 50.767416, 8.5771882 50.7671886, 8.5770052 50.7671681, 8.5766837 50.7670718)",
24597866,,,Mozartstraße,residential,30,False,True,221.44299999999998,"LINESTRING (8.5780677 50.7674741, 8.5775578 50.7676667, 8.5772559 50.7678023, 8.5771099 50.7678726, 8.5769737 50.7679479, 8.5768595 50.7680152, 8.5767864 50.7680783, 8.5767517 50.7681272, 8.5767099 50.7682103, 8.576672 50.768296, 8.5766144 50.768461, 8.5765918 50.7685168, 8.5765738 50.7685879, 8.5765559 50.7687251, 8.5765459 50.7688647, 8.5765606 50.7689314, 8.5765852 50.7689906, 8.576605 50.7690285)",
301100604,,,Mozartstraße,residential,30,False,True,26.12,"LINESTRING (8.5784018 50.7673715, 8.5780677 50.7674741)",
25093600,,,Schöne Aussicht,residential,30,False,False,114.151,"LINESTRING (8.5784018 50.7673715, 8.578282 50.7671827, 8.5783799 50.7669707, 8.5783955 50.7667457, 8.578351 50.7665238, 8.5782836 50.7664535, 8.5782474 50.7664272, 8.5782016 50.7664053)",
25309354,,,Schöne Aussicht,residential,30,False,True,77.484,"LINESTRING (8.5784018 50.7673715, 8.5785102 50.7673492, 8.5786106 50.7673464, 8.5790571 50.7673883, 8.5794864 50.767436)",
24599928,,,Haydnstraße,residential,30,False,False,84.74199999999999,"LINESTRING (8.5782016 50.7664053, 8.5782635 50.7663178, 8.5783288 50.7661816, 8.5783855 50.7658945, 8.5784195 50.7656609)",
25093600,,,Schöne Aussicht,residential,30,False,True,114.151,"LINESTRING (8.5782016 50.7664053, 8.5782474 50.7664272, 8.5782836 50.7664535, 8.578351 50.7665238, 8.5783955 50.7667457, 8.5783799 50.7669707, 8.578282 50.7671827, 8.5784018 50.7673715)",
25093603,,,Schöne Aussicht,residential,30,False,False,90.35300000000001,"LINESTRING (8.5782016 50.7664053, 8.5776132 50.7664558, 8.5769454 50.7665679)",
60592822,,,Weberstraße,residential,30,False,False,62.842,"LINESTRING (8.5784195 50.7656609, 8.5792667 50.7654813)",
24599928,,,Haydnstraße,residential,30,False,True,84.742,"LINESTRING (8.5784195 50.7656609, 8.5783855 50.7658945, 8.5783288 50.7661816, 8.5782635 50.7663178, 8.5782016 50.7664053)",
24574368,2,K 117,Ferdinand-Köhler-Straße,tertiary,30,False,False,99.25,"LINESTRING (8.5778184 50.7707284, 8.5775934 50.7705837, 8.5775045 50.770489, 8.5773576 50.7703324, 8.577037 50.7699906)",
"[260759649, 24582978]",1,,Karl-Waldschmidt-Straße,residential,30,False,False,113.441,"LINESTRING (8.5778184 50.7707284, 8.5779803 50.7706415, 8.5781661 50.7705501, 8.5785767 50.7703482, 8.5786439 50.7703168, 8.5786616 50.7703085, 8.5787758 50.7702552, 8.5791227 50.7701321)",
24597871,1,,Karl-Waldschmidt-Straße,residential,30,False,False,252.178,"LINESTRING (8.5778184 50.7707284, 8.5776739 50.7708293, 8.5775916 50.7708696, 8.5768018 50.7712568, 8.5753443 50.7719714, 8.5750073 50.7721333)",
25094223,2,K 117,Ferdinand-Köhler-Straße,tertiary,30,False,True,249.994,"LINESTRING (8.5778184 50.7707284, 8.5782381 50.770927, 8.578513 50.7710257, 8.579023 50.7711797, 8.5803918 50.7716028, 8.5808234 50.7717655, 8.5809317 50.7718031)",
24597242,,,Richard-Strauss-Straße,residential,30,False,True,107.708,"LINESTRING (8.5766837 50.7670718, 8.5770052 50.7671681, 8.5771882 50.7671886, 8.577931 50.767416, 8.5780677 50.7674741)",
24486500,1,,Marktplatz,residential,50,False,True,89.324,"LINESTRING (8.5807935 50.7696149, 8.5810253 50.7695477, 8.5812547 50.7694841, 8.581524 50.7694069, 8.5819472 50.769279)",
"[24597868, 24597870, 146908991]",1,,"['Zum Spritzenplatz', 'Marktplatz']",residential,,True,False,178.14,"LINESTRING (8.5807935 50.7696149, 8.5805769 50.7693215, 8.5805697 50.7693136, 8.5804396 50.7691177, 8.5803767 50.7690928, 8.5803332 50.7690852, 8.5802806 50.7690879, 8.580166 50.7691113, 8.5799633 50.7691466, 8.5798514 50.7691498, 8.5797757 50.7691227, 8.5796494 50.7689249, 8.5795854 50.7688342, 8.5795203 50.7687419, 8.5793281 50.7685842)",
60592813,1,,Karl-Waldschmidt-Straße,residential,50,False,False,130.893,"LINESTRING (8.5807935 50.7696149, 8.5806816 50.7696469, 8.5806645 50.7696535, 8.5800675 50.7698231, 8.5797483 50.7699187, 8.5791227 50.7701321)",
24597868,1,,Zum Spritzenplatz,residential,,True,False,19.682,"LINESTRING (8.5793281 50.7685842, 8.5791202 50.7684657)",
24597871,1,,Karl-Waldschmidt-Straße,residential,30,False,False,96.601,"LINESTRING (8.5750073 50.7721333, 8.5747822 50.772241, 8.5745018 50.7724262, 8.5743353 50.7725798, 8.5741807 50.7728073)",
24597871,1,,Karl-Waldschmidt-Straße,residential,30,False,True,252.178,"LINESTRING (8.5750073 50.7721333, 8.5753443 50.7719714, 8.5768018 50.7712568, 8.5775916 50.7708696, 8.5776739 50.7708293, 8.5778184 50.7707284)",
