osmid,oneway,lanes,highway,maxspeed,width,reversed,length,geometry,ref,name,bridge
203126464,False,2,secondary,50,,False,95.335,"LINESTRING (9.8304447 53.6538993, 9.8305763 53.6540378, 9.8307009 53.6542005, 9.830881 53.6544861, 9.8309047 53.6545237, 9.8310006 53.6546889)",K 6,Tangstedter Chaussee,
"[209354768, 4043945]",False,"['2', '3']",secondary,50,,"[False, True]",110.826,"LINESTRING (9.8304447 53.6538993, 9.8302288 53.6536974, 9.8299534 53.6534571, 9.8298204 53.6533407, 9.8296912 53.6532468, 9.8295227 53.6531853, 9.8294053 53.6531312)",K 6,Tangstedter Chaussee,
"[892642528, 481213183]",False,2,tertiary,50,"['5.5', '6']",False,186.471,"LINESTRING (9.8304447 53.6538993, 9.8305398 53.6538807, 9.8306092 53.6538766, 9.8312672 53.6538766, 9.8316935 53.6538806, 9.8324711 53.6538923, 9.8329327 53.6539025, 9.8332677 53.6539138)",,Ellerbeker Weg,
24902193,False,2,residential,30,4.8,False,178.28800000000004,"LINESTRING (9.8332677 53.6539138, 9.8332902 53.6538702, 9.8333054 53.6538381, 9.8335697 53.6531354, 9.8335806 53.6527723, 9.833447 53.6524697, 9.8334168 53.6523424)",,Schmiedestraße,
892642528,False,2,tertiary,50,6,False,119.096,"LINESTRING (9.8332677 53.6539138, 9.8334638 53.6539304, 9.8335958 53.653943, 9.8336041 53.6539438, 9.833895 53.6539809, 9.8340564 53.6540066, 9.8342147 53.6540355, 9.8345103 53.6541053, 9.8346967 53.6541654, 9.8347552 53.6541842, 9.834833 53.6542144, 9.8349558 53.654262)",,Ellerbeker Weg,
"[892642528, 481213183]",False,2,tertiary,50,"['5.5', '6']",True,186.471,"LINESTRING (9.8332677 53.6539138, 9.8329327 53.6539025, 9.8324711 53.6538923, 9.8316935 53.6538806, 9.8312672 53.6538766, 9.8306092 53.6538766, 9.8305398 53.6538807, 9.8304447 53.6538993)",,Ellerbeker Weg,
4043946,False,2,tertiary,50,6,True,48.62,"LINESTRING (9.8368106 53.6555738, 9.8367549 53.6555208, 9.8366937 53.6554656, 9.8366669 53.6554415, 9.8365487 53.6553531, 9.8363709 53.6552234)",,Ellerbeker Weg,
28335721,False,2,tertiary,50,,True,13.425,"LINESTRING (9.8255371 53.6496154, 9.8253662 53.6495497)",,Rellinger Straße,
"[28335721, 209190043]",False,2,tertiary,"['50', '20']",,False,49.914,"LINESTRING (9.8255371 53.6496154, 9.8256724 53.6496682, 9.8260359 53.6498089, 9.8261677 53.6498639)",,Rellinger Straße,
24902135,False,2,tertiary,20,4,False,58.988,"LINESTRING (9.8261677 53.6498639, 9.8263284 53.6498476, 9.8265077 53.6497882, 9.8267171 53.6496906, 9.8269086 53.6495862)",,Ehmschen,
24902136,False,2,residential,30,,True,126.07300000000001,"LINESTRING (9.8261677 53.6498639, 9.8261037 53.6499522, 9.8260798 53.6499852, 9.8254259 53.6502798, 9.8247412 53.6505968)",,Ehmschen,
"[28335721, 209190043]",False,2,tertiary,"['20', '50']",,True,49.914,"LINESTRING (9.8261677 53.6498639, 9.8260359 53.6498089, 9.8256724 53.6496682, 9.8255371 53.6496154)",,Rellinger Straße,
126611610,False,2,residential,30,,True,229.39100000000002,"LINESTRING (9.8279208 53.6503568, 9.8277526 53.6506398, 9.827691 53.6507921, 9.8273495 53.6512708, 9.8271561 53.651578, 9.8270672 53.6516969, 9.826876 53.6519528, 9.8266652 53.6522784)",,Hohle Straße,
153147704,True,2,residential,30,5,False,86.419,"LINESTRING (9.8279208 53.6503568, 9.8285505 53.6505207, 9.8286049 53.6505352, 9.8289673 53.6506409, 9.8291035 53.6506906)",,Bergstraße,
209351789,False,1,residential,30,3.5,False,90.513,"LINESTRING (9.8279208 53.6503568, 9.8280935 53.6499014, 9.828105 53.6498637, 9.8281977 53.6495597)",,Hohle Straße,
25038854,False,,living_street,,,True,129.409,"LINESTRING (9.8296158 53.6508488, 9.8297057 53.6508826, 9.8297917 53.650915, 9.8299859 53.6509769, 9.8300834 53.6509973, 9.8303308 53.651065, 9.8309445 53.6511784, 9.8314206 53.6512963)",,Ratsweg,
"[126611608, 209252216]",False,"['2', '3']",secondary,50,6.3,False,87.551,"LINESTRING (9.8296158 53.6508488, 9.8297042 53.6504991, 9.8297752 53.650263, 9.8298374 53.6500726)",L 99,Hauptstraße,
"[126611608, 148568979]",False,2,secondary,50,6.3,True,217.09599999999998,"LINESTRING (9.8296158 53.6508488, 9.8295554 53.6511423, 9.8295104 53.6513225, 9.8294882 53.651461, 9.8294662 53.6516425, 9.8294598 53.6518494, 9.8294678 53.652077, 9.8294778 53.6523139, 9.8294859 53.6525779, 9.8294923 53.6527045, 9.8294927 53.6527957)",L 99,Hauptstraße,
209252215,False,2,residential,30,5,True,38.68500000000001,"LINESTRING (9.8296158 53.6508488, 9.8295254 53.6508376, 9.8294912 53.6508336, 9.8294687 53.6508301, 9.8293411 53.6507926, 9.8293062 53.6507782, 9.8291169 53.6507001, 9.8291035 53.6506906)",,Bergstraße,
10714557,True,1,motorway_link,,5.3,False,93.203,"LINESTRING (9.8251985 53.6488104, 9.8249526 53.6487271, 9.8248851 53.6487126, 9.8248154 53.6487051, 9.8247391 53.6487039, 9.8246688 53.6487089, 9.8246031 53.6487211, 9.824529 53.6487411, 9.8244177 53.6487853, 9.8240123 53.6490116)",,,
"[28335722, 28335723, 10714564]",False,2,motorway_link,,6.6,False,66.56700000000001,"LINESTRING (9.8251985 53.6488104, 9.8253314 53.6488868, 9.8255902 53.6490385, 9.8257249 53.6491405, 9.8257624 53.6491988, 9.8257732 53.6492798)",,,yes
1138139358,False,2,tertiary,50,6.7,False,11.137,"LINESTRING (9.8225716 53.6484393, 9.8227156 53.6484917)",,Rellinger Straße,
10714560,True,1,motorway_link,50,5,False,27.862000000000002,"LINESTRING (9.8225716 53.6484393, 9.8226161 53.648382, 9.8226651 53.648319, 9.8227114 53.6482719, 9.8227824 53.6482242)",,,
209094517,True,1,motorway_link,50,5,False,48.425999999999995,"LINESTRING (9.823146 53.6481492, 9.8230092 53.6482075, 9.8229367 53.64825, 9.8228832 53.6482996, 9.8227887 53.6484134, 9.8227647 53.6484391, 9.8227156 53.6484917)",,,
209094519,False,2,motorway_link,,6.6,False,61.269000000000005,"LINESTRING (9.823146 53.6481492, 9.8232758 53.6481309, 9.8233662 53.6481253, 9.8234584 53.6481224, 9.8235414 53.6481252, 9.8236244 53.6481305, 9.8237357 53.6481412, 9.8238394 53.648157, 9.8239529 53.6481828, 9.824049 53.6482078)",,,
10714561,True,1,motorway_link,,5.3,False,91.363,"LINESTRING (9.824049 53.6482078, 9.8243277 53.6482819, 9.8243964 53.6482946, 9.824467 53.6483013, 9.8245467 53.6483009, 9.824623 53.6482922, 9.8247187 53.6482696, 9.8247899 53.6482412, 9.8249021 53.6481848, 9.8252729 53.6480401)",,,
209094519,False,2,motorway_link,,6.6,True,61.269000000000005,"LINESTRING (9.824049 53.6482078, 9.8239529 53.6481828, 9.8238394 53.648157, 9.8237357 53.6481412, 9.8236244 53.6481305, 9.8235414 53.6481252, 9.8234584 53.6481224, 9.8233662 53.6481253, 9.8232758 53.6481309, 9.823146 53.6481492)",,,
24902136,False,2,residential,30,,False,126.07300000000001,"LINESTRING (9.8247412 53.6505968, 9.8254259 53.6502798, 9.8260798 53.6499852, 9.8261037 53.6499522, 9.8261677 53.6498639)",,Ehmschen,
"[24902136, 5208302, 526877182, 526877183]",False,"['2', '1']",residential,30,,True,391.919,"LINESTRING (9.8247412 53.6505968, 9.8236566 53.6512858, 9.8231967 53.6515873, 9.8230091 53.6516996, 9.8224249 53.6520649, 9.8222972 53.6521485, 9.8221267 53.6522371, 9.8220536 53.6523011, 9.8220116 53.6523643, 9.8219872 53.652426, 9.8219599 53.6525067, 9.8219445 53.6526086, 9.8219688 53.6526699, 9.8220102 53.6527126, 9.8221258 53.6528171, 9.8223617 53.6530214, 9.8227479 53.6533364)",,"['Grüner Weg', 'Ehmschen']",
25015060,False,,living_street,,,True,106.687,"LINESTRING (9.8247412 53.6505968, 9.8247783 53.6506221, 9.8248152 53.6506474, 9.8249611 53.6506524, 9.8250899 53.6506677, 9.8251585 53.6507287, 9.8251757 53.6508254, 9.8252272 53.6508763, 9.8252883 53.6509101, 9.8256804 53.6511466, 9.8258622 53.6511922)",,Cay-Dose-Weg,
24901545,False,2,residential,30,,False,238.752,"LINESTRING (9.8266844 53.6530983, 9.8266226 53.6531127, 9.8265525 53.653138, 9.8263879 53.6532065, 9.8261206 53.6533351, 9.8259672 53.6533985, 9.825796 53.6534497, 9.8256044 53.6534933, 9.825262 53.6535399, 9.8250351 53.653566, 9.8249058 53.6535682, 9.8248364 53.6535615, 9.8248053 53.6535354, 9.8247894 53.6535006, 9.8247578 53.6533892, 9.8246773 53.6531382, 9.824437 53.6526696)",,Siedlerstraße,
209427446,False,2,residential,30,,False,82.07199999999999,"LINESTRING (9.8266844 53.6530983, 9.8266003 53.6527642, 9.8265583 53.6525984, 9.826569 53.6524198, 9.8265858 53.6523668)",,Hohle Straße,
"[868425870, 209427447]",False,1,residential,30,3.8,True,129.807,"LINESTRING (9.8266844 53.6530983, 9.8267459 53.6532076, 9.8268688 53.6533772, 9.8269269 53.6534634, 9.8269888 53.6535638, 9.827084 53.6537577, 9.8271243 53.6538845, 9.8271865 53.6541144, 9.8271856 53.6541603, 9.8271652 53.6542172)",,Hohle Straße,
209427446,False,2,residential,30,,True,11.136,"LINESTRING (9.8266652 53.6522784, 9.8265858 53.6523668)",,Hohle Straße,
126611610,False,2,residential,30,,False,229.391,"LINESTRING (9.8266652 53.6522784, 9.826876 53.6519528, 9.8270672 53.6516969, 9.8271561 53.651578, 9.8273495 53.6512708, 9.827691 53.6507921, 9.8277526 53.6506398, 9.8279208 53.6503568)",,Hohle Straße,
868425871,False,2,residential,30,,True,13.71,"LINESTRING (9.8301239 53.6553658, 9.8299172 53.6553518)",,Vogt-Schmidt-Straße,
126611612,False,2,residential,30,,False,101.46900000000001,"LINESTRING (9.8301239 53.6553658, 9.8310318 53.6554241, 9.8310891 53.6554291, 9.8313944 53.6554474, 9.831552 53.6554517, 9.8316559 53.6554546)",,Vogt-Schmidt-Straße,
"[24331120, 595638446]",False,2,residential,30,,True,189.731,"LINESTRING (9.8293058 53.6552625, 9.8290868 53.6539536, 9.8290524 53.6537832, 9.8290372 53.6537082, 9.8290018 53.6536598, 9.8289591 53.6536314, 9.8288796 53.6536071)",,Lohe,
49054595,True,1,residential,30,,False,41.647,"LINESTRING (9.8293058 53.6552625, 9.8295074 53.6553075, 9.8299172 53.6553518)",,Vogt-Schmidt-Straße,
22720235,False,2,residential,50,,False,119.929,"LINESTRING (9.833392 53.647452, 9.8336443 53.6475164, 9.8342679 53.6476788, 9.8343345 53.6476961, 9.8349174 53.6478493, 9.8350248 53.6479142)",,Wiesenweg,
22720235,False,2,residential,50,,True,33.366,"LINESTRING (9.833392 53.647452, 9.8331587 53.6473968, 9.8329049 53.647382)",,Wiesenweg,
5208302,False,2,residential,30,,False,154.87000000000003,"LINESTRING (9.8231944 53.6547013, 9.8231719 53.6546358, 9.8231631 53.6546069, 9.8231527 53.6545718, 9.8231253 53.6544797, 9.8230802 53.6542726, 9.8229844 53.6539758, 9.8227994 53.6534037, 9.8227479 53.6533364)",,Grüner Weg,
"[209427441, 209427442]",False,"['2', '3']",secondary,50,,True,56.989,"LINESTRING (9.8231944 53.6547013, 9.8230088 53.6547309, 9.8227189 53.654781, 9.8226933 53.6547848, 9.8223703 53.6548311, 9.8223587 53.6548327)",L 99,Hauptstraße,
267510842,False,2,secondary,50,,False,57.628,"LINESTRING (9.8231944 53.6547013, 9.8237379 53.6546229, 9.8238734 53.6546046, 9.8240451 53.6545813)",L 99,Hauptstraße,
24901520,False,2,residential,30,,False,136.215,"LINESTRING (9.824437 53.6526696, 9.8241818 53.6526959, 9.8239876 53.6527385, 9.8238161 53.6528054, 9.8234536 53.6529723, 9.8230746 53.653162, 9.8229748 53.6532244, 9.8228865 53.65327, 9.8227479 53.6533364)",,Jahnstraße,
24901520,False,2,residential,30,,True,145.816,"LINESTRING (9.824437 53.6526696, 9.8249439 53.6525985, 9.8255682 53.652511, 9.8261998 53.6524228, 9.8264811 53.6523722, 9.8265372 53.6523629, 9.8265858 53.6523668)",,Jahnstraße,
24901545,False,2,residential,30,,True,238.752,"LINESTRING (9.824437 53.6526696, 9.8246773 53.6531382, 9.8247578 53.6533892, 9.8247894 53.6535006, 9.8248053 53.6535354, 9.8248364 53.6535615, 9.8249058 53.6535682, 9.8250351 53.653566, 9.825262 53.6535399, 9.8256044 53.6534933, 9.825796 53.6534497, 9.8259672 53.6533985, 9.8261206 53.6533351, 9.8263879 53.6532065, 9.8265525 53.653138, 9.8266226 53.6531127, 9.8266844 53.6530983)",,Siedlerstraße,
25015060,False,,living_street,,,False,43.578,"LINESTRING (9.8263639 53.651409, 9.8259896 53.6513115, 9.825956 53.651234, 9.8258622 53.6511922)",,Cay-Dose-Weg,
206833088,False,,living_street,,,False,29.524,"LINESTRING (9.8258622 53.6511922, 9.826126 53.6509776)",,Cay-Dose-Weg,
25015060,False,,living_street,,,False,106.68700000000001,"LINESTRING (9.8258622 53.6511922, 9.8256804 53.6511466, 9.8252883 53.6509101, 9.8252272 53.6508763, 9.8251757 53.6508254, 9.8251585 53.6507287, 9.8250899 53.6506677, 9.8249611 53.6506524, 9.8248152 53.6506474, 9.8247783 53.6506221, 9.8247412 53.6505968)",,Cay-Dose-Weg,
25015060,False,,living_street,,,True,43.578,"LINESTRING (9.8258622 53.6511922, 9.825956 53.651234, 9.8259896 53.6513115, 9.8263639 53.651409)",,Cay-Dose-Weg,
"[209252216, 126611608]",False,"['2', '3']",secondary,50,6.3,True,87.551,"LINESTRING (9.8298374 53.6500726, 9.8297752 53.650263, 9.8297042 53.6504991, 9.8296158 53.6508488)",L 99,Hauptstraße,
"[212730706, 964730725]",False,3,secondary,50,,False,32.902,"LINESTRING (9.8298374 53.6500726, 9.8298763 53.6499582, 9.8298878 53.6499244, 9.8299168 53.6498251, 9.8299459 53.6497847)",L 99,Hauptstraße,
24902193,False,2,residential,30,4.8,True,178.288,"LINESTRING (9.8334168 53.6523424, 9.833447 53.6524697, 9.8335806 53.6527723, 9.8335697 53.6531354, 9.8333054 53.6538381, 9.8332902 53.6538702, 9.8332677 53.6539138)",,Schmiedestraße,
24902343,False,2,residential,30,4.8,False,202.20099999999996,"LINESTRING (9.8334168 53.6523424, 9.8339861 53.6522568, 9.8351124 53.6520639, 9.8356304 53.6519829, 9.8361488 53.651918, 9.8362976 53.6519106, 9.8363908 53.6519059)",,Appelkamp,
214205539,False,2,residential,30,4.3,False,260.201,"LINESTRING (9.8334168 53.6523424, 9.8332616 53.6519321, 9.8331901 53.6517429, 9.8331446 53.6516227, 9.8329808 53.651176, 9.8329277 53.6510323, 9.8328978 53.6509512, 9.8328572 53.6508996, 9.8326577 53.6507542, 9.8324625 53.6506311, 9.8322059 53.6505237, 9.8317548 53.6503557)",,Schmiedestraße,
24902239,False,2,residential,30,4.7,False,56.905,"LINESTRING (9.8363908 53.6519059, 9.8363402 53.6514785, 9.8363304 53.6513954)",,An der Rellau,
24902239,False,2,residential,30,4.7,True,174.162,"LINESTRING (9.8363908 53.6519059, 9.8366362 53.6529978, 9.8366917 53.6532455, 9.8367393 53.6534585)",,An der Rellau,
24902343,False,2,residential,30,4.8,True,202.20099999999996,"LINESTRING (9.8363908 53.6519059, 9.8362976 53.6519106, 9.8361488 53.651918, 9.8356304 53.6519829, 9.8351124 53.6520639, 9.8339861 53.6522568, 9.8334168 53.6523424)",,Appelkamp,
24902239,False,2,residential,30,4.7,False,65.334,"LINESTRING (9.8363304 53.6513954, 9.8363785 53.6511487, 9.8364744 53.6508964, 9.836489 53.6508665, 9.8365085 53.6508184)",,An der Rellau,
24902239,False,2,residential,30,4.7,True,56.905,"LINESTRING (9.8363304 53.6513954, 9.8363402 53.6514785, 9.8363908 53.6519059)",,An der Rellau,
214624772,False,1,residential,30,4,True,63.165000000000006,"LINESTRING (9.8363304 53.6513954, 9.8362738 53.6513974, 9.8362368 53.6513987, 9.8357179 53.6513697, 9.8353766 53.651347)",,An der Rellau,
4043946,False,2,tertiary,50,6,False,48.620000000000005,"LINESTRING (9.8363709 53.6552234, 9.8365487 53.6553531, 9.8366669 53.6554415, 9.8366937 53.6554656, 9.8367549 53.6555208, 9.8368106 53.6555738)",,Ellerbeker Weg,
24902239,False,2,residential,30,4.7,False,167.014,"LINESTRING (9.8363709 53.6552234, 9.8364509 53.6551872, 9.8364833 53.6551744, 9.836761 53.6550576, 9.8368567 53.6549934, 9.8369254 53.6549182, 9.8369793 53.6548002, 9.8369858 53.6547014, 9.836982 53.6546127, 9.8369778 53.6545382, 9.8369543 53.6544054, 9.8369267 53.6542766, 9.8368681 53.6540207, 9.8368362 53.6538817)",,An der Rellau,
892642528,False,2,tertiary,50,6,True,77.73799999999999,"LINESTRING (9.8363709 53.6552234, 9.8362379 53.6551242, 9.8361018 53.6550197, 9.835977 53.6549257, 9.8357245 53.6547327, 9.8356436 53.654673)",,Ellerbeker Weg,
24902239,False,2,residential,30,4.7,False,174.162,"LINESTRING (9.8367393 53.6534585, 9.8366917 53.6532455, 9.8366362 53.6529978, 9.8363908 53.6519059)",,An der Rellau,
24902239,False,2,residential,30,4.7,True,47.489999999999995,"LINESTRING (9.8367393 53.6534585, 9.8367505 53.6535076, 9.8368075 53.6537632, 9.8368362 53.6538817)",,An der Rellau,
28336341,False,,residential,30,3.2,True,59.471000000000004,"LINESTRING (9.8367393 53.6534585, 9.8366788 53.6534645, 9.8366396 53.6534684, 9.8358469 53.653538)",,Königsberger Straße,
24902512,False,,residential,30,3.2,False,73.80199999999999,"LINESTRING (9.8358469 53.653538, 9.8357382 53.6530457, 9.8357101 53.6529686, 9.8356398 53.6528907)",,Königsberger Straße,
28336341,False,,residential,30,3.2,False,59.471000000000004,"LINESTRING (9.8358469 53.653538, 9.8366396 53.6534684, 9.8366788 53.6534645, 9.8367393 53.6534585)",,Königsberger Straße,
28336341,False,,residential,30,3.2,True,145.454,"LINESTRING (9.8358469 53.653538, 9.8357449 53.6535464, 9.8355471 53.6535563, 9.8352353 53.6535694, 9.8350435 53.6535758, 9.8346812 53.6535755, 9.8346367 53.6535699, 9.8346035 53.6535544, 9.8345875 53.6535321, 9.8345809 53.6535067, 9.8346239 53.6529937)",,Königsberger Straße,
24902512,False,,residential,30,3.2,True,73.80199999999999,"LINESTRING (9.8356398 53.6528907, 9.8357101 53.6529686, 9.8357382 53.6530457, 9.8358469 53.653538)",,Königsberger Straße,
28336341,False,,residential,30,3.2,False,145.454,"LINESTRING (9.8346239 53.6529937, 9.8345809 53.6535067, 9.8345875 53.6535321, 9.8346035 53.6535544, 9.8346367 53.6535699, 9.8346812 53.6535755, 9.8350435 53.6535758, 9.8352353 53.6535694, 9.8355471 53.6535563, 9.8357449 53.6535464, 9.8358469 53.653538)",,Königsberger Straße,
24902566,False,1,residential,30,2.9,False,131.641,"LINESTRING (9.8349558 53.654262, 9.8350535 53.6542154, 9.8351065 53.6541964, 9.8354717 53.6541433, 9.8358764 53.6540694, 9.8367458 53.6538998, 9.8367797 53.6538929, 9.8368362 53.6538817)",,Drinkwedel,
892642528,False,2,tertiary,50,6,False,64.688,"LINESTRING (9.8349558 53.654262, 9.8352271 53.6543868, 9.8354313 53.654516, 9.8356436 53.654673)",,Ellerbeker Weg,
892642528,False,2,tertiary,50,6,True,119.096,"LINESTRING (9.8349558 53.654262, 9.834833 53.6542144, 9.8347552 53.6541842, 9.8346967 53.6541654, 9.8345103 53.6541053, 9.8342147 53.6540355, 9.8340564 53.6540066, 9.833895 53.6539809, 9.8336041 53.6539438, 9.8335958 53.653943, 9.8334638 53.6539304, 9.8332677 53.6539138)",,Ellerbeker Weg,
24902239,False,2,residential,30,4.7,False,47.49,"LINESTRING (9.8368362 53.6538817, 9.8368075 53.6537632, 9.8367505 53.6535076, 9.8367393 53.6534585)",,An der Rellau,
24902239,False,2,residential,30,4.7,True,167.014,"LINESTRING (9.8368362 53.6538817, 9.8368681 53.6540207, 9.8369267 53.6542766, 9.8369543 53.6544054, 9.8369778 53.6545382, 9.836982 53.6546127, 9.8369858 53.6547014, 9.8369793 53.6548002, 9.8369254 53.6549182, 9.8368567 53.6549934, 9.836761 53.6550576, 9.8364833 53.6551744, 9.8364509 53.6551872, 9.8363709 53.6552234)",,An der Rellau,
24902566,False,1,residential,30,2.9,True,131.64099999999996,"LINESTRING (9.8368362 53.6538817, 9.8367797 53.6538929, 9.8367458 53.6538998, 9.8358764 53.6540694, 9.8354717 53.6541433, 9.8351065 53.6541964, 9.8350535 53.6542154, 9.8349558 53.654262)",,Drinkwedel,
25038711,False,2,tertiary,20,6,True,12.858,"LINESTRING (9.8281048 53.6494624, 9.8281542 53.6494873, 9.8281828 53.6495241, 9.8281977 53.6495597)",,Hohle Straße,
126611611,True,1,tertiary,20,4,False,25.422,"LINESTRING (9.8281048 53.6494624, 9.8281526 53.6494379, 9.828195 53.6493678, 9.8282165 53.649296, 9.8282476 53.6492563)",,Am Markt,
203867767,False,2,tertiary,20,4,True,86.384,"LINESTRING (9.8281048 53.6494624, 9.8280515 53.6494415, 9.8279783 53.649425, 9.8278476 53.6494016, 9.8277259 53.6493865, 9.8275826 53.6493868, 9.827448 53.6494018, 9.8273191 53.6494262, 9.8270638 53.6495167, 9.8269693 53.649559, 9.8269086 53.6495862)",,Am Markt,
"[732994592, 1076873306, 481237416]",False,2,tertiary,50,,False,83.415,"LINESTRING (9.8299954 53.6490356, 9.8299869 53.6491394, 9.8299856 53.6491693, 9.8299803 53.6492877, 9.8299717 53.6494824, 9.8299656 53.6495778, 9.8299638 53.6496051, 9.8299423 53.6497218, 9.8299459 53.6497847)",,Hauptstraße,
"[24954466, 1076873307]",False,2,tertiary,50,,True,248.55600000000004,"LINESTRING (9.8299954 53.6490356, 9.8300159 53.6489334, 9.8300447 53.6488479, 9.8300695 53.648795, 9.8301298 53.6486621, 9.8301621 53.6485775, 9.8301711 53.6485541, 9.8301954 53.6485035, 9.8302229 53.6484451, 9.830253 53.6483964, 9.8302841 53.6483409, 9.8303246 53.6482864, 9.8304344 53.6481576, 9.8305578 53.6480267, 9.8306729 53.6479146, 9.8308121 53.6478033, 9.8309797 53.6476899, 9.8310886 53.6476371, 9.8312351 53.647566, 9.8314722 53.647451, 9.8316104 53.647379, 9.8317407 53.6473038, 9.8317974 53.647267, 9.8319112 53.6471931)",,Hauptstraße,
25015183,True,1,tertiary,20,2,False,72.718,"LINESTRING (9.8289136 53.648926, 9.8290378 53.6489293, 9.8294617 53.6490052, 9.8298809 53.64903, 9.8298979 53.6490309, 9.8299954 53.6490356)",,Kirchenstraße,
25015192,False,1,residential,20,,True,48.239999999999995,"LINESTRING (9.8289136 53.648926, 9.828914 53.648887, 9.8289457 53.6487728, 9.8290421 53.6486436, 9.8291506 53.6485217)",,Am Markt,
25015192,False,1,residential,20,,False,48.239999999999995,"LINESTRING (9.8291506 53.6485217, 9.8290421 53.6486436, 9.8289457 53.6487728, 9.828914 53.648887, 9.8289136 53.648926)",,Am Markt,
25038854,False,,living_street,,,False,129.409,"LINESTRING (9.8314206 53.6512963, 9.8309445 53.6511784, 9.8303308 53.651065, 9.8300834 53.6509973, 9.8299859 53.6509769, 9.8297917 53.650915, 9.8297057 53.6508826, 9.8296158 53.6508488)",,Ratsweg,
214624772,False,1,residential,30,4,False,63.165,"LINESTRING (9.8353766 53.651347, 9.8357179 53.6513697, 9.8362368 53.6513987, 9.8362738 53.6513974, 9.8363304 53.6513954)",,An der Rellau,
25041541,False,,living_street,,,False,23.642,"LINESTRING (9.8323923 53.6476646, 9.832738 53.6477213)",,Wiesengrund,
25041541,False,,living_street,,,True,23.642,"LINESTRING (9.832738 53.6477213, 9.8323923 53.6476646)",,Wiesengrund,
25041564,False,,living_street,,,False,39.3,"LINESTRING (9.832738 53.6477213, 9.8329049 53.647382)",,Wiesengrund,
25041541,False,,living_street,,,False,37.243,"LINESTRING (9.832738 53.6477213, 9.8328394 53.6477379, 9.8332826 53.6478106)",,Wiesengrund,
25041541,False,,living_street,,,True,37.243,"LINESTRING (9.8332826 53.6478106, 9.8328394 53.6477379, 9.832738 53.6477213)",,Wiesengrund,
267510842,False,2,secondary,50,,True,57.628,"LINESTRING (9.8240451 53.6545813, 9.8238734 53.6546046, 9.8237379 53.6546229, 9.8231944 53.6547013)",L 99,Hauptstraße,
