osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,ref,junction
"[154592576, 1041523333]",False,Winkelstraße,residential,,False,60.95099999999999,"LINESTRING (14.7196459 51.9504127, 14.7194868 51.9504559, 14.7192267 51.9504605, 14.7190142 51.9504643, 14.7187715 51.950464)",,,,
"[176937959, 71357449, 702102672, 135776625, 1231659991, 165716120]",False,"['Gubeńska', 'Gubiner Straße']",secondary,"['50', '30', '10']",True,259.976,"LINESTRING (14.7220325 51.951825, 14.7219313 51.9518176, 14.7214104 51.9517784, 14.7208759 51.9517451, 14.7208413 51.9517422, 14.7207738 51.9517314, 14.7207194 51.951711, 14.7206729 51.9516804, 14.7206365 51.9516209, 14.7206135 51.951557, 14.7206183 51.9515093, 14.720656 51.9514075, 14.7206656 51.9513596, 14.7206602 51.9513109, 14.7206365 51.9512682, 14.7205545 51.9511853, 14.7202611 51.9509209, 14.7201852 51.950855, 14.7200906 51.9507737, 14.7197645 51.9505093, 14.7196459 51.9504127)",2,yes,138,
"[191547650, 191547652, 1018648837]",False,Bolesława Chrobrego,residential,30,True,185.22299999999998,"LINESTRING (14.7220325 51.951825, 14.7220179 51.9518992, 14.7220203 51.951934, 14.7220306 51.9520852, 14.722034 51.9521354, 14.7220545 51.9524354, 14.7220763 51.9525954, 14.7221247 51.9527574, 14.7222171 51.9529356, 14.7222282 51.9530399, 14.7222483 51.9532315, 14.7222668 51.9533972, 14.7222747 51.9534764)",2,,,
35176712,False,Grünstraße,residential,,True,161.016,"LINESTRING (14.713356 51.953245, 14.7132328 51.9531862, 14.7128678 51.953024, 14.7126788 51.9529352, 14.7124687 51.9528386, 14.7121466 51.9526925, 14.7118387 51.9525483, 14.711515 51.9523973, 14.7114712 51.9523808)",,,,
"[1050079805, 161863735]",False,Berliner Straße,tertiary,30,False,116.84899999999999,"LINESTRING (14.713356 51.953245, 14.7131528 51.9533906, 14.7129889 51.9535103, 14.7129202 51.9535617, 14.712803 51.9536493, 14.7127179 51.9537109, 14.7122541 51.9540469)",2,,,
161863735,False,Berliner Straße,tertiary,30,True,61.022999999999996,"LINESTRING (14.713356 51.953245, 14.713482 51.9531548, 14.7136565 51.9530229, 14.7139095 51.9528379, 14.7139281 51.9528245)",2,,,
46155402,False,Lausitzer Straße,residential,50,True,104.435,"LINESTRING (14.7160932 51.9480319, 14.7160361 51.9479374, 14.7159316 51.9478641, 14.7149191 51.947465)",,,,
70410434,False,August-Bebel-Straße,residential,50,False,125.243,"LINESTRING (14.7090971 51.9490923, 14.7094567 51.9480495, 14.7094786 51.9479908)",2,,,
70410434,False,August-Bebel-Straße,residential,50,True,149.548,"LINESTRING (14.7090971 51.9490923, 14.7089432 51.9492045, 14.7086715 51.9499101, 14.7085468 51.9503766)",2,,,
154592537,False,Frankfurter Straße,living_street,,True,8.696,"LINESTRING (14.7181547 51.9512683, 14.7180283 51.9512615)",,,,
1041523331,False,Frankfurter Straße,living_street,,False,22.185,"LINESTRING (14.7181547 51.9512683, 14.7184666 51.9513217)",,,,
1041523331,False,Frankfurter Straße,living_street,,True,22.185,"LINESTRING (14.7184666 51.9513217, 14.7181547 51.9512683)",,,,
147098507,False,Frankfurter Straße,living_street,,False,160.88199999999998,"LINESTRING (14.7184666 51.9513217, 14.7195163 51.9515109, 14.719632 51.9515336, 14.720061 51.951618, 14.7204931 51.9517029, 14.7205758 51.951729, 14.7206818 51.9517812)",,,,
154592555,True,Lohmühlenweg,residential,,False,97.946,"LINESTRING (14.7184666 51.9513217, 14.7184904 51.9512647, 14.7185324 51.9511636, 14.7187781 51.9505325, 14.7187715 51.950464)",,,,
1041523332,False,Winkelstraße,residential,,True,25.256,"LINESTRING (14.718403 51.9504617, 14.7187715 51.950464)",,,,
179506132,True,Winkelstraße,residential,,False,91.291,"LINESTRING (14.718403 51.9504617, 14.7183332 51.950694, 14.7181715 51.9512141, 14.7181547 51.9512683)",,,,
702102671,False,Winkelstraße,residential,,False,48.925000000000004,"LINESTRING (14.718403 51.9504617, 14.718416 51.9503954, 14.7184823 51.9500477, 14.7184993 51.9500271)",,,,
135776673,False,Wilkestraße,residential,50,False,14.76,"LINESTRING (14.7149191 51.947465, 14.7148651 51.9473365)",2,,,
46155402,False,Lausitzer Straße,residential,50,False,104.43499999999999,"LINESTRING (14.7149191 51.947465, 14.7159316 51.9478641, 14.7160361 51.9479374, 14.7160932 51.9480319)",,,,
135776673,False,Wilkestraße,residential,50,True,214.14499999999998,"LINESTRING (14.7149191 51.947465, 14.7144831 51.9482715, 14.7139855 51.9493026)",2,,,
46155405,False,Märkische Straße,residential,,False,59.17,"LINESTRING (14.7148651 51.9473365, 14.7140052 51.9472893)",,,,
135776673,False,Wilkestraße,residential,50,True,14.76,"LINESTRING (14.7148651 51.9473365, 14.7149191 51.947465)",2,,,
"[135776673, 1041523338]",False,Wilkestraße,residential,50,False,141.505,"LINESTRING (14.7148651 51.9473365, 14.7143217 51.9464073, 14.7142877 51.9463492, 14.7142051 51.9462595, 14.714109 51.9461552)",2,,,
"[154592491, 1231664247]",False,Dr.-Ayrer-Straße,residential,50,False,290.276,"LINESTRING (14.714109 51.9461552, 14.7142447 51.9461666, 14.7151404 51.946242, 14.7165102 51.9463614, 14.7178326 51.9464538, 14.7180256 51.9464673, 14.718256 51.9464752, 14.7183107 51.9464776)",,,,
"[135776673, 1041523338]",False,Wilkestraße,residential,50,True,141.505,"LINESTRING (14.714109 51.9461552, 14.7142051 51.9462595, 14.7142877 51.9463492, 14.7143217 51.9464073, 14.7148651 51.9473365)",2,,,
35107015,False,Straupitzstraße,residential,50,False,177.90099999999998,"LINESTRING (14.712256 51.9508131, 14.7123192 51.9508276, 14.7127457 51.9509207, 14.7128646 51.9509466, 14.7131887 51.9510177, 14.7141819 51.9512355, 14.7144168 51.951287, 14.7145171 51.951309, 14.7147121 51.951298)",,,,
154592560,False,Mittelstraße,residential,50,False,182.43199999999996,"LINESTRING (14.712256 51.9508131, 14.7121844 51.9509558, 14.7120795 51.951165, 14.7119464 51.9514304, 14.7119414 51.9514404, 14.711738 51.9518523, 14.7117148 51.9518976, 14.7116457 51.9520327, 14.7114999 51.9523236, 14.7114712 51.9523808)",,,,
"[1231687642, 1231687643, 41902663]",False,Piastowska,residential,,"[False, True]",84.49799999999999,"LINESTRING (14.7223725 51.9546167, 14.7223529 51.9544917, 14.7222826 51.9542535, 14.7222442 51.954042, 14.7222305 51.9538628)",,yes,,
"[154592491, 1231664247]",False,Dr.-Ayrer-Straße,residential,50,True,290.276,"LINESTRING (14.7183107 51.9464776, 14.718256 51.9464752, 14.7180256 51.9464673, 14.7178326 51.9464538, 14.7165102 51.9463614, 14.7151404 51.946242, 14.7142447 51.9461666, 14.714109 51.9461552)",,,,
154592550,False,Kleine Inselstraße,residential,,True,97.872,"LINESTRING (14.7169598 51.9481375, 14.7170571 51.9484208, 14.7170918 51.9484435, 14.7171395 51.9484743, 14.7172241 51.9484836, 14.7179169 51.9484112, 14.7179661 51.9484061)",,,,
906886959,False,Straupitzstraße,residential,,True,79.599,"LINESTRING (14.7114779 51.9506695, 14.7104907 51.9505604, 14.7103347 51.9505431)",,,,
906886960,True,Straupitzstraße,residential,50,False,55.729,"LINESTRING (14.7114779 51.9506695, 14.7115645 51.9506823, 14.7118096 51.9507184, 14.7120225 51.9507636, 14.712256 51.9508131)",,,,
70410504,True,Laternengasse,residential,,False,95.202,"LINESTRING (14.7166487 51.9520064, 14.7166154 51.9520389, 14.7165187 51.95207, 14.7165031 51.9520686, 14.7164716 51.9520658, 14.7163212 51.9520522, 14.7162471 51.9520368, 14.7161738 51.9520126, 14.7157033 51.9517103, 14.7155786 51.9516328)",,,,
117458077,False,Laternengasse,residential,,False,77.023,"LINESTRING (14.7166487 51.9520064, 14.7167315 51.951811, 14.71676 51.9517255, 14.71677 51.95164, 14.7167738 51.9515482, 14.7167807 51.9513786, 14.7167774 51.9513224)",,,,
1068910938,True,,secondary,50,False,4.723000000000001,"LINESTRING (14.7137532 51.9497799, 14.7137299 51.9497642, 14.7137137 51.9497455)",1,,,roundabout
1068910943,True,,secondary,50,False,7.693999999999999,"LINESTRING (14.7137227 51.9496723, 14.713738 51.9496589, 14.7137572 51.9496475, 14.7137822 51.9496378, 14.7138099 51.9496316)",1,,,roundabout
"[314888200, 135776619]",False,Gasstraße,secondary,50,True,73.718,"LINESTRING (14.7133882 51.9496375, 14.713264 51.9495705, 14.7132345 51.9495545, 14.7130187 51.9494301, 14.7126051 51.9491832)","['2', '3']",,,
314888201,True,Gasstraße,secondary,50,False,23.293,"LINESTRING (14.7133882 51.9496375, 14.7135303 51.9496587, 14.7137227 51.9496723)",1,,,
70410402,False,Kirchstraße,residential,30,False,71.89699999999999,"LINESTRING (14.7170872 51.9520781, 14.7170892 51.9520781, 14.7176854 51.9520833, 14.7181362 51.9520872)",,,,
"[1231687642, 1231687643, 41902663]",False,Piastowska,residential,,"[False, True]",84.49799999999999,"LINESTRING (14.7222305 51.9538628, 14.7222442 51.954042, 14.7222826 51.9542535, 14.7223529 51.9544917, 14.7223725 51.9546167)",,yes,,
496416327,True,Piastowska,residential,50,False,17.2,"LINESTRING (14.7222305 51.9538628, 14.7222046 51.9537696, 14.7222109 51.9537096)",,,,
135776674,True,Wilkestraße,residential,50,False,38.614999999999995,"LINESTRING (14.7138099 51.9496316, 14.7139471 51.9493462, 14.7139855 51.9493026)",1,,,
1068910942,True,,secondary,50,False,6.404,"LINESTRING (14.7138099 51.9496316, 14.7138564 51.9496294, 14.7139016 51.9496369)",1,,,roundabout
177605030,True,Gasstraße,tertiary,50,False,35.101,"LINESTRING (14.7138804 51.9497974, 14.7139149 51.9499123, 14.7141157 51.9500679)",1,,,
1068910939,True,,secondary,50,False,9.255,"LINESTRING (14.7138804 51.9497974, 14.7138356 51.9498003, 14.7137917 51.9497943, 14.7137532 51.9497799)",1,,,roundabout
40772910,True,,secondary,50,False,13.046,"LINESTRING (14.7139821 51.9497087, 14.713982 51.9497215, 14.7139752 51.949742, 14.7139605 51.949761, 14.7139388 51.9497771, 14.7139116 51.9497894, 14.7138804 51.9497974)",1,,,roundabout
46155405,False,Märkische Straße,residential,,True,59.17,"LINESTRING (14.7140052 51.9472893, 14.7148651 51.9473365)",,,,
154592454,False,Berliner Straße,living_street,,True,12.575,"LINESTRING (14.7155786 51.9516328, 14.7154459 51.9517109)",,,,
154592454,False,Berliner Straße,living_street,,False,91.13600000000001,"LINESTRING (14.7155786 51.9516328, 14.7157547 51.95154, 14.7159396 51.9514587, 14.716153 51.9514012, 14.7163462 51.9513682, 14.716562 51.9513433, 14.7167774 51.9513224)",,,,
154592454,False,Berliner Straße,living_street,,False,12.575,"LINESTRING (14.7154459 51.9517109, 14.7155786 51.9516328)",,,,
161829327,False,Berliner Straße,tertiary,30,False,161.71799999999996,"LINESTRING (14.7154459 51.9517109, 14.7148474 51.952153, 14.7147982 51.952189, 14.7145669 51.952358, 14.7145197 51.9523924, 14.7143793 51.952495, 14.7142593 51.9525826, 14.7142467 51.9525918, 14.7141564 51.9526577, 14.7139281 51.9528245)",2,,,
161829333,False,Straupitzstraße,tertiary,,True,68.25699999999999,"LINESTRING (14.7154459 51.9517109, 14.7153643 51.9516709, 14.7148431 51.9513924, 14.7148209 51.9513805, 14.7147121 51.951298)",2,,,
70410402,False,Kirchstraße,residential,30,True,164.71599999999998,"LINESTRING (14.720537 51.9521138, 14.7203636 51.9521066, 14.7193366 51.9520712, 14.7188989 51.952083, 14.7187489 51.952087, 14.71865 51.95209, 14.7183788 51.9520885, 14.7182518 51.9520878, 14.7181362 51.9520872)",,,,
70410434,False,August-Bebel-Straße,residential,50,True,125.243,"LINESTRING (14.7094786 51.9479908, 14.7094567 51.9480495, 14.7090971 51.9490923)",2,,,
"[304318905, 144177947]",False,Gasstraße,secondary,50,False,259.72700000000003,"LINESTRING (14.7094786 51.9479908, 14.7098231 51.94802, 14.7098691 51.9480245, 14.7100891 51.9480388, 14.7104347 51.9480969, 14.7106129 51.9481419, 14.7109264 51.9482463, 14.7111646 51.9483556, 14.7113404 51.9484563, 14.711451 51.9485245, 14.7114744 51.9485333, 14.7116252 51.9486228, 14.7126051 51.9491832)","['2', '3']",,,
70410434,False,August-Bebel-Straße,residential,50,False,149.548,"LINESTRING (14.7085468 51.9503766, 14.7086715 51.9499101, 14.7089432 51.9492045, 14.7090971 51.9490923)",2,,,
70410434,False,August-Bebel-Straße,residential,50,True,225.731,"LINESTRING (14.7085468 51.9503766, 14.7086964 51.9503928, 14.7088412 51.9504398, 14.7089039 51.9504927, 14.7089057 51.9505895, 14.7088963 51.9506449, 14.7085588 51.9517315, 14.7081901 51.9520346, 14.7081412 51.9521635)",2,,,
177605035,False,Gasstraße,tertiary,50,False,82.717,"LINESTRING (14.71501 51.95061, 14.7150683 51.9506934, 14.7150748 51.9507442, 14.7150803 51.9507878, 14.71493 51.9509961, 14.7147121 51.951298)",2,,,
177605035,False,Gasstraße,tertiary,50,True,85.969,"LINESTRING (14.71501 51.95061, 14.7145605 51.9503417, 14.7143341 51.9502043, 14.7141157 51.9500679)",2,,,
222983610,False,Gasstraße,living_street,,True,87.552,"LINESTRING (14.71501 51.95061, 14.7151435 51.9505933, 14.7152273 51.9506145, 14.7157098 51.9507637, 14.7157909 51.9507889, 14.7161661 51.9509053)",,,,
35107015,False,Straupitzstraße,residential,50,True,177.901,"LINESTRING (14.7147121 51.951298, 14.7145171 51.951309, 14.7144168 51.951287, 14.7141819 51.9512355, 14.7131887 51.9510177, 14.7128646 51.9509466, 14.7127457 51.9509207, 14.7123192 51.9508276, 14.712256 51.9508131)",,,,
161829333,False,Straupitzstraße,tertiary,,False,68.257,"LINESTRING (14.7147121 51.951298, 14.7148209 51.9513805, 14.7148431 51.9513924, 14.7153643 51.9516709, 14.7154459 51.9517109)",2,,,
177605035,False,Gasstraße,tertiary,50,True,82.717,"LINESTRING (14.7147121 51.951298, 14.71493 51.9509961, 14.7150803 51.9507878, 14.7150748 51.9507442, 14.7150683 51.9506934, 14.71501 51.95061)",2,,,
177605032,True,Gasstraße,tertiary,50,False,42.195,"LINESTRING (14.7141157 51.9500679, 14.7138462 51.9499393, 14.7137532 51.9497799)",1,,,
177605035,False,Gasstraße,tertiary,50,False,85.969,"LINESTRING (14.7141157 51.9500679, 14.7143341 51.9502043, 14.7145605 51.9503417, 14.71501 51.95061)",2,,,
35182211,False,Kleine Kirchstraße,residential,30,True,99.063,"LINESTRING (14.7181362 51.9520872, 14.7179942 51.9520334, 14.717939 51.9519806, 14.7179223 51.9519129, 14.717909 51.9518325, 14.7179171 51.9517767, 14.7179283 51.9517002, 14.7179466 51.9515742, 14.7180162 51.9513108, 14.7180283 51.9512615)",,,,
70410402,False,Kirchstraße,residential,30,False,164.71599999999998,"LINESTRING (14.7181362 51.9520872, 14.7182518 51.9520878, 14.7183788 51.9520885, 14.71865 51.95209, 14.7187489 51.952087, 14.7188989 51.952083, 14.7193366 51.9520712, 14.7203636 51.9521066, 14.720537 51.9521138)",,,,
70410402,False,Kirchstraße,residential,30,True,71.89699999999999,"LINESTRING (14.7181362 51.9520872, 14.7176854 51.9520833, 14.7170892 51.9520781, 14.7170872 51.9520781)",,,,
"[154592537, 733908674, 70410454, 41438719]",False,Frankfurter Straße,living_street,,False,86.084,"LINESTRING (14.7167774 51.9513224, 14.7168165 51.9513195, 14.7169587 51.9513069, 14.7170989 51.9512998, 14.7171404 51.9512968, 14.7173985 51.9512825, 14.7178047 51.9512601, 14.7180283 51.9512615)",,yes,,
117458077,False,Laternengasse,residential,,True,77.02300000000001,"LINESTRING (14.7167774 51.9513224, 14.7167807 51.9513786, 14.7167738 51.9515482, 14.71677 51.95164, 14.71676 51.9517255, 14.7167315 51.951811, 14.7166487 51.9520064)",,,,
154592454,False,Berliner Straße,living_street,,True,91.13600000000001,"LINESTRING (14.7167774 51.9513224, 14.716562 51.9513433, 14.7163462 51.9513682, 14.716153 51.9514012, 14.7159396 51.9514587, 14.7157547 51.95154, 14.7155786 51.9516328)",,,,
"[177089505, 135776613]",False,Egelneißedamm,residential,,True,54.332,"LINESTRING (14.7167774 51.9513224, 14.7167789 51.9512588, 14.7167822 51.9512262, 14.7167999 51.9511307, 14.7168105 51.9510103, 14.7168457 51.950836)",,,,
70410434,False,August-Bebel-Straße,residential,50,False,225.731,"LINESTRING (14.7081412 51.9521635, 14.7081901 51.9520346, 14.7085588 51.9517315, 14.7088963 51.9506449, 14.7089057 51.9505895, 14.7089039 51.9504927, 14.7088412 51.9504398, 14.7086964 51.9503928, 14.7085468 51.9503766)",2,,,
183865840,False,Grünstraße,residential,,True,231.99400000000003,"LINESTRING (14.7081412 51.9521635, 14.7085174 51.9521522, 14.708823 51.9521451, 14.7088983 51.9521433, 14.7089782 51.9521408, 14.7090369 51.9521401, 14.7091759 51.9521368, 14.7092545 51.952135, 14.7093968 51.9521294, 14.7094625 51.9521316, 14.7100519 51.952151, 14.7103626 51.9521703, 14.7114712 51.9523808)",,,,
161829327,False,Berliner Straße,tertiary,30,True,161.71800000000002,"LINESTRING (14.7139281 51.9528245, 14.7141564 51.9526577, 14.7142467 51.9525918, 14.7142593 51.9525826, 14.7143793 51.952495, 14.7145197 51.9523924, 14.7145669 51.952358, 14.7147982 51.952189, 14.7148474 51.952153, 14.7154459 51.9517109)",2,,,
161863735,False,Berliner Straße,tertiary,30,False,61.022999999999996,"LINESTRING (14.7139281 51.9528245, 14.7139095 51.9528379, 14.7136565 51.9530229, 14.713482 51.9531548, 14.713356 51.953245)",2,,,
222983610,False,Gasstraße,living_street,,False,87.552,"LINESTRING (14.7161661 51.9509053, 14.7157909 51.9507889, 14.7157098 51.9507637, 14.7152273 51.9506145, 14.7151435 51.9505933, 14.71501 51.95061)",,,,
46155394,True,Gubiner Straße,secondary,50,False,27.631999999999998,"LINESTRING (14.7139301 51.9496478, 14.7141368 51.9495876, 14.7143113 51.9495907)",1,,,
1068910940,True,,secondary,50,False,7.852,"LINESTRING (14.7139301 51.9496478, 14.7139564 51.9496648, 14.7139742 51.9496856, 14.7139821 51.9497087)",1,,,roundabout
135776620,True,Gasstraße,secondary,50,False,25.847,"LINESTRING (14.7137137 51.9497455, 14.7135588 51.9497159, 14.7135186 51.9497067, 14.7133882 51.9496375)",1,,,
1068910944,True,,secondary,50,False,8.405999999999999,"LINESTRING (14.7137137 51.9497455, 14.7137048 51.9497209, 14.7137079 51.9496957, 14.7137227 51.9496723)",1,,,roundabout
154592537,False,Frankfurter Straße,living_street,,False,8.696,"LINESTRING (14.7180283 51.9512615, 14.7181547 51.9512683)",,,,
35182211,False,Kleine Kirchstraße,residential,30,False,99.063,"LINESTRING (14.7180283 51.9512615, 14.7180162 51.9513108, 14.7179466 51.9515742, 14.7179283 51.9517002, 14.7179171 51.9517767, 14.717909 51.9518325, 14.7179223 51.9519129, 14.717939 51.9519806, 14.7179942 51.9520334, 14.7181362 51.9520872)",,,,
"[154592537, 733908674, 70410454, 41438719]",False,Frankfurter Straße,living_street,,True,86.084,"LINESTRING (14.7180283 51.9512615, 14.7178047 51.9512601, 14.7173985 51.9512825, 14.7171404 51.9512968, 14.7170989 51.9512998, 14.7169587 51.9513069, 14.7168165 51.9513195, 14.7167774 51.9513224)",,yes,,
1041523336,False,,residential,,False,6.979,"LINESTRING (14.7185684 51.949981, 14.7184993 51.9500271)",,,,
"[755635843, 1041523335]",True,Gubiner Straße,secondary,50,False,92.33600000000001,"LINESTRING (14.7185684 51.949981, 14.7186851 51.9500177, 14.718809 51.9500224, 14.7189763 51.950018, 14.7191197 51.9500309, 14.7192138 51.950052, 14.7193519 51.9501224, 14.7194243 51.950168, 14.7195557 51.9502875, 14.7195926 51.9503263, 14.7196104 51.9503805)","['2', '1']",,,
1041523336,False,,residential,,True,6.979,"LINESTRING (14.7184993 51.9500271, 14.7185684 51.949981)",,,,
702102671,False,Winkelstraße,residential,,True,48.925000000000004,"LINESTRING (14.7184993 51.9500271, 14.7184823 51.9500477, 14.718416 51.9503954, 14.718403 51.9504617)",,,,
1041523334,True,Gubiner Straße,secondary,50,False,71.965,"LINESTRING (14.7184993 51.9500271, 14.7184072 51.9499827, 14.718352 51.9499215, 14.7183063 51.9498013, 14.7182397 51.9495849, 14.7181171 51.9494423)",1,,,
"[177089505, 135776613]",False,Egelneißedamm,residential,,False,54.332,"LINESTRING (14.7168457 51.950836, 14.7168105 51.9510103, 14.7167999 51.9511307, 14.7167822 51.9512262, 14.7167789 51.9512588, 14.7167774 51.9513224)",,,,
179494872,True,Berliner Straße,tertiary,,False,21.634,"LINESTRING (14.7122541 51.9540469, 14.712175 51.9541569, 14.7121349 51.9542269)",1,,,
"[1050079805, 161863735]",False,Berliner Straße,tertiary,30,True,116.849,"LINESTRING (14.7122541 51.9540469, 14.7127179 51.9537109, 14.712803 51.9536493, 14.7129202 51.9535617, 14.7129889 51.9535103, 14.7131528 51.9533906, 14.713356 51.953245)",2,,,
154592466,False,Berthold-Lissner-Straße,residential,,True,25.646,"LINESTRING (14.7179076 51.9481783, 14.7179661 51.9484061)",,,,
154592466,False,Berthold-Lissner-Straße,residential,,False,74.084,"LINESTRING (14.7179076 51.9481783, 14.71785 51.9480111, 14.7178546 51.9479641, 14.7178907 51.9479287, 14.7179574 51.9479113, 14.7180242 51.9479217, 14.7180686 51.9479439, 14.7180868 51.9479593, 14.7181049 51.9479768, 14.7181092 51.9480129, 14.7180659 51.9480651, 14.7179076 51.9481783)",,,,
154592466,False,Berthold-Lissner-Straße,residential,,True,74.084,"LINESTRING (14.7179076 51.9481783, 14.7180659 51.9480651, 14.7181092 51.9480129, 14.7181049 51.9479768, 14.7180868 51.9479593, 14.7180686 51.9479439, 14.7180242 51.9479217, 14.7179574 51.9479113, 14.7178907 51.9479287, 14.7178546 51.9479641, 14.71785 51.9480111, 14.7179076 51.9481783)",,,,
154592466,False,Berthold-Lissner-Straße,residential,,False,25.646,"LINESTRING (14.7179661 51.9484061, 14.7179076 51.9481783)",,,,
154592550,False,Kleine Inselstraße,residential,,False,97.872,"LINESTRING (14.7179661 51.9484061, 14.7179169 51.9484112, 14.7172241 51.9484836, 14.7171395 51.9484743, 14.7170918 51.9484435, 14.7170571 51.9484208, 14.7169598 51.9481375)",,,,
1231664973,False,Berthold-Lissner-Straße,residential,,True,119.447,"LINESTRING (14.7179661 51.9484061, 14.7181731 51.9490259, 14.7182334 51.9491658, 14.7182568 51.9492525, 14.7182188 51.9493179, 14.7181171 51.9494423)",,,,
1041523332,False,Winkelstraße,residential,,False,25.256,"LINESTRING (14.7187715 51.950464, 14.718403 51.9504617)",,,,
"[154592576, 1041523333]",False,Winkelstraße,residential,,True,60.951,"LINESTRING (14.7187715 51.950464, 14.7190142 51.9504643, 14.7192267 51.9504605, 14.7194868 51.9504559, 14.7196459 51.9504127)",,,,
35176712,False,Grünstraße,residential,,False,161.016,"LINESTRING (14.7114712 51.9523808, 14.711515 51.9523973, 14.7118387 51.9525483, 14.7121466 51.9526925, 14.7124687 51.9528386, 14.7126788 51.9529352, 14.7128678 51.953024, 14.7132328 51.9531862, 14.713356 51.953245)",,,,
154592560,False,Mittelstraße,residential,50,False,192.86400000000003,"LINESTRING (14.7114712 51.9523808, 14.7114489 51.9524285, 14.7113346 51.9526609, 14.7112398 51.9528537, 14.7112205 51.9528922, 14.7111993 51.9529377, 14.7111463 51.9530508, 14.7111315 51.9530812, 14.7110857 51.953178, 14.7109797 51.9534022, 14.7109555 51.9534546, 14.7109222 51.9535266, 14.7108676 51.9536469, 14.7107591 51.9538717, 14.7107864 51.9539403, 14.7108225 51.9539991, 14.7108495 51.9540428)",,,,
154592560,False,Mittelstraße,residential,50,True,182.432,"LINESTRING (14.7114712 51.9523808, 14.7114999 51.9523236, 14.7116457 51.9520327, 14.7117148 51.9518976, 14.711738 51.9518523, 14.7119414 51.9514404, 14.7119464 51.9514304, 14.7120795 51.951165, 14.7121844 51.9509558, 14.712256 51.9508131)",,,,
183865840,False,Grünstraße,residential,,False,231.99399999999997,"LINESTRING (14.7114712 51.9523808, 14.7103626 51.9521703, 14.7100519 51.952151, 14.7094625 51.9521316, 14.7093968 51.9521294, 14.7092545 51.952135, 14.7091759 51.9521368, 14.7090369 51.9521401, 14.7089782 51.9521408, 14.7088983 51.9521433, 14.708823 51.9521451, 14.7085174 51.9521522, 14.7081412 51.9521635)",,,,
