osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ref,name,width,bridge,tunnel,service
24736980,True,2,secondary_link,,False,45.827,"LINESTRING (6.8846803 51.4284447, 6.8848144 51.4283637, 6.8848898 51.4282784, 6.8849706 51.4282072, 6.8850792 51.4281191)",,,,,,
316882718,True,2,secondary,50,False,45.81400000000001,"LINESTRING (6.8846803 51.4284447, 6.8847243 51.4283063, 6.8847504 51.4282532, 6.8847898 51.4281586, 6.884829 51.4280753, 6.8848403 51.428053, 6.8848439 51.4280459)",L 450,Eppinghofer Straße,,,,
23493004,True,,residential,30,False,108.02000000000001,"LINESTRING (6.878684 51.425755, 6.8786988 51.4258629, 6.8786895 51.425937, 6.878669 51.4259958, 6.8783094 51.4265619, 6.8782631 51.4266343, 6.8782381 51.4266731)",,Ruhrstraße,,,,
"[26473581, 23493022]",True,1,residential,30,False,102.35999999999999,"LINESTRING (6.878684 51.425755, 6.879012 51.4252412, 6.8790631 51.4251877, 6.8790996 51.4251592, 6.879143 51.4251359, 6.8791752 51.4251232, 6.8794529 51.4250056)",,"['Wertgasse', 'Ruhrstraße']",,,,
77880808,False,,residential,,False,22.258,"LINESTRING (6.878684 51.425755, 6.8785307 51.4257172, 6.8783782 51.4256962)",,Delle,,,,
"[626770499, 162073507, 317573444]",True,"['2', '1']",residential,30,False,132.116,"LINESTRING (6.8796886 51.4250062, 6.8806855 51.4249999, 6.8808594 51.4249917, 6.8811264 51.4249594, 6.8814119 51.4249082, 6.881454 51.4249033, 6.8815749 51.4248919)",,Wertgasse,,,,
"[24698745, 626778890, 379382866]",True,"['5', '3']",secondary,50,False,242.54200000000003,"LINESTRING (6.886783 51.4282698, 6.8869046 51.4283045, 6.887861 51.4285262, 6.8888287 51.4287311, 6.8888989 51.4287439, 6.8891189 51.4287895, 6.8891888 51.4288076, 6.8896854 51.4288822, 6.890114 51.4289098)",L 78,Dickswall,,,,
23314935,False,,residential,30,False,120.996,"LINESTRING (6.8892244 51.4281638, 6.8892668 51.4280993, 6.8893165 51.4278407, 6.8894383 51.4271455, 6.8894485 51.4270872)",,Gerberstraße,,,,
23314935,False,,residential,30,False,134.077,"LINESTRING (6.8894485 51.4270872, 6.8895702 51.4264275, 6.8896605 51.4258887)",,Gerberstraße,,,,
23314935,False,,residential,30,True,120.99600000000001,"LINESTRING (6.8894485 51.4270872, 6.8894383 51.4271455, 6.8893165 51.4278407, 6.8892668 51.4280993, 6.8892244 51.4281638)",,Gerberstraße,,,,
"[434550313, 25162289]",True,,tertiary,30,False,139.502,"LINESTRING (6.8894485 51.4270872, 6.8887362 51.4267562, 6.8885808 51.4266841, 6.8881856 51.4263752, 6.8881516 51.4263487, 6.8880169 51.4262427, 6.8880008 51.4262308)",,Adolfstraße,,,,
"[326516116, 112237022]",True,1,secondary_link,50,False,110.401,"LINESTRING (6.8887185 51.4316835, 6.8888756 51.431594, 6.8889666 51.4315607, 6.8890816 51.4315326, 6.8894911 51.4314838, 6.8896314 51.4314488, 6.889758 51.4313971, 6.8898492 51.4313442, 6.8899013 51.4312594, 6.8899193 51.4311596)",,,,,,
30109532,True,2,secondary,50,False,41.154,"LINESTRING (6.8893041 51.4317008, 6.8890795 51.4317202, 6.8889069 51.4317117, 6.8887185 51.4316835)",L 78,Tourainer Ring,,,,
"[908021202, 30108651, 908021203]",True,"['2', '3']",secondary,50,False,76.80499999999999,"LINESTRING (6.8899193 51.4311596, 6.8899484 51.4310633, 6.8900088 51.4309019, 6.8900364 51.4307698, 6.8900268 51.430658, 6.8900218 51.4304762)",L 78,Tourainer Ring,,,,
23048623,True,5,secondary,50,False,57.475,"LINESTRING (6.8789537 51.4315464, 6.8787746 51.4315377, 6.8784479 51.431536, 6.8783009 51.4315376, 6.8781254 51.4315427)",L 78,Tourainer Ring,,,,
"[25367522, 255956788, 339896978, 27919167]",True,1,"['living_street', 'residential']",20,False,304.615,"LINESTRING (6.8829541 51.4296804, 6.8829087 51.4295656, 6.882848 51.4295001, 6.8828078 51.4294789, 6.8827399 51.429443, 6.8823536 51.4292841, 6.8813867 51.4288657, 6.8809386 51.4286718, 6.8808384 51.4286285, 6.8806424 51.4285781, 6.880462 51.428546, 6.8796042 51.4282515, 6.8794888 51.4282142, 6.8794109 51.4281821, 6.8793861 51.4281697)",,"['Wallstraße', 'Viktoriastraße']",,,,
27919328,True,1,residential,,False,48.422000000000004,"LINESTRING (6.8829541 51.4296804, 6.8830202 51.4297714, 6.8830691 51.4299488, 6.8830512 51.4300243, 6.8829771 51.4300887)",,Viktoriastraße,,,,
27919327,True,1,residential,,False,47.209,"LINESTRING (6.8829771 51.4300887, 6.8829223 51.4299354, 6.8828814 51.4297728, 6.8829541 51.4296804)",,Viktoriastraße,,,,
102620009,False,2,residential,,False,17.442,"LINESTRING (6.8829771 51.4300887, 6.8829225 51.4301526, 6.8828012 51.4301902)",,Bahnstraße,,,,
102620009,False,2,residential,,True,17.442,"LINESTRING (6.8828012 51.4301902, 6.8829225 51.4301526, 6.8829771 51.4300887)",,Bahnstraße,,,,
316791452,True,1,residential,,False,21.426,"LINESTRING (6.8828012 51.4301902, 6.8827281 51.4302459, 6.8827208 51.4303201, 6.8827252 51.4303664)",,Bahnstraße,,,,
34568539,False,3,unclassified,50,False,20.593,"LINESTRING (6.8827252 51.4303664, 6.8824306 51.4303427)",,Bahnstraße,,,,
"[316791448, 337659595, 316791447]",False,"['4', '3']","['residential', 'unclassified']",50,True,132.615,"LINESTRING (6.8827252 51.4303664, 6.883162 51.4303969, 6.883421 51.4304125, 6.8839579 51.4304396, 6.8841069 51.4304366, 6.8841977 51.4304324, 6.8842938 51.4304214, 6.884436 51.4303863, 6.8846042 51.4303402)",,Am Löwenhof,,,,
24585506,False,,living_street,,False,97.655,"LINESTRING (6.8848368 51.4269146, 6.8850654 51.4266835, 6.8854203 51.426322, 6.8856431 51.4262031)",,Pastor-Jakobs-Straße,,,,
24585508,False,,living_street,,False,65.938,"LINESTRING (6.8848368 51.4269146, 6.8850426 51.4270465, 6.8856084 51.4272534)",,Althofstraße,,,,
"[334826448, 24585505, 334826447]",False,,living_street,,True,109.88400000000001,"LINESTRING (6.8848368 51.4269146, 6.884433 51.4267621, 6.8841641 51.4266573, 6.884073 51.4266223, 6.8840148 51.4266012, 6.883832 51.4265635, 6.8836311 51.4264925, 6.8835968 51.4264672, 6.8835927 51.4264505, 6.8835851 51.4264197, 6.8836011 51.4263787)",,Althofstraße,,,,
23287711,True,,living_street,,False,85.514,"LINESTRING (6.8856431 51.4262031, 6.8850351 51.4255808, 6.8850015 51.4255463)",,Muhrenkamp,,,,
24585506,False,,living_street,,True,97.655,"LINESTRING (6.8856431 51.4262031, 6.8854203 51.426322, 6.8850654 51.4266835, 6.8848368 51.4269146)",,Pastor-Jakobs-Straße,,,,
"[24585507, 242845925]",False,,living_street,,False,114.928,"LINESTRING (6.8856431 51.4262031, 6.8859432 51.4265055, 6.8861125 51.4266968, 6.8864207 51.426996, 6.8864994 51.427066, 6.8865142 51.4270819)",,Muhrenkamp,,,,
24585508,False,,living_street,,True,65.938,"LINESTRING (6.8856084 51.4272534, 6.8850426 51.4270465, 6.8848368 51.4269146)",,Althofstraße,,,,
24619199,True,3,secondary,50,False,16.587999999999997,"LINESTRING (6.8848439 51.4280459, 6.8848783 51.428006, 6.8849117 51.4279737, 6.8849686 51.4279187)",L 442,Kaiserstraße,,,,
24622096,True,2,secondary,,False,18.230999999999998,"LINESTRING (6.8848439 51.4280459, 6.8848543 51.4280491, 6.8849144 51.4280674, 6.8850792 51.4281191)",L 78,Dickswall,,,,
23314931,True,,residential,30,False,227.252,"LINESTRING (6.8865142 51.4270819, 6.8865267 51.4270965, 6.8865768 51.4271475, 6.8866197 51.4271912, 6.886904 51.4274095, 6.8870245 51.42747, 6.8872928 51.4275787, 6.8882331 51.4278652, 6.8888255 51.4280456, 6.8892244 51.4281638)",,Muhrenkamp,,,,
24619200,False,4,secondary,,True,40.631,"LINESTRING (6.8865142 51.4270819, 6.8860857 51.4273105, 6.8860687 51.4273193)",L 442,Kaiserstraße,,,,
"[24585507, 242845925]",False,,living_street,,True,114.928,"LINESTRING (6.8865142 51.4270819, 6.8864994 51.427066, 6.8864207 51.426996, 6.8861125 51.4266968, 6.8859432 51.4265055, 6.8856431 51.4262031)",,Muhrenkamp,,,,
316882724,False,4,secondary,,False,139.936,"LINESTRING (6.8865142 51.4270819, 6.8870423 51.4267795, 6.8870791 51.4267584, 6.8878362 51.4263247, 6.887908 51.426287, 6.8880008 51.4262308)",L 442,Kaiserstraße,,,,
316882727,False,4,secondary,,False,91.92,"LINESTRING (6.8881543 51.4261332, 6.8882448 51.4260787, 6.8882799 51.4260591, 6.889103 51.4255558)",L 442,Kaiserstraße,,,,
434550320,False,4,secondary,,True,15.2,"LINESTRING (6.8881543 51.4261332, 6.8880977 51.426169, 6.8880008 51.4262308)",L 442,Kaiserstraße,,,,
9368104,True,2,secondary,50,False,86.764,"LINESTRING (6.889103 51.4255558, 6.8891343 51.4255154, 6.8892095 51.4253864, 6.8895072 51.4250425, 6.8895308 51.4250155, 6.8896636 51.4248595)",L 442,Kaiserstraße,,,,
"[23188841, 112395012, 112395009, 112395017]",True,,residential,30,False,182.05800000000002,"LINESTRING (6.889103 51.4255558, 6.8890888 51.425546, 6.8889908 51.425458, 6.8889418 51.4254169, 6.8885073 51.4251472, 6.8883911 51.425097, 6.8879526 51.4248154, 6.8878792 51.4247423, 6.8873961 51.4244211, 6.8873102 51.4243669)",,Oberstraße,,,,
25156940,True,,residential,30,False,53.858,"LINESTRING (6.889103 51.4255558, 6.8891208 51.4255674, 6.8892136 51.4256322, 6.889456 51.4258015, 6.8896605 51.4258887)",,Oberstraße,,,,
316882727,False,4,secondary,,True,91.92,"LINESTRING (6.889103 51.4255558, 6.8882799 51.4260591, 6.8882448 51.4260787, 6.8881543 51.4261332)",L 442,Kaiserstraße,,,,
74666529,True,2,secondary,50,False,37.522,"LINESTRING (6.8895245 51.4253502, 6.8893628 51.4254607, 6.8891705 51.4255323, 6.889103 51.4255558)",L 442,Kaiserstraße,,,,
24634779,True,,residential,30,False,148.61200000000002,"LINESTRING (6.888218 51.4238728, 6.8882654 51.4239052, 6.8895011 51.4247501, 6.8895444 51.4247813, 6.8896636 51.4248595)",,Weißenburger Straße,,,,
112395014,False,,residential,50,False,83.64200000000001,"LINESTRING (6.888218 51.4238728, 6.8881412 51.42391, 6.8875685 51.4242363, 6.8874288 51.4243159, 6.8873102 51.4243669)",,Hagdorn,,,,
"[24634781, 790187471]",False,,residential,,False,17.888,"LINESTRING (6.8896636 51.4248595, 6.8897399 51.4249085, 6.8897568 51.4249169, 6.8897733 51.4249252, 6.8898637 51.4249593)",,,,,,
112387530,True,2,secondary,50,False,49.42400000000001,"LINESTRING (6.8898637 51.4249593, 6.8897594 51.4250849, 6.8895245 51.4253502)",L 442,Kaiserstraße,,,,
"[24634781, 790187471]",False,,residential,,True,17.887999999999998,"LINESTRING (6.8898637 51.4249593, 6.8897733 51.4249252, 6.8897568 51.4249169, 6.8897399 51.4249085, 6.8896636 51.4248595)",,,,,,
"[610035801, 24900833]",True,,residential,10,False,148.125,"LINESTRING (6.8831739 51.4276184, 6.8832911 51.4275901, 6.883333 51.4275673, 6.8833532 51.4275306, 6.8833106 51.427257, 6.8832999 51.4271949, 6.8832197 51.4271131, 6.8831161 51.427061, 6.8829931 51.4269963, 6.8828551 51.4269288, 6.88275 51.4268664, 6.8826938 51.4268181, 6.8826318 51.4267463, 6.8826084 51.4267146, 6.8825859 51.4266839, 6.8825185 51.4266263, 6.8824242 51.4265681)",,Bachstraße,,,,
"[316882729, 316882730]",True,"['2', '1']",secondary,20,False,125.22699999999999,"LINESTRING (6.8831739 51.4276184, 6.8836106 51.4277442, 6.883818 51.427794, 6.884478 51.427962, 6.8845202 51.4279734, 6.8847619 51.4280299, 6.8847716 51.4280318, 6.8848439 51.4280459)",L 78,Leineweberstraße,,,,
316882724,False,4,secondary,,True,139.936,"LINESTRING (6.8880008 51.4262308, 6.887908 51.426287, 6.8878362 51.4263247, 6.8870791 51.4267584, 6.8870423 51.4267795, 6.8865142 51.4270819)",L 442,Kaiserstraße,,,,
434550320,False,4,secondary,,False,15.2,"LINESTRING (6.8880008 51.4262308, 6.8880977 51.426169, 6.8881543 51.4261332)",L 442,Kaiserstraße,,,,
316882711,True,2,secondary,,False,120.608,"LINESTRING (6.8850792 51.4281191, 6.8852602 51.4281468, 6.8853559 51.4281627, 6.8854553 51.4281779, 6.8855625 51.4281899, 6.8856492 51.4281923, 6.8858275 51.4281888, 6.8861768 51.428184, 6.8862986 51.4281873, 6.8864141 51.4281935, 6.8864922 51.4282008, 6.886573 51.4282151, 6.886783 51.4282698)",L 78,Dickswall,,,,
316882713,True,1,secondary_link,50,False,24.196,"LINESTRING (6.8850792 51.4281191, 6.8850284 51.428082, 6.8850037 51.4280514, 6.8849872 51.4279996, 6.8849853 51.4279935, 6.8849774 51.4279639, 6.8849686 51.4279187)",,,,,,
30108653,True,,unclassified,,False,22.966,"LINESTRING (6.8900411 51.4301155, 6.8898993 51.4301198, 6.88971 51.4301212)",,Am Hauptbahnhof,,,,
"[908021201, 30108654]",True,"['2', '3']",secondary,50,False,21.811,"LINESTRING (6.8900411 51.4301155, 6.8900534 51.4300149, 6.8900683 51.4299201)",L 78,Tourainer Ring,,,,
36370342,False,1,unclassified,,False,15.619,"LINESTRING (6.8881863 51.4301388, 6.8882112 51.4299992)",,Am Hauptbahnhof,,,,
36370342,False,1,unclassified,,True,15.619,"LINESTRING (6.8882112 51.4299992, 6.8881863 51.4301388)",,Am Hauptbahnhof,,,,
"[316791443, 316791444]",True,"['2', '3']",unclassified,,False,79.602,"LINESTRING (6.8882112 51.4299992, 6.8889322 51.4299575, 6.8893556 51.4299421)",,Am Hauptbahnhof,,,,
30110652,True,3,secondary,50,False,36.936,"LINESTRING (6.8900683 51.4299201, 6.890082 51.429799, 6.8900806 51.4297365, 6.8900692 51.4295884)",L 78,Tourainer Ring,,,,
25367578,False,,residential,30,False,98.02,"LINESTRING (6.8820253 51.4306164, 6.8821379 51.4306139, 6.8831269 51.4307579, 6.8833864 51.4308323)",,Max-Kölges-Straße,,,,
"[77880632, 337751819]",True,,residential,30,False,75.45099999999998,"LINESTRING (6.8820253 51.4306164, 6.8820959 51.4306736, 6.8821908 51.4307505, 6.8824072 51.4309344, 6.8825711 51.4311018, 6.8826474 51.4311724)",,Löhstraße,,,,
"[102576832, 337751837, 27922806]",True,2,residential,30,False,157.78,"LINESTRING (6.880523 51.4315953, 6.8805776 51.4315817, 6.880647 51.4315732, 6.8808118 51.4315651, 6.8810012 51.4315603, 6.8814359 51.4315464, 6.8814966 51.4315416, 6.8815787 51.4315236, 6.8825226 51.4312126, 6.8826474 51.4311724)",,Zunftmeisterstraße,,,,
101853870,True,,residential,30,False,14.165,"LINESTRING (6.880523 51.4315953, 6.8805105 51.4315458, 6.8805048 51.4314686)",,Auerstraße,,,,
"[24900372, 101853870]",True,1,residential,30,False,168.694,"LINESTRING (6.8803913 51.4300219, 6.8803858 51.4299576, 6.8803531 51.429578, 6.8803902 51.4295318, 6.8804593 51.4295095, 6.8805177 51.4295117, 6.8805846 51.4295438, 6.8807665 51.42973, 6.8809391 51.429882, 6.8811676 51.4300277, 6.8812332 51.4300694, 6.8813452 51.4301409, 6.8814706 51.4302278)",,"['Löhstraße', 'Auerstraße']",,,,
298422110,True,2,unclassified,50,False,78.561,"LINESTRING (6.8803913 51.4300219, 6.8811026 51.4301295, 6.8811652 51.4301395, 6.8814706 51.4302278)",,Bahnstraße,,,,
337659670,False,,residential,30,False,67.226,"LINESTRING (6.8826474 51.4311724, 6.8827425 51.4311409, 6.8829719 51.4310682, 6.8833001 51.4309642, 6.8833406 51.4309409, 6.8833694 51.4308988, 6.8833864 51.4308323)",,Zunftmeisterstraße,,,,
25367578,False,,residential,30,True,98.02000000000001,"LINESTRING (6.8833864 51.4308323, 6.8831269 51.4307579, 6.8821379 51.4306139, 6.8820253 51.4306164)",,Max-Kölges-Straße,,,,
77880589,False,,residential,30,False,118.588,"LINESTRING (6.8833864 51.4308323, 6.8841063 51.4309094, 6.8841375 51.4309086, 6.884251 51.4308753, 6.8842847 51.4308732, 6.8850705 51.4309216)",,Max-Kölges-Straße,,,,
337659670,False,,residential,30,True,67.226,"LINESTRING (6.8833864 51.4308323, 6.8833694 51.4308988, 6.8833406 51.4309409, 6.8833001 51.4309642, 6.8829719 51.4310682, 6.8827425 51.4311409, 6.8826474 51.4311724)",,Zunftmeisterstraße,,,,
"[316791457, 337659597, 316791454]",False,2,secondary,50,False,78.314,"LINESTRING (6.8855608 51.430919, 6.8855402 51.4308742, 6.8855006 51.4307936, 6.8854648 51.4307117, 6.8854088 51.4305988, 6.8853176 51.4303885, 6.8853041 51.430359, 6.8852509 51.4302418)",L 450,Eppinghofer Straße,,,,
