osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width,access
"[173211871, 43131371, 71366412, 1148588721, 1148588722, 1103639827, 43131358, 22392831]",2,,Schillerstraße,residential,30,False,False,388.16999999999996,"LINESTRING (11.3990875 52.5271103, 11.3991741 52.5270538, 11.3991824 52.5270476, 11.3992133 52.5270245, 11.3992648 52.5269845, 11.3992711 52.5269796, 11.3992716 52.5269792, 11.399328 52.5269314, 11.399389 52.5268706, 11.3994416 52.526808, 11.3994812 52.526755, 11.3995167 52.5266966, 11.3995901 52.5265598, 11.3996163 52.5265098, 11.3996726 52.5264084, 11.3996948 52.5263587, 11.3997085 52.5263087, 11.3997182 52.5262603, 11.3997276 52.5262212, 11.3997283 52.5261849, 11.3997256 52.5261421, 11.3997169 52.526102, 11.3997008 52.526058, 11.3996636 52.5259697, 11.3995131 52.5256838, 11.3994495 52.5255505, 11.3994322 52.5255158, 11.3994179 52.5254873, 11.3993298 52.5252952, 11.3990637 52.5247497, 11.3989272 52.5244657, 11.3987665 52.5241255, 11.3987325 52.5240659, 11.3987124 52.5240401, 11.3986903 52.524012, 11.3986623 52.5239859, 11.3986447 52.523972, 11.3985926 52.5239328, 11.398534 52.5238978, 11.3985005 52.5238831, 11.3984625 52.5238685)",yes,,
22725443,,,Straße der Freundschaft,residential,50,False,False,109.644,"LINESTRING (11.3984625 52.5238685, 11.3985914 52.5237173, 11.3986019 52.523705, 11.3986586 52.5236386, 11.3988976 52.5233638, 11.3989916 52.5232544, 11.399042 52.5231977, 11.3992175 52.522996)",,,
"[43131371, 71366412, 1148588721, 1148588722, 1103639827, 22392831, 43131358, 173211871]",2,,Schillerstraße,residential,30,False,True,388.16999999999985,"LINESTRING (11.3984625 52.5238685, 11.3985005 52.5238831, 11.398534 52.5238978, 11.3985926 52.5239328, 11.3986447 52.523972, 11.3986623 52.5239859, 11.3986903 52.524012, 11.3987124 52.5240401, 11.3987325 52.5240659, 11.3987665 52.5241255, 11.3989272 52.5244657, 11.3990637 52.5247497, 11.3993298 52.5252952, 11.3994179 52.5254873, 11.3994322 52.5255158, 11.3994495 52.5255505, 11.3995131 52.5256838, 11.3996636 52.5259697, 11.3997008 52.526058, 11.3997169 52.526102, 11.3997256 52.5261421, 11.3997283 52.5261849, 11.3997276 52.5262212, 11.3997182 52.5262603, 11.3997085 52.5263087, 11.3996948 52.5263587, 11.3996726 52.5264084, 11.3996163 52.5265098, 11.3995901 52.5265598, 11.3995167 52.5266966, 11.3994812 52.526755, 11.3994416 52.526808, 11.399389 52.5268706, 11.399328 52.5269314, 11.3992716 52.5269792, 11.3992711 52.5269796, 11.3992648 52.5269845, 11.3992133 52.5270245, 11.3991824 52.5270476, 11.3991741 52.5270538, 11.3990875 52.5271103)",yes,,
"[1233496675, 71366411, 1103639828, 1160545454]",2,,Schillerstraße,residential,50,False,False,254.33300000000003,"LINESTRING (11.3984625 52.5238685, 11.3983644 52.5238337, 11.3982849 52.5238066, 11.3980032 52.5237135, 11.3979459 52.5236941, 11.3963999 52.5231717, 11.3959859 52.5230305, 11.3959135 52.5230088, 11.3958357 52.5229888, 11.3956775 52.5229533, 11.395356 52.522888, 11.3952322 52.5228619, 11.3951221 52.5228304)",,,
28584381,2,,Rudolf-Breitscheid-Straße,residential,50,False,False,98.51100000000001,"LINESTRING (11.3951889 52.5264009, 11.3954574 52.5263763, 11.3964569 52.5262849, 11.3966301 52.5262753)",,,
"[1101555840, 25111292]",2,,Burgstraße,residential,30,False,True,246.346,"LINESTRING (11.3951889 52.5264009, 11.3951552 52.5264606, 11.3951323 52.5265573, 11.3951068 52.5266345, 11.3950706 52.5267094, 11.394875 52.5269773, 11.3947579 52.5271376, 11.3946901 52.5272221, 11.3945944 52.5273095, 11.3944738 52.5273921, 11.3943409 52.5274725, 11.3940211 52.5276596, 11.3938983 52.5277324, 11.3932146 52.5282075)",,,
25111269,,,Goldener Ring,residential,20,True,False,46.167,"LINESTRING (11.3912102 52.527133, 11.390643 52.5270151, 11.3905644 52.5269988)",,,
422700801,,,Nikolaistraße,residential,20,True,False,68.80900000000001,"LINESTRING (11.3912102 52.527133, 11.3915482 52.5268591, 11.3917542 52.5266968, 11.391805 52.5266707, 11.3918523 52.5266597)",,,
28584575,,,Holzmarkt,residential,20,True,False,63.805,"LINESTRING (11.3900236 52.528441, 11.390504 52.5279472)",,,
"[1101192712, 28910500]",,,"['Holzmarkt', 'Heldenstraße']",residential,20,True,False,89.66099999999999,"LINESTRING (11.3900236 52.528441, 11.3897457 52.5284165, 11.3896749 52.5284132, 11.3895788 52.5283937, 11.3895062 52.528356, 11.389455 52.5283097, 11.3894416 52.5282739, 11.3894357 52.5282445, 11.3894487 52.5281895, 11.3894818 52.5280622, 11.3894961 52.5280037, 11.3895013 52.5279588, 11.3894902 52.5278973)",,,
28472978,,,Goldener Ring,residential,50,False,True,55.219,"LINESTRING (11.3905644 52.5269988, 11.3899743 52.5268073, 11.3899094 52.5267858, 11.3898448 52.5267644)",,,
69753877,,,Goldener Ring,residential,50,True,False,70.426,"LINESTRING (11.3905644 52.5269988, 11.3898802 52.5272798, 11.3897958 52.5272934, 11.3897713 52.5272974, 11.3896698 52.5273076)",,,
"[25111256, 25111263]",,,"['Priesterstraße', 'Holzmarkt']",residential,20,True,False,112.103,"LINESTRING (11.3920654 52.5289589, 11.3906551 52.528585, 11.3905425 52.528562)",,,
25111292,2,,Burgstraße,residential,30,False,False,74.102,"LINESTRING (11.3920654 52.5289589, 11.3921812 52.5289055, 11.3922879 52.5288396, 11.3928199 52.5284777)",,,
25111292,2,,Burgstraße,residential,30,False,True,44.825,"LINESTRING (11.3920654 52.5289589, 11.3919899 52.5290109, 11.3919342 52.5290663, 11.3918558 52.5291629, 11.3917682 52.5293149)",,,
"[994829301, 25111292, 25111309]",2,,"['Burgstraße', 'Am Burgwall']",residential,30,False,False,291.312,"LINESTRING (11.3887191 52.5308374, 11.3889219 52.5308061, 11.3890173 52.5307835, 11.3898619 52.5305835, 11.3901942 52.530501, 11.3911236 52.5302703, 11.3912015 52.5302465, 11.391244 52.5302209, 11.3913093 52.5301105, 11.3916013 52.5296139, 11.3917682 52.5293149)",,,
222389532,2,,Isenschnibber Straße,residential,50,False,False,255.45899999999997,"LINESTRING (11.3887191 52.5308374, 11.3887037 52.5307722, 11.3886807 52.5307152, 11.3884531 52.5302592, 11.3883765 52.5301107, 11.3881862 52.529742, 11.3881515 52.5296978, 11.3880889 52.5296464, 11.3880527 52.5296215, 11.38796 52.5295779, 11.3878636 52.5295437, 11.387507 52.5294232, 11.3873543 52.5293518, 11.3872314 52.5292783, 11.3871368 52.529208, 11.3870259 52.5291112, 11.3868946 52.528939)",,,
"[80185954, 28910503]",,,An der Nachtweide,residential,30,False,"[False, True]",206.08700000000002,"LINESTRING (11.3868946 52.528939, 11.3868476 52.529005, 11.3868285 52.529044, 11.3868015 52.5290989, 11.3866241 52.529514, 11.3865585 52.5296582, 11.3864811 52.5298151, 11.3863799 52.5299852, 11.3863413 52.5300585, 11.386298 52.5301479, 11.3862558 52.530311, 11.386184 52.5307337)",,4,
"[59845761, 59845788, 1101337270]",2,,Isenschnibber Straße,residential,50,False,False,114.31700000000001,"LINESTRING (11.3868946 52.528939, 11.3868612 52.5288742, 11.3867997 52.5287651, 11.3867151 52.528582, 11.3866866 52.5285149, 11.3865393 52.5281018, 11.3864855 52.5279425)",yes,,
222389532,2,,Isenschnibber Straße,residential,50,False,True,255.45900000000006,"LINESTRING (11.3868946 52.528939, 11.3870259 52.5291112, 11.3871368 52.529208, 11.3872314 52.5292783, 11.3873543 52.5293518, 11.387507 52.5294232, 11.3878636 52.5295437, 11.38796 52.5295779, 11.3880527 52.5296215, 11.3880889 52.5296464, 11.3881515 52.5296978, 11.3881862 52.529742, 11.3883765 52.5301107, 11.3884531 52.5302592, 11.3886807 52.5307152, 11.3887037 52.5307722, 11.3887191 52.5308374)",,,
95386318,,,Marienbreiter Weg,residential,50,False,True,16.139,"LINESTRING (11.3864855 52.5279425, 11.3862484 52.5279586)",,,
59845788,2,,Isenschnibber Straße,residential,50,False,False,26.365000000000002,"LINESTRING (11.3864855 52.5279425, 11.3864536 52.5278249, 11.3864419 52.5277072)",,,
"[59845761, 59845788, 1101337270]",2,,Isenschnibber Straße,residential,50,False,True,114.31700000000001,"LINESTRING (11.3864855 52.5279425, 11.3865393 52.5281018, 11.3866866 52.5285149, 11.3867151 52.528582, 11.3867997 52.5287651, 11.3868612 52.5288742, 11.3868946 52.528939)",yes,,
422698995,2,L 27,Vor dem Salzwedeler Tor,secondary,50,False,False,6.866,"LINESTRING (11.3865251 52.5271613, 11.3866265 52.5271587)",,,
"[32510762, 51355140, 51355141, 39819590]",,,Salzwedeler Torstraße,living_street,,False,True,162.054,"LINESTRING (11.3865251 52.5271613, 11.3869794 52.5273412, 11.3874408 52.5273673, 11.3875818 52.5273793, 11.3877403 52.5274024, 11.3886604 52.5276246, 11.3887514 52.5276085)",yes,,
59845788,2,,Isenschnibber Straße,residential,50,False,True,60.988,"LINESTRING (11.3865251 52.5271613, 11.3865223 52.5272394, 11.3865109 52.5273148, 11.3864681 52.5275606, 11.3864419 52.5277072)",,,
"[126664499, 1201629085, 28473502]",,,Rathausplatz,residential,20,False,"[False, True]",79.71000000000001,"LINESTRING (11.3923421 52.5262509, 11.3924281 52.5261698, 11.3924737 52.526189, 11.3929506 52.5264207, 11.3932218 52.526559)",,,
59524952,,,Rathausplatz,residential,20,True,False,56.276999999999994,"LINESTRING (11.3923421 52.5262509, 11.3921189 52.5264452, 11.3918868 52.5266279, 11.3918634 52.5266479, 11.3918523 52.5266597)",,,
25111222,,,Marktstraße,residential,20,True,False,134.03300000000002,"LINESTRING (11.3906999 52.5255769, 11.390811 52.5256175, 11.3908542 52.5256333, 11.3917836 52.5260219, 11.3923421 52.5262509)",,,
222389533,2,L 27,Sandstraße,secondary,50,False,False,106.057,"LINESTRING (11.3906999 52.5255769, 11.3907699 52.5255005, 11.3909105 52.5253681, 11.3910649 52.5252359, 11.3912321 52.5251082, 11.3916358 52.524814)",,,
"[499534604, 1105519205, 1105519206, 1105519207]",2,L 27,Sandstraße,secondary,50,False,True,144.491,"LINESTRING (11.3906999 52.5255769, 11.3906157 52.5256774, 11.3904403 52.5258867, 11.3901586 52.5262465, 11.3900889 52.52634, 11.3900073 52.5264496, 11.3899131 52.5266122, 11.3898448 52.5267644)",,,
220138306,2,K 1101,Bahnhofstraße,tertiary,50,False,False,54.855000000000004,"LINESTRING (11.3951221 52.5228304, 11.3951635 52.5227089, 11.3952054 52.5226168, 11.3953246 52.5223529)",,,
"[71366411, 1233496675, 1103639828, 1160545454]",2,,Schillerstraße,residential,50,False,True,254.33299999999997,"LINESTRING (11.3951221 52.5228304, 11.3952322 52.5228619, 11.395356 52.522888, 11.3956775 52.5229533, 11.3958357 52.5229888, 11.3959135 52.5230088, 11.3959859 52.5230305, 11.3963999 52.5231717, 11.3979459 52.5236941, 11.3980032 52.5237135, 11.3982849 52.5238066, 11.3983644 52.5238337, 11.3984625 52.5238685)",,,
"[1233496676, 22725358, 30782727]",2,K 1101,Ernst-Thälmann-Straße,tertiary,50,False,True,161.481,"LINESTRING (11.3951221 52.5228304, 11.3950819 52.5229492, 11.3949378 52.5232411, 11.3948976 52.5233048, 11.3948014 52.5234571, 11.3944879 52.5238802, 11.3942817 52.5241258, 11.3942519 52.5241566, 11.3942314 52.5241711)",,,
"[64832511, 49000637, 1233496766, 43133479]",2,,Goethestraße,residential,30,False,True,324.20799999999997,"LINESTRING (11.3951221 52.5228304, 11.3949525 52.5227923, 11.3945622 52.5227638, 11.3944071 52.5227613, 11.3943584 52.5227605, 11.3939237 52.5227758, 11.3937064 52.5227932, 11.3935862 52.5228037, 11.3934273 52.522819, 11.3933147 52.5228332, 11.39318 52.5228565, 11.3926673 52.5229488, 11.3920695 52.5230579, 11.3919191 52.5230884, 11.3917736 52.5231206, 11.3916288 52.5231544, 11.3914895 52.5231904, 11.3912478 52.5232597, 11.3911283 52.5232973, 11.3910164 52.5233369, 11.3909148 52.5233762, 11.3908022 52.5234238, 11.3905985 52.5235172)",yes,,
22725443,,,Straße der Freundschaft,residential,50,False,True,60.54,"LINESTRING (11.3996361 52.5225148, 11.3993627 52.5228291, 11.3993036 52.522898, 11.3992175 52.522996)",,,
"[28473074, 1103639821]",2,,"['Feldstraße', 'Holzweg']",residential,50,False,False,234.614,"LINESTRING (11.4002374 52.527735, 11.4001368 52.5278074, 11.4001184 52.527822, 11.399616 52.5282203, 11.39925 52.5285356, 11.3989289 52.5287991, 11.398878 52.5288408, 11.3988961 52.5290229, 11.3989277 52.5292554, 11.3989644 52.5294904, 11.3989763 52.529567)",,,
"[221874250, 22725453]",3,L 27,Stendaler Straße,secondary,50,False,True,104.311,"LINESTRING (11.4002374 52.527735, 11.4001327 52.5276802, 11.3998675 52.527541, 11.3994499 52.5273156, 11.3992515 52.5272076, 11.3990875 52.5271103)",,,
28472978,,,Goldener Ring,residential,50,False,False,55.219,"LINESTRING (11.3898448 52.5267644, 11.3899094 52.5267858, 11.3899743 52.5268073, 11.3905644 52.5269988)",,,
"[499534604, 1105519205, 1105519206, 1105519207]",2,L 27,Sandstraße,secondary,50,False,False,144.491,"LINESTRING (11.3898448 52.5267644, 11.3899131 52.5266122, 11.3900073 52.5264496, 11.3900889 52.52634, 11.3901586 52.5262465, 11.3904403 52.5258867, 11.3906157 52.5256774, 11.3906999 52.5255769)",,,
499534604,2,L 27,Sandstraße,secondary,50,False,True,61.65,"LINESTRING (11.3898448 52.5267644, 11.3898231 52.5268273, 11.3898001 52.5269125, 11.3897292 52.5271886, 11.3896698 52.5273076)",,,
28503072,,,Aschberg,residential,50,False,True,154.809,"LINESTRING (11.3939513 52.5251879, 11.3945118 52.5253614, 11.3947519 52.5254084, 11.395001 52.5254203, 11.3951344 52.5254189, 11.3952228 52.5254114, 11.3953103 52.5253976, 11.3959456 52.5252691, 11.3961123 52.5252371)",,,
770653305,,,Aschberg,residential,50,False,False,33.382999999999996,"LINESTRING (11.3939513 52.5251879, 11.3936072 52.5250799, 11.3935124 52.5250507)",,,
22725514,2,L 27,Philipp-Müller-Straße,secondary,50,False,False,136.856,"LINESTRING (11.3947848 52.5243387, 11.3949791 52.5244044, 11.3951561 52.5244759, 11.3953275 52.524556, 11.3954703 52.5246422, 11.3955809 52.524726, 11.3957378 52.5248668, 11.3961123 52.5252371)",,,
22725514,2,L 27,Philipp-Müller-Straße,secondary,50,False,True,41.822,"LINESTRING (11.3947848 52.5243387, 11.3945665 52.5242725, 11.3942314 52.5241711)",,,
28503061,,,Marienkirchplatz,residential,50,True,False,110.029,"LINESTRING (11.3947848 52.5243387, 11.3946657 52.5244505, 11.394515 52.5245921, 11.3942284 52.5248815, 11.3939513 52.5251879)",,,
770653305,,,Aschberg,residential,50,False,True,33.382999999999996,"LINESTRING (11.3935124 52.5250507, 11.3936072 52.5250799, 11.3939513 52.5251879)",,,
"[28503114, 1161107188]",,,Otto-Nuschke Straße,residential,"['50', '30']",False,True,166.09700000000004,"LINESTRING (11.397052 52.5222923, 11.3976995 52.5225035, 11.3989855 52.5229207, 11.3990533 52.5229427, 11.3990911 52.522955, 11.3992175 52.522996)",,,
22725443,,,Straße der Freundschaft,residential,50,False,False,60.54,"LINESTRING (11.3992175 52.522996, 11.3993036 52.522898, 11.3993627 52.5228291, 11.3996361 52.5225148)",,,
22725443,,,Straße der Freundschaft,residential,50,False,True,109.644,"LINESTRING (11.3992175 52.522996, 11.399042 52.5231977, 11.3989916 52.5232544, 11.3988976 52.5233638, 11.3986586 52.5236386, 11.3986019 52.523705, 11.3985914 52.5237173, 11.3984625 52.5238685)",,,
"[28503114, 1161107188]",,,Otto-Nuschke Straße,residential,"['50', '30']",False,False,166.09699999999998,"LINESTRING (11.3992175 52.522996, 11.3990911 52.522955, 11.3990533 52.5229427, 11.3989855 52.5229207, 11.3976995 52.5225035, 11.397052 52.5222923)",,,
30113557,,,Nikolaistraße,residential,20,True,False,15.192,"LINESTRING (11.3911091 52.527255, 11.3912102 52.527133)",,,
28512866,,,Klingberg,residential,20,True,False,179.635,"LINESTRING (11.3911091 52.527255, 11.391695 52.527427, 11.3919911 52.5275264, 11.3922435 52.5276225, 11.3924358 52.5277146, 11.3926191 52.52782, 11.392843 52.5279649, 11.3931302 52.5281524, 11.3932146 52.5282075)",,,
25111292,2,,Burgstraße,residential,30,False,True,40.195,"LINESTRING (11.3932146 52.5282075, 11.3928199 52.5284777)",,,
"[1101555840, 25111292]",2,,Burgstraße,residential,30,False,False,246.346,"LINESTRING (11.3932146 52.5282075, 11.3938983 52.5277324, 11.3940211 52.5276596, 11.3943409 52.5274725, 11.3944738 52.5273921, 11.3945944 52.5273095, 11.3946901 52.5272221, 11.3947579 52.5271376, 11.394875 52.5269773, 11.3950706 52.5267094, 11.3951068 52.5266345, 11.3951323 52.5265573, 11.3951552 52.5264606, 11.3951889 52.5264009)",,,
25111292,2,,Burgstraße,residential,30,False,False,40.195,"LINESTRING (11.3928199 52.5284777, 11.3932146 52.5282075)",,,
25111292,2,,Burgstraße,residential,30,False,True,74.10199999999999,"LINESTRING (11.3928199 52.5284777, 11.3922879 52.5288396, 11.3921812 52.5289055, 11.3920654 52.5289589)",,,
22725514,2,L 27,Philipp-Müller-Straße,secondary,50,False,False,121.33099999999997,"LINESTRING (11.3961123 52.5252371, 11.3962361 52.525394, 11.3963198 52.5255281, 11.3964172 52.5257297, 11.396481 52.5258943, 11.3965765 52.5261789, 11.396595 52.5262417, 11.3966027 52.5262521, 11.3966105 52.5262609, 11.3966191 52.5262683, 11.3966301 52.5262753)",,,
22725514,2,L 27,Philipp-Müller-Straße,secondary,50,False,True,136.85599999999997,"LINESTRING (11.3961123 52.5252371, 11.3957378 52.5248668, 11.3955809 52.524726, 11.3954703 52.5246422, 11.3953275 52.524556, 11.3951561 52.5244759, 11.3949791 52.5244044, 11.3947848 52.5243387)",,,
28503072,,,Aschberg,residential,50,False,False,154.809,"LINESTRING (11.3961123 52.5252371, 11.3959456 52.5252691, 11.3953103 52.5253976, 11.3952228 52.5254114, 11.3951344 52.5254189, 11.395001 52.5254203, 11.3947519 52.5254084, 11.3945118 52.5253614, 11.3939513 52.5251879)",,,
30113618,,,Holzmarkt,residential,20,False,False,64.622,"LINESTRING (11.3905425 52.528562, 11.3909674 52.5280415)",,,
25111256,,,Holzmarkt,residential,20,True,False,37.62,"LINESTRING (11.3905425 52.528562, 11.390334 52.528518, 11.390237 52.5284976, 11.3900236 52.528441)",,,
30113618,,,Holzmarkt,residential,20,False,True,64.622,"LINESTRING (11.3909674 52.5280415, 11.3905425 52.528562)",,,
30113542,,,Wächterstraße,residential,20,True,False,134.61399999999998,"LINESTRING (11.3909674 52.5280415, 11.3916874 52.5281737, 11.3927148 52.5284495, 11.3928199 52.5284777)",,,
422698995,2,L 27,Vor dem Salzwedeler Tor,secondary,50,False,True,6.866,"LINESTRING (11.3866265 52.5271587, 11.3865251 52.5271613)",,,
"[971133856, 971133858, 65386632, 43942004, 64832511]",2,,Goethestraße,residential,30,False,False,501.4220000000001,"LINESTRING (11.3866265 52.5271587, 11.3866262 52.5271064, 11.3866265 52.5270832, 11.3866277 52.5270273, 11.3866533 52.5269294, 11.386735 52.5266994, 11.386798 52.5265998, 11.3868798 52.526501, 11.3870878 52.5263052, 11.387315 52.5261289, 11.3873694 52.5260825, 11.3874605 52.5259992, 11.387659 52.5258018, 11.3878066 52.5256289, 11.3879795 52.525442, 11.3881126 52.5253079, 11.3882478 52.5251678, 11.3883821 52.5250086, 11.3885052 52.52483, 11.3886184 52.5246512, 11.3887896 52.5244016, 11.3888419 52.524351, 11.3888971 52.5243089, 11.3892521 52.5241256, 11.3895184 52.5239969, 11.3900656 52.523755, 11.3905985 52.5235172)",,,
"[51355139, 26297545, 422698995, 51355126]",2,L 27,"['Salzwedeler Torstraße', 'Vor dem Salzwedeler Tor']",secondary,50,False,False,158.662,"LINESTRING (11.3866265 52.5271587, 11.3867239 52.5271497, 11.3868362 52.527137, 11.3868849 52.5271342, 11.3869838 52.5271287, 11.3871447 52.5271226, 11.3872191 52.5271207, 11.3872841 52.5271225, 11.3873556 52.527127, 11.38743 52.5271368, 11.3875011 52.5271503, 11.3875728 52.5271669, 11.3876962 52.5272075, 11.3878705 52.5272741, 11.3879393 52.5272994, 11.3882848 52.5274308, 11.3887514 52.5276085)",yes,,
"[30782724, 22725454, 1148588719, 1148588720, 221872278]","['2', '3']",L 27,Rudolf-Breitscheid-Straße,secondary,50,False,False,121.41900000000001,"LINESTRING (11.3976932 52.5264444, 11.3979126 52.5265076, 11.3982288 52.5266055, 11.3983517 52.526654, 11.3986754 52.5268519, 11.3987875 52.5269261, 11.3987929 52.5269294, 11.3988208 52.526946, 11.3989324 52.5270146, 11.3989417 52.5270204, 11.3990875 52.5271103)",,,
22725454,2,L 27,Rudolf-Breitscheid-Straße,secondary,50,False,True,74.94300000000001,"LINESTRING (11.3976932 52.5264444, 11.3975094 52.5263974, 11.3973192 52.5263581, 11.3972171 52.5263395, 11.3971203 52.5263263, 11.3969087 52.5263075, 11.3967222 52.5262981, 11.3966971 52.5262952, 11.3966666 52.5262893, 11.3966471 52.5262828, 11.3966301 52.5262753)",,,
28910499,,,Am Wall,residential,50,False,False,554.059,"LINESTRING (11.3976932 52.5264444, 11.3976347 52.5265077, 11.3976058 52.5265379, 11.3975272 52.5266076, 11.3974467 52.5266667, 11.3973423 52.5267217, 11.3971573 52.5268141, 11.3969475 52.5269218, 11.3964534 52.5271815, 11.3961368 52.5273512, 11.3960002 52.5274394, 11.3958559 52.5275471, 11.3957611 52.5276369, 11.395575 52.5278103, 11.3954266 52.5279504, 11.3952598 52.5280884, 11.3951017 52.5282233, 11.3949953 52.5282951, 11.3948524 52.5283974, 11.3944063 52.5286814, 11.3939656 52.5289756, 11.3936297 52.5292379, 11.3934579 52.5293825, 11.3933827 52.5294204, 11.3933214 52.5294369, 11.3928425 52.5293928, 11.3918715 52.5293224, 11.3917682 52.5293149)",,,destination
25111292,2,,Burgstraße,residential,30,False,False,44.825,"LINESTRING (11.3917682 52.5293149, 11.3918558 52.5291629, 11.3919342 52.5290663, 11.3919899 52.5290109, 11.3920654 52.5289589)",,,
"[25111309, 25111292, 994829301]",2,,"['Burgstraße', 'Am Burgwall']",residential,30,False,True,291.31200000000007,"LINESTRING (11.3917682 52.5293149, 11.3916013 52.5296139, 11.3913093 52.5301105, 11.391244 52.5302209, 11.3912015 52.5302465, 11.3911236 52.5302703, 11.3901942 52.530501, 11.3898619 52.5305835, 11.3890173 52.5307835, 11.3889219 52.5308061, 11.3887191 52.5308374)",,,
28910499,,,Am Wall,residential,50,False,True,554.059,"LINESTRING (11.3917682 52.5293149, 11.3918715 52.5293224, 11.3928425 52.5293928, 11.3933214 52.5294369, 11.3933827 52.5294204, 11.3934579 52.5293825, 11.3936297 52.5292379, 11.3939656 52.5289756, 11.3944063 52.5286814, 11.3948524 52.5283974, 11.3949953 52.5282951, 11.3951017 52.5282233, 11.3952598 52.5280884, 11.3954266 52.5279504, 11.395575 52.5278103, 11.3957611 52.5276369, 11.3958559 52.5275471, 11.3960002 52.5274394, 11.3961368 52.5273512, 11.3964534 52.5271815, 11.3969475 52.5269218, 11.3971573 52.5268141, 11.3973423 52.5267217, 11.3974467 52.5266667, 11.3975272 52.5266076, 11.3976058 52.5265379, 11.3976347 52.5265077, 11.3976932 52.5264444)",,,destination
30113645,,,Heldenstraße,residential,,False,True,33.494,"LINESTRING (11.3892478 52.5276367, 11.3892831 52.5276906, 11.3894184 52.5278094, 11.3894724 52.5278648, 11.3894902 52.5278973)",,,
32510763,2,L 27,Salzwedeler Torstraße,secondary,50,False,True,34.818,"LINESTRING (11.3892478 52.5276367, 11.3891718 52.5276509, 11.389125 52.5276552, 11.3890554 52.5276586, 11.388993 52.5276568, 11.3889344 52.5276504, 11.3888779 52.5276408, 11.3888318 52.5276311, 11.3887881 52.5276189, 11.3887514 52.5276085)",,,
