osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,tunnel,bridge
"[25143168, 617673493]","['2', '3']",Jahnstraße,primary,50,False,True,91.32300000000001,"LINESTRING (12.1521122 48.2752788, 12.1519084 48.2754067, 12.1518246 48.2754592, 12.1516292 48.2755898, 12.1514593 48.2757371, 12.1513949 48.275797, 12.1513639 48.2758307, 12.1513049 48.2758947)",B 15,,
"[98722893, 98722909, 24150791]",,,residential,,False,True,40.455,"LINESTRING (12.1532136 48.2739234, 12.1531809 48.2739152, 12.1531216 48.2738999, 12.152935 48.2738642, 12.15284 48.2738405, 12.1526952 48.2738087)",,building_passage,
617673494,2,Jahnstraße,primary,50,False,False,26.982000000000003,"LINESTRING (12.1532136 48.2739234, 12.1532306 48.2738965, 12.15325 48.2738659, 12.1532646 48.2738428, 12.1533552 48.2736998)",B 15,,
"[780976690, 549589564, 24150820, 1128015895]",2,Jahnstraße,primary,50,False,True,114.169,"LINESTRING (12.1532136 48.2739234, 12.1531917 48.2739616, 12.1530388 48.2741896, 12.1529238 48.2743587, 12.1529056 48.2743848, 12.1527023 48.2747003, 12.1525897 48.2748623)",B 15,,yes
4050725,,Buchbacher Straße,secondary,50,False,False,136.334,"LINESTRING (12.1548246 48.2780176, 12.1546097 48.2779307, 12.1544438 48.2778548, 12.15436 48.2778106, 12.1542981 48.2777677, 12.1542252 48.2777044, 12.1541809 48.2776586, 12.154126 48.2776018, 12.1538699 48.2773216, 12.1537814 48.2772431, 12.153629 48.2771114)",,,
747447417,,Buchbacher Straße,secondary,50,False,True,81.39,"LINESTRING (12.1548246 48.2780176, 12.1552225 48.2781459, 12.1555324 48.2782698, 12.1557863 48.2783713)",,,
1175780990,,Lerchenhuber Weg,unclassified,30,False,False,33.507999999999996,"LINESTRING (12.1548246 48.2780176, 12.1547632 48.2780867, 12.1547557 48.278117, 12.1547557 48.2781574, 12.1547721 48.2781944, 12.154853 48.2782919)",,,
24150819,2,Jahnstraße,primary,50,False,True,186.334,"LINESTRING (12.1542658 48.2721378, 12.1541941 48.2722647, 12.1541774 48.272293, 12.1539117 48.2727704, 12.1537368 48.2730858, 12.1535469 48.2733914, 12.1533552 48.2736998)",B 15,,
42809472,,Rosenaustraße,secondary,50,False,False,191.544,"LINESTRING (12.1542658 48.2721378, 12.154173 48.2721127, 12.1541296 48.272108, 12.1540592 48.2721016, 12.1539874 48.2720981, 12.153917 48.2720997, 12.1536343 48.2721222, 12.1533367 48.2721364, 12.1531934 48.2721412, 12.1530822 48.272143, 12.1530101 48.2721416, 12.1529545 48.2721378, 12.1529154 48.2721327, 12.1528392 48.2721195, 12.1527143 48.2720882, 12.1524649 48.2720024, 12.152364 48.2719712, 12.1523048 48.271949, 12.1522425 48.2719163, 12.1521154 48.2718336, 12.1520035 48.2717755, 12.1519298 48.2717451, 12.1518706 48.2717243)",St 2086,,
444623824,2,Jahnstraße,primary,50,False,False,11.428,"LINESTRING (12.1542658 48.2721378, 12.1543051 48.2720784, 12.154333 48.2720454)",B 15,,
10777586,,Rosenaustraße,secondary,50,False,False,6.942,"LINESTRING (12.1517792 48.2717126, 12.1518207 48.271714, 12.1518706 48.2717243)",St 2086,,
"[24150856, 24150857]",,"['Lehrer-Michel-Straße', 'Schreinergasse']",residential,,False,False,188.986,"LINESTRING (12.1517792 48.2717126, 12.1517267 48.2716252, 12.1513242 48.2714976, 12.1512608 48.2714851, 12.1512079 48.2714775, 12.1510967 48.2714699, 12.1510413 48.2714578, 12.1502576 48.2712132, 12.1507254 48.2707728)",,,
525640371,,Haager Straße,secondary,50,False,True,66.556,"LINESTRING (12.1517792 48.2717126, 12.1517438 48.2717237, 12.1517085 48.2717437, 12.1516628 48.2717797, 12.1515714 48.2718709, 12.1514767 48.2719795, 12.1513255 48.2722185)",,,
10479819,,Rathausplatz,secondary,50,False,False,45.58,"LINESTRING (12.1508584 48.2724856, 12.1511926 48.2722973, 12.1513255 48.2722185)",,,
10479819,,Rathausplatz,secondary,50,False,True,94.614,"LINESTRING (12.1508584 48.2724856, 12.1505224 48.2727007, 12.1503764 48.27278, 12.1502554 48.2728477, 12.1500118 48.2730273, 12.1499434 48.2730778)",,,
24150703,,Brandstattgasse,residential,,False,False,78.312,"LINESTRING (12.1508584 48.2724856, 12.1510147 48.2725381, 12.1514065 48.2727078, 12.1517924 48.2728105)",,,
27039884,,Apothekergasse,residential,,True,False,117.48400000000001,"LINESTRING (12.1496657 48.2722184, 12.1498123 48.2721172, 12.1499749 48.2720048, 12.1503959 48.2722491, 12.1508584 48.2724856)",,,
780976692,,Isener Straße,secondary,50,False,False,84.402,"LINESTRING (12.1465809 48.2703312, 12.1471693 48.2709814)",St 2086,,
"[24273723, 24276148]",,"['Etzkapelle', 'Pfarrer-Eigner-Weg']",residential,,False,False,316.83299999999997,"LINESTRING (12.1556483 48.2719162, 12.1555008 48.2723064, 12.1554275 48.272479, 12.1553338 48.2727037, 12.1552559 48.2727517, 12.1551505 48.2727738, 12.155026 48.2728067, 12.1549705 48.2728455, 12.1547419 48.273309, 12.1545178 48.2737491, 12.1544448 48.2737907, 12.1534861 48.2737065, 12.1533552 48.2736998)",,,
1175163099,,Gartenstraße,residential,30,False,False,43.051,"LINESTRING (12.1556483 48.2719162, 12.1558851 48.2718978, 12.1562246 48.271864)",,,
1175163099,,Gartenstraße,residential,30,False,True,98.444,"LINESTRING (12.1556483 48.2719162, 12.1550905 48.2719621, 12.1544985 48.2720326, 12.1544462 48.2720381, 12.154333 48.2720454)",,,
24394202,,Asterngasse,residential,30,False,True,68.986,"LINESTRING (12.1569536 48.2706082, 12.1572736 48.2711909)",,,
542493159,,Zinniengasse,residential,30,False,False,118.5,"LINESTRING (12.1569536 48.2706082, 12.1584964 48.2703233)",,,
24273951,,Zinniengasse,residential,30,False,True,138.57999999999998,"LINESTRING (12.1569536 48.2706082, 12.1564056 48.270711, 12.1563273 48.2707257, 12.156084 48.2707589, 12.1557276 48.2708072, 12.1551206 48.2708447)",,,
10479819,,Rathausplatz,secondary,50,False,True,45.58,"LINESTRING (12.1513255 48.2722185, 12.1511926 48.2722973, 12.1508584 48.2724856)",,,
"[10778161, 98722921]",,Bäckergasse,residential,,False,False,63.81400000000001,"LINESTRING (12.1513255 48.2722185, 12.1515832 48.272307, 12.1517789 48.2723684, 12.1521042 48.2724645)",,,
525640371,,Haager Straße,secondary,50,False,False,66.556,"LINESTRING (12.1513255 48.2722185, 12.1514767 48.2719795, 12.1515714 48.2718709, 12.1516628 48.2717797, 12.1517085 48.2717437, 12.1517438 48.2717237, 12.1517792 48.2717126)",,,
24150705,,Wagengasse,residential,,False,True,42.863,"LINESTRING (12.1521042 48.2724645, 12.1519532 48.2727016, 12.1518929 48.2728231)",,,
"[24150795, 1043671275]",,"['Brandstattgasse', 'Bäckergasse']",residential,,True,False,112.855,"LINESTRING (12.1521042 48.2724645, 12.1532276 48.2727666, 12.1531989 48.2729742)",,,
"[98722921, 10778161]",,Bäckergasse,residential,,False,True,63.81400000000001,"LINESTRING (12.1521042 48.2724645, 12.1517789 48.2723684, 12.1515832 48.272307, 12.1513255 48.2722185)",,,
24150703,,Brandstattgasse,residential,,False,True,98.173,"LINESTRING (12.1531989 48.2729742, 12.1527857 48.272911, 12.1518929 48.2728231)",,,
1267771531,,Brandstattgasse,residential,,True,False,89.585,"LINESTRING (12.1531989 48.2729742, 12.1530973 48.27326, 12.1528964 48.2736328, 12.1527516 48.2736972)",,,
"[528794676, 542485263]",2,Erdinger Straße,primary,50,False,"[False, True]",135.463,"LINESTRING (12.1465013 48.2782508, 12.1465989 48.2779645, 12.1466743 48.2777305, 12.1467694 48.2775554, 12.1468317 48.277458, 12.1469104 48.2773398, 12.1469561 48.2772862, 12.1469998 48.2772406, 12.1470666 48.2771938, 12.1471619 48.2771391)",B 15,,
24280930,,Ruprechtsberg,residential,,False,False,72.45,"LINESTRING (12.1473467 48.2760294, 12.147191 48.2763035, 12.1471522 48.276364, 12.1471387 48.276401, 12.1471353 48.2764448, 12.1471353 48.2765255, 12.1471571 48.2766548)",,,
24280930,,Ruprechtsberg,residential,,False,True,33.143,"LINESTRING (12.1473467 48.2760294, 12.1473725 48.275984, 12.1473821 48.2759671, 12.1475051 48.2757506)",,,
24280930,,Ruprechtsberg,residential,,False,True,72.45,"LINESTRING (12.1471571 48.2766548, 12.1471353 48.2765255, 12.1471353 48.2764448, 12.1471387 48.276401, 12.1471522 48.276364, 12.147191 48.2763035, 12.1473467 48.2760294)",,,
542485264,,Ruprechtsberg,residential,30,False,False,54.922,"LINESTRING (12.1471571 48.2766548, 12.1471652 48.2766916, 12.1471683 48.2769012, 12.1471187 48.2770739, 12.1471332 48.2770985, 12.1471619 48.2771391)",,,
"[24280928, 24280926, 24280927]",,"['Kirchanger', 'Ruprechtsberg']",residential,,False,True,122.61200000000001,"LINESTRING (12.1475051 48.2757506, 12.1479091 48.2758392, 12.1481096 48.2758021, 12.1481712 48.2756838, 12.1480901 48.2756696, 12.1478226 48.2756187, 12.147635 48.2755861, 12.1475051 48.2757506)",,,
"[24280928, 24280926, 24280927]",,"['Ruprechtsberg', 'Kirchanger']",residential,,False,False,122.61200000000001,"LINESTRING (12.1475051 48.2757506, 12.147635 48.2755861, 12.1478226 48.2756187, 12.1480901 48.2756696, 12.1481712 48.2756838, 12.1481096 48.2758021, 12.1479091 48.2758392, 12.1475051 48.2757506)",,,
24280930,,Ruprechtsberg,residential,,False,False,33.143,"LINESTRING (12.1475051 48.2757506, 12.1473821 48.2759671, 12.1473725 48.275984, 12.1473467 48.2760294)",,,
"[24150816, 25411789, 98724088, 98724094, 24150815]",1,"['Kirchtorplatz', 'Johannisplatz']",residential,30,False,False,131.387,"LINESTRING (12.1495628 48.2732572, 12.1493296 48.2735464, 12.1492849 48.2736091, 12.1492695 48.2736402, 12.149261 48.2736573, 12.1492385 48.2737204, 12.1492334 48.2737344, 12.1491997 48.2738272, 12.1491536 48.2739115, 12.1490945 48.2740004, 12.1489557 48.274182, 12.1489137 48.2743051, 12.1488887 48.2743432)",,building_passage,yes
25468245,,,secondary,50,False,False,26.355999999999998,"LINESTRING (12.1495628 48.2732572, 12.1497101 48.2731895, 12.1497246 48.2731828, 12.1498517 48.2731187)",St 2086,,
"[24248040, 593533426, 1051634342]",,,secondary,50,True,False,71.186,"LINESTRING (12.1495628 48.2732572, 12.1493348 48.2731615, 12.1490902 48.273056, 12.1490339 48.2730288, 12.149021 48.2730129, 12.1490182 48.2729713, 12.1490246 48.2729041, 12.1490326 48.2728108)",St 2086,,
25411790,,,secondary,50,True,False,70.317,"LINESTRING (12.1490326 48.2728108, 12.1491926 48.2728328, 12.1498124 48.2731017, 12.1498517 48.2731187)",St 2086,,
"[34621260, 34621261, 309268526, 15368051, 762091994]",,Isener Straße,secondary,50,False,True,242.762,"LINESTRING (12.1490326 48.2728108, 12.1489237 48.2727586, 12.1488526 48.2727275, 12.1488249 48.2727157, 12.148735 48.272673, 12.1485473 48.2725814, 12.1483654 48.2724977, 12.1482665 48.2724451, 12.1481919 48.2723954, 12.1481462 48.2723554, 12.1481099 48.2723231, 12.1480877 48.2723033, 12.1480283 48.272238, 12.1479241 48.2720926, 12.1473737 48.2712432, 12.1472251 48.2710608)",St 2086,building_passage,
448919529,,,secondary,50,False,True,8.17,"LINESTRING (12.1499434 48.2730778, 12.1498517 48.2731187)",St 2086,,
10479819,,Rathausplatz,secondary,50,False,False,94.614,"LINESTRING (12.1499434 48.2730778, 12.1500118 48.2730273, 12.1502554 48.2728477, 12.1503764 48.27278, 12.1505224 48.2727007, 12.1508584 48.2724856)",,,
25411791,,Unterer Markt,residential,50,True,False,95.86500000000001,"LINESTRING (12.1499434 48.2730778, 12.1504178 48.2732173, 12.1511699 48.2733463)",,,
25411785,,Unterer Markt,residential,50,True,False,13.082,"LINESTRING (12.1527516 48.2736972, 12.1526952 48.2738087)",,,
25411785,,Unterer Markt,residential,50,True,False,25.165,"LINESTRING (12.1511699 48.2733463, 12.1515 48.2734006)",,,
25411784,,,residential,50,True,False,30.564,"LINESTRING (12.1511699 48.2733463, 12.1510746 48.273476, 12.1509884 48.2735932)",,,
25411792,,Unterer Markt,residential,50,True,False,112.1,"LINESTRING (12.1509884 48.2735932, 12.1502581 48.2734506, 12.1498041 48.2733268, 12.1495628 48.2732572)",,,
"[98722909, 98722893, 24150791]",,,residential,,False,False,40.455,"LINESTRING (12.1526952 48.2738087, 12.15284 48.2738405, 12.152935 48.2738642, 12.1531216 48.2738999, 12.1531809 48.2739152, 12.1532136 48.2739234)",,building_passage,
780976691,,Unterer Markt,residential,50,True,False,131.635,"LINESTRING (12.1526952 48.2738087, 12.1526624 48.2738334, 12.1526016 48.2738497, 12.1525193 48.2738555, 12.1509884 48.2735932)",,,
24150889,,,unclassified,,False,True,43.428,"LINESTRING (12.1523437 48.2710783, 12.1528521 48.2712733)",,,
1128015895,2,Jahnstraße,primary,50,False,False,7.243,"LINESTRING (12.1524362 48.2750339, 12.1524907 48.2749798)",B 15,,
24150810,2,Schäfflergasse,residential,30,False,True,274.17499999999995,"LINESTRING (12.1524362 48.2750339, 12.1515951 48.2748921, 12.1507883 48.2747455, 12.1499168 48.2745748, 12.1492797 48.2744734, 12.1488887 48.2743432)",,,
25143168,2,Jahnstraße,primary,50,False,True,36.375,"LINESTRING (12.1524362 48.2750339, 12.1523702 48.2750982, 12.1523099 48.2751437, 12.1521122 48.2752788)",B 15,,
24273951,,Zinniengasse,residential,30,False,False,138.58,"LINESTRING (12.1551206 48.2708447, 12.1557276 48.2708072, 12.156084 48.2707589, 12.1563273 48.2707257, 12.1564056 48.270711, 12.1569536 48.2706082)",,,
"[617673496, 26973419]","['2', '3']",Jahnstraße,primary,50,False,True,151.825,"LINESTRING (12.1551206 48.2708447, 12.1551394 48.2709188, 12.1551448 48.2709937, 12.1551475 48.2710607, 12.1551475 48.271125, 12.1551408 48.2711812, 12.1551231 48.2712438, 12.1550867 48.2713088, 12.1550165 48.2714048, 12.1549363 48.2714899, 12.1547684 48.271635, 12.1547077 48.2716864, 12.154548 48.2718211, 12.1544181 48.2719443, 12.1543829 48.2719735, 12.154333 48.2720454)",B 15,,
780976692,,Isener Straße,secondary,50,False,True,9.747,"LINESTRING (12.1472251 48.2710608, 12.1471693 48.2709814)",St 2086,,
"[34621260, 34621261, 309268526, 15368051, 762091994]",,Isener Straße,secondary,50,False,False,242.762,"LINESTRING (12.1472251 48.2710608, 12.1473737 48.2712432, 12.1479241 48.2720926, 12.1480283 48.272238, 12.1480877 48.2723033, 12.1481099 48.2723231, 12.1481462 48.2723554, 12.1481919 48.2723954, 12.1482665 48.2724451, 12.1483654 48.2724977, 12.1485473 48.2725814, 12.148735 48.272673, 12.1488249 48.2727157, 12.1488526 48.2727275, 12.1489237 48.2727586, 12.1490326 48.2728108)",St 2086,building_passage,
780976692,,Isener Straße,secondary,50,False,False,9.747,"LINESTRING (12.1471693 48.2709814, 12.1472251 48.2710608)",St 2086,,
780976692,,Isener Straße,secondary,50,False,True,84.402,"LINESTRING (12.1471693 48.2709814, 12.1465809 48.2703312)",St 2086,,
24229305,,Dammerlberg,residential,30,False,False,30.833000000000002,"LINESTRING (12.1530837 48.2785235, 12.1531977 48.2785288, 12.1534961 48.2785613)",,,
291799254,,Dammerlberg,residential,30,False,False,328.732,"LINESTRING (12.1530837 48.2785235, 12.1530864 48.2784556, 12.153077 48.278403, 12.1530528 48.2783539, 12.1529683 48.2782682, 12.1528557 48.278178, 12.1526988 48.2780692, 12.1525392 48.2779924, 12.1523581 48.2779281, 12.1520499 48.2778505, 12.151924 48.2777996, 12.1517935 48.2777138, 12.1517487 48.2776534, 12.1517381 48.2775558, 12.1518123 48.2774473, 12.1518524 48.2773905, 12.1519364 48.2773182, 12.1520549 48.2772754, 12.1521808 48.2772705, 12.152361 48.2772935, 12.1525462 48.2773297, 12.1527486 48.2773822, 12.1528406 48.2774088, 12.1529098 48.2774274, 12.1529851 48.2774314, 12.1530424 48.2774184, 12.1531288 48.2773592, 12.1534845 48.2770254)",,,
24229305,,Dammerlberg,residential,30,False,False,17.676,"LINESTRING (12.1534961 48.2785613, 12.1537341 48.2785748)",,,
1035945342,,Dammerlberg,residential,30,False,False,31.666,"LINESTRING (12.1534961 48.2785613, 12.1535155 48.2786368, 12.1535363 48.2786551, 12.1535584 48.2786663, 12.1535873 48.2786712, 12.1536114 48.2786698, 12.1536362 48.2786631, 12.1536697 48.2786475, 12.1537019 48.2786256, 12.1537341 48.2785748)",,,
24229305,,Dammerlberg,residential,30,False,True,30.833000000000002,"LINESTRING (12.1534961 48.2785613, 12.1531977 48.2785288, 12.1530837 48.2785235)",,,
"[24229305, 24229309]",,Dammerlberg,residential,30,False,"[False, True]",20.14,"LINESTRING (12.1540054 48.278565, 12.1537754 48.2785771, 12.1537341 48.2785748)",,,
24229368,,,residential,,False,True,12.846,"LINESTRING (12.1537873 48.277064, 12.153629 48.2771114)",,,
542492384,,Ludwig-Thoma-Straße,residential,,False,True,7.259,"LINESTRING (12.1537873 48.277064, 12.1538741 48.2770336)",,,
26682540,,Ludwig-Thoma-Straße,residential,,False,False,218.72400000000002,"LINESTRING (12.1537873 48.277064, 12.1539081 48.2771695, 12.1540011 48.2772965, 12.1540569 48.2773901, 12.1541327 48.2774801, 12.1542222 48.2775665, 12.1543173 48.2776261, 12.1545064 48.2777373, 12.1549614 48.2779763, 12.1553909 48.2781478, 12.1555773 48.2781946, 12.155739 48.2782244, 12.155792 48.2782591, 12.1558103 48.2783016, 12.1558094 48.2783284, 12.1557863 48.2783713)",,,
542492384,,Ludwig-Thoma-Straße,residential,,False,False,7.259,"LINESTRING (12.1538741 48.2770336, 12.1537873 48.277064)",,,
"[24229364, 24229390, 24229391]",,Hampersdorfer Weg,residential,30,False,"[False, True]",249.43400000000003,"LINESTRING (12.1538741 48.2770336, 12.153871 48.2769842, 12.1538522 48.2766841, 12.1538227 48.2762135, 12.1537808 48.2759445, 12.1537714 48.2759156, 12.153654 48.2755384, 12.153635 48.2754735, 12.1535386 48.2751448, 12.1534907 48.2749025, 12.1535028 48.2748111)",,,
343746512,,Am Volksfestplatz,residential,,False,False,197.209,"LINESTRING (12.1538741 48.2770336, 12.1543827 48.276851, 12.1545603 48.2768116, 12.1546828 48.2768026, 12.1547823 48.2768134, 12.1548859 48.2768259, 12.1549826 48.2768196, 12.1554798 48.2767501, 12.1556029 48.2767086, 12.1560241 48.2762348)",,,
24229371,,Justus-von-Liebig-Straße,residential,,False,True,108.12,"LINESTRING (12.1533097 48.2758332, 12.152765 48.2756133, 12.1523596 48.275409, 12.1521122 48.2752788)",,,
24150819,2,Jahnstraße,primary,50,False,False,186.33399999999997,"LINESTRING (12.1533552 48.2736998, 12.1535469 48.2733914, 12.1537368 48.2730858, 12.1539117 48.2727704, 12.1541774 48.272293, 12.1541941 48.2722647, 12.1542658 48.2721378)",B 15,,
"[24273723, 24276148]",,"['Etzkapelle', 'Pfarrer-Eigner-Weg']",residential,,False,True,316.83299999999997,"LINESTRING (12.1533552 48.2736998, 12.1534861 48.2737065, 12.1544448 48.2737907, 12.1545178 48.2737491, 12.1547419 48.273309, 12.1549705 48.2728455, 12.155026 48.2728067, 12.1551505 48.2727738, 12.1552559 48.2727517, 12.1553338 48.2727037, 12.1554275 48.272479, 12.1555008 48.2723064, 12.1556483 48.2719162)",,,
617673494,2,Jahnstraße,primary,50,False,True,26.982000000000003,"LINESTRING (12.1533552 48.2736998, 12.1532646 48.2738428, 12.15325 48.2738659, 12.1532306 48.2738965, 12.1532136 48.2739234)",B 15,,
1175163099,,Gartenstraße,residential,30,False,False,24.488,"LINESTRING (12.1562246 48.271864, 12.156552 48.2718322)",,,
24273734,,Liliengasse,residential,30,False,False,77.497,"LINESTRING (12.1562246 48.271864, 12.1562313 48.271797, 12.156449 48.2711841)",,,
1175163099,,Gartenstraße,residential,30,False,True,43.051,"LINESTRING (12.1562246 48.271864, 12.1558851 48.2718978, 12.1556483 48.2719162)",,,
24273750,,Tulpengasse,residential,30,False,False,58.515,"LINESTRING (12.156552 48.2718322, 12.1567409 48.2713212)",,,
1175163099,,Gartenstraße,residential,30,False,True,24.488,"LINESTRING (12.156552 48.2718322, 12.1562246 48.271864)",,,
1175163099,,Gartenstraße,residential,30,False,False,68.101,"LINESTRING (12.156552 48.2718322, 12.1572261 48.2718008, 12.1574705 48.2718008)",,,
24273734,,Liliengasse,residential,30,False,True,77.497,"LINESTRING (12.156449 48.2711841, 12.1562313 48.271797, 12.1562246 48.271864)",,,
24273750,,Tulpengasse,residential,30,False,True,58.515,"LINESTRING (12.1567409 48.2713212, 12.156552 48.2718322)",,,
176916303,,Ludwig-Uhland-Straße,residential,30,False,False,6.8580000000000005,"LINESTRING (12.1574705 48.2718008, 12.1574776 48.2717743, 12.1575148 48.2717499)",,,
1175163099,,Gartenstraße,residential,30,False,True,68.101,"LINESTRING (12.1574705 48.2718008, 12.1572261 48.2718008, 12.156552 48.2718322)",,,
24394202,,Asterngasse,residential,30,False,False,68.986,"LINESTRING (12.1572736 48.2711909, 12.1569536 48.2706082)",,,
542493156,,Ludwig-Anzengruber-Straße,residential,30,False,False,117.86600000000001,"LINESTRING (12.1572736 48.2711909, 12.1578695 48.2711417, 12.1582271 48.271092, 12.1583716 48.2710649, 12.1588335 48.2709867)",,,
542493159,,Zinniengasse,residential,30,False,True,118.5,"LINESTRING (12.1584964 48.2703233, 12.1569536 48.2706082)",,,
24394254,,Dahliengasse,residential,30,False,False,78.037,"LINESTRING (12.1584964 48.2703233, 12.1586826 48.2706188, 12.1588335 48.2709867)",,,
24273902,,Ludwig-Anzengruber-Straße,residential,30,False,False,65.217,"LINESTRING (12.1588335 48.2709867, 12.1591991 48.2709276, 12.1593089 48.2709161, 12.1595058 48.2709162, 12.159702 48.270927)",,,
24394254,,Dahliengasse,residential,30,False,True,78.037,"LINESTRING (12.1588335 48.2709867, 12.1586826 48.2706188, 12.1584964 48.2703233)",,,
542493156,,Ludwig-Anzengruber-Straße,residential,30,False,True,117.86599999999999,"LINESTRING (12.1588335 48.2709867, 12.1583716 48.2710649, 12.1582271 48.271092, 12.1578695 48.2711417, 12.1572736 48.2711909)",,,
24273902,,Ludwig-Anzengruber-Straße,residential,30,False,True,65.217,"LINESTRING (12.159702 48.270927, 12.1595058 48.2709162, 12.1593089 48.2709161, 12.1591991 48.2709276, 12.1588335 48.2709867)",,,
24361728,,Mühlangerstraße,residential,30,False,False,51.571,"LINESTRING (12.159448 48.2766266, 12.1593039 48.2766238, 12.1591868 48.2766156, 12.1590728 48.2766012, 12.1589295 48.2765694, 12.1587739 48.2765275)",,,
24361531,,Am Wehr,residential,30,False,False,43.011,"LINESTRING (12.1542072 48.2742221, 12.1543379 48.274599)",,,
"[780976689, 24361633, 24520766, 24520767]",,Flutkanal,residential,30,False,True,93.09899999999999,"LINESTRING (12.1542072 48.2742221, 12.154006 48.2742599, 12.1538693 48.2742925, 12.1537653 48.2743319, 12.153712 48.2743603, 12.1536841 48.274379, 12.1536527 48.2744178, 12.1536075 48.2745225, 12.1535515 48.2746708, 12.1535095 48.2747815, 12.1535028 48.2748111)",,,yes
24361728,,Mühlangerstraße,residential,30,False,True,36.775,"LINESTRING (12.1535028 48.2748111, 12.1539985 48.2748342)",,,
"[24229364, 24229390, 24229391]",,Hampersdorfer Weg,residential,30,False,"[False, True]",249.434,"LINESTRING (12.1535028 48.2748111, 12.1534907 48.2749025, 12.1535386 48.2751448, 12.153635 48.2754735, 12.153654 48.2755384, 12.1537714 48.2759156, 12.1537808 48.2759445, 12.1538227 48.2762135, 12.1538522 48.2766841, 12.153871 48.2769842, 12.1538741 48.2770336)",,,
"[24361633, 780976689, 24520766, 24520767]",,Flutkanal,residential,30,False,False,93.09899999999999,"LINESTRING (12.1535028 48.2748111, 12.1535095 48.2747815, 12.1535515 48.2746708, 12.1536075 48.2745225, 12.1536527 48.2744178, 12.1536841 48.274379, 12.153712 48.2743603, 12.1537653 48.2743319, 12.1538693 48.2742925, 12.154006 48.2742599, 12.1542072 48.2742221)",,,yes
"[24361728, 747447419]",,Mühlangerstraße,residential,"['50', '30']",False,False,54.625,"LINESTRING (12.1535028 48.2748111, 12.1533085 48.2748185, 12.1530274 48.2748811, 12.1527916 48.2749302)",,,
