osmid,name,highway,oneway,reversed,length,geometry,maxspeed,access,lanes,ref,width
22954347,Mühlenstraße,residential,False,True,90.559,"LINESTRING (11.945747 52.9592207, 11.9460388 52.9590693, 11.9464212 52.9588042, 11.9466456 52.9586166)",50,,,,
"[22954366, 875517662, 830981327]",Zimmerstraße,residential,False,False,130.35399999999998,"LINESTRING (11.945747 52.9592207, 11.9456843 52.9591136, 11.9455619 52.9589042, 11.9452584 52.9583555, 11.9452077 52.9582525, 11.9452431 52.9581431, 11.9452945 52.9581186)",,,,,
22954347,Mühlenstraße,residential,False,True,150.506,"LINESTRING (11.9438531 52.9599452, 11.9451429 52.9594937, 11.945747 52.9592207)",50,,,,
22954360,Akazienstraße,residential,False,False,26.305,"LINESTRING (11.9518999 52.9570395, 11.9521994 52.9568865)",,,,,
22954360,Akazienstraße,residential,False,True,93.523,"LINESTRING (11.9518999 52.9570395, 11.9515404 52.9571666, 11.9510755 52.9573135, 11.9506503 52.95741)",,,,,
1019589707,Akazienring,residential,False,False,123.045,"LINESTRING (11.9518999 52.9570395, 11.9514747 52.9568575, 11.9513934 52.9568379, 11.9512877 52.9568575, 11.950869 52.9569653, 11.9507877 52.9569653, 11.9507308 52.9569237, 11.9505682 52.9566446)",,,,,
23186502,Am Markt,residential,False,True,30.476999999999997,"LINESTRING (11.9442661 52.9559044, 11.9443136 52.9557853, 11.9442848 52.9556347)",50,,,,
39775873,Bahnstraße,residential,False,True,191.361,"LINESTRING (11.9442661 52.9559044, 11.944528 52.9564048, 11.9447258 52.9567644, 11.9448157 52.9570701, 11.9448431 52.9571893, 11.9448855 52.9573278, 11.9449447 52.957571)",50,,,,
39775874,Lindenstraße,residential,False,False,129.09,"LINESTRING (11.9442661 52.9559044, 11.9426287 52.9561805, 11.9425135 52.9561657, 11.942428 52.956125)",,,,,
22971470,Havelberger Straße,secondary,False,False,31.476,"LINESTRING (11.9478233 52.9539887, 11.9478678 52.9537069)",50,,,L 10,
22971470,Havelberger Straße,secondary,False,True,116.384,"LINESTRING (11.9478233 52.9539887, 11.9478236 52.9540879, 11.9478424 52.9541921, 11.9478706 52.954319, 11.9479327 52.9544742, 11.9482219 52.9550011)",50,,,L 10,
23186136,Am Ziegelberg,residential,False,False,178.01300000000003,"LINESTRING (11.9478233 52.9539887, 11.9476269 52.9539837, 11.9473419 52.9540147, 11.9472193 52.9540213, 11.9470826 52.9540067, 11.9468163 52.9539449, 11.9465676 52.9539102, 11.9462937 52.9538921, 11.9460599 52.9538719, 11.945475 52.9537585, 11.9452364 52.9537329)",30,,,,
39775866,Zernerweg,residential,False,False,19.493,"LINESTRING (11.9452364 52.9537329, 11.9451533 52.9535649)",30,,,,
23186136,Am Ziegelberg,residential,False,True,178.01300000000003,"LINESTRING (11.9452364 52.9537329, 11.945475 52.9537585, 11.9460599 52.9538719, 11.9462937 52.9538921, 11.9465676 52.9539102, 11.9468163 52.9539449, 11.9470826 52.9540067, 11.9472193 52.9540213, 11.9473419 52.9540147, 11.9476269 52.9539837, 11.9478233 52.9539887)",30,,,,
39775866,Zernerweg,residential,False,True,179.352,"LINESTRING (11.9452364 52.9537329, 11.9454752 52.9543842, 11.94551 52.9544472, 11.9459955 52.9552767)",30,,,,
39775866,Zernerweg,residential,False,False,179.352,"LINESTRING (11.9459955 52.9552767, 11.94551 52.9544472, 11.9454752 52.9543842, 11.9452364 52.9537329)",30,,,,
39775866,Zernerweg,residential,False,False,140.911,"LINESTRING (11.9450836 52.9533985, 11.9445444 52.9521736)",30,,,,
39775866,Zernerweg,residential,False,True,19.083,"LINESTRING (11.9450836 52.9533985, 11.9451533 52.9535649)",30,,,,
32297147,Birkenweg,residential,False,False,286.185,"LINESTRING (11.9450836 52.9533985, 11.9456617 52.9531309, 11.9466124 52.9526907, 11.9484205 52.9518751, 11.94849 52.9518455)",30,,,,
183645317,Heidestraße,residential,False,False,19.312,"LINESTRING (11.94849 52.9518455, 11.9487655 52.9518966)",30,,,,
32297147,Birkenweg,residential,False,True,286.185,"LINESTRING (11.94849 52.9518455, 11.9484205 52.9518751, 11.9466124 52.9526907, 11.9456617 52.9531309, 11.9450836 52.9533985)",30,,,,
183645317,Heidestraße,residential,False,True,82.51,"LINESTRING (11.94849 52.9518455, 11.9476451 52.9514733, 11.9475279 52.9513871)",30,,,,
39775866,Zernerweg,residential,False,True,34.085,"LINESTRING (11.9444211 52.9518762, 11.9445444 52.9521736)",30,,,,
23186492,Erlenweg,residential,False,False,215.125,"LINESTRING (11.9444211 52.9518762, 11.9457192 52.951671, 11.9475279 52.9513871)",30,,,,
23186492,Erlenweg,residential,False,True,215.125,"LINESTRING (11.9475279 52.9513871, 11.9457192 52.951671, 11.9444211 52.9518762)",30,,,,
183645317,Heidestraße,residential,False,False,82.51,"LINESTRING (11.9475279 52.9513871, 11.9476451 52.9514733, 11.94849 52.9518455)",30,,,,
183645317,Heidestraße,residential,False,True,19.312,"LINESTRING (11.9487655 52.9518966, 11.94849 52.9518455)",30,,,,
22971470,Havelberger Straße,secondary,False,True,138.31900000000002,"LINESTRING (11.9487655 52.9518966, 11.9484525 52.9525613, 11.9481631 52.9530861)",50,,,L 10,
35160283,An der Trift,residential,False,False,143.151,"LINESTRING (11.9487655 52.9518966, 11.9495161 52.9521293, 11.9497835 52.952383, 11.9501388 52.9528107)",,,,,
23186496,Haselhorstweg,residential,False,True,81.1,"LINESTRING (11.9422567 52.9518954, 11.9419554 52.951189)",30,,,,
"[23186496, 23186499]","['Veilchenweg', 'Haselhorstweg']",residential,False,"[False, True]",105.20500000000001,"LINESTRING (11.9422567 52.9518954, 11.9425191 52.9525156, 11.9430092 52.9524349)",30,,,,
23186498,Haselhorstweg,residential,False,False,58.043,"LINESTRING (11.9422567 52.9518954, 11.9426942 52.9518254, 11.9430948 52.9517631)",30,,,,
23186496,Haselhorstweg,residential,False,False,81.1,"LINESTRING (11.9419554 52.951189, 11.9422567 52.9518954)",30,,,,
23186498,Haselhorstweg,residential,False,True,58.043,"LINESTRING (11.9430948 52.9517631, 11.9426942 52.9518254, 11.9422567 52.9518954)",30,,,,
23186499,Veilchenweg,residential,False,False,106.873,"LINESTRING (11.9445444 52.9521736, 11.9430092 52.9524349)",30,,,,
39775866,Zernerweg,residential,False,False,34.085,"LINESTRING (11.9445444 52.9521736, 11.9444211 52.9518762)",30,,,,
39775866,Zernerweg,residential,False,True,140.911,"LINESTRING (11.9445444 52.9521736, 11.9450836 52.9533985)",30,,,,
23186499,Veilchenweg,residential,False,True,106.873,"LINESTRING (11.9430092 52.9524349, 11.9445444 52.9521736)",30,,,,
"[23186496, 23186499]","['Veilchenweg', 'Haselhorstweg']",residential,False,"[False, True]",105.20500000000001,"LINESTRING (11.9430092 52.9524349, 11.9425191 52.9525156, 11.9422567 52.9518954)",30,,,,
23186500,Nelkenweg,residential,False,False,157.907,"LINESTRING (11.9430092 52.9524349, 11.9433753 52.953363, 11.9434347 52.9535124, 11.9435772 52.9538129)",30,,,,
23186501,Morgenweg,residential,False,False,109.126,"LINESTRING (11.9435772 52.9538129, 11.9451533 52.9535649)",30,,,,
23186500,Nelkenweg,residential,False,True,157.90699999999998,"LINESTRING (11.9435772 52.9538129, 11.9434347 52.9535124, 11.9433753 52.953363, 11.9430092 52.9524349)",30,,,,
"[1204600921, 23186501]","['An der Karthane', 'Morgenweg']",residential,False,True,672.1770000000001,"LINESTRING (11.9435772 52.9538129, 11.943198 52.9538795, 11.9421143 52.9541116, 11.9411179 52.9542707, 11.940609 52.9543035, 11.9390824 52.9545827, 11.9369878 52.9547333, 11.9368424 52.9547798, 11.9368058 52.9548062, 11.9367778 52.9548478, 11.9367617 52.9549455, 11.9369466 52.9552448, 11.9371661 52.9555598, 11.9374653 52.9560955, 11.9376948 52.9565237)",30,,,,
23186501,Morgenweg,residential,False,True,109.126,"LINESTRING (11.9451533 52.9535649, 11.9435772 52.9538129)",30,,,,
39775866,Zernerweg,residential,False,False,19.083,"LINESTRING (11.9451533 52.9535649, 11.9450836 52.9533985)",30,,,,
39775866,Zernerweg,residential,False,True,19.493,"LINESTRING (11.9451533 52.9535649, 11.9452364 52.9537329)",30,,,,
380238346,Große Straße,secondary,False,False,134.417,"LINESTRING (11.9442848 52.9556347, 11.9423457 52.9559456)",50,,,L 11,6
23186502,Am Markt,residential,False,False,30.476999999999997,"LINESTRING (11.9442848 52.9556347, 11.9443136 52.9557853, 11.9442661 52.9559044)",50,,,,
"[826310704, 22971458, 179650964]",Große Straße,secondary,False,True,272.998,"LINESTRING (11.9442848 52.9556347, 11.9451021 52.9554973, 11.9458324 52.9553776, 11.9459789 52.9553521, 11.9460343 52.9553432, 11.9466243 52.9552527, 11.9482219 52.9550011)",50,,,L 11,6
23186503,Wedenstraße,residential,False,True,16.982,"LINESTRING (11.9411064 52.9563283, 11.9410215 52.9561844)",,,,,
39775874,Lindenstraße,residential,False,True,91.37,"LINESTRING (11.9411064 52.9563283, 11.942428 52.956125)",,,,,
23186503,Wedenstraße,residential,False,False,98.101,"LINESTRING (11.9411064 52.9563283, 11.9411518 52.9564444, 11.9414706 52.9571828)",,,,,
23186503,Wedenstraße,residential,False,False,16.982,"LINESTRING (11.9410215 52.9561844, 11.9411064 52.9563283)",,,,,
380238346,Große Straße,secondary,False,True,92.593,"LINESTRING (11.9410215 52.9561844, 11.9423457 52.9559456)",50,,,L 11,6
183653934,Wittenberger Straße,secondary,False,False,226.065,"LINESTRING (11.9410215 52.9561844, 11.9405608 52.9562464, 11.9376948 52.9565237)",50,,,L 11,6
23186503,Wedenstraße,residential,False,True,98.101,"LINESTRING (11.9414706 52.9571828, 11.9411518 52.9564444, 11.9411064 52.9563283)",,,,,
23186504,Grüner Weg,residential,False,False,124.088,"LINESTRING (11.9449447 52.957571, 11.943149 52.9578452)",,,,,
39775873,Bahnstraße,residential,False,False,191.361,"LINESTRING (11.9449447 52.957571, 11.9448855 52.9573278, 11.9448431 52.9571893, 11.9448157 52.9570701, 11.9447258 52.9567644, 11.944528 52.9564048, 11.9442661 52.9559044)",50,,,,
917742985,Bahnstraße,residential,False,True,67.05,"LINESTRING (11.9449447 52.957571, 11.9450161 52.9578387, 11.945099 52.9579765, 11.9452039 52.9580654, 11.9452945 52.9581186)",50,,,,
310264763,Bahnhof,residential,False,False,21.579,"LINESTRING (11.9494669 52.9596821, 11.9492195 52.9598064)",,,,,
"[237496705, 310264763]",Bahnhof,residential,False,"[False, True]",90.87899999999999,"LINESTRING (11.9494669 52.9596821, 11.94974 52.9595588, 11.9498614 52.9595148, 11.9499599 52.959547, 11.9500289 52.9596089, 11.9499958 52.9596531, 11.9499251 52.9596941, 11.9497672 52.9596907, 11.94967 52.9596822, 11.9494669 52.9596821)",,,,,
"[237496705, 310264763]",Bahnhof,residential,False,"[False, True]",90.879,"LINESTRING (11.9494669 52.9596821, 11.94967 52.9596822, 11.9497672 52.9596907, 11.9499251 52.9596941, 11.9499958 52.9596531, 11.9500289 52.9596089, 11.9499599 52.959547, 11.9498614 52.9595148, 11.94974 52.9595588, 11.9494669 52.9596821)",,,,,
22971470,Havelberger Straße,secondary,False,False,6.102,"LINESTRING (11.9481335 52.953138, 11.9481631 52.9530861)",50,,,L 10,
22971470,Havelberger Straße,secondary,False,True,65.881,"LINESTRING (11.9481335 52.953138, 11.9479047 52.953561, 11.9478678 52.9537069)",50,,,L 10,
24405366,An der Trift,residential,False,False,136.151,"LINESTRING (11.9481335 52.953138, 11.9484557 52.9531092, 11.9495648 52.9529884, 11.9501339 52.9529224)",,,,,
24405367,Am Alten Sportplatz,residential,False,False,52.104,"LINESTRING (11.9501388 52.9528107, 11.9508203 52.9525849)",50,,,,
35160283,An der Trift,residential,False,False,12.425,"LINESTRING (11.9501388 52.9528107, 11.9501339 52.9529224)",,,,,
35160283,An der Trift,residential,False,True,143.151,"LINESTRING (11.9501388 52.9528107, 11.9497835 52.952383, 11.9495161 52.9521293, 11.9487655 52.9518966)",,,,,
24405367,Am Alten Sportplatz,residential,False,True,52.104,"LINESTRING (11.9508203 52.9525849, 11.9501388 52.9528107)",50,,,,
23191259,Dr.-Wilhelm-Külz-Straße,secondary,False,False,70.319,"LINESTRING (11.9502628 52.9583116, 11.9496209 52.9578112)",50,,2,L 10,
35097500,Friedhof,residential,False,False,29.029,"LINESTRING (11.9502628 52.9583116, 11.9505038 52.9581631, 11.9505703 52.9581278)",,,,,4
22954360,Akazienstraße,residential,False,False,93.523,"LINESTRING (11.9506503 52.95741, 11.9510755 52.9573135, 11.9515404 52.9571666, 11.9518999 52.9570395)",,,,,
22954360,Akazienstraße,residential,False,True,98.997,"LINESTRING (11.9506503 52.95741, 11.9502702 52.9574341, 11.9498682 52.9574297, 11.9494354 52.9574413, 11.9493097 52.9574618, 11.949184 52.9574822)",,,,,
35097500,Friedhof,residential,False,True,110.21,"LINESTRING (11.9506503 52.95741, 11.9506957 52.9574602, 11.9510234 52.9577288, 11.9511688 52.9578182, 11.9508239 52.9579865, 11.9505703 52.9581278)",,,,,4
35097501,,residential,False,False,82.972,"LINESTRING (11.9505703 52.9581278, 11.9513457 52.9587097)",,,,,5
35097500,Friedhof,residential,False,False,110.21000000000001,"LINESTRING (11.9505703 52.9581278, 11.9508239 52.9579865, 11.9511688 52.9578182, 11.9510234 52.9577288, 11.9506957 52.9574602, 11.9506503 52.95741)",,,,,4
35097500,Friedhof,residential,False,True,29.029,"LINESTRING (11.9505703 52.9581278, 11.9505038 52.9581631, 11.9502628 52.9583116)",,,,,4
35097501,,residential,False,True,82.972,"LINESTRING (11.9513457 52.9587097, 11.9505703 52.9581278)",,,,,5
110187729,Eichenweg,residential,False,False,27.765,"LINESTRING (11.9516719 52.9549718, 11.9518719 52.9551905)",,,,,
35160283,An der Trift,residential,False,True,56.099000000000004,"LINESTRING (11.9516719 52.9549718, 11.9514313 52.9547801, 11.9511165 52.9545962)",,,,,
96055011,Plattenburger Straße,residential,False,False,196.831,"LINESTRING (11.9516719 52.9549718, 11.9505789 52.9548548, 11.9503619 52.9548613, 11.9487762 52.9550322)",,,,,
35160283,An der Trift,residential,False,False,56.099000000000004,"LINESTRING (11.9511165 52.9545962, 11.9514313 52.9547801, 11.9516719 52.9549718)",,,,,
35160283,An der Trift,residential,False,True,169.598,"LINESTRING (11.9511165 52.9545962, 11.9510052 52.9545017, 11.9508123 52.9542393, 11.9507558 52.9541624, 11.9502138 52.9531768)",,,,,
341018159,Am Brink,residential,False,False,135.536,"LINESTRING (11.9511165 52.9545962, 11.9518241 52.9543309, 11.9520327 52.9542803, 11.9519504 52.9537011)",,,,,
110187729,Eichenweg,residential,False,True,62.596000000000004,"LINESTRING (11.9522771 52.9556969, 11.9520894 52.9554284, 11.9518719 52.9551905)",,,,,
37726519,,residential,False,False,20.696,"LINESTRING (11.942428 52.956125, 11.9423457 52.9559456)",,,,,
39775874,Lindenstraße,residential,False,False,91.37,"LINESTRING (11.942428 52.956125, 11.9411064 52.9563283)",,,,,
39775874,Lindenstraße,residential,False,True,129.09,"LINESTRING (11.942428 52.956125, 11.9425135 52.9561657, 11.9426287 52.9561805, 11.9442661 52.9559044)",,,,,
37726519,,residential,False,True,20.696,"LINESTRING (11.9423457 52.9559456, 11.942428 52.956125)",,,,,
380238346,Große Straße,secondary,False,False,92.593,"LINESTRING (11.9423457 52.9559456, 11.9410215 52.9561844)",50,,,L 11,6
380238346,Große Straße,secondary,False,True,134.417,"LINESTRING (11.9423457 52.9559456, 11.9442848 52.9556347)",50,,,L 11,6
1090593679,Dr.-Wilhelm-Harnisch-Straße,residential,False,False,70.341,"LINESTRING (11.9473592 52.9581525, 11.9466456 52.9586166)",50,,,,
22954346,Dr.-Wilhelm-Harnisch-Straße,residential,False,True,148.59600000000003,"LINESTRING (11.9473592 52.9581525, 11.9480808 52.9576612, 11.9481713 52.9576065, 11.9483848 52.9574774, 11.9488131 52.9572509, 11.9488334 52.9572392, 11.9489098 52.9571997)",50,,,,
"[311150709, 369269599]",Im Gutshof,residential,False,True,174.066,"LINESTRING (11.9473592 52.9581525, 11.946992 52.9577089, 11.9468226 52.9574363, 11.9467208 52.9572724, 11.9465683 52.9570269, 11.9461475 52.9571121, 11.9460324 52.9571382)",50,,,,3
380238344,Bahnstraße,residential,False,False,16.646,"LINESTRING (11.9470078 52.9587503, 11.9467962 52.9586718)",50,,,,
380238344,Bahnstraße,residential,False,True,141.047,"LINESTRING (11.9470078 52.9587503, 11.9479063 52.9590496, 11.948379 52.9592262, 11.9488349 52.9593803)",50,,,,
"[846632946, 22954311]",Jahnstraße,residential,False,True,167.54899999999998,"LINESTRING (11.9470078 52.9587503, 11.9469055 52.9588616, 11.9469181 52.9589559, 11.9469391 52.958981, 11.9472476 52.9593487, 11.9479232 52.9600891)",,,,,
"[311150709, 369269599]",Im Gutshof,residential,False,False,174.06599999999997,"LINESTRING (11.9460324 52.9571382, 11.9461475 52.9571121, 11.9465683 52.9570269, 11.9467208 52.9572724, 11.9468226 52.9574363, 11.946992 52.9577089, 11.9473592 52.9581525)",50,,,,3
96055011,Plattenburger Straße,residential,False,False,34.785,"LINESTRING (11.9487762 52.9550322, 11.9482625 52.9550779)",,,,,
96055011,Plattenburger Straße,residential,False,True,196.83100000000002,"LINESTRING (11.9487762 52.9550322, 11.9503619 52.9548613, 11.9505789 52.9548548, 11.9516719 52.9549718)",,,,,
35160283,An der Trift,residential,False,False,28.79,"LINESTRING (11.9501339 52.9529224, 11.9502138 52.9531768)",,,,,
35160283,An der Trift,residential,False,True,12.425,"LINESTRING (11.9501339 52.9529224, 11.9501388 52.9528107)",,,,,
24405366,An der Trift,residential,False,True,136.151,"LINESTRING (11.9501339 52.9529224, 11.9495648 52.9529884, 11.9484557 52.9531092, 11.9481335 52.953138)",,,,,
183653934,Wittenberger Straße,secondary,False,True,226.065,"LINESTRING (11.9376948 52.9565237, 11.9405608 52.9562464, 11.9410215 52.9561844)",50,,,L 11,6
"[1204600921, 23186501]","['An der Karthane', 'Morgenweg']",residential,False,False,672.1769999999999,"LINESTRING (11.9376948 52.9565237, 11.9374653 52.9560955, 11.9371661 52.9555598, 11.9369466 52.9552448, 11.9367617 52.9549455, 11.9367778 52.9548478, 11.9368058 52.9548062, 11.9368424 52.9547798, 11.9369878 52.9547333, 11.9390824 52.9545827, 11.940609 52.9543035, 11.9411179 52.9542707, 11.9421143 52.9541116, 11.943198 52.9538795, 11.9435772 52.9538129)",30,,,,
22971470,Havelberger Straße,secondary,False,True,31.476,"LINESTRING (11.9478678 52.9537069, 11.9478233 52.9539887)",50,,,L 10,
22971470,Havelberger Straße,secondary,False,False,65.881,"LINESTRING (11.9478678 52.9537069, 11.9479047 52.953561, 11.9481335 52.953138)",50,,,L 10,
22971470,Havelberger Straße,secondary,False,True,6.102,"LINESTRING (11.9481631 52.9530861, 11.9481335 52.953138)",50,,,L 10,
183905955,Havelberger Straße,residential,False,True,36.695,"LINESTRING (11.9481631 52.9530861, 11.9476333 52.9530023)",,,,,
22971470,Havelberger Straße,secondary,False,False,138.31900000000002,"LINESTRING (11.9481631 52.9530861, 11.9484525 52.9525613, 11.9487655 52.9518966)",50,,,L 10,
183905955,Havelberger Straße,residential,False,False,36.695,"LINESTRING (11.9476333 52.9530023, 11.9481631 52.9530861)",,,,,
183905877,Havelberger Straße,residential,True,False,85.164,"LINESTRING (11.9476333 52.9530023, 11.947717 52.9532034, 11.9477358 52.9536768, 11.9478678 52.9537069)",,,,,
35160283,An der Trift,residential,False,True,28.79,"LINESTRING (11.9502138 52.9531768, 11.9501339 52.9529224)",,,,,
35160283,An der Trift,residential,False,False,169.598,"LINESTRING (11.9502138 52.9531768, 11.9507558 52.9541624, 11.9508123 52.9542393, 11.9510052 52.9545017, 11.9511165 52.9545962)",,,,,
183916605,Am Brink,residential,True,False,110.482,"LINESTRING (11.9502138 52.9531768, 11.9510512 52.9530327, 11.9508203 52.9525849)",,,,,
