osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,tunnel,bridge,junction
64952087,K 5115,Offenburger Straße,tertiary,30,False,False,22.779,,"LINESTRING (7.7701225 48.1930421, 7.7699074 48.1928958)",,,
"[332067754, 128956132]",K 5115,Bombacher Straße,tertiary,50,False,True,130.90699999999998,2,"LINESTRING (7.7701225 48.1930421, 7.770348 48.1929175, 7.7705068 48.1928336, 7.7708157 48.1927491, 7.7712357 48.1926677, 7.771464 48.1926235, 7.7717151 48.1925749)",,,
"[1001342064, 332067789, 757766064]",K 5115,Offenburger Straße,tertiary,30,False,True,184.326,3,"LINESTRING (7.7701225 48.1930421, 7.770187 48.1930841, 7.7704968 48.193276, 7.7706943 48.1934122, 7.7715327 48.1939851, 7.7716003 48.1940375, 7.7718482 48.194234)",,,
26810883,,Weisweiler Straße,residential,,False,False,153.31599999999997,,"LINESTRING (7.7657327 48.188177, 7.765648 48.1881784, 7.7654964 48.1881727, 7.7653477 48.1881622, 7.764762 48.1881421, 7.7638396 48.1881205, 7.763667 48.1881203)",,,
"[332067763, 332067764, 54511315, 332067766, 332067767, 332067768]",,Freiburger Straße,tertiary,50,False,True,162.77200000000002,"['2', '3']","LINESTRING (7.7657327 48.188177, 7.7657411 48.1882566, 7.7657594 48.1883412, 7.7657738 48.1885014, 7.7657827 48.1886011, 7.7657934 48.1887208, 7.7657981 48.1887735, 7.7658117 48.1889503, 7.765831 48.1890699, 7.7658485 48.1891625, 7.765856 48.1892072, 7.7659255 48.1894735, 7.7659836 48.1896283)",,,
52502169,,Schützenstraße,residential,30,False,False,43.728,2,"LINESTRING (7.7751288 48.1939205, 7.7749311 48.1940962, 7.7747711 48.1942332)",,,
30784662,,Eisenbahnstraße,residential,30,False,True,37.764,,"LINESTRING (7.7685267 48.1917083, 7.7681363 48.1919265)",,,
77398358,,Hauptstraße,tertiary,30,False,False,73.947,,"LINESTRING (7.7685267 48.1917083, 7.7679657 48.1911584)",,,
922519558,,Hauptstraße,tertiary,30,False,True,48.761,,"LINESTRING (7.7685267 48.1917083, 7.7689108 48.1920643)",,,
23199570,,Brotstraße,residential,30,False,False,61.624,,"LINESTRING (7.7685267 48.1917083, 7.7686505 48.19163, 7.7688937 48.1914908, 7.7691254 48.1913248)",,,
23199570,,Brotstraße,residential,30,False,False,145.39499999999998,,"LINESTRING (7.7691254 48.1913248, 7.769548 48.1910207, 7.7698454 48.1908063, 7.7699884 48.1907013, 7.770121 48.190601, 7.7704613 48.1903676)",,,
23199570,,Brotstraße,residential,30,False,True,61.624,,"LINESTRING (7.7691254 48.1913248, 7.7688937 48.1914908, 7.7686505 48.19163, 7.7685267 48.1917083)",,,
