osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge
"[1125283361, 24848671]","['2', '3']",L 3042,Schelde-Lahn-Straße,secondary,50,False,False,70.802,"LINESTRING (8.4745016 50.8386252, 8.4746457 50.8386094, 8.4747184 50.8386064, 8.4748148 50.8386139, 8.4749423 50.838638, 8.4750078 50.83865, 8.4752369 50.8387073, 8.4752728 50.8387153, 8.4753268 50.8387272, 8.4753699 50.8387358, 8.475464 50.8387636)",
262476597,2,L 3042,Schelde-Lahn-Straße,secondary,50,False,True,43.061,"LINESTRING (8.4745016 50.8386252, 8.4742943 50.8386666, 8.4741514 50.8387177, 8.4739656 50.838805)",
1125451069,2,L 3049,Eisenhäuser Straße,secondary,50,False,False,115.672,"LINESTRING (8.4745016 50.8386252, 8.4744641 50.8385213, 8.4744559 50.8384761, 8.4744622 50.8384491, 8.4744758 50.8384185, 8.4745259 50.8383632, 8.4745905 50.8383025, 8.4746554 50.8382451, 8.474715 50.8381701, 8.474785 50.8380707, 8.4750543 50.8376768)",
"[95004844, 274363566, 95004863]",2,L 3042,Schelde-Lahn-Straße,secondary,50,False,True,114.522,"LINESTRING (8.4756915 50.8396903, 8.4758214 50.8391299, 8.4758202 50.8390434, 8.4758059 50.8389938, 8.4757629 50.8389253, 8.4757196 50.8388826, 8.4757028 50.8388662, 8.4755891 50.838811, 8.475464 50.8387636)",yes
53152403,,,Dorfstraße,residential,,False,False,47.294,"LINESTRING (8.4760608 50.8381578, 8.4755267 50.8378987)",
159990709,,,Sandstraße,residential,,False,False,34.38,"LINESTRING (8.4760608 50.8381578, 8.4764249 50.8379511)",
1125451068,,,Sandstraße,residential,,False,True,17.379,"LINESTRING (8.4760608 50.8381578, 8.4759213 50.8382869)",
53152403,,,Dorfstraße,residential,,False,True,41.343,"LINESTRING (8.4750543 50.8376768, 8.4755267 50.8378987)",
31564369,2,L 3049,Eisenhäuser Straße,secondary,50,False,False,263.816,"LINESTRING (8.4750543 50.8376768, 8.4752917 50.8373397, 8.4755351 50.8370013, 8.4757255 50.8367697, 8.4759171 50.8365476, 8.4763427 50.8361011, 8.476857 50.8356003)",
1125451069,2,L 3049,Eisenhäuser Straße,secondary,50,False,True,115.67200000000001,"LINESTRING (8.4750543 50.8376768, 8.474785 50.8380707, 8.474715 50.8381701, 8.4746554 50.8382451, 8.4745905 50.8383025, 8.4745259 50.8383632, 8.4744758 50.8384185, 8.4744622 50.8384491, 8.4744559 50.8384761, 8.4744641 50.8385213, 8.4745016 50.8386252)",
1125451068,,,Sandstraße,residential,,False,False,17.379,"LINESTRING (8.4759213 50.8382869, 8.4760608 50.8381578)",
32358389,,,Sandstraße,residential,,False,True,61.995999999999995,"LINESTRING (8.4759213 50.8382869, 8.4755361 50.8386779, 8.475464 50.8387636)",
"[33910110, 1066545634, 95004746, 89391096, 262476606]",,,"['Kreuzrain', 'Schulstraße']",residential,,False,False,678.0139999999999,"LINESTRING (8.4759213 50.8382869, 8.475988 50.838304, 8.4761083 50.8383391, 8.4766827 50.8384579, 8.4767936 50.8384579, 8.4768856 50.8384305, 8.4769814 50.8383914, 8.4770639 50.8383382, 8.4773924 50.8380382, 8.4774971 50.8379579, 8.4777465 50.8378004, 8.4778874 50.8377284, 8.4780885 50.8376649, 8.4782819 50.8376047, 8.4783403 50.8375958, 8.4787063 50.8375878, 8.4788288 50.8375853, 8.4789268 50.8375641, 8.4791593 50.8375016, 8.4793208 50.8374545, 8.4794294 50.837419, 8.4794725 50.837393, 8.4795248 50.8373397, 8.4795582 50.8372436, 8.4796212 50.8368549, 8.47975 50.8362112, 8.4799406 50.8358016, 8.4801347 50.8355236, 8.4803722 50.8353998, 8.4810079 50.8351203, 8.4812627 50.8350458, 8.4817821 50.8348985, 8.482158 50.8347678)",yes
34324043,,,Hallstraße,residential,,False,True,122.478,"LINESTRING (8.484536 50.8318086, 8.4839449 50.8314723, 8.4837736 50.8314154, 8.4837402 50.8314057, 8.4835045 50.8313641, 8.4831775 50.8313437, 8.4830703 50.8313454, 8.4830332 50.8313489)",
"[28496568, 95004772, 89389030]",,,"['Am Mühlrain', 'In den Höfen']",residential,,False,False,253.949,"LINESTRING (8.480304 50.8322256, 8.4804158 50.8317592, 8.4805437 50.8310765, 8.4806103 50.8307213, 8.4815488 50.8307884, 8.4818158 50.8308129)",yes
"[31564369, 95004787, 95004742]",2,L 3049,Eisenhäuser Straße,secondary,50,False,False,139.264,"LINESTRING (8.480304 50.8322256, 8.4803758 50.832208, 8.4804462 50.8322001, 8.4805883 50.8321942, 8.4807828 50.8321917, 8.481012 50.8321929, 8.4812709 50.8322209, 8.4813754 50.8322407, 8.4817604 50.8323372, 8.4821937 50.832471)",yes
31564369,2,L 3049,Eisenhäuser Straße,secondary,50,False,True,323.739,"LINESTRING (8.480304 50.8322256, 8.4802128 50.8322848, 8.4801243 50.8323772, 8.4800331 50.832472, 8.4796801 50.8328197, 8.4789254 50.8335562, 8.4784131 50.8340551, 8.4782196 50.834232, 8.4777885 50.8346632)",
89391071,,,Am Tor,residential,,False,True,29.121000000000002,"LINESTRING (8.480304 50.8322256, 8.4802244 50.8321704, 8.4800182 50.8321324, 8.4799366 50.8321342)",
159990695,,,Talstraße,residential,,False,True,59.241,"LINESTRING (8.4829279 50.8324432, 8.4829695 50.8324805, 8.4830037 50.8325174, 8.4830194 50.8325483, 8.4830506 50.8328162, 8.4830485 50.8329595)",
159990751,3,L 3049,Eisenhäuser Straße,secondary,,False,False,12.422,"LINESTRING (8.4829279 50.8324432, 8.4829554 50.8324221, 8.4829836 50.8323911, 8.4830164 50.8323471)",
"[1125443377, 95004787]",3,L 3049,Eisenhäuser Straße,secondary,,False,True,54.473,"LINESTRING (8.4829279 50.8324432, 8.4827368 50.8325063, 8.4826805 50.8325186, 8.4826154 50.8325241, 8.4825859 50.8325262, 8.4824397 50.8325207, 8.4823264 50.8325021, 8.4821937 50.832471)",
159990771,,L 3049,Eisenhäuser Straße,secondary,,False,False,16.358,"LINESTRING (8.4830332 50.8313489, 8.483001 50.8312032)",
34324043,,,Hallstraße,residential,,False,False,122.47800000000001,"LINESTRING (8.4830332 50.8313489, 8.4830703 50.8313454, 8.4831775 50.8313437, 8.4835045 50.8313641, 8.4837402 50.8314057, 8.4837736 50.8314154, 8.4839449 50.8314723, 8.484536 50.8318086)",
159990771,,L 3049,Eisenhäuser Straße,secondary,,False,True,70.221,"LINESTRING (8.4830332 50.8313489, 8.4830734 50.8315954, 8.4830801 50.8317156, 8.483068 50.8318376, 8.4830444 50.831978)",
159990751,3,L 3049,Eisenhäuser Straße,secondary,,False,True,12.422,"LINESTRING (8.4830164 50.8323471, 8.4829836 50.8323911, 8.4829554 50.8324221, 8.4829279 50.8324432)",
159990771,,L 3049,Eisenhäuser Straße,secondary,,False,False,41.368,"LINESTRING (8.4830164 50.8323471, 8.4830385 50.8323064, 8.4830506 50.8322103, 8.4830385 50.8320875, 8.4830444 50.831978)",
89391089,,,Am Mühlrain,residential,,False,True,90.564,"LINESTRING (8.4818158 50.8308129, 8.481767 50.8312176, 8.4818421 50.8314548, 8.4819601 50.8316039)",
"[28496568, 95004772, 89389030]",,,"['Am Mühlrain', 'In den Höfen']",residential,,False,True,253.949,"LINESTRING (8.4818158 50.8308129, 8.4815488 50.8307884, 8.4806103 50.8307213, 8.4805437 50.8310765, 8.4804158 50.8317592, 8.480304 50.8322256)",yes
95004825,,,Am Mühlrain,residential,,False,False,95.12400000000001,"LINESTRING (8.4818158 50.8308129, 8.4819898 50.830833, 8.4828448 50.831179, 8.4829178 50.8311969, 8.483001 50.8312032)",
159990695,,,Talstraße,residential,,False,False,24.218,"LINESTRING (8.4834641 50.8338776, 8.4832233 50.8337217)",
89391074,,,Talstraße,residential,,False,True,39.718,"LINESTRING (8.4834641 50.8338776, 8.4836861 50.833994, 8.483898 50.8341067)",
89391096,,,Kreuzrain,residential,,False,True,96.014,"LINESTRING (8.4834641 50.8338776, 8.4834423 50.8339957, 8.4833791 50.8340826, 8.4832381 50.8342413, 8.4830699 50.8343419, 8.482671 50.8345403)",
