osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,bridge
4322359,Friedrich-Luber-Straße,residential,30,False,False,75.554,"LINESTRING (11.2406422 49.3572654, 11.2404931 49.3579379)",,,
29254651,Finkenweg,residential,30,True,False,71.407,"LINESTRING (11.2406422 49.3572654, 11.2416195 49.3573502)",4,,
4322359,Friedrich-Luber-Straße,residential,30,False,True,91.494,"LINESTRING (11.2406422 49.3572654, 11.2407605 49.3569515, 11.2407794 49.356723, 11.2407643 49.3564524)",,,
1077864917,Lachäckerstraße,residential,30,True,False,70.34,"LINESTRING (11.2416195 49.3573502, 11.2415713 49.357982)",5,,
25796975,Hubertusstraße,residential,30,False,True,149.40800000000002,"LINESTRING (11.2445363 49.35602, 11.2446128 49.3560287, 11.2460437 49.3565939, 11.24631 49.3566995)",,,
145504761,Graf-Roland-Straße,residential,30,False,False,23.774,"LINESTRING (11.2445363 49.35602, 11.2444573 49.3560875, 11.2444015 49.3562112)",,,
162379918,Hauptstraße,residential,30,False,True,66.758,"LINESTRING (11.2438685 49.3571094, 11.2431362 49.3567448)",,,
145504761,Graf-Roland-Straße,residential,30,False,True,107.881,"LINESTRING (11.2438685 49.3571094, 11.2440606 49.3569169, 11.2441409 49.3567947, 11.2444015 49.3562112)",,,
162379918,Hauptstraße,residential,30,False,False,133.233,"LINESTRING (11.2438685 49.3571094, 11.2448142 49.3575792, 11.2452993 49.3578612)",,,
145504756,Flurstraße,residential,30,False,True,78.242,"LINESTRING (11.2415713 49.357982, 11.2404931 49.3579379)",,,
145504756,Flurstraße,residential,30,False,False,84.395,"LINESTRING (11.2415713 49.357982, 11.2416746 49.3579812, 11.2427365 49.3579729)",,,
4325359,Am Kirchbühl,residential,30,False,False,158.989,"LINESTRING (11.2402912 49.3588224, 11.2402341 49.3588816, 11.2401754 49.3588904, 11.2396923 49.3588065, 11.2391677 49.3587118, 11.2382148 49.3585537)",,,
4328124,Ginsterweg,residential,30,False,False,277.128,"LINESTRING (11.2402912 49.3588224, 11.2403145 49.3589218, 11.240446 49.3589969, 11.2406675 49.3590441, 11.2427371 49.3590775, 11.2428138 49.3590554, 11.2428546 49.3590056, 11.2428582 49.358952, 11.2428642 49.3583391)",,,
4328124,Ginsterweg,residential,30,False,True,45.733000000000004,"LINESTRING (11.2402912 49.3588224, 11.2403843 49.35863, 11.2404503 49.3584249)",,,
4328140,Schlesierstraße,residential,30,False,False,98.257,"LINESTRING (11.2382148 49.3585537, 11.2382468 49.3576703)",,,
4325359,Am Kirchbühl,residential,30,False,False,76.36,"LINESTRING (11.2382148 49.3585537, 11.2377312 49.3584594, 11.2372138 49.3583388)",,,
4325359,Am Kirchbühl,residential,30,False,True,158.989,"LINESTRING (11.2382148 49.3585537, 11.2391677 49.3587118, 11.2396923 49.3588065, 11.2401754 49.3588904, 11.2402341 49.3588816, 11.2402912 49.3588224)",,,
4325359,Am Kirchbühl,residential,30,False,False,136.298,"LINESTRING (11.2372138 49.3583388, 11.2364002 49.3582313, 11.2363016 49.3581807, 11.236256 49.3581115, 11.2362826 49.3575838)",,,
4325359,Am Kirchbühl,residential,30,False,True,76.36,"LINESTRING (11.2372138 49.3583388, 11.2377312 49.3584594, 11.2382148 49.3585537)",,,
4628249,Am Kirchbühl,residential,,False,False,34.008,"LINESTRING (11.2372138 49.3583388, 11.2372385 49.3581448, 11.2372034 49.358036)",,,
4328140,Schlesierstraße,residential,30,False,True,98.257,"LINESTRING (11.2382468 49.3576703, 11.2382148 49.3585537)",,,
145504756,Flurstraße,residential,30,False,False,70.744,"LINESTRING (11.2382468 49.3576703, 11.2388255 49.3577111, 11.2392166 49.3577458)",,,
145504756,Flurstraße,residential,30,False,True,87.033,"LINESTRING (11.2382468 49.3576703, 11.2370982 49.3576099, 11.2370489 49.3576083)",,,
145504756,Flurstraße,residential,30,False,False,65.072,"LINESTRING (11.2353842 49.3575909, 11.2362826 49.3575838)",,,
145504756,Flurstraße,residential,30,False,True,146.946,"LINESTRING (11.2353842 49.3575909, 11.2349277 49.357605, 11.2343183 49.3576056, 11.2338935 49.357614, 11.233568 49.3576131, 11.233406 49.357524)",,,
29254647,Ginsterweg,residential,30,False,True,14.435,"LINESTRING (11.2428642 49.3583391, 11.2430634 49.3583434)",,,
4328124,Ginsterweg,residential,30,False,False,175.509,"LINESTRING (11.2428642 49.3583391, 11.2420103 49.3583326, 11.2416576 49.3583487, 11.2408515 49.3584252, 11.2404503 49.3584249)",,,
4328124,Ginsterweg,residential,30,False,True,277.128,"LINESTRING (11.2428642 49.3583391, 11.2428582 49.358952, 11.2428546 49.3590056, 11.2428138 49.3590554, 11.2427371 49.3590775, 11.2406675 49.3590441, 11.240446 49.3589969, 11.2403145 49.3589218, 11.2402912 49.3588224)",,,
1027599022,Hauptstraße,residential,30,False,False,52.556,"LINESTRING (11.2459121 49.3582602, 11.2464184 49.3585988)",,,
"[957368365, 4328117]",Friedhofstraße,residential,30,False,False,67.396,"LINESTRING (11.2459121 49.3582602, 11.2457122 49.3583773, 11.245577 49.3584064, 11.2454154 49.3584145, 11.2451976 49.3584255, 11.2451396 49.3584269, 11.2450589 49.3584289)",,,
118934483,Hauptstraße,residential,30,False,True,51.184,"LINESTRING (11.2459121 49.3582602, 11.2458738 49.3582341, 11.2454676 49.3579564, 11.2454245 49.357927)",,,
29254647,Ginsterweg,residential,30,False,False,14.435,"LINESTRING (11.2430634 49.3583434, 11.2428642 49.3583391)",,,
4328124,Ginsterweg,residential,30,False,False,54.241,"LINESTRING (11.2404503 49.3584249, 11.2404931 49.3579379)",,,
4328124,Ginsterweg,residential,30,False,False,45.733000000000004,"LINESTRING (11.2404503 49.3584249, 11.2403843 49.35863, 11.2402912 49.3588224)",,,
4328124,Ginsterweg,residential,30,False,True,175.509,"LINESTRING (11.2404503 49.3584249, 11.2408515 49.3584252, 11.2416576 49.3583487, 11.2420103 49.3583326, 11.2428642 49.3583391)",,,
4628249,Am Kirchbühl,residential,,False,True,34.008,"LINESTRING (11.2372034 49.358036, 11.2372385 49.3581448, 11.2372138 49.3583388)",,,
4628237,,residential,,False,True,47.704,"LINESTRING (11.2392879 49.3581681, 11.2392223 49.3580349, 11.2392166 49.3577458)",,,
4628233,Sandäckerstraße,residential,30,True,False,261.659,"LINESTRING (11.2395588 49.3554778, 11.2382468 49.3576703)",,,
141512530,Gsteinacher Straße,residential,30,False,False,28.668,"LINESTRING (11.2395588 49.3554778, 11.2399528 49.3554532)",,,
141512530,Gsteinacher Straße,residential,30,False,True,90.215,"LINESTRING (11.2395588 49.3554778, 11.2389039 49.3555582, 11.2383379 49.3556381)",,,
145504762,Gsteinacher Straße,residential,30,False,True,30.8,"LINESTRING (11.2363135 49.3559905, 11.2359589 49.3561434)",,,
4829368,Moorweg,residential,30,False,False,72.84,"LINESTRING (11.2363135 49.3559905, 11.2362157 49.3559321, 11.2359375 49.3559405, 11.2356842 49.3559828, 11.2353595 49.356031)",5,2,
140956110,Gsteinacher Straße,residential,30,False,False,57.235,"LINESTRING (11.2363135 49.3559905, 11.2367466 49.3558764, 11.2370493 49.3558029)",,,
4829368,Moorweg,residential,30,False,True,262.126,"LINESTRING (11.2334232 49.3542423, 11.2334738 49.354315, 11.2335977 49.3544726, 11.2336508 49.3545539, 11.2338445 49.3549464, 11.2340671 49.3553292, 11.2341299 49.3554291, 11.2343274 49.3556257, 11.2344249 49.3557421, 11.2345852 49.3558592, 11.2348368 49.3559855, 11.2352113 49.3560511, 11.2353595 49.356031)",5,2,
140956110,Gsteinacher Straße,residential,30,False,True,10.201,"LINESTRING (11.2371858 49.3557803, 11.2370493 49.3558029)",,,
141512529,Gsteinacher Straße,residential,30,False,False,84.929,"LINESTRING (11.2371858 49.3557803, 11.2383379 49.3556381)",,,
141512535,Sudetenstraße,residential,30,True,False,211.536,"LINESTRING (11.2371858 49.3557803, 11.2369072 49.3562577, 11.2364644 49.3570359, 11.2363257 49.3573701, 11.2362826 49.3575838)",,,
4829369,Birkenweg,residential,30,False,True,53.018,"LINESTRING (11.2370192 49.3553265, 11.2370493 49.3558029)",,,
4829373,Dürrenhembacher Straße,residential,30,False,True,183.64,"LINESTRING (11.2412334 49.3534412, 11.2412762 49.3538803, 11.2412029 49.3540448, 11.2410406 49.3543598, 11.2409409 49.3545917, 11.2409023 49.3547357, 11.2408176 49.3550519)",,,
"[8466096, 141512531]","['Hirtenweg', 'Gustav-Adolf-Straße']",residential,30,False,True,134.951,"LINESTRING (11.2412334 49.3534412, 11.2406306 49.3535709, 11.2405675 49.353603, 11.2405546 49.3536394, 11.2405687 49.353896, 11.2405161 49.3541661, 11.2404976 49.3542264, 11.2404435 49.3543412)","['6', '5']",,
"[28926816, 28926817, 232858826, 34501310, 34501311]",Dürrenhembacher Straße,residential,30,False,False,135.29399999999998,"LINESTRING (11.2412334 49.3534412, 11.2412422 49.3531757, 11.2412737 49.3530377, 11.2413151 49.3529429, 11.2413591 49.3528127, 11.2413699 49.3526489, 11.2413669 49.3525299, 11.2413526 49.3524383, 11.2413457 49.3523496, 11.2413276 49.3522343)","['5.5', '6']",,yes
"[28926816, 28926817, 232858826, 34501310, 34501311]",Dürrenhembacher Straße,residential,30,False,True,135.294,"LINESTRING (11.2413276 49.3522343, 11.2413457 49.3523496, 11.2413526 49.3524383, 11.2413669 49.3525299, 11.2413699 49.3526489, 11.2413591 49.3528127, 11.2413151 49.3529429, 11.2412737 49.3530377, 11.2412422 49.3531757, 11.2412334 49.3534412)","['5.5', '6']",,yes
29132270,Johann-Degelmann-Straße,living_street,,False,False,52.04,"LINESTRING (11.241608 49.355166, 11.2415882 49.3552187, 11.2414689 49.3555354, 11.2414046 49.3556124)",6,,
"[29132275, 30675093]","['Äußerer Schloßplatz', 'Johann-Degelmann-Straße']",living_street,,False,True,148.88099999999997,"LINESTRING (11.241608 49.355166, 11.241715 49.3548917, 11.2417334 49.3548445, 11.2417814 49.3547217, 11.2418304 49.3545732, 11.241904 49.3543504, 11.2419264 49.3542444, 11.2419535 49.3540042, 11.2419667 49.353973, 11.241983 49.3539343, 11.2420584 49.3538707)",6,,
44001573,,living_street,,False,False,58.641,"LINESTRING (11.241608 49.355166, 11.2414976 49.3551488, 11.2414362 49.3551393, 11.2412036 49.3551076, 11.2409878 49.3550764, 11.2409172 49.3550662, 11.2408176 49.3550519)",,,
162379918,Hauptstraße,residential,30,False,False,44.911,"LINESTRING (11.2425045 49.3563567, 11.2429514 49.3566367)",,,
"[8466101, 8466102]","['Christoph-von-Petz-Straße', 'Siedlerstraße']",residential,30,True,False,245.60599999999997,"LINESTRING (11.2425045 49.3563567, 11.2426265 49.3558973, 11.2427132 49.3555709, 11.2427747 49.3555061, 11.2428715 49.355505, 11.2439725 49.3556749, 11.2440652 49.3557031, 11.2442191 49.3557516, 11.2443865 49.3558199, 11.244484 49.3558951, 11.2445176 49.3559536, 11.2445363 49.35602)",6.5,,
162379918,Hauptstraße,residential,30,False,True,48.864000000000004,"LINESTRING (11.2425045 49.3563567, 11.242108 49.3560967, 11.2420291 49.3560449)",,,
"[8466096, 141512531]","['Hirtenweg', 'Gustav-Adolf-Straße']",residential,30,False,False,134.95100000000002,"LINESTRING (11.2404435 49.3543412, 11.2404976 49.3542264, 11.2405161 49.3541661, 11.2405687 49.353896, 11.2405546 49.3536394, 11.2405675 49.353603, 11.2406306 49.3535709, 11.2412334 49.3534412)","['6', '5']",,
141512531,Gustav-Adolf-Straße,residential,30,False,True,128.741,"LINESTRING (11.2404435 49.3543412, 11.2403094 49.354717, 11.2399528 49.3554532)",6,,
118934483,Hauptstraße,residential,30,False,False,11.651,"LINESTRING (11.2452993 49.3578612, 11.2454245 49.357927)",,,
25796975,Hubertusstraße,residential,30,False,False,148.514,"LINESTRING (11.2452993 49.3578612, 11.2456329 49.3575062, 11.245961 49.357122, 11.24631 49.3566995)",,,
162379918,Hauptstraße,residential,30,False,True,133.233,"LINESTRING (11.2452993 49.3578612, 11.2448142 49.3575792, 11.2438685 49.3571094)",,,
25796975,Hubertusstraße,residential,30,False,False,149.40800000000002,"LINESTRING (11.24631 49.3566995, 11.2460437 49.3565939, 11.2446128 49.3560287, 11.2445363 49.35602)",,,
25796975,Hubertusstraße,residential,30,False,True,148.514,"LINESTRING (11.24631 49.3566995, 11.245961 49.357122, 11.2456329 49.3575062, 11.2452993 49.3578612)",,,
"[29132275, 27790068]","['Äußerer Schloßplatz', 'Johann-Degelmann-Straße']",living_street,,False,False,53.986999999999995,"LINESTRING (11.2418192 49.3534261, 11.2419206 49.3534963, 11.2420028 49.3536229, 11.2420553 49.3537733, 11.2420584 49.3538707)",6,,
29132270,Johann-Degelmann-Straße,living_street,,False,True,52.04,"LINESTRING (11.2414046 49.3556124, 11.2414689 49.3555354, 11.2415882 49.3552187, 11.241608 49.355166)",6,,
162379918,Hauptstraße,residential,30,False,False,66.029,"LINESTRING (11.2414046 49.3556124, 11.2415066 49.3556883, 11.2420291 49.3560449)",,,
162379918,Hauptstraße,residential,30,False,True,50.925,"LINESTRING (11.2414046 49.3556124, 11.241082 49.3555242, 11.2407343 49.3554836)",,,
4829373,Dürrenhembacher Straße,residential,30,False,False,183.64000000000001,"LINESTRING (11.2408176 49.3550519, 11.2409023 49.3547357, 11.2409409 49.3545917, 11.2410406 49.3543598, 11.2412029 49.3540448, 11.2412762 49.3538803, 11.2412334 49.3534412)",,,
4829373,Dürrenhembacher Straße,residential,30,False,True,48.383,"LINESTRING (11.2408176 49.3550519, 11.2407968 49.3551758, 11.2407343 49.3554836)",,,
44001573,,living_street,,False,True,58.641,"LINESTRING (11.2408176 49.3550519, 11.2409172 49.3550662, 11.2409878 49.3550764, 11.2412036 49.3551076, 11.2414362 49.3551393, 11.2414976 49.3551488, 11.241608 49.355166)",,,
145504756,Flurstraße,residential,30,False,True,55.566,"LINESTRING (11.2370489 49.3576083, 11.2362826 49.3575838)",,,
4322363,Poststraße,residential,30,True,False,238.338,"LINESTRING (11.2370489 49.3576083, 11.2376616 49.3567463, 11.2380178 49.35617, 11.2382613 49.3558075, 11.2383379 49.3556381)",,,
145504756,Flurstraße,residential,30,False,False,87.033,"LINESTRING (11.2370489 49.3576083, 11.2370982 49.3576099, 11.2382468 49.3576703)",,,
4829368,Moorweg,residential,30,False,False,262.126,"LINESTRING (11.2353595 49.356031, 11.2352113 49.3560511, 11.2348368 49.3559855, 11.2345852 49.3558592, 11.2344249 49.3557421, 11.2343274 49.3556257, 11.2341299 49.3554291, 11.2340671 49.3553292, 11.2338445 49.3549464, 11.2336508 49.3545539, 11.2335977 49.3544726, 11.2334738 49.354315, 11.2334232 49.3542423)",5,2,
4829368,Moorweg,residential,30,False,True,72.84,"LINESTRING (11.2353595 49.356031, 11.2356842 49.3559828, 11.2359375 49.3559405, 11.2362157 49.3559321, 11.2363135 49.3559905)",5,2,
29260390,Moorweg,residential,30,False,False,77.657,"LINESTRING (11.2353595 49.356031, 11.2351668 49.355572, 11.2348495 49.3556545)",5,2,
29260390,Moorweg,residential,30,False,True,77.657,"LINESTRING (11.2348495 49.3556545, 11.2351668 49.355572, 11.2353595 49.356031)",5,2,
"[29132275, 30675093]","['Äußerer Schloßplatz', 'Johann-Degelmann-Straße']",living_street,,False,False,148.881,"LINESTRING (11.2420584 49.3538707, 11.241983 49.3539343, 11.2419667 49.353973, 11.2419535 49.3540042, 11.2419264 49.3542444, 11.241904 49.3543504, 11.2418304 49.3545732, 11.2417814 49.3547217, 11.2417334 49.3548445, 11.241715 49.3548917, 11.241608 49.355166)",6,,
"[29132275, 27790068]","['Äußerer Schloßplatz', 'Johann-Degelmann-Straße']",living_street,,False,True,53.98700000000001,"LINESTRING (11.2420584 49.3538707, 11.2420553 49.3537733, 11.2420028 49.3536229, 11.2419206 49.3534963, 11.2418192 49.3534261)",6,,
30675092,Äußerer Schloßplatz,living_street,,False,True,12.951999999999998,"LINESTRING (11.2420584 49.3538707, 11.2421687 49.3538861, 11.2422347 49.3538865)",6,,
30675092,Äußerer Schloßplatz,living_street,,False,False,12.951999999999998,"LINESTRING (11.2422347 49.3538865, 11.2421687 49.3538861, 11.2420584 49.3538707)",6,,
141512529,Gsteinacher Straße,residential,30,False,True,84.929,"LINESTRING (11.2383379 49.3556381, 11.2371858 49.3557803)",,,
141512527,Am Schwarzachhang,residential,30,True,False,238.786,"LINESTRING (11.2383379 49.3556381, 11.2382921 49.3555534, 11.2384043 49.3550538, 11.2384596 49.3550082, 11.2399939 49.3543408, 11.2404435 49.3543412)",,1,
141512530,Gsteinacher Straße,residential,30,False,False,90.215,"LINESTRING (11.2383379 49.3556381, 11.2389039 49.3555582, 11.2395588 49.3554778)",,,
141512528,Gsteinacher Straße,residential,30,False,False,56.704,"LINESTRING (11.2399528 49.3554532, 11.2407343 49.3554836)",,,
141512530,Gsteinacher Straße,residential,30,False,True,28.668,"LINESTRING (11.2399528 49.3554532, 11.2395588 49.3554778)",,,
141512531,Gustav-Adolf-Straße,residential,30,False,False,128.741,"LINESTRING (11.2399528 49.3554532, 11.2403094 49.354717, 11.2404435 49.3543412)",6,,
4322359,Friedrich-Luber-Straße,residential,30,False,True,75.554,"LINESTRING (11.2404931 49.3579379, 11.2406422 49.3572654)",,,
4328124,Ginsterweg,residential,30,False,True,54.241,"LINESTRING (11.2404931 49.3579379, 11.2404503 49.3584249)",,,
145504756,Flurstraße,residential,30,False,False,78.242,"LINESTRING (11.2404931 49.3579379, 11.2415713 49.357982)",,,
145504756,Flurstraße,residential,30,False,True,94.886,"LINESTRING (11.2404931 49.3579379, 11.2392166 49.3577458)",,,
4829369,Birkenweg,residential,30,False,False,53.018,"LINESTRING (11.2370493 49.3558029, 11.2370192 49.3553265)",,,
140956110,Gsteinacher Straße,residential,30,False,False,10.201,"LINESTRING (11.2370493 49.3558029, 11.2371858 49.3557803)",,,
140956110,Gsteinacher Straße,residential,30,False,True,57.235,"LINESTRING (11.2370493 49.3558029, 11.2367466 49.3558764, 11.2363135 49.3559905)",,,
"[957368365, 4328117]",Friedhofstraße,residential,30,False,True,67.396,"LINESTRING (11.2450589 49.3584289, 11.2451396 49.3584269, 11.2451976 49.3584255, 11.2454154 49.3584145, 11.245577 49.3584064, 11.2457122 49.3583773, 11.2459121 49.3582602)",,,
