osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,width,junction
41292664,,Lindenstraße,unclassified,False,True,41.688,,50,"LINESTRING (8.7946253 53.2261934, 8.7946429 53.2262993, 8.7946429 53.2263443, 8.7946236 53.2263943, 8.7945483 53.226457, 8.7944473 53.2265302)",6,
"[24734840, 313730978]","['2', '3']",Osterholzer Straße,tertiary,False,"[False, True]",188.084,K 45,50,"LINESTRING (8.7946253 53.2261934, 8.7967331 53.2261012, 8.7974362 53.2260339)",,
738690460,,Bahnhofstraße,residential,False,False,24.987000000000002,,,"LINESTRING (8.7946253 53.2261934, 8.7946091 53.2261146, 8.7945909 53.2260384, 8.794595 53.2259701)",,
24641940,,Am Hang,residential,False,False,198.204,,,"LINESTRING (8.7888771 53.2293039, 8.789053 53.2291842, 8.7891538 53.2288352, 8.7891303 53.2285163, 8.7890187 53.2283673, 8.7888642 53.2282799, 8.7885724 53.2281874, 8.7885108 53.228178, 8.7882804 53.2281452, 8.7881299 53.2281238, 8.7878256 53.2280733)",,
27403732,2,Hinter der Wurth,unclassified,False,False,2.333,,,"LINESTRING (8.7878256 53.2280733, 8.7878287 53.2280524)",,
24641940,,Am Hang,residential,False,True,198.204,,,"LINESTRING (8.7878256 53.2280733, 8.7881299 53.2281238, 8.7882804 53.2281452, 8.7885108 53.228178, 8.7885724 53.2281874, 8.7888642 53.2282799, 8.7890187 53.2283673, 8.7891303 53.2285163, 8.7891538 53.2288352, 8.789053 53.2291842, 8.7888771 53.2293039)",,
24640715,,Rolandstraße,residential,False,False,193.831,,,"LINESTRING (8.7989797 53.2260371, 8.7989796 53.2261829, 8.7990445 53.2267528, 8.7989236 53.2268162, 8.7987283 53.2268305, 8.7986357 53.2268351, 8.7984854 53.2268425, 8.7981524 53.2268589, 8.7976321 53.2268952, 8.7973869 53.226937)",,
28913136,,Blumenweg,living_street,False,True,85.49,,,"LINESTRING (8.7989236 53.2298522, 8.7989932 53.229852, 8.7992357 53.2298511, 8.7997691 53.2299875, 8.8001074 53.2301063)",,
128615597,,Am Osterholze,tertiary,False,False,253.47500000000002,,50,"LINESTRING (8.7989236 53.2298522, 8.7989553 53.2299643, 8.7990583 53.2303284, 8.7991567 53.2311922, 8.7992113 53.2321224)",5.5,
"[24643623, 128615597, 128615599]",2,Am Osterholze,tertiary,False,True,225.54999999999998,,50,"LINESTRING (8.7989236 53.2298522, 8.7987565 53.2294907, 8.7986546 53.2293322, 8.7985631 53.2292108, 8.7982624 53.2288219, 8.7980382 53.2285927, 8.7974842 53.2280265)",5.5,
24643702,,Am Kleingarten,living_street,False,True,47.541000000000004,,,"LINESTRING (8.7992113 53.2321224, 8.7991118 53.2321237, 8.7984972 53.2321318)",,
128615597,,Am Osterholze,tertiary,False,True,253.47499999999997,,50,"LINESTRING (8.7992113 53.2321224, 8.7991567 53.2311922, 8.7990583 53.2303284, 8.7989553 53.2299643, 8.7989236 53.2298522)",5.5,
393466998,,Am Hochzeitswald,living_street,False,False,44.275000000000006,,,"LINESTRING (8.7992113 53.2321224, 8.7992776 53.2321224, 8.7998165 53.2321221, 8.7998765 53.232122)",,
28913136,,Blumenweg,living_street,False,False,70.464,,,"LINESTRING (8.8008048 53.230544, 8.8006361 53.2303036, 8.8001074 53.2301063)",,
24660142,,Am Hochzeitswald,living_street,False,False,80.738,,,"LINESTRING (8.7998765 53.232122, 8.7999061 53.2320463, 8.7999249 53.2320143, 8.8000018 53.2319541, 8.800211 53.2319491, 8.8002848 53.2319623, 8.8004878 53.2319656, 8.8008944 53.2319322)",,
"[393466997, 24660142]",,Am Hochzeitswald,living_street,False,True,430.17799999999994,,,"LINESTRING (8.7998765 53.232122, 8.7998807 53.2321843, 8.7998863 53.2323627, 8.7999438 53.2324339, 8.7999388 53.2327245, 8.7999348 53.232951, 8.7999332 53.2330421, 8.7998754 53.2331204, 8.7998742 53.2334175, 8.7999434 53.2334702, 8.8000219 53.2334975, 8.8010639 53.2334961, 8.8011941 53.233483, 8.8012164 53.2334277, 8.8012395 53.2331212, 8.8012915 53.2330543, 8.8012944 53.2329499, 8.8013006 53.2327261, 8.8013091 53.2324177, 8.8012936 53.2323984, 8.8012756 53.2323761, 8.8012812 53.2321953, 8.8012851 53.2320694, 8.8012434 53.2319852, 8.8010978 53.2319436, 8.8008944 53.2319322)",,
393466998,,Am Hochzeitswald,living_street,False,True,44.275000000000006,,,"LINESTRING (8.7998765 53.232122, 8.7998165 53.2321221, 8.7992776 53.2321224, 8.7992113 53.2321224)",,
27323889,,Klosterkamp,unclassified,False,False,26.58,,50,"LINESTRING (8.795183 53.223711, 8.7954685 53.2238781)",,
24660140,,Am Kleingarten,living_street,False,False,65.36,,,"LINESTRING (8.7984601 53.2315562, 8.7985338 53.2316334, 8.7984972 53.2321318)",,
24643702,,Am Kleingarten,living_street,False,False,47.541000000000004,,,"LINESTRING (8.7984972 53.2321318, 8.7991118 53.2321237, 8.7992113 53.2321224)",,
24660140,,Am Kleingarten,living_street,False,True,65.36,,,"LINESTRING (8.7984972 53.2321318, 8.7985338 53.2316334, 8.7984601 53.2315562)",,
24660742,,Am Barkhof,residential,True,False,171.546,,30,"LINESTRING (8.7899556 53.226818, 8.78968 53.2267213, 8.7894509 53.2265961, 8.7892605 53.2264931, 8.7890187 53.2263673, 8.7888249 53.2262111, 8.7884395 53.2258628, 8.7882987 53.2257355, 8.788256 53.2256864)",,
115373384,,Lange Straße,unclassified,False,False,29.546,,,"LINESTRING (8.7899556 53.226818, 8.7899778 53.2269499, 8.7900913 53.2270644)",,
27403732,2,Hinter der Wurth,unclassified,False,False,80.25,,,"LINESTRING (8.7878287 53.2280524, 8.7879329 53.2273334)",,
27403732,2,Hinter der Wurth,unclassified,False,True,2.333,,,"LINESTRING (8.7878287 53.2280524, 8.7878256 53.2280733)",,
24697741,,Brautweg,living_street,False,False,120.878,,,"LINESTRING (8.8008916 53.2308459, 8.8009065 53.231198, 8.800886 53.2313384, 8.8009 53.2316575, 8.8008944 53.2319322)",,
"[393466997, 24660142]",,Am Hochzeitswald,living_street,False,False,430.178,,,"LINESTRING (8.8008944 53.2319322, 8.8010978 53.2319436, 8.8012434 53.2319852, 8.8012851 53.2320694, 8.8012812 53.2321953, 8.8012756 53.2323761, 8.8012936 53.2323984, 8.8013091 53.2324177, 8.8013006 53.2327261, 8.8012944 53.2329499, 8.8012915 53.2330543, 8.8012395 53.2331212, 8.8012164 53.2334277, 8.8011941 53.233483, 8.8010639 53.2334961, 8.8000219 53.2334975, 8.7999434 53.2334702, 8.7998742 53.2334175, 8.7998754 53.2331204, 8.7999332 53.2330421, 8.7999348 53.232951, 8.7999388 53.2327245, 8.7999438 53.2324339, 8.7998863 53.2323627, 8.7998807 53.2321843, 8.7998765 53.232122)",,
24660142,,Am Hochzeitswald,living_street,False,True,80.738,,,"LINESTRING (8.8008944 53.2319322, 8.8004878 53.2319656, 8.8002848 53.2319623, 8.800211 53.2319491, 8.8000018 53.2319541, 8.7999249 53.2320143, 8.7999061 53.2320463, 8.7998765 53.232122)",,
24697741,,Brautweg,living_street,False,True,120.878,,,"LINESTRING (8.8008944 53.2319322, 8.8009 53.2316575, 8.800886 53.2313384, 8.8009065 53.231198, 8.8008916 53.2308459)",,
24701085,,Blumenweg,living_street,False,False,26.652,,,"LINESTRING (8.7994554 53.2303208, 8.7998168 53.230424)",,
24701085,,Blumenweg,living_street,False,False,19.121,,,"LINESTRING (8.7998168 53.230424, 8.8000477 53.2305263)",,
24701085,,Blumenweg,living_street,False,True,26.652,,,"LINESTRING (8.7998168 53.230424, 8.7994554 53.2303208)",,
24701093,,Blumenweg,living_street,False,False,40.276,,,"LINESTRING (8.7998168 53.230424, 8.8001074 53.2301063)",,
24701093,,Blumenweg,living_street,False,True,40.276,,,"LINESTRING (8.8001074 53.2301063, 8.7998168 53.230424)",,
28913136,,Blumenweg,living_street,False,False,85.49,,,"LINESTRING (8.8001074 53.2301063, 8.7997691 53.2299875, 8.7992357 53.2298511, 8.7989932 53.229852, 8.7989236 53.2298522)",,
28913136,,Blumenweg,living_street,False,True,70.464,,,"LINESTRING (8.8001074 53.2301063, 8.8006361 53.2303036, 8.8008048 53.230544)",,
24701085,,Blumenweg,living_street,False,True,19.121,,,"LINESTRING (8.8000477 53.2305263, 8.7998168 53.230424)",,
24701408,,Heimstraße,residential,False,True,38.1,,,"LINESTRING (8.7963655 53.2290928, 8.7960732 53.2287982)",,
25275380,,Korrnpad,residential,False,False,127.082,,,"LINESTRING (8.7969609 53.2239291, 8.7968257 53.2238873, 8.7966797 53.2237851, 8.7963605 53.2235629, 8.7961986 53.2235898, 8.7954685 53.2238781)",,
27323889,,Klosterkamp,unclassified,False,True,26.58,,50,"LINESTRING (8.7954685 53.2238781, 8.795183 53.223711)",,
25275380,,Korrnpad,residential,False,True,127.082,,,"LINESTRING (8.7954685 53.2238781, 8.7961986 53.2235898, 8.7963605 53.2235629, 8.7966797 53.2237851, 8.7968257 53.2238873, 8.7969609 53.2239291)",,
27323889,,Klosterkamp,unclassified,False,False,110.83800000000001,,50,"LINESTRING (8.7954685 53.2238781, 8.7957125 53.2240275, 8.7965604 53.2245408, 8.796635 53.2245893)",,
737440247,,Auf dem Paß,residential,False,False,20.395,,30,"LINESTRING (8.7921632 53.2298715, 8.7921667 53.2296881)",,
25459951,,Am Krummwinkel,residential,False,False,36.334999999999994,,30,"LINESTRING (8.7921632 53.2298715, 8.7919199 53.2297853, 8.791699 53.2296997)",,
737429409,,Auf dem Paß,residential,False,True,88.947,,30,"LINESTRING (8.7921632 53.2298715, 8.792097 53.2303753, 8.7920433 53.2306681)",,
24720672,,Pappstraße,tertiary,False,True,40.861999999999995,,50,"LINESTRING (8.7968583 53.2247169, 8.7971083 53.2248817, 8.797168 53.2249386, 8.7972217 53.2250093)",,
38087412,,Bahnhofstraße,tertiary,True,False,16.705,,,"LINESTRING (8.7968583 53.2247169, 8.7967975 53.2247406, 8.7967543 53.2247473, 8.7967098 53.2247462, 8.7966677 53.2247374, 8.7966316 53.2247217)",,roundabout
24641250,,Bahnhofstraße,residential,False,True,194.219,,,"LINESTRING (8.7966316 53.2247217, 8.7961802 53.2250032, 8.7958297 53.2252112, 8.7954843 53.2254125, 8.7952846 53.2255327, 8.7951136 53.2256319, 8.7949323 53.2257435, 8.7946939 53.2258906, 8.7946333 53.2259305, 8.794595 53.2259701)",,
737016064,,Bahnhofstraße,tertiary,True,False,16.361,,,"LINESTRING (8.7966316 53.2247217, 8.7965977 53.2246919, 8.7965858 53.2246556, 8.7965989 53.2246194, 8.796635 53.2245893)",,roundabout
27323889,,Klosterkamp,unclassified,False,True,110.838,,50,"LINESTRING (8.796635 53.2245893, 8.7965604 53.2245408, 8.7957125 53.2240275, 8.7954685 53.2238781)",,
258253756,,Bahnhofstraße,tertiary,True,False,30.498000000000005,,,"LINESTRING (8.796635 53.2245893, 8.7966699 53.2245749, 8.7967102 53.2245668, 8.7967601 53.2245662, 8.7968077 53.2245753, 8.7968478 53.2245931, 8.7968762 53.2246177, 8.7968897 53.2246465, 8.796887 53.2246764, 8.7968683 53.2247041, 8.7968583 53.2247169)",,roundabout
"[41293016, 151355561, 9884080]","['2', '3']",Osterholzer Straße,tertiary,False,"[False, True]",293.47,K 45,50,"LINESTRING (8.8018171 53.2259476, 8.8012245 53.2259419, 8.8006315 53.2259178, 8.7989982 53.2258737, 8.7984161 53.2259112, 8.7974362 53.2260339)",,
24641250,,Bahnhofstraße,residential,False,False,194.219,,,"LINESTRING (8.794595 53.2259701, 8.7946333 53.2259305, 8.7946939 53.2258906, 8.7949323 53.2257435, 8.7951136 53.2256319, 8.7952846 53.2255327, 8.7954843 53.2254125, 8.7958297 53.2252112, 8.7961802 53.2250032, 8.7966316 53.2247217)",,
738690460,,Bahnhofstraße,residential,False,True,24.987,,,"LINESTRING (8.794595 53.2259701, 8.7945909 53.2260384, 8.7946091 53.2261146, 8.7946253 53.2261934)",,
9884081,,Bahnhofstraße,tertiary,False,True,41.621,K 45,50,"LINESTRING (8.7940093 53.2262539, 8.7942127 53.226225, 8.7944283 53.2262043, 8.7946253 53.2261934)",,
140879299,,Bahnhofstraße,residential,True,False,50.163,,,"LINESTRING (8.7940093 53.2262539, 8.794365 53.2260845, 8.794595 53.2259701)",,
737429418,2,Bahnhofstraße,tertiary,False,False,276.438,K 45,30,"LINESTRING (8.7940093 53.2262539, 8.7934265 53.2263474, 8.792878 53.2264475, 8.7916066 53.2266872, 8.7911532 53.2267775, 8.7907377 53.2268859, 8.7906665 53.2269078, 8.7900913 53.2270644)",,
24640595,,Wiesenstraße,residential,False,True,30.703000000000003,,30,"LINESTRING (8.7935491 53.2323517, 8.7934233 53.2322012, 8.7933426 53.2321048)",,
