osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,width
17925738,3,L 60,Minister-Karl-Möller-Straße,secondary,50,False,True,30.537999999999997,"LINESTRING (7.9501545 52.6789875, 7.9499522 52.6789007, 7.9497765 52.6788365)",,,
25500412,,,Bürgerstraße,residential,50,False,False,82.57,"LINESTRING (7.9501545 52.6789875, 7.9501308 52.6790829, 7.9500979 52.6791553, 7.9498472 52.6797057)",,,
1173097828,3,,Bürgerstraße,tertiary,50,False,True,28.326,"LINESTRING (7.9501545 52.6789875, 7.9501755 52.6788804, 7.9502016 52.6788035, 7.9502298 52.6787373)",,,
"[1173097832, 18744780]","['2', '3']",L 60,Minister-Karl-Möller-Straße,secondary,50,False,True,119.435,"LINESTRING (7.9501545 52.6789875, 7.9503155 52.6790573, 7.9503615 52.679079, 7.9506642 52.6792183, 7.9509186 52.6793459, 7.9510401 52.679412, 7.9515177 52.6796721)",,,
72664985,,,Schwarzer Weg,residential,30,False,True,21.125,"LINESTRING (7.9502965 52.6758828, 7.9501041 52.6758539, 7.9499899 52.6758451)",,,
73346220,,,Schiphorst,residential,30,False,False,149.165,"LINESTRING (7.9512121 52.6766793, 7.9516136 52.6764858, 7.952114 52.676282, 7.9523343 52.6762124, 7.9525523 52.6761435, 7.9527081 52.6760942, 7.9530866 52.6759746)",,,
"[47073392, 207325716, 106053966]",1,,Wiesenstraße,residential,30,False,"[False, True]",166.953,"LINESTRING (7.9603353 52.6719481, 7.9603963 52.6719745, 7.9610533 52.6722595, 7.9612973 52.6723904, 7.961402 52.6724552, 7.9617841 52.6727012, 7.9619843 52.672835, 7.962067 52.6728968, 7.9621436 52.6729616)",yes,,
638497286,,,Sankt Antoniort,tertiary,30,False,False,177.226,"LINESTRING (7.9603353 52.6719481, 7.9600815 52.672143, 7.9599836 52.6722113, 7.9598928 52.6722635, 7.9596055 52.6724106, 7.9594995 52.672452, 7.9593701 52.6724948, 7.9592749 52.6725194, 7.9581787 52.6728027)",,,
17680251,2,,Bahnhofstraße,tertiary,30,False,False,200.54500000000002,"LINESTRING (7.9555631 52.6738662, 7.9553346 52.6738494, 7.9551532 52.6738474, 7.954964 52.6738573, 7.954768 52.6738788, 7.9545291 52.673905, 7.9543332 52.6739252, 7.954273 52.6739304, 7.954027 52.6739519, 7.9538441 52.6739638, 7.9536979 52.6739678, 7.9534346 52.6739766, 7.953225 52.673977, 7.9530233 52.6739774, 7.9526057 52.6739783)",,,
"[195199584, 106053994, 17680984, 106053981, 195199583]",,,Lange Straße,living_street,walk,True,False,162.023,"LINESTRING (7.9555631 52.6738662, 7.9555319 52.6739303, 7.9554866 52.674, 7.9553966 52.6742288, 7.9553822 52.6742655, 7.9554688 52.6745355, 7.9554915 52.6746098, 7.9555765 52.6748546, 7.9556271 52.6750005, 7.9556386 52.6750337, 7.9556599 52.6750754, 7.955765 52.6752807)",yes,,
134689119,,,Sankt Antoniort,tertiary,30,False,True,97.185,"LINESTRING (7.9555631 52.6738662, 7.9556983 52.6738805, 7.955777 52.6738743, 7.955853 52.6738409, 7.9567349 52.6734116)",,,
17680247,,,,tertiary,,True,False,19.904,"LINESTRING (7.9509331 52.6779128, 7.950962 52.6778868, 7.9510064 52.6778669, 7.9510743 52.677857, 7.9511292 52.6778625, 7.951183 52.6778822)",,roundabout,
17680247,,,,tertiary,,True,False,17.419,"LINESTRING (7.951183 52.6778822, 7.9512154 52.6779076, 7.9512324 52.6779396, 7.9512328 52.6779639, 7.9512168 52.6779958, 7.9511838 52.6780224)",,roundabout,
17924522,,,Kreuzstraße,residential,30,False,False,54.518,"LINESTRING (7.951183 52.6778822, 7.9512639 52.6778554, 7.9513138 52.6778389, 7.9518929 52.6776474)",,,
17680247,,,,tertiary,,True,False,14.171999999999999,"LINESTRING (7.9509799 52.6780281, 7.9509365 52.6779966, 7.9509202 52.6779654, 7.9509223 52.6779325, 7.9509331 52.6779128)",,roundabout,
"[17913452, 1173097829]","['2', '3']",,Bürgerstraße,tertiary,50,False,False,94.57000000000002,"LINESTRING (7.9509799 52.6780281, 7.9509231 52.6780717, 7.9507716 52.6781807, 7.9506221 52.6782962, 7.9505134 52.6783807, 7.9504296 52.6784576, 7.9503627 52.6785304, 7.950319 52.6785787, 7.9502787 52.6786372, 7.9502553 52.6786828, 7.9502298 52.6787373)",,,
17681918,,,Kleine Mühlenstraße,residential,30,True,False,134.71800000000002,"LINESTRING (7.9557963 52.675342, 7.9547134 52.6755337, 7.9542539 52.6756214, 7.9541979 52.6756374, 7.9539028 52.675722)",,,
195199584,,,Lange Straße,living_street,walk,True,False,72.31,"LINESTRING (7.9557963 52.675342, 7.9558557 52.6754669, 7.9559697 52.6755787, 7.956369 52.675883)",,,
