osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,ref,bridge,lanes,tunnel,access
384067547,Bergstraße,residential,30,,False,False,57.34,"LINESTRING (9.7831759 48.4107984, 9.7834461 48.410738, 9.7836223 48.4107252, 9.7839368 48.4107244)",,,,,
"[395944289, 26997730]",Kirchhofweg,residential,"['50', '30']",,False,False,98.476,"LINESTRING (9.7857394 48.4101126, 9.7858289 48.410137, 9.7863063 48.4102671, 9.7866333 48.4103519, 9.7868571 48.41041, 9.7869044 48.4104223, 9.7869807 48.4104363)",,yes,,,
"[208043766, 208043767]",Karlstraße,residential,50,,False,False,62.097,"LINESTRING (9.7857394 48.4101126, 9.7857805 48.4100465, 9.7858555 48.4099484, 9.7859581 48.4098318, 9.7860869 48.4096916, 9.7861479 48.4096253)",,yes,2,,
"[25917283, 208043766]",Karlstraße,residential,50,,False,True,116.954,"LINESTRING (9.7857394 48.4101126, 9.7857219 48.41014, 9.7856694 48.4102223, 9.7856364 48.4102794, 9.7854796 48.4105508, 9.7853564 48.4107639, 9.7853205 48.410826, 9.7852369 48.4109591, 9.7852209 48.4109853, 9.7851947 48.4110374, 9.7851648 48.4110926)",,yes,2,,
24794372,Marktstraße,living_street,,,False,False,20.498,"LINESTRING (9.7840574 48.4128356, 9.7837845 48.4128014)",,,,,
25215722,Klosterstraße,living_street,,,True,False,43.477000000000004,"LINESTRING (9.7840574 48.4128356, 9.7839256 48.412988, 9.7837866 48.4131825)",,,,,
167536029,Lindenstraße,residential,30,5,False,True,144.97400000000002,"LINESTRING (9.7831136 48.4144577, 9.782892 48.4142295, 9.7827694 48.4141086, 9.7824706 48.4138144, 9.7823454 48.4136682, 9.7822608 48.4135694, 9.7821721 48.4135025, 9.7820451 48.4134879, 9.7819331 48.4134997)",,,,,
494855917,Ulmer Straße,residential,30,,False,False,41.811,"LINESTRING (9.7886726 48.4094026, 9.7882667 48.4095631, 9.7881876 48.4095968)",,,,,
167531385,Äußerer Krautgartenweg,residential,30,,True,False,61.283,"LINESTRING (9.790629 48.4086471, 9.7902707 48.4082831, 9.7901768 48.4081849)",,,,,
684334956,Ulmer Straße,residential,30,,True,False,167.264,"LINESTRING (9.790629 48.4086471, 9.7900584 48.408832, 9.7897081 48.4089659, 9.7892048 48.4091726, 9.7886726 48.4094026)",,,,,
27183917,Klosterstraße,living_street,,,True,False,56.346000000000004,"LINESTRING (9.7836164 48.4134727, 9.7835727 48.4135508, 9.7834981 48.4136839, 9.7834726 48.4137295, 9.7833851 48.4139549)",,,,,
167667696,Rittergasse,residential,30,,False,True,79.563,"LINESTRING (9.7836164 48.4134727, 9.7829764 48.413384, 9.7829023 48.4133674, 9.7826614 48.4133132, 9.7825746 48.4132937)",,,,,
25530594,Klosterhof,living_street,,4,False,False,58.774,"LINESTRING (9.785192 48.4141471, 9.7851868 48.414312, 9.7851989 48.4145617, 9.785209 48.4146753)",,,,,
690980715,Klosterhof,living_street,,3.6,False,True,13.361,"LINESTRING (9.7850815 48.4147606, 9.785209 48.4146753)",,,,,
198062676,Klosterhof,living_street,,,False,False,101.04299999999999,"LINESTRING (9.7850815 48.4147606, 9.7852251 48.4149135, 9.7853255 48.4150644, 9.7854801 48.415323, 9.7857084 48.4155648)",,,,,
690980715,Klosterhof,living_street,,3.6,False,False,71.69,"LINESTRING (9.7850815 48.4147606, 9.7848 48.4147653, 9.7843579 48.4147698, 9.7841103 48.4147684)",,,,,
384067545,Webergasse,living_street,,,True,False,4.526,"LINESTRING (9.7840278 48.4118846, 9.7840756 48.4119101)",,,,,
167667684,Baiergasse,living_street,,,False,False,81.503,"LINESTRING (9.7840278 48.4118846, 9.7837213 48.4118425, 9.7832353 48.4117758, 9.7829412 48.4117607)",,,,,
24794372,Marktstraße,living_street,,,False,True,20.498,"LINESTRING (9.7837845 48.4128014, 9.7840574 48.4128356)",,,,,
27183916,Marktstraße,residential,30,,True,False,89.428,"LINESTRING (9.7837845 48.4128014, 9.7837634 48.4128003, 9.7834176 48.4127814, 9.783121 48.4128038, 9.7829383 48.4128275, 9.7825861 48.4128731)",,,,,
"[167790660, 167667695]","['Pfarrstraße', 'Kirchplatz']",living_street,,,True,False,105.08,"LINESTRING (9.7856757 48.4123048, 9.7854643 48.412296, 9.7853168 48.4122809, 9.7851962 48.4122685, 9.7851753 48.4123613, 9.7851527 48.4128916)",,,,,
"[198978980, 684340647, 198978636, 209305430, 457862941]",,living_street,,,False,False,24.133,"LINESTRING (9.7856757 48.4123048, 9.7857028 48.4122994, 9.7857162 48.4122968, 9.7857889 48.4122824, 9.7858756 48.4122578, 9.7859838 48.4122328)",,yes,,building_passage,
162937928,Hirschgasse,living_street,,,True,False,52.578,"LINESTRING (9.7858629 48.412864, 9.7854797 48.4128911, 9.7853046 48.4128914, 9.7851527 48.4128916)",,,,,
167667681,Aachgasse,living_street,,,True,False,64.033,"LINESTRING (9.7858629 48.412864, 9.7858123 48.4126907, 9.7858016 48.4126128, 9.7857162 48.4123529, 9.7857046 48.4123391, 9.7856757 48.4123048)",,,,,
33680940,Adlergasse,living_street,,3,False,True,42.403000000000006,"LINESTRING (9.7840756 48.4119101, 9.7845706 48.4119886, 9.7846347 48.4119978)",,,,,
384067545,Webergasse,living_street,,,True,False,60.726,"LINESTRING (9.7840756 48.4119101, 9.7839289 48.4124041, 9.7839164 48.4124459)",,,,,
27183916,Marktstraße,residential,30,,True,False,49.516,"LINESTRING (9.7825861 48.4128731, 9.7819224 48.4129381)",,,,,
167796923,Oberamteigasse,residential,,,False,False,46.776,"LINESTRING (9.7825861 48.4128731, 9.7825746 48.4132937)",,,,,no
167796923,Oberamteigasse,residential,,,False,True,46.776,"LINESTRING (9.7825746 48.4132937, 9.7825861 48.4128731)",,,,,no
167667696,Rittergasse,residential,30,,False,False,79.56299999999999,"LINESTRING (9.7825746 48.4132937, 9.7826614 48.4133132, 9.7829023 48.4133674, 9.7829764 48.413384, 9.7836164 48.4134727)",,,,,
167667696,Rittergasse,residential,30,,False,True,83.406,"LINESTRING (9.7825746 48.4132937, 9.7821561 48.4132113, 9.7818167 48.4131445, 9.7817435 48.4131293, 9.7817291 48.4129551)",,,,,
"[167667682, 1267893114]","['Mauergasse', 'Aachgasse']",residential,30,,False,True,65.628,"LINESTRING (9.7858636 48.4133239, 9.7858648 48.4134432, 9.7858492 48.4134721, 9.7858125 48.4135018, 9.7857244 48.4135255, 9.7856291 48.4135471, 9.7855273 48.4135795, 9.7854413 48.4136316, 9.7854093 48.4136795, 9.7853858 48.4137449)",,,,,
"[739085024, 739085023]",Aachgasse,"['residential', 'living_street']",30,,True,False,51.179,"LINESTRING (9.7858636 48.4133239, 9.7858767 48.413051, 9.7858629 48.412864)",,,,,
167667688,Gerbergasse,residential,30,,True,False,128.314,"LINESTRING (9.7841279 48.41327, 9.7848353 48.4133103, 9.7852404 48.4133177, 9.7853725 48.4133201, 9.7858636 48.4133239)",,,,,
167667694,Metzgergasse,residential,30,3,False,False,67.294,"LINESTRING (9.7841279 48.41327, 9.7840924 48.4135483, 9.7841062 48.4136539, 9.784155 48.4138714)",,,,,
167667693,Mauergasse,residential,30,5,False,False,92.035,"LINESTRING (9.784155 48.4138714, 9.7845052 48.4138167, 9.7853858 48.4137449)",,,,,
167667693,Mauergasse,residential,30,5,False,True,58.739,"LINESTRING (9.784155 48.4138714, 9.7839685 48.4139293, 9.7838127 48.4139593, 9.7836232 48.4139544, 9.7833851 48.4139549)",,,,,
167667694,Metzgergasse,residential,30,3,False,True,67.294,"LINESTRING (9.784155 48.4138714, 9.7841062 48.4136539, 9.7840924 48.4135483, 9.7841279 48.41327)",,,,,
167667688,Gerbergasse,residential,30,,True,False,27.004,"LINESTRING (9.7837866 48.4131825, 9.7841279 48.41327)",,,,,
25215722,Klosterstraße,living_street,,,True,False,34.628,"LINESTRING (9.7837866 48.4131825, 9.7837709 48.4132092, 9.7836164 48.4134727)",,,,,
"[162937928, 219346887]",Hirschgasse,living_street,,,True,False,83.00000000000001,"LINESTRING (9.7851527 48.4128916, 9.7848806 48.4128869, 9.7846918 48.412881, 9.7845774 48.4128775, 9.7845083 48.4128753, 9.7840778 48.4128134, 9.7840574 48.4128356)",,,,,
"[198978978, 198978979]",Kirchplatz,living_street,,,False,True,31.538999999999998,"LINESTRING (9.7858092 48.4117414, 9.785511 48.4117992, 9.7854019 48.4118266)",,yes,,,
693145374,Auf dem Graben,residential,30,,False,True,56.156000000000006,"LINESTRING (9.7858092 48.4117414, 9.7858372 48.4118196, 9.7859393 48.4120855, 9.7859533 48.4121303, 9.7859687 48.4121812, 9.7859838 48.4122328)",,,,,
"[40100680, 40100681, 167667683, 1135526492]",Auf dem Graben,residential,30,,False,False,94.43,"LINESTRING (9.7858092 48.4117414, 9.7857231 48.411466, 9.7856863 48.4113665, 9.7856073 48.4112551, 9.7855131 48.4111954, 9.7854783 48.411172, 9.7853772 48.4111405, 9.7853156 48.411126, 9.7852734 48.4111173, 9.7851648 48.4110926)",,yes,,,
"[198978978, 198978979]",Kirchplatz,living_street,,,False,False,31.538999999999998,"LINESTRING (9.7854019 48.4118266, 9.785511 48.4117992, 9.7858092 48.4117414)",,yes,,,
"[28285084, 167678323, 167678324]","['Silcherweg', 'Auf den Reisenen']",residential,30,,False,"[False, True]",318.919,"LINESTRING (9.7866216 48.4096658, 9.7866472 48.4095746, 9.7867006 48.409478, 9.7870213 48.4093186, 9.7876281 48.4090951, 9.7879621 48.4090067, 9.7883018 48.4089169, 9.788507 48.4088265, 9.7884185 48.4086949, 9.7883968 48.408663, 9.7878399 48.4087882, 9.787605 48.4088417, 9.7871082 48.4089549, 9.7870056 48.4089698, 9.7869323 48.4089629, 9.7868017 48.4089148)",,,,,
395942458,Ulmer Straße,residential,30,,False,False,35.712,"LINESTRING (9.7866216 48.4096658, 9.7863414 48.4096633, 9.7862303 48.4096508, 9.7861479 48.4096253)",,,,,
395942458,Ulmer Straße,residential,30,,False,True,116.63399999999999,"LINESTRING (9.7866216 48.4096658, 9.7870491 48.4096792, 9.7874491 48.4096815, 9.7879085 48.4096498, 9.7881876 48.4095968)",,,,,
25563921,Ulmer Straße,residential,30,,True,False,63.517,"LINESTRING (9.7914232 48.4084272, 9.790629 48.4086471)",,,,,
317730375,Zeppelinstraße,residential,30,,False,True,65.894,"LINESTRING (9.7914232 48.4084272, 9.7910562 48.407887)",,,,,
"[167678324, 167678323, 28285084]","['Silcherweg', 'Auf den Reisenen']",residential,30,,False,"[False, True]",318.919,"LINESTRING (9.7868017 48.4089148, 9.7869323 48.4089629, 9.7870056 48.4089698, 9.7871082 48.4089549, 9.787605 48.4088417, 9.7878399 48.4087882, 9.7883968 48.408663, 9.7884185 48.4086949, 9.788507 48.4088265, 9.7883018 48.4089169, 9.7879621 48.4090067, 9.7876281 48.4090951, 9.7870213 48.4093186, 9.7867006 48.409478, 9.7866472 48.4095746, 9.7866216 48.4096658)",,,,,
"[684339419, 208043765, 865586213]",Karlstraße,residential,50,,False,False,94.22,"LINESTRING (9.7868017 48.4089148, 9.786908 48.4087841, 9.787135 48.4085208, 9.7871941 48.4084594, 9.7872635 48.4083873, 9.7874493 48.4081849)",,yes,2,,
"[684339419, 865586212]",Karlstraße,residential,50,,False,True,92.579,"LINESTRING (9.7868017 48.4089148, 9.7866992 48.4090231, 9.7866106 48.4091219, 9.78619 48.4095795, 9.7861479 48.4096253)",,,2,,
"[167531362, 15230286, 865717543]","['Auf dem Graben', 'Dodelweg']",residential,30,,False,"[False, True]",51.888,"LINESTRING (9.7867039 48.4142629, 9.7867047 48.4141964, 9.786684 48.4141344, 9.7866458 48.4140834, 9.7865826 48.4140417, 9.7865109 48.4140055, 9.7864518 48.4139526, 9.7864225 48.4138897, 9.7864158 48.413861)",,,,,
"[28164025, 162567862, 162567863]",Klosterhof,"['residential', 'living_street']",,,False,False,124.694,"LINESTRING (9.7867039 48.4142629, 9.7864704 48.4142819, 9.7863858 48.4142937, 9.7863022 48.4143244, 9.7859577 48.4145161, 9.7857319 48.4146403, 9.7856321 48.4146632, 9.7855618 48.4146694, 9.7854548 48.4146732, 9.785209 48.4146753)",,yes,,,
"[865873672, 33134536, 1173921320, 1097343439, 227562673, 1135526488, 1135526490, 227573151]","['Eduard-von-Lang-Straße', 'Dodelweg']",residential,30,6,False,False,889.8620000000001,"LINESTRING (9.7867039 48.4142629, 9.786682 48.4143347, 9.7866802 48.4143787, 9.7867517 48.4147105, 9.7867801 48.4148015, 9.7867888 48.4148294, 9.7868743 48.4151305, 9.786885 48.4151754, 9.7868957 48.4152159, 9.7869173 48.4152579, 9.7869616 48.4152989, 9.7877374 48.4155889, 9.787849 48.4156176, 9.7879125 48.4156272, 9.788062 48.4156432, 9.7882197 48.4156404, 9.7886021 48.4156287, 9.7887558 48.4156189, 9.7892361 48.415587, 9.7893097 48.4155834, 9.7895724 48.4155563, 9.7897028 48.4155391, 9.7902476 48.4154457, 9.7907807 48.4153494, 9.7908755 48.4153332, 9.7911129 48.4152865, 9.7912063 48.4152601, 9.7912516 48.4152305, 9.7912708 48.4152158, 9.791311 48.4151848, 9.791327 48.4151337, 9.7913118 48.4149558, 9.7912818 48.4147549, 9.7912746 48.4146905, 9.7911778 48.4140104, 9.791131 48.4137514, 9.7910887 48.4135169, 9.7910404 48.4134616, 9.7909761 48.4134222, 9.7908959 48.4134062, 9.7904359 48.4134124, 9.7899772 48.4134028, 9.7899041 48.4133968, 9.7895591 48.4133685, 9.7892368 48.4133148, 9.7889339 48.4132072, 9.7887659 48.4131291, 9.7885756 48.413012, 9.788492 48.4128588, 9.7884057 48.4126381)",,,,,
28429359,Schillerstraße,residential,30,,False,True,114.779,"LINESTRING (9.7874493 48.4081849, 9.7868857 48.4079636, 9.7861127 48.4076574)",,,,,
"[208043765, 684339419, 865586213]",Karlstraße,residential,50,,False,True,94.22,"LINESTRING (9.7874493 48.4081849, 9.7872635 48.4083873, 9.7871941 48.4084594, 9.787135 48.4085208, 9.786908 48.4087841, 9.7868017 48.4089148)",,yes,2,,
28429361,Weilerstraße,residential,30,,False,False,51.337,"LINESTRING (9.7842267 48.4099862, 9.7835627 48.4098488)",,,,,
26179237,Weilerstraße,residential,30,,False,False,52.97,"LINESTRING (9.7842267 48.4099862, 9.7844002 48.409617, 9.7844439 48.4095322)",,,,,
26179237,Weilerstraße,residential,30,,False,True,84.84,"LINESTRING (9.7842267 48.4099862, 9.7840727 48.4103806, 9.7840019 48.4105774, 9.7839368 48.4107244)",,,,,
28429361,Weilerstraße,residential,30,,False,True,51.337,"LINESTRING (9.7835627 48.4098488, 9.7842267 48.4099862)",,,,,
"[1135526490, 1267893115]",Eduard-von-Lang-Straße,residential,30,"['6', '5']",False,False,144.609,"LINESTRING (9.7884057 48.4126381, 9.7883444 48.4122521, 9.7883005 48.4115143, 9.7883207 48.4114131, 9.7883448 48.411343)",,,,,
"[1173921320, 33134536, 865873672, 1097343439, 227562673, 1135526488, 1135526490, 227573151]","['Eduard-von-Lang-Straße', 'Dodelweg']",residential,30,6,False,True,889.8619999999999,"LINESTRING (9.7884057 48.4126381, 9.788492 48.4128588, 9.7885756 48.413012, 9.7887659 48.4131291, 9.7889339 48.4132072, 9.7892368 48.4133148, 9.7895591 48.4133685, 9.7899041 48.4133968, 9.7899772 48.4134028, 9.7904359 48.4134124, 9.7908959 48.4134062, 9.7909761 48.4134222, 9.7910404 48.4134616, 9.7910887 48.4135169, 9.791131 48.4137514, 9.7911778 48.4140104, 9.7912746 48.4146905, 9.7912818 48.4147549, 9.7913118 48.4149558, 9.791327 48.4151337, 9.791311 48.4151848, 9.7912708 48.4152158, 9.7912516 48.4152305, 9.7912063 48.4152601, 9.7911129 48.4152865, 9.7908755 48.4153332, 9.7907807 48.4153494, 9.7902476 48.4154457, 9.7897028 48.4155391, 9.7895724 48.4155563, 9.7893097 48.4155834, 9.7892361 48.415587, 9.7887558 48.4156189, 9.7886021 48.4156287, 9.7882197 48.4156404, 9.788062 48.4156432, 9.7879125 48.4156272, 9.787849 48.4156176, 9.7877374 48.4155889, 9.7869616 48.4152989, 9.7869173 48.4152579, 9.7868957 48.4152159, 9.786885 48.4151754, 9.7868743 48.4151305, 9.7867888 48.4148294, 9.7867801 48.4148015, 9.7867517 48.4147105, 9.7866802 48.4143787, 9.786682 48.4143347, 9.7867039 48.4142629)",,,,,
"[198978980, 684340647, 198978636, 209305430, 457862941]",,living_street,,,False,True,24.133000000000003,"LINESTRING (9.7859838 48.4122328, 9.7858756 48.4122578, 9.7857889 48.4122824, 9.7857162 48.4122968, 9.7857028 48.4122994, 9.7856757 48.4123048)",,yes,,building_passage,
693145374,Auf dem Graben,residential,30,,False,False,56.156000000000006,"LINESTRING (9.7859838 48.4122328, 9.7859687 48.4121812, 9.7859533 48.4121303, 9.7859393 48.4120855, 9.7858372 48.4118196, 9.7858092 48.4117414)",,,,,
693145374,Auf dem Graben,residential,30,,False,True,66.858,"LINESTRING (9.7859838 48.4122328, 9.7860153 48.4123364, 9.7861604 48.412782, 9.786173 48.4128208)",,,,,
40100679,Klosterhof,living_street,,3.9,False,False,78.43,"LINESTRING (9.7842337 48.4154689, 9.7841481 48.4149463, 9.7841103 48.4147684)",,,,,
40100679,Klosterhof,living_street,,3.9,False,True,78.43,"LINESTRING (9.7841103 48.4147684, 9.7841481 48.4149463, 9.7842337 48.4154689)",,,,,
"[570407712, 570407713, 690980715]",Klosterhof,living_street,,3.6,False,False,50.853,"LINESTRING (9.7841103 48.4147684, 9.7838049 48.4147792, 9.7837492 48.4147818, 9.7835988 48.4147821, 9.7835036 48.414788, 9.7834266 48.4148054)",,,,building_passage,
690980715,Klosterhof,living_street,,3.6,False,True,71.69,"LINESTRING (9.7841103 48.4147684, 9.7843579 48.4147698, 9.7848 48.4147653, 9.7850815 48.4147606)",,,,,
33680940,Adlergasse,living_street,,3,False,False,42.403000000000006,"LINESTRING (9.7846347 48.4119978, 9.7845706 48.4119886, 9.7840756 48.4119101)",,,,,
"[570407712, 570407713, 690980715]",Klosterhof,living_street,,3.6,False,True,50.852999999999994,"LINESTRING (9.7834266 48.4148054, 9.7835036 48.414788, 9.7835988 48.4147821, 9.7837492 48.4147818, 9.7838049 48.4147792, 9.7841103 48.4147684)",,,,building_passage,
25530396,Hirschgasse,living_street,,,False,True,17.504,"LINESTRING (9.7859399 48.4128498, 9.786173 48.4128208)",,,,,
"[162937929, 457862938]",Hirschgasse,living_street,,,True,False,6.127,"LINESTRING (9.7859399 48.4128498, 9.785866 48.4128593, 9.7858629 48.412864)",,yes,,,
167678326,Äußerer Krautgartenweg,residential,30,,False,True,72.875,"LINESTRING (9.7910562 48.407887, 9.7901768 48.4081849)",,,,,
317730375,Zeppelinstraße,residential,30,,False,False,65.894,"LINESTRING (9.7910562 48.407887, 9.7914232 48.4084272)",,,,,
84209500,Webergasse,living_street,,,False,True,46.985,"LINESTRING (9.784063 48.411221, 9.7840779 48.4111163, 9.7840833 48.4110787, 9.7841225 48.4109777, 9.7842433 48.4108218)",,,,,
384067545,Webergasse,living_street,,,True,False,73.835,"LINESTRING (9.784063 48.411221, 9.7840458 48.411545, 9.7840278 48.4118846)",,,,,
167667684,Baiergasse,living_street,,,False,True,81.503,"LINESTRING (9.7829412 48.4117607, 9.7832353 48.4117758, 9.7837213 48.4118425, 9.7840278 48.4118846)",,,,,
167667691,Küfergasse,living_street,,,True,False,121.18,"LINESTRING (9.7829412 48.4117607, 9.783002 48.4116519, 9.7830257 48.4116096, 9.783129 48.4114249, 9.7831404 48.4114046, 9.7831616 48.4113665, 9.7833135 48.4112425, 9.7834751 48.4111927, 9.7836213 48.4111997, 9.784063 48.411221)",,,,,
167667704,Ziegelgasse,living_street,,,False,True,109.963,"LINESTRING (9.7824792 48.4121873, 9.7827805 48.4122387, 9.7828281 48.4122532, 9.7830419 48.4122936, 9.783077 48.4122997, 9.7832732 48.4123339, 9.7835001 48.4123734, 9.7839164 48.4124459)",,,,,
"[167667691, 1135932359]",Küfergasse,living_street,,,True,False,58.51,"LINESTRING (9.7824792 48.4121873, 9.7826381 48.4120636, 9.7829412 48.4117607)",,,,,
1135932360,Webergasse,living_street,,,True,False,40.711,"LINESTRING (9.7839164 48.4124459, 9.7837845 48.4128014)",,,,,
167667704,Ziegelgasse,living_street,,,False,False,109.96299999999998,"LINESTRING (9.7839164 48.4124459, 9.7835001 48.4123734, 9.7832732 48.4123339, 9.783077 48.4122997, 9.7830419 48.4122936, 9.7828281 48.4122532, 9.7827805 48.4122387, 9.7824792 48.4121873)",,,,,
384067549,Marktstraße,residential,30,,False,True,14.391,"LINESTRING (9.7817291 48.4129551, 9.7819224 48.4129381)",,,,,
167667696,Rittergasse,residential,30,,False,False,83.406,"LINESTRING (9.7817291 48.4129551, 9.7817435 48.4131293, 9.7818167 48.4131445, 9.7821561 48.4132113, 9.7825746 48.4132937)",,,,,
384067549,Marktstraße,residential,30,,False,False,62.239999999999995,"LINESTRING (9.7817291 48.4129551, 9.7814715 48.4129666, 9.7810768 48.4130719, 9.7809489 48.4131354)",,,,,
306742697,Sonderbucher Steige,tertiary,,,False,True,86.226,"LINESTRING (9.7809489 48.4131354, 9.780994 48.4132027, 9.7811061 48.4132809, 9.7812158 48.4133238, 9.7813567 48.4133528, 9.7814108 48.4133639, 9.7816453 48.413407, 9.7817878 48.4134529, 9.7819331 48.4134997)",K 7406,,,,
384067549,Marktstraße,residential,30,,False,True,62.239999999999995,"LINESTRING (9.7809489 48.4131354, 9.7810768 48.4130719, 9.7814715 48.4129666, 9.7817291 48.4129551)",,,,,
739085021,Bergstraße,residential,30,,False,False,70.801,"LINESTRING (9.7809489 48.4131354, 9.7809643 48.4130632, 9.7809886 48.4129497, 9.7810036 48.4129288, 9.7810504 48.4128635, 9.7811574 48.4128014, 9.7812538 48.4127455, 9.7814074 48.412604)",,,,,
