osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,width,junction
101809626,Flürlenstraße,residential,30,False,True,62.809999999999995,"LINESTRING (9.2930201 49.1516492, 9.2930606 49.1517227, 9.2932049 49.1522002)",,,,,
"[5210160, 83521116]",Öhringer Straße,tertiary,30,False,False,45.288,"LINESTRING (9.288792 49.1516724, 9.2888172 49.1518027, 9.2888943 49.152074)",2,L 1036,,,
"[102212552, 429257989]",Hauptstraße,secondary,30,False,True,42.492000000000004,"LINESTRING (9.288792 49.1516724, 9.288545 49.1516381, 9.2884183 49.1516235, 9.2882162 49.1516103)",,L 1101,,,
"[97208042, 951705206]",Bahnhofstraße,tertiary,30,False,False,116.991,"LINESTRING (9.288792 49.1516724, 9.2887317 49.151593, 9.2886615 49.1514548, 9.2885605 49.151335, 9.2884502 49.1512181, 9.2884066 49.1511512, 9.2883835 49.1511023, 9.2883428 49.1509676, 9.2882554 49.150691)",,,,,
"[1182925640, 50551071, 1182925639]",Haller Straße,secondary,50,False,False,309.395,"LINESTRING (9.288792 49.1516724, 9.2889481 49.1516983, 9.2890536 49.151705, 9.2891941 49.151714, 9.2897344 49.1517241, 9.2898658 49.1517234, 9.2900464 49.1517259, 9.2909631 49.151727, 9.291336 49.1517369, 9.2913552 49.1517371, 9.2918156 49.1517426, 9.2921516 49.1517426, 9.2924809 49.1517392, 9.2927616 49.151708, 9.2930201 49.1516492)","['2', '3']",L 1101,,,
15259215,Pfaffstraße,residential,30,False,False,95.18100000000001,"LINESTRING (9.2807944 49.1501717, 9.2808979 49.150222, 9.2810069 49.1502772, 9.2810631 49.1503207, 9.2811016 49.1503589, 9.2812971 49.1505531, 9.2815868 49.1508429)",,,,,
"[788524680, 788524681, 15259215]",Pfaffstraße,residential,30,False,True,39.938,"LINESTRING (9.2807944 49.1501717, 9.2807236 49.1501299, 9.2807023 49.1501107, 9.2805845 49.1499573, 9.2805484 49.1499181, 9.2804896 49.1498779)",,,,,
25204105,Beheimstraße,residential,30,False,True,202.711,"LINESTRING (9.2807944 49.1501717, 9.2815351 49.1499332, 9.2818743 49.149824, 9.2819908 49.1497865, 9.2820431 49.1497778, 9.2820881 49.1497898, 9.2824322 49.1500583, 9.2825411 49.1501328, 9.2825667 49.150154, 9.2825883 49.1501986, 9.2826034 49.1502516, 9.2826746 49.1504069, 9.2827488 49.1505387)",,,,,
15259215,Pfaffstraße,residential,30,False,True,22.815,"LINESTRING (9.2817604 49.1510138, 9.2815868 49.1508429)",,,,,
"[103353107, 429065307]",Weidachstraße,tertiary,30,False,True,178.392,"LINESTRING (9.2817604 49.1510138, 9.2817117 49.1510379, 9.281494 49.1511416, 9.2813091 49.151217, 9.2808868 49.1513864, 9.2805148 49.1515355, 9.2803492 49.151602, 9.2801692 49.1516743, 9.2798689 49.1518016, 9.2796866 49.1518691)",,,,,
429065308,Weidachstraße,tertiary,30,False,False,82.39699999999999,"LINESTRING (9.2817604 49.1510138, 9.2822262 49.1507518, 9.282357 49.1506782, 9.2824601 49.1506202, 9.2825553 49.1505874, 9.2826518 49.1505649)",,,,,
40111483,Lindenstraße,tertiary,50,False,False,7.633,"LINESTRING (9.2826518 49.1505649, 9.2827488 49.1505387)",2,,,,
102215298,Lindenstraße,tertiary,50,False,True,98.768,"LINESTRING (9.2826518 49.1505649, 9.2826731 49.1506139, 9.2826761 49.1506566, 9.2826685 49.1506884, 9.282526 49.1512894, 9.2825237 49.1513009, 9.2825037 49.1514022, 9.2824839 49.1514405)",,,,,
429065308,Weidachstraße,tertiary,30,False,True,82.39699999999999,"LINESTRING (9.2826518 49.1505649, 9.2825553 49.1505874, 9.2824601 49.1506202, 9.282357 49.1506782, 9.2822262 49.1507518, 9.2817604 49.1510138)",,,,,
23433993,Schillerstraße,living_street,,True,False,149.375,"LINESTRING (9.2831628 49.1498668, 9.2837492 49.1497698, 9.2851539 49.1495374)",,,,,
40111483,Lindenstraße,tertiary,50,False,False,72.56800000000001,"LINESTRING (9.2831628 49.1498668, 9.2831613 49.1497568, 9.2831671 49.1496804, 9.2831833 49.1496079, 9.2832209 49.1495233, 9.2833001 49.1494247, 9.2833636 49.1493736, 9.2833773 49.1493626, 9.2833943 49.149352, 9.2835024 49.1492842)",2,,,,
40111483,Lindenstraße,tertiary,50,False,True,47.577999999999996,"LINESTRING (9.2831628 49.1498668, 9.2831703 49.1499536, 9.2831817 49.1500808, 9.2831844 49.150111, 9.2831915 49.1501995, 9.2831859 49.1502538, 9.2831728 49.1502931)",2,,,,
"[23320321, 220006041]",Kernerstraße,tertiary,30,False,False,115.671,"LINESTRING (9.2835024 49.1492842, 9.2836166 49.1492479, 9.283805 49.1492026, 9.2840419 49.1491706, 9.2841828 49.1491516, 9.2842531 49.1491441, 9.2844263 49.1491267, 9.2846312 49.1491134, 9.2847814 49.1491043, 9.2849537 49.1490971, 9.2850274 49.1490934, 9.2850545 49.1490924)",,,,,
40111483,Lindenstraße,tertiary,50,False,True,72.56800000000001,"LINESTRING (9.2835024 49.1492842, 9.2833943 49.149352, 9.2833773 49.1493626, 9.2833636 49.1493736, 9.2833001 49.1494247, 9.2832209 49.1495233, 9.2831833 49.1496079, 9.2831671 49.1496804, 9.2831613 49.1497568, 9.2831628 49.1498668)",2,,,,
"[1018276458, 40111484]",Friedhofstraße,residential,30,False,"[False, True]",73.191,"LINESTRING (9.2835024 49.1492842, 9.2832531 49.148938, 9.2831901 49.1488406, 9.2830808 49.1486866)",,,,,
102275547,Schillerstraße,living_street,,False,True,50.007,"LINESTRING (9.2851539 49.1495374, 9.2850545 49.1490924)",,,,,
102275547,Schillerstraße,living_street,,False,False,47.760999999999996,"LINESTRING (9.2851539 49.1495374, 9.2851634 49.1495807, 9.2852425 49.149963)",,,,,
83735980,Stadtseestraße,residential,30,False,False,144.892,"LINESTRING (9.2917919 49.1470676, 9.2920127 49.1468445, 9.292171 49.1466719, 9.2923297 49.1464639, 9.2924337 49.1463326, 9.292541 49.146197, 9.2925738 49.1461555, 9.2926521 49.1460748, 9.2928094 49.1459514)",,,,,
"[143916666, 83744684, 356732975]","['Schwabstraße', 'Stadtseestraße']",residential,30,False,True,83.613,"LINESTRING (9.2917919 49.1470676, 9.2916716 49.1471718, 9.2916121 49.1472254, 9.2914637 49.147339, 9.2912985 49.1474698, 9.2912341 49.1475168, 9.291054 49.1476434)",,,,,
144006130,Friedhofweg,residential,30,False,False,233.217,"LINESTRING (9.2804896 49.1498779, 9.2818011 49.1494614, 9.2819801 49.1493634, 9.2821076 49.1492961, 9.2823748 49.1490997, 9.2825194 49.1490118, 9.2828404 49.1488182, 9.2829357 49.1487514, 9.2830808 49.1486866)",1,,,,
"[788524680, 788524681, 15259215]",Pfaffstraße,residential,30,False,False,39.937999999999995,"LINESTRING (9.2804896 49.1498779, 9.2805484 49.1499181, 9.2805845 49.1499573, 9.2807023 49.1501107, 9.2807236 49.1501299, 9.2807944 49.1501717)",,,,,
97208066,Bahnhofstraße,tertiary,30,False,False,89.281,"LINESTRING (9.2879724 49.1497182, 9.2879661 49.1496919, 9.2879095 49.1495029, 9.2878544 49.149324, 9.2877709 49.149034, 9.2877409 49.1489297)",,,,,
"[97208066, 102306963]",Bahnhofstraße,tertiary,30,False,True,20.682000000000002,"LINESTRING (9.2879724 49.1497182, 9.2879751 49.1497296, 9.2879843 49.1497582, 9.2880239 49.1499011)",,,yes,,
102306838,Bachstraße,living_street,,False,False,266.447,"LINESTRING (9.2879724 49.1497182, 9.2880918 49.1497072, 9.288321 49.1496681, 9.2885635 49.1496209, 9.2886863 49.1495913, 9.288861 49.1495275, 9.28895 49.1494943, 9.2889648 49.1494874, 9.2892474 49.1493689, 9.2903162 49.1488776, 9.2911082 49.1485235)",,,,,
40686384,Friedhofstraße,residential,30,False,True,144.107,"LINESTRING (9.2819095 49.1466657, 9.2821114 49.1469281, 9.2823233 49.1471739, 9.2826576 49.1475892, 9.2827045 49.1476458, 9.2827496 49.1477473, 9.2827755 49.1478261)",,,,,
102220141,Dornfeldstraße,residential,30,False,False,44.365,"LINESTRING (9.2875691 49.1507746, 9.2869696 49.1508483)",,,,,
102220141,Dornfeldstraße,residential,30,False,True,50.783,"LINESTRING (9.2875691 49.1507746, 9.2876594 49.150765, 9.288048 49.1507131, 9.2882554 49.150691)",,,,,
143916664,Stadtmühlgasse,residential,30,False,False,90.435,"LINESTRING (9.2875691 49.1507746, 9.2875079 49.1503305, 9.2874819 49.1502347, 9.2874102 49.1499687)",,,,,
"[28307822, 28311751]",Grasiger Hag,"['living_street', 'residential']",,False,"[False, True]",251.16100000000003,"LINESTRING (9.2857208 49.1531054, 9.2858261 49.1530723, 9.2865975 49.1528302, 9.2866821 49.1528036, 9.2871828 49.1527049, 9.2872486 49.1526919, 9.2875148 49.1526394, 9.287584 49.1526261, 9.2877564 49.152593, 9.2881685 49.1525138, 9.2882136 49.1525083, 9.2882888 49.1524992, 9.2883701 49.1525116, 9.2886218 49.1525925, 9.2886594 49.1525965, 9.2887038 49.1525953, 9.2887611 49.1525839, 9.2889444 49.1525204)",,,,,
40111483,Lindenstraße,tertiary,50,False,False,9.52,"LINESTRING (9.283122 49.1503717, 9.283151 49.1503357, 9.2831728 49.1502931)",2,,,,
40111483,Lindenstraße,tertiary,50,False,True,33.102999999999994,"LINESTRING (9.283122 49.1503717, 9.283001 49.1504456, 9.2827918 49.1505221, 9.2827488 49.1505387)",2,,,,
"[144006200, 28312196, 28312198]",Unteres Tor,residential,30,False,False,48.814,"LINESTRING (9.283122 49.1503717, 9.2832035 49.1504414, 9.2832074 49.150689, 9.2832381 49.1507602, 9.2832551 49.1507877)",,,yes,,
28312198,Unteres Tor,residential,30,False,True,60.34700000000001,"LINESTRING (9.2837885 49.1512004, 9.2837408 49.1511567, 9.2834679 49.1509758, 9.2833621 49.1508969, 9.2832921 49.1508324, 9.2832551 49.1507877)",,,,,
37808564,Sterngasse,residential,30,False,False,34.581,"LINESTRING (9.2837885 49.1512004, 9.2838245 49.1512397, 9.283853 49.1512849, 9.2839291 49.1514295, 9.2839701 49.1514869)",,,,,
102220141,Dornfeldstraße,residential,30,False,True,139.052,"LINESTRING (9.2837885 49.1512004, 9.2838428 49.1511835, 9.2839765 49.1511592, 9.2841997 49.1511271, 9.2843425 49.151102, 9.2846239 49.151027, 9.2847449 49.150995, 9.2848635 49.1509665, 9.2849713 49.1509442, 9.2850994 49.150921, 9.2851912 49.1509131, 9.2856284 49.150906)",,,,,
37808564,Sterngasse,residential,30,False,True,34.580999999999996,"LINESTRING (9.2839701 49.1514869, 9.2839291 49.1514295, 9.283853 49.1512849, 9.2838245 49.1512397, 9.2837885 49.1512004)",,,,,
102220141,Dornfeldstraße,residential,30,False,False,139.05200000000002,"LINESTRING (9.2856284 49.150906, 9.2851912 49.1509131, 9.2850994 49.150921, 9.2849713 49.1509442, 9.2848635 49.1509665, 9.2847449 49.150995, 9.2846239 49.151027, 9.2843425 49.151102, 9.2841997 49.1511271, 9.2839765 49.1511592, 9.2838428 49.1511835, 9.2837885 49.1512004)",,,,,
102220141,Dornfeldstraße,residential,30,False,True,98.1,"LINESTRING (9.2856284 49.150906, 9.2857771 49.1509083, 9.2860093 49.1509109, 9.2861353 49.1509128, 9.2863057 49.1509115, 9.286455 49.1509038, 9.286582 49.1508931, 9.2868229 49.1508649, 9.2869696 49.1508483)",,,,,
144006128,Backhausgasse,residential,30,False,True,82.96300000000001,"LINESTRING (9.2856284 49.150906, 9.2856243 49.1508643, 9.2855981 49.1507998, 9.2853794 49.1504172, 9.2853428 49.1503316, 9.285293 49.1501952)",,,,,
102220141,Dornfeldstraße,residential,30,False,True,44.365,"LINESTRING (9.2869696 49.1508483, 9.2875691 49.1507746)",,,,,
102220141,Dornfeldstraße,residential,30,False,False,98.1,"LINESTRING (9.2869696 49.1508483, 9.2868229 49.1508649, 9.286582 49.1508931, 9.286455 49.1509038, 9.2863057 49.1509115, 9.2861353 49.1509128, 9.2860093 49.1509109, 9.2857771 49.1509083, 9.2856284 49.150906)",,,,,
143916728,Wachturmgasse,residential,30,False,False,91.47500000000001,"LINESTRING (9.2869696 49.1508483, 9.2868357 49.1503722, 9.2867926 49.1502303, 9.2867382 49.1500397)",,,,,
28311750,Hofbrunnenweg,residential,20,False,False,10.732,"LINESTRING (9.2890407 49.152448, 9.2890087 49.1524797, 9.2889444 49.1525204)",,,,,
"[83521106, 83521116]",Öhringer Straße,tertiary,30,False,True,42.980999999999995,"LINESTRING (9.2890407 49.152448, 9.2890244 49.152425, 9.2889977 49.1523583, 9.2888943 49.152074)",2,L 1036,,,
"[83842836, 170333668, 967662405, 1243498623]",Öhringer Straße,tertiary,30,False,False,191.03099999999998,"LINESTRING (9.2890407 49.152448, 9.2891216 49.1524973, 9.2893338 49.1525849, 9.2895529 49.1526728, 9.2896278 49.1527028, 9.2897982 49.1527628, 9.2901138 49.1528742, 9.2902824 49.1529209, 9.2904816 49.1529663, 9.2906662 49.1530014, 9.2908089 49.1530173, 9.2910406 49.1530319, 9.2913018 49.153045, 9.2914438 49.1530518)",2,L 1036,,,
28311750,Hofbrunnenweg,residential,20,False,True,10.732,"LINESTRING (9.2889444 49.1525204, 9.2890087 49.1524797, 9.2890407 49.152448)",,,,,
"[28307822, 28311751]",Grasiger Hag,"['residential', 'living_street']",,False,"[False, True]",251.161,"LINESTRING (9.2889444 49.1525204, 9.2887611 49.1525839, 9.2887038 49.1525953, 9.2886594 49.1525965, 9.2886218 49.1525925, 9.2883701 49.1525116, 9.2882888 49.1524992, 9.2882136 49.1525083, 9.2881685 49.1525138, 9.2877564 49.152593, 9.287584 49.1526261, 9.2875148 49.1526394, 9.2872486 49.1526919, 9.2871828 49.1527049, 9.2866821 49.1528036, 9.2865975 49.1528302, 9.2858261 49.1530723, 9.2857208 49.1531054)",,,,,
"[170333649, 1076818838]",Hofbrunnenweg,residential,20,False,False,230.39399999999998,"LINESTRING (9.2889444 49.1525204, 9.28878 49.1526549, 9.2886154 49.1527914, 9.2885024 49.1528687, 9.2883487 49.1529502, 9.288164 49.1530388, 9.2880717 49.1530759, 9.2879711 49.1531164, 9.2877364 49.1532042, 9.2871193 49.153427, 9.2865157 49.1536315, 9.2863706 49.1536855)",,,,,
15259215,Pfaffstraße,residential,30,False,False,22.815,"LINESTRING (9.2815868 49.1508429, 9.2817604 49.1510138)",,,,,
15259215,Pfaffstraße,residential,30,False,True,95.18099999999998,"LINESTRING (9.2815868 49.1508429, 9.2812971 49.1505531, 9.2811016 49.1503589, 9.2810631 49.1503207, 9.2810069 49.1502772, 9.2808979 49.150222, 9.2807944 49.1501717)",,,,,
"[170333649, 1076818838]",Hofbrunnenweg,residential,20,False,True,230.39399999999995,"LINESTRING (9.2863706 49.1536855, 9.2865157 49.1536315, 9.2871193 49.153427, 9.2877364 49.1532042, 9.2879711 49.1531164, 9.2880717 49.1530759, 9.288164 49.1530388, 9.2883487 49.1529502, 9.2885024 49.1528687, 9.2886154 49.1527914, 9.28878 49.1526549, 9.2889444 49.1525204)",,,,,
83842817,Öhringer Straße,tertiary,30,False,True,64.849,"LINESTRING (9.2924916 49.1549018, 9.2924196 49.1548499, 9.2923594 49.154779, 9.292336 49.154741, 9.2922931 49.1546495, 9.2922734 49.1545566, 9.2922725 49.1545031, 9.2922864 49.1544287, 9.2923197 49.1543589)",,L 1036,,,
35223815,Schauinslandweg,residential,30,False,False,93.329,"LINESTRING (9.2831503 49.1461072, 9.2832263 49.1462019, 9.2833168 49.1462781, 9.2834136 49.1463446, 9.283518 49.1464006, 9.283633 49.1464446, 9.2837579 49.1464786, 9.2839129 49.1465052, 9.2840475 49.1465144, 9.2841795 49.146506)",,,,,
35233438,Straußweg,residential,30,False,False,63.66,"LINESTRING (9.2831503 49.1461072, 9.2835293 49.1460095, 9.2839813 49.1459305)",,,,,
35233435,Freiligrathstraße,residential,30,False,True,65.597,"LINESTRING (9.2841795 49.146506, 9.2839813 49.1459305)",,,,,
35223815,Schauinslandweg,residential,30,False,True,93.32900000000001,"LINESTRING (9.2841795 49.146506, 9.2840475 49.1465144, 9.2839129 49.1465052, 9.2837579 49.1464786, 9.283633 49.1464446, 9.283518 49.1464006, 9.2834136 49.1463446, 9.2833168 49.1462781, 9.2832263 49.1462019, 9.2831503 49.1461072)",,,,,
35233435,Freiligrathstraße,residential,30,False,False,48.925000000000004,"LINESTRING (9.2841795 49.146506, 9.2842947 49.1467738, 9.284342 49.1468614, 9.2843921 49.146922)",,,,,
5789852,Linsenbergstraße,residential,30,False,True,20.479,"LINESTRING (9.2843921 49.146922, 9.284234 49.1470744)",,,,,
35233435,Freiligrathstraße,residential,30,False,True,48.925,"LINESTRING (9.2843921 49.146922, 9.284342 49.1468614, 9.2842947 49.1467738, 9.2841795 49.146506)",,,,,
5789852,Linsenbergstraße,residential,30,False,False,20.479,"LINESTRING (9.284234 49.1470744, 9.2843921 49.146922)",,,,,
5789852,Linsenbergstraße,residential,30,False,True,141.321,"LINESTRING (9.284234 49.1470744, 9.2840861 49.1472332, 9.2839685 49.147358, 9.2839096 49.1474004, 9.2837736 49.1474983, 9.2835833 49.1476046, 9.2832406 49.1477534, 9.28311 49.1477933, 9.2830031 49.147811, 9.2827755 49.1478261)",,,,,
35233435,Freiligrathstraße,residential,30,False,False,65.597,"LINESTRING (9.2839813 49.1459305, 9.2841795 49.146506)",,,,,
35233438,Straußweg,residential,30,False,True,63.66,"LINESTRING (9.2839813 49.1459305, 9.2835293 49.1460095, 9.2831503 49.1461072)",,,,,
"[83842821, 38579669]",Holdergasse,residential,30,False,False,97.82400000000001,"LINESTRING (9.2914438 49.1530518, 9.2914204 49.1530994, 9.2913834 49.153131, 9.2913307 49.1531423, 9.2912804 49.1531423, 9.2911431 49.1531366, 9.2910888 49.1531376, 9.2910269 49.1531472, 9.2909771 49.1531728, 9.2909468 49.1531995, 9.290937 49.1532181, 9.2909351 49.1532365, 9.2909667 49.1532658, 9.2911165 49.1533222, 9.2915043 49.1534668)",,,,,
83842836,Öhringer Straße,tertiary,30,False,False,135.562,"LINESTRING (9.2914438 49.1530518, 9.2917855 49.1530692, 9.2923223 49.1531028, 9.2924821 49.1531178, 9.2925924 49.15314, 9.2927173 49.1531791, 9.2928139 49.1532327, 9.2928904 49.1532891, 9.2929386 49.1533429, 9.2929871 49.1534207, 9.2930093 49.1534851)",,L 1036,,,
"[170333668, 83842836, 967662405, 1243498623]",Öhringer Straße,tertiary,30,False,True,191.03100000000003,"LINESTRING (9.2914438 49.1530518, 9.2913018 49.153045, 9.2910406 49.1530319, 9.2908089 49.1530173, 9.2906662 49.1530014, 9.2904816 49.1529663, 9.2902824 49.1529209, 9.2901138 49.1528742, 9.2897982 49.1527628, 9.2896278 49.1527028, 9.2895529 49.1526728, 9.2893338 49.1525849, 9.2891216 49.1524973, 9.2890407 49.152448)",2,L 1036,,,
38580304,Fliederweg,residential,30,False,True,85.945,"LINESTRING (9.2915043 49.1534668, 9.2915732 49.1534407, 9.2916542 49.1534252, 9.2917472 49.1534245, 9.2918633 49.1534291, 9.2921268 49.1534542, 9.2923873 49.1534612, 9.2926686 49.1534667)",,,,,
83842821,Holdergasse,residential,30,False,False,108.342,"LINESTRING (9.2915043 49.1534668, 9.2916027 49.1535139, 9.2917267 49.153597, 9.291839 49.1536978, 9.2918849 49.1537684, 9.2919209 49.153845, 9.2920702 49.1541626, 9.2921388 49.154321)",,,,,
"[38579669, 83842821]",Holdergasse,residential,30,False,True,97.824,"LINESTRING (9.2915043 49.1534668, 9.2911165 49.1533222, 9.2909667 49.1532658, 9.2909351 49.1532365, 9.290937 49.1532181, 9.2909468 49.1531995, 9.2909771 49.1531728, 9.2910269 49.1531472, 9.2910888 49.1531376, 9.2911431 49.1531366, 9.2912804 49.1531423, 9.2913307 49.1531423, 9.2913834 49.153131, 9.2914204 49.1530994, 9.2914438 49.1530518)",,,,,
38580296,Hofgartenstraße,residential,30,False,True,13.824,"LINESTRING (9.2921388 49.154321, 9.2922438 49.1543406, 9.2923197 49.1543589)",,,,,
83842821,Holdergasse,residential,30,False,True,108.342,"LINESTRING (9.2921388 49.154321, 9.2920702 49.1541626, 9.2919209 49.153845, 9.2918849 49.1537684, 9.291839 49.1536978, 9.2917267 49.153597, 9.2916027 49.1535139, 9.2915043 49.1534668)",,,,,
83842826,Hofgartenstraße,residential,30,False,False,79.968,"LINESTRING (9.2921388 49.154321, 9.2920827 49.1543354, 9.292037 49.1543602, 9.2920024 49.1543942, 9.291967 49.1544727, 9.291924 49.1545086, 9.291874 49.1545265, 9.291816 49.1545346, 9.2917749 49.1545316, 9.2917219 49.1545212, 9.2912783 49.1543571)",,,,,
38580296,Hofgartenstraße,residential,30,False,False,13.824,"LINESTRING (9.2923197 49.1543589, 9.2922438 49.1543406, 9.2921388 49.154321)",,,,,
83842817,Öhringer Straße,tertiary,30,False,False,64.84899999999999,"LINESTRING (9.2923197 49.1543589, 9.2922864 49.1544287, 9.2922725 49.1545031, 9.2922734 49.1545566, 9.2922931 49.1546495, 9.292336 49.154741, 9.2923594 49.154779, 9.2924196 49.1548499, 9.2924916 49.1549018)",,L 1036,,,
"[1182925641, 1076817641]",Öhringer Straße,tertiary,30,False,True,112.75,"LINESTRING (9.2923197 49.1543589, 9.2923568 49.1543077, 9.2924495 49.1542056, 9.2925823 49.1540821, 9.2927886 49.1539205, 9.2929112 49.1538159, 9.292974 49.1537394, 9.2929985 49.1536905, 9.2930161 49.1536338, 9.2930211 49.1535715, 9.2930093 49.1534851)",,L 1036,,,
"[38580298, 83842826]","['August-Herold-Straße', 'Hofgartenstraße']",residential,30,False,True,532.3129999999999,"LINESTRING (9.2912783 49.1543571, 9.2911841 49.1544429, 9.2911201 49.1544795, 9.291056 49.154499, 9.2909784 49.1545049, 9.2908824 49.1544981, 9.2906176 49.1544525, 9.2901501 49.1543856, 9.2900121 49.1543731, 9.2898874 49.1543693, 9.2894803 49.1543704, 9.2893573 49.1543708, 9.2890065 49.1543772, 9.2888213 49.1543781, 9.2886388 49.1543537, 9.2884713 49.1542937, 9.2883521 49.1542297, 9.2882759 49.1541623, 9.2882169 49.154091, 9.2881807 49.1540092, 9.2881433 49.1539014, 9.2881213 49.1537941, 9.2881903 49.153731, 9.2884566 49.1536756, 9.2886282 49.1536531, 9.288734 49.1536508, 9.288969 49.1536656, 9.2893512 49.1536909, 9.2897011 49.1537541, 9.2899672 49.1538159, 9.2901474 49.1538776, 9.2904907 49.1540236, 9.2910143 49.1542594, 9.2912783 49.1543571)",,,,,
"[83842826, 38580298]","['Hofgartenstraße', 'August-Herold-Straße']",residential,30,False,False,532.313,"LINESTRING (9.2912783 49.1543571, 9.2910143 49.1542594, 9.2904907 49.1540236, 9.2901474 49.1538776, 9.2899672 49.1538159, 9.2897011 49.1537541, 9.2893512 49.1536909, 9.288969 49.1536656, 9.288734 49.1536508, 9.2886282 49.1536531, 9.2884566 49.1536756, 9.2881903 49.153731, 9.2881213 49.1537941, 9.2881433 49.1539014, 9.2881807 49.1540092, 9.2882169 49.154091, 9.2882759 49.1541623, 9.2883521 49.1542297, 9.2884713 49.1542937, 9.2886388 49.1543537, 9.2888213 49.1543781, 9.2890065 49.1543772, 9.2893573 49.1543708, 9.2894803 49.1543704, 9.2898874 49.1543693, 9.2900121 49.1543731, 9.2901501 49.1543856, 9.2906176 49.1544525, 9.2908824 49.1544981, 9.2909784 49.1545049, 9.291056 49.154499, 9.2911201 49.1544795, 9.2911841 49.1544429, 9.2912783 49.1543571)",,,,,
83842826,Hofgartenstraße,residential,30,False,True,79.968,"LINESTRING (9.2912783 49.1543571, 9.2917219 49.1545212, 9.2917749 49.1545316, 9.291816 49.1545346, 9.291874 49.1545265, 9.291924 49.1545086, 9.291967 49.1544727, 9.2920024 49.1543942, 9.292037 49.1543602, 9.2920827 49.1543354, 9.2921388 49.154321)",,,,,
38537727,Alexanderstraße,residential,30,False,True,336.394,"LINESTRING (9.2888943 49.152074, 9.2900451 49.1521216, 9.2901108 49.1521325, 9.290148 49.1521503, 9.2901827 49.1521775, 9.2902378 49.1523163, 9.2902598 49.1523704, 9.2902794 49.1523936, 9.290315 49.1524089, 9.2903619 49.1524135, 9.2909939 49.1523915, 9.2914504 49.1523757, 9.291884 49.1523606, 9.292049 49.1523512, 9.292133 49.1523446, 9.2923489 49.1523171, 9.2932049 49.1522002)",,,,,
"[83521106, 83521116]",Öhringer Straße,tertiary,30,False,False,42.981,"LINESTRING (9.2888943 49.152074, 9.2889977 49.1523583, 9.2890244 49.152425, 9.2890407 49.152448)",2,L 1036,,,
"[5210160, 83521116]",Öhringer Straße,tertiary,30,False,True,45.288,"LINESTRING (9.2888943 49.152074, 9.2888172 49.1518027, 9.288792 49.1516724)",2,L 1036,,,
101809626,Flürlenstraße,residential,30,False,True,81.236,"LINESTRING (9.2932049 49.1522002, 9.2934112 49.1529182)",,,,,
