osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge
72577691,LL 22,Bayernstraße,tertiary,50,False,False,29.913,"LINESTRING (10.8633609 48.0874347, 10.8630145 48.0872975)",,,
70416703,,Schulweg,residential,50,False,False,76.302,"LINESTRING (10.8633609 48.0874347, 10.8633074 48.087489, 10.863271 48.0875562, 10.8632084 48.0877428, 10.8631476 48.0879239, 10.8630909 48.0880926)",,,
72577691,LL 22,Bayernstraße,tertiary,50,False,True,84.836,"LINESTRING (10.8633609 48.0874347, 10.8638825 48.0876722, 10.8642888 48.0878791)",,,
102569715,LL 22,Bayernstraße,tertiary,50,False,False,33.461,"LINESTRING (10.8598412 48.086729, 10.8593945 48.0866901)",,,
72577685,LL 22,Bayernstraße,tertiary,50,False,True,130.005,"LINESTRING (10.8598412 48.086729, 10.8604434 48.0867761, 10.8614055 48.0869041, 10.8615651 48.086926)",,,
150345993,,,secondary_link,50,True,False,108.56700000000001,"LINESTRING (10.8570932 48.0875988, 10.8572452 48.0876155, 10.8576421 48.0876302, 10.8580173 48.0876375, 10.8581707 48.0876054, 10.8582803 48.0875405, 10.8584001 48.0874113)",,,
155976277,,,tertiary,50,True,False,7.859,"LINESTRING (10.8570932 48.0875988, 10.8570959 48.0876341, 10.8570845 48.0876686)",1,roundabout,
1235830821,,,tertiary,50,True,False,13.262,"LINESTRING (10.8567099 48.0875825, 10.8567364 48.0875469, 10.8567776 48.0875182, 10.8568297 48.087499)",1,roundabout,
"[624041379, 25359300]",,Raiffeisenstraße,residential,30,False,False,96.34600000000002,"LINESTRING (10.8662992 48.0885689, 10.8662702 48.0886397, 10.8661711 48.088861, 10.8661003 48.0890209, 10.8660696 48.0890898, 10.8660507 48.0891321, 10.8659919 48.0892873, 10.8659634 48.0893753, 10.8659542 48.0894038)",,,
70416719,LL 22,Bayernstraße,tertiary,50,False,True,34.725,"LINESTRING (10.8662992 48.0885689, 10.8665408 48.0886021, 10.8665804 48.0886072, 10.8667576 48.0886302)",,,
72577691,LL 22,Bayernstraße,tertiary,50,False,False,158.488,"LINESTRING (10.8662992 48.0885689, 10.8658754 48.0884888, 10.8652867 48.0883222, 10.8651458 48.0882823, 10.8644048 48.08794)",,,
