osmid,name,highway,oneway,reversed,length,access,geometry,maxspeed,lanes,ref,junction,bridge
4743312,Bahnhofstraße,residential,False,True,74.674,,"LINESTRING (11.7583314 52.7866931, 11.7573116 52.7864274)",,,,,
4743315,Hainstraße,residential,False,True,169.598,destination,"LINESTRING (11.7583314 52.7866931, 11.7587222 52.7863999, 11.759027 52.7861713, 11.7599093 52.7855033)",,,,,
143181237,Hainstraße,residential,False,False,188.957,,"LINESTRING (11.7583314 52.7866931, 11.7579256 52.7870132, 11.7565959 52.7880295)",,,,,
563418657,Bahnhofstraße,residential,False,False,105.735,,"LINESTRING (11.7583314 52.7866931, 11.7584539 52.7867265, 11.759784 52.7870569)",,,,,
25612515,Bahnhofsallee,residential,False,True,173.58599999999998,,"LINESTRING (11.759784 52.7870569, 11.7598663 52.7866381, 11.7599603 52.7861322, 11.7599617 52.7860372, 11.7599214 52.7855381, 11.7599093 52.7855033)",,,,,
"[563335613, 28309766]",Bahnhofsallee,residential,False,False,181.374,,"LINESTRING (11.759784 52.7870569, 11.7597771 52.7870856, 11.7597319 52.7872738, 11.7595839 52.7879084, 11.7594294 52.788535, 11.7593933 52.7886708)",30,,,,
563418657,Bahnhofstraße,residential,False,True,105.735,,"LINESTRING (11.759784 52.7870569, 11.7584539 52.7867265, 11.7583314 52.7866931)",,,,,
28309637,Heinrich-Eckolt-Allee,residential,False,False,100.48400000000001,,"LINESTRING (11.7593933 52.7886708, 11.7585089 52.7887356, 11.7583055 52.7887505, 11.7580923 52.7887649, 11.7579193 52.7888028)",,,,,
"[563335613, 28309766]",Bahnhofsallee,residential,False,True,181.374,,"LINESTRING (11.7593933 52.7886708, 11.7594294 52.788535, 11.7595839 52.7879084, 11.7597319 52.7872738, 11.7597771 52.7870856, 11.759784 52.7870569)",30,,,,
10685375,Gartenstraße,secondary,False,False,186.30599999999998,,"LINESTRING (11.7579193 52.7888028, 11.7579766 52.7888693, 11.7580076 52.7889244, 11.7580112 52.7890366, 11.7580117 52.7891289, 11.7580124 52.7892145, 11.7580133 52.7893229, 11.7580017 52.7899028, 11.7579846 52.789974, 11.7579551 52.7900322, 11.7577322 52.7904416)",,2,L 9,,
28309637,Heinrich-Eckolt-Allee,residential,False,True,100.484,,"LINESTRING (11.7579193 52.7888028, 11.7580923 52.7887649, 11.7583055 52.7887505, 11.7585089 52.7887356, 11.7593933 52.7886708)",,,,,
311592233,Lindenstraße,secondary,False,True,124.685,,"LINESTRING (11.7579193 52.7888028, 11.7577406 52.7886453, 11.7575873 52.7885212, 11.7565959 52.7880295)",,2,L 9,,
33093720,Naumannstraße,residential,False,True,141.618,,"LINESTRING (11.7565959 52.7880295, 11.7565251 52.7881391, 11.7564364 52.788271, 11.756171 52.7886742, 11.755795 52.7892073)",,,,,
143181237,Hainstraße,residential,False,True,188.957,,"LINESTRING (11.7565959 52.7880295, 11.7579256 52.7870132, 11.7583314 52.7866931)",,,,,
311592233,Lindenstraße,secondary,False,False,124.68499999999999,,"LINESTRING (11.7565959 52.7880295, 11.7575873 52.7885212, 11.7577406 52.7886453, 11.7579193 52.7888028)",,2,L 9,,
362900689,Lindenstraße,secondary,False,True,71.705,,"LINESTRING (11.7565959 52.7880295, 11.7564631 52.7879593, 11.7561409 52.7877961, 11.7557826 52.7876125)",,2,L 9,,
143181233,Brüderstraße,residential,False,True,167.146,,"LINESTRING (11.7557826 52.7876125, 11.7573116 52.7864274)",,,,,
362900689,Lindenstraße,secondary,False,False,71.705,,"LINESTRING (11.7557826 52.7876125, 11.7561409 52.7877961, 11.7564631 52.7879593, 11.7565959 52.7880295)",,2,L 9,,
"[362900689, 4743316, 362900687]",Lindenstraße,secondary,False,True,109.617,,"LINESTRING (11.7557826 52.7876125, 11.7557534 52.7875982, 11.7553281 52.7873772, 11.7547173 52.7870848, 11.7546136 52.787015, 11.7545818 52.786989, 11.7545557 52.7869675)",,2,L 9,,
4743312,Bahnhofstraße,residential,False,False,74.674,,"LINESTRING (11.7573116 52.7864274, 11.7583314 52.7866931)",,,,,
4743312,Bahnhofstraße,residential,False,True,95.916,,"LINESTRING (11.7573116 52.7864274, 11.7560142 52.7860691)",,,,,
143181233,Brüderstraße,residential,False,False,167.146,,"LINESTRING (11.7573116 52.7864274, 11.7557826 52.7876125)",,,,,
4743315,Hainstraße,residential,False,False,169.598,destination,"LINESTRING (11.7599093 52.7855033, 11.759027 52.7861713, 11.7587222 52.7863999, 11.7583314 52.7866931)",,,,,
25612515,Bahnhofsallee,residential,False,False,173.586,,"LINESTRING (11.7599093 52.7855033, 11.7599214 52.7855381, 11.7599617 52.7860372, 11.7599603 52.7861322, 11.7598663 52.7866381, 11.759784 52.7870569)",,,,,
4743312,Bahnhofstraße,residential,False,False,95.916,,"LINESTRING (11.7560142 52.7860691, 11.7573116 52.7864274)",,,,,
"[362900658, 28309787, 362900660]",Ernst-Thälmann-Straße,residential,False,False,127.873,,"LINESTRING (11.7560142 52.7860691, 11.7551301 52.7866346, 11.7549466 52.7867508, 11.7548406 52.7867769, 11.7546666 52.7868175, 11.7546216 52.7868276)",,2,,,
4743317,Werbener Straße,secondary,False,False,72.088,,"LINESTRING (11.7560531 52.792599, 11.7569467 52.7929572)",60,2,L 9,,
10685375,Gartenstraße,secondary,False,True,268.694,,"LINESTRING (11.7560531 52.792599, 11.7562044 52.7924784, 11.7563562 52.7923859, 11.7568114 52.7920083, 11.7569324 52.7918979, 11.7570316 52.7917546, 11.7571307 52.7915674, 11.7577322 52.7904416)",,2,L 9,,
"[562465369, 28309833, 124484504]",Werbener Straße,residential,False,False,137.03900000000002,,"LINESTRING (11.7560531 52.792599, 11.7555819 52.792375, 11.7552244 52.792185, 11.7551578 52.7921456, 11.7550899 52.7921037, 11.7548043 52.7919123, 11.7546503 52.7918131, 11.7546275 52.7917747, 11.7546278 52.7917422)",30,,,,
10685372,Platz des Friedens,secondary,True,False,16.899,,"LINESTRING (11.7544171 52.7867581, 11.7544799 52.7867588, 11.754539 52.7867717, 11.754588 52.7867955, 11.7546216 52.7868276)",50,1,L 9,roundabout,
"[362900698, 28453734, 362900695]",Stendaler Straße,secondary,False,True,18.789,,"LINESTRING (11.7544171 52.7867581, 11.7544134 52.7867235, 11.7544095 52.7866379, 11.754418 52.7865895)",50,2,L 14,,
10685372,Platz des Friedens,secondary,True,False,24.297,,"LINESTRING (11.7543204 52.7869604, 11.7542863 52.786937, 11.7542638 52.7869089, 11.7542545 52.7868782, 11.7542591 52.7868471, 11.7542772 52.7868178, 11.7543075 52.7867926, 11.7543478 52.7867731)",50,1,L 9,roundabout,
"[362900696, 10685373]",Stendaler Straße,secondary,False,False,36.381,,"LINESTRING (11.7543204 52.7869604, 11.7542833 52.7869919, 11.7539964 52.7872224)",50,2,"['L 14', 'L 9']",,
10685372,Platz des Friedens,secondary,True,False,4.9719999999999995,,"LINESTRING (11.7543478 52.7867731, 11.7543813 52.7867636, 11.7544171 52.7867581)",50,1,L 9,roundabout,
28309725,Melkerstraße,residential,False,True,13.053999999999998,,"LINESTRING (11.7543478 52.7867731, 11.7543107 52.7867513, 11.7542006 52.7866967)",,,,,
10685377,Breite Straße,residential,True,False,139.905,,"LINESTRING (11.752577 52.789779, 11.7531438 52.7885684)",20,,,,
311592224,Breite Straße,residential,False,True,67.959,,"LINESTRING (11.752577 52.789779, 11.7523109 52.7903686)",30,,,,
459210345,Kirchstraße,residential,True,False,110.217,,"LINESTRING (11.752577 52.789779, 11.7532643 52.7898735, 11.7541753 52.7899987)",,,,,
"[804293962, 10685379]",Poststraße,residential,False,True,130.374,,"LINESTRING (11.752577 52.789779, 11.7522456 52.7897296, 11.7506945 52.7894985)",30,,,,
28453746,Werderstraße,residential,False,True,91.409,,"LINESTRING (11.7498303 52.7893234, 11.7490478 52.7899956)",30,,,,
10685379,Poststraße,residential,False,False,61.287,,"LINESTRING (11.7498303 52.7893234, 11.750458 52.7894506, 11.7506362 52.7894867, 11.7506945 52.7894985)",30,,,,
"[28453739, 28453742]",Poststraße,residential,False,False,208.185,,"LINESTRING (11.7498303 52.7893234, 11.7476885 52.7891435, 11.7475682 52.7891276, 11.7467925 52.7889857)",,,,,
"[362900704, 95933584, 362900703]",Werderstraße,residential,False,True,174.14,,"LINESTRING (11.7498303 52.7893234, 11.7502023 52.7890216, 11.7503651 52.7888896, 11.7510598 52.788326, 11.7512401 52.7881828, 11.7512962 52.7881262, 11.7513275 52.7880945, 11.7513601 52.7880607)",30,2,,,
28309953,Bergstraße,residential,True,False,112.821,,"LINESTRING (11.7546278 52.7917422, 11.7538648 52.7918194, 11.753495 52.7918626, 11.7534026 52.7918627, 11.7530482 52.7918164, 11.7529775 52.7918063)",,,,,
124484502,Naumannstraße,residential,False,True,36.049,,"LINESTRING (11.7546278 52.7917422, 11.754648 52.7916909, 11.7547389 52.7914696, 11.7547559 52.7914274)",,,,,
"[124484504, 562465369, 28309833]",Werbener Straße,residential,False,True,137.039,,"LINESTRING (11.7546278 52.7917422, 11.7546275 52.7917747, 11.7546503 52.7918131, 11.7548043 52.7919123, 11.7550899 52.7921037, 11.7551578 52.7921456, 11.7552244 52.792185, 11.7555819 52.792375, 11.7560531 52.792599)",30,,,,
"[28584109, 228171182, 228171183, 28309850, 28309950]",Seehäuser Straße,residential,False,"[False, True]",119.702,,"LINESTRING (11.7527279 52.7917649, 11.7526436 52.7919543, 11.7526411 52.79196, 11.752577 52.7921126, 11.752464 52.7923575, 11.7523872 52.7925221, 11.7522285 52.7927976)","['50', '30']",,,,yes
124484500,Breite Straße,residential,False,False,126.48400000000001,,"LINESTRING (11.7527279 52.7917649, 11.7525933 52.7916848, 11.7524941 52.7915841, 11.7523627 52.7912587, 11.7521993 52.7908538, 11.7521711 52.7907004)",30,,,,
124484503,Seehäuser Straße,residential,False,False,45.896,,"LINESTRING (11.7522285 52.7927976, 11.7523285 52.7932059)",50,,,,
28309952,Krumker Straße,residential,False,False,29.359,,"LINESTRING (11.7522285 52.7927976, 11.7521808 52.7929007, 11.7521092 52.7929488, 11.751963 52.7929752)",50,,,,
"[28584109, 228171182, 228171183, 28309850, 28309950]",Seehäuser Straße,residential,False,"[False, True]",119.702,,"LINESTRING (11.7522285 52.7927976, 11.7523872 52.7925221, 11.752464 52.7923575, 11.752577 52.7921126, 11.7526411 52.79196, 11.7526436 52.7919543, 11.7527279 52.7917649)","['50', '30']",,,,yes
28584108,,residential,False,False,35.525,,"LINESTRING (11.7523285 52.7932059, 11.751963 52.7929752)",,,,,
124484503,Seehäuser Straße,residential,False,True,45.896,,"LINESTRING (11.7523285 52.7932059, 11.7522285 52.7927976)",50,,,,
28587417,Seilergasse,residential,False,False,125.309,,"LINESTRING (11.7523285 52.7932059, 11.7524469 52.7932026, 11.7526518 52.7932217, 11.7528153 52.7932713, 11.7529628 52.7933276, 11.7538567 52.7937938)",,,,,
1096779621,Breite Straße,residential,False,False,38.073,,"LINESTRING (11.7521711 52.7907004, 11.7523109 52.7903686)",30,,,,
28309776,Jüdenstraße,residential,False,True,127.889,,"LINESTRING (11.7521711 52.7907004, 11.7517898 52.7906329, 11.7516949 52.7906072, 11.7515919 52.7905684, 11.7514498 52.7904948, 11.7513531 52.7904291, 11.7508393 52.7900918, 11.7506552 52.7900677)",,,,,
124484500,Breite Straße,residential,False,True,126.48400000000001,,"LINESTRING (11.7521711 52.7907004, 11.7521993 52.7908538, 11.7523627 52.7912587, 11.7524941 52.7915841, 11.7525933 52.7916848, 11.7527279 52.7917649)",30,,,,
28309776,Jüdenstraße,residential,False,False,127.88900000000001,,"LINESTRING (11.7506552 52.7900677, 11.7508393 52.7900918, 11.7513531 52.7904291, 11.7514498 52.7904948, 11.7515919 52.7905684, 11.7516949 52.7906072, 11.7517898 52.7906329, 11.7521711 52.7907004)",,,,,
28309952,Krumker Straße,residential,False,True,42.066,,"LINESTRING (11.7513413 52.7929329, 11.751963 52.7929752)",50,,,,
28309952,Krumker Straße,residential,False,False,195.726,,"LINESTRING (11.7513413 52.7929329, 11.7502717 52.7928828, 11.7499111 52.7929151, 11.7496622 52.7929712, 11.7492479 52.7931804, 11.7487901 52.7934747)",50,,,,
28309971,Drescherhof,residential,False,False,72.768,,"LINESTRING (11.7513413 52.7929329, 11.7513117 52.7931298, 11.7512971 52.7931674, 11.7512755 52.7931971, 11.751209 52.7932705, 11.7511845 52.7933025, 11.7511752 52.7933422, 11.7511967 52.7935684)",,,,,
32974565,Melkerstraße,residential,False,False,22.186,,"LINESTRING (11.7525902 52.7857406, 11.7523666 52.7855939)",30,,,,
28309725,Melkerstraße,residential,False,False,73.441,,"LINESTRING (11.7525902 52.7857406, 11.7530801 52.7860418, 11.7533561 52.7862114)",,,,,
28309726,Katersteig,residential,True,False,109.03699999999999,,"LINESTRING (11.7525902 52.7857406, 11.7519862 52.7862292, 11.7516194 52.786526)",30,,,,
28309725,Melkerstraße,residential,False,False,78.445,,"LINESTRING (11.7533561 52.7862114, 11.7538437 52.7865149, 11.7540785 52.7866389, 11.7542006 52.7866967)",,,,,
28309725,Melkerstraße,residential,False,True,73.441,,"LINESTRING (11.7533561 52.7862114, 11.7530801 52.7860418, 11.7525902 52.7857406)",,,,,
4743310,Golle,residential,False,True,178.142,,"LINESTRING (11.7516194 52.786526, 11.7526391 52.7868787, 11.7526927 52.7868972, 11.7528573 52.7869541, 11.7531464 52.7870328, 11.7539964 52.7872224)",30,,,,
4743310,Golle,residential,False,False,178.142,,"LINESTRING (11.7539964 52.7872224, 11.7531464 52.7870328, 11.7528573 52.7869541, 11.7526927 52.7868972, 11.7526391 52.7868787, 11.7516194 52.786526)",30,,,,
"[10685380, 362900654]",Breite Straße,secondary,False,False,78.339,,"LINESTRING (11.7539964 52.7872224, 11.7539641 52.787262, 11.7538727 52.7873863, 11.7538033 52.7874717, 11.7535799 52.7878059, 11.7535393 52.7878362, 11.7534961 52.7878503)",50,2,L 9,,
"[362900696, 10685373]",Stendaler Straße,secondary,False,True,36.381,,"LINESTRING (11.7539964 52.7872224, 11.7542833 52.7869919, 11.7543204 52.7869604)",50,2,"['L 14', 'L 9']",,
