osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,bridge
25902352,2,B 283,Auerbacher Straße,primary,50,False,True,34.807,"LINESTRING (12.4671807 50.3550887, 12.4673466 50.3550846, 12.4674514 50.3550917, 12.467551 50.3551051, 12.4676648 50.3551235)",,,
"[84158973, 470221286]",2,B 283,Markneukirchner Straße,primary,50,False,False,98.133,"LINESTRING (12.4671807 50.3550887, 12.4669473 50.3551033, 12.4668181 50.3551196, 12.4667052 50.3551398, 12.4665803 50.3551677, 12.4664615 50.3551994, 12.4663218 50.3552453, 12.4661145 50.3553216, 12.4659598 50.3553747, 12.465899 50.3553919)",,,
85729907,,,Markneukirchner Straße,residential,,False,True,64.228,"LINESTRING (12.4671807 50.3550887, 12.4671243 50.3548728, 12.4673235 50.3546797, 12.4672236 50.3545692)",2,,
23507801,,,Kirchstraße,residential,,False,False,83.37100000000001,"LINESTRING (12.4671633 50.3568222, 12.4672481 50.3571001, 12.46726 50.3571528, 12.4673523 50.357562)",,,
23625357,,,Schloßstraße,residential,,False,True,79.055,"LINESTRING (12.4671633 50.3568222, 12.4673783 50.3567081, 12.4674757 50.3566373, 12.46757 50.3565484, 12.4678411 50.3562662)",,,
87135447,,,Schloßstraße,residential,50,False,False,219.82299999999998,"LINESTRING (12.4671633 50.3568222, 12.4667449 50.3568358, 12.4664128 50.3568963, 12.4662902 50.3569187, 12.4662433 50.3569279, 12.4661431 50.3569462, 12.4660256 50.3569672, 12.4656346 50.3570372, 12.4651547 50.3570515, 12.4641135 50.3571077)",,,
23625357,,,Schloßstraße,residential,,False,False,58.103,"LINESTRING (12.4685105 50.3558313, 12.4681346 50.3559796, 12.4680354 50.3560189, 12.4679521 50.3560925, 12.4679076 50.3561622)",,,
84158947,2,B 283,Auerbacher Straße,primary,50,False,True,66.084,"LINESTRING (12.4685105 50.3558313, 12.4687796 50.3561221, 12.4689744 50.3563466)",,,
948264883,2,B 283,Auerbacher Straße,primary,50,False,False,39.344,"LINESTRING (12.4685105 50.3558313, 12.4683544 50.3556615, 12.4682797 50.3555696, 12.4682425 50.3555217)",,,
87135447,,,Schloßstraße,residential,50,False,True,219.82300000000004,"LINESTRING (12.4641135 50.3571077, 12.4651547 50.3570515, 12.4656346 50.3570372, 12.4660256 50.3569672, 12.4661431 50.3569462, 12.4662433 50.3569279, 12.4662902 50.3569187, 12.4664128 50.3568963, 12.4667449 50.3568358, 12.4671633 50.3568222)",,,
222691783,,,Bahnhofstraße,residential,50,False,False,166.757,"LINESTRING (12.4641135 50.3571077, 12.4643704 50.3570021, 12.465878 50.3562595, 12.4659554 50.3561848)",,,
948264886,2,B 283,Markneukirchner Straße,primary,50,False,True,6.242,"LINESTRING (12.4658161 50.3554107, 12.465899 50.3553919)",,,
85704320,,,,residential,,False,True,176.386,"LINESTRING (12.4658161 50.3554107, 12.4657867 50.3553292, 12.4657836 50.355264, 12.4658021 50.3552144, 12.4659846 50.3550403, 12.4662422 50.3548965, 12.4663166 50.3548321, 12.4663706 50.3547506, 12.4664461 50.3546417, 12.4664998 50.3545718, 12.4665833 50.3544711, 12.4669074 50.3541751, 12.4669459 50.3541219, 12.4669566 50.3540627)",4,,
903478016,1,,Talstraße,residential,,True,False,25.423000000000002,"LINESTRING (12.4686462 50.3552508, 12.4684844 50.3552694, 12.4683629 50.355272, 12.4682937 50.3552855)",,,
84158947,2,B 283,Auerbacher Straße,primary,50,False,False,42.592,"LINESTRING (12.4692708 50.3566797, 12.4689744 50.3563466)",,,
24689140,,,Am Schulplatz,residential,,False,True,87.295,"LINESTRING (12.4692708 50.3566797, 12.4695264 50.3565495, 12.4696591 50.3564294, 12.4698028 50.3562793, 12.469818 50.3562634, 12.4697933 50.3561437, 12.4698434 50.3560972, 12.4699332 50.3561046)",,,
84158947,2,B 283,Auerbacher Straße,primary,50,False,True,60.738,"LINESTRING (12.4692708 50.3566797, 12.4694219 50.3569097, 12.4696016 50.3571835)",,,
224861823,2,B 283,Auerbacher Straße,primary,50,False,True,37.009,"LINESTRING (12.4696016 50.3571835, 12.469752 50.3575022)",,,
84158947,2,B 283,Auerbacher Straße,primary,50,False,False,60.738,"LINESTRING (12.4696016 50.3571835, 12.4694219 50.3569097, 12.4692708 50.3566797)",,,
199519525,2,B 283,Auerbacher Straße,primary,50,False,False,115.145,"LINESTRING (12.4698037 50.3585372, 12.469752 50.3575022)",,,
24689388,,,Obere Marktstraße,residential,,True,False,54.523,"LINESTRING (12.4698037 50.3585372, 12.4695304 50.3585322, 12.4693502 50.3585322, 12.4691871 50.3585486, 12.4690403 50.3585678)",,,
362275285,2,B 283,Auerbacher Straße,primary,50,False,True,133.728,"LINESTRING (12.4698037 50.3585372, 12.4698226 50.3589482, 12.4698306 50.3591208, 12.4699271 50.359624, 12.4699484 50.359735)",,,
24689398,,,Obere Marktstraße,residential,30,False,False,30.874,"LINESTRING (12.468362 50.3586131, 12.4680884 50.3586526, 12.4679425 50.3586198)",,,
60280114,,,Obere Marktstraße,residential,,False,True,48.382,"LINESTRING (12.468362 50.3586131, 12.4688631 50.3585808, 12.4690403 50.3585678)",,,
199519525,2,B 283,Auerbacher Straße,primary,50,False,True,115.145,"LINESTRING (12.469752 50.3575022, 12.4698037 50.3585372)",,,
224861823,2,B 283,Auerbacher Straße,primary,50,False,False,37.009,"LINESTRING (12.469752 50.3575022, 12.4696016 50.3571835)",,,
"[24689393, 24689395]",,,Untere Marktstraße,residential,10,True,False,181.273,"LINESTRING (12.4690403 50.3585678, 12.4690246 50.3585341, 12.4689982 50.3584774, 12.4689639 50.358357, 12.4689318 50.3582568, 12.4689093 50.3581863, 12.4688781 50.3580886, 12.4688193 50.3578488, 12.4687557 50.3575981, 12.4689639 50.3575803, 12.4694102 50.357541, 12.469752 50.3575022)",,,
60280114,,,Obere Marktstraße,residential,,False,False,48.382,"LINESTRING (12.4690403 50.3585678, 12.4688631 50.3585808, 12.468362 50.3586131)",,,
24689398,,,Obere Marktstraße,residential,30,False,True,49.254999999999995,"LINESTRING (12.4675382 50.3582635, 12.4676765 50.3584172, 12.4678138 50.3585431, 12.4679425 50.3586198)",,,
60096456,,,Kirchstraße,residential,30,False,False,99.58099999999999,"LINESTRING (12.4675382 50.3582635, 12.4676049 50.3587949, 12.4677276 50.3591488)",,,
"[87135449, 87135443]",,,Kirchstraße,residential,30,False,True,79.141,"LINESTRING (12.4675382 50.3582635, 12.467455 50.357898, 12.4673637 50.3576124, 12.4673523 50.357562)",,,
24689398,,,Obere Marktstraße,residential,30,False,False,49.254999999999995,"LINESTRING (12.4679425 50.3586198, 12.4678138 50.3585431, 12.4676765 50.3584172, 12.4675382 50.3582635)",,,
24689398,,,Obere Marktstraße,residential,30,False,True,30.874,"LINESTRING (12.4679425 50.3586198, 12.4680884 50.3586526, 12.468362 50.3586131)",,,
24689409,,,Gliersteig,residential,,False,True,85.40100000000001,"LINESTRING (12.4679425 50.3586198, 12.4680455 50.3589319, 12.4680713 50.3590305, 12.4681056 50.3590688, 12.4681914 50.3590962, 12.4683712 50.3591501, 12.468554 50.3591601)",,,
24689409,,,Gliersteig,residential,,False,False,85.40100000000001,"LINESTRING (12.468554 50.3591601, 12.4683712 50.3591501, 12.4681914 50.3590962, 12.4681056 50.3590688, 12.4680713 50.3590305, 12.4680455 50.3589319, 12.4679425 50.3586198)",,,
24689411,,,Wilhelmstraße,residential,,True,False,62.39999999999999,"LINESTRING (12.468554 50.3591601, 12.4684489 50.358921, 12.468362 50.3586131)",,,
24689411,,,Wilhelmstraße,residential,,True,False,36.01,"LINESTRING (12.4686378 50.3594795, 12.468554 50.3591601)",,,
24689415,,,Kreuzstraße,residential,,True,False,88.064,"LINESTRING (12.4686378 50.3594795, 12.4682231 50.359557, 12.4677276 50.3591488)",,,
24689415,,,Kreuzstraße,residential,,True,False,97.233,"LINESTRING (12.4699484 50.359735, 12.4693244 50.3596054, 12.4688953 50.3595288, 12.4686378 50.3594795)",,,
362275285,2,B 283,Auerbacher Straße,primary,50,False,False,133.728,"LINESTRING (12.4699484 50.359735, 12.4699271 50.359624, 12.4698306 50.3591208, 12.4698226 50.3589482, 12.4698037 50.3585372)",,,
362275285,2,B 283,Auerbacher Straße,primary,50,False,True,155.93,"LINESTRING (12.4699484 50.359735, 12.4701434 50.3606445, 12.4701751 50.3609552, 12.4701665 50.3611281)",,,
891995703,,,Untersachsenberger Straße,residential,,False,True,138.838,"LINESTRING (12.4699484 50.359735, 12.470123 50.3597263, 12.4702408 50.3596626, 12.4703637 50.3595302, 12.4705302 50.3594273, 12.4708093 50.3594175, 12.4708539 50.3594213, 12.4708919 50.3594245, 12.4712498 50.3594551, 12.4716757 50.3594957)",,,
24703384,,,Richard-Wagner-Straße,residential,,False,True,45.2,"LINESTRING (12.4681726 50.3610238, 12.4676376 50.3612446)",,,
24702819,,,Richard-Wagner-Straße,residential,,False,True,142.66,"LINESTRING (12.4681726 50.3610238, 12.468315 50.361003, 12.4688695 50.36104, 12.4694188 50.3610619, 12.4698737 50.3610839, 12.4701665 50.3611281)",,,
"[60579926, 60096447]",,,Kirchstraße,residential,30,False,True,211.42900000000003,"LINESTRING (12.4681726 50.3610238, 12.4680942 50.3603594, 12.4680834 50.3602675, 12.4680735 50.360146, 12.4678468 50.3594925, 12.4677276 50.3591488)",,,
24702819,,,Richard-Wagner-Straße,residential,,False,False,142.66,"LINESTRING (12.4701665 50.3611281, 12.4698737 50.3610839, 12.4694188 50.3610619, 12.4688695 50.36104, 12.468315 50.361003, 12.4681726 50.3610238)",,,
362275285,2,B 283,Auerbacher Straße,primary,50,False,False,155.93,"LINESTRING (12.4701665 50.3611281, 12.4701751 50.3609552, 12.4701434 50.3606445, 12.4699484 50.359735)",,,
24703346,,,Dr.-Zimmermann-Straße,residential,,False,True,153.162,"LINESTRING (12.4647553 50.3588753, 12.4646389 50.3588696, 12.4632081 50.3590673, 12.463129 50.3590657, 12.462963 50.3589573, 12.4627669 50.3588468)",,,
222979045,,,Amtsberg,residential,,False,False,57.80200000000001,"LINESTRING (12.4647553 50.3588753, 12.4649642 50.3586965, 12.4652474 50.358461)",,,
222979045,,,Amtsberg,residential,,False,False,36.806,"LINESTRING (12.4652474 50.358461, 12.4655736 50.3582036)",,,
24703360,,,Parkweg,residential,,False,True,49.408,"LINESTRING (12.4652474 50.358461, 12.4651101 50.3584665, 12.4648955 50.3584938, 12.4645608 50.3585322)",,,
222979045,,,Amtsberg,residential,,False,True,57.80200000000001,"LINESTRING (12.4652474 50.358461, 12.4649642 50.3586965, 12.4647553 50.3588753)",,,
24703471,,,Ludwig-van-Beethoven-Straße,residential,,False,False,129.071,"LINESTRING (12.4655736 50.3582036, 12.4661224 50.3593103)",,,
222979045,,,Amtsberg,residential,,False,False,29.227,"LINESTRING (12.4655736 50.3582036, 12.4658139 50.3579901)",,,
222979045,,,Amtsberg,residential,,False,True,36.806,"LINESTRING (12.4655736 50.3582036, 12.4652474 50.358461)",,,
222979045,,,Amtsberg,residential,,False,True,29.227,"LINESTRING (12.4658139 50.3579901, 12.4655736 50.3582036)",,,
