osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,junction
186894999,2,B 236,Plettenberger Straße,primary,50,False,False,315.902,"LINESTRING (7.7689007 51.2575384, 7.7688599 51.2573595, 7.7688386 51.2571641, 7.768824 51.2569263, 7.7688368 51.2566749, 7.7688674 51.2562709, 7.768967 51.255843, 7.7690357 51.2555209, 7.7690147 51.2552741, 7.7689318 51.2550373, 7.7688482 51.2549075, 7.7687006 51.2547489)",,,
760707356,2,B 229,Neuenrader Straße,primary,50,False,False,79.22000000000001,"LINESTRING (7.7707676 51.2614709, 7.7708828 51.2612046, 7.7708991 51.2611183, 7.7708825 51.2610572, 7.7708423 51.2610051, 7.7707632 51.2609432, 7.7705954 51.2608353)",,,
760707358,2,,Neustadtstraße,tertiary,,False,False,111.68099999999998,"LINESTRING (7.7707676 51.2614709, 7.770565 51.2614228, 7.770518 51.2614147, 7.770471 51.2614066, 7.7703497 51.2613925, 7.7700514 51.2613874, 7.7698196 51.2613752, 7.7696795 51.2613707, 7.7696684 51.2613703, 7.7694505 51.2613528, 7.7691963 51.2613052)",,,
405714938,2,B 229,Neuenrader Straße,primary,50,False,False,715.458,"LINESTRING (7.7682441 51.254842, 7.7687321 51.255166, 7.7688335 51.255389, 7.7688435 51.2555778, 7.768804 51.2557925, 7.7686469 51.2562706, 7.7685565 51.2566436, 7.7684317 51.2575145, 7.7684777 51.2577439, 7.7685409 51.2579521, 7.7686828 51.2582223, 7.7689519 51.2586512, 7.7692795 51.2591244, 7.7696545 51.2596759, 7.7698592 51.2599218, 7.7700903 51.2601906, 7.7702643 51.260531, 7.7702837 51.2605586, 7.7704333 51.2607055, 7.7705954 51.2608353)",,,
975414229,1,B 229,Neuenrader Straße,primary,50,True,False,26.762,"LINESTRING (7.7682441 51.254842, 7.7681923 51.2548024, 7.76815 51.2547411, 7.7681567 51.2546916, 7.7681802 51.2546518, 7.7682075 51.2546264)",,,
760707358,2,,Neustadtstraße,tertiary,,False,True,22.529,"LINESTRING (7.7689036 51.2612186, 7.7691963 51.2613052)",,,
26324511,2,,Neustadtstraße,tertiary,,False,False,151.88400000000001,"LINESTRING (7.7689036 51.2612186, 7.7683727 51.2610387, 7.7681145 51.2609449, 7.7679218 51.260877, 7.7674964 51.2607272, 7.7670968 51.260681, 7.7669334 51.2606674)",,,
760707364,,,Friedenstraße,residential,30,False,False,106.369,"LINESTRING (7.7689036 51.2612186, 7.7687609 51.261246, 7.7685906 51.2612586, 7.7674888 51.2612494, 7.7673828 51.2612476)",,,
26323325,,,Neustadtstraße,residential,,False,False,14.665,"LINESTRING (7.764705 51.2601144, 7.7646155 51.259995)",,,
"[101540025, 101540010, 338662530]",,,Friedenstraße,residential,,False,"[False, True]",73.236,"LINESTRING (7.764705 51.2601144, 7.764776 51.260212, 7.7647913 51.2603042, 7.7647562 51.2603963, 7.7646286 51.2606633, 7.764582 51.2607435)",yes,,
316225944,2,,Derwentsider Straße,tertiary,,False,False,86.533,"LINESTRING (7.764705 51.2601144, 7.7645412 51.2601838, 7.7645259 51.2601903, 7.764326 51.2602373, 7.7640751 51.2602649, 7.7638154 51.2602527, 7.7635234 51.2602138)",,,
760713041,2,,Neustadtstraße,tertiary,,False,True,52.067,"LINESTRING (7.764705 51.2601144, 7.7648458 51.260071, 7.7649858 51.2600543, 7.7651546 51.260081, 7.7653833 51.2601762)",,,
28882614,,,Derwentsider Straße,tertiary,,False,False,54.357000000000006,"LINESTRING (7.7612595 51.2580071, 7.7613423 51.258043, 7.7615112 51.2580886, 7.7617515 51.2581636, 7.7618607 51.2582046, 7.7619183 51.2582562)",,,
"[145943778, 537442251, 720353741, 720353742, 94813874, 28882613, 28882615]",2,,Derwentsider Straße,tertiary,30,False,True,303.313,"LINESTRING (7.7612595 51.2580071, 7.761175 51.2580442, 7.7611251 51.258072, 7.7610834 51.2580952, 7.7610344 51.2581441, 7.761025 51.2582079, 7.7610722 51.2583085, 7.7611156 51.258464, 7.7611224 51.2584883, 7.7611279 51.2585619, 7.7611294 51.258583, 7.7611401 51.2587271, 7.7611085 51.2588571, 7.7609727 51.259166, 7.7609491 51.2592294, 7.7609227 51.2593444, 7.7609426 51.2594423, 7.7610116 51.2595732, 7.7610362 51.2595981, 7.7611438 51.2597068, 7.7613184 51.259805, 7.7614472 51.2598457, 7.7615592 51.2598747, 7.7618475 51.2599343, 7.7624701 51.2600565)",,,
"[146160608, 29107247]",,,Goethestraße,residential,,False,True,115.39,"LINESTRING (7.7612595 51.2580071, 7.7612291 51.2579713, 7.7612135 51.2579119, 7.7612191 51.2577459, 7.7612279 51.257387, 7.7612562 51.2572163, 7.7613156 51.2569788)",,,
28882614,,,Derwentsider Straße,tertiary,,False,False,29.831000000000003,"LINESTRING (7.7619183 51.2582562, 7.7619052 51.2583011, 7.7618918 51.2583474, 7.7617646 51.2585039)",,,
28882614,,,Derwentsider Straße,tertiary,,False,True,54.35699999999999,"LINESTRING (7.7619183 51.2582562, 7.7618607 51.2582046, 7.7617515 51.2581636, 7.7615112 51.2580886, 7.7613423 51.258043, 7.7612595 51.2580071)",,,
"[28702352, 744416106, 24519575]",,,Bahnhofstraße,tertiary,,False,False,135.798,"LINESTRING (7.7617646 51.2585039, 7.7616742 51.2585223, 7.7614317 51.2585234, 7.760969 51.2585097, 7.7600583 51.2584827, 7.7598218 51.2584612)",yes,,
28882614,,,Derwentsider Straße,tertiary,,False,True,29.831,"LINESTRING (7.7617646 51.2585039, 7.7618918 51.2583474, 7.7619052 51.2583011, 7.7619183 51.2582562)",,,
242070080,,,Sandstraße,residential,,False,True,54.457,"LINESTRING (7.7617646 51.2585039, 7.761745 51.2585806, 7.761641 51.2589875)",,,
28702353,3,,Bahnhofstraße,tertiary,,False,True,30.509,"LINESTRING (7.7590222 51.2583572, 7.759293 51.2583923, 7.7594515 51.2584129)",,,
"[744416107, 35928287]",3,L 655,Inselstraße,secondary,50,False,False,71.999,"LINESTRING (7.7590222 51.2583572, 7.7588005 51.2583189, 7.7587816 51.2583157, 7.758485 51.2582655, 7.7581721 51.2582127, 7.7580311 51.2581743)",,,
"[35928288, 24519585, 24519584]","['2', '3']",L 655,Nordheller Weg,secondary,50,False,False,223.48899999999998,"LINESTRING (7.7590222 51.2583572, 7.7590772 51.2582829, 7.7590854 51.2582602, 7.7591174 51.2581721, 7.7591204 51.2580655, 7.7590847 51.2579225, 7.7588752 51.2575809, 7.7587082 51.2572965, 7.7586953 51.2572749, 7.7583011 51.2567111, 7.7581548 51.2564724)",yes,,
45064304,,,Bahnhofstraße,residential,,False,True,97.449,"LINESTRING (7.7590222 51.2583572, 7.7589294 51.2584545, 7.7588769 51.2585096, 7.7585961 51.2588467, 7.7584135 51.2590647, 7.7583741 51.25909, 7.7583218 51.2591079)",,,
