osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge
"[172457400, 12570639]",False,,Biegenstraße,residential,,False,71.749,"LINESTRING (8.7740361 50.8097899, 8.7739127 50.809815, 8.7735162 50.8099001, 8.7730766 50.81001)",,
"[227987383, 157377135]",True,1,"['Uferstraße', 'Wolffstraße']",residential,30,False,311.506,"LINESTRING (8.7740361 50.8097899, 8.7741353 50.8097685, 8.7754367 50.8094499, 8.7756706 50.8095551, 8.7757904 50.809603, 8.7759476 50.8096686, 8.7761967 50.8097653, 8.7763855 50.8098392, 8.7764557 50.8098831, 8.7765213 50.8099318, 8.7767682 50.8101371, 8.776922 50.8102915, 8.777025 50.8104565, 8.7771258 50.8106663, 8.7772095 50.810833)",,
"[44958018, 170031943, 766670514, 47248114, 445120789]",False,2,Biegenstraße,secondary,50,False,162.775,"LINESTRING (8.7740361 50.8097899, 8.7740488 50.8098116, 8.7740587 50.8098308, 8.7740889 50.8098948, 8.7741881 50.8100862, 8.7744069 50.8105112, 8.7744414 50.8105759, 8.7744942 50.810689, 8.7745265 50.8107517, 8.7745987 50.8109001, 8.7746128 50.8109403, 8.7746376 50.8109846, 8.7746699 50.8110541, 8.77474 50.8111842)",L 3381,
"[44659809, 35841275, 390777646]",False,"['2', '3']",Biegenstraße,secondary,50,True,136.879,"LINESTRING (8.7740361 50.8097899, 8.7740273 50.8097744, 8.7739364 50.8096255, 8.7738764 50.8095548, 8.7738331 50.8095055, 8.7737832 50.8094612, 8.7737457 50.8094257, 8.7737041 50.8093951, 8.7736584 50.8093513, 8.7735218 50.809261, 8.7734074 50.8091909, 8.7733596 50.8091677, 8.7733159 50.8091441, 8.773153 50.8090687, 8.7730198 50.8090082, 8.7729103 50.8089618, 8.7727938 50.8089057, 8.7727664 50.8088933)",L 3381,
"[300785880, 362027488]",True,2,Haspelstraße,residential,,False,132.40900000000002,"LINESTRING (8.7653897 50.8054462, 8.7651261 50.8060867, 8.7650857 50.8061887, 8.7649941 50.8064201, 8.7649369 50.8065641, 8.7649239 50.8066)",,
"[353389416, 175877273, 353389415]",False,,Wilhelmstraße,residential,30,True,197.80700000000002,"LINESTRING (8.7653897 50.8054462, 8.7655246 50.8054784, 8.7655904 50.8054893, 8.7659137 50.8055431, 8.7661346 50.8055798, 8.7663833 50.8056211, 8.767316 50.8057685, 8.7674091 50.8057835, 8.7674701 50.8057932, 8.7677303 50.8058353, 8.76791 50.8058647, 8.7681122 50.8058962)",,
"[87026585, 87026586, 358387877, 369638270]",False,"['2', '3']",Universitätsstraße,secondary,50,False,266.935,"LINESTRING (8.7649239 50.8066, 8.7651919 50.806627, 8.7656015 50.8066591, 8.7659639 50.8066846, 8.766345 50.8067188, 8.766414 50.8067249, 8.7664918 50.8067329, 8.7668791 50.8067802, 8.767183 50.8068134, 8.767415 50.8068463, 8.7674539 50.8068518, 8.7675567 50.8068664, 8.767724 50.8068901, 8.7679079 50.8069162, 8.7679495 50.8069221, 8.7680033 50.8069297, 8.7684771 50.8069969, 8.7685602 50.8070087, 8.76866 50.8070228)",K 68,
27327820,False,,Sommerbadstraße,residential,50,False,78.606,"LINESTRING (8.7774453 50.8051869, 8.7770779 50.8045192)",,
"[35907195, 206392668]",False,,Erlenring,residential,50,False,39.763,"LINESTRING (8.7774453 50.8051869, 8.7774811 50.8052699, 8.7775714 50.8055354)",,
206392668,False,,Erlenring,residential,50,True,213.12899999999996,"LINESTRING (8.7766246 50.8072616, 8.7766288 50.8071511, 8.7766405 50.8070677, 8.7766618 50.8069989, 8.7766984 50.8069275, 8.7768303 50.8067635, 8.7770106 50.8065724, 8.7770293 50.8065574, 8.7771051 50.8064966, 8.7772903 50.8063866, 8.7773957 50.8063102, 8.777421 50.8062919, 8.7775217 50.8062003, 8.7775657 50.806126, 8.7775982 50.8060516, 8.7776175 50.8059807, 8.7776273 50.8059088, 8.7776283 50.8058118, 8.7776228 50.8057682, 8.7776161 50.8057154, 8.7775714 50.8055354)",,
357702739,False,,Erlenring,residential,50,False,12.129,"LINESTRING (8.7766246 50.8072616, 8.7766202 50.807303, 8.7766255 50.8073705)",,
240779692,False,2,Erlenring,secondary_link,50,True,10.177,"LINESTRING (8.7767233 50.8076709, 8.7766902 50.8075818)",L 3381,
643821104,True,2,Erlenring,secondary,50,False,17.868,"LINESTRING (8.7767233 50.8076709, 8.7764819 50.8077214)",L 3381,
37529820,False,4,Rudolphsplatz,secondary,50,False,39.67,"LINESTRING (8.7716954 50.8074894, 8.7717658 50.8075093, 8.7718126 50.807524, 8.7719972 50.8075841, 8.7720742 50.8076144, 8.7721352 50.8076444, 8.7721758 50.8076719)",K 68,
"[286082368, 386628929, 358387880, 248545707, 42766259, 386628924]",False,"['4', '3']",Universitätsstraße,secondary,50,True,219.673,"LINESTRING (8.7716954 50.8074894, 8.771441 50.8074308, 8.7713942 50.8074211, 8.7712326 50.8073965, 8.7710779 50.8073768, 8.7708023 50.8073357, 8.7705418 50.8072926, 8.7705004 50.8072866, 8.7703643 50.8072644, 8.7701886 50.8072395, 8.7701225 50.8072301, 8.7699216 50.8072016, 8.7696548 50.8071638, 8.7692949 50.8071128, 8.768989 50.8070694, 8.7688482 50.8070495, 8.7688026 50.807043, 8.76866 50.8070228)",K 68,
26740064,True,,Uferstraße,residential,30,False,126.487,"LINESTRING (8.7772095 50.810833, 8.7772174 50.8109586, 8.7772202 50.8110027, 8.7772247 50.81135, 8.7772596 50.8117139, 8.7772853 50.8119692)",,
87413627,False,1,Uferstraße,residential,30,False,114.03099999999999,"LINESTRING (8.7772853 50.8119692, 8.7772992 50.8121679, 8.7773383 50.8124705, 8.7773436 50.8126971, 8.7772966 50.8129409, 8.7772774 50.8129902)",,
"[180255296, 377796161]",True,"['2', '1']",Heusingerstraße,residential,30,False,142.98499999999999,"LINESTRING (8.7772853 50.8119692, 8.7771589 50.8119881, 8.7766502 50.8120654, 8.7755907 50.812226, 8.7754326 50.8122523, 8.7753846 50.8122603, 8.775308 50.8122732)",,
40555842,False,,Hirschberg,residential,30,False,29.949,"LINESTRING (8.7709242 50.8078, 8.7709421 50.8080691)",,
"[157377065, 389090225]",True,,Lahntor,residential,30,False,90.294,"LINESTRING (8.7709242 50.8078, 8.7712397 50.8077788, 8.7714818 50.8077674, 8.7716644 50.8077607, 8.7718127 50.8077535, 8.7719439 50.8077466, 8.7719858 50.8077401, 8.7720163 50.8077291, 8.7721758 50.8076719)",,
37529820,False,4,Rudolphsplatz,secondary,50,True,39.669999999999995,"LINESTRING (8.7721758 50.8076719, 8.7721352 50.8076444, 8.7720742 50.8076144, 8.7719972 50.8075841, 8.7718126 50.807524, 8.7717658 50.8075093, 8.7716954 50.8074894)",K 68,
102794241,False,4,Rudolphsplatz,secondary,50,False,8.732,"LINESTRING (8.7721758 50.8076719, 8.772217 50.8077037, 8.772249 50.8077352)",K 68,
"[464439488, 904416952]",False,2,Biegenstraße,secondary,50,True,127.49900000000001,"LINESTRING (8.775308 50.8122732, 8.7752358 50.8121343, 8.7747982 50.8112931, 8.77474 50.8111842)",L 3381,
12570631,True,1,Savignystraße,residential,30,False,177.912,"LINESTRING (8.77474 50.8111842, 8.7759885 50.8109877, 8.7760428 50.8109785, 8.7762572 50.8109532, 8.7763572 50.8109411, 8.7763676 50.8109398, 8.7767311 50.8108959, 8.7770658 50.8108519, 8.7772095 50.810833)",,
"[44958018, 170031943, 766670514, 47248114, 445120789]",False,2,Biegenstraße,secondary,50,True,162.775,"LINESTRING (8.77474 50.8111842, 8.7746699 50.8110541, 8.7746376 50.8109846, 8.7746128 50.8109403, 8.7745987 50.8109001, 8.7745265 50.8107517, 8.7744942 50.810689, 8.7744414 50.8105759, 8.7744069 50.8105112, 8.7741881 50.8100862, 8.7740889 50.8098948, 8.7740587 50.8098308, 8.7740488 50.8098116, 8.7740361 50.8097899)",L 3381,
"[904416952, 464439488]",False,2,Biegenstraße,secondary,50,False,127.49900000000001,"LINESTRING (8.77474 50.8111842, 8.7747982 50.8112931, 8.7752358 50.8121343, 8.775308 50.8122732)",L 3381,
"[243219496, 285888601, 157677118]",True,2,Am Grün,tertiary,30,False,118.24199999999998,"LINESTRING (8.7717858 50.8064686, 8.7717888 50.806506, 8.7718073 50.8066285, 8.7718107 50.8066513, 8.7718688 50.8068724, 8.7719094 50.8070271, 8.771919 50.8071346, 8.7719083 50.8071601, 8.7718954 50.8071897, 8.7718738 50.8072253, 8.7718472 50.8072472, 8.7718179 50.8072671, 8.7717569 50.8073176, 8.7717381 50.8073365, 8.7717299 50.8073536, 8.7717203 50.8073779, 8.7716954 50.8074894)",K 7,
"[258336764, 9938582]",True,,Weidenhäuser Straße,living_street,,False,56.800000000000004,"LINESTRING (8.7737583 50.8075741, 8.7738025 50.8075052, 8.7741291 50.8073245, 8.7741927 50.8072763, 8.7742443 50.8072231, 8.7742723 50.8071906)",,
"[372437881, 113329386, 157677177, 206392671]",False,3,"['Erlenring', 'Weidenhäuser Brücke']",secondary,50,False,108.223,"LINESTRING (8.7737583 50.8075741, 8.7736698 50.8075742, 8.7735489 50.8075814, 8.7735194 50.8075831, 8.7734869 50.8075858, 8.7734738 50.8075873, 8.7728595 50.80764, 8.7725884 50.8076653, 8.7725008 50.8076714, 8.7724763 50.8076749, 8.772456 50.8076777, 8.772397 50.8076901, 8.772361 50.8077018, 8.7723458 50.8077067, 8.772249 50.8077352)",L 3381,yes
224789187,False,3,Erlenring,secondary,50,True,17.428,"LINESTRING (8.7737583 50.8075741, 8.7738459 50.8075866, 8.7739527 50.8076123, 8.773994 50.8076218)",L 3381,
228459395,False,3,Erlenring,residential,50,False,23.941,"LINESTRING (8.7766255 50.8073705, 8.7766521 50.8074742, 8.776664 50.8075087, 8.7766902 50.8075818)",,
357702739,False,,Erlenring,residential,50,True,12.129,"LINESTRING (8.7766255 50.8073705, 8.7766202 50.807303, 8.7766246 50.8072616)",,
220069789,False,,Mainzer Gasse,living_street,,True,76.62700000000001,"LINESTRING (8.7699886 50.810388, 8.7699718 50.8103617, 8.7699913 50.8102242, 8.7699963 50.8101963, 8.7700415 50.8099678, 8.7700991 50.8098819, 8.7701539 50.8097746, 8.7701546 50.8097163)",,
27364961,False,,Schuhmarkt,residential,30,False,5.629,"LINESTRING (8.7716359 50.8089993, 8.7715612 50.808981)",,
"[185354129, 225735467, 26252247]",True,,"['Marktgasse', 'Reitgasse', 'Markt']",living_street,,False,111.975,"LINESTRING (8.7716359 50.8089993, 8.7715531 50.809094, 8.7714799 50.8091704, 8.771303 50.8093115, 8.771169 50.8094208, 8.7711262 50.8094018, 8.7710024 50.8093415, 8.7708896 50.8092873, 8.7707555 50.809234, 8.7706907 50.8092086, 8.7706047 50.8091695, 8.7705394 50.8091337)",,
175632185,False,,Ritterstraße,living_street,,True,282.774,"LINESTRING (8.7693965 50.8094728, 8.7691454 50.809365, 8.768866 50.8093054, 8.7684572 50.8092349, 8.7683608 50.8092243, 8.7680448 50.8091859, 8.767883 50.8091689, 8.7677349 50.8091439, 8.7676094 50.8091146, 8.7674142 50.8090535, 8.7673748 50.8090429, 8.7673369 50.8090339, 8.7672635 50.8090234, 8.7671828 50.8090145, 8.7669391 50.8089856, 8.7667324 50.8089505, 8.7666155 50.8089285, 8.7665387 50.8089093, 8.7664284 50.8088795, 8.7662749 50.8088444, 8.7662165 50.808838, 8.7661714 50.8088337, 8.76609 50.8088273, 8.7658534 50.8088178, 8.7657019 50.8087967, 8.7656344 50.8087797, 8.7655684 50.8087622)",,
247925429,False,,Ritterstraße,living_street,,False,60.138000000000005,"LINESTRING (8.7693965 50.8094728, 8.7695264 50.809516, 8.7696605 50.8095606, 8.7697456 50.8095904, 8.7698628 50.8096265, 8.7700322 50.8096973, 8.7700926 50.8097111, 8.7701546 50.8097163)",,
27369804,True,1,Barfüßerstraße,living_street,,False,40.36,"LINESTRING (8.7675748 50.8080752, 8.7671365 50.8080154, 8.7670143 50.807996)",,
"[27367448, 1168148212]",True,,Kugelgasse,living_street,,False,53.824,"LINESTRING (8.7670452 50.8083498, 8.7672504 50.8083278, 8.7672831 50.8083243, 8.7673805 50.8083018, 8.767417 50.8082857, 8.7674547 50.8082627, 8.7674974 50.8082248, 8.767534 50.8081791, 8.7675748 50.8080752)",,
175409494,False,,Kugelgasse,living_street,,False,54.26399999999999,"LINESTRING (8.7670452 50.8083498, 8.767038 50.8083334, 8.7670175 50.8083193, 8.7669572 50.8083038, 8.7668578 50.8082831, 8.7667447 50.8082668, 8.7664819 50.8082462, 8.7664168 50.8082404, 8.7663184 50.8082354)",,
27367448,True,,Kugelgasse,living_street,,False,6.255,"LINESTRING (8.7665411 50.8085563, 8.7665862 50.8085078)",,
24739014,False,,Kugelgasse,living_street,,False,82.698,"LINESTRING (8.7665411 50.8085563, 8.7666195 50.8085664, 8.7667579 50.8085976, 8.7668515 50.8086385, 8.766968 50.8086712, 8.7671089 50.8087074, 8.767264 50.8087451, 8.767648 50.8087897)",,
175410226,False,,Kugelgasse,living_street,,False,13.809,"LINESTRING (8.7664576 50.8084237, 8.7664641 50.8084529, 8.7665862 50.8085078)",,
27367448,True,,Kugelgasse,living_street,,False,37.533,"LINESTRING (8.7665862 50.8085078, 8.7665997 50.8084954, 8.7666407 50.8084796, 8.7669554 50.808404, 8.7670166 50.8083752, 8.7670452 50.8083498)",,
175410226,False,,Kugelgasse,living_street,,True,13.809,"LINESTRING (8.7665862 50.8085078, 8.7664641 50.8084529, 8.7664576 50.8084237)",,
"[27367449, 175632186, 173366553]",False,,"['Ritterstraße', 'Sybelstraße']","['living_street', 'residential']",30,"[False, True]",131.601,"LINESTRING (8.7655684 50.8087622, 8.7654613 50.8087514, 8.7653674 50.8087319, 8.7645926 50.8085231, 8.7642652 50.8084349, 8.7638519 50.808297)",,
175632185,False,,Ritterstraße,living_street,,False,282.774,"LINESTRING (8.7655684 50.8087622, 8.7656344 50.8087797, 8.7657019 50.8087967, 8.7658534 50.8088178, 8.76609 50.8088273, 8.7661714 50.8088337, 8.7662165 50.808838, 8.7662749 50.8088444, 8.7664284 50.8088795, 8.7665387 50.8089093, 8.7666155 50.8089285, 8.7667324 50.8089505, 8.7669391 50.8089856, 8.7671828 50.8090145, 8.7672635 50.8090234, 8.7673369 50.8090339, 8.7673748 50.8090429, 8.7674142 50.8090535, 8.7676094 50.8091146, 8.7677349 50.8091439, 8.767883 50.8091689, 8.7680448 50.8091859, 8.7683608 50.8092243, 8.7684572 50.8092349, 8.768866 50.8093054, 8.7691454 50.809365, 8.7693965 50.8094728)",,
520018933,True,,Kugelgasse,living_street,,False,72.97899999999998,"LINESTRING (8.7655684 50.8087622, 8.7657418 50.8086924, 8.7658357 50.8086611, 8.7659434 50.8086319, 8.7661092 50.8086113, 8.7664849 50.8085656, 8.7665411 50.8085563)",,
27369805,False,,Markt,living_street,,True,28.671000000000003,"LINESTRING (8.7701546 50.8097163, 8.7701735 50.8096857, 8.7701918 50.8096561, 8.7703034 50.8094931, 8.770314 50.809479)",,
220069789,False,,Mainzer Gasse,living_street,,False,76.627,"LINESTRING (8.7701546 50.8097163, 8.7701539 50.8097746, 8.7700991 50.8098819, 8.7700415 50.8099678, 8.7699963 50.8101963, 8.7699913 50.8102242, 8.7699718 50.8103617, 8.7699886 50.810388)",,
247925429,False,,Ritterstraße,living_street,,True,60.138,"LINESTRING (8.7701546 50.8097163, 8.7700926 50.8097111, 8.7700322 50.8096973, 8.7698628 50.8096265, 8.7697456 50.8095904, 8.7696605 50.8095606, 8.7695264 50.809516, 8.7693965 50.8094728)",,
27367456,False,,Hirschberg,residential,30,False,33.983,"LINESTRING (8.7708602 50.8087009, 8.7708695 50.8086648, 8.7708982 50.808509, 8.7708684 50.8083984)",,
182783348,False,,Metzgergasse,residential,30,True,28.165000000000003,"LINESTRING (8.7705519 50.8079404, 8.7704676 50.8080535, 8.7704015 50.8081569, 8.7703914 50.8081724)",,
182783347,False,,Metzgergasse,residential,30,False,22.482,"LINESTRING (8.7703196 50.8082821, 8.7701588 50.8084569)",,
27367887,False,,Metzgergasse,residential,30,False,40.673,"LINESTRING (8.7703196 50.8082821, 8.7708314 50.8083906, 8.7708684 50.8083984)",,
182783348,False,,Metzgergasse,residential,30,False,13.2,"LINESTRING (8.7703196 50.8082821, 8.7703306 50.8082652, 8.7703914 50.8081724)",,
27367456,False,,Hirschberg,residential,30,False,19.346,"LINESTRING (8.7708684 50.8083984, 8.7708767 50.8083615, 8.7708827 50.8083341, 8.7709191 50.8082275)",,
27367456,False,,Hirschberg,residential,30,True,33.983,"LINESTRING (8.7708684 50.8083984, 8.7708982 50.808509, 8.7708695 50.8086648, 8.7708602 50.8087009)",,
27367887,False,,Metzgergasse,residential,30,True,40.673,"LINESTRING (8.7708684 50.8083984, 8.7708314 50.8083906, 8.7703196 50.8082821)",,
185196101,False,,Steingasse,living_street,,False,41.62,"LINESTRING (8.7697707 50.8093299, 8.7702645 50.8094654, 8.770314 50.809479)",,
27369212,True,,Hofstatt,residential,30,False,27.418,"LINESTRING (8.7693699 50.8080078, 8.7694397 50.8077652)",,
27369213,False,,Hofstatt,residential,30,False,45.689,"LINESTRING (8.7693699 50.8080078, 8.7693717 50.808065, 8.7698631 50.8082343)",,
27370331,True,1,Untergasse,residential,30,False,53.166000000000004,"LINESTRING (8.7694397 50.8077652, 8.7700603 50.8078345, 8.7701251 50.8078336, 8.7701859 50.8078273)",,
27369213,False,,Hofstatt,residential,30,True,45.689,"LINESTRING (8.7698631 50.8082343, 8.7693717 50.808065, 8.7693699 50.8080078)",,
102696013,False,,Hofstatt,residential,30,False,50.705,"LINESTRING (8.7698631 50.8082343, 8.7699606 50.8081233, 8.7699663 50.8081175, 8.7700999 50.8079627, 8.7701859 50.8078273)",,
102696013,False,,Hofstatt,residential,30,True,23.015,"LINESTRING (8.7698631 50.8082343, 8.7697743 50.8083635, 8.7698693 50.8083912)",,
27370331,True,1,Untergasse,residential,30,False,52.469,"LINESTRING (8.7701859 50.8078273, 8.7702436 50.8078145, 8.7702959 50.8077999, 8.7705502 50.8077967, 8.7707029 50.8077984, 8.7709242 50.8078)",,
102696013,False,,Hofstatt,residential,30,True,50.705,"LINESTRING (8.7701859 50.8078273, 8.7700999 50.8079627, 8.7699663 50.8081175, 8.7699606 50.8081233, 8.7698631 50.8082343)",,
"[182783346, 102696013]",False,,Hofstatt,residential,30,"[False, True]",20.517,"LINESTRING (8.7703107 50.8085785, 8.7703357 50.8085301, 8.7701804 50.808484, 8.7701452 50.8084722)",,
40555842,False,,Hirschberg,residential,30,True,29.949,"LINESTRING (8.7709421 50.8080691, 8.7709242 50.8078)",,
27367456,False,,Hirschberg,residential,30,True,17.688000000000002,"LINESTRING (8.7709421 50.8080691, 8.77093 50.8081624, 8.7709191 50.8082275)",,
27369268,False,,Reitgasse,residential,30,False,58.365,"LINESTRING (8.7709421 50.8080691, 8.7709885 50.8081209, 8.7710293 50.8081407, 8.7712097 50.8082009, 8.7712482 50.8082179, 8.7712797 50.8082355, 8.7713422 50.8082878, 8.7714377 50.8083599, 8.7714999 50.8084024, 8.7715324 50.8084246)",,
27804186,False,,Mariborer Straße,living_street,,True,166.723,"LINESTRING (8.7751779 50.805273, 8.7753111 50.8052892, 8.7753683 50.8052876, 8.7757037 50.8052781, 8.7757601 50.8052728, 8.7758025 50.8052578, 8.7758765 50.805214, 8.7762511 50.8049806, 8.7766058 50.8047404, 8.7766901 50.8047075, 8.776977 50.8045505, 8.7770779 50.8045192)",,
27327820,False,,Sommerbadstraße,residential,50,True,78.606,"LINESTRING (8.7770779 50.8045192, 8.7774453 50.8051869)",,
27804186,False,,Mariborer Straße,living_street,,False,166.723,"LINESTRING (8.7770779 50.8045192, 8.776977 50.8045505, 8.7766901 50.8047075, 8.7766058 50.8047404, 8.7762511 50.8049806, 8.7758765 50.805214, 8.7758025 50.8052578, 8.7757601 50.8052728, 8.7757037 50.8052781, 8.7753683 50.8052876, 8.7753111 50.8052892, 8.7751779 50.805273)",,
27804187,False,,Kappesgasse,living_street,,False,98.244,"LINESTRING (8.7754997 50.8076104, 8.7752775 50.807516, 8.7749394 50.8074013, 8.7747514 50.8073492, 8.7746264 50.807315, 8.7745047 50.8072738, 8.7742723 50.8071906)",,
32350616,True,,Erlenring,residential,30,False,43.689,"LINESTRING (8.7754997 50.8076104, 8.7756092 50.8076128, 8.7757302 50.8076155, 8.7758017 50.8076152, 8.7758615 50.8076102, 8.7759075 50.8076034, 8.7759477 50.8075914, 8.7760861 50.8075317)",,
27804187,False,,Kappesgasse,living_street,,True,98.244,"LINESTRING (8.7742723 50.8071906, 8.7745047 50.8072738, 8.7746264 50.807315, 8.7747514 50.8073492, 8.7749394 50.8074013, 8.7752775 50.807516, 8.7754997 50.8076104)",,
258336764,True,,Weidenhäuser Straße,living_street,,False,100.36200000000001,"LINESTRING (8.7742723 50.8071906, 8.7744367 50.8069885, 8.7745161 50.8068856, 8.7746105 50.8067905, 8.7748025 50.8066037, 8.7748903 50.8065081, 8.7749754 50.8064061)",,
27804188,False,,Am Erlengraben,residential,50,False,50.248000000000005,"LINESTRING (8.7775714 50.8055354, 8.7772826 50.8055793, 8.7770638 50.8056531, 8.7769245 50.8057147)",,
206392668,False,,Erlenring,residential,50,False,213.129,"LINESTRING (8.7775714 50.8055354, 8.7776161 50.8057154, 8.7776228 50.8057682, 8.7776283 50.8058118, 8.7776273 50.8059088, 8.7776175 50.8059807, 8.7775982 50.8060516, 8.7775657 50.806126, 8.7775217 50.8062003, 8.777421 50.8062919, 8.7773957 50.8063102, 8.7772903 50.8063866, 8.7771051 50.8064966, 8.7770293 50.8065574, 8.7770106 50.8065724, 8.7768303 50.8067635, 8.7766984 50.8069275, 8.7766618 50.8069989, 8.7766405 50.8070677, 8.7766288 50.8071511, 8.7766246 50.8072616)",,
"[35907195, 206392668]",False,,Erlenring,residential,50,True,39.763,"LINESTRING (8.7775714 50.8055354, 8.7774811 50.8052699, 8.7774453 50.8051869)",,
27804188,False,,Am Erlengraben,residential,50,True,50.248000000000005,"LINESTRING (8.7769245 50.8057147, 8.7770638 50.8056531, 8.7772826 50.8055793, 8.7775714 50.8055354)",,
34062569,True,,Am Erlengraben,living_street,,False,120.50799999999998,"LINESTRING (8.7769245 50.8057147, 8.7764073 50.8060499, 8.7763088 50.8061138, 8.7758822 50.8063987, 8.7757975 50.8065217)",,
"[258379948, 386628887]",True,,Erlenring,residential,30,False,49.067,"LINESTRING (8.7760861 50.8075317, 8.7763454 50.8073686, 8.7764626 50.8073014, 8.7765669 50.8072721, 8.7766246 50.8072616)",,
27804189,True,,Erlenring,secondary_link,50,False,8.295,"LINESTRING (8.7752268 50.8078599, 8.775226 50.8077853)",,
547222530,True,2,Erlenring,secondary,50,False,39.648,"LINESTRING (8.7752268 50.8078599, 8.7748835 50.8078241, 8.7746755 50.8077866)",L 3381,
1050824084,False,,Erlenring,secondary_link,,True,9.874,"LINESTRING (8.7755411 50.8078506, 8.775508 50.8077643)",,
668196552,True,2,Erlenring,secondary,50,False,22.149,"LINESTRING (8.7755411 50.8078506, 8.775386 50.8078612, 8.7752268 50.8078599)",L 3381,
"[189082386, 30476155]",False,1,Lingelgasse,living_street,,"[False, True]",48.257,"LINESTRING (8.7742172 50.8080176, 8.7741935 50.8079852, 8.7740968 50.8078449, 8.7739667 50.8076843, 8.773994 50.8076218)",,
32350621,False,3,Erlenring,secondary,50,True,51.370000000000005,"LINESTRING (8.773994 50.8076218, 8.7742929 50.8077074, 8.774465 50.8077482, 8.7746755 50.8077866)",L 3381,
"[189082386, 30476155]",False,1,Lingelgasse,living_street,,"[False, True]",48.257,"LINESTRING (8.773994 50.8076218, 8.7739667 50.8076843, 8.7740968 50.8078449, 8.7741935 50.8079852, 8.7742172 50.8080176)",,
224789187,False,3,Erlenring,secondary,50,False,17.427999999999997,"LINESTRING (8.773994 50.8076218, 8.7739527 50.8076123, 8.7738459 50.8075866, 8.7737583 50.8075741)",L 3381,
