osmid,oneway,lanes,highway,maxspeed,reversed,length,bridge,geometry,ref,name
"[499723522, 908057030]",True,1,tertiary,50,False,41.327999999999996,yes,"LINESTRING (9.1869229 51.7196456, 9.1869788 51.719517, 9.1869967 51.7194609, 9.1869993 51.7194148, 9.1869683 51.7193206, 9.1869468 51.7192839)",,
499723523,False,3,secondary,50,False,36.03,,"LINESTRING (9.1869229 51.7196456, 9.1871756 51.7194988, 9.1873137 51.7194306)",L 863,Bruchtauenstraße
499723508,False,,secondary,50,True,10.792,,"LINESTRING (9.1906898 51.7154514, 9.1906175 51.7155375)",L 863,
499723504,False,3,secondary,50,True,34.64,,"LINESTRING (9.1906898 51.7154514, 9.1907548 51.7153804, 9.1907809 51.7153564, 9.1909465 51.7151836)",L 863,Ostheimer Straße
499723506,True,1,tertiary,50,False,27.192999999999998,,"LINESTRING (9.1906898 51.7154514, 9.1907951 51.7154885, 9.1908715 51.715518, 9.1909491 51.7155559, 9.1910105 51.7155921)",K 18,Am Schützenanger
197946190,False,,residential,30,True,20.874,,"LINESTRING (9.1890808 51.7154715, 9.1889838 51.7155196, 9.1888159 51.7155576)",,Ostheimer Straße
"[596193810, 191905403, 191905404, 499723511]",False,2,tertiary,50,True,66.499,yes,"LINESTRING (9.1890808 51.7154715, 9.1891077 51.7154823, 9.1891411 51.7154892, 9.1891743 51.7154913, 9.1893743 51.7154694, 9.1896023 51.7154365, 9.1897721 51.7154196, 9.1899662 51.7154072, 9.1900265 51.7154066)",K 50,Ostheimer Straße
986792422,False,2,tertiary,50,False,4.8309999999999995,,"LINESTRING (9.1890808 51.7154715, 9.1890612 51.7154595, 9.1890425 51.7154358)",K 50,Am Bahndamm
986733969,False,,tertiary,50,False,9.563,,"LINESTRING (9.183454 51.7126022, 9.1835556 51.7126608)",K 50,Am Bahndamm
986733967,True,1,tertiary,50,False,6.786,,"LINESTRING (9.1910105 51.7155921, 9.1910344 51.7156513)",K 18,Am Schützenanger
331096732,False,1,residential,30,True,9.263,,"LINESTRING (9.1848458 51.7164257, 9.1847646 51.7164921)",,Ostheimer Straße
43598648,False,,living_street,,False,78.142,,"LINESTRING (9.1848458 51.7164257, 9.1856864 51.7167347, 9.185825 51.7167802)",,Henzengasse
331096732,False,1,residential,30,False,35.419,,"LINESTRING (9.1848458 51.7164257, 9.1849965 51.7162936, 9.1851419 51.7161653)",,Ostheimer Straße
24441204,False,,residential,30,False,42.063,,"LINESTRING (9.1876288 51.7174424, 9.1874349 51.7178011)",,Neustadt
33202789,False,,residential,30,False,3.837,,"LINESTRING (9.1876288 51.7174424, 9.1876484 51.7174101)",,Neustadt
43598645,False,,residential,30,False,55.506,,"LINESTRING (9.1876288 51.7174424, 9.1883705 51.7176374)",,Henzengasse
24441204,False,,residential,30,True,80.222,,"LINESTRING (9.1870996 51.718492, 9.1874349 51.7178011)",,Neustadt
596193808,False,,residential,30,False,32.034,,"LINESTRING (9.1870996 51.718492, 9.1875335 51.7185956)",,Königstraße
911167874,False,,residential,30,True,4.35,,"LINESTRING (9.1870996 51.718492, 9.1870396 51.7184798)",,Königstraße
603282870,False,2,tertiary,50,True,11.712,,"LINESTRING (9.1868916 51.7192313, 9.1867411 51.7191823)",,Bredenweg
"[908354120, 908057027, 908057029, 24441205]",True,1,tertiary,50,False,41.601,yes,"LINESTRING (9.1868916 51.7192313, 9.1869703 51.7192371, 9.1871632 51.7192746, 9.1872237 51.7192905, 9.187334 51.719316, 9.1874506 51.7193629)",,Bredenweg
499723519,False,,secondary,50,True,12.067,,"LINESTRING (9.1874506 51.7193629, 9.1873137 51.7194306)",L 863,Bruchtauenstraße
24441206,False,3,secondary,50,False,42.451,,"LINESTRING (9.1874506 51.7193629, 9.1875541 51.7193133, 9.1875948 51.7192933, 9.1879412 51.7191319)",L 863,
24441207,True,1,tertiary,50,False,27.952,,"LINESTRING (9.1874506 51.7193629, 9.1875803 51.7194323, 9.1877016 51.7194927, 9.187751 51.7195307)",K 57,Bökendorfer Straße
26631620,False,,residential,,False,83.106,,"LINESTRING (9.1882116 51.7198664, 9.1882699 51.7198541, 9.1883185 51.7198403, 9.1884384 51.7198197, 9.1887986 51.7197832, 9.1889321 51.7197556, 9.1891119 51.7196981, 9.1893237 51.7196059)",,Hahnenhof
144000518,False,2,tertiary,50,True,28.964000000000002,,"LINESTRING (9.1882116 51.7198664, 9.1880534 51.7197333, 9.1879433 51.7196669)",K 57,Bökendorfer Straße
"[475006179, 603446051, 475003215, 599925267, 599925268, 599925269, 599925270]",False,2,tertiary,50,False,226.16199999999998,,"LINESTRING (9.1789135 51.7131777, 9.1789143 51.7132508, 9.1789232 51.7133069, 9.1789268 51.7133354, 9.1789401 51.7133799, 9.1789642 51.7134371, 9.1790428 51.7136053, 9.1790599 51.713642, 9.1791084 51.7137459, 9.179173 51.7138914, 9.179225 51.7139931, 9.1792601 51.7140696, 9.1793413 51.7142469, 9.1793678 51.7143048, 9.1793942 51.7143625, 9.1794095 51.7143956, 9.1794166 51.714411, 9.1794742 51.7145208, 9.1795879 51.7147105, 9.179639 51.7147889, 9.1796533 51.7148071, 9.1796757 51.7148357, 9.1796993 51.7148641, 9.179901 51.7151053)",,Warburger Straße
"[599925272, 475006181]",False,,unclassified,50,False,26.197,,"LINESTRING (9.1789135 51.7131777, 9.1788776 51.713176, 9.1788333 51.7131727, 9.1788232 51.7131718, 9.1787723 51.7131645, 9.1786911 51.7131481, 9.1786451 51.7131282, 9.1785738 51.7130887)",,Driburger Straße
"[475006178, 599925271]",False,2,tertiary,50,True,79.119,,"LINESTRING (9.1789135 51.7131777, 9.1789155 51.7131248, 9.1789253 51.7130625, 9.1789991 51.7128715, 9.1790024 51.7128619, 9.1791043 51.7126089, 9.1791555 51.7124838)",,Warburger Straße
"[566196336, 599655832]",True,1,tertiary,,False,22.074,,"LINESTRING (9.1806788 51.7158198, 9.180737 51.7157399, 9.1807447 51.7157282, 9.1807528 51.7157153, 9.1807967 51.7156775, 9.1808053 51.7156655, 9.1808202 51.7156426)",,Nieheimer Straße
"[603516978, 603446052, 603516957]",False,2,tertiary,,True,133.164,,"LINESTRING (9.1806788 51.7158198, 9.1806079 51.7158563, 9.1805201 51.7159018, 9.1803939 51.7159707, 9.1803835 51.7159759, 9.180163 51.7160856, 9.1800194 51.7161737, 9.1798565 51.7162686, 9.179808 51.7162984, 9.1794935 51.7164921, 9.1794769 51.7165024, 9.1794434 51.7165248, 9.1793303 51.7165989, 9.1792743 51.7166402)",,Nieheimer Straße
290072448,False,2,tertiary,,False,7.314,,"LINESTRING (9.1787542 51.7186494, 9.1787733 51.7185847)",,Nieheimer Straße
25048099,True,,residential,,False,27.603,,"LINESTRING (9.1787542 51.7186494, 9.1786127 51.7186409, 9.1784425 51.7186287, 9.1783571 51.7186178)",,Faulensieksweg
24973771,False,,residential,,True,106.30600000000001,,"LINESTRING (9.1805915 51.7128189, 9.1804126 51.7127412, 9.1801552 51.7126787, 9.180066 51.7126616, 9.1797043 51.7125902, 9.1796359 51.7125772, 9.1792591 51.7125054, 9.1792313 51.7125, 9.1791555 51.7124838)",,Am Sudheimer Weg
24973771,False,,residential,,False,106.30599999999998,,"LINESTRING (9.1791555 51.7124838, 9.1792313 51.7125, 9.1792591 51.7125054, 9.1796359 51.7125772, 9.1797043 51.7125902, 9.180066 51.7126616, 9.1801552 51.7126787, 9.1804126 51.7127412, 9.1805915 51.7128189)",,Am Sudheimer Weg
"[475006178, 599925271]",False,2,tertiary,50,False,79.119,,"LINESTRING (9.1791555 51.7124838, 9.1791043 51.7126089, 9.1790024 51.7128619, 9.1789991 51.7128715, 9.1789253 51.7130625, 9.1789155 51.7131248, 9.1789135 51.7131777)",,Warburger Straße
144002519,False,2,tertiary,,True,14.231,,"LINESTRING (9.1790463 51.7170879, 9.1790005 51.7172127)",,Nieheimer Straße
978433704,False,2,tertiary,,False,4.679,,"LINESTRING (9.1790463 51.7170879, 9.1790565 51.7170463)",,Nieheimer Straße
25047925,False,,residential,30,False,95.714,,"LINESTRING (9.1790463 51.7170879, 9.1792597 51.7171111, 9.1793771 51.7171257, 9.1794133 51.717131, 9.179695 51.717172, 9.1799104 51.7171968, 9.1799449 51.7172006, 9.1804099 51.7172517)",,Am Thy
"[33074088, 33074229]",False,,residential,30,False,195.39700000000002,,"LINESTRING (9.1824121 51.7171027, 9.1824322 51.7170694, 9.182668 51.7167806, 9.1827324 51.7166958, 9.1827932 51.7166195, 9.1830628 51.7163195, 9.183155 51.7162474, 9.183341 51.7161096, 9.1835047 51.7159843, 9.1838955 51.7157499, 9.1839566 51.7157219, 9.1840424 51.7156964)",,"['Wolfskuhle', 'Rosenstraße']"
"[1222168631, 33202766, 180705511]",False,,"['residential', 'living_street']",30,False,166.49200000000002,,"LINESTRING (9.1824121 51.7171027, 9.1824769 51.7171074, 9.1830112 51.7171458, 9.1831094 51.7171687, 9.1833314 51.7172209, 9.1834887 51.7172578, 9.1836031 51.7172881, 9.1837827 51.7173472, 9.1838288 51.7173665, 9.1838477 51.7173741, 9.1841451 51.7175262, 9.1843685 51.7176395, 9.1845536 51.7177163)",,"['Am Thy', 'Königstraße']"
"[603258352, 25047925]",False,,residential,30,True,56.353,,"LINESTRING (9.1824121 51.7171027, 9.1823525 51.717182, 9.1823108 51.7172222, 9.1822221 51.717258, 9.182138 51.7172789, 9.1819615 51.7173121, 9.181786 51.7173277, 9.1817446 51.7173291)",,Am Thy
866686568,False,,residential,30,True,19.131,,"LINESTRING (9.1786375 51.7164389, 9.1783844 51.7163681)",,Bohlenweg
25333565,False,,residential,,False,172.45700000000002,,"LINESTRING (9.1786375 51.7164389, 9.1786771 51.716397, 9.1788972 51.7161572, 9.1791016 51.7159347, 9.1791328 51.7159007, 9.1798389 51.7151317, 9.1798564 51.7151242, 9.179901 51.7151053)",,Am Gänseanger
866686568,False,,residential,30,False,49.349,,"LINESTRING (9.1786375 51.7164389, 9.1789988 51.7165418, 9.1790253 51.7165494, 9.1790979 51.7165701, 9.1792743 51.7166402)",,Bohlenweg
25333565,False,,residential,,True,172.45700000000002,,"LINESTRING (9.179901 51.7151053, 9.1798564 51.7151242, 9.1798389 51.7151317, 9.1791328 51.7159007, 9.1791016 51.7159347, 9.1788972 51.7161572, 9.1786771 51.716397, 9.1786375 51.7164389)",,Am Gänseanger
599925267,False,2,tertiary,,False,22.05,,"LINESTRING (9.179901 51.7151053, 9.1800086 51.7152104, 9.1800767 51.715271)",,Warburger Straße
"[603446051, 475006179, 475003215, 599925267, 599925268, 599925269, 599925270]",False,2,tertiary,50,True,226.16199999999998,,"LINESTRING (9.179901 51.7151053, 9.1796993 51.7148641, 9.1796757 51.7148357, 9.1796533 51.7148071, 9.179639 51.7147889, 9.1795879 51.7147105, 9.1794742 51.7145208, 9.1794166 51.714411, 9.1794095 51.7143956, 9.1793942 51.7143625, 9.1793678 51.7143048, 9.1793413 51.7142469, 9.1792601 51.7140696, 9.179225 51.7139931, 9.179173 51.7138914, 9.1791084 51.7137459, 9.1790599 51.713642, 9.1790428 51.7136053, 9.1789642 51.7134371, 9.1789401 51.7133799, 9.1789268 51.7133354, 9.1789232 51.7133069, 9.1789143 51.7132508, 9.1789135 51.7131777)",,Warburger Straße
"[566178393, 607116762]",False,,residential,,True,82.326,,"LINESTRING (9.1771621 51.7186132, 9.1774679 51.7186142, 9.1778326 51.7186154, 9.1778648 51.7186155, 9.177968 51.7186171, 9.1780694 51.7186187, 9.1783412 51.7186178, 9.1783571 51.7186178)",,Faulensieksweg
330294492,False,,residential,30,False,5.478,,"LINESTRING (9.1859185 51.718204, 9.1859902 51.7182253)",,Königstraße
43598640,False,,residential,30,True,86.58099999999999,,"LINESTRING (9.1859185 51.718204, 9.1859883 51.7180229, 9.1861104 51.7174353)",,Antoniusstraße
330294492,False,,residential,30,True,60.023,,"LINESTRING (9.1859185 51.718204, 9.1857944 51.7181661, 9.1855899 51.7180983, 9.1851602 51.7179387)",,Königstraße
26631620,False,,residential,,True,83.106,,"LINESTRING (9.1893237 51.7196059, 9.1891119 51.7196981, 9.1889321 51.7197556, 9.1887986 51.7197832, 9.1884384 51.7198197, 9.1883185 51.7198403, 9.1882699 51.7198541, 9.1882116 51.7198664)",,Hahnenhof
60140414,False,,residential,,True,69.605,,"LINESTRING (9.1893237 51.7196059, 9.1885976 51.7193421, 9.1884306 51.7193274)",,Heilige Seele
603283281,False,,living_street,,False,162.62800000000001,,"LINESTRING (9.1893237 51.7196059, 9.189455 51.7195384, 9.1895585 51.7194459, 9.1905945 51.7183799)",,Hahnenhof
35343212,False,,residential,30,True,105.01599999999999,,"LINESTRING (9.1905945 51.7183799, 9.1910706 51.7178328, 9.1913564 51.7175628)",,Hahnenhof
603283281,False,,living_street,,True,162.628,,"LINESTRING (9.1905945 51.7183799, 9.1895585 51.7194459, 9.189455 51.7195384, 9.1893237 51.7196059)",,Hahnenhof
