osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes,access
24757172,Harpenfelder Weg,tertiary,False,False,145.792,"LINESTRING (8.342569 52.3235404, 8.3426986 52.323578, 8.3428316 52.3235891, 8.342973 52.3235839, 8.3431293 52.3235568, 8.3436063 52.3233906, 8.3437795 52.3233264, 8.3439792 52.323286, 8.3441505 52.3232655, 8.3443279 52.3232735, 8.3444342 52.3233047, 8.3445372 52.3233542)",K 424,,,,
24757172,Harpenfelder Weg,tertiary,False,True,17.576,"LINESTRING (8.342569 52.3235404, 8.3424703 52.323506, 8.3424255 52.3234726, 8.342403 52.3234293)",K 424,,,,
24757172,Harpenfelder Weg,tertiary,False,False,36.518,"LINESTRING (8.3418758 52.3233789, 8.3419812 52.3233954, 8.3422796 52.3234337, 8.342403 52.3234293)",K 424,,,,
24757172,Harpenfelder Weg,tertiary,False,True,95.761,"LINESTRING (8.3418758 52.3233789, 8.3418774 52.3232968, 8.3418439 52.3232289, 8.3417572 52.3231708, 8.3413428 52.3229037, 8.3410753 52.3226997)",K 424,,,,
24757173,Essener Straße,residential,False,False,311.945,"LINESTRING (8.3418758 52.3233789, 8.3417154 52.3233773, 8.3415578 52.3234077, 8.3413733 52.3234755, 8.3411763 52.3235635, 8.3410311 52.3236319, 8.3408075 52.3237143, 8.3405896 52.3237681, 8.3380852 52.3240158, 8.3375025 52.3240666)",,,,,
24757173,Essener Straße,residential,False,True,311.94499999999994,"LINESTRING (8.3375025 52.3240666, 8.3380852 52.3240158, 8.3405896 52.3237681, 8.3408075 52.3237143, 8.3410311 52.3236319, 8.3411763 52.3235635, 8.3413733 52.3234755, 8.3415578 52.3234077, 8.3417154 52.3233773, 8.3418758 52.3233789)",,,,,
247378269,Gartenstraße,tertiary,False,False,147.44299999999998,"LINESTRING (8.3375025 52.3240666, 8.3377097 52.3234483, 8.3378495 52.323114, 8.3381208 52.322806)",K 410,50,,,
24757174,Franz-Martin-Straße,residential,False,False,86.495,"LINESTRING (8.3443847 52.3195211, 8.3447754 52.3202614)",,,,,
24757176,Lindenstraße,tertiary,False,True,105.149,"LINESTRING (8.3443847 52.3195211, 8.3445534 52.3194711, 8.3447223 52.3194265, 8.344952 52.3193835, 8.3458578 52.319241)",K 410,30,,,
436057732,Lindenstraße,tertiary,False,False,11.84,"LINESTRING (8.3443847 52.3195211, 8.3442913 52.3195442, 8.3442204 52.3195559)",K 410,30,,,
24757174,Franz-Martin-Straße,residential,False,True,86.495,"LINESTRING (8.3447754 52.3202614, 8.3443847 52.3195211)",,,,,
24757174,Franz-Martin-Straße,residential,False,False,129.202,"LINESTRING (8.3447754 52.3202614, 8.3451238 52.3209581, 8.345331 52.3213726)",,,,,
24757185,Franz-Martin-Straße,residential,False,False,58.887,"LINESTRING (8.3447754 52.3202614, 8.3453009 52.320183, 8.3455444 52.320315)",,,,,
24757182,Oststraße,residential,False,True,103.426,"LINESTRING (8.345331 52.3213726, 8.346788 52.3211042)",,,,,
24757174,Franz-Martin-Straße,residential,False,True,129.202,"LINESTRING (8.345331 52.3213726, 8.3451238 52.3209581, 8.3447754 52.3202614)",,,,,
"[632529723, 33757220]",Franz-Martin-Straße,residential,False,False,140.315,"LINESTRING (8.345331 52.3213726, 8.3459128 52.3225363, 8.3459343 52.3225794)",,,,,
24757180,Lindenstraße,tertiary,True,False,14.517999999999999,"LINESTRING (8.3476527 52.3188979, 8.347624 52.3189091, 8.3475918 52.318914, 8.3475559 52.3189119, 8.3475292 52.3189049, 8.3475009 52.3188893, 8.3474823 52.3188655)",K 410,30,roundabout,,
24757181,Lerchenstraße,residential,False,False,127.071,"LINESTRING (8.3476527 52.3188979, 8.3477102 52.318995, 8.3478969 52.3193102, 8.3479072 52.3193276, 8.3482892 52.3199724)",,,,,
24757180,Lindenstraße,tertiary,True,False,16.54,"LINESTRING (8.3474823 52.3188655, 8.3474807 52.3188413, 8.3474862 52.3188284, 8.3475067 52.318808, 8.347538 52.3187937, 8.347574 52.3187875, 8.3476049 52.3187887, 8.3476377 52.3187967)",K 410,30,roundabout,,
854292402,Lindenstraße,tertiary,False,False,15.011,"LINESTRING (8.3474823 52.3188655, 8.3473777 52.3188817, 8.3472695 52.3189015)",K 410,30,,,
24757176,Lindenstraße,tertiary,False,True,5.092,"LINESTRING (8.3458578 52.319241, 8.3459304 52.3192297)",K 410,30,,,
24757176,Lindenstraße,tertiary,False,False,105.14899999999999,"LINESTRING (8.3458578 52.319241, 8.344952 52.3193835, 8.3447223 52.3194265, 8.3445534 52.3194711, 8.3443847 52.3195211)",K 410,30,,,
24757183,Wittekindstraße,living_street,False,True,216.612,"LINESTRING (8.3458578 52.319241, 8.3459811 52.3194879, 8.3461318 52.3197898, 8.3461743 52.3198749, 8.346788 52.3211042)",,,,,
24757177,Schwalbenstraße,living_street,False,False,88.735,"LINESTRING (8.3498556 52.3187943, 8.3502697 52.3195511)",,,,,
24757177,Schwalbenstraße,living_street,False,True,73.211,"LINESTRING (8.3498556 52.3187943, 8.3495752 52.3181586)",,,,,
24757179,Finkenstraße,living_street,False,True,200.802,"LINESTRING (8.3498556 52.3187943, 8.3486259 52.3191022, 8.3486529 52.3191499, 8.3489908 52.3197476, 8.3491145 52.3197875, 8.3494674 52.3197228)",,,,,
24757177,Schwalbenstraße,living_street,False,False,57.777,"LINESTRING (8.3502697 52.3195511, 8.3494674 52.3197228)",,,,,
24757177,Schwalbenstraße,living_street,False,True,88.735,"LINESTRING (8.3502697 52.3195511, 8.3498556 52.3187943)",,,,,
24757177,Schwalbenstraße,living_street,False,True,57.777,"LINESTRING (8.3494674 52.3197228, 8.3502697 52.3195511)",,,,,
24757177,Schwalbenstraße,living_street,False,False,121.459,"LINESTRING (8.3494674 52.3197228, 8.3496252 52.3200494, 8.3484581 52.3202865)",,,,,
24757179,Finkenstraße,living_street,False,False,200.802,"LINESTRING (8.3494674 52.3197228, 8.3491145 52.3197875, 8.3489908 52.3197476, 8.3486529 52.3191499, 8.3486259 52.3191022, 8.3498556 52.3187943)",,,,,
24757181,Lerchenstraße,residential,False,False,51.272,"LINESTRING (8.3484581 52.3202865, 8.3486837 52.3207265)",,,,,
24757181,Lerchenstraße,residential,False,True,36.765,"LINESTRING (8.3484581 52.3202865, 8.3482892 52.3199724)",,,,,
24757177,Schwalbenstraße,living_street,False,True,121.459,"LINESTRING (8.3484581 52.3202865, 8.3496252 52.3200494, 8.3494674 52.3197228)",,,,,
24757182,Oststraße,residential,False,False,103.426,"LINESTRING (8.346788 52.3211042, 8.345331 52.3213726)",,,,,
24757182,Oststraße,residential,False,True,135.517,"LINESTRING (8.346788 52.3211042, 8.3474721 52.320967, 8.3486837 52.3207265)",,,,,
24757183,Wittekindstraße,living_street,False,False,216.61199999999997,"LINESTRING (8.346788 52.3211042, 8.3461743 52.3198749, 8.3461318 52.3197898, 8.3459811 52.3194879, 8.3458578 52.319241)",,,,,
24757181,Lerchenstraße,residential,False,False,36.765,"LINESTRING (8.3482892 52.3199724, 8.3484581 52.3202865)",,,,,
24757184,Drosselweg,residential,False,False,74.015,"LINESTRING (8.3482892 52.3199724, 8.3472453 52.3201619)",,,,,
24757181,Lerchenstraße,residential,False,True,127.071,"LINESTRING (8.3482892 52.3199724, 8.3479072 52.3193276, 8.3478969 52.3193102, 8.3477102 52.318995, 8.3476527 52.3188979)",,,,,
24757184,Drosselweg,residential,False,True,74.015,"LINESTRING (8.3472453 52.3201619, 8.3482892 52.3199724)",,,,,
24757191,Klusring,living_street,False,False,340.51,"LINESTRING (8.3492888 52.3172866, 8.3510406 52.3168398, 8.3506184 52.3160993, 8.3488863 52.3164574)",,,,,
24757201,Kirchbreite,residential,False,True,96.176,"LINESTRING (8.3492888 52.3172866, 8.3491897 52.3170825, 8.3490445 52.3167834, 8.348897 52.3164795, 8.3488863 52.3164574)",,,,,
24757201,Kirchbreite,residential,False,False,95.77499999999999,"LINESTRING (8.3492888 52.3172866, 8.3493412 52.3173831, 8.3495611 52.3176743, 8.3498256 52.3180137, 8.349868 52.3180711)",,,,,
24757191,Klusring,living_street,False,True,340.51,"LINESTRING (8.3488863 52.3164574, 8.3506184 52.3160993, 8.3510406 52.3168398, 8.3492888 52.3172866)",,,,,
24757201,Kirchbreite,residential,False,False,96.176,"LINESTRING (8.3488863 52.3164574, 8.348897 52.3164795, 8.3490445 52.3167834, 8.3491897 52.3170825, 8.3492888 52.3172866)",,,,,
"[24757201, 396549322]","['Kirchbreite', 'Klusweg']",residential,False,"[False, True]",158.601,"LINESTRING (8.3488863 52.3164574, 8.3487607 52.3161682, 8.3482621 52.3162787, 8.3475619 52.316431, 8.347018 52.3165357)",,,,,
299644517,Lindenstraße,tertiary,False,True,112.712,"LINESTRING (8.3481102 52.3186335, 8.3495752 52.3181586)",K 410,30,,2,
24757193,Georgsweg,residential,False,True,244.794,"LINESTRING (8.3481102 52.3186335, 8.3480873 52.3185901, 8.347018 52.3165357)",,,,,
299644517,Lindenstraße,tertiary,False,False,37.012,"LINESTRING (8.3481102 52.3186335, 8.3477559 52.3187443, 8.3477251 52.3187539, 8.3476377 52.3187967)",K 410,30,,2,
24757193,Georgsweg,residential,False,False,47.373,"LINESTRING (8.3464492 52.3154175, 8.346638 52.3158276)",,,,,
24757199,Im Gollrott,residential,False,False,179.524,"LINESTRING (8.3464492 52.3154175, 8.3440318 52.3160677)",,,,,
24757193,Georgsweg,residential,False,False,82.866,"LINESTRING (8.346638 52.3158276, 8.347018 52.3165357)",,,,,
24757193,Georgsweg,residential,False,True,47.373,"LINESTRING (8.346638 52.3158276, 8.3464492 52.3154175)",,,,,
24757200,Im Weidengrund,residential,False,False,175.71200000000002,"LINESTRING (8.346638 52.3158276, 8.3459605 52.3160129, 8.3448873 52.3163375, 8.3442833 52.3164765)",,,,,
24757197,Bornweg,residential,False,False,83.473,"LINESTRING (8.3435733 52.3153713, 8.3440318 52.3160677)",,,,,
24757197,Bornweg,residential,False,True,22.082,"LINESTRING (8.3435733 52.3153713, 8.3434499 52.3151876)",,,,,
24757176,Lindenstraße,tertiary,False,False,5.092,"LINESTRING (8.3459304 52.3192297, 8.3458578 52.319241)",K 410,30,,,
24757197,Bornweg,residential,False,True,89.639,"LINESTRING (8.3459304 52.3192297, 8.3455 52.3184677)",,,,,
"[24757176, 879319186]",Lindenstraße,tertiary,False,True,98.35699999999999,"LINESTRING (8.3459304 52.3192297, 8.3460835 52.319207, 8.3463493 52.3191572, 8.3466003 52.3190984, 8.3468517 52.3190231, 8.3470878 52.3189559, 8.3472695 52.3189015)",K 410,30,,,
24757197,Bornweg,residential,False,False,5.298,"LINESTRING (8.3440318 52.3160677, 8.3440592 52.3161123)",,,,,
24757197,Bornweg,residential,False,True,83.473,"LINESTRING (8.3440318 52.3160677, 8.3435733 52.3153713)",,,,,
24757199,Im Gollrott,residential,False,True,179.524,"LINESTRING (8.3440318 52.3160677, 8.3464492 52.3154175)",,,,,
24757197,Bornweg,residential,False,True,43.267,"LINESTRING (8.3442833 52.3164765, 8.3440592 52.3161123)",,,,,
24757197,Bornweg,residential,False,False,61.489999999999995,"LINESTRING (8.3442833 52.3164765, 8.344385 52.3166418, 8.3446017 52.3169941)",,,,,
24757200,Im Weidengrund,residential,False,True,175.712,"LINESTRING (8.3442833 52.3164765, 8.3448873 52.3163375, 8.3459605 52.3160129, 8.346638 52.3158276)",,,,,
24757190,Ulmenstraße,residential,False,True,100.446,"LINESTRING (8.3446369 52.3170513, 8.3460368 52.316762)",,,,,
24757197,Bornweg,residential,False,True,6.796,"LINESTRING (8.3446369 52.3170513, 8.3446017 52.3169941)",,,,,
24757197,Bornweg,residential,False,False,101.335,"LINESTRING (8.3446369 52.3170513, 8.345076 52.3177651, 8.3451617 52.3179043)",,,,,
24757197,Bornweg,residential,False,False,22.082,"LINESTRING (8.3434499 52.3151876, 8.3435733 52.3153713)",,,,,
24757202,Am Tannenkamp,residential,False,True,170.725,"LINESTRING (8.3434499 52.3151876, 8.3426123 52.3154452, 8.3411943 52.3158628)",,,,,
24757202,Am Tannenkamp,residential,False,False,170.725,"LINESTRING (8.3411943 52.3158628, 8.3426123 52.3154452, 8.3434499 52.3151876)",,,,,
24757203,Rosenweg,residential,False,True,83.442,"LINESTRING (8.3451617 52.3179043, 8.3440004 52.3181476)",,,,,
24757197,Bornweg,residential,False,False,66.73400000000001,"LINESTRING (8.3451617 52.3179043, 8.3454069 52.3183127, 8.3455 52.3184677)",,,,,
24757197,Bornweg,residential,False,True,101.335,"LINESTRING (8.3451617 52.3179043, 8.345076 52.3177651, 8.3446369 52.3170513)",,,,,
24757203,Rosenweg,residential,False,False,83.442,"LINESTRING (8.3440004 52.3181476, 8.3451617 52.3179043)",,,,,
24757197,Bornweg,residential,False,False,6.796,"LINESTRING (8.3446017 52.3169941, 8.3446369 52.3170513)",,,,,
24757204,Ulmenstraße,residential,False,True,117.894,"LINESTRING (8.3446017 52.3169941, 8.3429845 52.3173773)",,,,,
24757197,Bornweg,residential,False,True,61.489999999999995,"LINESTRING (8.3446017 52.3169941, 8.344385 52.3166418, 8.3442833 52.3164765)",,,,,
24757204,Ulmenstraße,residential,False,False,117.894,"LINESTRING (8.3429845 52.3173773, 8.3446017 52.3169941)",,,,,
24757197,Bornweg,residential,False,False,89.639,"LINESTRING (8.3455 52.3184677, 8.3459304 52.3192297)",,,,,
24757197,Bornweg,residential,False,True,66.73400000000001,"LINESTRING (8.3455 52.3184677, 8.3454069 52.3183127, 8.3451617 52.3179043)",,,,,
24757205,Wilhelm-Bahr-Straße,residential,False,True,214.07100000000003,"LINESTRING (8.3455 52.3184677, 8.3443025 52.3187248, 8.3436776 52.318837, 8.3424915 52.3190337)",,,,,
24757205,Wilhelm-Bahr-Straße,residential,False,False,214.071,"LINESTRING (8.3424915 52.3190337, 8.3436776 52.318837, 8.3443025 52.3187248, 8.3455 52.3184677)",,,,,
310449412,Platanenallee,residential,False,False,74.67699999999999,"LINESTRING (8.3424915 52.3190337, 8.3427073 52.3195593, 8.3427618 52.3196138, 8.3428186 52.3196697)",,30,,,
310449412,Platanenallee,residential,False,True,108.28,"LINESTRING (8.3424915 52.3190337, 8.342295 52.3185663, 8.3420891 52.3180915)",,30,,,
24757206,Platanenallee,residential,False,False,19.449,"LINESTRING (8.3407846 52.3162714, 8.3409496 52.3164143)",,30,,,destination
"[80141555, 24824948]",Lindenstraße,residential,False,True,107.80699999999999,"LINESTRING (8.3428186 52.3196697, 8.3427921 52.3196724, 8.3426743 52.3196856, 8.3419778 52.3197191, 8.3415954 52.3197237, 8.3412435 52.3196822)",,30,,,
310449412,Platanenallee,residential,False,True,74.67699999999999,"LINESTRING (8.3428186 52.3196697, 8.3427618 52.3196138, 8.3427073 52.3195593, 8.3424915 52.3190337)",,30,,,
436057731,Lindenstraße,residential,False,False,76.939,"LINESTRING (8.3428186 52.3196697, 8.3431385 52.3196354, 8.3433574 52.3196166, 8.3435679 52.3195872, 8.3435946 52.3195835, 8.3437739 52.3195641, 8.3439344 52.3195584)",,30,,,
"[24757209, 532020422]",Am Freibad,residential,False,False,150.49299999999997,"LINESTRING (8.3418751 52.3178349, 8.3417513 52.3178576, 8.3410157 52.3179929, 8.339846 52.3181993, 8.3397507 52.3182161)",,30,,,
310449412,Platanenallee,residential,False,False,33.57,"LINESTRING (8.3418751 52.3178349, 8.3420069 52.317899, 8.3420891 52.3180915)",,30,,,
"[854292403, 24757206]",Platanenallee,residential,False,True,170.25,"LINESTRING (8.3418751 52.3178349, 8.3418645 52.3177859, 8.3417614 52.3176346, 8.3413648 52.3170528, 8.3413246 52.3169939, 8.3412969 52.3169534, 8.3411934 52.3168101, 8.3411404 52.3167264, 8.3410117 52.3165311, 8.3409496 52.3164143)",,30,,,destination
24757208,Charlottenburgweg,residential,False,True,91.623,"LINESTRING (8.34037 52.3195733, 8.3399958 52.3187817)",,30,,,
24757216,Lindenstraße,residential,False,True,161.69199999999998,"LINESTRING (8.34037 52.3195733, 8.3399501 52.3196926, 8.3394865 52.3197575, 8.339105 52.3197397, 8.3386605 52.3197628, 8.3385863 52.3197826, 8.3384021 52.3198693, 8.3383178 52.3199158, 8.3381779 52.3199894)",,30,,,
1194026847,Lindenstraße,residential,False,False,60.901999999999994,"LINESTRING (8.34037 52.3195733, 8.3405667 52.3195746, 8.3412435 52.3196822)",,30,,,
24757208,Charlottenburgweg,residential,False,False,57.176,"LINESTRING (8.3397507 52.3182161, 8.3399664 52.3187131)",,30,,,
"[80142490, 532020423]",Am Freibad,residential,False,False,185.663,"LINESTRING (8.3397507 52.3182161, 8.3396292 52.3182349, 8.3383965 52.3184316, 8.337907 52.3185145, 8.3377661 52.3185236, 8.3370864 52.3185618)",,30,,,
"[24757209, 532020422]",Am Freibad,residential,False,True,150.493,"LINESTRING (8.3397507 52.3182161, 8.339846 52.3181993, 8.3410157 52.3179929, 8.3417513 52.3178576, 8.3418751 52.3178349)",,30,,,
24757211,An der Riehe,residential,False,False,236.68,"LINESTRING (8.3370864 52.3185618, 8.3371621 52.3188948, 8.33718 52.3189339, 8.337226 52.3189604, 8.3372844 52.3189737, 8.3378677 52.3189931, 8.3399958 52.3187817)",,30,,,
"[80142490, 532020423]",Am Freibad,residential,False,True,185.663,"LINESTRING (8.3370864 52.3185618, 8.3377661 52.3185236, 8.337907 52.3185145, 8.3383965 52.3184316, 8.3396292 52.3182349, 8.3397507 52.3182161)",,30,,,
197174395,Lutherstraße,living_street,False,True,139.08200000000002,"LINESTRING (8.3373238 52.3228332, 8.3373191 52.3227897, 8.337301 52.3227622, 8.3366572 52.3217842, 8.3367347 52.3216703)",,,,,
197174396,Aßbruchweg,residential,False,False,55.04899999999999,"LINESTRING (8.3373238 52.3228332, 8.3379811 52.3227835, 8.3380727 52.3227889, 8.3381208 52.322806)",,,,,
24757238,Auf dem Kampe,living_street,False,False,34.474,"LINESTRING (8.3367347 52.3216703, 8.3371988 52.3215452)",,,,,
197174395,Lutherstraße,living_street,False,False,139.08200000000002,"LINESTRING (8.3367347 52.3216703, 8.3366572 52.3217842, 8.337301 52.3227622, 8.3373191 52.3227897, 8.3373238 52.3228332)",,,,,
24757238,Auf dem Kampe,living_street,False,True,34.474,"LINESTRING (8.3371988 52.3215452, 8.3367347 52.3216703)",,,,,
958606901,Nikolaistraße,residential,False,False,21.47,"LINESTRING (8.3391053 52.3208266, 8.3389448 52.3206603)",,30,,,
24757241,Auf dem Kampe,residential,False,True,17.741999999999997,"LINESTRING (8.3391053 52.3208266, 8.3390571 52.320847, 8.3390213 52.3208727, 8.338976 52.3209583)",,30,,,
197174394,Nikolaistraße,residential,False,True,113.574,"LINESTRING (8.3391053 52.3208266, 8.3392091 52.3208762, 8.3393366 52.3209818, 8.3394389 52.3211104, 8.3395495 52.3212767, 8.3396759 52.3214496, 8.3397875 52.3215581, 8.3398283 52.3215978, 8.3399226 52.321645, 8.3399848 52.3216746)",,30,,,
24757244,Lindenstraße,tertiary,True,False,22.387999999999998,"LINESTRING (8.3442204 52.3195559, 8.3442199 52.3195922, 8.3442 52.3196215, 8.3441607 52.3196464, 8.3441227 52.3196579, 8.3440681 52.319662, 8.3440067 52.3196508)",K 410,30,roundabout,,
436057732,Lindenstraße,tertiary,False,True,11.84,"LINESTRING (8.3442204 52.3195559, 8.3442913 52.3195442, 8.3443847 52.3195211)",K 410,30,,,
24757190,Ulmenstraße,residential,False,False,100.446,"LINESTRING (8.3460368 52.316762, 8.3446369 52.3170513)",,,,,
24757190,Ulmenstraße,residential,False,True,71.284,"LINESTRING (8.3460368 52.316762, 8.347018 52.3165357)",,,,,
"[879319187, 24757245]",Am Siepenbach,residential,False,False,252.225,"LINESTRING (8.3460368 52.316762, 8.3472461 52.3188609, 8.3472695 52.3189015)",,,,,
854292402,Lindenstraße,tertiary,False,True,15.011,"LINESTRING (8.3472695 52.3189015, 8.3473777 52.3188817, 8.3474823 52.3188655)",K 410,30,,,
"[24757176, 879319186]",Lindenstraße,tertiary,False,False,98.357,"LINESTRING (8.3472695 52.3189015, 8.3470878 52.3189559, 8.3468517 52.3190231, 8.3466003 52.3190984, 8.3463493 52.3191572, 8.3460835 52.319207, 8.3459304 52.3192297)",K 410,30,,,
"[879319187, 24757245]",Am Siepenbach,residential,False,True,252.225,"LINESTRING (8.3472695 52.3189015, 8.3472461 52.3188609, 8.3460368 52.316762)",,,,,
24757197,Bornweg,residential,False,False,43.267,"LINESTRING (8.3440592 52.3161123, 8.3442833 52.3164765)",,,,,
24757197,Bornweg,residential,False,True,5.298,"LINESTRING (8.3440592 52.3161123, 8.3440318 52.3160677)",,,,,
27804334,Am Göslings Siek,residential,False,True,139.541,"LINESTRING (8.3440592 52.3161123, 8.3427804 52.3163739, 8.3427071 52.3163704, 8.3426584 52.3163421, 8.342443 52.3160237)",,,,,
27804354,Am Göslings Siek,residential,False,False,110.413,"LINESTRING (8.342443 52.3160237, 8.3409496 52.3164143)",,,,,
35339796,Am Göslings Siek,residential,False,False,30.417,"LINESTRING (8.342443 52.3160237, 8.3428549 52.3159168)",,,,,
27804334,Am Göslings Siek,residential,False,False,139.541,"LINESTRING (8.342443 52.3160237, 8.3426584 52.3163421, 8.3427071 52.3163704, 8.3427804 52.3163739, 8.3440592 52.3161123)",,,,,
24757206,Platanenallee,residential,False,True,19.449,"LINESTRING (8.3409496 52.3164143, 8.3407846 52.3162714)",,30,,,destination
27804354,Am Göslings Siek,residential,False,True,110.413,"LINESTRING (8.3409496 52.3164143, 8.342443 52.3160237)",,,,,
"[854292403, 24757206]",Platanenallee,residential,False,False,170.25,"LINESTRING (8.3409496 52.3164143, 8.3410117 52.3165311, 8.3411404 52.3167264, 8.3411934 52.3168101, 8.3412969 52.3169534, 8.3413246 52.3169939, 8.3413648 52.3170528, 8.3417614 52.3176346, 8.3418645 52.3177859, 8.3418751 52.3178349)",,30,,,destination
24757172,Harpenfelder Weg,tertiary,False,False,17.576,"LINESTRING (8.342403 52.3234293, 8.3424255 52.3234726, 8.3424703 52.323506, 8.342569 52.3235404)",K 424,,,,
