osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel
"[290173498, 42300254]",,,Am Kreuzberg,living_street,,False,True,82.85300000000002,"LINESTRING (11.3379085 49.7692831, 11.3379442 49.7693126, 11.3379783 49.7693339, 11.3380501 49.7693751, 11.3380942 49.7693935, 11.3381206 49.7693967, 11.3381673 49.7693985, 11.3382021 49.7693968, 11.3382421 49.7693847, 11.338298 49.7693607, 11.3384037 49.7692986, 11.338494 49.7692447, 11.3385978 49.7691734, 11.3386473 49.7691466, 11.3386905 49.7691288, 11.3387245 49.7691208, 11.3387546 49.7691208, 11.3387957 49.7691293, 11.3388288 49.7691403)",
290173504,,,Am Kreuzberg,living_street,,False,True,37.716,"LINESTRING (11.3379085 49.7692831, 11.3379464 49.7693774, 11.3382045 49.7695525)",
25697635,,,Am Kreuzberg,residential,30,False,True,230.76,"LINESTRING (11.3378498 49.7673406, 11.3378105 49.7678333, 11.3377828 49.7679937, 11.3377203 49.7681117, 11.3375979 49.7683081, 11.3374303 49.768551, 11.3374068 49.7686909, 11.3378236 49.7691392, 11.3378593 49.7691843, 11.3378765 49.7692123, 11.3379085 49.7692831)",
"[290173498, 42300254]",,,Am Kreuzberg,living_street,,False,False,82.85299999999998,"LINESTRING (11.3388288 49.7691403, 11.3387957 49.7691293, 11.3387546 49.7691208, 11.3387245 49.7691208, 11.3386905 49.7691288, 11.3386473 49.7691466, 11.3385978 49.7691734, 11.338494 49.7692447, 11.3384037 49.7692986, 11.338298 49.7693607, 11.3382421 49.7693847, 11.3382021 49.7693968, 11.3381673 49.7693985, 11.3381206 49.7693967, 11.3380942 49.7693935, 11.3380501 49.7693751, 11.3379783 49.7693339, 11.3379442 49.7693126, 11.3379085 49.7692831)",
98985389,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,True,231.40999999999997,"LINESTRING (11.3388288 49.7691403, 11.3388972 49.7690805, 11.3389357 49.7690403, 11.3389671 49.7689853, 11.3391871 49.7685714, 11.3392663 49.7684245, 11.3393212 49.7683364, 11.3393884 49.7682463, 11.3394357 49.7681897, 11.339539 49.7680928, 11.3399265 49.7677545, 11.3402532 49.7674067, 11.3403416 49.7673208)",
"[1210133257, 207549251]",,,Viktor-von-Scheffel-Straße,"['residential', 'living_street']",30,False,False,64.436,"LINESTRING (11.3388288 49.7691403, 11.3387665 49.7691993, 11.3386964 49.7692546, 11.3386333 49.7693043, 11.3382649 49.7695256, 11.3382045 49.7695525)",
35416292,,,Butzberg,residential,,False,True,6.685,"LINESTRING (11.3353866 49.7698385, 11.335349 49.7697835)",
290173415,,,Burgstraße,residential,,False,False,26.101,"LINESTRING (11.3353866 49.7698385, 11.3355959 49.7700304)",
25697831,,,Burgstraße,residential,,False,True,42.168000000000006,"LINESTRING (11.3353866 49.7698385, 11.3349339 49.7697761, 11.3348102 49.7697838)",
290173415,,,Burgstraße,residential,,False,False,31.92,"LINESTRING (11.3355959 49.7700304, 11.3357806 49.7702915)",
290173415,,,Burgstraße,residential,,False,True,26.101,"LINESTRING (11.3355959 49.7700304, 11.3353866 49.7698385)",
755469212,,,,residential,,False,False,34.524,"LINESTRING (11.3355959 49.7700304, 11.3356317 49.7700119, 11.3356732 49.7699996, 11.335717 49.7699965, 11.3357464 49.7699966, 11.3357832 49.7699977, 11.3358216 49.7700071, 11.3359215 49.7700435, 11.3360257 49.7700859)",
25697831,,,Burgstraße,residential,,False,False,42.168000000000006,"LINESTRING (11.3348102 49.7697838, 11.3349339 49.7697761, 11.3353866 49.7698385)",
"[207471050, 98413156]",,,Karl-Brückner-Straße,residential,,False,False,149.12399999999997,"LINESTRING (11.3327284 49.7693796, 11.3329409 49.76933, 11.3331209 49.7693605, 11.3335459 49.7692624, 11.3342317 49.7692658, 11.3344301 49.7692858, 11.3347536 49.769314)",
207549836,,,Karl-Brückner-Straße,residential,,False,False,13.471,"LINESTRING (11.3347536 49.769314, 11.3349228 49.7693663)",
25707860,,,Karl-Brückner-Straße,residential,,False,False,58.663,"LINESTRING (11.3347536 49.769314, 11.3348485 49.7692054, 11.3349966 49.7690865, 11.3351988 49.768873)",
"[207471050, 98413156]",,,Karl-Brückner-Straße,residential,,False,True,149.124,"LINESTRING (11.3347536 49.769314, 11.3344301 49.7692858, 11.3342317 49.7692658, 11.3335459 49.7692624, 11.3331209 49.7693605, 11.3329409 49.76933, 11.3327284 49.7693796)",
25707860,,,Karl-Brückner-Straße,residential,,False,True,58.663,"LINESTRING (11.3351988 49.768873, 11.3349966 49.7690865, 11.3348485 49.7692054, 11.3347536 49.769314)",
207549838,,St 2191,Pezoldstraße,secondary,30,False,True,33.104,"LINESTRING (11.3351988 49.768873, 11.3351178 49.7688366, 11.3348205 49.7687029)",
207549839,,St 2191,Pezoldstraße,secondary,30,False,False,141.151,"LINESTRING (11.3351988 49.768873, 11.3353558 49.7689435, 11.3355057 49.7690169, 11.3357011 49.7691205, 11.3359935 49.7693178, 11.3360013 49.7693231, 11.3360498 49.7693558, 11.3361541 49.7694477, 11.3364318 49.7698291)",
4047866,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,True,19.935,"LINESTRING (11.3417109 49.7663966, 11.341853 49.7662426)",
98985389,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,False,98.038,"LINESTRING (11.3417109 49.7663966, 11.3415388 49.7665538, 11.3414381 49.7666247, 11.3411628 49.7667854, 11.3407444 49.7670129)",
"[24018172, 43075686]",,,Badangerstraße,residential,30,False,False,316.07499999999993,"LINESTRING (11.3395743 49.7735009, 11.3394844 49.7734742, 11.3394344 49.7734363, 11.3390049 49.7729206, 11.3387796 49.7726501, 11.3386106 49.7724612, 11.3385282 49.77238, 11.338224 49.7720802, 11.3379392 49.7717996, 11.3379218 49.7717516, 11.3379178 49.7717049, 11.3379521 49.7716299, 11.3380028 49.7715091, 11.3385834 49.7711381)",
25697298,,,Badangerstraße,residential,30,False,True,89.145,"LINESTRING (11.3395743 49.7735009, 11.3396698 49.7734639, 11.3400204 49.7732015, 11.3402486 49.7730208, 11.3404226 49.7729214)",
200905122,,St 2191,Pezoldstraße,secondary,30,False,False,95.595,"LINESTRING (11.3327683 49.7669492, 11.3335815 49.7676298)",
"[29206714, 80868324]",,,Am Bärenstein,residential,30,False,False,103.62,"LINESTRING (11.3327683 49.7669492, 11.3330797 49.7666389, 11.3335596 49.76617)",
81522121,2,St 2191,Pezoldstraße,secondary,30,False,True,104.366,"LINESTRING (11.3327683 49.7669492, 11.3324597 49.7667317, 11.3321413 49.766533, 11.3321167 49.7665177, 11.3319622 49.7664337, 11.3318214 49.7663725, 11.3316871 49.7663326)",
29206694,,,Am Bärenstein,residential,30,False,True,63.415,"LINESTRING (11.3348906 49.7662804, 11.334997 49.7661707, 11.335074 49.7660763, 11.3352543 49.7657631)",
29206711,,,Am Bärenstein,residential,30,False,False,78.196,"LINESTRING (11.3348906 49.7662804, 11.3343295 49.7658373, 11.3341836 49.7657466)",
1241704700,,,Gartenstraße,residential,30,False,False,157.59100000000004,"LINESTRING (11.3348906 49.7662804, 11.3348146 49.7663465, 11.3345811 49.7665589, 11.3345271 49.7666614, 11.3345323 49.766764, 11.3345779 49.7669804, 11.3346366 49.7670725, 11.334828 49.7673019, 11.3348504 49.7673683, 11.3348261 49.767448, 11.3347756 49.7675136, 11.3347541 49.7675745)",
35416279,,,Gartenweg,residential,30,False,False,76.123,"LINESTRING (11.3347541 49.7675745, 11.3344112 49.7676104, 11.3340477 49.7676813, 11.333761 49.7677905)",
"[80868343, 207548959]",,,Gartenstraße,residential,30,False,False,139.94899999999998,"LINESTRING (11.3347541 49.7675745, 11.3347591 49.7676466, 11.3347916 49.7677053, 11.3348628 49.7677796, 11.3349508 49.7678579, 11.3350408 49.7679447, 11.3350959 49.7679932, 11.3351223 49.7680251, 11.3351389 49.7680618, 11.3351509 49.7681173, 11.3351442 49.7681719, 11.3351147 49.7682821, 11.3350576 49.7684463, 11.3350006 49.7685834, 11.3349731 49.7686131, 11.3349147 49.7686507, 11.3348205 49.7687029)",
1241704700,,,Gartenstraße,residential,30,False,True,157.59099999999998,"LINESTRING (11.3347541 49.7675745, 11.3347756 49.7675136, 11.3348261 49.767448, 11.3348504 49.7673683, 11.334828 49.7673019, 11.3346366 49.7670725, 11.3345779 49.7669804, 11.3345323 49.766764, 11.3345271 49.7666614, 11.3345811 49.7665589, 11.3348146 49.7663465, 11.3348906 49.7662804)",
29206711,,,Am Bärenstein,residential,30,False,True,78.196,"LINESTRING (11.3341836 49.7657466, 11.3343295 49.7658373, 11.3348906 49.7662804)",
"[29206714, 29206694]",,,Am Bärenstein,residential,30,False,False,422.191,"LINESTRING (11.3341836 49.7657466, 11.3343486 49.76564, 11.3344513 49.7655158, 11.3344438 49.7653496, 11.3343945 49.7649409, 11.3341814 49.7647316, 11.3340252 49.7644679, 11.3340956 49.7643617, 11.3341705 49.7643149, 11.3342811 49.7642711, 11.3344496 49.7642391, 11.3346346 49.7642282, 11.3347985 49.7642412, 11.3349899 49.7642956, 11.3354274 49.7644694, 11.3354776 49.7645268, 11.3354831 49.7645821, 11.3354634 49.7647844, 11.3354713 49.7648979, 11.3354899 49.7651666, 11.3354189 49.7653911, 11.3353124 49.7656391, 11.3352543 49.7657631)",
29206714,,,Am Bärenstein,residential,30,False,True,65.015,"LINESTRING (11.3341836 49.7657466, 11.3337355 49.7660427, 11.3335596 49.76617)",
29206717,,,Am Bärenstein,residential,30,False,False,70.386,"LINESTRING (11.3360658 49.7654272, 11.3353815 49.7657553, 11.3352543 49.7657631)",
29206694,,,Am Bärenstein,residential,30,False,False,63.415,"LINESTRING (11.3352543 49.7657631, 11.335074 49.7660763, 11.334997 49.7661707, 11.3348906 49.7662804)",
"[29206714, 29206694]",,,Am Bärenstein,residential,30,False,True,422.1910000000001,"LINESTRING (11.3352543 49.7657631, 11.3353124 49.7656391, 11.3354189 49.7653911, 11.3354899 49.7651666, 11.3354713 49.7648979, 11.3354634 49.7647844, 11.3354831 49.7645821, 11.3354776 49.7645268, 11.3354274 49.7644694, 11.3349899 49.7642956, 11.3347985 49.7642412, 11.3346346 49.7642282, 11.3344496 49.7642391, 11.3342811 49.7642711, 11.3341705 49.7643149, 11.3340956 49.7643617, 11.3340252 49.7644679, 11.3341814 49.7647316, 11.3343945 49.7649409, 11.3344438 49.7653496, 11.3344513 49.7655158, 11.3343486 49.76564, 11.3341836 49.7657466)",
29206717,,,Am Bärenstein,residential,30,False,True,70.386,"LINESTRING (11.3352543 49.7657631, 11.3353815 49.7657553, 11.3360658 49.7654272)",
29206911,,,,residential,,False,True,150.119,"LINESTRING (11.3407444 49.7670129, 11.3413501 49.767035, 11.341773 49.7669905, 11.3418206 49.7670164, 11.3418123 49.767055, 11.3416915 49.7671273, 11.3410354 49.7673849)",
98985389,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,False,44.843,"LINESTRING (11.3407444 49.7670129, 11.3404519 49.767228, 11.3403416 49.7673208)",
98985389,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,True,98.03800000000001,"LINESTRING (11.3407444 49.7670129, 11.3411628 49.7667854, 11.3414381 49.7666247, 11.3415388 49.7665538, 11.3417109 49.7663966)",
4047866,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,False,19.935,"LINESTRING (11.341853 49.7662426, 11.3417109 49.7663966)",
29206909,,,Pfarrer-Dippold-Weg,residential,,False,False,129.28,"LINESTRING (11.341853 49.7662426, 11.3412588 49.766137, 11.3405604 49.7659941, 11.3401546 49.7658668)",
29206911,,,,residential,,False,False,150.11899999999997,"LINESTRING (11.3410354 49.7673849, 11.3416915 49.7671273, 11.3418123 49.767055, 11.3418206 49.7670164, 11.341773 49.7669905, 11.3413501 49.767035, 11.3407444 49.7670129)",
35416286,1,,An der Martinswand,residential,,False,True,78.813,"LINESTRING (11.3327499 49.7680088, 11.3319446 49.7684903)",
35416284,,,An der Martinswand,residential,,False,True,133.606,"LINESTRING (11.3327499 49.7680088, 11.3322796 49.7678549, 11.332026 49.767742, 11.331875 49.7676372, 11.331786 49.7675112, 11.3317543 49.767483, 11.3317079 49.7674642, 11.3314472 49.7673981, 11.3312556 49.7673606)",
207471049,,,An der Martinswand,residential,,False,False,73.219,"LINESTRING (11.3327499 49.7680088, 11.3329793 49.7679246, 11.3335815 49.7676298)",
29206714,,,Am Bärenstein,residential,30,False,False,65.015,"LINESTRING (11.3335596 49.76617, 11.3337355 49.7660427, 11.3341836 49.7657466)",
"[29206714, 80868324]",,,Am Bärenstein,residential,30,False,True,103.62,"LINESTRING (11.3335596 49.76617, 11.3330797 49.7666389, 11.3327683 49.7669492)",
207548961,,St 2191,Pezoldstraße,secondary,30,False,True,22.034,"LINESTRING (11.333761 49.7677905, 11.3335815 49.7676298)",
35416279,,,Gartenweg,residential,30,False,True,76.12299999999999,"LINESTRING (11.333761 49.7677905, 11.3340477 49.7676813, 11.3344112 49.7676104, 11.3347541 49.7675745)",
"[207548962, 35548703]",,St 2191,Pezoldstraße,secondary,30,False,False,127.16999999999999,"LINESTRING (11.333761 49.7677905, 11.3341772 49.7681727, 11.3343483 49.7683426, 11.3344385 49.7684321, 11.3345989 49.7685611, 11.3348205 49.7687029)",
35416286,1,,An der Martinswand,residential,,False,False,78.813,"LINESTRING (11.3319446 49.7684903, 11.3327499 49.7680088)",
200905122,,St 2191,Pezoldstraße,secondary,30,False,True,95.595,"LINESTRING (11.3335815 49.7676298, 11.3327683 49.7669492)",
207548961,,St 2191,Pezoldstraße,secondary,30,False,False,22.034,"LINESTRING (11.3335815 49.7676298, 11.333761 49.7677905)",
207471049,,,An der Martinswand,residential,,False,True,73.219,"LINESTRING (11.3335815 49.7676298, 11.3329793 49.7679246, 11.3327499 49.7680088)",
98413157,,,Burgstraße,residential,,False,False,20.5,"LINESTRING (11.336202 49.7699409, 11.3360257 49.7700859)",
24018169,,,Burgstraße,residential,,False,True,20.733,"LINESTRING (11.336202 49.7699409, 11.3363762 49.7698482, 11.3364318 49.7698291)",
207549837,,,Karl-Brückner-Straße,living_street,,False,True,115.22200000000001,"LINESTRING (11.336202 49.7699409, 11.3360833 49.7698803, 11.336011 49.7698374, 11.3359321 49.7697772, 11.335607 49.7695365, 11.3353735 49.7694536, 11.335168 49.7694253, 11.3349228 49.7693663)",
35416284,,,An der Martinswand,residential,,False,False,133.606,"LINESTRING (11.3312556 49.7673606, 11.3314472 49.7673981, 11.3317079 49.7674642, 11.3317543 49.767483, 11.331786 49.7675112, 11.331875 49.7676372, 11.332026 49.767742, 11.3322796 49.7678549, 11.3327499 49.7680088)",
207549836,,,Karl-Brückner-Straße,residential,,False,True,13.471,"LINESTRING (11.3349228 49.7693663, 11.3347536 49.769314)",
35416290,,,Butzberg,residential,,False,False,25.523,"LINESTRING (11.3349228 49.7693663, 11.3349353 49.7694697, 11.3350304 49.7695795)",
207549837,,,Karl-Brückner-Straße,living_street,,False,False,115.222,"LINESTRING (11.3349228 49.7693663, 11.335168 49.7694253, 11.3353735 49.7694536, 11.335607 49.7695365, 11.3359321 49.7697772, 11.336011 49.7698374, 11.3360833 49.7698803, 11.336202 49.7699409)",
35416290,,,Butzberg,residential,,False,True,25.523,"LINESTRING (11.3350304 49.7695795, 11.3349353 49.7694697, 11.3349228 49.7693663)",
35416292,,,Butzberg,residential,,False,False,6.685,"LINESTRING (11.335349 49.7697835, 11.3353866 49.7698385)",
29206909,,,Pfarrer-Dippold-Weg,residential,,False,True,129.28,"LINESTRING (11.3401546 49.7658668, 11.3405604 49.7659941, 11.3412588 49.766137, 11.341853 49.7662426)",
4047995,,St 2191,Balthasar-Neumann-Straße,secondary,30,False,True,6.113,"LINESTRING (11.336988 49.7703285, 11.3370618 49.7703559)",
24018171,,,Burgstraße,residential,,False,True,70.851,"LINESTRING (11.336988 49.7703285, 11.3366139 49.7705634, 11.3365075 49.7706652, 11.3362815 49.770766)",
"[87053776, 287099371]",,St 2191,Balthasar-Neumann-Straße,secondary,30,False,False,70.329,"LINESTRING (11.336988 49.7703285, 11.3368702 49.7702798, 11.3368 49.7702462, 11.3367468 49.7702115, 11.3366806 49.7701593, 11.3366327 49.770118, 11.3365903 49.7700793, 11.3365378 49.7700036, 11.3364318 49.7698291)",
311370586,,,,residential,,False,True,298.49600000000004,"LINESTRING (11.341015 49.7697821, 11.3407767 49.7696501, 11.340605 49.7694492, 11.3405487 49.7691841, 11.3403341 49.7686055, 11.3404119 49.7682712, 11.3404843 49.7680875, 11.3406285 49.7679269, 11.3406913 49.7677281, 11.3405419 49.7674675, 11.3403416 49.7673208)",
98985389,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,False,231.41,"LINESTRING (11.3403416 49.7673208, 11.3402532 49.7674067, 11.3399265 49.7677545, 11.339539 49.7680928, 11.3394357 49.7681897, 11.3393884 49.7682463, 11.3393212 49.7683364, 11.3392663 49.7684245, 11.3391871 49.7685714, 11.3389671 49.7689853, 11.3389357 49.7690403, 11.3388972 49.7690805, 11.3388288 49.7691403)",
98985389,1,,Viktor-von-Scheffel-Straße,tertiary,30,False,True,44.843,"LINESTRING (11.3403416 49.7673208, 11.3404519 49.767228, 11.3407444 49.7670129)",
311370586,,,,residential,,False,False,298.496,"LINESTRING (11.3403416 49.7673208, 11.3405419 49.7674675, 11.3406913 49.7677281, 11.3406285 49.7679269, 11.3404843 49.7680875, 11.3404119 49.7682712, 11.3403341 49.7686055, 11.3405487 49.7691841, 11.340605 49.7694492, 11.3407767 49.7696501, 11.341015 49.7697821)",
