osmid,lanes,ref,highway,oneway,reversed,length,maxspeed,geometry,name,bridge,access,width
4462859,,,residential,False,False,40.938,30,"LINESTRING (9.8755206 49.7826579, 9.8750975 49.7824111)",Schwedenweg,,,
5218753,,,residential,False,False,56.174,30,"LINESTRING (9.8755206 49.7826579, 9.8761436 49.7823523)",Schwedenweg,,,
4462859,,,residential,False,True,81.816,30,"LINESTRING (9.8755206 49.7826579, 9.8758097 49.7828854, 9.8752385 49.7831281)",Schwedenweg,,,
4462859,,,residential,False,False,81.816,30,"LINESTRING (9.8752385 49.7831281, 9.8758097 49.7828854, 9.8755206 49.7826579)",Schwedenweg,,,
5218753,,,residential,False,True,56.174,30,"LINESTRING (9.8761436 49.7823523, 9.8755206 49.7826579)",Schwedenweg,,,
"[50848931, 3665989, 38527141, 793842096, 793842097]","['2', '3']",B 8,primary,True,False,446.268,"['50', '100']","LINESTRING (9.8813353 49.7847879, 9.8812327 49.7848064, 9.8811394 49.7848285, 9.8809993 49.7848642, 9.88068 49.7849783, 9.8804306 49.7850798, 9.8796208 49.7854771, 9.8792031 49.7856936, 9.8788174 49.7858938, 9.8784669 49.7860968, 9.8781573 49.7862867, 9.8778656 49.7864776, 9.8776025 49.7866567, 9.8774046 49.7868018, 9.8772266 49.7869392, 9.8770673 49.7870621, 9.8770261 49.7870939, 9.8766431 49.7873641)",Aschaffenburger Straße,,,
1072428292,,,unclassified,False,False,21.995,30,"LINESTRING (9.8767167 49.7804459, 9.8769854 49.7805409)",Hauptstraße,,,
27869814,,,living_street,False,False,33.620999999999995,,"LINESTRING (9.8767167 49.7804459, 9.8766037 49.7805603, 9.8765816 49.7805706, 9.8764563 49.7806958)",Herrenweg,,,
669136860,,,unclassified,False,True,83.77799999999999,30,"LINESTRING (9.8767167 49.7804459, 9.8765733 49.7803845, 9.8764193 49.7803021, 9.8763446 49.7802558, 9.8762356 49.7801878, 9.8762068 49.7801699, 9.8758659 49.779934)",Hauptstraße,,,
132941593,2,,unclassified,False,True,2.409,,"LINESTRING (9.8810351 49.7844163, 9.8810145 49.7843992)",Hauptstraße,,,
"[823801122, 823801124]","['2', '1']",,unclassified,True,False,40.738,30,"LINESTRING (9.8810351 49.7844163, 9.8811608 49.7844596, 9.8813164 49.7845803, 9.8813929 49.7846539, 9.881415 49.7846788)",Hauptstraße,,,
"[799360705, 937299623, 27086027, 24827215]",2,,residential,False,"[False, True]",161.071,50,"LINESTRING (9.8778024 49.7870576, 9.8776191 49.7870485, 9.8773458 49.7870256, 9.8771174 49.7869893, 9.8769342 49.7869512, 9.8767025 49.7868894, 9.8765772 49.7868451, 9.8764206 49.7867883, 9.8762169 49.7866911, 9.8760455 49.7865987, 9.8758319 49.7864566)","['Waldstraße', 'Fasanenstraße']",yes,,
"[1252098208, 27772027, 132948295, 976588295]",2,,residential,False,False,316.37399999999997,"['50', '30']","LINESTRING (9.8778024 49.7870576, 9.8782577 49.787048, 9.8787528 49.7870197, 9.8789842 49.7870226, 9.8791792 49.7870588, 9.8792598 49.7870737, 9.8794577 49.7871437, 9.8797896 49.7872983, 9.879835 49.7873194, 9.8804487 49.7876094, 9.8812488 49.7879906, 9.8816413 49.7881804)",Waldstraße,,,
"[976588296, 1032449065, 24827216]",2,,primary_link,False,True,84.76299999999999,,"LINESTRING (9.8778024 49.7870576, 9.8777699 49.7871886, 9.8777235 49.7872875, 9.877625 49.7874109, 9.8775811 49.7874609, 9.8774797 49.7875565, 9.8773957 49.7876388, 9.8773322 49.787689, 9.8772803 49.7877271)",,,,
22323631,,,primary_link,True,False,52.621,100,"LINESTRING (9.8754717 49.7875899, 9.8755573 49.787627, 9.8756512 49.7876544, 9.8757508 49.7876713, 9.8758533 49.7876726, 9.8759524 49.7876571, 9.8760395 49.7876328, 9.8761551 49.787603)",,,,
937299614,2,,primary_link,False,False,37.292,,"LINESTRING (9.8754717 49.7875899, 9.8754205 49.7875477, 9.8753886 49.7875214, 9.8753126 49.7874527, 9.8752538 49.7873891, 9.875209 49.787304)",,,,
22323633,1,,primary_link,True,False,87.37299999999999,50,"LINESTRING (9.8766431 49.7873641, 9.8765287 49.7875021, 9.8764769 49.7876146, 9.8764728 49.7876712, 9.8764899 49.7877267, 9.8765271 49.7877779, 9.8765823 49.7878219, 9.8766522 49.7878561, 9.8767328 49.7878784, 9.8768193 49.7878876, 9.8769067 49.7878831, 9.8769979 49.7878791)",,,,
"[52826821, 52826823]",2,B 8,primary,True,False,116.628,"['80', '100']","LINESTRING (9.8766431 49.7873641, 9.8761009 49.7877567, 9.8759119 49.7878786, 9.8757967 49.7879546, 9.875506 49.7881106)",,,,
24827217,,,primary_link,True,False,115.50899999999999,50,"LINESTRING (9.8769979 49.7878791, 9.8769032 49.787918, 9.8767958 49.7879412, 9.8766049 49.7879496, 9.8762105 49.7879023, 9.8760665 49.7879083, 9.8759335 49.7879399, 9.8756473 49.7880712, 9.875506 49.7881106)",,,,
1032449065,2,,primary_link,False,False,26.422,,"LINESTRING (9.8769979 49.7878791, 9.8771828 49.7877864, 9.8772803 49.7877271)",,,,
23218865,1,,residential,True,False,22.422,30,"LINESTRING (9.8867132 49.7849287, 9.8866667 49.7851281)",Münchener Straße,,,
356332499,2,B 8,primary,True,False,14.853,50,"LINESTRING (9.8867132 49.7849287, 9.886507 49.7849179)",Hauptstraße,,,
808769013,,,residential,False,False,10.821,,"LINESTRING (9.8867132 49.7849287, 9.8867314 49.7848321)",Hauptstraße,,,
26115579,,,residential,False,False,80.594,,"LINESTRING (9.8867657 49.7845968, 9.8866628 49.7845928, 9.8862053 49.7845717, 9.8856451 49.7845549)",Leistenstraße,,,
1254694755,2,,residential,False,True,26.285,,"LINESTRING (9.8867657 49.7845968, 9.88675 49.7847302, 9.8867314 49.7848321)",Leistenstraße,,,
356332505,1,,residential,True,False,26.344,30,"LINESTRING (9.8866667 49.7851281, 9.8866383 49.7850902, 9.886629 49.7850542, 9.8865982 49.7850039, 9.886507 49.7849179)",Münchener Straße,,,
"[132948291, 671080079]",,,residential,False,False,180.332,30,"LINESTRING (9.8866667 49.7851281, 9.8866423 49.7851593, 9.8865912 49.7851826, 9.8861992 49.7852891, 9.8858003 49.7854181, 9.8855312 49.7855369, 9.8855041 49.7855489, 9.8853256 49.7856696, 9.8848478 49.7861119, 9.8848071 49.7861496)",Münchener Straße,,,
132941593,2,,unclassified,False,False,2.409,,"LINESTRING (9.8810145 49.7843992, 9.8810351 49.7844163)",Hauptstraße,,,
"[146348531, 22328694]",,,residential,False,False,275.454,30,"LINESTRING (9.8810145 49.7843992, 9.8812184 49.7842865, 9.881306 49.7842551, 9.8813666 49.7842356, 9.8814653 49.7842136, 9.8815633 49.7842128, 9.8817077 49.7842137, 9.8821238 49.7842341, 9.882406 49.7842335, 9.8828064 49.7842176, 9.8830706 49.7841887, 9.883452 49.784176, 9.8840622 49.7841776, 9.8844003 49.7841782, 9.8847546 49.7841889)",Winterleitenweg,,,
401837221,,,unclassified,False,True,209.869,30,"LINESTRING (9.8810145 49.7843992, 9.8804117 49.783945, 9.8803529 49.7839014, 9.8802775 49.7838394, 9.8802476 49.7838148, 9.8801776 49.7837437, 9.8800157 49.7835806, 9.8799517 49.7835162, 9.8796323 49.7831842, 9.8793523 49.7828545)",Hauptstraße,,,
27948502,,,residential,False,True,78.072,30,"LINESTRING (9.8844843 49.7799968, 9.8833987 49.7799571)",Weg zum Kreuz,,,
"[849446403, 1006254277]",1,,unclassified,False,True,120.54299999999999,30,"LINESTRING (9.8844843 49.7799968, 9.8847705 49.7800605, 9.884805 49.7800955, 9.8848457 49.7801367, 9.8855137 49.7805226, 9.8857761 49.7806621)",Kapellenweg,,destination,4.2
52826822,5,B 8,primary,False,False,17.055,,"LINESTRING (9.875506 49.7881106, 9.8753398 49.7882202)",,,,
356332494,2,B 8,primary,True,False,73.584,70,"LINESTRING (9.875506 49.7881106, 9.8755617 49.7880312, 9.8757167 49.7879158, 9.8761551 49.787603)",,,,
27005259,,,residential,False,False,76.15100000000001,30,"LINESTRING (9.8816413 49.7881804, 9.8818835 49.7879875, 9.8819176 49.7879603, 9.8822103 49.7877788, 9.8823849 49.7876966)",Bayernstraße,,,
"[1252098208, 27772027, 976588295, 132948295]",2,,residential,False,True,316.37399999999997,"['50', '30']","LINESTRING (9.8816413 49.7881804, 9.8812488 49.7879906, 9.8804487 49.7876094, 9.879835 49.7873194, 9.8797896 49.7872983, 9.8794577 49.7871437, 9.8792598 49.7870737, 9.8791792 49.7870588, 9.8789842 49.7870226, 9.8787528 49.7870197, 9.8782577 49.787048, 9.8778024 49.7870576)",Waldstraße,,,
27463025,,,residential,False,True,156.095,30,"LINESTRING (9.8847385 49.7869651, 9.8849439 49.7873625, 9.8850838 49.7876116, 9.8851301 49.787696, 9.8851884 49.7878113, 9.8851826 49.7878356, 9.8851525 49.7878532, 9.8844893 49.7880165)",Frankenstraße,,,
132948290,,,residential,False,False,34.105999999999995,30,"LINESTRING (9.8847385 49.7869651, 9.8849769 49.7869384, 9.8852096 49.7869295)",Bayernstraße,,,
132948290,,,residential,False,True,56.219,30,"LINESTRING (9.8847385 49.7869651, 9.8846228 49.7869843, 9.884035 49.7871832)",Bayernstraße,,,
669136860,,,unclassified,False,False,83.778,30,"LINESTRING (9.8758659 49.779934, 9.8762068 49.7801699, 9.8762356 49.7801878, 9.8763446 49.7802558, 9.8764193 49.7803021, 9.8765733 49.7803845, 9.8767167 49.7804459)",Hauptstraße,,,
27086030,,,residential,False,False,103.12799999999999,30,"LINESTRING (9.8848071 49.7861496, 9.884224 49.7860749, 9.8839894 49.7860449, 9.8838458 49.7860006, 9.8838127 49.7859813, 9.8837597 49.7859504, 9.883551 49.7857873)",Bamberger Weg,,,
"[132948291, 671080079]",,,residential,False,True,180.33199999999997,30,"LINESTRING (9.8848071 49.7861496, 9.8848478 49.7861119, 9.8853256 49.7856696, 9.8855041 49.7855489, 9.8855312 49.7855369, 9.8858003 49.7854181, 9.8861992 49.7852891, 9.8865912 49.7851826, 9.8866423 49.7851593, 9.8866667 49.7851281)",Münchener Straße,,,
146348527,,,residential,False,False,87.74199999999999,30,"LINESTRING (9.8848071 49.7861496, 9.8844017 49.7864415, 9.8842059 49.7865978, 9.8840772 49.7867753)",Münchener Straße,,,
27086030,,,residential,False,True,103.128,30,"LINESTRING (9.883551 49.7857873, 9.8837597 49.7859504, 9.8838127 49.7859813, 9.8838458 49.7860006, 9.8839894 49.7860449, 9.884224 49.7860749, 9.8848071 49.7861496)",Bamberger Weg,,,
"[27174592, 27174539]",,,residential,False,"[False, True]",285.167,30,"LINESTRING (9.883551 49.7857873, 9.8834208 49.7859705, 9.8833237 49.7860191, 9.8831818 49.7860216, 9.8823661 49.7859023, 9.8821964 49.7858795, 9.8820127 49.7858549, 9.8807282 49.78571, 9.8806485 49.7857196, 9.8805997 49.7857399, 9.8805541 49.785787, 9.8803974 49.7862067)",Eduard-Buchner-Straße,,,
"[27174528, 1248804705, 146348529, 73994678]",,,residential,False,False,340.97700000000003,30,"LINESTRING (9.883551 49.7857873, 9.8834967 49.7857414, 9.8834313 49.7856864, 9.8828865 49.7852764, 9.8826663 49.7851494, 9.882356 49.7850031, 9.8821771 49.784936, 9.8821146 49.7849125, 9.8820426 49.7848946, 9.881965 49.7848918, 9.881746 49.7849108, 9.8816451 49.7849209, 9.881495 49.7849316, 9.8811841 49.7849694, 9.8809555 49.7850279, 9.8807336 49.7851291, 9.880145 49.785408, 9.8797005 49.7856323)","['Karwinkel', 'Am Klettenrain']",,,
27086031,,,residential,False,False,72.244,30,"LINESTRING (9.8797005 49.7856323, 9.8797187 49.7862819)",Am Klettenrain,,,
"[27174528, 1248805044, 793847204, 793847205]",,,residential,False,False,316.508,30,"LINESTRING (9.8797005 49.7856323, 9.8788676 49.7860613, 9.8780671 49.7865192, 9.8778851 49.7866338, 9.8777266 49.7867863, 9.8776875 49.7868225, 9.8775873 49.7869152, 9.8774998 49.7869845, 9.8773661 49.787076, 9.8772344 49.787169, 9.8771389 49.7872831, 9.8770995 49.7873599, 9.8770906 49.787391, 9.8770843 49.787413, 9.8770712 49.7874787, 9.8770903 49.7875597, 9.8771547 49.7876375, 9.8772803 49.7877271)",Am Klettenrain,,,
"[27174528, 146348529, 1248804705, 73994678]",,,residential,False,True,340.97700000000003,30,"LINESTRING (9.8797005 49.7856323, 9.880145 49.785408, 9.8807336 49.7851291, 9.8809555 49.7850279, 9.8811841 49.7849694, 9.881495 49.7849316, 9.8816451 49.7849209, 9.881746 49.7849108, 9.881965 49.7848918, 9.8820426 49.7848946, 9.8821146 49.7849125, 9.8821771 49.784936, 9.882356 49.7850031, 9.8826663 49.7851494, 9.8828865 49.7852764, 9.8834313 49.7856864, 9.8834967 49.7857414, 9.883551 49.7857873)","['Am Klettenrain', 'Karwinkel']",,,
"[27174528, 793847204, 1248805044, 793847205]",,,residential,False,True,316.50800000000004,30,"LINESTRING (9.8772803 49.7877271, 9.8771547 49.7876375, 9.8770903 49.7875597, 9.8770712 49.7874787, 9.8770843 49.787413, 9.8770906 49.787391, 9.8770995 49.7873599, 9.8771389 49.7872831, 9.8772344 49.787169, 9.8773661 49.787076, 9.8774998 49.7869845, 9.8775873 49.7869152, 9.8776875 49.7868225, 9.8777266 49.7867863, 9.8778851 49.7866338, 9.8780671 49.7865192, 9.8788676 49.7860613, 9.8797005 49.7856323)",Am Klettenrain,,,
"[24827216, 1032449065, 976588296]",2,,primary_link,False,False,84.76299999999999,,"LINESTRING (9.8772803 49.7877271, 9.8773322 49.787689, 9.8773957 49.7876388, 9.8774797 49.7875565, 9.8775811 49.7874609, 9.877625 49.7874109, 9.8777235 49.7872875, 9.8777699 49.7871886, 9.8778024 49.7870576)",,,,
1032449065,2,,primary_link,False,True,26.422,,"LINESTRING (9.8772803 49.7877271, 9.8771828 49.7877864, 9.8769979 49.7878791)",,,,
27086031,,,residential,False,True,72.244,30,"LINESTRING (9.8797187 49.7862819, 9.8797005 49.7856323)",Am Klettenrain,,,
"[27174592, 27174539]",,,residential,False,"[False, True]",285.16700000000003,30,"LINESTRING (9.8803974 49.7862067, 9.8805541 49.785787, 9.8805997 49.7857399, 9.8806485 49.7857196, 9.8807282 49.78571, 9.8820127 49.7858549, 9.8821964 49.7858795, 9.8823661 49.7859023, 9.8831818 49.7860216, 9.8833237 49.7860191, 9.8834208 49.7859705, 9.883551 49.7857873)",Eduard-Buchner-Straße,,,
27005259,,,residential,False,True,131.612,30,"LINESTRING (9.884035 49.7871832, 9.8836459 49.787319, 9.8832969 49.7874164, 9.8828754 49.7875341, 9.8824741 49.7876626, 9.8823849 49.7876966)",Bayernstraße,,,
132948290,,,residential,False,False,56.219,30,"LINESTRING (9.884035 49.7871832, 9.8846228 49.7869843, 9.8847385 49.7869651)",Bayernstraße,,,
132948293,,,residential,False,False,98.259,30,"LINESTRING (9.884035 49.7871832, 9.8841412 49.7873968, 9.8842148 49.7875185, 9.8843225 49.7877008, 9.8843544 49.7877646, 9.8844582 49.7879579, 9.8844893 49.7880165)",Münchener Straße,,,
671080078,,,residential,False,True,46.30799999999999,30,"LINESTRING (9.884035 49.7871832, 9.8839978 49.7870627, 9.884013 49.7869194, 9.8840772 49.7867753)",Münchener Straße,,,
27463025,,,residential,False,False,156.095,30,"LINESTRING (9.8844893 49.7880165, 9.8851525 49.7878532, 9.8851826 49.7878356, 9.8851884 49.7878113, 9.8851301 49.787696, 9.8850838 49.7876116, 9.8849439 49.7873625, 9.8847385 49.7869651)",Frankenstraße,,,
132948293,,,residential,False,True,98.25899999999999,30,"LINESTRING (9.8844893 49.7880165, 9.8844582 49.7879579, 9.8843544 49.7877646, 9.8843225 49.7877008, 9.8842148 49.7875185, 9.8841412 49.7873968, 9.884035 49.7871832)",Münchener Straße,,,
27463088,,,residential,True,False,112.36200000000001,30,"LINESTRING (9.8840772 49.7867753, 9.8842291 49.7867207, 9.8844608 49.7866764, 9.8846668 49.7866376, 9.8849071 49.7865988, 9.884993 49.7865988, 9.8850702 49.7866154, 9.8851217 49.7866431, 9.8851331 49.7866652, 9.8851475 49.786693, 9.8852096 49.7869295)",Augsburger Weg,,,
146348527,,,residential,False,True,87.74199999999999,30,"LINESTRING (9.8840772 49.7867753, 9.8842059 49.7865978, 9.8844017 49.7864415, 9.8848071 49.7861496)",Münchener Straße,,,
671080078,,,residential,False,False,46.30799999999999,30,"LINESTRING (9.8840772 49.7867753, 9.884013 49.7869194, 9.8839978 49.7870627, 9.884035 49.7871832)",Münchener Straße,,,
132948290,,,residential,False,False,173.175,30,"LINESTRING (9.8852096 49.7869295, 9.885747 49.7869423, 9.8858031 49.7869436, 9.8860926 49.7869519, 9.8862252 49.7869557, 9.8866242 49.7869672, 9.8871129 49.7869813, 9.8876196 49.7869959)",Bayernstraße,,,
132948290,,,residential,False,True,34.105999999999995,30,"LINESTRING (9.8852096 49.7869295, 9.8849769 49.7869384, 9.8847385 49.7869651)",Bayernstraße,,,
27770796,,,residential,False,False,37.995,30,"LINESTRING (9.8746288 49.7850188, 9.8743095 49.7852913)",Bergmannweg,,,
1019660195,,,residential,False,False,36.382999999999996,30,"LINESTRING (9.8746288 49.7850188, 9.8748784 49.7851124, 9.8750337 49.7852113)",Bergmannweg,,,
"[365518840, 401837225, 4462858, 30927438]",,,"['living_street', 'residential']",False,True,223.675,30,"LINESTRING (9.8759429 49.7813919, 9.8760432 49.7813816, 9.8761071 49.7814112, 9.8762063 49.7814393, 9.8763207 49.7815074, 9.8767769 49.7819222, 9.876807 49.7819496, 9.8772249 49.7823641, 9.8772776 49.7824389, 9.8773287 49.7825516, 9.877366 49.7827167, 9.8773707 49.7828694, 9.8773517 49.7830376)","['Herrenweg', 'Friedrich-Ebert-Straße']",,,
"[401837218, 365518863]",,,"['living_street', 'residential']",False,False,98.053,30,"LINESTRING (9.8759429 49.7813919, 9.8758625 49.7814936, 9.8757831 49.781602, 9.8755498 49.7819012, 9.8754854 49.7819762, 9.8753679 49.7821088, 9.8753108 49.7821732)",Herrenweg,,,
27466243,,,living_street,False,True,147.634,,"LINESTRING (9.8793523 49.7828545, 9.8791097 49.7829331, 9.8789131 49.7829748, 9.8786336 49.783015, 9.8785015 49.7830337, 9.8781911 49.7830613, 9.8778611 49.7830731, 9.8774524 49.7830476, 9.8773517 49.7830376)",Wallweg,,,
401837221,,,unclassified,False,False,209.86899999999997,30,"LINESTRING (9.8793523 49.7828545, 9.8796323 49.7831842, 9.8799517 49.7835162, 9.8800157 49.7835806, 9.8801776 49.7837437, 9.8802476 49.7838148, 9.8802775 49.7838394, 9.8803529 49.7839014, 9.8804117 49.783945, 9.8810145 49.7843992)",Hauptstraße,,,
401837221,,,unclassified,False,True,184.64299999999997,30,"LINESTRING (9.8793523 49.7828545, 9.8792205 49.7826715, 9.8791524 49.7825686, 9.8790668 49.7824468, 9.8788861 49.7821832, 9.8787269 49.7819509, 9.8786227 49.7818296, 9.8785614 49.7817623, 9.8781859 49.7813785)",Hauptstraße,,,
27769751,,,residential,False,False,233.518,30,"LINESTRING (9.8773589 49.786141, 9.8782292 49.7856465, 9.8789341 49.785269, 9.8798716 49.784809)",Am Hessental,,,
"[27769740, 1248806109]",,,residential,False,True,237.15200000000002,30,"LINESTRING (9.8773589 49.786141, 9.877422 49.7861917, 9.877469 49.7862355, 9.877506 49.7862926, 9.8775071 49.7863654, 9.8774819 49.7864309, 9.8774294 49.786483, 9.8773954 49.786503, 9.8773391 49.786536, 9.8773113 49.7865522, 9.8771696 49.7866283, 9.8770111 49.7867195, 9.8766759 49.7869495, 9.8765722 49.7870207, 9.8763358 49.7871868, 9.8761705 49.7872497, 9.8759372 49.7872968, 9.875483 49.7872987, 9.875209 49.787304)",Florian-Geyer-Weg,,,
1248806281,,,residential,False,False,45.831,30,"LINESTRING (9.8773589 49.786141, 9.8771371 49.7859626, 9.8769527 49.7858231)",Florian-Geyer-Weg,,,
27769749,,,residential,False,False,224.25,30,"LINESTRING (9.8769527 49.7858231, 9.8784562 49.7850605, 9.8794356 49.7846)",Oberes Hessental,,,
27769752,,,residential,False,False,24.361,30,"LINESTRING (9.8769527 49.7858231, 9.8769199 49.7857935, 9.8767551 49.785645)",Florian-Geyer-Weg,,,
1248806281,,,residential,False,True,45.831,30,"LINESTRING (9.8769527 49.7858231, 9.8771371 49.7859626, 9.8773589 49.786141)",Florian-Geyer-Weg,,,
30927438,,,residential,False,True,38.986,30,"LINESTRING (9.8794356 49.7846, 9.8798716 49.784809)",Friedrich-Ebert-Straße,,,
27769749,,,residential,False,True,224.25,30,"LINESTRING (9.8794356 49.7846, 9.8784562 49.7850605, 9.8769527 49.7858231)",Oberes Hessental,,,
30927438,,,residential,False,False,230.53799999999998,30,"LINESTRING (9.8794356 49.7846, 9.8792262 49.7844665, 9.8790107 49.7843408, 9.8788321 49.7842157, 9.8786577 49.7840469, 9.8783485 49.7837168, 9.8781704 49.7835814, 9.8780186 49.783479, 9.8777828 49.7833199, 9.8775539 49.7831792, 9.8774274 49.7831023, 9.8773517 49.7830376)",Friedrich-Ebert-Straße,,,
30927438,,,residential,False,False,38.986,30,"LINESTRING (9.8798716 49.784809, 9.8794356 49.7846)",Friedrich-Ebert-Straße,,,
4462857,,,residential,True,False,40.45,30,"LINESTRING (9.8798716 49.784809, 9.8802528 49.7850075, 9.8803125 49.7850354)",Friedrich-Ebert-Straße,,,
27769751,,,residential,False,True,233.518,30,"LINESTRING (9.8798716 49.784809, 9.8789341 49.785269, 9.8782292 49.7856465, 9.8773589 49.786141)",Am Hessental,,,
4462860,,,residential,False,False,49.335,30,"LINESTRING (9.8768359 49.7845835, 9.8762161 49.7847751)",Theodor-Heuss-Straße,,,
4462860,,,residential,False,True,18.751,30,"LINESTRING (9.8768359 49.7845835, 9.8770702 49.784509)",Theodor-Heuss-Straße,,,
27770794,,,residential,False,False,35.356,30,"LINESTRING (9.8768359 49.7845835, 9.8770646 49.7848651)",Theodor-Heuss-Straße,,,
4462860,,,residential,False,False,18.751,30,"LINESTRING (9.8770702 49.784509, 9.8768359 49.7845835)",Theodor-Heuss-Straße,,,
4462860,,,residential,False,True,27.098999999999997,30,"LINESTRING (9.8770702 49.784509, 9.8772825 49.7844288, 9.8773816 49.784373)",Theodor-Heuss-Straße,,,
27878982,,,residential,False,False,52.31100000000001,30,"LINESTRING (9.8770702 49.784509, 9.8766632 49.7842706, 9.8765533 49.7842288, 9.8765024 49.7842236)",Theodor-Heuss-Straße,,,
4462860,,,residential,False,False,27.098999999999997,30,"LINESTRING (9.8773816 49.784373, 9.8772825 49.7844288, 9.8770702 49.784509)",Theodor-Heuss-Straße,,,
4462860,,,residential,False,True,13.811,30,"LINESTRING (9.8773816 49.784373, 9.8774621 49.7842972, 9.8774926 49.7842716)",Theodor-Heuss-Straße,,,
27770792,,,residential,False,False,32.352,30,"LINESTRING (9.8773816 49.784373, 9.8774504 49.7844153, 9.8776237 49.7846158)",Theodor-Heuss-Straße,,,
631890900,,,residential,False,True,29.659,30,"LINESTRING (9.8774052 49.7839436, 9.877481 49.7839034, 9.8777095 49.7837634)",Theodor-Heuss-Straße,,,
"[4462860, 1248807806]",,,residential,False,False,38.089999999999996,30,"LINESTRING (9.8774052 49.7839436, 9.8774674 49.7840225, 9.8775022 49.784105, 9.8775158 49.7841976, 9.8774926 49.7842716)",Theodor-Heuss-Straße,,,
1248807806,,,residential,False,True,105.25200000000001,30,"LINESTRING (9.8774052 49.7839436, 9.8772764 49.7838512, 9.8771002 49.7837494, 9.8768278 49.7836086, 9.8763745 49.7833965, 9.8763119 49.7833242)",Theodor-Heuss-Straße,,,
27770799,,,residential,False,False,81.33600000000001,30,"LINESTRING (9.8763119 49.7833242, 9.8764091 49.7832905, 9.8770967 49.7830876, 9.8772416 49.783058, 9.8773517 49.7830376)",Roter Rain,,,
