osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge
5247428,,,Grüntalstraße,residential,30,5,False,True,133.745,"LINESTRING (9.1991487 50.0009181, 9.1989464 50.0012378, 9.1984089 50.0020228)",
162195514,1,,Burgerstraße,residential,30,5,False,False,13.727,"LINESTRING (9.1972573 50.0006229, 9.197427 50.0006807)",
162195514,1,,Burgerstraße,residential,30,5,False,True,13.727,"LINESTRING (9.197427 50.0006807, 9.1972573 50.0006229)",
24691453,,,Rat-Scholz-Straße,residential,30,4,False,False,104.16399999999999,"LINESTRING (9.197427 50.0006807, 9.1974105 50.0007027, 9.1967937 50.0015244)",
162195514,1,,Burgerstraße,residential,30,5,False,False,67.02499999999999,"LINESTRING (9.197427 50.0006807, 9.1974785 50.0006978, 9.1982606 50.0009568)",
24287572,2,B 26,Hauptstraße,primary,30,10,False,False,43.957,"LINESTRING (9.1967937 50.0015244, 9.1971838 50.0016564, 9.1973386 50.0017077)",
24691453,,,Rat-Scholz-Straße,residential,30,4,False,True,104.16399999999999,"LINESTRING (9.1967937 50.0015244, 9.1974105 50.0007027, 9.197427 50.0006807)",
51335357,2,B 26,Hauptstraße,primary,30,10,False,False,25.976,"LINESTRING (9.1973386 50.0017077, 9.1976705 50.0018029)",
24287572,2,B 26,Hauptstraße,primary,30,10,False,True,43.957,"LINESTRING (9.1973386 50.0017077, 9.1971838 50.0016564, 9.1967937 50.0015244)",
"[132816000, 263044685]",,,Röntgenstraße,residential,30,5,False,False,96.025,"LINESTRING (9.1973386 50.0017077, 9.1969962 50.0021759, 9.1967617 50.0024876)",
5407094,1,,Vorgangstraße,residential,30,4,False,False,141.987,"LINESTRING (9.1949652 50.0019449, 9.1950533 50.0019675, 9.1954164 50.0020576, 9.1958865 50.0022135, 9.1967617 50.0024876)",
96603283,,,Robert-Koch-Straße,residential,30,4,False,False,86.35499999999999,"LINESTRING (9.1949652 50.0019449, 9.1947539 50.0023751, 9.1947225 50.0024266, 9.1945277 50.002666)",
"[379712498, 29226108]",1,,"['Robert-Koch-Straße', 'Albert-Schweitzer-Straße']",residential,30,"['4', '5']",False,"[False, True]",113.815,"LINESTRING (9.1949652 50.0019449, 9.195175 50.0015624, 9.1942954 50.0013129)",
30220837,1,,Ankerstraße,residential,30,6,False,False,81.8,"LINESTRING (9.1964724 50.0031845, 9.1975701 50.0033928)",
30220837,1,,Ankerstraße,residential,30,6,False,True,79.763,"LINESTRING (9.1964724 50.0031845, 9.1954434 50.0029068)",
85248328,1,,Behringstraße,residential,30,6,False,False,123.32299999999998,"LINESTRING (9.1964724 50.0031845, 9.1963235 50.0033889, 9.1962008 50.0035118, 9.1960924 50.0035929, 9.1959421 50.0036802, 9.1958285 50.0037692, 9.1957535 50.0038427, 9.1957263 50.0038911, 9.195691 50.0039901, 9.1955987 50.0041215)",
64669463,1,,Talstraße,residential,30,5,False,True,58.404,"LINESTRING (9.1999518 50.0057222, 9.1997722 50.0052098)",
5407709,1,,Am Wingert,residential,30,5,False,False,78.64099999999999,"LINESTRING (9.1999518 50.0057222, 9.199425 50.0058594, 9.198934 50.005991)",
64669463,1,,Talstraße,residential,30,5,False,False,323.21999999999997,"LINESTRING (9.1999518 50.0057222, 9.2000322 50.0059517, 9.2001735 50.0061776, 9.200407 50.0066081, 9.2004559 50.0067469, 9.200542 50.0068703, 9.2005743 50.0070131, 9.200719 50.0071803, 9.2009984 50.0074556, 9.201143 50.0075882, 9.2020277 50.0081811, 9.2020759 50.0082163)",
5407709,1,,Am Wingert,residential,30,5,False,True,78.64099999999999,"LINESTRING (9.198934 50.005991, 9.199425 50.0058594, 9.1999518 50.0057222)",
5407712,,,Rainstraße,residential,30,4,False,False,78.772,"LINESTRING (9.198934 50.005991, 9.1989187 50.0057052, 9.1988624 50.0054278, 9.1988349 50.0052862)",
5661751,1,,Afferbachstraße,residential,30,4,False,False,198.24400000000003,"LINESTRING (9.198934 50.005991, 9.1990571 50.0062354, 9.1993011 50.0067095, 9.1995535 50.00713, 9.1996832 50.0073117, 9.1997274 50.007418, 9.1997363 50.0074947, 9.1997023 50.0075697, 9.1996334 50.0076714)",
30220147,1,,Am Wingert,residential,30,5,False,False,161.50099999999998,"LINESTRING (9.198934 50.005991, 9.1980486 50.0061872, 9.1967841 50.0064379)",
5661751,1,,Afferbachstraße,residential,30,4,False,True,198.244,"LINESTRING (9.1996334 50.0076714, 9.1997023 50.0075697, 9.1997363 50.0074947, 9.1997274 50.007418, 9.1996832 50.0073117, 9.1995535 50.00713, 9.1993011 50.0067095, 9.1990571 50.0062354, 9.198934 50.005991)",
5661752,1,,Schubertstraße,residential,30,6,False,False,69.507,"LINESTRING (9.1996334 50.0076714, 9.1990644 50.0075746, 9.1986848 50.0075372)",
5661752,1,,Schubertstraße,residential,30,6,False,True,132.105,"LINESTRING (9.1996334 50.0076714, 9.1998516 50.0077675, 9.2000774 50.0078845, 9.2004438 50.008078, 9.2005869 50.0081423, 9.2007429 50.0082055, 9.2011428 50.0083526)",
5661752,1,,Schubertstraße,residential,30,6,False,False,132.105,"LINESTRING (9.2011428 50.0083526, 9.2007429 50.0082055, 9.2005869 50.0081423, 9.2004438 50.008078, 9.2000774 50.0078845, 9.1998516 50.0077675, 9.1996334 50.0076714)",
5661752,1,,Schubertstraße,residential,30,6,False,True,69.891,"LINESTRING (9.2011428 50.0083526, 9.2013916 50.0083607, 9.2016638 50.0083323, 9.2018255 50.008305, 9.2019763 50.0082523, 9.2020759 50.0082163)",
8116071,1,,Schubertstraße,residential,30,3,False,False,72.305,"LINESTRING (9.2011428 50.0083526, 9.2011318 50.0083897, 9.2011351 50.0084302, 9.2011758 50.0084743, 9.2012173 50.0085045, 9.2013971 50.0085957, 9.2017887 50.008814)",
5661752,1,,Schubertstraße,residential,30,6,False,False,69.891,"LINESTRING (9.2020759 50.0082163, 9.2019763 50.0082523, 9.2018255 50.008305, 9.2016638 50.0083323, 9.2013916 50.0083607, 9.2011428 50.0083526)",
"[24502520, 24502521, 83109817]",1,,Rentingweg,residential,30,5,False,True,52.730000000000004,"LINESTRING (9.2020759 50.0082163, 9.2021559 50.0081886, 9.2025645 50.008029, 9.2026661 50.0079878, 9.2027073 50.0079711)",yes
64669463,1,,Talstraße,residential,30,5,False,True,323.21999999999997,"LINESTRING (9.2020759 50.0082163, 9.2020277 50.0081811, 9.201143 50.0075882, 9.2009984 50.0074556, 9.200719 50.0071803, 9.2005743 50.0070131, 9.200542 50.0068703, 9.2004559 50.0067469, 9.200407 50.0066081, 9.2001735 50.0061776, 9.2000322 50.0059517, 9.1999518 50.0057222)",
60122495,1,,Rentingweg,residential,30,5,False,False,39.57,"LINESTRING (9.2031713 50.0077769, 9.2027073 50.0079711)",
"[83109814, 93345279]",1,,Kirchenstraße,residential,30,5,False,True,174.303,"LINESTRING (9.2031713 50.0077769, 9.2028715 50.0074912, 9.2025679 50.0071762, 9.2023998 50.0069758, 9.2023542 50.0068295, 9.2022387 50.0063598)",
5407715,1,,Rentingweg,residential,30,5,True,False,42.161,"LINESTRING (9.203666 50.0075703, 9.2031713 50.0077769)",
70141486,,AB 10,Schöllkrippener Straße,tertiary,30,7,False,False,109.128,"LINESTRING (9.203666 50.0075703, 9.2039097 50.0079661, 9.2039613 50.0080512, 9.2039747 50.0080718, 9.2040845 50.0082339, 9.2041736 50.0083838, 9.2042118 50.0084857)",
"[59086949, 70141486]",,AB 10,Schöllkrippener Straße,tertiary,30,7,False,True,252.23899999999998,"LINESTRING (9.203666 50.0075703, 9.2036504 50.0075442, 9.2036047 50.0074773, 9.2034843 50.0072812, 9.2033797 50.0070978, 9.2033232 50.0069597, 9.2032543 50.0067414, 9.2032408 50.0067005, 9.2032284 50.0066529, 9.203209 50.0065736, 9.203202 50.0065452, 9.2031617 50.006263, 9.2031505 50.0061266, 9.2031496 50.0058854, 9.2031604 50.0056306, 9.2031698 50.0053501)",
8116095,,,Brunnenstraße,living_street,,6,False,True,80.888,"LINESTRING (9.2054027 50.0031258, 9.2054072 50.0031616, 9.2054119 50.00321, 9.2054218 50.0035545, 9.2053952 50.0037269, 9.2053295 50.0038448)",
126256079,1,,Franz-Göhler-Straße,residential,30,4,False,False,88.756,"LINESTRING (9.2054027 50.0031258, 9.2055862 50.0031189, 9.2057539 50.0031126, 9.2061923 50.0030962, 9.2065413 50.0030831, 9.2066406 50.0030702)",
126404940,1,,Brühlweg,residential,30,4,False,True,197.624,"LINESTRING (9.2054027 50.0031258, 9.2053917 50.0030885, 9.2053488 50.0029847, 9.2053325 50.0029572, 9.2053035 50.0028985, 9.2052686 50.0028124, 9.2052506 50.0027391, 9.2051555 50.0024204, 9.2050812 50.0022708, 9.2049641 50.0021251, 9.2046428 50.0019727, 9.2042892 50.0018179, 9.2041711 50.0017587, 9.2040509 50.0016887)",
"[30546688, 1243698746]",,,Brunnenstraße,"['living_street', 'residential']",30,,False,False,66.202,"LINESTRING (9.2054027 50.0031258, 9.2050249 50.003127, 9.2048565 50.0031058, 9.2044862 50.0030607)",
30546688,,,Brunnenstraße,residential,30,,False,False,65.529,"LINESTRING (9.2044862 50.0030607, 9.2042647 50.0030372, 9.2035816 50.0029646)",
"[30546688, 1243698746]",,,Brunnenstraße,"['residential', 'living_street']",30,,False,True,66.202,"LINESTRING (9.2044862 50.0030607, 9.2048565 50.0031058, 9.2050249 50.003127, 9.2054027 50.0031258)",
"[52832053, 8665294]",,,Brunnenstraße,residential,30,"['7', '3']",False,True,66.179,"LINESTRING (9.2044862 50.0030607, 9.2044448 50.0032645, 9.2044243 50.0033597, 9.2044105 50.0035101, 9.2043519 50.0036479)",
8116095,,,Brunnenstraße,living_street,,6,False,False,80.888,"LINESTRING (9.2053295 50.0038448, 9.2053952 50.0037269, 9.2054218 50.0035545, 9.2054119 50.00321, 9.2054072 50.0031616, 9.2054027 50.0031258)",
29550523,2,B 26,Hauptstraße,primary,30,11,False,False,82.378,"LINESTRING (9.2053295 50.0038448, 9.2057789 50.0039449, 9.2061032 50.0040022, 9.2064305 50.004063)",
778303685,2,B 26,Hauptstraße,primary,30,11,False,True,73.245,"LINESTRING (9.2053295 50.0038448, 9.205124 50.0038006, 9.2046494 50.0036992, 9.204485 50.0036709, 9.2043519 50.0036479)",
5659780,,,Seegartenstraße,residential,30,4,False,False,62.167,"LINESTRING (9.2066406 50.0030702, 9.2066514 50.0030892, 9.2066656 50.003106, 9.2066884 50.0031191, 9.2067261 50.0031328, 9.2067967 50.0031429, 9.2074591 50.0031438)",
126256079,1,,Franz-Göhler-Straße,residential,30,4,False,True,88.756,"LINESTRING (9.2066406 50.0030702, 9.2065413 50.0030831, 9.2061923 50.0030962, 9.2057539 50.0031126, 9.2055862 50.0031189, 9.2054027 50.0031258)",
8116075,1,,Am Hauenboden,residential,30,5,False,False,44.542,"LINESTRING (9.2022387 50.0063598, 9.2016682 50.0065211)",
"[83109814, 93345279]",1,,Kirchenstraße,residential,30,5,False,False,174.303,"LINESTRING (9.2022387 50.0063598, 9.2023542 50.0068295, 9.2023998 50.0069758, 9.2025679 50.0071762, 9.2028715 50.0074912, 9.2031713 50.0077769)",
"[93345276, 39000445]",1,,Kirchenstraße,residential,30,5,False,True,108.80799999999999,"LINESTRING (9.2022387 50.0063598, 9.2021653 50.0061994, 9.2019883 50.0058997, 9.2018988 50.0057635, 9.2018374 50.0056684, 9.2018304 50.0055645, 9.2018236 50.0054286)",
29994063,1,,Brückenstraße,residential,30,3,False,True,15.053,"LINESTRING (9.2018236 50.0054286, 9.2016149 50.0054103)",
29033941,1,,Kirchenstraße,residential,30,5,False,True,113.787,"LINESTRING (9.2018236 50.0054286, 9.2019151 50.0054051, 9.2019611 50.0053647, 9.2019918 50.0053212, 9.2020404 50.0052177, 9.202054 50.0051408, 9.2020864 50.0050171, 9.20205 50.0048663, 9.201997 50.0047353, 9.201939 50.0045977, 9.2018898 50.0045557, 9.2018671 50.0045155, 9.2018645 50.0044902)",
"[93345276, 39000445]",1,,Kirchenstraße,residential,30,5,False,False,108.80800000000002,"LINESTRING (9.2018236 50.0054286, 9.2018304 50.0055645, 9.2018374 50.0056684, 9.2018988 50.0057635, 9.2019883 50.0058997, 9.2021653 50.0061994, 9.2022387 50.0063598)",
83109819,1,,Kirchenstraße,living_street,,,False,True,52.96,"LINESTRING (9.2018645 50.0044902, 9.2019703 50.0040188)",
10987006,1,,Seusstraße,residential,30,3,False,True,114.237,"LINESTRING (9.2018645 50.0044902, 9.2012942 50.0044155, 9.201115 50.0044012, 9.2002877 50.0043246)",
29033941,1,,Kirchenstraße,residential,30,5,False,False,113.787,"LINESTRING (9.2018645 50.0044902, 9.2018671 50.0045155, 9.2018898 50.0045557, 9.201939 50.0045977, 9.201997 50.0047353, 9.20205 50.0048663, 9.2020864 50.0050171, 9.202054 50.0051408, 9.2020404 50.0052177, 9.2019918 50.0053212, 9.2019611 50.0053647, 9.2019151 50.0054051, 9.2018236 50.0054286)",
"[37574739, 35896679]",1,,Seusstraße,residential,30,,True,False,95.34,"LINESTRING (9.2018645 50.0044902, 9.2020615 50.0045258, 9.2022963 50.0045611, 9.2025901 50.0046013, 9.2028215 50.0046337, 9.2031507 50.004712)",
86503778,1,,Rathausstraße,living_street,,3,False,True,59.295,"LINESTRING (9.2006329 50.0041836, 9.2008213 50.0041839, 9.201075 50.0041494, 9.2014245 50.0040504)",
5466599,,,Am Marktplatz,living_street,,,False,True,47.451,"LINESTRING (9.2029597 50.0040342, 9.2024154 50.0039606, 9.2024026 50.0039589, 9.2023091 50.0039684)",
5466928,1,,Kirchenstraße,living_street,,,False,False,79.22999999999999,"LINESTRING (9.2025438 50.0032744, 9.2025268 50.0033264, 9.2024686 50.0034969, 9.2023759 50.0037346, 9.2023297 50.0038425, 9.2023066 50.0039073, 9.2023032 50.0039284, 9.2023091 50.0039684)",
30169345,2,B 26,Hauptstraße,primary,30,10,False,True,122.16799999999999,"LINESTRING (9.2025438 50.0032744, 9.2024707 50.0032637, 9.2024294 50.0032557, 9.2020729 50.0032066, 9.2017137 50.0031489, 9.2015276 50.0031076, 9.2013551 50.0030554, 9.2011579 50.0029882, 9.2010756 50.0029602, 9.2009408 50.0029143)",
"[441785356, 441785357]",2,B 26,Hauptstraße,primary,30,10,False,False,61.086999999999996,"LINESTRING (9.2025438 50.0032744, 9.2026218 50.0032838, 9.2026806 50.0032941, 9.2027575 50.0033075, 9.2030273 50.0033631, 9.2032205 50.0034131, 9.2033463 50.003457)",
441785355,1,,Kirchenstraße,living_street,,,False,False,24.854,"LINESTRING (9.2023091 50.0039684, 9.2019703 50.0040188)",
5466599,,,Am Marktplatz,living_street,,,False,False,47.451,"LINESTRING (9.2023091 50.0039684, 9.2024026 50.0039589, 9.2024154 50.0039606, 9.2029597 50.0040342)",
5466928,1,,Kirchenstraße,living_street,,,False,True,79.23,"LINESTRING (9.2023091 50.0039684, 9.2023032 50.0039284, 9.2023066 50.0039073, 9.2023297 50.0038425, 9.2023759 50.0037346, 9.2024686 50.0034969, 9.2025268 50.0033264, 9.2025438 50.0032744)",
83109819,1,,Kirchenstraße,living_street,,,False,False,52.96,"LINESTRING (9.2019703 50.0040188, 9.2018645 50.0044902)",
441785355,1,,Kirchenstraße,living_street,,,False,True,24.854,"LINESTRING (9.2019703 50.0040188, 9.2023091 50.0039684)",
5466602,1,,Rathausstraße,living_street,,,False,False,39.567,"LINESTRING (9.2019703 50.0040188, 9.2018804 50.0040159, 9.2017177 50.0040135, 9.201448 50.0040408, 9.2014245 50.0040504)",
8116075,1,,Am Hauenboden,residential,30,5,False,True,44.542,"LINESTRING (9.2016682 50.0065211, 9.2022387 50.0063598)",
8668811,1,,Am Hauenboden,residential,30,4,False,False,64.857,"LINESTRING (9.2016682 50.0065211, 9.201318 50.005983)",
8116075,1,,Am Hauenboden,residential,30,5,False,False,201.19299999999998,"LINESTRING (9.2016682 50.0065211, 9.2014768 50.0065796, 9.2014162 50.0066216, 9.2013851 50.006659, 9.20139 50.0066953, 9.2017681 50.0071739, 9.2022508 50.0076047, 9.2026469 50.007925, 9.2027073 50.0079711)",
5466602,1,,Rathausstraße,living_street,,,False,True,39.567,"LINESTRING (9.2014245 50.0040504, 9.201448 50.0040408, 9.2017177 50.0040135, 9.2018804 50.0040159, 9.2019703 50.0040188)",
"[35694009, 1205172651, 5466926]",,,,living_street,,,False,False,36.171,"LINESTRING (9.2014245 50.0040504, 9.2014132 50.0039945, 9.2013807 50.0038851, 9.2013846 50.0038334, 9.2014378 50.0037333)",
86503778,1,,Rathausstraße,living_street,,3,False,False,59.295,"LINESTRING (9.2014245 50.0040504, 9.201075 50.0041494, 9.2008213 50.0041839, 9.2006329 50.0041836)",
5659775,,,Turnstraße,living_street,,6,False,True,111.58300000000001,"LINESTRING (9.2062941 50.0048886, 9.2058961 50.0048395, 9.2053035 50.0047691, 9.2047547 50.0047233)",
393265179,,,Hirtenstraße,residential,30,9,False,False,107.838,"LINESTRING (9.2062941 50.0048886, 9.2062883 50.0049565, 9.2063169 50.005357, 9.2063112 50.0053804, 9.2064292 50.0058153, 9.2064338 50.0058509)",
10610312,,,Haslauerstraße,residential,30,7,False,False,83.385,"LINESTRING (9.2064338 50.0058509, 9.2075978 50.0057992)",
393265179,,,Hirtenstraße,residential,30,9,False,False,97.51100000000001,"LINESTRING (9.2064338 50.0058509, 9.2065204 50.0060914, 9.2066005 50.0063303, 9.2067212 50.0066222, 9.2067376 50.0066675, 9.206741 50.0067046)",
