osmid,lanes,highway,maxspeed,width,junction,oneway,reversed,length,geometry,name,bridge,ref
24362614,,residential,30,,,True,False,72.30999999999999,"LINESTRING (8.428177 51.8107481, 8.4283021 51.8107392, 8.4286838 51.8111498, 8.4286314 51.8112432)",Am Balkan,,
"[42133539, 32459539, 42133540, 32459541]",1,tertiary,20,,,True,False,98.28699999999999,"LINESTRING (8.428177 51.8107481, 8.4281244 51.8106535, 8.4281064 51.8106312, 8.4280415 51.8105508, 8.4280254 51.8105307, 8.4280112 51.8105131, 8.4279085 51.8103858, 8.4277642 51.810187, 8.4276265 51.8099341)",Rathausstraße,yes,
23886036,2,secondary,50,,,False,False,56.968,"LINESTRING (8.4286314 51.8112432, 8.4287262 51.811304, 8.4288018 51.8113713, 8.4289715 51.8115712, 8.429042 51.8116832)",Bahnhofstraße,,L 782
59917823,2,secondary,50,7,,False,True,30.730000000000004,"LINESTRING (8.4286314 51.8112432, 8.4285502 51.8112086, 8.4284065 51.8111748, 8.4282136 51.8111588)",Wiedenbrücker Straße,,L 782
"[23885465, 32459542]",2,secondary,50,,,False,False,95.281,"LINESTRING (8.429042 51.8116832, 8.429251 51.8116667, 8.4295835 51.8117091, 8.4298288 51.8117586, 8.4299976 51.8117926, 8.4303781 51.8118693)",Westerwieher Straße,,L 836
23886036,2,secondary,50,,,False,True,56.968,"LINESTRING (8.429042 51.8116832, 8.4289715 51.8115712, 8.4288018 51.8113713, 8.4287262 51.811304, 8.4286314 51.8112432)",Bahnhofstraße,,L 782
24239151,1,tertiary,20,,,True,False,45.809000000000005,"LINESTRING (8.4282136 51.8111588, 8.428196 51.8110223, 8.4281995 51.8108644, 8.428177 51.8107481)",Rathausstraße,,
59917820,2,secondary,50,7,,False,True,108.78599999999999,"LINESTRING (8.4282136 51.8111588, 8.4280382 51.8111809, 8.4278619 51.8112274, 8.4277205 51.811303, 8.4275381 51.8114628, 8.4272743 51.8116952, 8.427097 51.8118035)",Wiedenbrücker Straße,,L 782
59917823,2,secondary,50,7,,False,False,30.730000000000004,"LINESTRING (8.4282136 51.8111588, 8.4284065 51.8111748, 8.4285502 51.8112086, 8.4286314 51.8112432)",Wiedenbrücker Straße,,L 782
23903287,,unclassified,50,7,roundabout,True,False,17.14,"LINESTRING (8.4262768 51.8034224, 8.4263556 51.8034548, 8.4263883 51.8034931, 8.4263899 51.8035454)",,,
23303789,2,unclassified,50,7,,False,False,44.908,"LINESTRING (8.4262147 51.8036242, 8.426214 51.8037137, 8.4262006 51.8038198, 8.4261743 51.8040271)",Delbrücker Straße,,
23903287,,unclassified,50,7,roundabout,True,False,18.911,"LINESTRING (8.4262147 51.8036242, 8.4261325 51.8036063, 8.4260745 51.803563, 8.4260626 51.8035035)",,,
23903287,,unclassified,50,7,roundabout,True,False,19.279,"LINESTRING (8.4260626 51.8035035, 8.4261042 51.8034512, 8.4261864 51.8034209, 8.4262768 51.8034224)",,,
23903288,,residential,30,,,False,False,34.953,"LINESTRING (8.4260626 51.8035035, 8.4259255 51.8034905, 8.4255602 51.8034556)",Höppeweg,,
23903287,,unclassified,50,7,roundabout,True,False,16.058,"LINESTRING (8.4263899 51.8035454, 8.4263552 51.8035878, 8.4262888 51.8036173, 8.4262147 51.8036242)",,,
"[962291379, 29203588]",,residential,50,6,,False,True,70.578,"LINESTRING (8.4263899 51.8035454, 8.426521 51.803564, 8.4267993 51.8036037, 8.427382 51.8037074)",Torfweg,,
23903288,,residential,30,,,False,True,104.951,"LINESTRING (8.4238653 51.8029687, 8.4240047 51.803032, 8.4246571 51.8031528, 8.4252248 51.8033756)",Höppeweg,,
24239242,,living_street,,,,False,True,79.286,"LINESTRING (8.4238653 51.8029687, 8.4237699 51.8031011, 8.4236917 51.8032096, 8.4236197 51.8033095, 8.4235043 51.8034697, 8.423396 51.80362)",Johannesweg,,
23303786,1,tertiary,50,6,roundabout,True,False,13.626,"LINESTRING (8.4222082 51.8042693, 8.4221796 51.8042454, 8.4221709 51.8042155, 8.4221846 51.8041868, 8.4222211 51.8041634)",,,
24033662,,residential,30,,,False,False,78.071,"LINESTRING (8.424344 51.8110372, 8.4232266 51.8109119)",Drosselweg,,
34562156,,residential,30,,,False,True,137.609,"LINESTRING (8.424344 51.8110372, 8.4256808 51.8111267, 8.42588 51.81114, 8.426334 51.8111707)",Drosselweg,,
24033662,,residential,30,,,False,True,78.071,"LINESTRING (8.4232266 51.8109119, 8.424344 51.8110372)",Drosselweg,,
24223781,,residential,30,,,False,False,62.912,"LINESTRING (8.4231438 51.8082962, 8.4222328 51.8083495)",Krumme Straße,,
1144310546,,residential,30,,,False,False,23.241,"LINESTRING (8.4231438 51.8082962, 8.4232625 51.8081005)",Krengelstraße,,
24223881,,residential,30,,,False,True,101.179,"LINESTRING (8.4231438 51.8082962, 8.4231373 51.808583, 8.4232192 51.8088172, 8.4234289 51.8091781)",Damaschkestraße,,
24223881,,residential,30,,,False,False,101.179,"LINESTRING (8.4234289 51.8091781, 8.4232192 51.8088172, 8.4231373 51.808583, 8.4231438 51.8082962)",Damaschkestraße,,
24223886,,residential,30,,,False,True,64.537,"LINESTRING (8.4221437 51.8062927, 8.4220867 51.8064984, 8.4220863 51.8068701)",Bartscherstraße,,
34139689,,residential,30,,,False,False,95.621,"LINESTRING (8.4221437 51.8062927, 8.4222859 51.8060159, 8.4223066 51.8059846, 8.4223535 51.8059137, 8.4224315 51.805796, 8.4226052 51.8056098, 8.4227356 51.8055251)",Bartscherstraße,,
"[24223884, 34835534]",,residential,30,,,False,True,391.82500000000005,"LINESTRING (8.4227356 51.8055251, 8.4243441 51.8058408, 8.424393 51.8058729, 8.4243859 51.8059074, 8.4237219 51.8064971, 8.4234512 51.8067389, 8.4233557 51.8068878, 8.423336 51.807021, 8.4233404 51.8071012, 8.4234271 51.807382, 8.4234312 51.8075383, 8.423414 51.8076388, 8.4233478 51.8078787, 8.4232625 51.8081005)","['Krengelstraße', 'Aldehoffstraße']",,
24223885,,residential,30,,,False,False,108.11200000000001,"LINESTRING (8.4227356 51.8055251, 8.4231147 51.805282, 8.4235865 51.8048613, 8.4237142 51.8047675)",Anton-Paehler-Straße,,
34139689,,residential,30,,,False,True,95.621,"LINESTRING (8.4227356 51.8055251, 8.4226052 51.8056098, 8.4224315 51.805796, 8.4223535 51.8059137, 8.4223066 51.8059846, 8.4222859 51.8060159, 8.4221437 51.8062927)",Bartscherstraße,,
"[23303787, 1007458444, 962291381, 34139687]",,tertiary,50,6,,False,False,177.762,"LINESTRING (8.4237142 51.8047675, 8.4238431 51.804842, 8.4249568 51.8055365, 8.4251999 51.8056955, 8.4253451 51.8057825, 8.4254431 51.8058412, 8.4255559 51.8058868)",Mastholter Straße,,
23303787,,tertiary,50,6,,False,True,52.65,"LINESTRING (8.4237142 51.8047675, 8.4235196 51.804662, 8.4231189 51.80447)",Mastholter Straße,,
24223885,,residential,30,,,False,True,108.11200000000001,"LINESTRING (8.4237142 51.8047675, 8.4235865 51.8048613, 8.4231147 51.805282, 8.4227356 51.8055251)",Anton-Paehler-Straße,,
24223781,,residential,30,,,False,True,62.912,"LINESTRING (8.4222328 51.8083495, 8.4231438 51.8082962)",Krumme Straße,,
24223886,,residential,30,,,False,False,100.899,"LINESTRING (8.4222328 51.8083495, 8.4220951 51.8074461)",Bartscherstraße,,
24223886,,residential,30,,,False,True,100.899,"LINESTRING (8.4220951 51.8074461, 8.4222328 51.8083495)",Bartscherstraße,,
24223886,,residential,30,,,False,False,64.133,"LINESTRING (8.4220951 51.8074461, 8.4220733 51.8073146, 8.4220863 51.8068701)",Bartscherstraße,,
24223886,,residential,30,,,False,False,64.537,"LINESTRING (8.4220863 51.8068701, 8.4220867 51.8064984, 8.4221437 51.8062927)",Bartscherstraße,,
24223886,,residential,30,,,False,True,64.133,"LINESTRING (8.4220863 51.8068701, 8.4220733 51.8073146, 8.4220951 51.8074461)",Bartscherstraße,,
24239156,1,residential,30,,,False,False,22.467,"LINESTRING (8.4249845 51.8081173, 8.4246602 51.8081422)",Krumme Straße,,
"[24239152, 934139695]",1,residential,"['20', '30']",,,False,True,167.013,"LINESTRING (8.4249845 51.8081173, 8.4254917 51.8081197, 8.4266423 51.8082026, 8.4267979 51.8082234, 8.4269897 51.808246, 8.4273959 51.8082156)",Müntestraße,,
24239155,1,residential,30,,,False,True,299.42,"LINESTRING (8.4249845 51.8081173, 8.4250616 51.8084492, 8.4251446 51.80865, 8.4253088 51.8088061, 8.425679 51.8091992, 8.4262305 51.8095984, 8.42643 51.8097228, 8.4268788 51.8099032, 8.4272284 51.8099669, 8.4275033 51.8099661, 8.4276265 51.8099341)",Mühlenstraße,,
24239704,1,residential,30,,,False,False,195.964,"LINESTRING (8.4249845 51.8081173, 8.4248646 51.8078281, 8.4248777 51.80748, 8.4249218 51.807354, 8.4250426 51.8071133, 8.4252802 51.8069441, 8.4254539 51.8068774, 8.4260533 51.8067763)",Sennstraße,,
1144310546,,residential,30,,,False,True,23.241,"LINESTRING (8.4232625 51.8081005, 8.4231438 51.8082962)",Krengelstraße,,
"[24223884, 34835534]",,residential,30,,,False,False,391.82500000000005,"LINESTRING (8.4232625 51.8081005, 8.4233478 51.8078787, 8.423414 51.8076388, 8.4234312 51.8075383, 8.4234271 51.807382, 8.4233404 51.8071012, 8.423336 51.807021, 8.4233557 51.8068878, 8.4234512 51.8067389, 8.4237219 51.8064971, 8.4243859 51.8059074, 8.424393 51.8058729, 8.4243441 51.8058408, 8.4227356 51.8055251)","['Krengelstraße', 'Aldehoffstraße']",,
"[32424315, 1007458443, 1007458445]",1,residential,30,,,False,True,96.98,"LINESTRING (8.4232625 51.8081005, 8.4235542 51.8081347, 8.4241443 51.8081788, 8.4244973 51.8081538, 8.4245898 51.8081472, 8.4246602 51.8081422)",Krumme Straße,yes,
24239153,,residential,,,,False,True,109.59299999999999,"LINESTRING (8.4261684 51.8089844, 8.4264366 51.8091382, 8.4268254 51.8093019, 8.4270804 51.8093762, 8.4273377 51.8094161, 8.4275484 51.8094138)",Pochenstraße,,
24239155,1,residential,30,,,False,False,299.42,"LINESTRING (8.4276265 51.8099341, 8.4275033 51.8099661, 8.4272284 51.8099669, 8.4268788 51.8099032, 8.42643 51.8097228, 8.4262305 51.8095984, 8.425679 51.8091992, 8.4253088 51.8088061, 8.4251446 51.80865, 8.4250616 51.8084492, 8.4249845 51.8081173)",Mühlenstraße,,
42133540,1,tertiary,20,,,True,False,58.103,"LINESTRING (8.4276265 51.8099341, 8.4275735 51.809587, 8.4275484 51.8094138)",Rathausstraße,,
24239156,1,residential,30,,,False,True,22.467,"LINESTRING (8.4246602 51.8081422, 8.4249845 51.8081173)",Krumme Straße,,
"[24239157, 24271422]",,"['living_street', 'residential']",,,,False,True,244.226,"LINESTRING (8.4246602 51.8081422, 8.4245522 51.8078181, 8.4245193 51.8076926, 8.4244864 51.8074441, 8.4245049 51.8073044, 8.4245609 51.8071036, 8.4247152 51.8068328, 8.4248324 51.8067065, 8.4249126 51.8066486, 8.4250176 51.8065752, 8.425831 51.8063838)",Am Westwall,,
"[32424315, 1007458443, 1007458445]",1,residential,30,,,False,False,96.97999999999999,"LINESTRING (8.4246602 51.8081422, 8.4245898 51.8081472, 8.4244973 51.8081538, 8.4241443 51.8081788, 8.4235542 51.8081347, 8.4232625 51.8081005)",Krumme Straße,yes,
23303787,,tertiary,50,6,,False,False,52.65,"LINESTRING (8.4231189 51.80447, 8.4235196 51.804662, 8.4237142 51.8047675)",Mastholter Straße,,
24239242,,living_street,,,,False,False,99.69,"LINESTRING (8.4231189 51.80447, 8.4231794 51.8043958, 8.4231195 51.8041572, 8.4231331 51.8039849, 8.4232388 51.8038381, 8.423396 51.80362)",Johannesweg,,
"[962287137, 1144310551]",,tertiary,50,6,,False,True,57.61700000000001,"LINESTRING (8.4231189 51.80447, 8.4229774 51.8044105, 8.422855 51.8043618, 8.4227558 51.8043257, 8.4226392 51.8042874, 8.422469 51.8042452, 8.4224597 51.8042429, 8.4223811 51.8042314)",Mastholter Straße,,
23303789,2,unclassified,50,7,,False,True,184.62800000000001,"LINESTRING (8.4257715 51.8056687, 8.4259595 51.8049024, 8.4259998 51.8047382, 8.4261028 51.8043184, 8.4261644 51.8040675, 8.4261743 51.8040271)",Delbrücker Straße,,
29203586,2,unclassified,50,,,False,False,22.625,"LINESTRING (8.4257715 51.8056687, 8.4257328 51.8057892, 8.4256898 51.8058653)",Delbrücker Straße,,
"[24239260, 962291380]",,residential,50,6,,False,False,254.12600000000003,"LINESTRING (8.4257715 51.8056687, 8.4260416 51.8056617, 8.4262838 51.8056131, 8.4267439 51.8055207, 8.4269134 51.8054861, 8.4271182 51.8054455, 8.4272582 51.8054172, 8.4274881 51.8053713, 8.4293008 51.8050093)",Heinrich-Kuper-Straße,,
"[962291380, 24239260]",,residential,50,6,,False,True,254.126,"LINESTRING (8.4293008 51.8050093, 8.4274881 51.8053713, 8.4272582 51.8054172, 8.4271182 51.8054455, 8.4269134 51.8054861, 8.4267439 51.8055207, 8.4262838 51.8056131, 8.4260416 51.8056617, 8.4257715 51.8056687)",Heinrich-Kuper-Straße,,
29203587,,residential,,,,False,False,75.06,"LINESTRING (8.4293008 51.8050093, 8.4295593 51.8049596, 8.4298592 51.8049019, 8.4300567 51.8048639, 8.4303432 51.8048088)",Bruchstraße,,
"[303522442, 29203588]",,residential,"['50', '30']",6,,False,"[False, True]",196.46499999999997,"LINESTRING (8.4293008 51.8050093, 8.4290455 51.8048202, 8.4282414 51.8042415, 8.4277065 51.8038565, 8.427382 51.8037074)",Torfweg,,
"[622736760, 25301146]",,residential,30,7,,False,"[False, True]",222.995,"LINESTRING (8.4293008 51.8050093, 8.4295445 51.8051988, 8.4307188 51.8060749, 8.4309846 51.8062872, 8.4314257 51.8065175)",Torfweg,,
24239704,1,residential,30,,,False,True,195.964,"LINESTRING (8.4260533 51.8067763, 8.4254539 51.8068774, 8.4252802 51.8069441, 8.4250426 51.8071133, 8.4249218 51.807354, 8.4248777 51.80748, 8.4248646 51.8078281, 8.4249845 51.8081173)",Sennstraße,,
32424317,1,tertiary,20,,,True,False,46.284000000000006,"LINESTRING (8.4260533 51.8067763, 8.4259101 51.8065418, 8.4258758 51.8064861, 8.425831 51.8063838)",Rathausstraße,,
844510049,,residential,30,,,False,False,197.495,"LINESTRING (8.4277947 51.8082335, 8.4279151 51.8081811, 8.4282118 51.8080521, 8.4283629 51.8079771, 8.4289062 51.8077059, 8.4290805 51.8076272, 8.4301736 51.8072463)",Rügenstraße,,
1156076652,,residential,30,,,True,False,62.032,"LINESTRING (8.4277947 51.8082335, 8.4278545 51.8083152, 8.4279448 51.8083793, 8.4282195 51.8085915, 8.4282944 51.8086928)",Bolzenmarkt,,
"[622736760, 25301146]",,residential,30,7,,False,"[False, True]",222.995,"LINESTRING (8.4314257 51.8065175, 8.4309846 51.8062872, 8.4307188 51.8060749, 8.4295445 51.8051988, 8.4293008 51.8050093)",Torfweg,,
"[34139685, 32459534, 1144310535]",,residential,30,,,False,True,81.47,"LINESTRING (8.4314257 51.8065175, 8.4313788 51.8065543, 8.4309984 51.8067933, 8.4309035 51.8068451, 8.4307286 51.8069406, 8.430614 51.8070032, 8.4305735 51.8070253)","['Klosterstraße', 'Rügenstraße']",,
"[25301144, 40350430, 35033031]",2,residential,30,7,,False,True,102.823,"LINESTRING (8.4314257 51.8065175, 8.4315306 51.8065613, 8.4318233 51.8066779, 8.4325908 51.8069673, 8.4326978 51.8070033)",Torfweg,yes,
327694406,,residential,30,5.4,,False,True,36.876,"LINESTRING (8.4305735 51.8070253, 8.4301736 51.8072463)",Klosterstraße,,
"[24476971, 1144310550]",,residential,,,,False,False,339.99499999999995,"LINESTRING (8.4305735 51.8070253, 8.4300386 51.8067901, 8.4298583 51.8067361, 8.4292408 51.8066602, 8.4277226 51.8064736, 8.4276044 51.8064588, 8.4274166 51.8064329, 8.4273453 51.8064246, 8.4268954 51.8063903, 8.4264285 51.8063685, 8.4261386 51.8063523, 8.4259588 51.8063632, 8.425831 51.8063838)",Am Südwall,,
"[34139685, 32459534, 1144310535]",,residential,30,,,False,False,81.46999999999998,"LINESTRING (8.4305735 51.8070253, 8.430614 51.8070032, 8.4307286 51.8069406, 8.4309035 51.8068451, 8.4309984 51.8067933, 8.4313788 51.8065543, 8.4314257 51.8065175)","['Klosterstraße', 'Rügenstraße']",,
327694406,,residential,30,5.4,,False,False,36.876,"LINESTRING (8.4301736 51.8072463, 8.4305735 51.8070253)",Klosterstraße,,
"[1144310549, 1144310548, 24361037, 934139694]",,residential,"['20', '30']",,,False,True,292.21900000000005,"LINESTRING (8.4301736 51.8072463, 8.4299743 51.8070947, 8.4298041 51.8070221, 8.429557 51.8069569, 8.429191 51.8068879, 8.4280181 51.8068639, 8.4276767 51.8068497, 8.4267403 51.8068208, 8.4264204 51.8068317, 8.4261336 51.8068913)",Klingenhagen,,
24361087,,residential,30,,,False,True,160.272,"LINESTRING (8.4301736 51.8072463, 8.4303085 51.8073461, 8.4303649 51.8074568, 8.4303634 51.8075776, 8.4302079 51.80773, 8.4294858 51.8081704, 8.4292817 51.8084058)",Klosterstraße,,
844510049,,residential,30,,,False,True,197.495,"LINESTRING (8.4301736 51.8072463, 8.4290805 51.8076272, 8.4289062 51.8077059, 8.4283629 51.8079771, 8.4282118 51.8080521, 8.4279151 51.8081811, 8.4277947 51.8082335)",Rügenstraße,,
24361087,,residential,30,,,False,False,160.272,"LINESTRING (8.4292817 51.8084058, 8.4294858 51.8081704, 8.4302079 51.80773, 8.4303634 51.8075776, 8.4303649 51.8074568, 8.4303085 51.8073461, 8.4301736 51.8072463)",Klosterstraße,,
1144310536,,residential,30,,,False,True,75.36,"LINESTRING (8.4292817 51.8084058, 8.4287129 51.8085351, 8.4282944 51.8086928)",Klosterstraße,,
"[1144310537, 24443426]",,residential,30,,,False,True,140.849,"LINESTRING (8.4292817 51.8084058, 8.4293103 51.8084949, 8.4295233 51.8087623, 8.429582 51.808832, 8.4294957 51.8088863, 8.4292788 51.8090291, 8.4289394 51.8092515, 8.4286842 51.8094068)",Emsstraße,,
24362214,,residential,30,,,True,False,94.261,"LINESTRING (8.4286842 51.8094068, 8.428107 51.8097645, 8.4279006 51.8098462, 8.4276265 51.8099341)",Emsstraße,,
"[1144310537, 24443426]",,residential,30,,,False,False,140.849,"LINESTRING (8.4286842 51.8094068, 8.4289394 51.8092515, 8.4292788 51.8090291, 8.4294957 51.8088863, 8.429582 51.808832, 8.4295233 51.8087623, 8.4293103 51.8084949, 8.4292817 51.8084058)",Emsstraße,,
24361199,,residential,30,,,True,False,84.21900000000001,"LINESTRING (8.4282944 51.8086928, 8.4283216 51.8087695, 8.4283666 51.8088806, 8.4284169 51.8090161, 8.4285388 51.8092078, 8.4286354 51.8093617, 8.4286842 51.8094068)",Bolzenmarkt,,
1144310536,,residential,30,,,False,False,75.36,"LINESTRING (8.4282944 51.8086928, 8.4287129 51.8085351, 8.4292817 51.8084058)",Klosterstraße,,
32424317,1,tertiary,20,,,True,False,13.928,"LINESTRING (8.4261336 51.8068913, 8.4260533 51.8067763)",Rathausstraße,,
"[24361037, 1144310548, 1144310549, 934139694]",,residential,"['20', '30']",,,False,False,292.219,"LINESTRING (8.4261336 51.8068913, 8.4264204 51.8068317, 8.4267403 51.8068208, 8.4276767 51.8068497, 8.4280181 51.8068639, 8.429191 51.8068879, 8.429557 51.8069569, 8.4298041 51.8070221, 8.4299743 51.8070947, 8.4301736 51.8072463)",Klingenhagen,,
24402889,,residential,30,,,False,False,41.835,"LINESTRING (8.4317649 51.8098426, 8.4314287 51.8101562)",Teichweg,,
24402889,,residential,30,,,False,True,73.81700000000001,"LINESTRING (8.4303781 51.8118693, 8.4304532 51.8115955, 8.4305182 51.811385, 8.4305577 51.8112149)",Teichweg,,
"[23885465, 32459542]",2,secondary,50,,,False,True,95.281,"LINESTRING (8.4303781 51.8118693, 8.4299976 51.8117926, 8.4298288 51.8117586, 8.4295835 51.8117091, 8.429251 51.8116667, 8.429042 51.8116832)",Westerwieher Straße,,L 836
24402889,,residential,30,,,False,False,103.363,"LINESTRING (8.4314287 51.8101562, 8.4306379 51.8109468)",Teichweg,,
327693976,,residential,30,,,False,False,279.077,"LINESTRING (8.4314287 51.8101562, 8.4310341 51.8099945, 8.4303598 51.8097181, 8.4296084 51.8104516, 8.4295806 51.810506, 8.4296433 51.810555, 8.4306379 51.8109468)",Frankenstraße,,
24402889,,residential,30,,,False,True,41.835,"LINESTRING (8.4314287 51.8101562, 8.4317649 51.8098426)",Teichweg,,
24402895,,residential,30,,,False,True,89.138,"LINESTRING (8.4314287 51.8101562, 8.4315533 51.8101645, 8.4319327 51.8103767, 8.4323585 51.8106882)",Berglageweg,,
24402889,,residential,30,,,False,True,103.363,"LINESTRING (8.4306379 51.8109468, 8.4314287 51.8101562)",Teichweg,,
327693976,,residential,30,,,False,True,279.077,"LINESTRING (8.4306379 51.8109468, 8.4296433 51.810555, 8.4295806 51.810506, 8.4296084 51.8104516, 8.4303598 51.8097181, 8.4310341 51.8099945, 8.4314287 51.8101562)",Frankenstraße,,
24402889,,residential,30,,,False,False,30.317,"LINESTRING (8.4306379 51.8109468, 8.4305697 51.8111748, 8.4305577 51.8112149)",Teichweg,,
24402897,,residential,30,,,False,False,15.818,"LINESTRING (8.4327824 51.8105311, 8.4325878 51.810607)",Berglageweg,,
24402897,,residential,30,,,False,True,107.622,"LINESTRING (8.4310249 51.8111951, 8.4323585 51.8106882)",Berglageweg,,
24402897,,residential,30,,,False,False,32.625,"LINESTRING (8.4310249 51.8111951, 8.430763 51.8112298, 8.4305577 51.8112149)",Berglageweg,,
24402924,,residential,30,,,False,True,249.79699999999997,"LINESTRING (8.4310249 51.8111951, 8.431402 51.8115423, 8.4314515 51.8115744, 8.4315197 51.8115925, 8.4319495 51.811514, 8.4330957 51.8111818, 8.4331303 51.8111201, 8.4325878 51.810607)",Sachsenstraße,,
24402889,,residential,30,,,False,False,73.817,"LINESTRING (8.4305577 51.8112149, 8.4305182 51.811385, 8.4304532 51.8115955, 8.4303781 51.8118693)",Teichweg,,
24402889,,residential,30,,,False,True,30.317,"LINESTRING (8.4305577 51.8112149, 8.4305697 51.8111748, 8.4306379 51.8109468)",Teichweg,,
24402897,,residential,30,,,False,True,32.625,"LINESTRING (8.4305577 51.8112149, 8.430763 51.8112298, 8.4310249 51.8111951)",Berglageweg,,
24402897,,residential,30,,,False,False,18.167,"LINESTRING (8.4325878 51.810607, 8.4323585 51.8106882)",Berglageweg,,
24402897,,residential,30,,,False,True,15.818,"LINESTRING (8.4325878 51.810607, 8.4327824 51.8105311)",Berglageweg,,
24402924,,residential,30,,,False,False,249.79699999999997,"LINESTRING (8.4325878 51.810607, 8.4331303 51.8111201, 8.4330957 51.8111818, 8.4319495 51.811514, 8.4315197 51.8115925, 8.4314515 51.8115744, 8.431402 51.8115423, 8.4310249 51.8111951)",Sachsenstraße,,
24402897,,residential,30,,,False,False,107.622,"LINESTRING (8.4323585 51.8106882, 8.4310249 51.8111951)",Berglageweg,,
24402897,,residential,30,,,False,True,18.167,"LINESTRING (8.4323585 51.8106882, 8.4325878 51.810607)",Berglageweg,,
24402895,,residential,30,,,False,False,89.13799999999999,"LINESTRING (8.4323585 51.8106882, 8.4319327 51.8103767, 8.4315533 51.8101645, 8.4314287 51.8101562)",Berglageweg,,
"[34562156, 24033660]",,residential,30,,,False,False,83.088,"LINESTRING (8.427097 51.8118035, 8.4269663 51.8116742, 8.4269055 51.8116029, 8.4268315 51.8115162, 8.4267548 51.8114263, 8.4265621 51.8112155, 8.4264608 51.8111793)",Drosselweg,,
59917820,2,secondary,50,7,,False,False,108.78599999999999,"LINESTRING (8.427097 51.8118035, 8.4272743 51.8116952, 8.4275381 51.8114628, 8.4277205 51.811303, 8.4278619 51.8112274, 8.4280382 51.8111809, 8.4282136 51.8111588)",Wiedenbrücker Straße,,L 782
24452234,,residential,,,,False,True,97.51999999999998,"LINESTRING (8.4266544 51.8073749, 8.4262421 51.807505, 8.4259952 51.8075687, 8.4259702 51.8075049, 8.4259072 51.807421, 8.4257391 51.8071748)",Im Ennebutt,,
32424317,1,tertiary,20,,,True,False,64.727,"LINESTRING (8.4266544 51.8073749, 8.4264634 51.8072225, 8.4262823 51.8070565, 8.4261336 51.8068913)",Rathausstraße,,
24452295,,residential,20,,,False,False,67.71300000000001,"LINESTRING (8.4279124 51.8073934, 8.4274436 51.807563, 8.4270767 51.8077151)",Im Sack,,
24452295,,residential,20,,,False,True,67.71300000000001,"LINESTRING (8.4270767 51.8077151, 8.4274436 51.807563, 8.4279124 51.8073934)",Im Sack,,
32424317,1,tertiary,20,,,True,False,47.702000000000005,"LINESTRING (8.4270767 51.8077151, 8.4267366 51.8074341, 8.4266544 51.8073749)",Rathausstraße,,
