osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,access,width
123937373,False,K 11,Findorffstraße,tertiary,50,True,45.223,"LINESTRING (8.9249303 53.2228447, 8.9245132 53.2225237)",2,,
123937373,False,K 11,Findorffstraße,tertiary,50,False,133.548,"LINESTRING (8.9229289 53.221815, 8.923725 53.2220718, 8.9240409 53.2221949, 8.9243373 53.2223899, 8.9245132 53.2225237)",2,,
"[28195248, 123937406]",False,K 11,Findorffstraße,tertiary,50,True,76.505,"LINESTRING (8.9229289 53.221815, 8.9226619 53.2217334, 8.9225054 53.2216793, 8.9222051 53.2215893, 8.9219125 53.2214943)",,,
"[1072032350, 1243674526]",False,L 153,Ostendorfer Straße,secondary,50,True,17.612000000000002,"LINESTRING (8.9344597 53.2197797, 8.9345093 53.2196987, 8.9345508 53.219631)",2,,
"[1243641211, 18482310, 1243674527]",False,L 153,Hembergstraße,secondary,50,False,232.161,"LINESTRING (8.9344597 53.2197797, 8.9344201 53.2198134, 8.9342249 53.2199798, 8.9340493 53.2200755, 8.9336705 53.220227, 8.9321664 53.2208755, 8.9317269 53.2210552)",2,,
26071544,True,K 10,Hörenberg,tertiary,50,False,33.906000000000006,"LINESTRING (8.9349624 53.2197414, 8.9346876 53.2197775, 8.9344597 53.2197797)",,,
6386767,False,,Bergstraße,living_street,,True,3.422,"LINESTRING (8.9263539 53.2210655, 8.9264053 53.2210653)",,,5.5
"[123937417, 123937390]",False,,Bergstraße,living_street,,False,237.764,"LINESTRING (8.9263539 53.2210655, 8.925872 53.2210868, 8.9257422 53.2210926, 8.9256033 53.2210969, 8.9253436 53.2211048, 8.9252448 53.2211102, 8.9249213 53.2211281, 8.9244437 53.221186, 8.9230687 53.2213527, 8.9228264 53.2213725)",,,3
"[28195248, 123937406]",False,K 11,Findorffstraße,tertiary,50,False,76.505,"LINESTRING (8.9219125 53.2214943, 8.9222051 53.2215893, 8.9225054 53.2216793, 8.9226619 53.2217334, 8.9229289 53.221815)",,,
"[841800346, 123937390]",False,,Bergstraße,living_street,,True,62.648,"LINESTRING (8.9219125 53.2214943, 8.9220048 53.2214639, 8.9223093 53.22143, 8.9228264 53.2213725)",,,
1089791947,False,,Im Rusch,unclassified,30,True,5.887,"LINESTRING (8.9236985 53.2260579, 8.9236243 53.2260291)",,,
24874895,False,,Kattenpad,residential,30,True,300.153,"LINESTRING (8.9236985 53.2260579, 8.9273568 53.2261188, 8.9282034 53.226159)",,,
24874896,False,,Vor Weyerdeelen,unclassified,30,False,115.208,"LINESTRING (8.9236985 53.2260579, 8.9237691 53.2262517, 8.9240922 53.2270668)",,,
1089791947,False,,Im Rusch,unclassified,30,False,5.887,"LINESTRING (8.9236243 53.2260291, 8.9236985 53.2260579)",,,
24874894,False,,Sophie-Bötjer-Weg,residential,30,False,126.268,"LINESTRING (8.9236243 53.2260291, 8.9240184 53.2257458, 8.9248543 53.2251647)",,,
1245155377,False,,Kattenpad,residential,30,True,11.111,"LINESTRING (8.9282034 53.226159, 8.9283565 53.2261192)",,,
24874895,False,,Kattenpad,residential,30,False,300.153,"LINESTRING (8.9282034 53.226159, 8.9273568 53.2261188, 8.9236985 53.2260579)",,,
24713582,False,,Im Schluh,residential,30,True,264.505,"LINESTRING (8.9346318 53.2219931, 8.9345946 53.2215714, 8.9344886 53.2215361, 8.9342969 53.2214722, 8.9335527 53.2213481, 8.9334783 53.2211125, 8.9318895 53.2210605, 8.9317269 53.2210552)",,destination,
25730499,False,,Im Schluh,residential,30,False,538.0039999999999,"LINESTRING (8.9346318 53.2219931, 8.9346293 53.2232483, 8.9346286 53.2236091, 8.9346281 53.2238258, 8.9346248 53.224103, 8.9346169 53.2242647, 8.9345869 53.2243473, 8.9345037 53.2243932, 8.9328616 53.2248501, 8.931897 53.2251186, 8.9308465 53.2254109)",,,
24874896,False,,Vor Weyerdeelen,unclassified,30,True,115.208,"LINESTRING (8.9240922 53.2270668, 8.9237691 53.2262517, 8.9236985 53.2260579)",,,
32767611,False,,Auf der Dohnhorst,residential,30,True,61.17,"LINESTRING (8.9308465 53.2254109, 8.9316261 53.2257021)",,,
"[1245148840, 25730499]",False,,Im Schluh,residential,30,False,183.526,"LINESTRING (8.9308465 53.2254109, 8.9298215 53.225693, 8.9284442 53.2260937, 8.9283565 53.2261192)",,,
25730499,False,,Im Schluh,residential,30,True,538.004,"LINESTRING (8.9308465 53.2254109, 8.931897 53.2251186, 8.9328616 53.2248501, 8.9345037 53.2243932, 8.9345869 53.2243473, 8.9346169 53.2242647, 8.9346248 53.224103, 8.9346281 53.2238258, 8.9346286 53.2236091, 8.9346293 53.2232483, 8.9346318 53.2219931)",,,
25541408,False,,Gartenweg,residential,,False,180.553,"LINESTRING (8.9291762 53.2263985, 8.9292477 53.2263738, 8.9316261 53.2257021)",,,
815820196,False,L 153,Osterweder Straße,secondary,50,False,62.786,"LINESTRING (8.9291762 53.2263985, 8.9291197 53.2263791, 8.9288244 53.2262775, 8.9285483 53.2261828, 8.9283565 53.2261192)",2,,
815820196,False,L 153,Osterweder Straße,secondary,50,True,164.58599999999998,"LINESTRING (8.9291762 53.2263985, 8.9293219 53.2264495, 8.9301692 53.2267173, 8.9304327 53.2268006, 8.9313591 53.2270934)",2,,
32767611,False,,Auf der Dohnhorst,residential,30,False,61.17,"LINESTRING (8.9316261 53.2257021, 8.9308465 53.2254109)",,,
25541408,False,,Gartenweg,residential,,True,180.553,"LINESTRING (8.9316261 53.2257021, 8.9292477 53.2263738, 8.9291762 53.2263985)",,,
32767611,False,,Auf der Dohnhorst,residential,30,True,224.98900000000003,"LINESTRING (8.9316261 53.2257021, 8.9334273 53.2262899, 8.9340455 53.2265086, 8.9342223 53.2265542, 8.934244 53.2265598, 8.9346381 53.2265653)",,,
123937373,False,K 11,Findorffstraße,tertiary,50,False,45.223,"LINESTRING (8.9245132 53.2225237, 8.9249303 53.2228447)",2,,
26071672,False,,Auf der Wurth,residential,50,True,123.276,"LINESTRING (8.9245132 53.2225237, 8.9241983 53.2227118, 8.9235619 53.2232409, 8.9233929 53.2234021)",,,
123937373,False,K 11,Findorffstraße,tertiary,50,True,133.548,"LINESTRING (8.9245132 53.2225237, 8.9243373 53.2223899, 8.9240409 53.2221949, 8.923725 53.2220718, 8.9229289 53.221815)",2,,
26135983,False,,An der Kirche,residential,30,False,78.744,"LINESTRING (8.9228264 53.2213725, 8.9226468 53.2213157, 8.9224168 53.221278, 8.9222178 53.2212233, 8.9220484 53.2211681, 8.9217725 53.2210604)",,,
"[841800346, 123937390]",False,,Bergstraße,living_street,,False,62.648,"LINESTRING (8.9228264 53.2213725, 8.9223093 53.22143, 8.9220048 53.2214639, 8.9219125 53.2214943)",,,
"[123937417, 123937390]",False,,Bergstraße,living_street,,True,237.764,"LINESTRING (8.9228264 53.2213725, 8.9230687 53.2213527, 8.9244437 53.221186, 8.9249213 53.2211281, 8.9252448 53.2211102, 8.9253436 53.2211048, 8.9256033 53.2210969, 8.9257422 53.2210926, 8.925872 53.2210868, 8.9263539 53.2210655)",,,3
26135983,False,,An der Kirche,residential,30,True,78.744,"LINESTRING (8.9217725 53.2210604, 8.9220484 53.2211681, 8.9222178 53.2212233, 8.9224168 53.221278, 8.9226468 53.2213157, 8.9228264 53.2213725)",,,
32767611,False,,Auf der Dohnhorst,residential,30,False,224.989,"LINESTRING (8.9346381 53.2265653, 8.934244 53.2265598, 8.9342223 53.2265542, 8.9340455 53.2265086, 8.9334273 53.2262899, 8.9316261 53.2257021)",,,
26071672,False,,Auf der Wurth,residential,50,False,123.276,"LINESTRING (8.9233929 53.2234021, 8.9235619 53.2232409, 8.9241983 53.2227118, 8.9245132 53.2225237)",,,
513562052,False,,Bergstraße,living_street,,True,91.42599999999999,"LINESTRING (8.9259863 53.2218483, 8.9261703 53.2215045, 8.9264053 53.2210653)",,,
6386767,False,,Bergstraße,living_street,,False,3.422,"LINESTRING (8.9264053 53.2210653, 8.9263539 53.2210655)",,,5.5
6386767,False,,Bergstraße,living_street,,True,34.537,"LINESTRING (8.9264053 53.2210653, 8.9264701 53.2210736, 8.9269192 53.2211067)",,,5.5
513562052,False,,Bergstraße,living_street,,False,91.42599999999999,"LINESTRING (8.9264053 53.2210653, 8.9261703 53.2215045, 8.9259863 53.2218483)",,,
513562054,False,,Bergstraße,living_street,,True,65.042,"LINESTRING (8.9266142 53.2216624, 8.9269192 53.2211067)",,,
513594700,False,,,living_street,,True,57.907,"LINESTRING (8.9241949 53.225094, 8.9243129 53.225033, 8.9244148 53.2249736, 8.9245275 53.2249768, 8.9246911 53.225041, 8.9248543 53.2251647)",,,
24874894,False,,Sophie-Bötjer-Weg,residential,30,False,90.673,"LINESTRING (8.9248543 53.2251647, 8.9253502 53.2248199, 8.9257747 53.2245643)",,,
24874894,False,,Sophie-Bötjer-Weg,residential,30,True,126.268,"LINESTRING (8.9248543 53.2251647, 8.9240184 53.2257458, 8.9236243 53.2260291)",,,
513594700,False,,,living_street,,False,57.907,"LINESTRING (8.9248543 53.2251647, 8.9246911 53.225041, 8.9245275 53.2249768, 8.9244148 53.2249736, 8.9243129 53.225033, 8.9241949 53.225094)",,,
42043390,False,L 153,Findorffstraße,secondary,50,False,67.105,"LINESTRING (8.9264076 53.2250334, 8.9263085 53.2249733, 8.9262488 53.2249275, 8.9257747 53.2245643)",2,,
42043390,False,L 153,Findorffstraße,secondary,50,True,177.58300000000003,"LINESTRING (8.9264076 53.2250334, 8.9271805 53.2255027, 8.9278792 53.2259102, 8.9283565 53.2261192)",2,,
670260273,False,,Findorffstraße,residential,,False,99.794,"LINESTRING (8.9264076 53.2250334, 8.926723 53.2248835, 8.9269649 53.224847, 8.9271011 53.2248616, 8.9272942 53.2249346, 8.9276093 53.2250843, 8.9276845 53.2250965)",,,
670260273,False,,Findorffstraße,residential,,True,99.79399999999998,"LINESTRING (8.9276845 53.2250965, 8.9276093 53.2250843, 8.9272942 53.2249346, 8.9271011 53.2248616, 8.9269649 53.224847, 8.926723 53.2248835, 8.9264076 53.2250334)",,,
513562054,False,,Bergstraße,living_street,,False,65.042,"LINESTRING (8.9269192 53.2211067, 8.9266142 53.2216624)",,,
6386767,False,,Bergstraße,living_street,,False,34.537,"LINESTRING (8.9269192 53.2211067, 8.9264701 53.2210736, 8.9264053 53.2210653)",,,5.5
6386767,False,,Bergstraße,living_street,,True,292.3299999999999,"LINESTRING (8.9269192 53.2211067, 8.9270551 53.2211176, 8.9272496 53.2211317, 8.9274411 53.2211456, 8.9280051 53.2211646, 8.9282429 53.2211717, 8.9293515 53.221169, 8.9306063 53.2211492, 8.9310231 53.2211426, 8.9312635 53.22123)",,,5.5
