osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,width,access
"[1027689481, 1027689482, 305734100]",Aldegreverwall,tertiary,50,False,True,265.195,"LINESTRING (8.099434 51.5726565, 8.0995085 51.5728117, 8.099604 51.572995, 8.0996789 51.5731432, 8.0997684 51.5733138, 8.1000515 51.5740416, 8.1003753 51.5748337, 8.1004286 51.5749589)","['2', '3']",,,,
"[28458961, 1027689515, 967578652]",Nöttentor,residential,30,False,True,77.686,"LINESTRING (8.099434 51.5726565, 8.1000259 51.5725768, 8.1001425 51.5725587, 8.1004266 51.5725306, 8.100536 51.5725205)",2,,,,
"[1188589227, 201154004]",Nötten-Brüder-Wallstraße,residential,30,False,True,44.726,"LINESTRING (8.1020851 51.5751619, 8.1020719 51.5752558, 8.1020996 51.575365, 8.1022494 51.5755391)",,,,,
"[26688770, 1090451006]",Dominikanerstraße,residential,30,False,False,57.09100000000001,"LINESTRING (8.1020851 51.5751619, 8.1021221 51.5751012, 8.1022207 51.5750079, 8.1023424 51.5749489, 8.1026761 51.5748262)",2,,,,
70916578,Hansastraße,residential,30,False,False,9.72,"LINESTRING (8.1046917 51.5738274, 8.1047491 51.5737476)",,,,,
30143668,Leckgadumstraße,residential,,False,True,62.510000000000005,"LINESTRING (8.1046917 51.5738274, 8.104553 51.5738129, 8.104357 51.5738196, 8.1041856 51.5738788, 8.1038411 51.5739652)",,,,,
"[70916578, 26688770]","['Hansastraße', 'Dominikanerstraße']",residential,30,False,True,191.89100000000002,"LINESTRING (8.1046917 51.5738274, 8.1046436 51.5739317, 8.1045612 51.574138, 8.1045049 51.5742309, 8.1044707 51.5742711, 8.1044094 51.5743213, 8.1043556 51.5743546, 8.1043049 51.5743824, 8.1042229 51.574414, 8.1040914 51.5744468, 8.1040228 51.5744617, 8.1037504 51.574521, 8.1035774 51.5745616, 8.1034037 51.5746024, 8.1033386 51.5746177, 8.1026761 51.5748262)",,,,,
26798558,Höggenstraße,residential,,True,False,232.18599999999998,"LINESTRING (8.1015823 51.5690678, 8.1016591 51.5690885, 8.1022859 51.5693938, 8.1025352 51.5695157, 8.1027565 51.5696167, 8.1028693 51.5696676, 8.1032146 51.5698214, 8.1037794 51.5700192, 8.1040413 51.5701177, 8.1042516 51.5702206, 8.1043265 51.5702631)",,,,,
140098921,Jakobi-Nötten-Wallstraße,residential,,True,False,56.704,"LINESTRING (8.1015823 51.5690678, 8.101714 51.568663, 8.101738 51.5685672)",,,,,
27097776,Jakobistraße,residential,30,False,False,308.521,"LINESTRING (8.101738 51.5685672, 8.1018665 51.5686294, 8.1026888 51.5690555, 8.1030176 51.5692284, 8.1031137 51.5692784, 8.1036914 51.5695756, 8.1039712 51.5696789, 8.1042907 51.5697659, 8.1043638 51.5697859, 8.1045821 51.569854, 8.1052692 51.5700841, 8.1053958 51.5701289)",1,,,,
29341816,Puppenstraße,residential,30,True,False,22.475,"LINESTRING (8.1065573 51.5705824, 8.1064787 51.5706741, 8.1063942 51.5707571)",,,,,
"[27097776, 62367621]",Jakobistraße,residential,30,False,True,94.83,"LINESTRING (8.1065573 51.5705824, 8.1064407 51.5705325, 8.1058946 51.5703119, 8.1057893 51.5702734, 8.1055973 51.5702035, 8.105465 51.5701539, 8.1053958 51.5701289)",1,,,,
178347514,Jakobistraße,residential,30,False,True,46.492,"LINESTRING (8.1065573 51.5705824, 8.1066337 51.5705433, 8.1067557 51.5705409, 8.1070569 51.5705349, 8.1072068 51.5705418)",,,,,
27934015,Isenacker,residential,30,True,False,153.936,"LINESTRING (8.1072068 51.5705418, 8.1071273 51.5701052, 8.1071009 51.5699605, 8.107151 51.5698701, 8.1072308 51.56981, 8.1076013 51.569606, 8.1078583 51.5694475, 8.1079845 51.5693973)",,,,,
178347514,Jakobistraße,residential,30,False,False,46.492000000000004,"LINESTRING (8.1072068 51.5705418, 8.1070569 51.5705349, 8.1067557 51.5705409, 8.1066337 51.5705433, 8.1065573 51.5705824)",,,,,
186490750,Jakobistraße,residential,6,False,True,53.039,"LINESTRING (8.1072068 51.5705418, 8.1075298 51.5705937, 8.1079293 51.5706988)",,,,,
31565070,Grandweg,unclassified,30,False,True,78.488,"LINESTRING (8.1113198 51.5691426, 8.1115947 51.568957, 8.1116617 51.5689118, 8.1119815 51.5685738)",,,,,
1032021109,Grandweg,unclassified,30,False,False,66.018,"LINESTRING (8.1113198 51.5691426, 8.1110457 51.5692885, 8.1107317 51.5695097, 8.1106525 51.5695655)",,,,,
70881749,Lütgen Grandweg,residential,30,False,True,158.054,"LINESTRING (8.1102285 51.5699513, 8.1103093 51.5699861, 8.1104443 51.5700047, 8.110652 51.5700046, 8.1108381 51.5700045, 8.1112023 51.5700561, 8.1114065 51.5700517, 8.1117304 51.5700273, 8.1120714 51.5700017, 8.1124773 51.5699712)",,,,,
169832207,Grandweg,unclassified,30,True,False,45.47,"LINESTRING (8.1102285 51.5699513, 8.1101276 51.5700134, 8.1097411 51.5702258)",,,,,
70882130,Sugestraße,residential,30,False,True,88.63,"LINESTRING (8.1089501 51.5704193, 8.1089479 51.5703846, 8.1090744 51.5701455, 8.1090648 51.5700286, 8.1089049 51.5696834, 8.1088847 51.5696514)",,,,,
169832207,Grandweg,unclassified,30,True,False,41.276999999999994,"LINESTRING (8.1089501 51.5704193, 8.1088033 51.5704361, 8.1085089 51.5705138, 8.1084567 51.5705164, 8.1084179 51.5705126, 8.1083834 51.5705052)",,,,,
28662668,Kleine Helle,residential,30,False,True,121.60300000000001,"LINESTRING (8.1124333 51.5711398, 8.1124489 51.5712186, 8.1123695 51.571382, 8.1123878 51.5714328, 8.1129255 51.5718633, 8.1130258 51.5720321, 8.113047 51.5720973)",,,,,
186494874,Thomästraße,residential,30,True,False,90.776,"LINESTRING (8.1124333 51.5711398, 8.1118857 51.5712327, 8.1115682 51.5712796, 8.1111597 51.5713389)",,,,,
27097770,Ulricherstraße,unclassified,30,True,False,90.335,"LINESTRING (8.1083834 51.5705052, 8.1083806 51.5704862, 8.1083762 51.5704673, 8.1083647 51.5704402, 8.1083642 51.5702554, 8.1083428 51.5701576, 8.1083146 51.5700288, 8.1082456 51.5697587, 8.1082271 51.5697006)",,,,,
186494874,Thomästraße,residential,30,True,False,62.866,"LINESTRING (8.1132046 51.5708767, 8.1131182 51.570947, 8.1130068 51.5710147, 8.1128408 51.5710713, 8.1124333 51.5711398)",,,,,
70914354,Klosterstraße,residential,30,True,False,139.73399999999998,"LINESTRING (8.1132619 51.5693993, 8.1127384 51.569394, 8.1121371 51.5693553, 8.111826 51.569304, 8.1114121 51.5691882, 8.1113198 51.5691426)",,,,,
186494874,Thomästraße,residential,30,True,False,52.870999999999995,"LINESTRING (8.1132619 51.5693993, 8.1131389 51.5696061, 8.1130827 51.5698587)",,,,,
27097770,Ulricherstraße,unclassified,30,True,False,62.222,"LINESTRING (8.1079845 51.5693973, 8.1077961 51.5691929, 8.1076834 51.5689406, 8.1076567 51.5688807)",,,,,
30145400,Nöttenstraße,residential,30,True,False,17.222,"LINESTRING (8.1025491 51.5724863, 8.1022999 51.5724861)",,,,,
156235343,Lavauengasse,residential,30,False,False,141.331,"LINESTRING (8.1025491 51.5724863, 8.1025595 51.5725745, 8.1025543 51.5728914, 8.1025396 51.5729707, 8.1025368 51.5731178, 8.1028467 51.5734988, 8.1029304 51.5736051, 8.1029251 51.5736985)",,,,,
30145401,Nöttenstraße,residential,30,True,False,62.832,"LINESTRING (8.1045727 51.5722223, 8.104438 51.5722254, 8.1041776 51.5722808, 8.1037218 51.5724072)",,,,,
"[46419282, 228663045]","['Nöttenstraße', 'Steingraben']",residential,30,False,True,124.96600000000001,"LINESTRING (8.1045727 51.5722223, 8.1047891 51.5720735, 8.1047008 51.5720185, 8.1045964 51.5719584, 8.1043979 51.5718273, 8.1042123 51.5717443, 8.1037727 51.5715862, 8.1036916 51.5715489, 8.1036152 51.5715181)",,,,,
257155162,Schonekindstraße,residential,30,False,True,48.755,"LINESTRING (8.1045727 51.5722223, 8.1045767 51.5723484, 8.1046921 51.5726524)",,,,,
29341446,Schonekindstraße,residential,,False,False,42.209,"LINESTRING (8.1029251 51.5736985, 8.1031865 51.5737048, 8.1034234 51.573672, 8.1035203 51.5736446)",,,,,
29341446,Schonekindstraße,residential,,False,True,135.844,"LINESTRING (8.1029251 51.5736985, 8.1027867 51.5737114, 8.102715 51.5737354, 8.1025486 51.5737912, 8.1014269 51.5743173, 8.101288 51.5743524)",,,,,
156235343,Lavauengasse,residential,30,False,True,141.33100000000002,"LINESTRING (8.1029251 51.5736985, 8.1029304 51.5736051, 8.1028467 51.5734988, 8.1025368 51.5731178, 8.1025396 51.5729707, 8.1025543 51.5728914, 8.1025595 51.5725745, 8.1025491 51.5724863)",,,,,
"[1245584581, 34141333, 1245584582, 61009991]",Walburgerstraße,residential,30,False,False,196.137,"LINESTRING (8.1086894 51.5767156, 8.1087441 51.5765802, 8.1087798 51.5764443, 8.1087959 51.5763828, 8.1088118 51.5762891, 8.1088245 51.5761924, 8.1088158 51.5760365, 8.1087843 51.5759223, 8.1087126 51.5758116, 8.1086496 51.5757722, 8.1085402 51.5757396, 8.1082312 51.5756757, 8.1079167 51.5756107, 8.1077795 51.5755766, 8.1077239 51.5755286, 8.1076534 51.5753835)",,,,"['4.5', '3.4']",
"[1117084274, 34141333, 970639847]",Walburgerstraße,residential,30,False,True,30.89,"LINESTRING (8.1086894 51.5767156, 8.108677 51.5767681, 8.1086873 51.5768141, 8.1087318 51.5768709, 8.1087485 51.5768905, 8.1088186 51.5769726)",,,,,
"[218436837, 44332487]",Stiftstraße,residential,30,False,True,173.392,"LINESTRING (8.1086894 51.5767156, 8.1085998 51.5767021, 8.1084674 51.5766746, 8.1083649 51.5765962, 8.1082304 51.5765232, 8.1079657 51.576452, 8.1077187 51.5763686, 8.1074813 51.5762493, 8.1074153 51.57622, 8.1073923 51.5762113, 8.107364 51.5762078, 8.1072446 51.5762103, 8.1069607 51.5762247, 8.106485 51.5762504, 8.1064427 51.5762539)",,,,,
28626743,Ritterstraße,residential,,False,True,76.807,"LINESTRING (8.1076534 51.5753835, 8.1077335 51.5753585, 8.1082215 51.5752189, 8.108329 51.575204, 8.1085994 51.5751664, 8.1086965 51.5751619)",,,,5.7,
61009991,Walburgerstraße,residential,30,False,False,67.09700000000001,"LINESTRING (8.1076534 51.5753835, 8.10745 51.5751904, 8.1071164 51.5750251, 8.1069895 51.5749521)",,,,4.5,
"[34141333, 1245584581, 1245584582, 61009991]",Walburgerstraße,residential,30,False,True,196.137,"LINESTRING (8.1076534 51.5753835, 8.1077239 51.5755286, 8.1077795 51.5755766, 8.1079167 51.5756107, 8.1082312 51.5756757, 8.1085402 51.5757396, 8.1086496 51.5757722, 8.1087126 51.5758116, 8.1087843 51.5759223, 8.1088158 51.5760365, 8.1088245 51.5761924, 8.1088118 51.5762891, 8.1087959 51.5763828, 8.1087798 51.5764443, 8.1087441 51.5765802, 8.1086894 51.5767156)",,,,"['4.5', '3.4']",
28662675,Kolkstraße,residential,30,False,False,63.463,"LINESTRING (8.110459 51.5714165, 8.1104513 51.5714873, 8.1104177 51.5715454, 8.110126 51.5718347, 8.1100571 51.5719213)",,,,,
"[1144835233, 186494874]",Thomästraße,"['residential', 'living_street']",30,True,False,192.47,"LINESTRING (8.110459 51.5714165, 8.1102746 51.5714017, 8.1098689 51.5712975, 8.1094189 51.571182, 8.1090569 51.5710833, 8.1089584 51.5710565, 8.108677 51.5709838, 8.1085872 51.5709613, 8.108163 51.570855, 8.108076 51.5708332, 8.1078728 51.5707849)",,,,,
34141332,Wiesenstraße,residential,30,False,False,90.717,"LINESTRING (8.1097851 51.5742581, 8.1097664 51.5741507, 8.1097773 51.5741404, 8.1097976 51.5741212, 8.1098995 51.574003, 8.109902 51.5738737, 8.1098111 51.5737103, 8.1096429 51.5734985)",,,,,
70929859,Widumgasse,residential,30,False,True,80.997,"LINESTRING (8.1097851 51.5742581, 8.1098381 51.5743367, 8.1099107 51.5744498, 8.1099677 51.5745443, 8.1100123 51.5745771, 8.110557 51.5747443)",,,,,
874912054,Wiesenstraße,residential,,False,True,130.57399999999998,"LINESTRING (8.1097851 51.5742581, 8.1097091 51.5742753, 8.1096213 51.5742979, 8.1095081 51.5743543, 8.1091335 51.5746497, 8.1087141 51.5750012, 8.1086965 51.5751619)",,,,,
206377934,Kleine Osthofe,residential,30,False,False,73.224,"LINESTRING (8.1125529 51.5737113, 8.1124427 51.5737035, 8.1122327 51.5737208, 8.1119898 51.573737, 8.1115572 51.5738833)",,,,,
28662600,Lentzestraße,residential,30,False,False,51.339,"LINESTRING (8.1115572 51.5738833, 8.1115964 51.5739948, 8.1116379 51.574113, 8.11167 51.5743387)",,,,,
206377934,Kleine Osthofe,residential,30,False,False,110.92200000000001,"LINESTRING (8.1115572 51.5738833, 8.1114677 51.5738949, 8.1112217 51.5739149, 8.1111439 51.5739043, 8.1110774 51.5738612, 8.1108862 51.5737329, 8.1107537 51.5736084, 8.1106886 51.5735223, 8.1106453 51.573465, 8.1105584 51.57334, 8.1105193 51.5732867)",,,,,
206377934,Kleine Osthofe,residential,30,False,True,73.224,"LINESTRING (8.1115572 51.5738833, 8.1119898 51.573737, 8.1122327 51.5737208, 8.1124427 51.5737035, 8.1125529 51.5737113)",,,,,
178330061,Severinstraße,residential,30,False,False,65.195,"LINESTRING (8.1105193 51.5732867, 8.1102218 51.5733351, 8.1097848 51.5734565, 8.1096429 51.5734985)",,,,,
206377934,Kleine Osthofe,residential,30,False,True,110.922,"LINESTRING (8.1105193 51.5732867, 8.1105584 51.57334, 8.1106453 51.573465, 8.1106886 51.5735223, 8.1107537 51.5736084, 8.1108862 51.5737329, 8.1110774 51.5738612, 8.1111439 51.5739043, 8.1112217 51.5739149, 8.1114677 51.5738949, 8.1115572 51.5738833)",,,,,
62367619,Wiesenstraße,residential,,False,False,24.465000000000003,"LINESTRING (8.109217 51.572953, 8.1092614 51.5728957, 8.109314 51.5728278, 8.1093483 51.5727496)",,,,,
"[261293721, 30382444]","['Am Seel', 'Wippgasse']",residential,30,False,True,105.14,"LINESTRING (8.109217 51.572953, 8.1091036 51.572919, 8.1089575 51.5729112, 8.1083306 51.5728434, 8.1082459 51.5728196, 8.1079054 51.5726224, 8.1078533 51.5726315)",,,,,
"[396074986, 395897029]",Wiesenstraße,residential,30,False,True,68.281,"LINESTRING (8.109217 51.572953, 8.1093124 51.5731777, 8.1095334 51.5734122, 8.1095878 51.573455, 8.1096429 51.5734985)",,,,,
34141331,Wiesenstraße,residential,,False,False,11.729,"LINESTRING (8.1086965 51.5751619, 8.1087033 51.5752673)",,,,,
28626743,Ritterstraße,residential,,False,False,76.807,"LINESTRING (8.1086965 51.5751619, 8.1085994 51.5751664, 8.108329 51.575204, 8.1082215 51.5752189, 8.1077335 51.5753585, 8.1076534 51.5753835)",,,,5.7,
874912054,Wiesenstraße,residential,,False,False,130.574,"LINESTRING (8.1086965 51.5751619, 8.1087141 51.5750012, 8.1091335 51.5746497, 8.1095081 51.5743543, 8.1096213 51.5742979, 8.1097091 51.5742753, 8.1097851 51.5742581)",,,,,
1148421463,Am Wiesenkirchhof,residential,30,False,True,39.48,"LINESTRING (8.110557 51.5747443, 8.1106086 51.5750979)",,,,,
70929859,Widumgasse,residential,30,False,False,80.997,"LINESTRING (8.110557 51.5747443, 8.1100123 51.5745771, 8.1099677 51.5745443, 8.1099107 51.5744498, 8.1098381 51.5743367, 8.1097851 51.5742581)",,,,,
"[28662600, 1091530397, 1249814047]","['Widumgasse', 'Lentzestraße']",residential,30,False,True,134.983,"LINESTRING (8.110557 51.5747443, 8.1107875 51.5747467, 8.1110156 51.5747488, 8.1118199 51.5747574, 8.11167 51.5743387)",,,,,
"[29341505, 47188719]","['Petristraße', 'Petrikirchhof']","['living_street', 'residential']",30,False,"[False, True]",163.70000000000002,"LINESTRING (8.1072216 51.572087, 8.1071432 51.5720371, 8.1068204 51.571881, 8.1065804 51.5717684, 8.1065394 51.5717384, 8.1065379 51.5717057, 8.1066134 51.5716021, 8.106658 51.5715495, 8.1065984 51.571531, 8.1062401 51.5713955, 8.106112 51.5713527, 8.1058661 51.5712705, 8.1058226 51.5712434, 8.1057077 51.5711574)",,,,,
28482998,Osthofenstraße,residential,30,False,True,10.142,"LINESTRING (8.1100571 51.5719213, 8.1099116 51.5719332)",,,,,
28662675,Kolkstraße,residential,30,False,True,63.463,"LINESTRING (8.1100571 51.5719213, 8.110126 51.5718347, 8.1104177 51.5715454, 8.1104513 51.5714873, 8.110459 51.5714165)",,,,,
216538517,Osthofenstraße,residential,30,True,False,178.64499999999998,"LINESTRING (8.1100571 51.5719213, 8.1102793 51.5719183, 8.1104653 51.5719126, 8.1106801 51.5718757, 8.1108393 51.5718696, 8.1110593 51.5718761, 8.1111926 51.5719049, 8.1112799 51.5719658, 8.111384 51.5720946, 8.1114836 51.572267, 8.111561 51.5723507, 8.1118342 51.5725839, 8.1119106 51.572668)",,,,,
"[28458961, 1027689515, 967578652]",Nöttentor,residential,30,False,False,77.68599999999999,"LINESTRING (8.100536 51.5725205, 8.1004266 51.5725306, 8.1001425 51.5725587, 8.1000259 51.5725768, 8.099434 51.5726565)",2,,,,
28692235,Jakobi-Nötten-Wallstraße,residential,30,True,False,187.51999999999998,"LINESTRING (8.100536 51.5725205, 8.1004953 51.5723957, 8.1003758 51.5721083, 8.1003208 51.5719271, 8.1002959 51.5715462, 8.1003423 51.5712123, 8.1004221 51.5709354, 8.1004569 51.5708582)",,,,,
30143670,Nötten-Brüder-Wallstraße,residential,30,True,False,210.328,"LINESTRING (8.100536 51.5725205, 8.1005531 51.5725903, 8.1006601 51.5729167, 8.1011201 51.5739796, 8.101245 51.5742554, 8.101288 51.5743524)",,,,,
28692235,Jakobi-Nötten-Wallstraße,residential,30,True,False,139.232,"LINESTRING (8.1004569 51.5708582, 8.1004872 51.5707964, 8.1005152 51.5707393, 8.1007289 51.5705511, 8.1011734 51.5701596, 8.1012195 51.5701185, 8.1013554 51.5697601)",,,,,
42023176,Steingraben,residential,30,False,False,139.475,"LINESTRING (8.1004569 51.5708582, 8.100574 51.5708703, 8.1007844 51.5709047, 8.1008327 51.5709124, 8.1010721 51.5709504, 8.1015259 51.5709842, 8.1018742 51.570993, 8.1024251 51.5711042)",,,,,
28692237,Niedergasse,residential,,False,True,60.266,"LINESTRING (8.1036559 51.5714295, 8.1037434 51.571388, 8.1040534 51.571027, 8.1040973 51.5709687)",,,,,
42023176,Steingraben,residential,30,False,True,95.441,"LINESTRING (8.1036559 51.5714295, 8.1036085 51.5713766, 8.1035526 51.5713378, 8.1034771 51.571299, 8.1033338 51.571252, 8.1030101 51.5711927, 8.1026621 51.5711353, 8.1024251 51.5711042)",,,,,
228663044,Steingraben,residential,,False,True,11.222999999999999,"LINESTRING (8.1036559 51.5714295, 8.103669 51.5714591, 8.1036596 51.5714876, 8.1036152 51.5715181)",,,,,
29341587,Rosenstraße,residential,,False,True,37.534,"LINESTRING (8.1040973 51.5709687, 8.1036228 51.5708045)",,,,,
28692237,Niedergasse,residential,,False,False,60.266,"LINESTRING (8.1040973 51.5709687, 8.1040534 51.571027, 8.1037434 51.571388, 8.1036559 51.5714295)",,,,,
29341587,Rosenstraße,residential,,False,False,38.506,"LINESTRING (8.1040973 51.5709687, 8.104442 51.5710804, 8.1045147 51.5711229, 8.1045692 51.5711488)",,,,,
396074969,Jakobi-Nötten-Wallstraße,residential,,True,False,78.561,"LINESTRING (8.1013554 51.5697601, 8.1015823 51.5690678)",,,,,
29341587,Rosenstraße,residential,,False,False,199.563,"LINESTRING (8.1013554 51.5697601, 8.1014917 51.5697847, 8.1017596 51.5698495, 8.1019715 51.5699219, 8.1026733 51.5701911, 8.102929 51.5702891, 8.1031613 51.5704615, 8.1034316 51.5707169, 8.1036228 51.5708045)",,,,,
34141332,Wiesenstraße,residential,30,False,True,90.717,"LINESTRING (8.1096429 51.5734985, 8.1098111 51.5737103, 8.109902 51.5738737, 8.1098995 51.574003, 8.1097976 51.5741212, 8.1097773 51.5741404, 8.1097664 51.5741507, 8.1097851 51.5742581)",,,,,
178330061,Severinstraße,residential,30,False,True,65.195,"LINESTRING (8.1096429 51.5734985, 8.1097848 51.5734565, 8.1102218 51.5733351, 8.1105193 51.5732867)",,,,,
"[396074986, 395897029]",Wiesenstraße,residential,30,False,False,68.281,"LINESTRING (8.1096429 51.5734985, 8.1095878 51.573455, 8.1095334 51.5734122, 8.1093124 51.5731777, 8.109217 51.572953)",,,,,
28626816,Filzenstraße,living_street,,False,False,16.585,"LINESTRING (8.1093483 51.5727496, 8.109508 51.5727471, 8.1095882 51.5727458)",,,,,
"[178271288, 34141330]",Damm,residential,30,True,False,99.40599999999999,"LINESTRING (8.1093483 51.5727496, 8.1093738 51.5726828, 8.1094481 51.5725022, 8.1094795 51.5724543, 8.1095409 51.5723606, 8.1096979 51.5721964, 8.1098521 51.5720176, 8.1099116 51.5719332)",,,,,
62367619,Wiesenstraße,residential,,False,True,24.465,"LINESTRING (8.1093483 51.5727496, 8.109314 51.5728278, 8.1092614 51.5728957, 8.109217 51.572953)",,,,,
"[28972464, 186494868]","['Rathausstraße', 'Hospitalgasse']","['residential', 'living_street']",30,True,False,139.14000000000001,"LINESTRING (8.1063942 51.5707571, 8.1064773 51.5707919, 8.1066108 51.5708556, 8.1067848 51.5709275, 8.1071549 51.5710464, 8.1074859 51.5711264, 8.1076039 51.5711457, 8.1076631 51.5710397, 8.1077966 51.5708584, 8.1078728 51.5707849)",,,,,
29341816,Puppenstraße,residential,30,True,False,66.455,"LINESTRING (8.1063942 51.5707571, 8.1062552 51.5708666, 8.106134 51.5709628, 8.1059923 51.5710698, 8.1059257 51.5710911, 8.1057077 51.5711574)",,,,,
"[1027689481, 1027689482, 305734100]",Aldegreverwall,tertiary,50,False,False,265.195,"LINESTRING (8.1004286 51.5749589, 8.1003753 51.5748337, 8.1000515 51.5740416, 8.0997684 51.5733138, 8.0996789 51.5731432, 8.099604 51.572995, 8.0995085 51.5728117, 8.099434 51.5726565)","['2', '3']",,,,
1029259455,Aldegreverwall,tertiary,50,False,True,14.718,"LINESTRING (8.1004286 51.5749589, 8.1004641 51.575028, 8.1004948 51.5750847)",2,,,,
"[259916923, 1180598061, 30143671]",An den Dominikanern,residential,,False,True,85.93900000000001,"LINESTRING (8.1032693 51.5754831, 8.1031839 51.5754716, 8.1031162 51.5753862, 8.1030341 51.5752792, 8.1029731 51.5751998, 8.1027569 51.574918, 8.1026761 51.5748262)",,,,,
186490750,Jakobistraße,residential,6,False,False,53.039,"LINESTRING (8.1079293 51.5706988, 8.1075298 51.5705937, 8.1072068 51.5705418)",,,,,
"[652085194, 186494870]",Potsdamer Platz,"['living_street', 'residential']",30,True,False,44.36,"LINESTRING (8.1079293 51.5706988, 8.1081368 51.5706974, 8.1082255 51.5706806, 8.1083031 51.5706498, 8.1083515 51.5706005, 8.1083834 51.5705052)",,,,,
29341446,Schonekindstraße,residential,,False,True,34.623,"LINESTRING (8.1046921 51.5726524, 8.1046305 51.572677, 8.1043668 51.5728306, 8.1043234 51.5728618)",,,,,
"[30143666, 996215627]","['Hansastraße', 'Wildemannsgasse']",residential,30,False,True,39.784,"LINESTRING (8.1046921 51.5726524, 8.1048803 51.5728232, 8.1049599 51.5728871, 8.1049895 51.5729257, 8.1050047 51.5729512)",,,,,
257155162,Schonekindstraße,residential,30,False,False,48.755,"LINESTRING (8.1046921 51.5726524, 8.1045767 51.5723484, 8.1045727 51.5722223)",,,,,
29341446,Schonekindstraße,residential,,False,False,34.623000000000005,"LINESTRING (8.1043234 51.5728618, 8.1043668 51.5728306, 8.1046305 51.572677, 8.1046921 51.5726524)",,,,,
29341446,Schonekindstraße,residential,,False,True,112.99700000000001,"LINESTRING (8.1043234 51.5728618, 8.1043457 51.5730882, 8.1043021 51.5731259, 8.1042494 51.5731494, 8.1040508 51.5731992, 8.1039882 51.5732252, 8.1039417 51.5732743, 8.1038733 51.5734066, 8.1037058 51.5735393, 8.1035686 51.5736309, 8.1035203 51.5736446)",,,,,
30143672,Kubachsgasse,residential,,False,True,66.813,"LINESTRING (8.1043234 51.5728618, 8.1042558 51.5728291, 8.1039092 51.5726382, 8.1037412 51.572451, 8.1037218 51.5724072)",,,,,
