osmid,name,highway,maxspeed,oneway,reversed,length,width,geometry,lanes,junction,bridge
40944779,Hauptstraße,tertiary,30,False,True,53.213,,"LINESTRING (8.9653149 52.377426, 8.9646589 52.3774293, 8.964531 52.3774293)",2,,
41681470,,tertiary,30,True,False,16.21,,"LINESTRING (8.9653149 52.377426, 8.9653251 52.3773948, 8.9653531 52.377368, 8.9653951 52.3773492, 8.9654454 52.3773409, 8.9654757 52.3773426)",1,roundabout,
30147539,Lambertsweg,residential,,False,True,59.195,,"LINESTRING (8.9665368 52.3723091, 8.9666415 52.3728376)",,,
23090382,Libellenweg,residential,,False,False,47.31,,"LINESTRING (8.9665368 52.3723091, 8.9666028 52.3722782, 8.9667252 52.3720085, 8.9667648 52.3719168)",,,
43140849,Meßlinger Straße,tertiary,50,False,True,30.79,,"LINESTRING (8.964531 52.3774293, 8.9640788 52.377451)",2,,
38610978,Meßlinger Straße,residential,30,False,False,41.704,,"LINESTRING (8.964531 52.3774293, 8.9645135 52.3775913, 8.9644834 52.3778032)",,,
40944779,Hauptstraße,tertiary,30,False,False,53.213,,"LINESTRING (8.964531 52.3774293, 8.9646589 52.3774293, 8.9653149 52.377426)",2,,
23090573,Fischteichweg,residential,30,False,True,28.288,,"LINESTRING (8.9613893 52.3775185, 8.9613727 52.3777727)",,,
43140849,Meßlinger Straße,tertiary,50,False,False,113.219,,"LINESTRING (8.9613893 52.3775185, 8.9622332 52.3774954, 8.9627462 52.377487, 8.9630562 52.3774855)",2,,
42451709,Bergring,residential,30,False,True,75.339,,"LINESTRING (8.9638782 52.3732883, 8.9641596 52.3726329)",,,
42451710,Brandhorststraße,residential,,False,False,17.477,,"LINESTRING (8.9638782 52.3732883, 8.9641129 52.3733529)",,,
42451721,Bergring,residential,,False,False,184.071,,"LINESTRING (8.9638782 52.3732883, 8.9635343 52.3740791, 8.963187 52.374889)",,,
98016365,Brandhorststraße,residential,,False,True,84.232,,"LINESTRING (8.9638782 52.3732883, 8.9633613 52.3731329, 8.9631945 52.3730694, 8.9628561 52.372872)",,,
30153690,Kreuzstraße,residential,,False,True,160.06900000000002,,"LINESTRING (8.9730838 52.3742665, 8.972922 52.3742175, 8.9725829 52.3741181, 8.9719406 52.373917, 8.9710926 52.3737105, 8.9709321 52.3736838)",,,
41349519,Mindener Straße,tertiary,30,False,True,108.344,,"LINESTRING (8.9730838 52.3742665, 8.9731319 52.3741104, 8.9733571 52.3733835, 8.9733835 52.3733095)",,,
43140848,Mindener Straße,tertiary,30,False,False,122.126,,"LINESTRING (8.9730838 52.3742665, 8.9730312 52.3743577, 8.9727872 52.3747102, 8.9727316 52.3747773, 8.9726613 52.3748622, 8.972354 52.3752697)",,,
60134212,Griesebachstraße,residential,30,False,True,67.257,,"LINESTRING (8.9730838 52.3742665, 8.9737078 52.374516, 8.9737645 52.3745388, 8.9739123 52.3745982)",,,
42451709,Bergring,residential,30,False,False,53.842,,"LINESTRING (8.9646571 52.3714803, 8.9644586 52.3719491)",,,
44044736,Mittelweg,residential,30,False,True,68.235,,"LINESTRING (8.9646571 52.3714803, 8.9637094 52.3712759)",,,
42451709,Bergring,residential,30,False,False,75.339,,"LINESTRING (8.9641596 52.3726329, 8.9638782 52.3732883)",,,
42451709,Bergring,residential,30,False,True,78.698,,"LINESTRING (8.9641596 52.3726329, 8.9644586 52.3719491)",,,
23090448,Luisenweg,residential,,False,True,106.864,,"LINESTRING (8.9641596 52.3726329, 8.964921 52.3727363, 8.9652402 52.3727667, 8.9657095 52.3727916)",,,
43140850,Westfalenstraße,residential,,False,True,48.118,,"LINESTRING (8.9608133 52.3723663, 8.9606251 52.3727835)",,,
98016342,Westfalenstraße,residential,,False,False,91.015,,"LINESTRING (8.9608133 52.3723663, 8.9608374 52.3723103, 8.9608942 52.3721784, 8.9609103 52.3720753, 8.9610707 52.3716908, 8.9610774 52.3716122, 8.9610645 52.3715677)",,,
98016365,Brandhorststraße,residential,,False,False,99.62899999999999,,"LINESTRING (8.9608133 52.3723663, 8.9608991 52.3723786, 8.9616241 52.3725073, 8.9622218 52.3726176)",,,
98016365,Brandhorststraße,residential,,False,True,32.562,,"LINESTRING (8.9628561 52.372872, 8.9624697 52.3726985)",,,
23090136,Im Lerchenfeld,residential,,False,False,189.37,,"LINESTRING (8.9628561 52.372872, 8.9631009 52.372715, 8.9632039 52.3724739, 8.9633927 52.3720337, 8.9637094 52.3712759)",,,
98016365,Brandhorststraße,residential,,False,False,84.232,,"LINESTRING (8.9628561 52.372872, 8.9631945 52.3730694, 8.9633613 52.3731329, 8.9638782 52.3732883)",,,
44044736,Mittelweg,residential,30,False,False,68.235,,"LINESTRING (8.9637094 52.3712759, 8.9646571 52.3714803)",,,
44044736,Mittelweg,residential,30,False,True,10.601,,"LINESTRING (8.9637094 52.3712759, 8.9635629 52.3712429)",,,
23090136,Im Lerchenfeld,residential,,False,True,189.36999999999998,,"LINESTRING (8.9637094 52.3712759, 8.9633927 52.3720337, 8.9632039 52.3724739, 8.9631009 52.372715, 8.9628561 52.372872)",,,
44044736,Mittelweg,residential,30,False,False,10.601,,"LINESTRING (8.9635629 52.3712429, 8.9637094 52.3712759)",,,
98016365,Brandhorststraße,residential,,False,False,19.094,,"LINESTRING (8.9622218 52.3726176, 8.9623763 52.3726647, 8.9624697 52.3726985)",,,
98016365,Brandhorststraße,residential,,False,True,99.629,,"LINESTRING (8.9622218 52.3726176, 8.9616241 52.3725073, 8.9608991 52.3723786, 8.9608133 52.3723663)",,,
98016342,Westfalenstraße,residential,,False,True,91.015,,"LINESTRING (8.9610645 52.3715677, 8.9610774 52.3716122, 8.9610707 52.3716908, 8.9609103 52.3720753, 8.9608942 52.3721784, 8.9608374 52.3723103, 8.9608133 52.3723663)",,,
43140850,Westfalenstraße,residential,,False,True,57.382,,"LINESTRING (8.9601102 52.3739853, 8.9598874 52.3744831)",,,
30147739,Koppelweg,residential,,False,False,65.261,,"LINESTRING (8.9601102 52.3739853, 8.9608816 52.3742208, 8.9609298 52.3742735)",,,
43140850,Westfalenstraße,residential,,False,False,86.938,,"LINESTRING (8.9601102 52.3739853, 8.9602861 52.3735543, 8.9604309 52.3732284)",,,
43140850,Westfalenstraße,residential,,False,True,58.007,,"LINESTRING (8.9596287 52.3750757, 8.9594837 52.3755898)",,,
43140850,Westfalenstraße,residential,,False,False,68.19800000000001,,"LINESTRING (8.9596287 52.3750757, 8.9596703 52.374989, 8.9598874 52.3744831)",,,
43140850,Westfalenstraße,residential,,False,False,47.441,,"LINESTRING (8.9604454 52.3731958, 8.9606251 52.3727835)",,,
43140850,Westfalenstraße,residential,,False,True,3.756,,"LINESTRING (8.9604454 52.3731958, 8.9604309 52.3732284)",,,
43140847,Sparkassenstraße,residential,,False,False,88.99799999999999,,"LINESTRING (8.9663355 52.3757129, 8.9663603 52.3755946, 8.9664311 52.3752564, 8.9664923 52.3749183)",,,
755327558,Sparkassenstraße,residential,30,False,True,192.316,,"LINESTRING (8.9663355 52.3757129, 8.9662868 52.3759633, 8.9662271 52.37609, 8.9660313 52.3763362, 8.9660191 52.3763515, 8.9659346 52.3764574, 8.9659081 52.3764905, 8.9657496 52.376689, 8.9657083 52.3767407, 8.9656373 52.3768296, 8.9656192 52.3768701, 8.9655772 52.3769642, 8.9655636 52.3770148, 8.9654984 52.377258, 8.9654757 52.3773426)",,,
"[1164090546, 43140852]",Koppelweg,residential,30,False,True,141.46800000000002,,"LINESTRING (8.9663355 52.3757129, 8.9661734 52.3756869, 8.9658954 52.3756423, 8.9655224 52.3755534, 8.9648911 52.3753691, 8.9644095 52.3752358)",,,
98016365,Brandhorststraße,residential,,False,False,32.562,,"LINESTRING (8.9624697 52.3726985, 8.9628561 52.372872)",,,
23090268,Burgmannskamp,residential,,False,False,202.97400000000002,,"LINESTRING (8.9624697 52.3726985, 8.9623805 52.3727931, 8.962079 52.3734752, 8.9619094 52.3738874, 8.9616665 52.374453)",,,
98016365,Brandhorststraße,residential,,False,True,19.094,,"LINESTRING (8.9624697 52.3726985, 8.9623763 52.3726647, 8.9622218 52.3726176)",,,
23090268,Burgmannskamp,residential,,False,True,202.97400000000002,,"LINESTRING (8.9616665 52.374453, 8.9619094 52.3738874, 8.962079 52.3734752, 8.9623805 52.3727931, 8.9624697 52.3726985)",,,
43140852,Koppelweg,residential,30,False,False,114.03699999999999,,"LINESTRING (8.9616665 52.374453, 8.9626113 52.3747239, 8.9627398 52.3747608, 8.963187 52.374889)",,,
43140852,Koppelweg,residential,30,False,True,54.015,,"LINESTRING (8.9616665 52.374453, 8.9610586 52.3742896, 8.9609298 52.3742735)",,,
38610710,Sulauer Straße,residential,,False,True,59.545,,"LINESTRING (8.96128 52.3733503, 8.9610762 52.3733149, 8.9606273 52.3732404, 8.9605308 52.3732445, 8.9604309 52.3732284)",,,
43140852,Koppelweg,residential,30,False,True,14.285,,"LINESTRING (8.9644095 52.3752358, 8.9642178 52.3751828)",,,
"[23090292, 30147727]","['Gartenringstraße', 'Bahlenhorststraße']",residential,,False,True,293.206,,"LINESTRING (8.9644095 52.3752358, 8.9645514 52.375073, 8.9646629 52.3749363, 8.9648373 52.3747224, 8.9648663 52.3746644, 8.9649487 52.3744998, 8.9649744 52.3743269, 8.964975 52.3738818, 8.9650105 52.3736703, 8.9653046 52.3737151, 8.9655583 52.3738065, 8.9657503 52.3739171, 8.9658528 52.3740164, 8.9659124 52.37419, 8.965871 52.3743641)",,,
"[1164090546, 43140852]",Koppelweg,residential,30,False,False,141.46800000000002,,"LINESTRING (8.9644095 52.3752358, 8.9648911 52.3753691, 8.9655224 52.3755534, 8.9658954 52.3756423, 8.9661734 52.3756869, 8.9663355 52.3757129)",,,
43140849,Meßlinger Straße,tertiary,50,False,False,30.79,,"LINESTRING (8.9640788 52.377451, 8.964531 52.3774293)",2,,
43140849,Meßlinger Straße,tertiary,50,False,True,69.52,,"LINESTRING (8.9640788 52.377451, 8.9630562 52.3774855)",2,,
23090296,Gartenringstraße,residential,30,False,False,252.393,,"LINESTRING (8.9640788 52.377451, 8.9641227 52.3768894, 8.9642178 52.3751828)",,,
30147962,Hellermannstraße,residential,30,False,True,99.411,,"LINESTRING (8.9640788 52.377451, 8.9639844 52.3782575, 8.9639682 52.3783424)",,,
43140852,Koppelweg,residential,30,False,False,14.285,,"LINESTRING (8.9642178 52.3751828, 8.9644095 52.3752358)",,,
23090296,Gartenringstraße,residential,30,False,True,252.393,,"LINESTRING (8.9642178 52.3751828, 8.9641227 52.3768894, 8.9640788 52.377451)",,,
43140852,Koppelweg,residential,30,False,True,77.22500000000001,,"LINESTRING (8.9642178 52.3751828, 8.9632521 52.3749076, 8.963187 52.374889)",,,
43140849,Meßlinger Straße,tertiary,50,False,False,69.52,,"LINESTRING (8.9630562 52.3774855, 8.9640788 52.377451)",2,,
23090303,Bergtrift,residential,,False,False,15.918,,"LINESTRING (8.9630562 52.3774855, 8.9630333 52.3774396, 8.9629595 52.3774061, 8.9629043 52.3773864)",,,
43140849,Meßlinger Straße,tertiary,50,False,True,113.219,,"LINESTRING (8.9630562 52.3774855, 8.9627462 52.377487, 8.9622332 52.3774954, 8.9613893 52.3775185)",2,,
23090303,Bergtrift,residential,,False,True,15.918,,"LINESTRING (8.9629043 52.3773864, 8.9629595 52.3774061, 8.9630333 52.3774396, 8.9630562 52.3774855)",,,
30147785,Bergtrift,residential,,False,False,18.5,,"LINESTRING (8.9602942 52.3758589, 8.960255 52.3757702, 8.9602341 52.3756968)",,,
30147739,Koppelweg,residential,,False,True,65.261,,"LINESTRING (8.9609298 52.3742735, 8.9608816 52.3742208, 8.9601102 52.3739853)",,,
43140851,Bergtrift,residential,,False,True,166.00400000000002,,"LINESTRING (8.9609298 52.3742735, 8.9609036 52.3743456, 8.9605887 52.3750796, 8.9603494 52.3756006, 8.9602341 52.3756968)",,,
43140852,Koppelweg,residential,30,False,False,54.015,,"LINESTRING (8.9609298 52.3742735, 8.9610586 52.3742896, 8.9616665 52.374453)",,,
43140850,Westfalenstraße,residential,,False,False,58.007,,"LINESTRING (8.9594837 52.3755898, 8.9596287 52.3750757)",,,
23090307,Bergtrift,residential,,False,False,52.312,,"LINESTRING (8.9594837 52.3755898, 8.9598135 52.3756389, 8.9602341 52.3756968)",,,
23090307,Bergtrift,residential,,False,True,52.312,,"LINESTRING (8.9602341 52.3756968, 8.9598135 52.3756389, 8.9594837 52.3755898)",,,
30147785,Bergtrift,residential,,False,True,18.5,,"LINESTRING (8.9602341 52.3756968, 8.960255 52.3757702, 8.9602942 52.3758589)",,,
43140851,Bergtrift,residential,,False,False,166.004,,"LINESTRING (8.9602341 52.3756968, 8.9603494 52.3756006, 8.9605887 52.3750796, 8.9609036 52.3743456, 8.9609298 52.3742735)",,,
41349519,Mindener Straße,tertiary,30,False,False,62.911,,"LINESTRING (8.9738898 52.3719289, 8.9737855 52.3722756, 8.973709 52.3724837)",,,
41349519,Mindener Straße,tertiary,30,False,True,20.319,,"LINESTRING (8.9736399 52.3726615, 8.973709 52.3724837)",,,
23090336,Schneckenring,residential,,False,False,169.36900000000003,,"LINESTRING (8.9736399 52.3726615, 8.9733645 52.3725929, 8.9722701 52.3723325, 8.9713159 52.3721076)",,,
41349519,Mindener Straße,tertiary,30,False,False,74.15700000000001,,"LINESTRING (8.9736399 52.3726615, 8.9735013 52.3729717, 8.9733835 52.3733095)",,,
43384015,Hauptstraße,tertiary,30,False,True,50.881,,"LINESTRING (8.9674068 52.3777611, 8.9667003 52.3776082)",,,
43384015,Hauptstraße,tertiary,30,False,False,65.237,,"LINESTRING (8.9674068 52.3777611, 8.9675808 52.3777994, 8.968316 52.3779512)",,,
1211642950,Nachtigallenstraße,residential,30,True,False,89.587,,"LINESTRING (8.9674068 52.3777611, 8.967603 52.3775457, 8.9680018 52.3771317, 8.9680573 52.3770604)",,,
23090352,Nachtigallenstraße,residential,30,False,True,113.272,,"LINESTRING (8.9680573 52.3770604, 8.968786 52.3763979, 8.9688781 52.3763076, 8.9689013 52.3762428, 8.9689315 52.3761985)",,,
30147883,Beuteleistraße,residential,,False,True,51.584,,"LINESTRING (8.9680573 52.3770604, 8.9677124 52.3769267, 8.967542 52.3768866, 8.9673735 52.3768812)",,,
30147832,Königstraße,residential,,False,False,177.471,,"LINESTRING (8.9709321 52.3736838, 8.9709703 52.3736344, 8.9711209 52.373031, 8.9713159 52.3721076)",,,
30153689,Kreuzstraße,residential,,False,True,61.357,,"LINESTRING (8.9709321 52.3736838, 8.9706871 52.3736517, 8.970302 52.3736283, 8.9700394 52.3736551)",,,
30153690,Kreuzstraße,residential,,False,False,160.069,,"LINESTRING (8.9709321 52.3736838, 8.9710926 52.3737105, 8.9719406 52.373917, 8.9725829 52.3741181, 8.972922 52.3742175, 8.9730838 52.3742665)",,,
30153694,Nachtigallenstraße,residential,,False,True,102.179,,"LINESTRING (8.9709321 52.3736838, 8.970611 52.3741507, 8.9703476 52.3745306)",,,
23090336,Schneckenring,residential,,False,False,67.21199999999999,,"LINESTRING (8.9713159 52.3721076, 8.9711038 52.3720539, 8.9709217 52.3720079, 8.9705307 52.3719173, 8.970396 52.3718843)",,,
23090336,Schneckenring,residential,,False,True,169.36900000000003,,"LINESTRING (8.9713159 52.3721076, 8.9722701 52.3723325, 8.9733645 52.3725929, 8.9736399 52.3726615)",,,
30147832,Königstraße,residential,,False,True,177.471,,"LINESTRING (8.9713159 52.3721076, 8.9711209 52.373031, 8.9709703 52.3736344, 8.9709321 52.3736838)",,,
23090360,Präsidentenweg,residential,,False,False,198.39,,"LINESTRING (8.9700394 52.3736551, 8.9702094 52.372771, 8.970396 52.3718843)",,,
30153689,Kreuzstraße,residential,,False,False,61.357,,"LINESTRING (8.9700394 52.3736551, 8.970302 52.3736283, 8.9706871 52.3736517, 8.9709321 52.3736838)",,,
30153689,Kreuzstraße,residential,,False,True,121.421,,"LINESTRING (8.9700394 52.3736551, 8.9699579 52.373687, 8.9685683 52.3739045, 8.9683117 52.3739159)",,,
23090336,Schneckenring,residential,,False,False,75.945,,"LINESTRING (8.970396 52.3718843, 8.9693571 52.371631)",,,
23090336,Schneckenring,residential,,False,True,67.21199999999999,,"LINESTRING (8.970396 52.3718843, 8.9705307 52.3719173, 8.9709217 52.3720079, 8.9711038 52.3720539, 8.9713159 52.3721076)",,,
23090360,Präsidentenweg,residential,,False,True,198.39,,"LINESTRING (8.970396 52.3718843, 8.9702094 52.372771, 8.9700394 52.3736551)",,,
30147247,Kreuzstraße,residential,,False,True,114.278,,"LINESTRING (8.9683117 52.3739159, 8.9680126 52.3739295, 8.966687 52.3736878)",,,
30147845,Scheunenweg,residential,,False,False,110.678,,"LINESTRING (8.9683117 52.3739159, 8.9680276 52.3743518, 8.9677379 52.3748474)",,,
30147847,Düngelweg,residential,,False,False,78.908,,"LINESTRING (8.9683117 52.3739159, 8.9683304 52.3736998, 8.9683019 52.3734037, 8.9683218 52.3732782, 8.968333 52.373208)",,,
30153689,Kreuzstraße,residential,,False,False,121.421,,"LINESTRING (8.9683117 52.3739159, 8.9685683 52.3739045, 8.9699579 52.373687, 8.9700394 52.3736551)",,,
23090336,Schneckenring,residential,,False,True,75.945,,"LINESTRING (8.9693571 52.371631, 8.970396 52.3718843)",,,
30147847,Düngelweg,residential,,False,True,94.583,,"LINESTRING (8.9693571 52.371631, 8.9690465 52.3724602)",,,
23090366,Friedrich-Daake-Straße,residential,,False,False,79.314,,"LINESTRING (8.9723019 52.3730398, 8.9733835 52.3733095)",,,
23090366,Friedrich-Daake-Straße,residential,,False,True,79.314,,"LINESTRING (8.9733835 52.3733095, 8.9723019 52.3730398)",,,
41349519,Mindener Straße,tertiary,30,False,False,108.344,,"LINESTRING (8.9733835 52.3733095, 8.9733571 52.3733835, 8.9731319 52.3741104, 8.9730838 52.3742665)",,,
41349519,Mindener Straße,tertiary,30,False,True,74.15700000000001,,"LINESTRING (8.9733835 52.3733095, 8.9735013 52.3729717, 8.9736399 52.3726615)",,,
23090385,Eidechsenweg,living_street,,False,False,166.268,,"LINESTRING (8.9667648 52.3719168, 8.9690465 52.3724602)",,,
23090382,Libellenweg,residential,,False,True,47.31,,"LINESTRING (8.9667648 52.3719168, 8.9667252 52.3720085, 8.9666028 52.3722782, 8.9665368 52.3723091)",,,
23090385,Eidechsenweg,living_street,,False,True,166.268,,"LINESTRING (8.9690465 52.3724602, 8.9667648 52.3719168)",,,
30147847,Düngelweg,residential,,False,False,94.583,,"LINESTRING (8.9690465 52.3724602, 8.9693571 52.371631)",,,
30147847,Düngelweg,residential,,False,True,98.22999999999999,,"LINESTRING (8.9690465 52.3724602, 8.9689758 52.372566, 8.9685597 52.3728564, 8.9684052 52.3730084, 8.968333 52.373208)",,,
24637230,Düngelkamp,residential,,False,True,122.382,,"LINESTRING (8.968333 52.373208, 8.9668162 52.3728484, 8.9666415 52.3728376)",,,
30147847,Düngelweg,residential,,False,False,98.23,,"LINESTRING (8.968333 52.373208, 8.9684052 52.3730084, 8.9685597 52.3728564, 8.9689758 52.372566, 8.9690465 52.3724602)",,,
30147847,Düngelweg,residential,,False,True,78.908,,"LINESTRING (8.968333 52.373208, 8.9683218 52.3732782, 8.9683019 52.3734037, 8.9683304 52.3736998, 8.9683117 52.3739159)",,,
23090437,Helenenweg,residential,,False,False,73.751,,"LINESTRING (8.9644586 52.3719491, 8.9654889 52.3721594)",,,
42451709,Bergring,residential,30,False,False,78.698,,"LINESTRING (8.9644586 52.3719491, 8.9641596 52.3726329)",,,
42451709,Bergring,residential,30,False,True,53.842,,"LINESTRING (8.9644586 52.3719491, 8.9646571 52.3714803)",,,
23090437,Helenenweg,residential,,False,True,73.751,,"LINESTRING (8.9654889 52.3721594, 8.9644586 52.3719491)",,,
30147686,Wiesenstraße,residential,,False,False,80.003,,"LINESTRING (8.9654889 52.3721594, 8.9656947 52.3722063, 8.9657095 52.3727916)",,,
42451710,Brandhorststraße,residential,,False,True,17.477,,"LINESTRING (8.9641129 52.3733529, 8.9638782 52.3732883)",,,
"[30147698, 30147686]","['Marienweg', 'Wiesenstraße']",residential,,False,True,181.45300000000003,,"LINESTRING (8.9641129 52.3733529, 8.9642203 52.3732914, 8.9650473 52.3734221, 8.965562 52.3734675, 8.965631 52.3734427, 8.9656894 52.3731973, 8.9657096 52.3729804, 8.9657095 52.3727916)",,,
42451710,Brandhorststraße,residential,,False,False,179.69899999999998,,"LINESTRING (8.9641129 52.3733529, 8.9644785 52.3734461, 8.9647265 52.3734987, 8.9650292 52.3735476, 8.9657593 52.3735968, 8.9664149 52.3736728, 8.9665115 52.373681, 8.966687 52.3736878)",,,
23090448,Luisenweg,residential,,False,False,106.864,,"LINESTRING (8.9657095 52.3727916, 8.9652402 52.3727667, 8.964921 52.3727363, 8.9641596 52.3726329)",,,
"[30147698, 30147686]","['Marienweg', 'Wiesenstraße']",residential,,False,False,181.453,,"LINESTRING (8.9657095 52.3727916, 8.9657096 52.3729804, 8.9656894 52.3731973, 8.965631 52.3734427, 8.965562 52.3734675, 8.9650473 52.3734221, 8.9642203 52.3732914, 8.9641129 52.3733529)",,,
30147686,Wiesenstraße,residential,,False,True,80.003,,"LINESTRING (8.9657095 52.3727916, 8.9656947 52.3722063, 8.9654889 52.3721594)",,,
30147845,Scheunenweg,residential,,False,True,110.678,,"LINESTRING (8.9677379 52.3748474, 8.9680276 52.3743518, 8.9683117 52.3739159)",,,
43023589,Scheunenweg,residential,,False,False,84.94300000000001,,"LINESTRING (8.9677379 52.3748474, 8.9668472 52.3748905, 8.9664923 52.3749183)",,,
318102544,Hohoffstraße,residential,,False,True,113.23499999999999,,"LINESTRING (8.9677379 52.3748474, 8.9687396 52.3753803, 8.9689993 52.3755137)",,,
30147247,Kreuzstraße,residential,,False,False,114.278,,"LINESTRING (8.966687 52.3736878, 8.9680126 52.3739295, 8.9683117 52.3739159)",,,
30147539,Lambertsweg,residential,,False,False,94.692,,"LINESTRING (8.966687 52.3736878, 8.9667039 52.3734772, 8.9666415 52.3728376)",,,
42451710,Brandhorststraße,residential,,False,True,179.699,,"LINESTRING (8.966687 52.3736878, 8.9665115 52.373681, 8.9664149 52.3736728, 8.9657593 52.3735968, 8.9650292 52.3735476, 8.9647265 52.3734987, 8.9644785 52.3734461, 8.9641129 52.3733529)",,,
43037164,Sparkassenstraße,residential,,False,True,137.759,,"LINESTRING (8.966687 52.3736878, 8.9666388 52.3737739, 8.9665003 52.3748648, 8.9664923 52.3749183)",,,
43023589,Scheunenweg,residential,,False,True,84.94300000000001,,"LINESTRING (8.9664923 52.3749183, 8.9668472 52.3748905, 8.9677379 52.3748474)",,,
43037164,Sparkassenstraße,residential,,False,False,137.75900000000001,,"LINESTRING (8.9664923 52.3749183, 8.9665003 52.3748648, 8.9666388 52.3737739, 8.966687 52.3736878)",,,
43140847,Sparkassenstraße,residential,,False,True,88.99799999999999,,"LINESTRING (8.9664923 52.3749183, 8.9664311 52.3752564, 8.9663603 52.3755946, 8.9663355 52.3757129)",,,
30147866,Hohoffstraße,living_street,,False,False,70.798,,"LINESTRING (8.9694447 52.375759, 8.970023 52.3760449, 8.9702028 52.3761906)",,,
30153694,Nachtigallenstraße,residential,,False,False,150.128,,"LINESTRING (8.9694447 52.375759, 8.9694991 52.3757247, 8.9697545 52.3754144, 8.9698042 52.3753454, 8.9703476 52.3745306)",,,
43058395,Hohoffstraße,residential,,False,False,40.721,,"LINESTRING (8.9694447 52.375759, 8.9691016 52.37557, 8.9689993 52.3755137)",,,
"[318102546, 318102547, 318102548]",Nachtigallenstraße,residential,,True,False,60.153,,"LINESTRING (8.9694447 52.375759, 8.9694058 52.3757781, 8.9692365 52.3759251, 8.9690477 52.3760971, 8.9689555 52.3761777, 8.9689315 52.3761985)",,,
23090573,Fischteichweg,residential,30,False,False,114.828,,"LINESTRING (8.9612656 52.3788033, 8.9613727 52.3777727)",,,
23090573,Fischteichweg,residential,30,False,True,152.108,,"LINESTRING (8.9612656 52.3788033, 8.9605627 52.3801022)",,,
38610660,Hohe Gartenstraße,residential,30,False,False,89.925,,"LINESTRING (8.9612656 52.3788033, 8.9625799 52.378905)",,,
38610660,Hohe Gartenstraße,residential,30,False,True,85.832,,"LINESTRING (8.9612656 52.3788033, 8.9601719 52.378725, 8.9600097 52.3787134)",,,
23090580,Neustädter Breede,residential,,False,False,100.67,,"LINESTRING (8.9598881 52.3796157, 8.9600097 52.3787134)",,,
23090580,Neustädter Breede,residential,,False,True,100.67,,"LINESTRING (8.9600097 52.3787134, 8.9598881 52.3796157)",,,
38610660,Hohe Gartenstraße,residential,30,False,True,29.313,,"LINESTRING (8.9600097 52.3787134, 8.9595818 52.3786778)",,,
38610660,Hohe Gartenstraße,residential,30,False,False,85.832,,"LINESTRING (8.9600097 52.3787134, 8.9601719 52.378725, 8.9612656 52.3788033)",,,
38610660,Hohe Gartenstraße,residential,30,False,False,29.313,,"LINESTRING (8.9595818 52.3786778, 8.9600097 52.3787134)",,,
23090598,Drilltauweg,residential,30,False,False,116.929,,"LINESTRING (8.9631647 52.3797951, 8.9624812 52.3793, 8.9624608 52.3792502, 8.9625799 52.378905)",,,
148689086,Alter Kirchweg,residential,30,False,False,104.361,,"LINESTRING (8.9631647 52.3797951, 8.9629991 52.3798358, 8.9627946 52.3799383, 8.9625642 52.3800178, 8.9623823 52.3800505, 8.9620358 52.3800548, 8.9617484 52.3800913)",,,
