osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge
23916072,True,1,L 16,Johann-Sebastian-Bach-Straße,secondary,30,False,71.431,"LINESTRING (12.7658345 52.8133151, 12.7658385 52.8133568, 12.7659303 52.8139277, 12.7659347 52.8139546)",
"[23916073, 146181956]",False,2,L 16,Berliner Straße,secondary,50,False,403.38599999999997,"LINESTRING (12.7658345 52.8133151, 12.7661119 52.8132814, 12.7670627 52.8131544, 12.7676258 52.8130791, 12.7684618 52.8129504, 12.7695452 52.8127951, 12.7700818 52.8127104, 12.77024 52.8126774, 12.7703638 52.8126384, 12.7704993 52.8125733, 12.7706083 52.812509, 12.7713238 52.812082)",
"[676573793, 131240228, 131240231]",False,,,Johann-Sebastian-Bach-Straße,residential,,True,105.726,"LINESTRING (12.7661307 52.8148013, 12.766206 52.8147948, 12.7663314 52.8147875, 12.7665218 52.8147744, 12.7666198 52.8150384, 12.7666578 52.8151406, 12.7667296 52.8152329, 12.7668273 52.8153185, 12.7668893 52.815373, 12.7669507 52.8154269)",yes
"[146181969, 1095319733]",True,1,L 16,Rhinstraße,secondary,30,False,95.806,"LINESTRING (12.7661307 52.8148013, 12.7660953 52.8148426, 12.766013 52.8148914, 12.7659747 52.814906, 12.7659355 52.8149211, 12.7658666 52.8149359, 12.7650537 52.815045, 12.7649926 52.8150623, 12.7649326 52.8151011, 12.7649116 52.815148)",
146181962,False,,,Rhinstraße,residential,,False,17.093,"LINESTRING (12.7646598 52.8151263, 12.7649116 52.815148)",
23916071,True,1,L 16,Ruppiner Straße,secondary,30,False,56.825,"LINESTRING (12.7646598 52.8151263, 12.7646249 52.8150624, 12.7645917 52.8149604, 12.7645147 52.8146238)",
"[146181962, 146181965]",False,,,Rhinstraße,residential,,True,168.49699999999999,"LINESTRING (12.7646598 52.8151263, 12.7645811 52.8151215, 12.7645196 52.8151219, 12.7630259 52.8153066, 12.7628994 52.8148035)",
146181967,True,1,L 16,Berliner Straße,secondary,30,False,115.45400000000001,"LINESTRING (12.7641516 52.8135141, 12.7648798 52.813398, 12.7651453 52.813369, 12.7658345 52.8133151)",
"[1095319729, 146181948]",False,,K 6801,Berliner Straße,tertiary,,True,158.788,"LINESTRING (12.7641516 52.8135141, 12.7640482 52.8135413, 12.7639052 52.8135828, 12.7630285 52.8139053, 12.7623738 52.8141462, 12.7623314 52.8141611, 12.7622703 52.8141987, 12.7622333 52.8142476, 12.7621951 52.8142854)",
146181948,False,,K 6801,Berliner Straße,tertiary,,False,3.748,"LINESTRING (12.7621598 52.8143115, 12.7621951 52.8142854)",
"[146181945, 1095319739, 146183133]",False,,,Brunner Straße,residential,,False,448.7970000000001,"LINESTRING (12.7621598 52.8143115, 12.7620712 52.8142921, 12.7619733 52.8142358, 12.7619297 52.814198, 12.761841 52.8140494, 12.7617574 52.8137798, 12.7616307 52.8133687, 12.7615278 52.8130376, 12.7613478 52.8124251, 12.7612518 52.8121154, 12.7608802 52.8106681, 12.7608564 52.8105531, 12.76087 52.810475, 12.7609401 52.810422)",
146181973,False,,K 6801,Feldbergstraße,tertiary,,True,73.356,"LINESTRING (12.7621598 52.8143115, 12.762114 52.8143406, 12.7620362 52.81437, 12.7616765 52.8144655, 12.7614225 52.8145438, 12.7612007 52.8146202)",
37656206,False,,,Dechtower Weg,residential,,True,45.984,"LINESTRING (12.7715784 52.81146, 12.771327 52.8116097, 12.7711102 52.8117611)",
295053365,True,,,Postplatz,residential,,False,36.001999999999995,"LINESTRING (12.7715784 52.81146, 12.7717031 52.8114756, 12.7719015 52.8115267, 12.7720664 52.8115869)",
146181956,False,2,L 16,Berliner Straße,secondary,50,True,60.743,"LINESTRING (12.7720664 52.8115869, 12.7714645 52.8119944)",
37618418,False,,,Promenade,residential,,False,68.649,"LINESTRING (12.7609401 52.810422, 12.7610549 52.8103695, 12.7612574 52.810374, 12.7613769 52.810396, 12.761902 52.8104946)",
"[146181945, 1095319739, 146183133]",False,,,Brunner Straße,residential,,True,448.7970000000001,"LINESTRING (12.7609401 52.810422, 12.76087 52.810475, 12.7608564 52.8105531, 12.7608802 52.8106681, 12.7612518 52.8121154, 12.7613478 52.8124251, 12.7615278 52.8130376, 12.7616307 52.8133687, 12.7617574 52.8137798, 12.761841 52.8140494, 12.7619297 52.814198, 12.7619733 52.8142358, 12.7620712 52.8142921, 12.7621598 52.8143115)",
37618418,False,,,Promenade,residential,,False,217.06699999999998,"LINESTRING (12.761902 52.8104946, 12.7629033 52.8106895, 12.7629329 52.8106953, 12.7635728 52.8108121, 12.7639158 52.8108747, 12.7642519 52.8109361, 12.7649942 52.8110568)",
37618418,False,,,Promenade,residential,,True,68.649,"LINESTRING (12.761902 52.8104946, 12.7613769 52.810396, 12.7612574 52.810374, 12.7610549 52.8103695, 12.7609401 52.810422)",
90972125,False,,,Promenade,residential,,False,83.961,"LINESTRING (12.761902 52.8104946, 12.7619568 52.8103656, 12.7622045 52.809762)",
37656206,False,,,Dechtower Weg,residential,,False,45.984,"LINESTRING (12.7711102 52.8117611, 12.771327 52.8116097, 12.7715784 52.81146)",
"[146165259, 37656206]",False,,,"['Dechtower Weg', 'Promenade']",residential,,True,213.22500000000002,"LINESTRING (12.7711102 52.8117611, 12.7708582 52.8117986, 12.7705554 52.8118379, 12.7700075 52.8119091, 12.7698433 52.8119159, 12.7696824 52.8119128, 12.7695035 52.8118888, 12.7680337 52.8116233)",
146181956,False,2,L 16,Berliner Straße,secondary,50,False,60.743,"LINESTRING (12.7714645 52.8119944, 12.7720664 52.8115869)",
146181956,False,2,L 16,Berliner Straße,secondary,50,True,13.576,"LINESTRING (12.7714645 52.8119944, 12.7713238 52.812082)",
37618419,True,,,Postplatz,residential,,False,35.214,"LINESTRING (12.7714645 52.8119944, 12.7714279 52.8119703, 12.7711102 52.8117611)",
23939830,True,,,Geschwister Scholl-Straße,residential,,False,41.973,"LINESTRING (12.7643973 52.8141076, 12.7650067 52.814025)",
146181961,True,,,Geschwister-Scholl-Straße,residential,,False,85.296,"LINESTRING (12.7643973 52.8141076, 12.7631525 52.8142572)",
146181954,True,1,L 16,Ruppiner Straße,secondary,30,False,68.03,"LINESTRING (12.7643973 52.8141076, 12.7643846 52.8140767, 12.7641714 52.8135578, 12.7641516 52.8135141)",
"[90972169, 146181955]",True,,,Am Schmiedberg,residential,,False,73.40899999999999,"LINESTRING (12.7625195 52.8143117, 12.7625305 52.8143524, 12.7626798 52.8148279, 12.7628994 52.8148035)",
607995224,False,,,Geschwister-Scholl-Straße,residential,,False,22.503999999999998,"LINESTRING (12.7625195 52.8143117, 12.762389 52.8143216, 12.7622707 52.8143034, 12.7621951 52.8142854)",
146181956,False,2,L 16,Berliner Straße,secondary,50,False,13.576,"LINESTRING (12.7713238 52.812082, 12.7714645 52.8119944)",
"[23916073, 146181956]",False,2,L 16,Berliner Straße,secondary,50,True,403.38599999999997,"LINESTRING (12.7713238 52.812082, 12.7706083 52.812509, 12.7704993 52.8125733, 12.7703638 52.8126384, 12.77024 52.8126774, 12.7700818 52.8127104, 12.7695452 52.8127951, 12.7684618 52.8129504, 12.7676258 52.8130791, 12.7670627 52.8131544, 12.7661119 52.8132814, 12.7658345 52.8133151)",
37618418,False,,,Promenade,residential,,True,217.067,"LINESTRING (12.7649942 52.8110568, 12.7642519 52.8109361, 12.7639158 52.8108747, 12.7635728 52.8108121, 12.7629329 52.8106953, 12.7629033 52.8106895, 12.761902 52.8104946)",
146165259,False,,,Promenade,residential,,False,213.781,"LINESTRING (12.7649942 52.8110568, 12.7656948 52.811191, 12.7670612 52.8114417, 12.7675822 52.811539, 12.7678213 52.8115836, 12.7680337 52.8116233)",
146183135,False,,,Am Sportplatz,residential,,False,90.668,"LINESTRING (12.7649942 52.8110568, 12.7649573 52.8111344, 12.7647033 52.8116378, 12.7646984 52.8117019, 12.7645301 52.8118041)",
146183137,False,,,Am Sportplatz,residential,,True,83.64500000000001,"LINESTRING (12.7649942 52.8110568, 12.7650546 52.8109328, 12.7653452 52.8103351)",
90972120,False,,,Dülmener Straße,residential,,True,220.505,"LINESTRING (12.7653452 52.8103351, 12.7622045 52.809762)",
146183137,False,,,Am Sportplatz,residential,,False,83.64500000000001,"LINESTRING (12.7653452 52.8103351, 12.7650546 52.8109328, 12.7649942 52.8110568)",
293913507,True,1,L 16,Johann-Sebastian-Bach-Straße,secondary,30,False,95.23799999999999,"LINESTRING (12.7659347 52.8139546, 12.7659395 52.8139916, 12.7659683 52.8142105, 12.7659909 52.8143278, 12.7661252 52.8147387, 12.7661317 52.8147682, 12.7661307 52.8148013)",
"[676573793, 131240228, 131240231]",False,,,Johann-Sebastian-Bach-Straße,residential,,False,105.726,"LINESTRING (12.7669507 52.8154269, 12.7668893 52.815373, 12.7668273 52.8153185, 12.7667296 52.8152329, 12.7666578 52.8151406, 12.7666198 52.8150384, 12.7665218 52.8147744, 12.7663314 52.8147875, 12.766206 52.8147948, 12.7661307 52.8148013)",yes
131240233,False,,,Gartenstraße,residential,,True,137.587,"LINESTRING (12.7669507 52.8154269, 12.7672672 52.8157495, 12.7678719 52.8157622, 12.7679668 52.8157732, 12.7680548 52.8158093, 12.7681129 52.8158498, 12.7682769 52.8161544)",
90972120,False,,,Dülmener Straße,residential,,False,220.505,"LINESTRING (12.7622045 52.809762, 12.7653452 52.8103351)",
90972125,False,,,Promenade,residential,,True,83.961,"LINESTRING (12.7622045 52.809762, 12.7619568 52.8103656, 12.761902 52.8104946)",
146183135,False,,,Am Sportplatz,residential,,True,90.66799999999999,"LINESTRING (12.7645301 52.8118041, 12.7646984 52.8117019, 12.7647033 52.8116378, 12.7649573 52.8111344, 12.7649942 52.8110568)",
23916071,True,1,L 16,Ruppiner Straße,secondary,30,False,57.95399999999999,"LINESTRING (12.7645147 52.8146238, 12.764413 52.8141519, 12.7643973 52.8141076)",
146181955,True,,,Am Schmiedberg,residential,,False,26.383,"LINESTRING (12.7628994 52.8148035, 12.7632855 52.8147606)",
"[146181962, 146181965]",False,,,Rhinstraße,residential,,False,168.497,"LINESTRING (12.7628994 52.8148035, 12.7630259 52.8153066, 12.7645196 52.8151219, 12.7645811 52.8151215, 12.7646598 52.8151263)",
23939830,True,,,Geschwister Scholl-Straße,residential,,False,24.512,"LINESTRING (12.7650067 52.814025, 12.7653659 52.8139868)",
"[146182891, 146182893]",False,,,Kapellenberg,residential,,False,97.14899999999999,"LINESTRING (12.7650067 52.814025, 12.7650151 52.8139858, 12.7651004 52.8135895, 12.7652462 52.8137156, 12.7653557 52.8139636, 12.7653659 52.8139868)",
23939830,True,,,Geschwister Scholl-Straße,residential,,False,38.395,"LINESTRING (12.7653659 52.8139868, 12.7659347 52.8139546)",
