osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,tunnel
43710868,4,Abt-Hyller-Straße,residential,50,False,False,44.126,"LINESTRING (9.6371142 47.8092677, 9.6372977 47.8092403, 9.6375531 47.8092467, 9.6376989 47.8092325)",,,,
"[293125192, 203166873]",5,Waldseer Straße,secondary,50,False,True,91.68299999999999,"LINESTRING (9.6371142 47.8092677, 9.6371248 47.8087891, 9.637132 47.8086355, 9.637141 47.8084434)",L 313,,,
"[293489885, 713726526]","['4', '5']",Waldseer Straße,secondary,50,False,False,178.124,"LINESTRING (9.6371142 47.8092677, 9.6370434 47.8103177, 9.637025 47.810592, 9.6370073 47.810868)",L 313,,,
851907877,,Talstraße,residential,,False,False,44.084,"LINESTRING (9.6370615 47.8065926, 9.637301 47.8065886, 9.6376517 47.8065866)",,,,
851907878,5,Waldseer Straße,secondary,50,False,False,74.035,"LINESTRING (9.6370615 47.8065926, 9.6370761 47.8067194, 9.6371021 47.8069449, 9.6371499 47.8072557)",L 313,,,
"[851907880, 899914655, 851907879]","['4', '5']",Waldseer Straße,secondary,50,False,True,205.309,"LINESTRING (9.6370615 47.8065926, 9.6370262 47.8063936, 9.6369794 47.8061226, 9.6369095 47.8056684, 9.6368657 47.8054081, 9.6367964 47.8049887, 9.6367409 47.8047591)",L 313,,,
43710868,4,Abt-Hyller-Straße,residential,50,False,True,44.126000000000005,"LINESTRING (9.6376989 47.8092325, 9.6375531 47.8092467, 9.6372977 47.8092403, 9.6371142 47.8092677)",,,,
233806092,2,Promenade,residential,30,False,False,153.652,"LINESTRING (9.6376989 47.8092325, 9.6376997 47.8091455, 9.6377033 47.8087528, 9.6377064 47.8084221, 9.6377117 47.8078507)",,,,
233806092,2,Promenade,residential,30,False,True,78.129,"LINESTRING (9.6376989 47.8092325, 9.6376964 47.8093564, 9.6376959 47.8093995, 9.6376902 47.8097105, 9.6376909 47.8099351)",,,,
293125553,3,Abt-Hyller-Straße,residential,50,False,False,50.699,"LINESTRING (9.6376989 47.8092325, 9.637877 47.8092192, 9.6383767 47.8092186)",,,,
713721812,2,Abt-Hyller-Straße,residential,50,False,True,28.901,"LINESTRING (9.6422683 47.8092039, 9.6418813 47.8092026)",,,,
5577609,,Postplatz,residential,50,True,False,152.65799999999996,"LINESTRING (9.6422683 47.8092039, 9.6423859 47.809194, 9.6424577 47.809201, 9.6425304 47.8092223, 9.6425915 47.8092723, 9.6428187 47.8097325, 9.6428827 47.8098737, 9.6429598 47.8100365, 9.6430311 47.8102178, 9.6430008 47.8103521)",,,,
24384417,,Promenade,residential,,False,True,92.466,"LINESTRING (9.6385539 47.8060432, 9.638479 47.806148, 9.6383531 47.8062376, 9.6381547 47.8063534, 9.6380786 47.8063978, 9.6378644 47.8065245, 9.6377731 47.8065573, 9.6376517 47.8065866)",,,,
147492843,2,Liebfrauenstraße,residential,30,False,True,100.988,"LINESTRING (9.6385539 47.8060432, 9.6384342 47.8060015, 9.6383625 47.8059483, 9.638323 47.805895, 9.638295 47.8057885, 9.6383057 47.8056604, 9.6384978 47.8052808, 9.6385056 47.8052321)",,,,
885975159,2,Liebfrauenstraße,residential,30,False,False,75.292,"LINESTRING (9.6385539 47.8060432, 9.6387851 47.8061288, 9.63896 47.806205, 9.6390971 47.8062841, 9.6391934 47.8063667, 9.6393102 47.8064747)",,,,
"[854696713, 1070665482]",3,Konrad-Huber-Straße,secondary,50,False,False,136.411,"LINESTRING (9.6432774 47.8118829, 9.6435099 47.8118474, 9.6435677 47.8118386, 9.6439461 47.8117629, 9.6443052 47.8116649, 9.6445421 47.811579, 9.644775 47.8114801, 9.644935 47.8113975)",L 317,,,
"[1070665475, 1070665476, 5577607]","['2', '3']",Heinrich-Schatz-Straße,residential,50,False,False,176.22899999999998,"LINESTRING (9.6432774 47.8118829, 9.6433359 47.8117297, 9.6433467 47.8117015, 9.6434141 47.8115561, 9.6434308 47.8114782, 9.6434294 47.8113829, 9.6434021 47.8112697, 9.6433423 47.8111025, 9.6432547 47.8109048, 9.6430008 47.8103521)",,,,
1088482469,3,Schussenstraße,secondary,50,False,True,33.184,"LINESTRING (9.6432774 47.8118829, 9.6431347 47.8119014, 9.6430821 47.8119076, 9.6428407 47.8119381)",L 317,,,
5577611,,Gartenstraße,residential,30,False,False,79.233,"LINESTRING (9.6397917 47.8092196, 9.6397999 47.809346, 9.6398191 47.8099319)",,6,,
8162677,2,Gartenstraße,residential,20,False,True,89.81700000000001,"LINESTRING (9.6397917 47.8092196, 9.6397946 47.8090873, 9.6397978 47.8088831, 9.6398006 47.8086857, 9.6398068 47.8085654, 9.6398116 47.808412)",,,,
713721812,2,Abt-Hyller-Straße,residential,50,False,False,80.818,"LINESTRING (9.6397917 47.8092196, 9.639988 47.8092189, 9.6404089 47.8092115, 9.6404879 47.8092101, 9.6408737 47.8092075)",,,,
885975161,2,Abt-Hyller-Straße,residential,50,False,True,72.882,"LINESTRING (9.6397917 47.8092196, 9.6395947 47.8092193, 9.6391862 47.8092204, 9.6389567 47.809221, 9.6388158 47.8092192)",,,,
5577625,,Gerbersteig,tertiary,30,False,True,32.371,"LINESTRING (9.6480508 47.8080124, 9.6479505 47.8078639, 9.6478199 47.8077706)",K 7948,,,
26724992,,Wolfegger Straße,secondary,50,False,False,82.37599999999999,"LINESTRING (9.6480508 47.8080124, 9.6481573 47.8080013, 9.6484524 47.8079872, 9.6486534 47.8079948, 9.6490719 47.8080105, 9.6491505 47.8080154)",L 317,,,
26725004,2,St.-Longinus-Straße,secondary,50,False,True,311.9,"LINESTRING (9.6480508 47.8080124, 9.6478251 47.8080578, 9.6477286 47.8080821, 9.6476116 47.8081211, 9.6475064 47.8081689, 9.6473797 47.8082378, 9.6470629 47.8084387, 9.6467784 47.8086191, 9.6463905 47.8088688, 9.6461751 47.8090122, 9.6460489 47.8091281, 9.6460061 47.8092129, 9.6459643 47.8093334, 9.6457884 47.8099217, 9.6457144 47.8101341)",L 317,,,
26724992,,Wolfegger Straße,secondary,50,False,True,18.488,"LINESTRING (9.6493973 47.8080284, 9.6491505 47.8080154)",L 317,,,
