osmid,lanes,name,highway,width,oneway,reversed,length,ref,maxspeed,geometry,bridge,junction
"[25415040, 661814894, 37996159]",2,Ladestraße,residential,,False,False,125.899,,50,"LINESTRING (12.5933666 51.2769086, 12.593534 51.2770217, 12.5935999 51.2770839, 12.5936429 51.2771691, 12.5936268 51.2772397, 12.5936061 51.2773308, 12.5934009 51.2777367, 12.5933306 51.2778356, 12.5932361 51.2779364)",,
"[766456700, 664750412, 664750413, 37996158]","['2', '3']",Bahnhofstraße,secondary,6,False,True,62.306,K 8363,50,"LINESTRING (12.5933666 51.2769086, 12.5934597 51.2768511, 12.5935315 51.2767893, 12.5936274 51.2766934, 12.5938703 51.2764476)",,
25504579,2,Bahnhofstraße,secondary,6,False,False,121.904,K 8363,50,"LINESTRING (12.5905257 51.2780051, 12.5903463 51.2780663, 12.5901711 51.2781047, 12.5899794 51.2781311, 12.5898869 51.2781275, 12.58971 51.2780931, 12.589519 51.2780552, 12.5889702 51.2779463, 12.5889079 51.2779395, 12.5888602 51.2779465)",,
28725591,2,Kurze Straße,tertiary,,False,True,17.338,,,"LINESTRING (12.5905257 51.2780051, 12.5905486 51.278084, 12.5904987 51.278153)",,
388045626,,Bahnhofstraße,secondary,6,False,True,99.95500000000001,K 8363,50,"LINESTRING (12.5905257 51.2780051, 12.5914742 51.2776053, 12.5917185 51.2775038)",,
25939497,,Parthenstraße,residential,,False,False,414.16299999999995,,,"LINESTRING (12.5837732 51.2772618, 12.5837503 51.2773103, 12.5834227 51.2788394, 12.5832447 51.279635, 12.5831528 51.2800304, 12.583135 51.2801069, 12.5830837 51.2803043, 12.5830831 51.2809554)",,
532075106,1,Leipziger Straße,secondary,5,False,False,85.369,K 8360,50,"LINESTRING (12.5837732 51.2772618, 12.5833815 51.2771837, 12.5825942 51.2770491)",,
"[532075106, 532075107, 44443598]",1,Leipziger Straße,secondary,5,False,True,65.639,K 8360,50,"LINESTRING (12.5837732 51.2772618, 12.5841594 51.2773463, 12.5843685 51.2773927, 12.584662 51.2774601)",yes,
388045628,2,Wurzener Straße,tertiary,,False,False,8.467,K 8364,50,"LINESTRING (12.5920372 51.2805315, 12.5919194 51.2805123)",,
37996159,2,Ladestraße,residential,,False,True,195.49099999999999,,50,"LINESTRING (12.5920372 51.2805315, 12.5920809 51.2804337, 12.5926202 51.2792271, 12.592801 51.2788396)",,
"[1224944286, 532075111]",2,Wurzener Straße,tertiary,"['9.5', '7.7']",False,True,52.21300000000001,K 8364,50,"LINESTRING (12.5920372 51.2805315, 12.5922177 51.2805675, 12.5923232 51.2805885, 12.5924342 51.2806117, 12.5924937 51.2806256, 12.5926072 51.2806536, 12.5926669 51.2806737, 12.5926937 51.2806989, 12.5927007 51.2807183)",,
388045629,2,Wurzener Straße,tertiary,,False,False,32.475,K 8364,50,"LINESTRING (12.5939824 51.2810327, 12.5935584 51.2809104)",,
25593595,,Grimmaer Straße,residential,6,False,True,70.521,,,"LINESTRING (12.5899967 51.2739799, 12.5909122 51.2742523)",,
25593376,,Lange Straße,tertiary,6,False,False,132.676,K 8360,50,"LINESTRING (12.5899967 51.2739799, 12.5896637 51.27439, 12.5894335 51.2746735, 12.5893055 51.2748311, 12.5891304 51.2750429)",,
25593595,,Grimmaer Straße,residential,6,False,False,125.064,,,"LINESTRING (12.5925391 51.274731, 12.5909122 51.2742523)",,
25593595,,Grimmaer Straße,residential,6,False,True,18.046999999999997,,,"LINESTRING (12.5925391 51.274731, 12.5926467 51.2747646, 12.5927712 51.2748035)",,
25593595,,Grimmaer Straße,residential,6,False,False,70.521,,,"LINESTRING (12.5909122 51.2742523, 12.5899967 51.2739799)",,
25593595,,Grimmaer Straße,residential,6,False,True,125.064,,,"LINESTRING (12.5909122 51.2742523, 12.5925391 51.274731)",,
25727616,,Gartenstraße,residential,5,False,False,132.457,,30,"LINESTRING (12.5909122 51.2742523, 12.5901351 51.2753398)",,
25727616,,Gartenstraße,residential,5,False,True,132.457,,30,"LINESTRING (12.5901351 51.2753398, 12.5909122 51.2742523)",,
388045623,1,Lindenstraße,residential,6,False,False,77.294,,,"LINESTRING (12.5901351 51.2753398, 12.5891304 51.2750429)",,
388045623,1,Lindenstraße,residential,6,False,True,141.132,,,"LINESTRING (12.5901351 51.2753398, 12.5919685 51.2758834)",,
"[25727616, 28004232]",1,Gartenstraße,residential,"['5', '3']",False,False,177.35399999999998,,30,"LINESTRING (12.5901351 51.2753398, 12.5899729 51.2755596, 12.589483 51.2761671, 12.5894526 51.2762338, 12.5894516 51.2762837, 12.5895842 51.2766835, 12.5895878 51.2767417, 12.5895327 51.2768212)",,
25727618,,Schulstraße,residential,,False,False,109.51299999999999,,,"LINESTRING (12.5895327 51.2768212, 12.5896393 51.2768404, 12.5909423 51.2772572)",,
25783556,1,Gartenstraße,residential,3,True,False,101.203,,30,"LINESTRING (12.5895327 51.2768212, 12.589461 51.2768784, 12.5891232 51.2774107, 12.5890051 51.2776037, 12.5889864 51.2776606)",,
"[28004232, 25727616]",1,Gartenstraße,residential,"['5', '3']",False,True,177.354,,30,"LINESTRING (12.5895327 51.2768212, 12.5895878 51.2767417, 12.5895842 51.2766835, 12.5894516 51.2762837, 12.5894526 51.2762338, 12.589483 51.2761671, 12.5899729 51.2755596, 12.5901351 51.2753398)",,
388045625,1,Schulstraße,residential,4,False,False,116.093,,,"LINESTRING (12.5917185 51.2775038, 12.5919206 51.2775464, 12.5932361 51.2779364)",,
388045626,,Bahnhofstraße,secondary,6,False,False,99.95500000000001,K 8363,50,"LINESTRING (12.5917185 51.2775038, 12.5914742 51.2776053, 12.5905257 51.2780051)",,
388045627,1,Schulstraße,residential,4,False,True,60.635,,,"LINESTRING (12.5917185 51.2775038, 12.591471 51.2774396, 12.5909423 51.2772572)",,
"[664931633, 661814892, 664931637]",1,Bahnhofstraße,secondary,6,False,True,132.397,K 8363,50,"LINESTRING (12.5917185 51.2775038, 12.5923009 51.2773007, 12.5925344 51.2772204, 12.5931866 51.2769805, 12.5933666 51.2769086)",,
37996159,2,Ladestraße,residential,,False,False,104.926,,50,"LINESTRING (12.5932361 51.2779364, 12.5931746 51.2780376, 12.592801 51.2788396)",,
"[25415040, 661814894, 37996159]",2,Ladestraße,residential,,False,True,125.89899999999999,,50,"LINESTRING (12.5932361 51.2779364, 12.5933306 51.2778356, 12.5934009 51.2777367, 12.5936061 51.2773308, 12.5936268 51.2772397, 12.5936429 51.2771691, 12.5935999 51.2770839, 12.593534 51.2770217, 12.5933666 51.2769086)",,
388045625,1,Schulstraße,residential,4,False,True,116.093,,,"LINESTRING (12.5932361 51.2779364, 12.5919206 51.2775464, 12.5917185 51.2775038)",,
25780212,,Zwirnereistraße,residential,,False,False,66.918,,30,"LINESTRING (12.5874814 51.2740495, 12.5883285 51.2743347)",,
28004238,,Wiesenstraße,residential,,False,False,139.488,,30,"LINESTRING (12.5874814 51.2740495, 12.5874647 51.2740689, 12.5873162 51.2742501, 12.5872076 51.2743818, 12.5871665 51.2744316, 12.5865607 51.2751639)",,
25593502,1,Leipziger Straße,secondary,5,False,True,212.04500000000002,K 8360,50,"LINESTRING (12.584662 51.2774601, 12.585434 51.2776501, 12.5859569 51.2777644, 12.5864043 51.2778425, 12.5866992 51.2778835, 12.5874108 51.2779825, 12.5875772 51.2780024)",,
"[28004236, 28004238]",,Wiesenstraße,residential,,False,True,287.465,,30,"LINESTRING (12.584662 51.2774601, 12.5856629 51.2762406, 12.58612 51.2756971, 12.5865607 51.2751639)",,
"[532075106, 532075107, 44443598]",1,Leipziger Straße,secondary,5,False,False,65.639,K 8360,50,"LINESTRING (12.584662 51.2774601, 12.5843685 51.2773927, 12.5841594 51.2773463, 12.5837732 51.2772618)",yes,
25780212,,Zwirnereistraße,residential,,False,True,66.918,,30,"LINESTRING (12.5883285 51.2743347, 12.5874814 51.2740495)",,
25780213,,Zwirnereistraße,residential,,False,True,48.568,,30,"LINESTRING (12.5883285 51.2743347, 12.5886513 51.2739474)",,
25780213,,Zwirnereistraße,residential,,False,False,61.201,,30,"LINESTRING (12.5883285 51.2743347, 12.5882025 51.2744905, 12.5879163 51.2748209)",,
25780213,,Zwirnereistraße,residential,,False,True,61.201,,30,"LINESTRING (12.5879163 51.2748209, 12.5882025 51.2744905, 12.5883285 51.2743347)",,
25780213,,Zwirnereistraße,residential,,False,False,48.568,,30,"LINESTRING (12.5886513 51.2739474, 12.5883285 51.2743347)",,
28004242,,Markt,residential,,True,False,32.98,,30,"LINESTRING (12.5889864 51.2776606, 12.5888602 51.2779465)",,
25593595,,Grimmaer Straße,residential,6,False,False,88.504,,,"LINESTRING (12.593919 51.2751469, 12.5927712 51.2748035)",,
25593595,,Grimmaer Straße,residential,6,False,True,76.083,,,"LINESTRING (12.593919 51.2751469, 12.5947736 51.2753958, 12.594803 51.2754044, 12.5948477 51.2754272, 12.5948743 51.2754615)",,
"[67624333, 67624335]",2,Markt,secondary,8,False,False,80.543,K 8363,50,"LINESTRING (12.5886907 51.2780785, 12.5886226 51.2781168, 12.5885198 51.2781249, 12.5882936 51.2780946, 12.5879407 51.2780482, 12.5875772 51.2780024)",,
108043428,2,Markt,secondary,8,False,True,18.984,K 8363,50,"LINESTRING (12.5886907 51.2780785, 12.5887634 51.2780261, 12.5888299 51.2779601, 12.5888602 51.2779465)",,
108043434,,,residential,,False,True,47.305,,,"LINESTRING (12.5886907 51.2780785, 12.5888291 51.2781802, 12.5888412 51.2782311, 12.5888547 51.2782874, 12.5888708 51.2784706)",,
"[67624336, 25807022]",,Markt,residential,,True,False,87.69,,30,"LINESTRING (12.5877905 51.2774112, 12.5881492 51.2774818, 12.5889864 51.2776606)",,
238136480,,Lange Straße,tertiary,6,False,True,130.00199999999998,K 8360,50,"LINESTRING (12.5877905 51.2774112, 12.5878056 51.2773672, 12.5880466 51.2768143, 12.5881266 51.2766308, 12.5883033 51.2762873)",,
532075108,1,Lange Straße,tertiary,6,False,False,67.392,K 8360,50,"LINESTRING (12.5877905 51.2774112, 12.5876036 51.2779263, 12.5875772 51.2780024)",,
25593595,,Grimmaer Straße,residential,6,False,True,88.504,,,"LINESTRING (12.5927712 51.2748035, 12.593919 51.2751469)",,
25807025,,Bismarckstraße,residential,4,False,False,132.427,,,"LINESTRING (12.5927712 51.2748035, 12.5919685 51.2758834)",,
25593595,,Grimmaer Straße,residential,6,False,False,18.046999999999997,,,"LINESTRING (12.5927712 51.2748035, 12.5926467 51.2747646, 12.5925391 51.274731)",,
24996482,1,Lindenstraße,residential,6,False,True,146.411,,,"LINESTRING (12.5919685 51.2758834, 12.5938703 51.2764476)",,
25807025,,Bismarckstraße,residential,4,False,True,132.427,,,"LINESTRING (12.5919685 51.2758834, 12.5927712 51.2748035)",,
388045623,1,Lindenstraße,residential,6,False,False,141.132,,,"LINESTRING (12.5919685 51.2758834, 12.5901351 51.2753398)",,
388045624,1,Bismarckstraße,residential,4,False,False,99.833,,,"LINESTRING (12.5919685 51.2758834, 12.5913548 51.276695)",,
1197472873,1,Bismarckstraße,residential,4,False,True,9.946,,,"LINESTRING (12.5909423 51.2772572, 12.5910005 51.2771755)",,
25727618,,Schulstraße,residential,,False,True,109.51299999999999,,,"LINESTRING (12.5909423 51.2772572, 12.5896393 51.2768404, 12.5895327 51.2768212)",,
388045627,1,Schulstraße,residential,4,False,False,60.635,,,"LINESTRING (12.5909423 51.2772572, 12.591471 51.2774396, 12.5917185 51.2775038)",,
44443599,,Leipziger Straße,secondary,,False,False,30.014,K 8363,50,"LINESTRING (12.5825942 51.2770491, 12.582173 51.2769905)",,
532075106,1,Leipziger Straße,secondary,5,False,True,85.369,K 8360,50,"LINESTRING (12.5825942 51.2770491, 12.5833815 51.2771837, 12.5837732 51.2772618)",,
25953581,2,Breite Straße,residential,,False,True,16.342,,,"LINESTRING (12.5872766 51.2811594, 12.5872163 51.2811016, 12.5871726 51.2810286)",,
985892298,1,,residential,7.0,True,False,10.095,,,"LINESTRING (12.5872766 51.2811594, 12.5872902 51.2811524, 12.5873186 51.2811434, 12.58735 51.2811398, 12.5873817 51.2811419, 12.5874112 51.2811495)",,roundabout
1157130075,1,,residential,7.0,True,False,8.858,,,"LINESTRING (12.5874112 51.2811495, 12.5874361 51.2811619, 12.5874543 51.2811782, 12.5874645 51.2811971, 12.5874658 51.281217)",,roundabout
"[29402333, 1189365206]",2,Ungibauerstraße,living_street,,False,True,229.897,,,"LINESTRING (12.5874112 51.2811495, 12.5877933 51.2807081, 12.5879423 51.2805334, 12.5880096 51.2804488, 12.5880574 51.2803887, 12.5881476 51.2802515, 12.5882031 51.2801373, 12.5883193 51.279851, 12.5883657 51.2797626, 12.5883974 51.2797305, 12.5884998 51.2794504, 12.5886158 51.2792377)",,
103093522,1,,residential,7.0,True,False,7.771000000000001,,,"LINESTRING (12.5874658 51.281217, 12.5874581 51.2812364, 12.587442 51.2812536, 12.5874187 51.2812672, 12.587405 51.2812724)",,roundabout
289937315,2,Thomas-Müntzer-Straße,residential,,False,False,193.955,,,"LINESTRING (12.5874658 51.281217, 12.5875924 51.281229, 12.5894438 51.2817749, 12.5898073 51.2818821, 12.589999 51.2819386)",,
25953580,2,Brandiser Straße,residential,,False,False,96.25000000000001,,,"LINESTRING (12.587405 51.2812724, 12.5876821 51.2816672, 12.5877633 51.2818101, 12.5877965 51.2819149, 12.5878078 51.2819811, 12.5878027 51.2820904)",,
985892297,1,,residential,7.0,True,False,9.994,,,"LINESTRING (12.587405 51.2812724, 12.5873903 51.2812763, 12.5873589 51.2812799, 12.5873271 51.2812779, 12.5872976 51.2812703, 12.5872727 51.2812578)",,roundabout
"[44443593, 28727431]",2,Alte Beuchaer Straße,residential,,False,False,116.477,,,"LINESTRING (12.5872727 51.2812578, 12.5872321 51.28129, 12.5865448 51.2818342, 12.5862281 51.2820765)",,
667058715,1,,residential,7.0,True,False,12.100000000000001,,,"LINESTRING (12.5872727 51.2812578, 12.5872543 51.2812415, 12.5872442 51.2812226, 12.5872429 51.2812026, 12.5872507 51.2811833, 12.5872669 51.2811661, 12.5872766 51.2811594)",,roundabout
25953581,2,Breite Straße,residential,,False,False,235.08699999999996,,,"LINESTRING (12.5874913 51.2789411, 12.5874003 51.2794866, 12.5871897 51.2801296, 12.587167 51.28023, 12.5871545 51.2802856, 12.5870816 51.2806134, 12.5870818 51.2806584, 12.5870822 51.2807231, 12.5871027 51.280838, 12.5871726 51.2810286)",,
28004240,2,Wurzener Straße,tertiary,,False,True,85.074,K 8364,,"LINESTRING (12.5874913 51.2789411, 12.5881983 51.2791097, 12.5883976 51.2791577, 12.5884884 51.279191, 12.5886158 51.2792377)",,
28725592,2,Badergasse,residential,,False,False,118.33999999999999,,,"LINESTRING (12.5874913 51.2789411, 12.5873651 51.2789202, 12.5868636 51.2788518, 12.5866722 51.2788134, 12.5863425 51.2787199, 12.5861565 51.2787086, 12.5860575 51.2787492, 12.5859947 51.2788609)",,
388045487,2,Breite Straße,tertiary,,False,False,104.928,K 8364,50,"LINESTRING (12.5874913 51.2789411, 12.5875059 51.2788238, 12.5875067 51.2787522, 12.587502 51.2782467, 12.5875604 51.2780446, 12.5875772 51.2780024)",,
25953581,2,Breite Straße,residential,,False,False,16.342,,,"LINESTRING (12.5871726 51.2810286, 12.5872163 51.2811016, 12.5872766 51.2811594)",,
25953581,2,Breite Straße,residential,,False,True,235.087,,,"LINESTRING (12.5871726 51.2810286, 12.5871027 51.280838, 12.5870822 51.2807231, 12.5870818 51.2806584, 12.5870816 51.2806134, 12.5871545 51.2802856, 12.587167 51.28023, 12.5871897 51.2801296, 12.5874003 51.2794866, 12.5874913 51.2789411)",,
28727430,2,Gerberstraße,residential,,False,False,197.07599999999996,,,"LINESTRING (12.5871726 51.2810286, 12.5866468 51.2810738, 12.586277 51.2810951, 12.5861678 51.2810902, 12.5861256 51.2810865, 12.5856513 51.2810455, 12.5855954 51.2810422, 12.5855461 51.2810471, 12.5855134 51.2810674, 12.58549 51.2810935, 12.5854221 51.2812471, 12.5853768 51.2812749, 12.5853352 51.2812831, 12.5852885 51.2812852, 12.5848406 51.2812031, 12.584781 51.2812139, 12.5846423 51.2812675)",,
25953580,2,Brandiser Straße,residential,,False,True,96.25,,,"LINESTRING (12.5878027 51.2820904, 12.5878078 51.2819811, 12.5877965 51.2819149, 12.5877633 51.2818101, 12.5876821 51.2816672, 12.587405 51.2812724)",,
26317668,,Kamillenweg,living_street,,False,False,94.524,,,"LINESTRING (12.5878027 51.2820904, 12.5881436 51.2820964, 12.5882094 51.2821067, 12.5890588 51.2823731)",,
388045628,2,Wurzener Straße,tertiary,,False,True,8.467,K 8364,50,"LINESTRING (12.5919194 51.2805123, 12.5920372 51.2805315)",,
26316488,,Vereinsweg,residential,,False,False,95.516,,,"LINESTRING (12.5919194 51.2805123, 12.5918527 51.2806917, 12.5918047 51.2807232, 12.5916292 51.2809289, 12.591618 51.2809511, 12.5916161 51.2809702, 12.5916232 51.2809965, 12.5917044 51.2811393, 12.5917099 51.2811795, 12.5916876 51.2812155, 12.5916434 51.2812692, 12.5916056 51.2812991)",,
388045628,2,Wurzener Straße,tertiary,,False,False,56.104,K 8364,50,"LINESTRING (12.5919194 51.2805123, 12.5915693 51.2804482, 12.5911522 51.280357)",,
26316488,,Vereinsweg,residential,,False,False,28.277,,,"LINESTRING (12.5916056 51.2812991, 12.5912406 51.2811871)",,
26316489,,Vereinsweg,residential,,False,False,12.555,,,"LINESTRING (12.5916056 51.2812991, 12.5915262 51.2814005)",,
26316488,,Vereinsweg,residential,,False,True,95.51599999999999,,,"LINESTRING (12.5916056 51.2812991, 12.5916434 51.2812692, 12.5916876 51.2812155, 12.5917099 51.2811795, 12.5917044 51.2811393, 12.5916232 51.2809965, 12.5916161 51.2809702, 12.591618 51.2809511, 12.5916292 51.2809289, 12.5918047 51.2807232, 12.5918527 51.2806917, 12.5919194 51.2805123)",,
26316488,,Vereinsweg,residential,,False,True,28.277,,,"LINESTRING (12.5912406 51.2811871, 12.5916056 51.2812991)",,
26316489,,Vereinsweg,residential,,False,True,12.555,,,"LINESTRING (12.5915262 51.2814005, 12.5916056 51.2812991)",,
26317668,,Kamillenweg,living_street,,False,True,94.524,,,"LINESTRING (12.5890588 51.2823731, 12.5882094 51.2821067, 12.5881436 51.2820964, 12.5878027 51.2820904)",,
289937315,2,Thomas-Müntzer-Straße,residential,,False,True,193.955,,,"LINESTRING (12.589999 51.2819386, 12.5898073 51.2818821, 12.5894438 51.2817749, 12.5875924 51.281229, 12.5874658 51.281217)",,
"[44443593, 28727431]",2,Alte Beuchaer Straße,residential,,False,True,116.477,,,"LINESTRING (12.5862281 51.2820765, 12.5865448 51.2818342, 12.5872321 51.28129, 12.5872727 51.2812578)",,
28004240,2,Wurzener Straße,tertiary,,False,False,85.074,K 8364,,"LINESTRING (12.5886158 51.2792377, 12.5884884 51.279191, 12.5883976 51.2791577, 12.5881983 51.2791097, 12.5874913 51.2789411)",,
"[29402333, 1189365206]",2,Ungibauerstraße,living_street,,False,False,229.897,,,"LINESTRING (12.5886158 51.2792377, 12.5884998 51.2794504, 12.5883974 51.2797305, 12.5883657 51.2797626, 12.5883193 51.279851, 12.5882031 51.2801373, 12.5881476 51.2802515, 12.5880574 51.2803887, 12.5880096 51.2804488, 12.5879423 51.2805334, 12.5877933 51.2807081, 12.5874112 51.2811495)",,
1189365207,2,Wurzener Straße,tertiary,,False,True,43.034,K 8364,50,"LINESTRING (12.5886158 51.2792377, 12.5887219 51.2792919, 12.5890709 51.2794996)",,
532075109,,Ungibauerstraße,residential,,False,False,16.064,,,"LINESTRING (12.5888348 51.2786133, 12.5888708 51.2784706)",,
28004231,,Ungibauerstraße,living_street,,True,False,71.126,,,"LINESTRING (12.5888348 51.2786133, 12.5888106 51.2787019, 12.5888075 51.2787133, 12.5887785 51.278819, 12.5887391 51.2789157, 12.5886772 51.2790679, 12.5886544 51.279124, 12.5886158 51.2792377)",,
532075109,,Ungibauerstraße,residential,,False,True,16.064,,,"LINESTRING (12.5888708 51.2784706, 12.5888348 51.2786133)",,
108043434,,,residential,,False,False,47.305,,,"LINESTRING (12.5888708 51.2784706, 12.5888547 51.2782874, 12.5888412 51.2782311, 12.5888291 51.2781802, 12.5886907 51.2780785)",,
108043435,,Ungibauerstraße,residential,,False,False,81.033,,,"LINESTRING (12.5888708 51.2784706, 12.5889633 51.2784832, 12.5894692 51.2785518, 12.5895218 51.2785697, 12.5899546 51.2787171)",,
28725591,2,Kurze Straße,tertiary,,False,False,18.934,,,"LINESTRING (12.5897947 51.2788549, 12.5899546 51.2787171)",,
28725589,,Malzteichstraße,living_street,,False,True,224.94,,,"LINESTRING (12.5897947 51.2788549, 12.5906823 51.2795005, 12.59094 51.2795738, 12.5913803 51.2797213, 12.591454 51.279795, 12.5914009 51.2798947, 12.5913063 51.2801091, 12.5912447 51.2801731, 12.5911522 51.280357)",,
28725591,2,Kurze Straße,tertiary,,False,True,88.405,,,"LINESTRING (12.5897947 51.2788549, 12.5895302 51.2790198, 12.5891869 51.2794166, 12.5891256 51.2794621, 12.5890709 51.2794996)",,
28725591,2,Kurze Straße,tertiary,,False,False,17.338,,,"LINESTRING (12.5904987 51.278153, 12.5905486 51.278084, 12.5905257 51.2780051)",,
28725591,2,Kurze Straße,tertiary,,False,True,73.295,,,"LINESTRING (12.5904987 51.278153, 12.590252 51.2784289, 12.5899546 51.2787171)",,
513643432,,Querstraße,tertiary,,True,False,159.91299999999998,,30,"LINESTRING (12.5904987 51.278153, 12.590689 51.27821, 12.5925725 51.2787738)",,
28727430,2,Gerberstraße,residential,,False,True,197.076,,,"LINESTRING (12.5846423 51.2812675, 12.584781 51.2812139, 12.5848406 51.2812031, 12.5852885 51.2812852, 12.5853352 51.2812831, 12.5853768 51.2812749, 12.5854221 51.2812471, 12.58549 51.2810935, 12.5855134 51.2810674, 12.5855461 51.2810471, 12.5855954 51.2810422, 12.5856513 51.2810455, 12.5861256 51.2810865, 12.5861678 51.2810902, 12.586277 51.2810951, 12.5866468 51.2810738, 12.5871726 51.2810286)",,
25504579,2,Bahnhofstraße,secondary,6,False,True,121.90400000000001,K 8363,50,"LINESTRING (12.5888602 51.2779465, 12.5889079 51.2779395, 12.5889702 51.2779463, 12.589519 51.2780552, 12.58971 51.2780931, 12.5898869 51.2781275, 12.5899794 51.2781311, 12.5901711 51.2781047, 12.5903463 51.2780663, 12.5905257 51.2780051)",,
108043428,2,Markt,secondary,8,False,False,18.984,K 8363,50,"LINESTRING (12.5888602 51.2779465, 12.5888299 51.2779601, 12.5887634 51.2780261, 12.5886907 51.2780785)",,
28725591,2,Kurze Straße,tertiary,,False,True,18.934,,,"LINESTRING (12.5899546 51.2787171, 12.5897947 51.2788549)",,
28725591,2,Kurze Straße,tertiary,,False,False,73.295,,,"LINESTRING (12.5899546 51.2787171, 12.590252 51.2784289, 12.5904987 51.278153)",,
