osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
6274775,2,NES 10,Rhönstraße,tertiary,50,False,False,149.585,"LINESTRING (10.0053695 50.4049939, 10.0054876 50.4045551, 10.0055721 50.4042673, 10.0055851 50.4041259, 10.0055368 50.40399, 10.0053208 50.4036942)",,
154328542,,,Ahornstraße,residential,,False,False,89.25,"LINESTRING (10.0053695 50.4049939, 10.0055361 50.4049652, 10.0058844 50.4049029, 10.0065336 50.4046972)",,
154328542,,,Ahornstraße,residential,,False,True,59.303,"LINESTRING (10.0140389 50.4032499, 10.0132216 50.4033642)",,
"[884553689, 47427006]",2,St 2288,Bauersbergstraße,secondary,50,False,True,276.365,"LINESTRING (10.0140389 50.4032499, 10.0132173 50.4009956, 10.0131373 50.4008323)",,
"[25925096, 128605866, 128605867]",,,Löwenstraße,tertiary,,True,False,122.69999999999999,"LINESTRING (10.0054411 50.3997436, 10.0055537 50.3997654, 10.0056602 50.3997877, 10.00576 50.3998143, 10.0060459 50.399903, 10.0062655 50.3999543, 10.0062912 50.3999616, 10.0063015 50.3999668, 10.0065962 50.4001159, 10.0068847 50.4003138)",yes,
48947355,2,NES 10,Kreuzbergstraße,tertiary,50,False,False,110.94500000000001,"LINESTRING (10.0054411 50.3997436, 10.0054331 50.39968, 10.0051742 50.3993517, 10.0046785 50.3990759, 10.004508 50.3989768)",,
"[128605872, 105739049]",2,NES 10; NES 53,Kreuzbergstraße,tertiary,50,False,True,130.29299999999998,"LINESTRING (10.0054411 50.3997436, 10.0054206 50.3998054, 10.0053857 50.3998567, 10.0053116 50.3999539, 10.0052207 50.4000714, 10.0051659 50.4001646, 10.0051227 50.400254, 10.0050881 50.4003472, 10.005061 50.4004396, 10.0050512 50.400522, 10.0050479 50.4005793, 10.0050532 50.4006413, 10.0050559 50.4006754, 10.0050761 50.4007369, 10.0050902 50.4007632, 10.005165 50.4008555)",,
"[128605872, 105739049]",2,NES 10; NES 53,Kreuzbergstraße,tertiary,50,False,False,130.293,"LINESTRING (10.005165 50.4008555, 10.0050902 50.4007632, 10.0050761 50.4007369, 10.0050559 50.4006754, 10.0050532 50.4006413, 10.0050479 50.4005793, 10.0050512 50.400522, 10.005061 50.4004396, 10.0050881 50.4003472, 10.0051227 50.400254, 10.0051659 50.4001646, 10.0052207 50.4000714, 10.0053116 50.3999539, 10.0053857 50.3998567, 10.0054206 50.3998054, 10.0054411 50.3997436)",,
"[128605873, 25925095]",2,NES 10; NES 53,Kreuzbergstraße,tertiary,50,False,True,86.512,"LINESTRING (10.005165 50.4008555, 10.0052297 50.400936, 10.0052678 50.4009894, 10.0052941 50.4010298, 10.0053261 50.4010953, 10.0053571 50.4012022, 10.0054089 50.4014431, 10.0054105 50.4015519, 10.0053867 50.4016057)",,
"[1060032159, 105739042, 1060032158, 450537007]",,,Am Pfarrgrund,residential,,False,False,205.043,"LINESTRING (10.005165 50.4008555, 10.0050573 50.4008791, 10.0048787 50.4008801, 10.0047454 50.4008761, 10.0046127 50.4008721, 10.0044539 50.4008704, 10.0042974 50.4008866, 10.004181 50.4009191, 10.0040869 50.4009618, 10.0039699 50.4010553, 10.0038531 50.4011902, 10.003334 50.4016942, 10.0031291 50.4019124)",,
"[128605873, 25925095]",2,NES 10; NES 53,Kreuzbergstraße,tertiary,50,False,False,86.51200000000001,"LINESTRING (10.0053867 50.4016057, 10.0054105 50.4015519, 10.0054089 50.4014431, 10.0053571 50.4012022, 10.0053261 50.4010953, 10.0052941 50.4010298, 10.0052678 50.4009894, 10.0052297 50.400936, 10.005165 50.4008555)",,
"[43180272, 128605874, 477706223]",,,Josefstraße,tertiary,30,False,True,58.992,"LINESTRING (10.0053867 50.4016057, 10.0055051 50.4016129, 10.0055963 50.4016019, 10.0057411 50.4015734, 10.006197 50.4015032)",yes,
"[129094112, 478340235, 129094111]",2,NES 10,Rhönstraße,tertiary,50,False,True,259.844,"LINESTRING (10.0053867 50.4016057, 10.0053524 50.40165, 10.0053081 50.4016928, 10.0052307 50.4017601, 10.005164 50.4018274, 10.0051091 50.4018901, 10.005058 50.4019646, 10.0050176 50.402018, 10.0049083 50.4022075, 10.0048514 50.4023302, 10.0048414 50.4023518, 10.0047851 50.40248, 10.0047687 50.4025181, 10.0047169 50.4026386, 10.0046939 50.402692, 10.0046785 50.4027463, 10.004657 50.4028146, 10.0046409 50.402886, 10.0046342 50.4029351, 10.0046329 50.4029971, 10.0046368 50.4030548, 10.0046489 50.4031113, 10.0046724 50.4031681, 10.0048102 50.4032838, 10.0049526 50.4033743, 10.0051673 50.4035168, 10.0053208 50.4036942)",yes,
24609158,2,NES 53,Neustädter Straße,tertiary,50,False,False,31.533,"LINESTRING (10.0125563 50.4005155, 10.0125804 50.4004761, 10.0128544 50.4003096)",,
24609161,2,St 2288,Ludwigstraße,secondary,50,False,False,140.763,"LINESTRING (10.0125563 50.4005155, 10.0124308 50.4004985, 10.0123184 50.4004977, 10.0121733 50.4005062, 10.0121282 50.4005103, 10.0115273 50.4005699, 10.0113049 50.4005923, 10.010733 50.4006563, 10.0106524 50.4006574, 10.0105958 50.4006458)",,
"[154328553, 884553690]",3,St 2288,Bauersberger Straße,secondary,50,False,False,55.825,"LINESTRING (10.0125563 50.4005155, 10.0126564 50.4005393, 10.0127512 50.4005711, 10.0128985 50.4006374, 10.013004 50.4006955, 10.013089 50.4007675, 10.0131373 50.4008323)",,
46248583,,,Schustergasse,residential,30,False,True,66.782,"LINESTRING (10.0093219 50.4008649, 10.0093065 50.4002644)",,
25925092,,,Ludwigstraße,tertiary,30,False,False,21.038,"LINESTRING (10.0093219 50.4008649, 10.0091819 50.4008669, 10.0090252 50.4008636)",,
25925092,,,Ludwigstraße,tertiary,30,False,True,45.482,"LINESTRING (10.0093219 50.4008649, 10.0095 50.400858, 10.0096768 50.4008468, 10.0098002 50.4008323, 10.0099559 50.4008085)",,
42422614,,,Fastnachtsgasse,residential,30,False,False,20.44,"LINESTRING (10.0079988 50.4007448, 10.0081736 50.4005986)",,
