osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access
137416122,2,St 2321,Marktplatz,secondary,50,False,False,110.04899999999999,"LINESTRING (13.4412728 48.7793817, 13.4411153 48.7794036, 13.4407717 48.7794909, 13.4405404 48.7795605, 13.4403316 48.7796436, 13.4401497 48.7797244, 13.4400493 48.7797691, 13.4399512 48.7798292)",
148715691,2,St 2321,Marktplatz,secondary,50,False,True,235.62300000000002,"LINESTRING (13.4412728 48.7793817, 13.4412816 48.779381, 13.4413435 48.7793756, 13.441426 48.7793668, 13.441512 48.7793493, 13.4417303 48.7793047, 13.4419643 48.7792518, 13.4422241 48.7791598, 13.4424065 48.7790649, 13.4425848 48.7789835, 13.4427532 48.7789423, 13.4429922 48.7789225, 13.4433597 48.7789285, 13.4435102 48.7789417, 13.4442986 48.779066)",
"[251766493, 369217110]",,FRG 7,Waldenreuter Straße,tertiary,50,False,True,33.048,"LINESTRING (13.4412728 48.7793817, 13.4412306 48.7793714, 13.4411851 48.7793546, 13.4411487 48.779339, 13.4411215 48.7793157, 13.4410641 48.7792043, 13.4410123 48.779158)",
95838858,,,Hermann-Wolf-Straße,residential,,False,False,119.662,"LINESTRING (13.4382445 48.7811068, 13.4378119 48.7800691)",
137416109,2,St 2321,Oberer-Markt,secondary,50,False,False,39.036,"LINESTRING (13.4382445 48.7811068, 13.4381274 48.7812312, 13.4380055 48.7813814, 13.4379831 48.7814124)",
137416109,2,St 2321,Oberer-Markt,secondary,50,False,True,82.771,"LINESTRING (13.4382445 48.7811068, 13.4384439 48.7809646, 13.4385723 48.7808921, 13.4386286 48.7808603, 13.4388225 48.7807462, 13.4390617 48.7805939)",
151642350,,,Ringelaier-Straße,tertiary,50,False,False,46.010000000000005,"LINESTRING (13.4407806 48.7830602, 13.4407227 48.782954, 13.4406069 48.7828283, 13.4404724 48.7827025)",
166437377,,,Bräuhausstraße,residential,,False,True,43.28,"LINESTRING (13.4407806 48.7830602, 13.4408494 48.7829364, 13.4406867 48.7827024)",
137416109,2,St 2321,Oberer-Markt,secondary,50,False,False,82.771,"LINESTRING (13.4390617 48.7805939, 13.4388225 48.7807462, 13.4386286 48.7808603, 13.4385723 48.7808921, 13.4384439 48.7809646, 13.4382445 48.7811068)",
"[137416122, 137416109]",2,St 2321,"['Oberer-Markt', 'Marktplatz']",secondary,50,False,True,107.335,"LINESTRING (13.4390617 48.7805939, 13.439181 48.7805084, 13.4393549 48.78038, 13.4395357 48.7802234, 13.4396521 48.7801111, 13.4397693 48.7799983, 13.4398787 48.7798874, 13.4399512 48.7798292)",
151642350,,,Ringelaier-Straße,tertiary,50,False,True,270.863,"LINESTRING (13.4390617 48.7805939, 13.4390071 48.781009, 13.4389999 48.7811676, 13.4390124 48.7812968, 13.4390249 48.78137, 13.4390425 48.7814388, 13.4390738 48.7815264, 13.4391348 48.7816181, 13.4391896 48.7816697, 13.4394104 48.7818511, 13.4404724 48.7827025)",
95838856,,,Schulstraße,residential,20,False,True,105.12,"LINESTRING (13.4410123 48.779158, 13.4410343 48.7790936, 13.4410695 48.7789941, 13.4411164 48.778887, 13.4411714 48.7788093, 13.4412367 48.7787335, 13.4413693 48.7786383, 13.4414077 48.7786126, 13.441736 48.7783667)",
"[251766493, 369217110]",,FRG 7,Waldenreuter Straße,tertiary,50,False,False,33.047999999999995,"LINESTRING (13.4410123 48.779158, 13.4410641 48.7792043, 13.4411215 48.7793157, 13.4411487 48.779339, 13.4411851 48.7793546, 13.4412306 48.7793714, 13.4412728 48.7793817)",
"[118339531, 251766493]",,FRG 7,Waldenreuter Straße,tertiary,50,False,True,225.362,"LINESTRING (13.4410123 48.779158, 13.4409242 48.7791346, 13.4408377 48.7791239, 13.4406481 48.779093, 13.4405546 48.7790777, 13.4403469 48.7790107, 13.4399625 48.7787863, 13.439883 48.7787442, 13.4396577 48.7786191, 13.4393864 48.7785071, 13.4390911 48.7784138, 13.4387017 48.7783422, 13.4383023 48.7782884)",
95837737,,,Waldenreuter Straße,residential,,False,False,7.593,"LINESTRING (13.4340445 48.776164, 13.4339537 48.7761969)",
95837735,,,Am Bandlberg,residential,,False,False,430.244,"LINESTRING (13.4340445 48.776164, 13.434179 48.7760943, 13.4342664 48.7760164, 13.4342963 48.7759186, 13.4342359 48.7756838, 13.434307 48.7756004, 13.4344339 48.7755462, 13.4345368 48.7755185, 13.4347139 48.7754729, 13.4352941 48.77535, 13.4357939 48.7752713, 13.4362133 48.7752265, 13.4369257 48.7751362, 13.437199 48.7751285, 13.4372801 48.7751662, 13.4376195 48.7756981, 13.4375127 48.7763008)",
118339531,,FRG 7,Waldenreuter Straße,tertiary,50,False,False,219.513,"LINESTRING (13.4340445 48.776164, 13.4343921 48.7767389, 13.4344946 48.7769063, 13.4346532 48.7770843, 13.4348388 48.7772501, 13.4350112 48.7773607, 13.4353285 48.7775345, 13.4357362 48.7777293)",
152039368,2,St 2321,Unterer Markt,secondary,50,False,False,107.471,"LINESTRING (13.4458309 48.7791136, 13.4456514 48.7791583, 13.4453624 48.7791949, 13.4451118 48.7791968, 13.4450151 48.7791886, 13.4448226 48.7791618, 13.4446297 48.7791195, 13.4444052 48.77908)",
152039368,2,St 2321,Unterer Markt,secondary,50,False,False,7.965,"LINESTRING (13.4444052 48.77908, 13.4442986 48.779066)",
95838316,,,Schulstraße,unclassified,50,False,True,266.926,"LINESTRING (13.4444052 48.77908, 13.4444201 48.7790285, 13.4444218 48.7789543, 13.4444218 48.7788605, 13.4443519 48.7787007, 13.4442205 48.7785487, 13.4440488 48.7783649, 13.4437806 48.7782424, 13.4436985 48.7782132, 13.4435607 48.7781789, 13.4432558 48.7781352, 13.4429947 48.7781303, 13.4427779 48.778153, 13.442699 48.7781613, 13.4425009 48.7781849, 13.4422598 48.7782234, 13.4418709 48.7783013, 13.441736 48.7783667)",
152039368,2,St 2321,Unterer Markt,secondary,50,False,True,107.471,"LINESTRING (13.4444052 48.77908, 13.4446297 48.7791195, 13.4448226 48.7791618, 13.4450151 48.7791886, 13.4451118 48.7791968, 13.4453624 48.7791949, 13.4456514 48.7791583, 13.4458309 48.7791136)",
118339531,,FRG 7,Waldenreuter Straße,tertiary,50,False,False,123.95800000000001,"LINESTRING (13.436658 48.7780348, 13.4367623 48.7780574, 13.4373628 48.7781764, 13.4375089 48.7781968, 13.438034 48.7782576, 13.4383023 48.7782884)",
118339531,,FRG 7,Waldenreuter Straße,tertiary,50,False,True,75.694,"LINESTRING (13.436658 48.7780348, 13.4363056 48.7779357, 13.4357362 48.7777293)",
95838857,,,Hermann-Wolf-Straße,residential,,False,False,101.368,"LINESTRING (13.436734 48.7806173, 13.4367589 48.7805674, 13.4367997 48.7805249, 13.4370484 48.7803934, 13.4373299 48.7802693, 13.4376465 48.7801337, 13.4378119 48.7800691)",
95839643,,,Kranzlweg,residential,,False,False,157.157,"LINESTRING (13.436734 48.7806173, 13.436577 48.7805791, 13.4363023 48.7805732, 13.4359543 48.7805871, 13.4355662 48.7806279, 13.4351119 48.7807106, 13.4346629 48.7808394)",
95839643,,,Kranzlweg,residential,,False,True,139.704,"LINESTRING (13.436734 48.7806173, 13.4369508 48.7808319, 13.4371557 48.7811002, 13.4374128 48.7814193, 13.4375077 48.7814824, 13.4376187 48.7815314, 13.4378403 48.781597)",
95838858,,,Hermann-Wolf-Straße,residential,,False,True,119.662,"LINESTRING (13.4378119 48.7800691, 13.4382445 48.7811068)",
95838857,,,Hermann-Wolf-Straße,residential,,False,False,130.194,"LINESTRING (13.4378119 48.7800691, 13.43792 48.7800281, 13.4382177 48.7799097, 13.4384834 48.7798322, 13.4388296 48.7797754, 13.439088 48.779743, 13.4394756 48.7796962)",
95838857,,,Hermann-Wolf-Straße,residential,,False,True,101.368,"LINESTRING (13.4378119 48.7800691, 13.4376465 48.7801337, 13.4373299 48.7802693, 13.4370484 48.7803934, 13.4367997 48.7805249, 13.4367589 48.7805674, 13.436734 48.7806173)",
