osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,tunnel,junction,ref
1187251307,False,,residential,False,128.332,"LINESTRING (6.6103163 51.6616327, 6.6104117 51.6616385, 6.6111146 51.6619306, 6.6113159 51.6619603, 6.6120232 51.6620095)",Am Nordglacis,30,,,
59509580,False,,residential,True,15.313,"LINESTRING (6.6176815 51.6606329, 6.6178464 51.6605407)",Mölderplatz,30,,,
59509580,False,,residential,False,120.068,"LINESTRING (6.6176815 51.6606329, 6.6174152 51.6607112, 6.6171672 51.6606808, 6.6169383 51.6606215, 6.6168566 51.6605343, 6.6161556 51.6603185)",Mölderplatz,30,,,
24871259,False,,residential,False,129.788,"LINESTRING (6.6113055 51.6593766, 6.6112097 51.6594595, 6.6106602 51.6604687)",Fluthgrafstraße,30,,,
24871263,False,,residential,False,98.13900000000001,"LINESTRING (6.6113055 51.6593766, 6.6111121 51.659299, 6.6109795 51.6592828, 6.6108562 51.6592648, 6.6106347 51.6592412, 6.6104267 51.659217, 6.6102185 51.6591886, 6.609944 51.6591511)",Klever-Tor-Platz,30,,,
350076990,False,,residential,True,104.43,"LINESTRING (6.6113055 51.6593766, 6.6114394 51.6594318, 6.6115939 51.6594994, 6.612098 51.6595932, 6.61271 51.6597047)",Martinistraße,30,,,
27952835,False,2,secondary_link,True,21.266,"LINESTRING (6.610575 51.6606525, 6.6106602 51.6604687)",,30,,,
37562792,False,,residential,False,111.057,"LINESTRING (6.610575 51.6606525, 6.6103481 51.6612871, 6.6103691 51.6614189, 6.6103163 51.6616327)",Fluthgrafstraße,30,,,
24871263,False,,residential,True,98.139,"LINESTRING (6.609944 51.6591511, 6.6102185 51.6591886, 6.6104267 51.659217, 6.6106347 51.6592412, 6.6108562 51.6592648, 6.6109795 51.6592828, 6.6111121 51.659299, 6.6113055 51.6593766)",Klever-Tor-Platz,30,,,
356862277,False,,residential,True,108.945,"LINESTRING (6.609944 51.6591511, 6.6100437 51.658894, 6.6099576 51.6584321, 6.6099113 51.6581834)",Niederstraße,30,,,
"[119090941, 59509494]",False,,living_street,True,156.834,"LINESTRING (6.6099113 51.6581834, 6.609868 51.6579174, 6.6097743 51.6576447, 6.6096411 51.6572035, 6.6102987 51.6571252)","['Willibrordiplatz', 'Niederstraße']",,,,
59509576,False,,residential,True,50.827,"LINESTRING (6.6099113 51.6581834, 6.61033 51.6581912, 6.6106478 51.6581971)",Johannisstraße,30,,,
356862277,False,,residential,False,108.945,"LINESTRING (6.6099113 51.6581834, 6.6099576 51.6584321, 6.6100437 51.658894, 6.609944 51.6591511)",Niederstraße,30,,,
24871342,False,,residential,False,72.979,"LINESTRING (6.6145154 51.6586464, 6.6155317 51.6588288)",Flesgentor,,,,
24871355,True,,residential,False,56.272,"LINESTRING (6.6145154 51.6586464, 6.6138166 51.6585464, 6.6137206 51.6585324)",Ritterstraße,30,,,
24871342,False,,residential,True,72.979,"LINESTRING (6.6155317 51.6588288, 6.6145154 51.6586464)",Flesgentor,,,,
24871342,False,,residential,False,60.908,"LINESTRING (6.6155317 51.6588288, 6.6159675 51.6588449, 6.6164041 51.6587871)",Flesgentor,,,,
54741254,True,,residential,False,122.457,"LINESTRING (6.6155317 51.6588288, 6.6154816 51.6589359, 6.6153251 51.6590397, 6.6158401 51.6592364, 6.6164969 51.6594756)",Neustraße,,,,
24871488,True,,residential,False,59.707,"LINESTRING (6.6137206 51.6585324, 6.613851 51.658111, 6.6138349 51.6580036)",Bierbrauerstraße,30,,,
59509577,True,,residential,False,155.598,"LINESTRING (6.6137206 51.6585324, 6.6130324 51.6584377, 6.6127771 51.6583916, 6.6122967 51.658305, 6.6117061 51.6582013, 6.6115355 51.6581961)",Ritterstraße,30,,,
346357792,False,,residential,True,18.686,"LINESTRING (6.6147082 51.6581189, 6.6147905 51.6579588)",Schmidtstraße,,,,
203193472,True,,residential,False,60.159,"LINESTRING (6.6147082 51.6581189, 6.6145788 51.6584464, 6.6145154 51.6586464)",Schmidtstraße,30,,,
"[456169304, 24871454]",False,,residential,True,131.639,"LINESTRING (6.6227653 51.6570398, 6.6226426 51.6569059, 6.6225388 51.6567858, 6.6225169 51.6567061, 6.6225529 51.6558937)",Bismarckstraße,"['30', '40']",,,
38078606,False,,residential,False,107.253,"LINESTRING (6.6227653 51.6570398, 6.6228412 51.65713, 6.6229959 51.6573035, 6.6232103 51.6575076, 6.6233163 51.6576084, 6.6235735 51.6578631)",Friedrichstraße,40,,,
25157854,False,,residential,False,40.396,"LINESTRING (6.6214312 51.6567896, 6.6212866 51.6565977, 6.6211772 51.6564623)",Wallstraße,30,,,
"[353493092, 279822853, 44807732, 44807733, 353493082, 25157854]",False,,"['residential', 'living_street']",True,366.4140000000001,"LINESTRING (6.6214312 51.6567896, 6.6215332 51.6569574, 6.6216192 51.6571002, 6.6217983 51.6573807, 6.6219375 51.6576631, 6.6219891 51.6578027, 6.6220716 51.6579836, 6.6220829 51.6580085, 6.6220978 51.6580411, 6.6221768 51.6582291, 6.6222989 51.6584865, 6.6223194 51.6585472, 6.6223372 51.6586063, 6.6224847 51.6589343, 6.6225277 51.659069, 6.6225313 51.6591529, 6.6225013 51.659258, 6.6224124 51.6594304, 6.6223199 51.6595755, 6.6222401 51.6596644, 6.6221467 51.6597354, 6.6218654 51.659815)","['Wallstraße', 'Alte Roßmühlenstraße', 'Poppelbaumstraße']",30,,,
25442612,False,,residential,False,67.484,"LINESTRING (6.6214312 51.6567896, 6.6208648 51.6569264, 6.6204987 51.6569616)",Brandstraße,30,,,
59531433,False,,residential,False,66.844,"LINESTRING (6.6138349 51.6580036, 6.6137376 51.6574055)",Kettlerstraße,30,,,
"[59531432, 884842193]",False,,residential,False,111.666,"LINESTRING (6.6138349 51.6580036, 6.6133089 51.6579876, 6.6129528 51.6579665, 6.612342 51.657798, 6.6122761 51.6577959)",Torfstraße,30,,,
203193469,True,,residential,False,61.595,"LINESTRING (6.6138349 51.6580036, 6.6144761 51.6580918, 6.6147082 51.6581189)",Torfstraße,30,,,
24871512,False,,living_street,False,89.837,"LINESTRING (6.613757 51.6549438, 6.6138647 51.6551423, 6.6141994 51.6557036)",Sandstraße,,,,
39997079,False,,residential,True,59.437,"LINESTRING (6.613757 51.6549438, 6.6139028 51.6549509, 6.6141426 51.6550005, 6.6144072 51.6550851, 6.6145613 51.6551215)",Esplanade,50,,,
59509556,False,,residential,False,129.662,"LINESTRING (6.613757 51.6549438, 6.6136651 51.6549508, 6.6135148 51.6549773, 6.6129802 51.6551141, 6.6127901 51.655174, 6.6126615 51.6552353, 6.6125552 51.6553164, 6.6124051 51.6554774, 6.6123246 51.6555969)",Magermannstraße,30,,,
902351625,False,,residential,True,52.709,"LINESTRING (6.613757 51.6549438, 6.6136419 51.6547891, 6.6133586 51.6545415)",Esplanade,30,,,
24871512,False,,living_street,False,45.596000000000004,"LINESTRING (6.6148586 51.6566551, 6.6149975 51.6568296, 6.6151038 51.6570347)",Sandstraße,,,,
24871512,False,,living_street,True,55.818000000000005,"LINESTRING (6.6148586 51.6566551, 6.6145182 51.6562751, 6.6144936 51.6562096)",Sandstraße,,,,
"[59509568, 25157850, 1222218794, 1222218795]",False,,living_street,True,101.76,"LINESTRING (6.6148586 51.6566551, 6.6147806 51.6566608, 6.6147005 51.6566666, 6.6146481 51.6566704, 6.6140592 51.6567131, 6.6139887 51.6567182, 6.6137952 51.6566902, 6.6137866 51.6564417)",Hortmannstege,,building_passage,,
24871512,False,,living_street,True,45.596000000000004,"LINESTRING (6.6151038 51.6570347, 6.6149975 51.6568296, 6.6148586 51.6566551)",Sandstraße,,,,
24871512,False,,living_street,False,59.813,"LINESTRING (6.6141994 51.6557036, 6.6144936 51.6562096)",Sandstraße,,,,
24871512,False,,living_street,True,89.837,"LINESTRING (6.6141994 51.6557036, 6.6138647 51.6551423, 6.613757 51.6549438)",Sandstraße,,,,
24871515,False,,living_street,True,104.917,"LINESTRING (6.6141994 51.6557036, 6.6139026 51.6557414, 6.6126886 51.6558019)",Brüderstraße,,,,
351516052,False,,living_street,False,56.706999999999994,"LINESTRING (6.6141994 51.6557036, 6.6144853 51.6556709, 6.6148218 51.6555953, 6.6149933 51.6555793)",Am Löwentor,,,,
24871541,False,,residential,False,71.669,"LINESTRING (6.6149933 51.6555793, 6.6150437 51.655832, 6.6151772 51.6560353, 6.6152843 51.6561922)",Mauer-Viehtor-Straße,30,,,
24871541,False,,residential,True,43.910000000000004,"LINESTRING (6.6149933 51.6555793, 6.6150163 51.6553199, 6.6150281 51.655185)",Mauer-Viehtor-Straße,30,,,
351516052,False,,living_street,True,56.707,"LINESTRING (6.6149933 51.6555793, 6.6148218 51.6555953, 6.6144853 51.6556709, 6.6141994 51.6557036)",Am Löwentor,,,,
24871541,False,,residential,False,18.595,"LINESTRING (6.6152843 51.6561922, 6.6153583 51.656353)",Mauer-Viehtor-Straße,30,,,
24871541,False,,residential,True,71.669,"LINESTRING (6.6152843 51.6561922, 6.6151772 51.6560353, 6.6150437 51.655832, 6.6149933 51.6555793)",Mauer-Viehtor-Straße,30,,,
24871541,False,,residential,True,18.595,"LINESTRING (6.6153583 51.656353, 6.6152843 51.6561922)",Mauer-Viehtor-Straße,30,,,
24871555,True,,living_street,False,134.416,"LINESTRING (6.6156549 51.6552129, 6.6156159 51.6555223, 6.6156159 51.6557459, 6.6156362 51.6559899, 6.6156555 51.6561898, 6.6152843 51.6561922)",Offermannstraße,,,,
25157933,False,,residential,True,84.69900000000001,"LINESTRING (6.6156549 51.6552129, 6.6159546 51.6552059, 6.6161355 51.6551995, 6.6162907 51.6551977, 6.6163093 51.6551975, 6.6166088 51.6552004, 6.6168804 51.6552195)",Esplanade,,,,
84829334,False,,residential,False,43.355000000000004,"LINESTRING (6.6156549 51.6552129, 6.6152955 51.6551995, 6.6150281 51.655185)",Esplanade,50,,,
39997079,False,,residential,False,59.437,"LINESTRING (6.6145613 51.6551215, 6.6144072 51.6550851, 6.6141426 51.6550005, 6.6139028 51.6549509, 6.613757 51.6549438)",Esplanade,50,,,
84829334,False,,residential,True,33.064,"LINESTRING (6.6145613 51.6551215, 6.6146159 51.6551342, 6.6147625 51.6551597, 6.6148105 51.6551647, 6.6150281 51.655185)",Esplanade,50,,,
84829332,False,,residential,False,18.983,"LINESTRING (6.6121575 51.656291, 6.6120919 51.6564568)",Pastor-Janßen-Straße,30,,,
84829332,False,,residential,True,78.269,"LINESTRING (6.6121575 51.656291, 6.6122021 51.6561753, 6.6122382 51.6560619, 6.6122494 51.6559875, 6.6122583 51.6558327, 6.612275 51.6557361, 6.6123246 51.6555969)",Pastor-Janßen-Straße,30,,,
210447425,False,,living_street,True,161.423,"LINESTRING (6.6121575 51.656291, 6.6133312 51.6562393, 6.6142812 51.656215, 6.6144936 51.6562096)",Antonistraße,,,,
84829332,False,,residential,True,18.983,"LINESTRING (6.6120919 51.6564568, 6.6121575 51.656291)",Pastor-Janßen-Straße,30,,,
39997080,False,,residential,False,92.41300000000001,"LINESTRING (6.6120919 51.6564568, 6.6119426 51.6564488, 6.6118312 51.6564429, 6.6117644 51.6564385, 6.6116734 51.656434, 6.6113332 51.6564535, 6.6107611 51.6565041)",Pastor-Bölitz-Straße,30,,,
59509511,False,,residential,True,109.914,"LINESTRING (6.6120919 51.6564568, 6.6122195 51.6565037, 6.6135277 51.6568845)",Goldstraße,,,,
24871541,False,,residential,False,43.910000000000004,"LINESTRING (6.6150281 51.655185, 6.6150163 51.6553199, 6.6149933 51.6555793)",Mauer-Viehtor-Straße,30,,,
84829334,False,,residential,False,33.064,"LINESTRING (6.6150281 51.655185, 6.6148105 51.6551647, 6.6147625 51.6551597, 6.6146159 51.6551342, 6.6145613 51.6551215)",Esplanade,50,,,
84829334,False,,residential,True,43.355000000000004,"LINESTRING (6.6150281 51.655185, 6.6152955 51.6551995, 6.6156549 51.6552129)",Esplanade,50,,,
190630732,False,,residential,True,67.31,"LINESTRING (6.6218654 51.659815, 6.6217041 51.6598004, 6.6215278 51.6597628, 6.6209636 51.659594)",Gantesweilerstraße,30,,,
"[353493092, 279822853, 44807732, 44807733, 353493082, 25157854]",False,,"['residential', 'living_street']",False,366.414,"LINESTRING (6.6218654 51.659815, 6.6221467 51.6597354, 6.6222401 51.6596644, 6.6223199 51.6595755, 6.6224124 51.6594304, 6.6225013 51.659258, 6.6225313 51.6591529, 6.6225277 51.659069, 6.6224847 51.6589343, 6.6223372 51.6586063, 6.6223194 51.6585472, 6.6222989 51.6584865, 6.6221768 51.6582291, 6.6220978 51.6580411, 6.6220829 51.6580085, 6.6220716 51.6579836, 6.6219891 51.6578027, 6.6219375 51.6576631, 6.6217983 51.6573807, 6.6216192 51.6571002, 6.6215332 51.6569574, 6.6214312 51.6567896)","['Wallstraße', 'Poppelbaumstraße', 'Alte Roßmühlenstraße']",30,,,
"[27952832, 577950507]",False,,residential,True,110.719,"LINESTRING (6.6218654 51.659815, 6.6218931 51.6599078, 6.6219209 51.660016, 6.6220116 51.660198, 6.6221083 51.6603063, 6.622299 51.6604907, 6.6225291 51.6607061)",Gantesweilerstraße,30,,,
57868095,False,,residential,False,143.31799999999998,"LINESTRING (6.618591 51.6583574, 6.6175511 51.658259, 6.6165351 51.6581715)",Beguinenstraße,30,,,
57868095,False,,residential,True,123.827,"LINESTRING (6.618591 51.6583574, 6.619528 51.658442, 6.619617 51.65845, 6.62022 51.6585045, 6.6203674 51.6585178)",Beguinenstraße,30,,,
"[25157876, 346357791]",False,,living_street,True,180.365,"LINESTRING (6.6165351 51.6581715, 6.6166673 51.6576975, 6.6167098 51.6574955, 6.616777 51.6571043, 6.6167964 51.6569824, 6.6168715 51.6565636)","['Kreuzstraße', 'Korbmacherstraße']",,,,
57868095,False,,residential,True,143.31799999999998,"LINESTRING (6.6165351 51.6581715, 6.6175511 51.658259, 6.618591 51.6583574)",Beguinenstraße,30,,,
344880572,False,,residential,False,69.084,"LINESTRING (6.6165351 51.6581715, 6.6164364 51.6585598, 6.6164041 51.6587871)",Korbmacherstraße,30,,,
25157933,False,,residential,False,84.69900000000001,"LINESTRING (6.6168804 51.6552195, 6.6166088 51.6552004, 6.6163093 51.6551975, 6.6162907 51.6551977, 6.6161355 51.6551995, 6.6159546 51.6552059, 6.6156549 51.6552129)",Esplanade,,,,
32200779,False,,residential,False,149.559,"LINESTRING (6.6168804 51.6552195, 6.616847 51.6555638, 6.6168434 51.6559339, 6.6168634 51.6562433, 6.6168715 51.6565636)",Kreuzstraße,30,,,
97163138,False,,residential,True,74.355,"LINESTRING (6.6168804 51.6552195, 6.6170249 51.6552662, 6.6171708 51.6553053, 6.6174446 51.6553787, 6.6178712 51.6554816)",Esplanade,,,,
664084239,False,,residential,True,109.633,"LINESTRING (6.6168804 51.6552195, 6.6168914 51.65513, 6.6169042 51.6550615, 6.6169658 51.6548065, 6.6170143 51.6545829, 6.6170845 51.6542419)",Kreuzstraße,30,,,
25442612,False,,residential,True,76.378,"LINESTRING (6.6168715 51.6565636, 6.6176435 51.6566143, 6.6179676 51.6566557)",Brandstraße,30,,,
32200779,False,,residential,True,149.55899999999997,"LINESTRING (6.6168715 51.6565636, 6.6168634 51.6562433, 6.6168434 51.6559339, 6.616847 51.6555638, 6.6168804 51.6552195)",Kreuzstraße,30,,,
"[25157876, 346357791]",False,,living_street,False,180.365,"LINESTRING (6.6168715 51.6565636, 6.6167964 51.6569824, 6.616777 51.6571043, 6.6167098 51.6574955, 6.6166673 51.6576975, 6.6165351 51.6581715)","['Kreuzstraße', 'Korbmacherstraße']",,,,
672421380,True,,residential,False,5.688,"LINESTRING (6.6225 51.655675, 6.6225823 51.6556781)",,,,roundabout,
"[525888283, 25157935]",True,"['2', '1']",unclassified,False,69.986,"LINESTRING (6.6225 51.655675, 6.6224923 51.6554811, 6.6224765 51.6551861, 6.6225362 51.6550508)",Bismarckstraße,,,,
25735680,False,4,primary_link,False,10.557,"LINESTRING (6.6225362 51.6550508, 6.6225405 51.6549559)",,,,,
23493759,True,2,primary,False,154.386,"LINESTRING (6.6225362 51.6550508, 6.6222223 51.6550501, 6.6218352 51.6550149, 6.6216583 51.6549762, 6.6214614 51.6549255, 6.6212535 51.6548539, 6.6204607 51.6545972)",Schillstraße,50,,,B 58
578867516,True,1,unclassified,False,70.042,"LINESTRING (6.6225362 51.6550508, 6.6225792 51.6551861, 6.6225823 51.6556781)",,,,,
25157964,True,,residential,False,108.71000000000001,"LINESTRING (6.6223804 51.6558435, 6.6220829 51.6559323, 6.6219202 51.6560417, 6.6214913 51.6562856, 6.6213338 51.6563742, 6.6211772 51.6564623)",Moltkestraße,30,,,
203314440,True,,residential,False,9.86,"LINESTRING (6.6223804 51.6558435, 6.6223548 51.6558021, 6.6223575 51.6557578)",,,,roundabout,
25157961,True,,residential,False,14.196,"LINESTRING (6.6223575 51.6557578, 6.6223831 51.6557219, 6.6224274 51.6556938, 6.622462 51.6556819, 6.6225 51.655675)",,,,roundabout,
280374198,True,,residential,False,15.429,"LINESTRING (6.6227059 51.6558044, 6.622687 51.6558371, 6.6226528 51.6558645, 6.6226066 51.655884, 6.6225529 51.6558937)",,,,roundabout,
32200778,False,,residential,False,19.717,"LINESTRING (6.6211772 51.6564623, 6.6210271 51.6563114)",Wallstraße,,,,
25157854,False,,residential,True,40.396,"LINESTRING (6.6211772 51.6564623, 6.6212866 51.6565977, 6.6214312 51.6567896)",Wallstraße,30,,,
32200778,False,,residential,True,19.717,"LINESTRING (6.6210271 51.6563114, 6.6211772 51.6564623)",Wallstraße,,,,
25157968,True,,residential,False,75.115,"LINESTRING (6.6210271 51.6563114, 6.6211662 51.6562185, 6.62127 51.6561492, 6.6217401 51.6558668, 6.6218155 51.6558553)",Moltkestraße,,,,
97163138,False,,residential,False,121.96700000000001,"LINESTRING (6.6210271 51.6563114, 6.6207025 51.6561721, 6.6205732 51.6561407, 6.6201411 51.6560359, 6.6194246 51.65586)",Esplanade,,,,
"[456169864, 456169867, 54740756, 355475994, 355475995]",False,,residential,False,140.636,"LINESTRING (6.6210271 51.6563114, 6.6209777 51.6563932, 6.620947 51.6564034, 6.6207996 51.6564521, 6.6207676 51.6564627, 6.6205697 51.6564605, 6.61976 51.6564411, 6.6191216 51.6563602)",Mauerbrandstraße,30,building_passage,,
346357792,False,,residential,False,18.686,"LINESTRING (6.6147905 51.6579588, 6.6147082 51.6581189)",Schmidtstraße,,,,
25158075,True,,living_street,False,122.65099999999998,"LINESTRING (6.6147905 51.6579588, 6.6156618 51.6580605, 6.6157828 51.6580746, 6.6165351 51.6581715)",Doelenstraße,,,,
59509511,False,,residential,False,109.914,"LINESTRING (6.6135277 51.6568845, 6.6122195 51.6565037, 6.6120919 51.6564568)",Goldstraße,,,,
25442648,False,2,secondary_link,False,22.349,"LINESTRING (6.6231012 51.6612287, 6.6229068 51.6610679)",,,,,
27950718,True,1,secondary,False,144.113,"LINESTRING (6.6231012 51.6612287, 6.6229099 51.6612112, 6.6226941 51.6611738, 6.6218979 51.6610221, 6.621082 51.6609009)",Kurfürstenring,40,,,
37541341,False,,residential,True,141.098,"LINESTRING (6.6231012 51.6612287, 6.6231109 51.6613067, 6.6229609 51.6615435, 6.6229129 51.6615804, 6.6215526 51.6618598)",Lipperheystraße,30,,,
25442648,False,2,secondary_link,True,22.349,"LINESTRING (6.6229068 51.6610679, 6.6231012 51.6612287)",,,,,
27952832,False,,residential,False,47.93,"LINESTRING (6.6229068 51.6610679, 6.6227992 51.6609633, 6.6226332 51.6608035, 6.6225291 51.6607061)",Gantesweilerstraße,30,,,
"[5317195, 578848811]",True,"['2', '3']",secondary,False,105.31199999999998,"LINESTRING (6.6229068 51.6610679, 6.6231296 51.6610566, 6.6233111 51.6610235, 6.6235602 51.6609702, 6.6237645 51.6609264, 6.6240157 51.6608649, 6.624201 51.6607801, 6.6243038 51.6607267)",Kurfürstenring,40,,,
59509539,False,,residential,True,49.694,"LINESTRING (6.6125338 51.6539549, 6.6125898 51.6538748, 6.612748 51.6536483, 6.6128604 51.6535597)",Leipziger Straße,30,,,
189129295,False,,residential,False,86.757,"LINESTRING (6.6125338 51.6539549, 6.6127345 51.6540664, 6.6129065 51.6541891, 6.6130982 51.6543448, 6.6133586 51.6545415)",Esplanade,30,,,
189129295,False,,residential,True,60.507999999999996,"LINESTRING (6.6125338 51.6539549, 6.612286 51.653885, 6.6116846 51.6538448)",Esplanade,30,,,
344880572,False,,residential,True,76.825,"LINESTRING (6.6164969 51.6594756, 6.6164041 51.6587871)",Korbmacherstraße,30,,,
199358885,False,,residential,False,113.524,"LINESTRING (6.6164969 51.6594756, 6.6169585 51.6595616, 6.6176176 51.659701, 6.6180741 51.6597635)",Neustraße,30,,,
577950505,False,,residential,False,98.387,"LINESTRING (6.6164969 51.6594756, 6.6164415 51.6599458, 6.6162385 51.6601854, 6.6161556 51.6603185)",Korbmacherstraße,30,,,
27952834,False,2,secondary_link,True,18.459,"LINESTRING (6.615381 51.6615107, 6.6154797 51.6613564)",,,,,
27958952,True,1,secondary,False,345.235,"LINESTRING (6.615381 51.6615107, 6.6152083 51.6615008, 6.6151725 51.6614988, 6.614417 51.6613641, 6.6137608 51.6612452, 6.6127172 51.6610562, 6.6117861 51.6608845, 6.6107061 51.6606776, 6.610575 51.6606525)",Herzogenring,30,,,
24871294,False,,residential,False,98.40300000000002,"LINESTRING (6.6161556 51.6603185, 6.6159428 51.6602541, 6.6151843 51.6601264, 6.6147945 51.6600608)",Martinistraße,30,,,
26956745,False,2,residential,False,124.508,"LINESTRING (6.6161556 51.6603185, 6.6161092 51.6604102, 6.6159625 51.6606293, 6.6158203 51.6608427, 6.6155649 51.6612279, 6.6154797 51.6613564)",Pastor-van der Giet-Straße,30,,,
59509580,False,,residential,True,120.068,"LINESTRING (6.6161556 51.6603185, 6.6168566 51.6605343, 6.6169383 51.6606215, 6.6171672 51.6606808, 6.6174152 51.6607112, 6.6176815 51.6606329)",Mölderplatz,30,,,
577950505,False,,residential,True,98.387,"LINESTRING (6.6161556 51.6603185, 6.6162385 51.6601854, 6.6164415 51.6599458, 6.6164969 51.6594756)",Korbmacherstraße,30,,,
27021030,False,,living_street,False,122.22800000000001,"LINESTRING (6.6102987 51.6571252, 6.6106284 51.6578839, 6.6106478 51.6581971)",Steinstraße,,,,
"[119090941, 59509494]",False,,living_street,False,156.834,"LINESTRING (6.6102987 51.6571252, 6.6096411 51.6572035, 6.6097743 51.6576447, 6.609868 51.6579174, 6.6099113 51.6581834)","['Willibrordiplatz', 'Niederstraße']",,,,
"[551406417, 59531435, 119090941]",False,,living_street,"[False, True]",131.752,"LINESTRING (6.6102987 51.6571252, 6.6105822 51.6570474, 6.6107147 51.656937, 6.6108223 51.6569231, 6.6111171 51.6573725, 6.6112108 51.6576684)","['Willibrordiplatz', 'Köppeltorstraße']",,,,
27021030,False,,living_street,True,122.22800000000001,"LINESTRING (6.6106478 51.6581971, 6.6106284 51.6578839, 6.6102987 51.6571252)",Steinstraße,,,,
59509576,False,,residential,False,50.827,"LINESTRING (6.6106478 51.6581971, 6.61033 51.6581912, 6.6099113 51.6581834)",Johannisstraße,30,,,
59509576,False,,residential,True,43.775999999999996,"LINESTRING (6.6106478 51.6581971, 6.6109877 51.658196, 6.6110694 51.6581957, 6.6112824 51.658195)",Johannisstraße,30,,,
74515806,True,,residential,False,13.823,"LINESTRING (6.6225529 51.6558937, 6.6225028 51.6558932, 6.6224549 51.6558841, 6.622413 51.6558671, 6.6223804 51.6558435)",,,,roundabout,
"[456169304, 24871454]",False,,residential,False,131.639,"LINESTRING (6.6225529 51.6558937, 6.6225169 51.6567061, 6.6225388 51.6567858, 6.6226426 51.6569059, 6.6227653 51.6570398)",Bismarckstraße,"['40', '30']",,,
24752993,False,3,secondary_link,True,13.883,"LINESTRING (6.6204725 51.6608493, 6.6204389 51.6607262)",,,,,
24753007,False,2,residential,False,35.488,"LINESTRING (6.6204725 51.6608493, 6.6206097 51.6609992, 6.6207434 51.6611203)",Caspar-Baur-Straße,50,,,
