osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,ref,junction,bridge,tunnel
38362322,Oberes Eck,residential,False,False,7.852,,"LINESTRING (10.9138637 48.6897466, 10.9137946 48.6896927)",,,,,
32232417,Donauwörther Straße,tertiary,False,False,23.517,50,"LINESTRING (10.9138637 48.6897466, 10.9137283 48.6897859, 10.9136151 48.6898718)",,,,,
36001373,Spitalgasse,living_street,False,True,100.49399999999999,,"LINESTRING (10.9138637 48.6897466, 10.9140781 48.6898705, 10.9145875 48.6901648, 10.9147107 48.6902323, 10.9147602 48.6902628, 10.9148407 48.6903049, 10.9149007 48.6903364)",,,,,
1262807993,Hauptstraße,tertiary,False,True,57.242,50,"LINESTRING (10.9138637 48.6897466, 10.914001 48.6897564, 10.9143076 48.6898161, 10.9146143 48.689881)",,,,,
36001372,Hauptstraße,residential,False,False,61.586000000000006,,"LINESTRING (10.9154976 48.6900454, 10.9154165 48.6902021, 10.9151364 48.6902055, 10.9149007 48.6903364)",,,,,
259878954,Hauptstraße,tertiary,False,True,132.136,50,"LINESTRING (10.9154976 48.6900454, 10.91566 48.6900671, 10.915847 48.6900921, 10.9160118 48.690107, 10.9163043 48.6901181, 10.9164123 48.6901216, 10.9169855 48.6901433, 10.9172849 48.6901697)",,,,,
1262807993,Hauptstraße,tertiary,False,False,67.542,50,"LINESTRING (10.9154976 48.6900454, 10.9153016 48.6900248, 10.9150962 48.6899917, 10.9146143 48.689881)",,,,,
35999357,Ziegelmoosstraße,residential,False,False,141.44799999999998,50,"LINESTRING (10.9199155 48.687777, 10.9191213 48.6881857, 10.9188545 48.6882744, 10.9186099 48.6883147, 10.918479 48.6882991, 10.9182484 48.6882657)",2,,,,
39981752,Münchner Straße,tertiary,False,False,125.562,50,"LINESTRING (10.9199155 48.687777, 10.9199477 48.6878311, 10.9200798 48.688041, 10.9203733 48.6885416, 10.9204328 48.6887187, 10.9204741 48.6888413)",,St 2047,,,
39981752,Münchner Straße,tertiary,False,True,102.20299999999999,50,"LINESTRING (10.9199155 48.687777, 10.9198481 48.6875833, 10.9198179 48.6874778, 10.9197729 48.687061, 10.9197663 48.6869996, 10.9197551 48.6868662)",,St 2047,,,
26685770,Bahnhofstraße,tertiary,False,True,17.143,,"LINESTRING (10.9199583 48.6917998, 10.9199745 48.6919536)",,St 2047,,,
26685770,Bahnhofstraße,tertiary,False,False,156.22699999999998,,"LINESTRING (10.9199583 48.6917998, 10.9200019 48.6914876, 10.9201445 48.6913211, 10.9201659 48.6912961, 10.9202975 48.6911589, 10.9203376 48.6911171, 10.9204334 48.6910172, 10.9205778 48.6908667, 10.920717 48.6906807, 10.9207271 48.6906672, 10.9207589 48.6906146, 10.9208037 48.6905359)",,St 2047,,,
39981752,Münchner Straße,tertiary,False,True,125.562,50,"LINESTRING (10.9204741 48.6888413, 10.9204328 48.6887187, 10.9203733 48.6885416, 10.9200798 48.688041, 10.9199477 48.6878311, 10.9199155 48.687777)",,St 2047,,,
1232608927,Münchner Straße,tertiary,False,False,91.294,50,"LINESTRING (10.9204741 48.6888413, 10.9205181 48.6890475, 10.9205613 48.6892498, 10.9206166 48.6894482, 10.9207168 48.6896441)",,St 2047,,,
"[24900777, 1123611619]",Heiliggeistmühlweg,residential,True,False,25.743,50,"LINESTRING (10.9123025 48.6893737, 10.9123722 48.6893852, 10.9124194 48.689421, 10.9124271 48.6894682, 10.9123925 48.6895098, 10.912337 48.6895297)",,,roundabout,,
"[27174089, 35999005]","['Heiliggeistmühlweg', 'Meisenweg']",unclassified,False,False,159.76900000000003,30,"LINESTRING (10.9123025 48.6893737, 10.9123085 48.6893314, 10.9123306 48.6892762, 10.9123995 48.6891691, 10.9124914 48.6890262, 10.9125861 48.6888791, 10.9126831 48.6887283, 10.9127623 48.688594, 10.9128215 48.6884895, 10.912869 48.6884579, 10.9129342 48.6884421, 10.9134076 48.6884147, 10.913472 48.6884014, 10.9135102 48.6883734)",,,,,
24900943,,unclassified,False,False,123.87599999999999,50,"LINESTRING (10.912337 48.6895297, 10.9123585 48.6897148, 10.9124943 48.6899853, 10.9125827 48.6901189, 10.9126711 48.6902143, 10.9128014 48.6903501, 10.9128271 48.6903696, 10.9129079 48.6904359, 10.9129636 48.6904575, 10.9129952 48.6904649, 10.9130657 48.6904813)",,,,,
"[24900777, 1123611619]",Heiliggeistmühlweg,residential,True,False,28.784000000000002,50,"LINESTRING (10.912337 48.6895297, 10.9122676 48.6895268, 10.9122123 48.6894989, 10.9121898 48.6894555, 10.9122032 48.6894161, 10.9122444 48.6893862, 10.9123025 48.6893737)",,,roundabout,,
24900943,,unclassified,False,True,123.87599999999999,50,"LINESTRING (10.9130657 48.6904813, 10.9129952 48.6904649, 10.9129636 48.6904575, 10.9129079 48.6904359, 10.9128271 48.6903696, 10.9128014 48.6903501, 10.9126711 48.6902143, 10.9125827 48.6901189, 10.9124943 48.6899853, 10.9123585 48.6897148, 10.912337 48.6895297)",,,,,
26687284,Donauwörther Straße,tertiary,False,False,50.516999999999996,50,"LINESTRING (10.9130657 48.6904813, 10.9130404 48.690579, 10.9130355 48.6906607, 10.9130463 48.6906859, 10.9130824 48.6907696, 10.9131488 48.6909237)",,,,,
"[26687284, 572748828]",Donauwörther Straße,tertiary,False,True,54.84,50,"LINESTRING (10.9130657 48.6904813, 10.9131995 48.69031, 10.9134212 48.6900476)",,,,,
36001970,Hauptstraße,tertiary,False,True,46.732,50,"LINESTRING (10.9188251 48.6902957, 10.9194599 48.6903277)",,,,,
260544123,Hauptstraße,tertiary,False,False,2.648,50,"LINESTRING (10.9188251 48.6902957, 10.9187894 48.6902923)",,,,,
