osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,width
"[486787776, 240400302, 93373681, 109268562, 258877044]",2,St 2260,Luitpoldstraße,secondary,50,False,True,102.296,"LINESTRING (10.9892315 49.8168908, 10.9890893 49.8168315, 10.9890328 49.816808, 10.9889808 49.8167863, 10.9889311 49.8167656, 10.9886769 49.8166383, 10.9883618 49.816471, 10.9882555 49.8164169, 10.9881733 49.816375, 10.9880944 49.8163373)",,
"[259021089, 205220594, 122683243, 260407237]","['2', '3']",St 2244,Bamberger Straße,secondary,50,False,False,116.908,"LINESTRING (10.9892315 49.8168908, 10.9891016 49.8170035, 10.9890367 49.8170599, 10.9890145 49.8170791, 10.9889733 49.8171198, 10.9888431 49.8172483, 10.9887117 49.8173748, 10.9884817 49.8175963, 10.9882871 49.8177464)",,
"[259021092, 205216140, 122683244, 205216141, 258877045, 258877046, 143721847]","['2', '3']",BA 27,Maximilianstraße,tertiary,50,False,False,257.29400000000004,"LINESTRING (10.9892315 49.8168908, 10.9893955 49.816958, 10.9894461 49.8169787, 10.9894657 49.8169868, 10.9895905 49.8170414, 10.9896869 49.8170816, 10.9897833 49.8171222, 10.9900289 49.8172297, 10.9902731 49.8173487, 10.9903688 49.8173952, 10.9904649 49.817447, 10.9905136 49.8174724, 10.9911686 49.8178278, 10.9914786 49.8179813, 10.99175 49.8181274, 10.9918715 49.8181961, 10.9920641 49.8183049)",,
"[259511345, 259307818, 205220595]","['2', '3']",St 2244,"['Nürnberger Straße', 'Kirchplatz']",secondary,50,False,True,97.57999999999998,"LINESTRING (10.9892315 49.8168908, 10.989307 49.8168279, 10.9894016 49.816749, 10.9895324 49.81664, 10.989594 49.8165953, 10.9897702 49.8164396, 10.9898772 49.8163368, 10.9899521 49.8162674, 10.990029 49.8161813)",,
"[8130496, 259244933, 128880530, 116857172, 38964532, 240400408]","['2', '3']",St 2260,,secondary,50,False,False,350.67199999999997,"LINESTRING (10.9841092 49.8132844, 10.9843232 49.8135702, 10.9844858 49.8137376, 10.9846278 49.8138724, 10.9848094 49.8140202, 10.9849151 49.814098, 10.9850804 49.8142111, 10.9852761 49.8143304, 10.9856716 49.814534, 10.9861927 49.8147949, 10.9865673 49.8149853, 10.9867597 49.8150996, 10.9869504 49.8152335, 10.9871088 49.8153653, 10.9872227 49.815482, 10.987314 49.8156083)",yes,
116861127,2,St 2260,,secondary,50,False,True,57.009,"LINESTRING (10.9841092 49.8132844, 10.9839252 49.8130391, 10.9837731 49.8128199)",,
"[4047947, 162380797]",2,,Georg-Kügel-Ring,unclassified,30,False,True,35.467999999999996,"LINESTRING (10.9841092 49.8132844, 10.9841686 49.8132656, 10.9842505 49.8132398, 10.9845571 49.8131495)",,
15805484,,,,unclassified,30,False,False,24.94,"LINESTRING (10.9850868 49.8137247, 10.9854343 49.8137298)",,
4048064,2,,Georg-Kügel-Ring,unclassified,30,False,True,27.271,"LINESTRING (10.9850868 49.8137247, 10.9851881 49.8138413, 10.9852142 49.8138975, 10.985213 49.8139504)",,
"[162377513, 62277574]",2,,Georg-Kügel-Ring,unclassified,30,False,False,74.41,"LINESTRING (10.9850868 49.8137247, 10.9850519 49.8136874, 10.9850081 49.8136425, 10.984722 49.8133356, 10.9846709 49.8132819, 10.9845571 49.8131495)",,
