osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width
60677446,2,L 33,Hospitalstraße,secondary,30,False,True,18.577,"LINESTRING (14.1329465 52.7148977, 14.1326742 52.7148712)",,,
29269412,,,Hospitalstraße,tertiary,50,False,False,55.885000000000005,"LINESTRING (14.1329465 52.7148977, 14.133351 52.7149269, 14.1336841 52.7149555, 14.1337691 52.7149628)",,,
"[29269304, 41436014]",,,"['Ratsstraße', 'Friedrich-Fröbel-Straße']",residential,30,True,False,277.57899999999995,"LINESTRING (14.1354133 52.7150678, 14.1354318 52.7151134, 14.1354685 52.7152038, 14.1354829 52.7152393, 14.1357361 52.7158626, 14.1357601 52.7159216, 14.1358381 52.7161136, 14.1358997 52.7162652, 14.1359153 52.7163035, 14.1358758 52.7163417, 14.1358165 52.716366, 14.1357353 52.7163812, 14.135379 52.71645, 14.135208 52.7164769, 14.1340569 52.7165287, 14.1339733 52.7165353)",,,
29269412,,,Hospitalstraße,tertiary,50,False,True,111.38499999999999,"LINESTRING (14.1354133 52.7150678, 14.1351642 52.7150533, 14.1351224 52.7150508, 14.1340977 52.7149911, 14.1337691 52.7149628)",,,
616246292,,,Hospitalstraße,tertiary,50,False,True,57.609,"LINESTRING (14.1354133 52.7150678, 14.1354843 52.7150627, 14.1362626 52.7150068)",,,
29269303,,,Dr.-Koyenuma-Straße,tertiary,50,False,False,69.598,"LINESTRING (14.1336065 52.721185, 14.1337643 52.7210163, 14.1337924 52.7209561, 14.1338128 52.72089, 14.1338293 52.7207557, 14.1338129 52.720665, 14.1337785 52.7205916)",,,
29269411,,,Freienwalder Straße,tertiary,50,False,False,57.266,"LINESTRING (14.1336065 52.721185, 14.1338479 52.7211042, 14.1340381 52.7210408, 14.1342048 52.7209981, 14.1343721 52.7209643)",,,
60677446,2,L 33,Hospitalstraße,secondary,30,False,False,42.318,"LINESTRING (14.1320638 52.7148051, 14.1321277 52.7147933, 14.1326742 52.7148712)",,,
60677448,2,L 33,Kirchhofstraße,secondary,50,False,True,352.223,"LINESTRING (14.1320638 52.7148051, 14.1319963 52.7148391, 14.1319363 52.7149133, 14.1319074 52.7149489, 14.1317184 52.7155022, 14.1316866 52.7155951, 14.1315528 52.7159868, 14.1315124 52.7162387, 14.1315177 52.7169204, 14.1315111 52.7173061, 14.1315214 52.7173915, 14.131552 52.7174829, 14.1317648 52.7178961)",,,
60677448,2,L 33,Kirchhofstraße,secondary,50,False,False,352.223,"LINESTRING (14.1317648 52.7178961, 14.131552 52.7174829, 14.1315214 52.7173915, 14.1315111 52.7173061, 14.1315177 52.7169204, 14.1315124 52.7162387, 14.1315528 52.7159868, 14.1316866 52.7155951, 14.1317184 52.7155022, 14.1319074 52.7149489, 14.1319363 52.7149133, 14.1319963 52.7148391, 14.1320638 52.7148051)",,,
60677449,,,Schützenstraße,residential,30,False,True,41.862,"LINESTRING (14.1317648 52.7178961, 14.1318649 52.7178877, 14.1323793 52.7178398)",,,
110188006,,L 33,Dr. Koyenuma Straße,secondary,50,False,True,105.187,"LINESTRING (14.1317648 52.7178961, 14.131812 52.717983, 14.1322528 52.7187947)",,,
198905095,,,Sonnenburger Weg,residential,30,False,False,130.13,"LINESTRING (14.1317648 52.7178961, 14.1316683 52.7179286, 14.1309329 52.7181926, 14.1304121 52.7183766, 14.1301303 52.718516)",,,
34885990,,,Markt,residential,30,True,False,140.567,"LINESTRING (14.1398433 52.7159482, 14.1397431 52.7159693, 14.1396154 52.7159962, 14.1378722 52.7163634)",,,
75040560,,,Bahnhofstraße,tertiary,50,False,False,26.457,"LINESTRING (14.1398433 52.7159482, 14.1398096 52.7158901, 14.1397132 52.7157237)",,,
"[75040560, 34885988]",,,Bahnhofstraße,tertiary,50,False,True,290.789,"LINESTRING (14.1398433 52.7159482, 14.1399144 52.7160708, 14.1399357 52.7161075, 14.1400599 52.7163219, 14.1401812 52.7165343, 14.1404308 52.7169619, 14.1406453 52.717332, 14.1408492 52.7176838, 14.1410627 52.7180523, 14.1411291 52.7181794, 14.1412321 52.7183767, 14.1412544 52.7184195)",,,
69998443,,,Hospitalstraße,tertiary,50,False,True,121.559,"LINESTRING (14.1362626 52.7150068, 14.1366863 52.7149066, 14.1371933 52.7147908, 14.1372502 52.7147754, 14.1374753 52.71472, 14.1377034 52.7146774, 14.1379556 52.7146302)",,,
74914870,,,Fischerstraße,residential,30,False,True,152.259,"LINESTRING (14.1362626 52.7150068, 14.1362844 52.7150549, 14.1365848 52.715787, 14.1367896 52.7162738, 14.1368112 52.7163351)",,,
616246292,,,Hospitalstraße,tertiary,50,False,False,57.609,"LINESTRING (14.1362626 52.7150068, 14.1354843 52.7150627, 14.1354133 52.7150678)",,,
1060295635,,,Markt,residential,,False,True,26.626,"LINESTRING (14.1368112 52.7163351, 14.1368827 52.7165706)",,,
74914867,,,Markt,residential,30,True,False,66.51599999999999,"LINESTRING (14.1368112 52.7163351, 14.1372744 52.7162375, 14.1377439 52.7161386)",,,
74914870,,,Fischerstraße,residential,30,False,False,152.259,"LINESTRING (14.1368112 52.7163351, 14.1367896 52.7162738, 14.1365848 52.715787, 14.1362844 52.7150549, 14.1362626 52.7150068)",,,
"[75040560, 75066450, 69998443]",,,"['Bahnhofstraße', 'Hospitalstraße']",tertiary,50,False,False,212.29500000000002,"LINESTRING (14.1397132 52.7157237, 14.1396571 52.715627, 14.1390626 52.7145799, 14.1390138 52.7145437, 14.1388802 52.7145258, 14.1386783 52.7145511, 14.1379556 52.7146302)",,,
75040560,,,Bahnhofstraße,tertiary,50,False,True,26.457,"LINESTRING (14.1397132 52.7157237, 14.1398096 52.7158901, 14.1398433 52.7159482)",,,
34885992,,L 33,,secondary,50,True,False,26.884,"LINESTRING (14.137774 52.7203139, 14.1377941 52.7203133, 14.1378749 52.7203267, 14.1379337 52.7203609, 14.137953 52.7203873, 14.137959 52.720421, 14.1379462 52.7204542, 14.1379175 52.7204818)",roundabout,,
"[34885993, 34885987]",,,"['Wilhelmstraße', 'Jägerstraße']",tertiary,50,False,"[False, True]",260.889,"LINESTRING (14.137774 52.7203139, 14.137714 52.7202567, 14.1376861 52.7202046, 14.1376416 52.7201215, 14.1374879 52.7197595, 14.13749 52.7196966, 14.1375657 52.7196328, 14.1378119 52.7195663, 14.1380823 52.7194883, 14.1381167 52.7194784, 14.1386434 52.7193265, 14.138802 52.7192701, 14.1395495 52.7190251, 14.1398251 52.7189288, 14.1399434 52.718891)",,,
