osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction
20665550,Pettenkoferstraße,residential,30,False,False,227.624,"LINESTRING (11.2594027 48.5619522, 11.2595044 48.5620418, 11.2597015 48.562171, 11.2597946 48.5622365, 11.2598534 48.5622777, 11.2600679 48.5624284, 11.2604813 48.5627188, 11.2605239 48.5627522, 11.2608099 48.5629769, 11.2609048 48.5630515, 11.2612088 48.563307, 11.2614298 48.5634955)",,,
22745109,Pettenkoferstraße,secondary,50,False,False,71.215,"LINESTRING (11.2594027 48.5619522, 11.2594509 48.5619036, 11.2594635 48.5618483, 11.2594308 48.5617374, 11.259389 48.5616417, 11.2592812 48.5615221, 11.2591254 48.5613813)",St 2045,,
22745111,Hörzhausener Straße,secondary,50,False,True,82.477,"LINESTRING (11.2627288 48.5598806, 11.2626692 48.5598922, 11.2626022 48.5599049, 11.2625224 48.559911, 11.2622902 48.5599347, 11.2619892 48.5599663, 11.2616266 48.5600111)",St 2045,,
"[22745112, 969574055]",Bürgermeister-Stocker-Ring,secondary,50,False,False,92.98100000000002,"LINESTRING (11.2627288 48.5598806, 11.2627995 48.5598563, 11.2628857 48.5598108, 11.2630555 48.5596924, 11.263239 48.5595922, 11.263384 48.5595217, 11.2635274 48.5594648, 11.2635858 48.5594399, 11.2637306 48.559378)",St 2045,,
132141438,Bürgermeister-Stocker-Ring,unclassified,30,False,True,110.96699999999998,"LINESTRING (11.2627288 48.5598806, 11.2627509 48.5599456, 11.2627472 48.5600197, 11.2627316 48.5600871, 11.2625515 48.5605207, 11.2624892 48.5608575)",,,
"[259507968, 32642426]",Georg-Alber-Straße,residential,30,False,False,98.95,"LINESTRING (11.2609408 48.5653282, 11.2608482 48.5653153, 11.2607547 48.5653249, 11.2604387 48.5653832, 11.2603158 48.5653937, 11.2602015 48.5653775, 11.2599931 48.5651693, 11.2599123 48.5650889, 11.2598926 48.5650491)",,,
496448035,Georg-Alber-Straße,residential,30,False,False,139.153,"LINESTRING (11.2609408 48.5653282, 11.260939 48.5652976, 11.2609337 48.565209, 11.2609863 48.5651215, 11.2610703 48.5650467, 11.2613619 48.5648318, 11.2613795 48.5648153, 11.2614494 48.5647501, 11.261477 48.5647122, 11.2615214 48.5646512, 11.2615432 48.5645734, 11.2615306 48.5645131, 11.2615088 48.5644092, 11.2614061 48.5642199)",,,
40200021,Kaiser-Ludwig-Straße,residential,30,True,False,204.19699999999997,"LINESTRING (11.2636045 48.565056, 11.2635311 48.5650457, 11.263077 48.5650007, 11.2628049 48.5650132, 11.2627582 48.5650229, 11.2625117 48.5650741, 11.2620971 48.5652041, 11.2620035 48.5652335, 11.2617246 48.5653209, 11.2616748 48.5653281, 11.2615804 48.5653416, 11.2614155 48.5653496, 11.2610716 48.5653434, 11.2609408 48.5653282)",,,
378314206,Regensburger Straße,unclassified,30,False,False,60.037000000000006,"LINESTRING (11.2636045 48.565056, 11.2637001 48.5646433, 11.2637281 48.5645223)",,,
35019615,Georg-Hitl-Straße,residential,50,False,False,141.164,"LINESTRING (11.2623607 48.5616066, 11.2616895 48.5616669, 11.2612401 48.5617131, 11.260462 48.5617871)",,,
132141438,Bürgermeister-Stocker-Ring,unclassified,30,False,False,83.83500000000001,"LINESTRING (11.2623607 48.5616066, 11.2624425 48.5611613, 11.2624892 48.5608575)",,,
132141438,Bürgermeister-Stocker-Ring,unclassified,30,False,True,92.721,"LINESTRING (11.2623607 48.5616066, 11.2623631 48.5616962, 11.2623552 48.5618457, 11.2623396 48.5621424, 11.2623547 48.56244)",,,
492384753,Regensburger Straße,unclassified,30,False,True,24.641,"LINESTRING (11.2642929 48.5635002, 11.2641639 48.5637047)",,2,
"[24928997, 449909606]",Perger Platz,residential,"['20', '10']",True,False,29.368,"LINESTRING (11.2642929 48.5635002, 11.2642735 48.5634418, 11.2643561 48.5633058, 11.2644104 48.5632606)",,,
132141441,Bürgermeister-Stocker-Ring,unclassified,30,False,True,131.007,"LINESTRING (11.2642929 48.5635002, 11.2643838 48.5635208, 11.2645673 48.5635624, 11.2648248 48.5636041, 11.2653894 48.5635906, 11.2655059 48.5635878, 11.2657634 48.5635274, 11.2660177 48.5634666)",,,
"[1204732452, 132141438]",Bürgermeister-Stocker-Ring,unclassified,"['50', '30']",False,False,190.04600000000002,"LINESTRING (11.2642929 48.5635002, 11.2639952 48.5634378, 11.2636967 48.5633254, 11.2633344 48.5631621, 11.262968 48.5629824, 11.2626018 48.5627267, 11.2624134 48.5625307, 11.2623547 48.56244)",,,
4603863,Schleifmühlweg,residential,,False,False,65.09700000000001,"LINESTRING (11.2673038 48.5614664, 11.2673879 48.5614711, 11.2674866 48.5615023, 11.2675933 48.5615475, 11.2678563 48.5617185, 11.2679991 48.5618068)",,,
631648382,Bürgermeister-Stocker-Ring,unclassified,30,False,False,126.70799999999998,"LINESTRING (11.2673038 48.5614664, 11.26734 48.5617153, 11.2673554 48.5618216, 11.2673929 48.5620696, 11.2674031 48.5621374, 11.2673833 48.5623214, 11.2673572 48.562563, 11.2673486 48.5626012)",,,
"[259504398, 631648383]",Bürgermeister-Stocker-Ring,unclassified,30,False,True,194.841,"LINESTRING (11.2673038 48.5614664, 11.2672694 48.5612048, 11.2672622 48.5611463, 11.2672696 48.5609725, 11.267278 48.5607768, 11.2672884 48.5605285, 11.2672544 48.560274, 11.2672337 48.5601963, 11.2672043 48.5600817, 11.2671375 48.5599721, 11.2670584 48.5598637, 11.2669755 48.5597528)",,,
25794436,Jahnweg,residential,,False,False,112.62299999999999,"LINESTRING (11.2669755 48.5597528, 11.2678772 48.5592869, 11.2676458 48.5590821)",,,
"[259504398, 631648383]",Bürgermeister-Stocker-Ring,unclassified,30,False,False,194.841,"LINESTRING (11.2669755 48.5597528, 11.2670584 48.5598637, 11.2671375 48.5599721, 11.2672043 48.5600817, 11.2672337 48.5601963, 11.2672544 48.560274, 11.2672884 48.5605285, 11.267278 48.5607768, 11.2672696 48.5609725, 11.2672622 48.5611463, 11.2672694 48.5612048, 11.2673038 48.5614664)",,,
"[506560448, 492202054, 259504398]",Bürgermeister-Stocker-Ring,unclassified,30,False,True,168.85,"LINESTRING (11.2669755 48.5597528, 11.2669265 48.5597001, 11.2668418 48.559628, 11.2662488 48.5593462, 11.2658317 48.5591501, 11.2657361 48.5591071, 11.2651367 48.5588607)",,2,
259504401,Bürgermeister-Stocker-Ring,unclassified,30,True,False,15.063,"LINESTRING (11.2651367 48.5588607, 11.2650246 48.5588765, 11.2649474 48.5589072)",,,
"[506560448, 492202054, 259504398]",Bürgermeister-Stocker-Ring,unclassified,30,False,False,168.85,"LINESTRING (11.2651367 48.5588607, 11.2657361 48.5591071, 11.2658317 48.5591501, 11.2662488 48.5593462, 11.2668418 48.559628, 11.2669265 48.5597001, 11.2669755 48.5597528)",,2,
4603863,Schleifmühlweg,residential,,False,False,100.855,"LINESTRING (11.2679991 48.5618068, 11.2681989 48.5619198, 11.2682972 48.5619755, 11.2685547 48.5620879, 11.2686765 48.562141, 11.2689129 48.5622145, 11.2691688 48.562254)",,,
4603863,Schleifmühlweg,residential,,False,True,65.09700000000001,"LINESTRING (11.2679991 48.5618068, 11.2678563 48.5617185, 11.2675933 48.5615475, 11.2674866 48.5615023, 11.2673879 48.5614711, 11.2673038 48.5614664)",,,
4603865,Schleifmühlweg,residential,,False,False,70.345,"LINESTRING (11.2679991 48.5618068, 11.2682359 48.5615374, 11.2682348 48.5615191, 11.2682162 48.5612167)",,,
"[1030272938, 4603863]",Schleifmühlweg,residential,,False,False,49.248999999999995,"LINESTRING (11.2691688 48.562254, 11.2693788 48.562284, 11.2695391 48.5623069, 11.269828 48.5623265)",,,
4603863,Schleifmühlweg,residential,,False,True,100.85499999999999,"LINESTRING (11.2691688 48.562254, 11.2689129 48.5622145, 11.2686765 48.562141, 11.2685547 48.5620879, 11.2682972 48.5619755, 11.2681989 48.5619198, 11.2679991 48.5618068)",,,
4603864,Schleifmühlweg,residential,,False,False,71.6,"LINESTRING (11.2691688 48.562254, 11.2693346 48.5617503, 11.2693631 48.5616233)",,,
4603864,Schleifmühlweg,residential,,False,True,71.6,"LINESTRING (11.2693631 48.5616233, 11.2693346 48.5617503, 11.2691688 48.562254)",,,
4603865,Schleifmühlweg,residential,,False,True,70.345,"LINESTRING (11.2682162 48.5612167, 11.2682348 48.5615191, 11.2682359 48.5615374, 11.2679991 48.5618068)",,,
13939126,Rot-Kreuz-Straße,residential,30,False,True,102.10399999999998,"LINESTRING (11.262348 48.5580135, 11.2624737 48.5581583, 11.2628331 48.5585724, 11.2630937 48.5587849)",,,
31108637,Am Oberen Tor,residential,,False,False,156.962,"LINESTRING (11.264784 48.5595413, 11.2651605 48.5595441, 11.265426 48.5595927, 11.2656858 48.5596679, 11.2659847 48.5597902, 11.2660783 48.5598285, 11.2661572 48.5598593, 11.2662422 48.5599044, 11.2662049 48.5600695, 11.2662397 48.5602029, 11.2662531 48.5602541)",,,
203134548,Lenbachstraße,residential,20,False,False,41.553,"LINESTRING (11.264784 48.5595413, 11.2648119 48.559635, 11.2648456 48.5599123)",,,
259504402,Lenbachstraße,residential,20,False,True,51.114999999999995,"LINESTRING (11.264784 48.5595413, 11.2647622 48.5594652, 11.2647369 48.5593561, 11.2646943 48.5592166, 11.2646565 48.5590895)",,,
113560815,Bahnhofstraße,residential,,False,False,22.967,"LINESTRING (11.2614298 48.5634955, 11.2611665 48.5636064)",,,
20665550,Pettenkoferstraße,residential,30,False,True,227.624,"LINESTRING (11.2614298 48.5634955, 11.2612088 48.563307, 11.2609048 48.5630515, 11.2608099 48.5629769, 11.2605239 48.5627522, 11.2604813 48.5627188, 11.2600679 48.5624284, 11.2598534 48.5622777, 11.2597946 48.5622365, 11.2597015 48.562171, 11.2595044 48.5620418, 11.2594027 48.5619522)",,,
"[20665553, 1204732453, 1204732454]",Bahnhofstraße,residential,"['50', '30']",False,True,202.943,"LINESTRING (11.2614298 48.5634955, 11.2616248 48.5635166, 11.2620264 48.5635244, 11.2622353 48.563533, 11.26261 48.5635537, 11.2626789 48.5635573, 11.2627543 48.5635631, 11.2632032 48.5635951, 11.2635399 48.5636282, 11.2637876 48.5636479, 11.2639923 48.5636704, 11.2641639 48.5637047)",,,
492384753,Regensburger Straße,unclassified,30,False,False,24.641,"LINESTRING (11.2641639 48.5637047, 11.2642929 48.5635002)",,2,
"[378314206, 287195607]",Regensburger Straße,unclassified,30,False,True,96.68199999999999,"LINESTRING (11.2641639 48.5637047, 11.2640574 48.5638648, 11.2638871 48.5641331, 11.2638717 48.5641603, 11.2638658 48.5641747, 11.2638383 48.5642385, 11.2637553 48.5644315, 11.2637281 48.5645223)",,,
"[20665553, 1204732453, 1204732454]",Bahnhofstraße,residential,"['50', '30']",False,False,202.94299999999998,"LINESTRING (11.2641639 48.5637047, 11.2639923 48.5636704, 11.2637876 48.5636479, 11.2635399 48.5636282, 11.2632032 48.5635951, 11.2627543 48.5635631, 11.2626789 48.5635573, 11.26261 48.5635537, 11.2622353 48.563533, 11.2620264 48.5635244, 11.2616248 48.5635166, 11.2614298 48.5634955)",,,
22745111,Hörzhausener Straße,secondary,50,False,False,112.96300000000002,"LINESTRING (11.2589368 48.5598309, 11.2589765 48.5598314, 11.2590339 48.5598321, 11.2594108 48.5599225, 11.2595595 48.5599517, 11.2597072 48.5599869, 11.2599274 48.5600373, 11.2601504 48.5600738, 11.2602724 48.5600926, 11.2604082 48.5601041)",St 2045,,
22745111,Hörzhausener Straße,secondary,50,False,False,90.628,"LINESTRING (11.2604082 48.5601041, 11.260555 48.5601114, 11.2606762 48.5601108, 11.2608533 48.5601005, 11.2610958 48.5600771, 11.261383 48.5600447, 11.2614366 48.5600386, 11.2616266 48.5600111)",St 2045,,
22745111,Hörzhausener Straße,secondary,50,False,True,112.96299999999998,"LINESTRING (11.2604082 48.5601041, 11.2602724 48.5600926, 11.2601504 48.5600738, 11.2599274 48.5600373, 11.2597072 48.5599869, 11.2595595 48.5599517, 11.2594108 48.5599225, 11.2590339 48.5598321, 11.2589765 48.5598314, 11.2589368 48.5598309)",St 2045,,
