osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge,width
23186044,True,Gartenstraße,tertiary,,False,27.660999999999998,"LINESTRING (13.0702273 50.7462479, 13.0703621 50.7462664, 13.0705152 50.746275, 13.0706167 50.7462742)",,S 228,,
"[939392601, 77213235, 4828307]",False,Lange Straße,tertiary,50,False,165.999,"LINESTRING (13.0702273 50.7462479, 13.0701243 50.7461809, 13.0698499 50.7460011, 13.0696011 50.7458367, 13.0695034 50.7457631, 13.0694557 50.7457142, 13.069436 50.7456692, 13.0694175 50.7456255, 13.069414 50.7455444, 13.069465 50.7453711, 13.0695601 50.7449859, 13.0695688 50.7449574)",2,S 228,yes,
4828306,True,Lange Straße,tertiary,30,False,8.91,"LINESTRING (13.0688461 50.7492598, 13.0688843 50.7491834)",,S 228,,
286295912,False,Chemnitzer Straße,tertiary,,True,157.4,"LINESTRING (13.0688461 50.7492598, 13.068754 50.7495079, 13.0687117 50.7496093, 13.0686734 50.7496719, 13.0686082 50.7497445, 13.0685297 50.7498057, 13.0684642 50.7498541, 13.0684034 50.749884, 13.0683373 50.7499048, 13.0676147 50.7501304, 13.0675078 50.7501531, 13.06739 50.7501961)",2,K 8173,,
"[120331438, 5002478]",False,Alte Marienberger Straße,tertiary,50,False,152.709,"LINESTRING (13.0683654 50.7436822, 13.0683968 50.7435781, 13.0684371 50.7434905, 13.0684926 50.7434256, 13.0685983 50.7433843, 13.0688015 50.7433695, 13.0688923 50.7433477, 13.0689633 50.7433203, 13.0690169 50.7432762, 13.069041 50.7432284, 13.0690485 50.7431565, 13.0690373 50.7429234, 13.069037 50.7428393, 13.0690606 50.7427079, 13.0690593 50.7425551)",2,K 8173,,
"[4828308, 120331452]",False,Scharfensteiner Straße,tertiary,30,True,115.742,"LINESTRING (13.0683654 50.7436822, 13.0689389 50.7437523, 13.0690916 50.7437913, 13.0692366 50.7438479, 13.0693899 50.743934, 13.0694313 50.7439941, 13.0695625 50.7442447)",2,S 228,,
"[8884968, 35073073]",False,"['Johannisstraße', 'Gartenstraße']",tertiary,50,"[False, True]",173.52399999999997,"LINESTRING (13.0676357 50.7459158, 13.0677681 50.7457432, 13.0678786 50.7456242, 13.0680152 50.7454933, 13.0682244 50.7453931, 13.0684497 50.7453405, 13.0686938 50.7453184, 13.0689447 50.7453364, 13.0692984 50.7453861, 13.0694001 50.7454082, 13.0696128 50.7454556)",2,,,
23900829,False,Thumer Straße,tertiary,50,False,165.40000000000003,"LINESTRING (13.0676357 50.7459158, 13.0675212 50.7458592, 13.0674826 50.745834, 13.067455 50.7457951, 13.0673867 50.7456063, 13.0673598 50.7455061, 13.0672934 50.745413, 13.0672299 50.7453548, 13.0671328 50.7452934, 13.0670195 50.7452501, 13.0669413 50.7452283, 13.0668558 50.7452183, 13.0666861 50.7452086, 13.066218 50.7451472, 13.065982 50.7450909)",2,K 8174,,
38806804,False,Johannisstraße,tertiary,50,False,127.59100000000001,"LINESTRING (13.0676357 50.7459158, 13.0675859 50.7460253, 13.0675701 50.7461238, 13.0675544 50.7468637, 13.067532 50.746951, 13.0674713 50.7470499)",,K 8174,,
35073073,False,Gartenstraße,tertiary,50,False,13.175,"LINESTRING (13.0696128 50.7454556, 13.0697584 50.7455301)",,,,
"[8884968, 35073073]",False,"['Johannisstraße', 'Gartenstraße']",tertiary,50,"[False, True]",173.524,"LINESTRING (13.0696128 50.7454556, 13.0694001 50.7454082, 13.0692984 50.7453861, 13.0689447 50.7453364, 13.0686938 50.7453184, 13.0684497 50.7453405, 13.0682244 50.7453931, 13.0680152 50.7454933, 13.0678786 50.7456242, 13.0677681 50.7457432, 13.0676357 50.7459158)",2,,,
35073073,False,Gartenstraße,tertiary,50,True,106.221,"LINESTRING (13.0706966 50.7462548, 13.0706491 50.7461663, 13.0703502 50.7458929, 13.0701589 50.7457381, 13.0700099 50.7456697, 13.0698567 50.7456144, 13.0697584 50.7455301)",,,,
"[91369034, 697224557, 60225238]",True,Gartenstraße,tertiary,30,False,164.403,"LINESTRING (13.0706966 50.7462548, 13.0707867 50.7462516, 13.0708509 50.7462648, 13.0709382 50.7463257, 13.0710156 50.7464674, 13.0711428 50.7466773, 13.0712391 50.7468852, 13.0712791 50.7469777, 13.0715619 50.7472998, 13.0715981 50.7473627, 13.0715722 50.7475119, 13.0715818 50.7475348)",,S 228,,
8888368,False,Bahnhofstraße,unclassified,,True,228.21299999999997,"LINESTRING (13.066338 50.7435434, 13.0669348 50.7436718, 13.069244 50.744238, 13.069377 50.7442575)",,,,
34420137,False,Spinnereistraße,unclassified,30,False,113.182,"LINESTRING (13.066338 50.7435434, 13.0662416 50.743593, 13.0661637 50.7435956, 13.0657247 50.7435013, 13.0654051 50.7434214, 13.0650101 50.7433139, 13.0648587 50.7432663)",,,,
35998524,False,Spinnereistraße,unclassified,,True,89.783,"LINESTRING (13.0638718 50.7427569, 13.0639177 50.7427957, 13.0648587 50.7432663)",,,,
35409383,True,Rudolf-Breitscheid-Straße,tertiary,,False,55.84,"LINESTRING (13.0715818 50.7475348, 13.0716064 50.7475557, 13.0723394 50.7476633)",,S 228,,
35409558,False,Rudolf-Breitscheid-Straße,living_street,,False,10.204,"LINESTRING (13.0715818 50.7475348, 13.0714973 50.7475459, 13.0714392 50.7475513)",,,,
286295912,False,Chemnitzer Straße,tertiary,,False,157.39999999999998,"LINESTRING (13.06739 50.7501961, 13.0675078 50.7501531, 13.0676147 50.7501304, 13.0683373 50.7499048, 13.0684034 50.749884, 13.0684642 50.7498541, 13.0685297 50.7498057, 13.0686082 50.7497445, 13.0686734 50.7496719, 13.0687117 50.7496093, 13.068754 50.7495079, 13.0688461 50.7492598)",2,K 8173,,
32929412,True,Körnerstraße,living_street,,False,70.33,"LINESTRING (13.069942 50.7484131, 13.0703528 50.7484049, 13.0706764 50.7484134, 13.0709381 50.7484387)",,,,
35073072,True,Lange Straße,tertiary,30,False,89.86500000000001,"LINESTRING (13.069942 50.7484131, 13.0699358 50.7482851, 13.0699426 50.7481598, 13.0700273 50.7477245, 13.0700624 50.7476105)",,S 228,,
34420122,True,Körnerstraße,living_street,,False,56.372,"LINESTRING (13.0709381 50.7484387, 13.0712704 50.7485313, 13.0716302 50.7486895)",,,,
35875460,True,Marienstraße,living_street,,False,112.658,"LINESTRING (13.0709381 50.7484387, 13.0708775 50.7485453, 13.0708118 50.7486157, 13.0706459 50.7487542, 13.0703748 50.7488724, 13.0702359 50.7489028, 13.0701081 50.7489194, 13.0700332 50.7489119, 13.069997 50.7488888, 13.0699707 50.7488151, 13.0698821 50.748727)",,,,
23186046,True,Brühl,tertiary,30,False,180.65800000000002,"LINESTRING (13.0716302 50.7486895, 13.0714641 50.7487846, 13.0710989 50.7490081, 13.070892 50.7491347, 13.0706006 50.7493102, 13.0703959 50.7494091, 13.0701754 50.7494628, 13.0699252 50.7494937, 13.0696951 50.7495053, 13.0695293 50.7494999)",2,S 228,,
34420124,False,An den Anlagen,residential,,True,83.201,"LINESTRING (13.0716302 50.7486895, 13.0716976 50.7487383, 13.0720437 50.7489886, 13.0724088 50.7492527)",,,,
"[4823002, 560499629]",False,Rudolf-Breitscheid-Straße,tertiary,,True,117.466,"LINESTRING (13.0729771 50.7477326, 13.0731404 50.7477127, 13.0737429 50.7475601, 13.0741182 50.7474622, 13.0742995 50.7474224, 13.0743956 50.7474126, 13.0744832 50.7474135, 13.0745497 50.7474301)",2,S 228,,
34420130,False,Seminarstraße,residential,,False,151.019,"LINESTRING (13.0729771 50.7477326, 13.0729706 50.7474717, 13.0729468 50.7473289, 13.0729013 50.7472303, 13.0725187 50.7466175, 13.0724206 50.7464358)",,,,
697224558,False,Rudolf-Breitscheid-Straße,tertiary,,True,45.61,"LINESTRING (13.0729771 50.7477326, 13.0728357 50.7477278, 13.0723394 50.7476633)",2,S 228,,
35139987,False,Nordstraße,residential,,False,57.623000000000005,"LINESTRING (13.0699445 50.7499426, 13.0697342 50.7497527, 13.069569 50.7495851, 13.0695293 50.7494999)",,,,
"[560499624, 8885975]",False,Rudolf-Breitscheid-Straße,tertiary,,True,130.313,"LINESTRING (13.0763088 50.74709, 13.0760332 50.7471586, 13.0757495 50.7472107, 13.0746328 50.7473836, 13.0745497 50.7474301)",2,K 8174,,
32929587,False,Moritz-Nietzel-Straße,residential,,True,102.025,"LINESTRING (13.0766194 50.7486051, 13.0759852 50.7486756, 13.0753452 50.7487605, 13.0751973 50.7487835)",,,,
8888368,False,Bahnhofstraße,unclassified,,True,13.13,"LINESTRING (13.069377 50.7442575, 13.0695625 50.7442447)",,,,
8888368,False,Bahnhofstraße,unclassified,,False,228.21299999999997,"LINESTRING (13.069377 50.7442575, 13.069244 50.744238, 13.0669348 50.7436718, 13.066338 50.7435434)",,,,
32929963,True,Spinnereistraße,living_street,,False,330.14199999999994,"LINESTRING (13.069377 50.7442575, 13.06932 50.7443182, 13.0692292 50.7443445, 13.0691323 50.7443545, 13.0690164 50.7443536, 13.0684329 50.7443161, 13.0680172 50.7442591, 13.0673149 50.7441144, 13.0665863 50.7439429, 13.0660858 50.7437981, 13.0656353 50.7436161, 13.0653173 50.7434882, 13.0650605 50.7434224)",,,,
35998523,False,Spinnereistraße,residential,,False,81.124,"LINESTRING (13.0650605 50.7434224, 13.0649763 50.7434182, 13.0648754 50.7434267, 13.0648243 50.7434329, 13.0647777 50.7434485, 13.0647467 50.743459, 13.0646914 50.7434385, 13.0645162 50.7433677, 13.0644947 50.7433453, 13.0644852 50.7433291, 13.0644825 50.7432995, 13.0644893 50.7432775, 13.0645095 50.743255, 13.0645493 50.7432391, 13.0646123 50.7432348, 13.0646811 50.7432369, 13.0648587 50.7432663)",,,,
34420137,False,Spinnereistraße,unclassified,30,True,113.182,"LINESTRING (13.0648587 50.7432663, 13.0650101 50.7433139, 13.0654051 50.7434214, 13.0657247 50.7435013, 13.0661637 50.7435956, 13.0662416 50.743593, 13.066338 50.7435434)",,,,
35998523,False,Spinnereistraße,residential,,True,81.124,"LINESTRING (13.0648587 50.7432663, 13.0646811 50.7432369, 13.0646123 50.7432348, 13.0645493 50.7432391, 13.0645095 50.743255, 13.0644893 50.7432775, 13.0644825 50.7432995, 13.0644852 50.7433291, 13.0644947 50.7433453, 13.0645162 50.7433677, 13.0646914 50.7434385, 13.0647467 50.743459, 13.0647777 50.7434485, 13.0648243 50.7434329, 13.0648754 50.7434267, 13.0649763 50.7434182, 13.0650605 50.7434224)",,,,
35998524,False,Spinnereistraße,unclassified,,False,89.783,"LINESTRING (13.0648587 50.7432663, 13.0639177 50.7427957, 13.0638718 50.7427569)",,,,
265234088,False,Bodemersiedlung,residential,,True,47.414,"LINESTRING (13.0625224 50.7451287, 13.0625708 50.7447034)",,,,
34037249,False,Schlachthofstraße,residential,,True,90.03799999999998,"LINESTRING (13.0735076 50.742931, 13.0729886 50.7431057, 13.0725231 50.7433112, 13.0724129 50.7433474)",,,,
8887104,False,Obere Mühlstraße,residential,,True,255.026,"LINESTRING (13.0724129 50.7433474, 13.0724676 50.7439187, 13.0720151 50.7439613, 13.071349 50.7440022, 13.0712206 50.744029, 13.0709772 50.7440948, 13.0707744 50.7441441, 13.0707347 50.7441538, 13.0704886 50.7442127, 13.0702655 50.7442583, 13.0700845 50.7443106, 13.0698837 50.7443903)",,,,
34037249,False,Schlachthofstraße,residential,,False,90.038,"LINESTRING (13.0724129 50.7433474, 13.0725231 50.7433112, 13.0729886 50.7431057, 13.0735076 50.742931)",,,,
34037250,False,Untere Mühlstraße,residential,,True,189.97900000000004,"LINESTRING (13.0725252 50.7445251, 13.0722795 50.7445399, 13.0718336 50.7445664, 13.0716 50.744564, 13.0714588 50.7445484, 13.0713037 50.7445129, 13.0711503 50.7444695, 13.071002 50.7444495, 13.0707912 50.7444546, 13.0705101 50.7444783, 13.0703418 50.7444778, 13.070178 50.7444601, 13.0700791 50.7444364, 13.0699724 50.7444064, 13.0698837 50.7443903)",,,,
35073072,True,Lange Straße,tertiary,30,False,28.587,"LINESTRING (13.0689381 50.7490778, 13.0689687 50.7490372, 13.0690267 50.748997, 13.0692364 50.7489118)",,S 228,,
38806804,False,Johannisstraße,tertiary,50,True,216.969,"LINESTRING (13.0689381 50.7490778, 13.0688374 50.7490272, 13.0685722 50.7487294, 13.0683992 50.7486106, 13.0679164 50.7483237, 13.0676849 50.7481629, 13.0675066 50.7480171, 13.0674456 50.7479412, 13.0673807 50.7478581, 13.0673346 50.7477866, 13.0673115 50.7477065, 13.0673085 50.7476088, 13.0673247 50.7474979)",,K 8174,,
35073071,False,Chemnitzer Gasse,residential,,True,91.66499999999999,"LINESTRING (13.0670653 50.7498471, 13.0673004 50.7497367, 13.0681645 50.7494057)",,,,
35073073,False,Gartenstraße,tertiary,50,True,13.175,"LINESTRING (13.0697584 50.7455301, 13.0696128 50.7454556)",,,,
34768855,False,Gerbergasse,residential,,False,188.201,"LINESTRING (13.0697584 50.7455301, 13.0703972 50.7450883, 13.0705522 50.745029, 13.0706909 50.7450147, 13.0715717 50.745028, 13.0720973 50.7450359)",,,,
35073073,False,Gartenstraße,tertiary,50,False,106.221,"LINESTRING (13.0697584 50.7455301, 13.0698567 50.7456144, 13.0700099 50.7456697, 13.0701589 50.7457381, 13.0703502 50.7458929, 13.0706491 50.7461663, 13.0706966 50.7462548)",,,,
34768855,False,Gerbergasse,residential,,True,188.201,"LINESTRING (13.0720973 50.7450359, 13.0715717 50.745028, 13.0706909 50.7450147, 13.0705522 50.745029, 13.0703972 50.7450883, 13.0697584 50.7455301)",,,,
34769398,False,Wiesenstraße,residential,30,False,104.09799999999998,"LINESTRING (13.0673247 50.7474979, 13.0668426 50.7474398, 13.0666888 50.7474305, 13.0663558 50.7474458, 13.0661831 50.747422, 13.0658644 50.7473863)",,,,
38806804,False,Johannisstraße,tertiary,50,False,216.96899999999997,"LINESTRING (13.0673247 50.7474979, 13.0673085 50.7476088, 13.0673115 50.7477065, 13.0673346 50.7477866, 13.0673807 50.7478581, 13.0674456 50.7479412, 13.0675066 50.7480171, 13.0676849 50.7481629, 13.0679164 50.7483237, 13.0683992 50.7486106, 13.0685722 50.7487294, 13.0688374 50.7490272, 13.0689381 50.7490778)",,K 8174,,
38806804,False,Johannisstraße,tertiary,50,True,50.995000000000005,"LINESTRING (13.0673247 50.7474979, 13.0673797 50.7472763, 13.0674193 50.7471451, 13.0674713 50.7470499)",,K 8174,,
4828306,True,Lange Straße,tertiary,30,False,12.337,"LINESTRING (13.0688843 50.7491834, 13.0689381 50.7490778)",,S 228,,
35073071,False,Chemnitzer Gasse,residential,,False,56.535000000000004,"LINESTRING (13.0688843 50.7491834, 13.0688084 50.7491935, 13.0681645 50.7494057)",,,,
35073072,True,Lange Straße,tertiary,30,False,5.677,"LINESTRING (13.0701305 50.7473417, 13.0701452 50.7472915)",,S 228,,
316714638,True,Rudolf-Breitscheid-Straße,living_street,,False,78.982,"LINESTRING (13.0712116 50.747533, 13.0701305 50.7473417)",,,,
32929413,True,Marienstraße,living_street,,False,103.03800000000001,"LINESTRING (13.0712116 50.747533, 13.0711713 50.7477373, 13.0711667 50.7478587, 13.0711247 50.748023, 13.0710656 50.7482006, 13.0709381 50.7484387)",,,,
36846007,True,Lange Straße,residential,30,False,32.033,"LINESTRING (13.0703806 50.7465171, 13.0704377 50.746446, 13.0705068 50.7463502, 13.0706167 50.7462742)",,,,
355679466,True,Lange Straße,tertiary,30,False,32.069,"LINESTRING (13.0703806 50.7465171, 13.0703532 50.7464184, 13.0702273 50.7462479)",,S 228,,
355679460,True,Gartenstraße,tertiary,30,False,6.021,"LINESTRING (13.0706167 50.7462742, 13.0706966 50.7462548)",,S 228,,
37289085,False,Bergstraße,residential,30,False,116.122,"LINESTRING (13.0674713 50.7470499, 13.0671961 50.747074, 13.0669169 50.7471331, 13.0663618 50.7472848, 13.0661526 50.7473048, 13.0660646 50.7473082, 13.0659935 50.7473073, 13.0658921 50.747297)",,,,
38806804,False,Johannisstraße,tertiary,50,False,50.995000000000005,"LINESTRING (13.0674713 50.7470499, 13.0674193 50.7471451, 13.0673797 50.7472763, 13.0673247 50.7474979)",,K 8174,,
38806804,False,Johannisstraße,tertiary,50,True,127.59100000000001,"LINESTRING (13.0674713 50.7470499, 13.067532 50.746951, 13.0675544 50.7468637, 13.0675701 50.7461238, 13.0675859 50.7460253, 13.0676357 50.7459158)",,K 8174,,
34769398,False,Wiesenstraße,residential,30,True,104.09800000000001,"LINESTRING (13.0658644 50.7473863, 13.0661831 50.747422, 13.0663558 50.7474458, 13.0666888 50.7474305, 13.0668426 50.7474398, 13.0673247 50.7474979)",,,,
"[160456848, 160456849]",False,"['Wiesenstraße', 'Bergstraße']",residential,30,False,10.120999999999999,"LINESTRING (13.0658644 50.7473863, 13.0658798 50.7473319, 13.0658921 50.747297)",,,,
"[5002478, 120331438]",False,Alte Marienberger Straße,tertiary,50,True,152.709,"LINESTRING (13.0690593 50.7425551, 13.0690606 50.7427079, 13.069037 50.7428393, 13.0690373 50.7429234, 13.0690485 50.7431565, 13.069041 50.7432284, 13.0690169 50.7432762, 13.0689633 50.7433203, 13.0688923 50.7433477, 13.0688015 50.7433695, 13.0685983 50.7433843, 13.0684926 50.7434256, 13.0684371 50.7434905, 13.0683968 50.7435781, 13.0683654 50.7436822)",2,K 8173,,
244433750,False,Neumarkt,living_street,,True,7.794,"LINESTRING (13.0688244 50.7476615, 13.068867 50.7475968)",,,,
"[57838171, 283129982]",False,"['An der Kirche', 'Pfarrgäßchen']",living_street,,True,99.813,"LINESTRING (13.0688244 50.7476615, 13.0684784 50.7476279, 13.068392 50.7476207, 13.0683154 50.7475685, 13.0683135 50.7474764, 13.0683509 50.7472639, 13.0683782 50.7471453, 13.0684224 50.7470245)",,,,3
244433749,True,Ludwig-Würkert-Straße,living_street,,False,144.05999999999997,"LINESTRING (13.0688244 50.7476615, 13.0687921 50.7478221, 13.0687978 50.7479559, 13.0688296 50.7480769, 13.0689435 50.7483797, 13.069068 50.7486644, 13.0691453 50.748809, 13.0692364 50.7489118)",,,,5
244433751,False,Altmarkt,living_street,,True,14.815,"LINESTRING (13.0692775 50.7467456, 13.0693722 50.7468646)",,,,
283129982,False,Pfarrgäßchen,living_street,,False,43.939,"LINESTRING (13.068541 50.7466431, 13.068555 50.7466796, 13.0685581 50.7467343, 13.0685403 50.7467883, 13.0684224 50.7470245)",,,,3
48045407,False,Pfarrgäßchen,living_street,,False,52.819,"LINESTRING (13.0684224 50.7470245, 13.0690148 50.7471378, 13.0691224 50.747186)",,,,
"[57838171, 283129982]",False,"['An der Kirche', 'Pfarrgäßchen']",living_street,,False,99.81300000000002,"LINESTRING (13.0684224 50.7470245, 13.0683782 50.7471453, 13.0683509 50.7472639, 13.0683135 50.7474764, 13.0683154 50.7475685, 13.068392 50.7476207, 13.0684784 50.7476279, 13.0688244 50.7476615)",,,,3
283129982,False,Pfarrgäßchen,living_street,,True,43.939,"LINESTRING (13.0684224 50.7470245, 13.0685403 50.7467883, 13.0685581 50.7467343, 13.068555 50.7466796, 13.068541 50.7466431)",,,,3
244427774,False,Altmarkt,living_street,,False,13.468,"LINESTRING (13.0692524 50.7470971, 13.0691224 50.747186)",,,,
244427774,False,Altmarkt,living_street,,True,27.192,"LINESTRING (13.0692524 50.7470971, 13.0693722 50.7468646)",,,,
48045414,False,Marktgäßchen,living_street,,False,67.85199999999999,"LINESTRING (13.0692524 50.7470971, 13.0694975 50.7471122, 13.06973 50.7471837, 13.0697825 50.7472186, 13.0699772 50.7472733, 13.0701452 50.7472915)",,,,3
35073072,True,Lange Straße,tertiary,30,False,36.251000000000005,"LINESTRING (13.0701452 50.7472915, 13.0702003 50.747124, 13.0702357 50.7469707)",,S 228,,
48045414,False,Marktgäßchen,living_street,,True,67.852,"LINESTRING (13.0701452 50.7472915, 13.0699772 50.7472733, 13.0697825 50.7472186, 13.06973 50.7471837, 13.0694975 50.7471122, 13.0692524 50.7470971)",,,,3
"[60225249, 23900829]",False,Thumer Straße,tertiary,50,False,218.607,"LINESTRING (13.065982 50.7450909, 13.0654866 50.7450068, 13.0645137 50.7448631, 13.0631431 50.7446513, 13.0629665 50.7446185)",2,K 8174,,
23900829,False,Thumer Straße,tertiary,50,True,165.40000000000003,"LINESTRING (13.065982 50.7450909, 13.066218 50.7451472, 13.0666861 50.7452086, 13.0668558 50.7452183, 13.0669413 50.7452283, 13.0670195 50.7452501, 13.0671328 50.7452934, 13.0672299 50.7453548, 13.0672934 50.745413, 13.0673598 50.7455061, 13.0673867 50.7456063, 13.067455 50.7457951, 13.0674826 50.745834, 13.0675212 50.7458592, 13.0676357 50.7459158)",2,K 8174,,
37289079,False,Hoffeld,residential,30,False,215.794,"LINESTRING (13.065982 50.7450909, 13.0656638 50.7455676, 13.065255 50.7461801, 13.0651783 50.7462949, 13.0649601 50.7466218, 13.0648496 50.7467529, 13.0647715 50.7468734)",,,,
37289079,False,Hoffeld,residential,30,True,215.79399999999998,"LINESTRING (13.0647715 50.7468734, 13.0648496 50.7467529, 13.0649601 50.7466218, 13.0651783 50.7462949, 13.065255 50.7461801, 13.0656638 50.7455676, 13.065982 50.7450909)",,,,
37289085,False,Bergstraße,residential,30,True,91.99900000000001,"LINESTRING (13.0647715 50.7468734, 13.0648744 50.7469122, 13.0651882 50.7470441, 13.0655516 50.7471879, 13.0657469 50.7472563, 13.0658239 50.7472819, 13.0658921 50.747297)",,,,
35073071,False,Chemnitzer Gasse,residential,,False,91.66499999999999,"LINESTRING (13.0681645 50.7494057, 13.0673004 50.7497367, 13.0670653 50.7498471)",,,,
35073071,False,Chemnitzer Gasse,residential,,True,56.535000000000004,"LINESTRING (13.0681645 50.7494057, 13.0688084 50.7491935, 13.0688843 50.7491834)",,,,
48374210,False,Neuer Weg,residential,,False,245.09500000000003,"LINESTRING (13.0681645 50.7494057, 13.067775 50.7490553, 13.067441 50.7487726, 13.0673957 50.7487437, 13.0673515 50.7487343, 13.0672906 50.7487392, 13.0666874 50.7489143, 13.0666429 50.7489112, 13.0665908 50.7488975, 13.0665486 50.7488453, 13.066493 50.7488192, 13.0664401 50.7488158, 13.0654289 50.7490841)",,,,
48374210,False,Neuer Weg,residential,,True,245.09500000000003,"LINESTRING (13.0654289 50.7490841, 13.0664401 50.7488158, 13.066493 50.7488192, 13.0665486 50.7488453, 13.0665908 50.7488975, 13.0666429 50.7489112, 13.0666874 50.7489143, 13.0672906 50.7487392, 13.0673515 50.7487343, 13.0673957 50.7487437, 13.067441 50.7487726, 13.067775 50.7490553, 13.0681645 50.7494057)",,,,
244427774,False,Altmarkt,living_street,,True,13.468,"LINESTRING (13.0691224 50.747186, 13.0692524 50.7470971)",,,,
48045407,False,Pfarrgäßchen,living_street,,True,52.819,"LINESTRING (13.0691224 50.747186, 13.0690148 50.7471378, 13.0684224 50.7470245)",,,,
"[283129978, 244427774]",False,"['Neumarkt', 'Altmarkt']",living_street,,"[False, True]",36.314,"LINESTRING (13.0691224 50.747186, 13.0690675 50.7472172, 13.0689405 50.7474853)",,,,
35073072,True,Lange Straße,tertiary,30,False,50.29900000000001,"LINESTRING (13.0692364 50.7489118, 13.0693192 50.7488862, 13.0694153 50.7488623, 13.06975 50.7487887, 13.0698335 50.7487566, 13.0698821 50.748727)",,S 228,,
316714649,False,Waldkirchener Weg,residential,,False,238.62099999999998,"LINESTRING (13.0740808 50.7510514, 13.0739486 50.7508499, 13.0738493 50.7507689, 13.0738067 50.750746, 13.0735557 50.750673, 13.0732805 50.7505823, 13.0731221 50.7504929, 13.0730411 50.7504279, 13.0729694 50.7503426, 13.0729549 50.7503209, 13.0725212 50.7496716, 13.0724156 50.7495649, 13.0724042 50.7495406, 13.0723807 50.7494903, 13.0723996 50.7494528, 13.0724888 50.7493317)",,,,
34420130,False,Seminarstraße,residential,,True,151.019,"LINESTRING (13.0724206 50.7464358, 13.0725187 50.7466175, 13.0729013 50.7472303, 13.0729468 50.7473289, 13.0729706 50.7474717, 13.0729771 50.7477326)",,,,
8887104,False,Obere Mühlstraße,residential,,True,17.505,"LINESTRING (13.0698837 50.7443903, 13.0696396 50.7444207)",,,,
8887104,False,Obere Mühlstraße,residential,,False,255.026,"LINESTRING (13.0698837 50.7443903, 13.0700845 50.7443106, 13.0702655 50.7442583, 13.0704886 50.7442127, 13.0707347 50.7441538, 13.0707744 50.7441441, 13.0709772 50.7440948, 13.0712206 50.744029, 13.071349 50.7440022, 13.0720151 50.7439613, 13.0724676 50.7439187, 13.0724129 50.7433474)",,,,
34037250,False,Untere Mühlstraße,residential,,False,189.97899999999998,"LINESTRING (13.0698837 50.7443903, 13.0699724 50.7444064, 13.0700791 50.7444364, 13.070178 50.7444601, 13.0703418 50.7444778, 13.0705101 50.7444783, 13.0707912 50.7444546, 13.071002 50.7444495, 13.0711503 50.7444695, 13.0713037 50.7445129, 13.0714588 50.7445484, 13.0716 50.744564, 13.0718336 50.7445664, 13.0722795 50.7445399, 13.0725252 50.7445251)",,,,
4828308,False,Scharfensteiner Straße,tertiary,30,False,20.308,"LINESTRING (13.0696396 50.7444207, 13.0695625 50.7442447)",2,S 228,,
