osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,junction,bridge
"[116596857, 118696007]","['Über der Walkmühle', 'Bärenleite']",residential,False,True,331.42800000000005,"LINESTRING (11.5969689 50.6974952, 11.5969436 50.6974992, 11.5967543 50.6974259, 11.596452 50.6973113, 11.5960738 50.697168, 11.5955746 50.6969918, 11.5954705 50.6969688, 11.5953894 50.6969656, 11.5952665 50.6969688, 11.5951878 50.6969821, 11.595077 50.6970317, 11.5949284 50.6971264, 11.5947435 50.6972484, 11.5944035 50.697554, 11.5938314 50.6980777, 11.5935536 50.6983319)",,,,,
172816915,Am Härlsberg,residential,False,False,87.724,"LINESTRING (11.5969689 50.6974952, 11.5969999 50.6974719, 11.5970044 50.6974427, 11.5969907 50.6974006, 11.5968504 50.6972624, 11.5967278 50.6971613, 11.5966371 50.6970954, 11.5963463 50.6969205, 11.5963021 50.6968756)",,,,,
117095567,Entenplan,residential,False,True,61.807,"LINESTRING (11.5953072 50.6951236, 11.5949732 50.6956376)",,,,,
28127508,Breite Straße,residential,False,False,64.875,"LINESTRING (11.5953072 50.6951236, 11.5949823 50.6950515, 11.5944289 50.6949485)",,,,,
216684628,Breite Straße,residential,False,True,40.690999999999995,"LINESTRING (11.5953072 50.6951236, 11.5954916 50.6951962, 11.5957987 50.6952623, 11.595833 50.6952697)",,,,,
40586440,Breite Straße,residential,True,False,14.462,"LINESTRING (11.595833 50.6952697, 11.59602 50.6953234)",1,,,,
216684628,Breite Straße,residential,False,False,40.691,"LINESTRING (11.595833 50.6952697, 11.5957987 50.6952623, 11.5954916 50.6951962, 11.5953072 50.6951236)",,,,,
28127508,Breite Straße,residential,False,False,11.605,"LINESTRING (11.5944289 50.6949485, 11.5942691 50.6949231)",,,,,
28127488,Vordere Brauhausgasse,residential,False,False,58.706,"LINESTRING (11.5944289 50.6949485, 11.594225 50.6952833, 11.5940748 50.6954231)",,,,,
28127508,Breite Straße,residential,False,True,64.875,"LINESTRING (11.5944289 50.6949485, 11.5949823 50.6950515, 11.5953072 50.6951236)",,,,,
