osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,width,access
"[4798192, 220905100, 4798191]",2,K 6938,Sprollstraße,"['tertiary', 'secondary']","['50', '30']",False,False,114.901,"LINESTRING (8.9387217 48.4746349, 8.9387149 48.4746089, 8.9386754 48.4744754, 8.9386493 48.4743781, 8.9386071 48.4742047, 8.9385809 48.4740976, 8.9385514 48.4739984, 8.9385178 48.473907, 8.9385089 48.4738831, 8.9384577 48.4737368, 8.9384248 48.4736209)",,yes,,
4920965,1,,Gartenstraße,residential,50,True,False,50.706,"LINESTRING (8.9387217 48.4746349, 8.9389167 48.4748663, 8.9391435 48.474984)",,,,
220905101,2,K 6938,Sprollstraße,secondary,30,False,True,47.51299999999999,"LINESTRING (8.9387217 48.4746349, 8.9387054 48.4747854, 8.9386724 48.4749026, 8.9386626 48.4749322, 8.9386055 48.4750533)",,,,
4818087,,,Sofienstraße,residential,30,False,False,76.627,"LINESTRING (8.9370909 48.4781487, 8.9380839 48.4783526)",,,,
55346393,2,K 6938,Sprollstraße,secondary,30,False,False,146.589,"LINESTRING (8.9370909 48.4781487, 8.937104 48.4781217, 8.9372052 48.4779136, 8.9373235 48.4776737, 8.9374368 48.4774404, 8.9375694 48.4771675, 8.937712 48.4768964)",,,8,
55346393,2,K 6938,Sprollstraße,secondary,30,False,True,124.139,"LINESTRING (8.9370909 48.4781487, 8.9369971 48.4783413, 8.9369423 48.4784206, 8.9368171 48.4785145, 8.9367422 48.4785642, 8.9366441 48.4786329, 8.9365182 48.4787437, 8.9364273 48.4788303, 8.9363719 48.4788976, 8.9363245 48.4789545, 8.9362255 48.4790902)",,,8,
4818095,,,Ehinger Platz,residential,30,True,False,31.076999999999998,"LINESTRING (8.9328505 48.4724987, 8.9328417 48.472548, 8.9328351 48.4726062, 8.9328426 48.4727776)",,,,
93855845,2,L 370,Poststraße,secondary,50,False,False,190.877,"LINESTRING (8.9328505 48.4724987, 8.9329159 48.4725024, 8.9330234 48.4725109, 8.9331367 48.4725229, 8.9332696 48.4725377, 8.9334022 48.4725527, 8.9335437 48.4725678, 8.9338509 48.4725948, 8.9340383 48.4726131, 8.9341667 48.4726242, 8.9342901 48.4726326, 8.9344198 48.4726394, 8.934518 48.472643, 8.9347211 48.4726505, 8.9351163 48.4726651, 8.9353572 48.4726733, 8.9354234 48.4726749)",,,,
387924497,2,L 370,Niedernauer Straße,secondary,50,False,True,104.06200000000001,"LINESTRING (8.9328505 48.4724987, 8.9327717 48.4724972, 8.932601 48.4724982, 8.9324944 48.4725005, 8.9314393 48.4725162)",,,,
4818093,2,K 6921,Ehinger Straße,tertiary,30,False,False,190.113,"LINESTRING (8.9327828 48.4733385, 8.9328624 48.4733463, 8.9329516 48.4733543, 8.9333994 48.4733941, 8.9336809 48.4734242, 8.9344301 48.4734942, 8.9348309 48.4735118, 8.935344 48.4735178)",,,,
4902041,,K 6921,Königstraße,tertiary,30,False,True,19.807000000000002,"LINESTRING (8.9327828 48.4733385, 8.9327392 48.4733378, 8.9326336 48.4733611, 8.9325392 48.4734032)",,,,
"[24623154, 158880523]",,,St.-Moriz-Platz,residential,30,False,False,96.394,"LINESTRING (8.9327828 48.4733385, 8.9328007 48.4733827, 8.9328259 48.4734696, 8.932791 48.4738806, 8.932779 48.4740129, 8.9327647 48.4742011)",,,,
4902029,,,Güterbahnhof,residential,,False,False,105.76,"LINESTRING (8.9372734 48.4736352, 8.9372379 48.4735658, 8.93716 48.4734137, 8.9369667 48.4730362, 8.9369214 48.4729198, 8.9369005 48.4728319, 8.9368954 48.4727226)",,,,
47386831,,K 6921,Tübinger Straße,tertiary,30,False,False,73.721,"LINESTRING (8.9372734 48.4736352, 8.9378643 48.4735317, 8.9380527 48.4734995, 8.938117 48.4734933, 8.938245 48.4734811)",,,,
47386831,,K 6921,Tübinger Straße,tertiary,30,False,True,26.668999999999997,"LINESTRING (8.9372734 48.4736352, 8.9370272 48.4736775, 8.9369212 48.4736891)",,,,
624279728,,L 372,Sülchenstraße,secondary,30,False,False,104.66600000000001,"LINESTRING (8.9396962 48.4803564, 8.9393815 48.4802408, 8.9391208 48.4801405, 8.9389141 48.4800657, 8.938695 48.4799876, 8.9386326 48.4799642, 8.9384536 48.479901)",,,,
55346393,2,K 6938,Sprollstraße,secondary,30,False,True,120.41400000000002,"LINESTRING (8.9382296 48.4758693, 8.9380607 48.4762103, 8.9378991 48.4765283, 8.9378506 48.4766236, 8.937712 48.4768964)",,,8,
55346394,,,Schuhstraße,residential,30,True,False,76.916,"LINESTRING (8.9382296 48.4758693, 8.9382952 48.4758864, 8.9392134 48.4760997)",,,,
55346396,,,Schuhstraße,residential,30,False,True,48.301,"LINESTRING (8.9382296 48.4758693, 8.9381732 48.4758517, 8.9379176 48.4757489, 8.9377766 48.4756944, 8.9376648 48.4756495)",,,,
815704211,2,K 6938,Sprollstraße,secondary,30,False,False,94.872,"LINESTRING (8.9382296 48.4758693, 8.9385202 48.4752405, 8.9386055 48.4750533)",,,8,
4902029,,,Güterbahnhof,residential,,False,True,105.76,"LINESTRING (8.9368954 48.4727226, 8.9369005 48.4728319, 8.9369214 48.4729198, 8.9369667 48.4730362, 8.93716 48.4734137, 8.9372379 48.4735658, 8.9372734 48.4736352)",,,,
93855842,2,L 370,Poststraße,secondary,50,False,False,162.441,"LINESTRING (8.9368954 48.4727226, 8.9374851 48.4727312, 8.9376525 48.4727353, 8.9378368 48.4727434, 8.937969 48.4727616, 8.9380818 48.4727975, 8.93817 48.4728365, 8.9382346 48.4728754, 8.9382934 48.4729514, 8.9383302 48.4730508, 8.9383611 48.4732028, 8.9383811 48.4733969)",,,,
"[1209744488, 93855848, 252607357, 1013189367]",,L 370,Poststraße,secondary,50,False,True,108.65800000000002,"LINESTRING (8.9368954 48.4727226, 8.9366132 48.4727178, 8.9364296 48.4727138, 8.9363013 48.4727097, 8.9362179 48.472707, 8.9359947 48.4726981, 8.9357388 48.4726874, 8.9355286 48.472678, 8.9354234 48.4726749)",,,,
93855670,,,Schütte,residential,30,False,False,42.492999999999995,"LINESTRING (8.9315083 48.4760781, 8.9316791 48.4759783, 8.9317085 48.4759588, 8.9319141 48.4758075)",,,,
4902033,2,K 6921,Neckarhalde,tertiary,30,False,False,11.248000000000001,"LINESTRING (8.9312813 48.4747443, 8.9312082 48.4747244, 8.9311407 48.474705)",,,,
"[4902052, 24395876, 32544975]",,K 6921,Königstraße,tertiary,30,False,False,87.235,"LINESTRING (8.9312813 48.4747443, 8.9313088 48.4747133, 8.9314017 48.4745577, 8.9316507 48.474146, 8.9316868 48.474085, 8.9317355 48.4740205)",,yes,,yes
158872137,,,Königstraße,residential,30,False,True,71.878,"LINESTRING (8.9312813 48.4747443, 8.93129 48.474792, 8.9313018 48.474828, 8.931321 48.4748631, 8.9314274 48.4749827, 8.9315638 48.4750901, 8.9318017 48.4752775)",,,,
4902033,2,K 6921,Neckarhalde,tertiary,30,False,True,333.21600000000007,"LINESTRING (8.9273214 48.4731072, 8.9274119 48.4731523, 8.9275337 48.4732054, 8.9276306 48.4732409, 8.9277306 48.4732879, 8.9278316 48.4733276, 8.9279194 48.4733659, 8.9280452 48.4734232, 8.928424 48.4735988, 8.9287613 48.4737542, 8.928952 48.47384, 8.9291669 48.4739326, 8.929385 48.474026, 8.9296733 48.4741514, 8.9298597 48.4742262, 8.9301842 48.4743506, 8.9310475 48.4746685, 8.9311407 48.474705)",,,,
24811295,,,Eugen-Bolz-Platz,residential,10,False,True,89.54699999999998,"LINESTRING (8.9352419 48.4785009, 8.935424 48.4786325, 8.9355991 48.4787693, 8.9356142 48.4787791, 8.9357425 48.4788813, 8.9359819 48.4790683, 8.9360357 48.4791103)",,,,
27056321,,,Spiegelgasse,residential,30,False,False,99.243,"LINESTRING (8.9352419 48.4785009, 8.9354655 48.4783624, 8.9354875 48.4783349, 8.9354875 48.4782984, 8.9355391 48.4782224, 8.9356171 48.4781133, 8.9357116 48.4780135, 8.9358056 48.4779322, 8.935821 48.4779053, 8.9357969 48.4778601, 8.9356559 48.4777833)",,,,
"[1185708786, 93758676]",,,Obere Gasse,residential,10,True,False,121.75600000000001,"LINESTRING (8.9352419 48.4785009, 8.9351946 48.4785215, 8.9351386 48.4785387, 8.9350585 48.4785482, 8.9350257 48.4785476, 8.9349601 48.4785463, 8.9348506 48.4785304, 8.9347529 48.4785121, 8.9346602 48.4784846, 8.9345823 48.4784473, 8.9344478 48.4783773, 8.9342263 48.4782619, 8.933841 48.4780616)",,,,
4902776,,,Weggentalstraße,residential,30,False,False,91.666,"LINESTRING (8.9359916 48.4792991, 8.9359081 48.4793406, 8.9358085 48.4793819, 8.9357164 48.4794092, 8.9356005 48.4794346, 8.9354293 48.4794628, 8.935255 48.479492, 8.9348257 48.4795634)",,,,
"[1198081836, 1198081837, 1198081838]",,,Eugen-Bolz-Platz,secondary,50,True,False,23.453,"LINESTRING (8.9359916 48.4792991, 8.9359665 48.4792679, 8.9359535 48.4792277, 8.9359592 48.4791868, 8.935983 48.4791488, 8.9360066 48.4791279, 8.9360357 48.4791103)",roundabout,,,
163510830,,,Weggentalstraße,residential,30,False,True,217.71,"LINESTRING (8.9315488 48.4808342, 8.9316601 48.4807978, 8.9317868 48.4807445, 8.9335767 48.4799887, 8.934046 48.4797895)",,,,
264741942,,,Weggentalstraße,residential,30,False,False,136.224,"LINESTRING (8.9315488 48.4808342, 8.9314073 48.4808686, 8.9309785 48.4809307, 8.9305758 48.480989, 8.930461 48.4810027, 8.9299914 48.4810607, 8.9297436 48.4810911)",,,,
1257155436,,,Berliner Straße,residential,30,False,True,104.547,"LINESTRING (8.9315488 48.4808342, 8.9310122 48.4801643, 8.9308836 48.4800038)",,,,
935014035,,,Weggentalstraße,residential,30,False,True,55.519,"LINESTRING (8.9276318 48.4790889, 8.9277952 48.4795763)",,,,
55343675,,,Eberhardstraße,residential,30,False,False,137.208,"LINESTRING (8.9397795 48.4749275, 8.9397785 48.4749938, 8.9392134 48.4760997)",,,,
385521172,3,,Gartenstraße,residential,50,False,True,47.304,"LINESTRING (8.9397795 48.4749275, 8.9394907 48.4749545, 8.9391435 48.474984)",,,,
25578167,,,Schuhstraße,residential,30,False,False,95.513,"LINESTRING (8.9392134 48.4760997, 8.9404461 48.4763643)",,,,
55343675,,,Eberhardstraße,residential,30,False,True,137.208,"LINESTRING (8.9392134 48.4760997, 8.9397785 48.4749938, 8.9397795 48.4749275)",,,,
55343676,,,Eberhardstraße,living_street,,False,False,263.987,"LINESTRING (8.9392134 48.4760997, 8.938371 48.4777664, 8.9380839 48.4783526)",,,,
107692951,3,,Gartenstraße,residential,50,False,True,40.413,"LINESTRING (8.9391435 48.474984, 8.9387972 48.4750244, 8.9387371 48.475033, 8.9387003 48.4750382, 8.9386055 48.4750533)",,,,
385521172,3,,Gartenstraße,residential,50,False,False,47.304,"LINESTRING (8.9391435 48.474984, 8.9394907 48.4749545, 8.9397795 48.4749275)",,,,
23373777,,,Kapuzinergraben,residential,30,False,False,73.53,"LINESTRING (8.9314393 48.4725162, 8.9311269 48.4731442)",,,,
387924497,2,L 370,Niedernauer Straße,secondary,50,False,False,104.062,"LINESTRING (8.9314393 48.4725162, 8.9324944 48.4725005, 8.932601 48.4724982, 8.9327717 48.4724972, 8.9328505 48.4724987)",,,,
93855687,,,Staig,residential,20,False,False,36.667,"LINESTRING (8.9318017 48.4752775, 8.9314281 48.4754952)",,,,
"[4902771, 93855670]",,,"['Schütte', 'Königstraße']",residential,30,False,True,76.582,"LINESTRING (8.9318017 48.4752775, 8.9319183 48.4753778, 8.9320338 48.4754888, 8.9321848 48.4756427, 8.9319141 48.4758075)",,,,
158872137,,,Königstraße,residential,30,False,False,71.878,"LINESTRING (8.9318017 48.4752775, 8.9315638 48.4750901, 8.9314274 48.4749827, 8.931321 48.4748631, 8.9313018 48.474828, 8.93129 48.474792, 8.9312813 48.4747443)",,,,
93855110,,,Magdeburger Straße,residential,30,False,True,76.159,"LINESTRING (8.928345 48.4776944, 8.9283717 48.4776692, 8.9283924 48.4776469, 8.9284167 48.4776114, 8.9284442 48.4775449, 8.9284676 48.4774683, 8.9284817 48.4774098, 8.9284931 48.4773492, 8.9284999 48.4772788, 8.9285038 48.4771998, 8.9284971 48.4771114, 8.9284764 48.4770291)",,,,
93855121,,,Berliner Straße,residential,30,False,False,42.84,"LINESTRING (8.928345 48.4776944, 8.9283853 48.4777189, 8.9284287 48.4777457, 8.9285406 48.4778366, 8.9286386 48.4779177, 8.9287204 48.4779876)",,,,
"[93855113, 158872140]",,,Berliner Straße,residential,30,False,True,71.484,"LINESTRING (8.928345 48.4776944, 8.928302 48.4776705, 8.9282524 48.4776448, 8.9281679 48.4776052, 8.9280816 48.4775706, 8.9280237 48.4775496, 8.9279367 48.4775287, 8.927842 48.4775061, 8.9277456 48.4774893, 8.9276227 48.4774763, 8.9275302 48.4774716, 8.9274599 48.4774711)",,,,
24395719,2,K 6938,Seebronner Straße,tertiary,50,False,False,204.177,"LINESTRING (8.9370009 48.4811033, 8.9369388 48.4808395, 8.9368449 48.480587, 8.9367278 48.4803879, 8.9363909 48.4798341, 8.9363145 48.4796481, 8.9362635 48.4794299, 8.9362426 48.4793857, 8.93622 48.4793503)",,,,
93855427,,,Marktplatz,living_street,,False,True,7.213,"LINESTRING (8.9344187 48.4776625, 8.934359 48.4777139)",,,,
27548651,,,Marktplatz,living_street,,False,True,22.012999999999998,"LINESTRING (8.9344187 48.4776625, 8.9344805 48.4776014, 8.934512 48.477576, 8.9345569 48.4775494, 8.9346198 48.477519)",,,,
30152044,,,Königstraße,living_street,,True,False,29.848000000000003,"LINESTRING (8.9344187 48.4776625, 8.9344439 48.4776866, 8.9345385 48.4777772, 8.9346409 48.4778868)",,,,
55343867,,,Hospitalbad,living_street,,False,True,57.402,"LINESTRING (8.9332133 48.4751419, 8.9332001 48.4752561, 8.9331605 48.4753605, 8.9331159 48.4754552, 8.9330672 48.4755379, 8.9330032 48.4756351)",,,,destination
55606664,,,Breslauer Straße,residential,30,False,False,80.887,"LINESTRING (8.9275391 48.4767456, 8.9275245 48.4768975, 8.9275067 48.4770476, 8.9274863 48.4772134, 8.9274691 48.4773614, 8.9274647 48.4774132, 8.9274599 48.4774711)",,,,
55606664,,,Breslauer Straße,residential,30,False,True,80.887,"LINESTRING (8.9274599 48.4774711, 8.9274647 48.4774132, 8.9274691 48.4773614, 8.9274863 48.4772134, 8.9275067 48.4770476, 8.9275245 48.4768975, 8.9275391 48.4767456)",,,,
"[93855113, 158872140]",,,Berliner Straße,residential,30,False,False,71.484,"LINESTRING (8.9274599 48.4774711, 8.9275302 48.4774716, 8.9276227 48.4774763, 8.9277456 48.4774893, 8.927842 48.4775061, 8.9279367 48.4775287, 8.9280237 48.4775496, 8.9280816 48.4775706, 8.9281679 48.4776052, 8.9282524 48.4776448, 8.928302 48.4776705, 8.928345 48.4776944)",,,,
1257155436,,,Berliner Straße,residential,30,False,False,41.04,"LINESTRING (8.9302117 48.4792725, 8.9305134 48.4795827)",,,,
24752129,,,Wittenberger Straße,residential,10,False,False,57.129,"LINESTRING (8.9302117 48.4792725, 8.9302793 48.4792438, 8.9305255 48.479127, 8.9305731 48.4790999, 8.9307909 48.4789362)",,,,
"[93855121, 1257155436]",,,Berliner Straße,residential,30,False,True,66.797,"LINESTRING (8.9302117 48.4792725, 8.9300283 48.4790942, 8.9298906 48.4789684, 8.9296813 48.4787856)",,,,
24623155,,,Kirchgasse,residential,30,False,True,51.709,"LINESTRING (8.9327647 48.4742011, 8.9334608 48.4742584)",,,,
38299754,,,Kirchgasse,residential,30,True,False,79.212,"LINESTRING (8.9327647 48.4742011, 8.9325568 48.4741919, 8.9323601 48.4741748, 8.9322277 48.4741528, 8.9320944 48.4741214, 8.9317355 48.4740205)",,,,
"[24623154, 158880523]",,,St.-Moriz-Platz,residential,30,False,True,96.394,"LINESTRING (8.9327647 48.4742011, 8.932779 48.4740129, 8.932791 48.4738806, 8.9328259 48.4734696, 8.9328007 48.4733827, 8.9327828 48.4733385)",,,,
24623155,,,Kirchgasse,residential,30,False,False,51.709,"LINESTRING (8.9334608 48.4742584, 8.9327647 48.4742011)",,,,
966027988,,K 6921,Königstraße,tertiary,30,False,False,9.194,"LINESTRING (8.9317355 48.4740205, 8.9317899 48.4739461)",,,,
"[24395876, 4902052, 32544975]",,K 6921,Königstraße,tertiary,30,False,True,87.235,"LINESTRING (8.9317355 48.4740205, 8.9316868 48.474085, 8.9316507 48.474146, 8.9314017 48.4745577, 8.9313088 48.4747133, 8.9312813 48.4747443)",,yes,,yes
24981204,,,Kapuzinertor,living_street,,True,False,27.576,"LINESTRING (8.9317899 48.4739461, 8.9314734 48.4738139)",,,,
966027988,,K 6921,Königstraße,tertiary,30,False,True,9.194,"LINESTRING (8.9317899 48.4739461, 8.9317355 48.4740205)",,,,
4902041,,K 6921,Königstraße,tertiary,30,False,False,82.256,"LINESTRING (8.9317899 48.4739461, 8.9318332 48.4738952, 8.9319165 48.4738135, 8.9320707 48.4736973, 8.932285 48.4735541, 8.9325392 48.4734032)",,,,
23373777,,,Kapuzinergraben,residential,30,False,True,60.208,"LINESTRING (8.9308955 48.4736634, 8.9309572 48.4735196, 8.9309711 48.473487, 8.931008 48.473401, 8.9310949 48.4732062, 8.9311269 48.4731442)",,,,
"[25672810, 966027987]",,,Hagenwörtstraße,residential,30,False,False,254.34599999999998,"LINESTRING (8.9308955 48.4736634, 8.9307401 48.4736175, 8.9306799 48.4735977, 8.9302028 48.4734409, 8.9295891 48.4732392, 8.929262 48.4730968, 8.9285563 48.4727897, 8.9281643 48.4726346, 8.9278927 48.4725449)",,,,
24752129,,,Wittenberger Straße,residential,10,False,True,76.807,"LINESTRING (8.9323516 48.4776959, 8.9316757 48.4782216)",,,,
24752129,,,Wittenberger Straße,residential,10,False,False,51.262,"LINESTRING (8.9307909 48.4789362, 8.9312272 48.4785772)",,,,
24752130,,,Wittenberger Straße,residential,10,False,False,48.787,"LINESTRING (8.9307909 48.4789362, 8.9311534 48.4793033)",,,,
24752129,,,Wittenberger Straße,residential,10,False,True,57.129000000000005,"LINESTRING (8.9307909 48.4789362, 8.9305731 48.4790999, 8.9305255 48.479127, 8.9302793 48.4792438, 8.9302117 48.4792725)",,,,
24752130,,,Wittenberger Straße,residential,10,False,True,48.787,"LINESTRING (8.9311534 48.4793033, 8.9307909 48.4789362)",,,,
4818093,2,K 6921,Ehinger Straße,tertiary,30,False,True,3.12,"LINESTRING (8.9353863 48.4735186, 8.935344 48.4735178)",,,,
47386831,,K 6921,Tübinger Straße,tertiary,30,False,False,37.333,"LINESTRING (8.9353863 48.4735186, 8.9355233 48.4735264, 8.9358869 48.4735678)",,,,
245452597,,,Bahnhofstraße,living_street,,True,False,85.63,"LINESTRING (8.9353863 48.4735186, 8.9354221 48.473715, 8.9355619 48.4742797)",,,,
24752300,,,Bahnhofstraße,residential,50,True,False,93.99300000000001,"LINESTRING (8.9354234 48.4726749, 8.9354279 48.4732798, 8.9353863 48.4735186)",,,,
93855845,2,L 370,Poststraße,secondary,50,False,True,190.87699999999998,"LINESTRING (8.9354234 48.4726749, 8.9353572 48.4726733, 8.9351163 48.4726651, 8.9347211 48.4726505, 8.934518 48.472643, 8.9344198 48.4726394, 8.9342901 48.4726326, 8.9341667 48.4726242, 8.9340383 48.4726131, 8.9338509 48.4725948, 8.9335437 48.4725678, 8.9334022 48.4725527, 8.9332696 48.4725377, 8.9331367 48.4725229, 8.9330234 48.4725109, 8.9329159 48.4725024, 8.9328505 48.4724987)",,,,
"[93855848, 1209744488, 252607357, 1013189367]",,L 370,Poststraße,secondary,50,False,False,108.65799999999999,"LINESTRING (8.9354234 48.4726749, 8.9355286 48.472678, 8.9357388 48.4726874, 8.9359947 48.4726981, 8.9362179 48.472707, 8.9363013 48.4727097, 8.9364296 48.4727138, 8.9366132 48.4727178, 8.9368954 48.4727226)",,,,
24811295,,,Eugen-Bolz-Platz,residential,10,False,False,89.547,"LINESTRING (8.9360357 48.4791103, 8.9359819 48.4790683, 8.9357425 48.4788813, 8.9356142 48.4787791, 8.9355991 48.4787693, 8.935424 48.4786325, 8.9352419 48.4785009)",,,,
1198081836,,,Eugen-Bolz-Platz,secondary,50,True,False,14.675,"LINESTRING (8.9360357 48.4791103, 8.9360945 48.4790899, 8.93616 48.479083, 8.9362255 48.4790902)",roundabout,,,
"[55625896, 55625897]",,,Waldhorngäßle,living_street,,True,False,54.504,"LINESTRING (8.933841 48.4780616, 8.9339662 48.477965, 8.9340859 48.4778756, 8.9341553 48.4778352, 8.9342454 48.4777901, 8.9343061 48.4777521, 8.934359 48.4777139)",,,,
"[107692857, 541376267, 541376268]",,,Obere Gasse,residential,30,True,False,187.951,"LINESTRING (8.933841 48.4780616, 8.9336886 48.4779854, 8.9335565 48.477913, 8.9334019 48.4778199, 8.933253 48.4777135, 8.9329807 48.4774987, 8.9329422 48.4774725, 8.9326183 48.4772373, 8.9320499 48.4768633)",,,,
93855427,,,Marktplatz,living_street,,False,False,7.213,"LINESTRING (8.934359 48.4777139, 8.9344187 48.4776625)",,,,
815700276,,,Marktplatz,living_street,,False,True,6.194,"LINESTRING (8.934359 48.4777139, 8.9342881 48.477684)",,,,
24755148,,,Potsdamer Straße,residential,30,False,False,99.378,"LINESTRING (8.9279558 48.4800557, 8.9281449 48.4800362, 8.928366 48.4800137, 8.9287533 48.4799751, 8.9292858 48.4799098)",,,,
610614336,,,Weggentalstraße,residential,30,False,False,54.607,"LINESTRING (8.9279558 48.4800557, 8.9278956 48.47988, 8.9278359 48.4796949, 8.9277952 48.4795763)",,,,
"[610614336, 47977358, 47977359, 264741942, 418650458]",,,Weggentalstraße,residential,30,False,True,191.12300000000002,"LINESTRING (8.9279558 48.4800557, 8.9279692 48.480101, 8.9279965 48.4801588, 8.928023 48.480204, 8.9280622 48.4802553, 8.9281591 48.4803551, 8.9282463 48.4804302, 8.9283317 48.4804984, 8.9284166 48.4805663, 8.9285007 48.4806282, 8.9286671 48.4807456, 8.928764 48.4808054, 8.9290216 48.4809644, 8.929174 48.4810585, 8.9292411 48.4811056, 8.9292692 48.4811252, 8.9293058 48.4811352, 8.9293525 48.4811367, 8.9297436 48.4810911)",,yes,,
1257155436,,,Berliner Straße,residential,30,False,False,30.388,"LINESTRING (8.9305134 48.4795827, 8.9307241 48.4798176)",,,,
1257155436,,,Berliner Straße,residential,30,False,True,41.04,"LINESTRING (8.9305134 48.4795827, 8.9302117 48.4792725)",,,,
24755148,,,Potsdamer Straße,residential,30,False,True,97.818,"LINESTRING (8.9305134 48.4795827, 8.9299375 48.479768, 8.9297644 48.479816, 8.9295853 48.479856, 8.9292858 48.4799098)",,,,
1088112771,,,Gartenstraße,residential,,False,True,45.371,"LINESTRING (8.9368405 48.4756014, 8.9374275 48.4754787)",,,,
27061481,,,Unterwässer,residential,,False,True,39.67,"LINESTRING (8.9368405 48.4756014, 8.9368569 48.4755112, 8.9368583 48.4754187, 8.9368636 48.4753485, 8.9368583 48.4752947, 8.9368395 48.4752471)",,,,
"[1088112771, 1022101061, 1074819245]",,,"['Stadtlanggasse', 'Gartenstraße']",residential,30,False,False,54.163,"LINESTRING (8.9368405 48.4756014, 8.9366838 48.4756617, 8.9365719 48.4757459, 8.93645 48.4758542, 8.9363411 48.4759496)",,,,
