osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,junction
"[146477112, 146477129]",Haller Straße,secondary,50,False,False,87.262,"LINESTRING (9.9205756 49.2469008, 9.9208422 49.2466888, 9.9210904 49.2464915, 9.9210995 49.2464835, 9.9213061 49.2462787)",L 1037,,
146477129,Haller Straße,secondary,50,False,True,116.898,"LINESTRING (9.9205756 49.2469008, 9.920402 49.2470569, 9.9203088 49.2471403, 9.9202613 49.2471902, 9.9200407 49.2474219, 9.919883 49.247687, 9.9198059 49.2478168)",L 1037,,
146589812,Narzissenweg,residential,,False,False,108.43099999999998,"LINESTRING (9.9205756 49.2469008, 9.9205902 49.2469104, 9.9206269 49.2469345, 9.9206999 49.2469825, 9.9207562 49.2470147, 9.9208743 49.2470823, 9.9209765 49.2471408, 9.9211351 49.2472371, 9.9216141 49.2475281, 9.9216716 49.2475631)",,,
33181642,Eichenstraße,residential,30,False,False,72.126,"LINESTRING (9.9198059 49.2478168, 9.9196382 49.2477896, 9.9194931 49.2477071, 9.9191989 49.2473446)",,,
146477129,Haller Straße,secondary,50,False,False,116.89800000000001,"LINESTRING (9.9198059 49.2478168, 9.919883 49.247687, 9.9200407 49.2474219, 9.9202613 49.2471902, 9.9203088 49.2471403, 9.920402 49.2470569, 9.9205756 49.2469008)",L 1037,,
146477129,Haller Straße,secondary,50,False,True,139.66,"LINESTRING (9.9198059 49.2478168, 9.9197891 49.2478593, 9.9197478 49.247964, 9.9197311 49.2480063, 9.9196865 49.2481193, 9.9194052 49.2488323, 9.919326 49.2490331)",L 1037,,
33181642,Eichenstraße,residential,30,False,False,119.211,"LINESTRING (9.9191989 49.2473446, 9.9185807 49.2464567, 9.9184451 49.2464176)",,,
33181642,Eichenstraße,residential,30,False,True,72.126,"LINESTRING (9.9191989 49.2473446, 9.9194931 49.2477071, 9.9196382 49.2477896, 9.9198059 49.2478168)",,,
146477109,Ahornweg,residential,30,False,True,120.042,"LINESTRING (9.9191989 49.2473446, 9.9187128 49.2474813, 9.9178754 49.2479712)",,,
33181642,Eichenstraße,residential,30,False,False,80.119,"LINESTRING (9.9177525 49.2464422, 9.917258 49.2465171, 9.9167079 49.246667)",,,
33181642,Eichenstraße,residential,30,False,True,50.782,"LINESTRING (9.9177525 49.2464422, 9.9182095 49.2463978, 9.9184451 49.2464176)",,,
146652662,Birkenweg,residential,30,False,False,133.52100000000002,"LINESTRING (9.9177525 49.2464422, 9.9178349 49.2466514, 9.9178916 49.2468475, 9.9178802 49.2469566, 9.9178292 49.2470454, 9.9177187 49.2471213, 9.917186 49.2474468)",,,
33181642,Eichenstraße,residential,30,False,True,80.119,"LINESTRING (9.9167079 49.246667, 9.917258 49.2465171, 9.9177525 49.2464422)",,,
34926797,Langenburger Straße,secondary,50,False,False,117.405,"LINESTRING (9.9177499 49.2488619, 9.917931 49.2488622, 9.9180057 49.2488623, 9.9182227 49.2488626, 9.918618 49.2488735, 9.919326 49.2490331)",L 1033,,
34926798,Lindenbronner Weg,residential,30,False,False,76.445,"LINESTRING (9.9177499 49.2488619, 9.9177648 49.2490074, 9.9176816 49.2490645, 9.9171089 49.2493374)",,,
34926798,Lindenbronner Weg,residential,30,False,True,76.445,"LINESTRING (9.9171089 49.2493374, 9.9176816 49.2490645, 9.9177648 49.2490074, 9.9177499 49.2488619)",,,
146652689,Manfred-Wankmüller-Straße,residential,30,False,False,184.757,"LINESTRING (9.9171089 49.2493374, 9.917289 49.2495474, 9.9175497 49.2498193, 9.9175809 49.2499081, 9.9175724 49.2500283, 9.9175016 49.2501245, 9.9173684 49.2502299, 9.9172805 49.2503446, 9.9172635 49.2504297, 9.917272 49.250537, 9.9173259 49.2506369, 9.9174279 49.2507257, 9.9175414 49.2508028)",,,
33181302,Seestraße,secondary,50,False,True,25.893,"LINESTRING (9.9282259 49.2488044, 9.9279057 49.2487621, 9.9278763 49.2487581)",L 1033,,
"[144918114, 146589797, 711143670]",Jahnstraße,residential,30,False,False,307.45,"LINESTRING (9.9282259 49.2488044, 9.9282154 49.2488603, 9.9281748 49.249076, 9.9280817 49.249495, 9.928066 49.2495848, 9.92801 49.2498646, 9.9280007 49.2499138, 9.9279642 49.2501291, 9.9279452 49.2502153, 9.9279277 49.2502944, 9.9278778 49.2505682, 9.927829 49.2507485, 9.9278135 49.2508322, 9.9277674 49.2510476, 9.9277622 49.2510737, 9.9276927 49.2513698, 9.9276615 49.2515443)",,,
1231347928,,residential,,False,False,12.826,"LINESTRING (9.9282259 49.2488044, 9.9282393 49.2487629, 9.9282732 49.2486934)",,,
146652659,Beethovenstraße,residential,,False,True,40.232,"LINESTRING (9.9276615 49.2515443, 9.9281552 49.2517088)",,,
144918114,Jahnstraße,residential,30,False,False,82.374,"LINESTRING (9.9276615 49.2515443, 9.927534 49.2519228, 9.927415 49.2520708, 9.927228 49.2522113)",,,
"[144918114, 146589797, 711143670]",Jahnstraße,residential,30,False,True,307.45000000000005,"LINESTRING (9.9276615 49.2515443, 9.9276927 49.2513698, 9.9277622 49.2510737, 9.9277674 49.2510476, 9.9278135 49.2508322, 9.927829 49.2507485, 9.9278778 49.2505682, 9.9279277 49.2502944, 9.9279452 49.2502153, 9.9279642 49.2501291, 9.9280007 49.2499138, 9.92801 49.2498646, 9.928066 49.2495848, 9.9280817 49.249495, 9.9281748 49.249076, 9.9282154 49.2488603, 9.9282259 49.2488044)",,,
146652656,Amlishagener Straße,tertiary,50,False,False,239.354,"LINESTRING (9.922859 49.2517983, 9.9229406 49.2519033, 9.9231407 49.252158, 9.9232361 49.2522793, 9.9233807 49.2524116, 9.9237319 49.252733, 9.9237721 49.2527703, 9.9242401 49.253205, 9.9243406 49.2532957, 9.9246692 49.2535924)",K 2519,,
"[146589847, 146589785, 732331223]","['Gartenstraße', 'Zeppelinstraße']",residential,30,False,True,310.50499999999994,"LINESTRING (9.922859 49.2517983, 9.9231562 49.2516811, 9.9234921 49.2513556, 9.9241359 49.2507318, 9.9241923 49.2506766, 9.9242102 49.2506217, 9.9241676 49.2505494, 9.9241547 49.2505381, 9.9241374 49.2505228, 9.9240135 49.2504138, 9.9236986 49.2501367, 9.9235009 49.249959, 9.9234692 49.2499252, 9.9234308 49.2498859, 9.9231669 49.2496118, 9.9230698 49.2495667)",,,
732405329,Amlishagener Straße,tertiary,50,False,True,29.174,"LINESTRING (9.922859 49.2517983, 9.9227475 49.2517164, 9.922565 49.2516207)",K 2519,,
146652667,Friedensstraße,residential,,False,True,72.862,"LINESTRING (9.9241078 49.2541349, 9.9245357 49.2537009, 9.9246692 49.2535924)",,,
146477110,Buchenweg,residential,,False,False,83.05999999999999,"LINESTRING (9.9180988 49.2457402, 9.9181504 49.2458008, 9.9183382 49.2459932, 9.918497 49.2462525, 9.9184925 49.2463151, 9.918482 49.2463555, 9.9184451 49.2464176)",,,
146477110,Buchenweg,residential,,False,True,58.596000000000004,"LINESTRING (9.9180988 49.2457402, 9.9179364 49.2455576, 9.917559 49.24536)",,,
34926797,Langenburger Straße,secondary,50,False,True,117.405,"LINESTRING (9.919326 49.2490331, 9.918618 49.2488735, 9.9182227 49.2488626, 9.9180057 49.2488623, 9.917931 49.2488622, 9.9177499 49.2488619)",L 1033,,
146477128,Hauptstraße,secondary,50,False,True,91.09700000000001,"LINESTRING (9.919326 49.2490331, 9.9194556 49.2490656, 9.919592 49.2491033, 9.9197368 49.2491621, 9.9200382 49.2492845, 9.9201615 49.2493164, 9.9204654 49.2493562)",L 1037; L 1033,,
146477129,Haller Straße,secondary,50,False,False,139.66,"LINESTRING (9.919326 49.2490331, 9.9194052 49.2488323, 9.9196865 49.2481193, 9.9197311 49.2480063, 9.9197478 49.247964, 9.9197891 49.2478593, 9.9198059 49.2478168)",L 1037,,
146477109,Ahornweg,residential,30,False,False,120.042,"LINESTRING (9.9178754 49.2479712, 9.9187128 49.2474813, 9.9191989 49.2473446)",,,
146477107,Am Schwanensee,residential,,False,False,65.292,"LINESTRING (9.9243195 49.2496377, 9.9251959 49.2495054)",,,
186217938,Im Brühl,residential,,False,False,75.412,"LINESTRING (9.923591 49.2462292, 9.9244103 49.2466462)",,,
"[146477113, 146477134]",Brühlstraße,"['residential', 'unclassified']",,False,"[False, True]",302.542,"LINESTRING (9.923591 49.2462292, 9.9238594 49.2458061, 9.9236777 49.2455499, 9.9234905 49.2453503, 9.9223956 49.2460227, 9.9222314 49.2460722, 9.9214063 49.2462891, 9.9213477 49.2462857, 9.9213061 49.2462787)",,permissive,
146477134,Brühlstraße,residential,,False,True,330.49399999999997,"LINESTRING (9.923591 49.2462292, 9.9234373 49.2464334, 9.9233611 49.2466306, 9.9232975 49.2469063, 9.9232883 49.2469462, 9.9231059 49.2477367, 9.9229204 49.2483169, 9.9228567 49.2485159, 9.9228502 49.2485362, 9.9228337 49.2486204, 9.922922 49.2490777, 9.9229714 49.2491285)",,,
34926796,Bügenstegener Weg,tertiary,50,False,False,4.485,"LINESTRING (9.9279129 49.2487256, 9.9278763 49.2487581)",K 2518,,
34926796,Bügenstegener Weg,tertiary,50,False,True,26.397,"LINESTRING (9.9279129 49.2487256, 9.9282732 49.2486934)",K 2518,,
146477119,,residential,,False,False,101.11099999999999,"LINESTRING (9.9279129 49.2487256, 9.9280152 49.2485643, 9.9281264 49.2482139, 9.928156 49.2478375)",,,
146477121,Seestraße,secondary,50,False,True,9.81,"LINESTRING (9.9254596 49.2489038, 9.9253259 49.2489167)",L 1033,,
146477107,Am Schwanensee,residential,,False,True,100.136,"LINESTRING (9.9254596 49.2489038, 9.9256401 49.2491623, 9.9257334 49.2493719, 9.9257219 49.2494119, 9.9256538 49.2494363, 9.9251959 49.2495054)",,,
146477121,Seestraße,secondary,50,False,False,178.24599999999998,"LINESTRING (9.9254596 49.2489038, 9.9262661 49.2487852, 9.9266276 49.248742, 9.9269817 49.2487045, 9.927143 49.2486951, 9.9273102 49.2486991, 9.9273876 49.2487055, 9.9275172 49.2487161, 9.9277064 49.248737, 9.9278763 49.2487581)",L 1033,,
146589842,Untere Gasse,residential,,False,False,112.399,"LINESTRING (9.9211915 49.2490188, 9.921538 49.2489552, 9.9215639 49.248952, 9.9219862 49.2489007, 9.9221356 49.2489493, 9.9223105 49.2490805, 9.9224725 49.2492448)",,,
146589842,Untere Gasse,residential,,False,True,87.544,"LINESTRING (9.9211915 49.2490188, 9.9208279 49.2489653, 9.9205679 49.2490084, 9.920493 49.2490724, 9.9204726 49.2490898, 9.9204654 49.2493562)",,,
146589844,Untere Gasse,residential,,False,False,57.513999999999996,"LINESTRING (9.9211915 49.2490188, 9.9211898 49.2491328, 9.9211176 49.2492965, 9.920846 49.2494475)",,,
146477128,Hauptstraße,secondary,50,False,False,107.091,"LINESTRING (9.9224725 49.2492448, 9.9222475 49.2493036, 9.921681 49.2494515, 9.9215193 49.2494845, 9.9210865 49.2495729)",L 1037; L 1033,,
146477128,Hauptstraße,secondary,50,False,True,35.427,"LINESTRING (9.9224725 49.2492448, 9.9227509 49.2491837, 9.922842 49.2491812, 9.9229451 49.2491783)",L 1037; L 1033,,
146589842,Untere Gasse,residential,,False,True,112.399,"LINESTRING (9.9224725 49.2492448, 9.9223105 49.2490805, 9.9221356 49.2489493, 9.9219862 49.2489007, 9.9215639 49.248952, 9.921538 49.2489552, 9.9211915 49.2490188)",,,
146477128,Hauptstraße,secondary,50,False,False,91.097,"LINESTRING (9.9204654 49.2493562, 9.9201615 49.2493164, 9.9200382 49.2492845, 9.9197368 49.2491621, 9.919592 49.2491033, 9.9194556 49.2490656, 9.919326 49.2490331)",L 1037; L 1033,,
146477128,Hauptstraße,secondary,50,False,True,29.585,"LINESTRING (9.9204654 49.2493562, 9.9206591 49.2493883, 9.920846 49.2494475)",L 1037; L 1033,,
146589842,Untere Gasse,residential,,False,False,87.54400000000001,"LINESTRING (9.9204654 49.2493562, 9.9204726 49.2490898, 9.920493 49.2490724, 9.9205679 49.2490084, 9.9208279 49.2489653, 9.9211915 49.2490188)",,,
146652662,Birkenweg,residential,30,False,True,133.521,"LINESTRING (9.917186 49.2474468, 9.9177187 49.2471213, 9.9178292 49.2470454, 9.9178802 49.2469566, 9.9178916 49.2468475, 9.9178349 49.2466514, 9.9177525 49.2464422)",,,
146652679,Kirchgasse,residential,,False,False,67.08200000000001,"LINESTRING (9.9201863 49.2496049, 9.9204893 49.2496498, 9.9207267 49.2496437, 9.9209331 49.249606, 9.9210865 49.2495729)",,,
"[146652674, 146652679]","['Kirchgasse', 'Grabenstraße']",residential,,False,True,261.278,"LINESTRING (9.9201863 49.2496049, 9.9201071 49.2496953, 9.919969 49.2497058, 9.9198839 49.249799, 9.9196451 49.2498667, 9.9195176 49.2499299, 9.919499 49.2500058, 9.9195629 49.2500739, 9.9196593 49.2501312, 9.9197786 49.2501963, 9.9198788 49.250251, 9.9204594 49.2504028, 9.9209628 49.2505344, 9.9212322 49.2505864, 9.921453 49.250564, 9.9216088 49.2505233, 9.9217004 49.2504909, 9.9217666 49.2504305)",,,
595220931,Kirchgasse,residential,,False,False,68.898,"LINESTRING (9.9201863 49.2496049, 9.9201487 49.2495658, 9.9197464 49.2495115, 9.9196579 49.2494292, 9.9193521 49.2494747)",,,
146652689,Manfred-Wankmüller-Straße,residential,30,False,False,72.404,"LINESTRING (9.9175414 49.2508028, 9.9183042 49.2512224)",,,
654807666,Karl-Eßlinger-Weg,residential,,False,True,18.067,"LINESTRING (9.9175414 49.2508028, 9.9173007 49.2508442)",,,
146652689,Manfred-Wankmüller-Straße,residential,30,False,True,184.75699999999998,"LINESTRING (9.9175414 49.2508028, 9.9174279 49.2507257, 9.9173259 49.2506369, 9.917272 49.250537, 9.9172635 49.2504297, 9.9172805 49.2503446, 9.9173684 49.2502299, 9.9175016 49.2501245, 9.9175724 49.2500283, 9.9175809 49.2499081, 9.9175497 49.2498193, 9.917289 49.2495474, 9.9171089 49.2493374)",,,
654807666,Karl-Eßlinger-Weg,residential,,False,False,18.067,"LINESTRING (9.9173007 49.2508442, 9.9175414 49.2508028)",,,
146652671,Goethestraße,residential,,False,True,6.337,"LINESTRING (9.9183042 49.2512224, 9.9183606 49.2512659)",,,
146652689,Manfred-Wankmüller-Straße,residential,30,False,True,72.404,"LINESTRING (9.9183042 49.2512224, 9.9175414 49.2508028)",,,
146652677,Karl-Eßlinger-Weg,residential,,False,False,105.89200000000001,"LINESTRING (9.9183042 49.2512224, 9.9177088 49.251523, 9.9176338 49.2515151, 9.9175728 49.2515027, 9.9175189 49.2514527, 9.9174792 49.2514009, 9.9173833 49.2511582)",,,
146652671,Goethestraße,residential,,False,False,6.337,"LINESTRING (9.9183606 49.2512659, 9.9183042 49.2512224)",,,
146652671,Goethestraße,residential,,False,True,130.412,"LINESTRING (9.9183606 49.2512659, 9.9183889 49.2513026, 9.9184217 49.2513452, 9.9191681 49.2523136)",,,
"[146652740, 146652733]",Trüglestraße,residential,30,False,True,101.458,"LINESTRING (9.9183606 49.2512659, 9.9187549 49.251148, 9.9191544 49.2511017, 9.9192564 49.2511054, 9.9192948 49.2511054, 9.9193765 49.2511054, 9.9195508 49.251293)",,,
146652659,Beethovenstraße,residential,,False,False,40.232,"LINESTRING (9.9281552 49.2517088, 9.9276615 49.2515443)",,,
"[146652692, 509282461]","['Beethovenstraße', 'Mozartstraße']",residential,30,False,False,302.664,"LINESTRING (9.9281552 49.2517088, 9.928233 49.2519549, 9.9283906 49.2521917, 9.9284113 49.2523215, 9.9283371 49.252409, 9.9274201 49.252712, 9.9265817 49.2530981, 9.9265478 49.2531634, 9.9265859 49.2532234, 9.9272501 49.2534871)",,,
144918114,Jahnstraße,residential,30,False,True,82.374,"LINESTRING (9.927228 49.2522113, 9.927415 49.2520708, 9.927534 49.2519228, 9.9276615 49.2515443)",,,
146652671,Goethestraße,residential,,False,True,19.409,"LINESTRING (9.9191681 49.2523136, 9.9193009 49.2524651)",,,
146652671,Goethestraße,residential,,False,False,130.41199999999998,"LINESTRING (9.9191681 49.2523136, 9.9184217 49.2513452, 9.9183889 49.2513026, 9.9183606 49.2512659)",,,
146652697,Schubertstraße,residential,,False,True,56.746,"LINESTRING (9.9191681 49.2523136, 9.9187754 49.2524274, 9.9184908 49.2524823, 9.9184354 49.2524814)",,,
146652696,Schubertstraße,residential,,False,False,90.669,"LINESTRING (9.9205186 49.2523647, 9.9202967 49.2524318, 9.9200342 49.2524727, 9.9197236 49.2524841, 9.9193009 49.2524651)",,,
146652740,Trüglestraße,residential,30,False,False,65.88499999999999,"LINESTRING (9.9205186 49.2523647, 9.9204785 49.2522913, 9.9200697 49.2518513)",,,
146652740,Trüglestraße,residential,30,False,True,98.36699999999999,"LINESTRING (9.9205186 49.2523647, 9.9212986 49.2529236, 9.9214663 49.2529911)",,,
146652697,Schubertstraße,residential,,False,False,49.778000000000006,"LINESTRING (9.9177588 49.2524203, 9.9179098 49.2524457, 9.9180357 49.2524602, 9.9181823 49.2524771, 9.9184354 49.2524814)",,,
734604048,Schubertstraße,residential,,False,False,67.28399999999999,"LINESTRING (9.9177588 49.2524203, 9.9171797 49.2522013, 9.916965 49.2521082)",,,
146652671,Goethestraße,residential,,False,False,19.409,"LINESTRING (9.9193009 49.2524651, 9.9191681 49.2523136)",,,
146652671,Goethestraße,residential,,False,True,159.16299999999998,"LINESTRING (9.9193009 49.2524651, 9.9193537 49.2525656, 9.919506 49.2528554, 9.919536 49.2529125, 9.9196089 49.2530682, 9.9196518 49.2533654, 9.9195861 49.253617, 9.9194716 49.253847)",,,
146652696,Schubertstraße,residential,,False,True,90.66900000000001,"LINESTRING (9.9193009 49.2524651, 9.9197236 49.2524841, 9.9200342 49.2524727, 9.9202967 49.2524318, 9.9205186 49.2523647)",,,
146652740,Trüglestraße,residential,30,False,False,98.36699999999999,"LINESTRING (9.9214663 49.2529911, 9.9212986 49.2529236, 9.9205186 49.2523647)",,,
146652740,Trüglestraße,residential,30,False,True,68.61699999999999,"LINESTRING (9.9214663 49.2529911, 9.9215769 49.2530004, 9.9219163 49.2530262, 9.9220927 49.253117, 9.9222747 49.253245)",,,
1203515411,Hindenburgstraße,residential,,False,False,168.285,"LINESTRING (9.9214663 49.2529911, 9.9213077 49.2530152, 9.9211491 49.2530892, 9.9201563 49.2541929)",,,
443062149,Bahnhofstraße,residential,,False,True,21.607,"LINESTRING (9.9225074 49.2531238, 9.9222747 49.253245)",,,
732405330,Blaufeldener Straße,secondary,50,False,False,167.217,"LINESTRING (9.9225074 49.2531238, 9.9225229 49.2528943, 9.922522 49.2525478, 9.9225601 49.251893, 9.922565 49.2516207)",L 1037,,
443062149,Bahnhofstraße,residential,,False,False,21.607,"LINESTRING (9.9222747 49.253245, 9.9225074 49.2531238)",,,
146652740,Trüglestraße,residential,30,False,False,68.61699999999999,"LINESTRING (9.9222747 49.253245, 9.9220927 49.253117, 9.9219163 49.2530262, 9.9215769 49.2530004, 9.9214663 49.2529911)",,,
146652663,Brahmsstraße,residential,,False,True,51.785,"LINESTRING (9.9272501 49.2534871, 9.9267454 49.2538163)",,,
509282461,Beethovenstraße,residential,30,False,False,61.981,"LINESTRING (9.9272501 49.2534871, 9.9279716 49.2537853)",,,
"[146652692, 509282461]","['Beethovenstraße', 'Mozartstraße']",residential,30,False,True,302.664,"LINESTRING (9.9272501 49.2534871, 9.9265859 49.2532234, 9.9265478 49.2531634, 9.9265817 49.2530981, 9.9274201 49.252712, 9.9283371 49.252409, 9.9284113 49.2523215, 9.9283906 49.2521917, 9.928233 49.2519549, 9.9281552 49.2517088)",,,
146652656,Amlishagener Straße,tertiary,50,False,True,239.354,"LINESTRING (9.9246692 49.2535924, 9.9243406 49.2532957, 9.9242401 49.253205, 9.9237721 49.2527703, 9.9237319 49.252733, 9.9233807 49.2524116, 9.9232361 49.2522793, 9.9231407 49.252158, 9.9229406 49.2519033, 9.922859 49.2517983)",K 2519,,
146652667,Friedensstraße,residential,,False,False,72.862,"LINESTRING (9.9246692 49.2535924, 9.9245357 49.2537009, 9.9241078 49.2541349)",,,
1004658015,Lessingstraße,living_street,,False,True,20.479,"LINESTRING (9.91875 49.2536676, 9.9185518 49.2536101, 9.9184874 49.253617)",,,
509282461,Beethovenstraße,residential,30,False,True,61.981,"LINESTRING (9.9279716 49.2537853, 9.9272501 49.2534871)",,,
146652663,Brahmsstraße,residential,,False,False,51.785,"LINESTRING (9.9267454 49.2538163, 9.9272501 49.2534871)",,,
146652746,Untere Schillerstraße,residential,,False,True,62.84,"LINESTRING (9.9194716 49.253847, 9.9201563 49.2541929)",,,
146652671,Goethestraße,residential,,False,False,159.16299999999998,"LINESTRING (9.9194716 49.253847, 9.9195861 49.253617, 9.9196518 49.2533654, 9.9196089 49.2530682, 9.919536 49.2529125, 9.919506 49.2528554, 9.9193537 49.2525656, 9.9193009 49.2524651)",,,
1004658016,Lessingstarße,living_street,,False,True,68.741,"LINESTRING (9.9178575 49.2540841, 9.9180657 49.2539449, 9.9179772 49.2539037, 9.9183319 49.2536376)",,,
146652746,Untere Schillerstraße,residential,,False,False,62.84,"LINESTRING (9.9201563 49.2541929, 9.9194716 49.253847)",,,
1203515411,Hindenburgstraße,residential,,False,True,168.285,"LINESTRING (9.9201563 49.2541929, 9.9211491 49.2530892, 9.9213077 49.2530152, 9.9214663 49.2529911)",,,
186217938,Im Brühl,residential,,False,True,75.412,"LINESTRING (9.9244103 49.2466462, 9.923591 49.2462292)",,,
595224267,Im Brühl,residential,,False,True,31.913,"LINESTRING (9.9244103 49.2466462, 9.9240983 49.2468484)",,,
186217938,Im Brühl,residential,,False,False,65.49000000000001,"LINESTRING (9.9244103 49.2466462, 9.9249854 49.2470781, 9.9250022 49.2470907)",,,
186217938,Im Brühl,residential,,False,True,65.49000000000001,"LINESTRING (9.9250022 49.2470907, 9.9249854 49.2470781, 9.9244103 49.2466462)",,,
186217939,Dr.-Model-Straße,residential,,False,True,50.861,"LINESTRING (9.924454 49.247371, 9.9248994 49.2477241)",,,
186217935,Nelkenweg,residential,,False,False,81.875,"LINESTRING (9.9248994 49.2477241, 9.9239258 49.2480959)",,,
186217939,Dr.-Model-Straße,residential,,False,False,50.861,"LINESTRING (9.9248994 49.2477241, 9.924454 49.247371)",,,
186217939,Dr.-Model-Straße,residential,,False,True,100.962,"LINESTRING (9.9248994 49.2477241, 9.9250008 49.2478499, 9.9250585 49.2479214, 9.9250898 49.2480377, 9.9251193 49.2481475, 9.9251725 49.2483454, 9.9252398 49.2485961)",,,
186217935,Nelkenweg,residential,,False,True,81.875,"LINESTRING (9.9239258 49.2480959, 9.9248994 49.2477241)",,,
186217936,Rosenweg,residential,,False,False,55.41,"LINESTRING (9.9252398 49.2485961, 9.9244864 49.2486764)",,,
186217939,Dr.-Model-Straße,residential,,False,True,36.193,"LINESTRING (9.9252398 49.2485961, 9.9253259 49.2489167)",,,
186217939,Dr.-Model-Straße,residential,,False,False,100.962,"LINESTRING (9.9252398 49.2485961, 9.9251725 49.2483454, 9.9251193 49.2481475, 9.9250898 49.2480377, 9.9250585 49.2479214, 9.9250008 49.2478499, 9.9248994 49.2477241)",,,
