osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
184675032,,Bahnhofstraße,residential,50,False,False,21.863,"LINESTRING (11.2161719 49.0887421, 11.2163004 49.0889198)",,
122029584,,Bahnhofstraße,residential,50,False,False,269.003,"LINESTRING (11.2161719 49.0887421, 11.2150509 49.0887025, 11.2149606 49.0886858, 11.2149018 49.0886511, 11.2148647 49.088586, 11.2148683 49.0884394, 11.2148971 49.0882443, 11.2149118 49.088145, 11.2149407 49.088091, 11.2150222 49.087939, 11.2152263 49.0874592, 11.2153735 49.0871306)",,
122029584,,Bahnhofstraße,residential,50,False,False,27.901,"LINESTRING (11.2165487 49.0887876, 11.2161719 49.0887421)",,
741977542,St 2225,Nürnberger Straße,secondary,50,False,False,23.303,"LINESTRING (11.2165487 49.0887876, 11.2163004 49.0889198)",,2
741977542,St 2225,Nürnberger Straße,secondary,50,False,True,11.603,"LINESTRING (11.2165487 49.0887876, 11.2166764 49.0887252)",,2
37232349,,Zum Anger,residential,50,False,True,43.548,"LINESTRING (11.2172422 49.0888454, 11.2168257 49.088776, 11.2166764 49.0887252)",,
"[122029586, 127112500]",,Florianstraße,residential,,False,False,210.06,"LINESTRING (11.2181131 49.0892412, 11.2189948 49.0892818, 11.2191287 49.0892898, 11.2193987 49.089306, 11.2200804 49.0894022, 11.2202076 49.0894202, 11.2204547 49.0894551, 11.2209696 49.0894517)",,
122029593,,Ziegelweg,residential,,False,False,133.488,"LINESTRING (11.2142224 49.0893345, 11.2141751 49.0892698, 11.2141564 49.0891875, 11.2141944 49.0886657, 11.2142399 49.0881434)",,
122029593,,Ziegelweg,residential,,False,True,85.63,"LINESTRING (11.2142224 49.0893345, 11.2143068 49.0893634, 11.2144283 49.0893788, 11.2146039 49.089401, 11.2148501 49.0894378, 11.2150348 49.0894886, 11.2153392 49.0895636)",,
157209500,,Ziegelweg,residential,,False,False,57.772,"LINESTRING (11.2142224 49.0893345, 11.21411 49.0893546, 11.2134424 49.0892816)",,
122029591,,Staufer Weg,residential,,False,True,97.645,"LINESTRING (11.2209696 49.0894517, 11.2210872 49.0892621, 11.2213866 49.0887055, 11.2214282 49.0886267)",,
"[122029586, 127112500]",,Florianstraße,residential,,False,True,210.06,"LINESTRING (11.2209696 49.0894517, 11.2204547 49.0894551, 11.2202076 49.0894202, 11.2200804 49.0894022, 11.2193987 49.089306, 11.2191287 49.0892898, 11.2189948 49.0892818, 11.2181131 49.0892412)",,
184498595,,Staufer Weg,residential,,False,True,61.527,"LINESTRING (11.2209696 49.0894517, 11.2208798 49.089818, 11.2208645 49.0899157, 11.2208517 49.0899994)",,
122029593,,Ziegelweg,residential,,False,False,85.63,"LINESTRING (11.2153392 49.0895636, 11.2150348 49.0894886, 11.2148501 49.0894378, 11.2146039 49.089401, 11.2144283 49.0893788, 11.2143068 49.0893634, 11.2142224 49.0893345)",,
741977542,St 2225,Nürnberger Straße,secondary,50,False,False,159.898,"LINESTRING (11.2153392 49.0895636, 11.2152784 49.089621, 11.2151447 49.089747, 11.2147259 49.0901666, 11.2146314 49.0902612, 11.2143769 49.0905193, 11.2141272 49.0907626)",,2
741977542,St 2225,Nürnberger Straße,secondary,50,False,True,100.759,"LINESTRING (11.2153392 49.0895636, 11.2155464 49.0893683, 11.2158084 49.0891888, 11.2160882 49.0890258, 11.2163004 49.0889198)",,2
127112800,,Staufer Weg,residential,,False,False,119.886,"LINESTRING (11.2208517 49.0899994, 11.2208297 49.090136, 11.22022 49.0901021, 11.2202415 49.0899639, 11.2204499 49.089976, 11.2208517 49.0899994)",,
127112800,,Staufer Weg,residential,,False,True,119.886,"LINESTRING (11.2208517 49.0899994, 11.2204499 49.089976, 11.2202415 49.0899639, 11.22022 49.0901021, 11.2208297 49.090136, 11.2208517 49.0899994)",,
184498595,,Staufer Weg,residential,,False,False,61.527,"LINESTRING (11.2208517 49.0899994, 11.2208645 49.0899157, 11.2208798 49.089818, 11.2209696 49.0894517)",,
122037711,,Nürnberger Straße,residential,50,False,False,86.527,"LINESTRING (11.2135217 49.0902175, 11.2135005 49.0904917, 11.213625 49.0905826, 11.2137338 49.0905965, 11.2140157 49.0906943, 11.2141272 49.0907626)",,
27386161,St 2227,Hauptstraße,secondary,50,False,False,32.03,"LINESTRING (11.2188341 49.0875983, 11.2190889 49.0876263, 11.2192678 49.0876463)",,
27386161,St 2227,Hauptstraße,secondary,50,False,True,50.967,"LINESTRING (11.2188341 49.0875983, 11.2187856 49.0875897, 11.2183273 49.0874758, 11.2181782 49.0874388)",,
122037715,,Schulgasse,living_street,,False,True,34.818,"LINESTRING (11.2188341 49.0875983, 11.2188107 49.0876555, 11.2187638 49.0877343, 11.2187304 49.0878023, 11.2187293 49.0879002)",,1
28344033,St 2225,Nürnberger Straße,secondary,50,False,True,22.823999999999998,"LINESTRING (11.2180437 49.0876242, 11.2181139 49.0875274, 11.2181782 49.0874388)",,
122037713,,Schulgasse,living_street,,False,False,53.59,"LINESTRING (11.2180437 49.0876242, 11.2183524 49.0877297, 11.2184738 49.0878609, 11.218613 49.0879032)",,
741977542,St 2225,Nürnberger Straße,secondary,50,False,False,54.25,"LINESTRING (11.2180437 49.0876242, 11.217912 49.0878448, 11.217752 49.0880729)",,2
741977543,,Schulgasse,living_street,,False,False,8.476,"LINESTRING (11.218613 49.0879032, 11.2187293 49.0879002)",,1
37232335,,Schulgasse,living_street,,False,True,86.093,"LINESTRING (11.218613 49.0879032, 11.2185167 49.0879714, 11.2184578 49.0880379, 11.2184262 49.0881722, 11.2183838 49.0881893, 11.2180827 49.0881716, 11.217752 49.0880729)",,1
122037713,,Schulgasse,living_street,,False,True,53.59,"LINESTRING (11.218613 49.0879032, 11.2184738 49.0878609, 11.2183524 49.0877297, 11.2180437 49.0876242)",,
741977543,,Schulgasse,living_street,,False,True,8.476,"LINESTRING (11.2187293 49.0879002, 11.218613 49.0879032)",,1
122037715,,Schulgasse,living_street,,False,False,34.818,"LINESTRING (11.2187293 49.0879002, 11.2187304 49.0878023, 11.2187638 49.0877343, 11.2188107 49.0876555, 11.2188341 49.0875983)",,1
"[184818177, 741977543]",,"['Marktplatz', 'Schulgasse']",living_street,,False,"[False, True]",114.709,"LINESTRING (11.2187293 49.0879002, 11.2187906 49.0879074, 11.2189712 49.087971, 11.2190539 49.0880223, 11.2195039 49.087973, 11.2197074 49.0879988, 11.2197684 49.0879846, 11.2200107 49.0879283, 11.2200675 49.0878568, 11.220107 49.0878071)",,1
"[122041553, 184498517]",,Auer Weg,residential,50,False,False,64.561,"LINESTRING (11.225349 49.0881489, 11.2250087 49.0882059, 11.2248207 49.0882325, 11.2245707 49.0882931, 11.2244943 49.0882937)",,
77895506,St 2227,Münchener Straße,secondary,50,False,True,25.933,"LINESTRING (11.2227227 49.0881753, 11.2225198 49.0882181, 11.222379 49.0882343)",,
"[1085350052, 122041564]",,Lindenstraße,residential,,False,False,76.48400000000001,"LINESTRING (11.2227227 49.0881753, 11.2227219 49.0879994, 11.2227218 49.0879649, 11.2227283 49.0877098, 11.2227289 49.0874875)",,
242351690,St 2227,Münchener Straße,secondary,50,False,False,79.144,"LINESTRING (11.2227227 49.0881753, 11.2233658 49.0879651, 11.223521 49.0879143, 11.2236951 49.0878574)",,
184498517,,Auer Weg,residential,50,False,True,17.233,"LINESTRING (11.2242867 49.0882193, 11.2244943 49.0882937)",,
37232301,,Auer Weg,residential,50,False,False,41.373,"LINESTRING (11.2242867 49.0882193, 11.2242605 49.0881765, 11.224182 49.0881423, 11.2238953 49.0880896, 11.223803 49.0880559)",,
184498517,,Auer Weg,residential,50,False,False,41.508,"LINESTRING (11.2242867 49.0882193, 11.2242195 49.0882479, 11.2238229 49.0882761, 11.2237332 49.0882858)",,
122041550,,An der Thalach,residential,,False,False,214.807,"LINESTRING (11.2231069 49.0897958, 11.223556 49.0895173, 11.2243011 49.089194, 11.2244215 49.089103, 11.2244804 49.0890123, 11.2245147 49.0889269, 11.2245289 49.0887834, 11.2245253 49.0886248, 11.2244943 49.0882937)",,
"[30405077, 184498605, 30405079]",RH 40,Stettener Straße,tertiary,50,False,False,38.975,"LINESTRING (11.2231069 49.0897958, 11.2231193 49.0898346, 11.2232006 49.0900721, 11.2232104 49.0901064, 11.2232069 49.0901389)",yes,
"[184498605, 68247719]",RH 40,Stettener Straße,tertiary,50,False,True,191.68199999999996,"LINESTRING (11.2231069 49.0897958, 11.2230391 49.0896015, 11.2229098 49.0893591, 11.2227927 49.0892209, 11.2225793 49.0890259, 11.2223929 49.0889023, 11.2222233 49.0888147, 11.2220825 49.0887772, 11.2215857 49.0886711, 11.2214831 49.0886482, 11.2214282 49.0886267)",,
184675061,,Leitenweg,residential,,False,False,227.52200000000002,"LINESTRING (11.2131284 49.084149, 11.2132838 49.0842258, 11.2133709 49.0843463, 11.2134967 49.0844071, 11.2138725 49.0845885, 11.2141589 49.0847843, 11.2143449 49.0849624, 11.2147497 49.0855296, 11.2147867 49.0856906, 11.2148098 49.0857908)",,
242060186,St 2225,Weißenburger Straße,secondary,50,False,False,118.32000000000002,"LINESTRING (11.2131284 49.084149, 11.2131214 49.0841868, 11.2131021 49.0842916, 11.2129665 49.0845378, 11.2129446 49.0845777, 11.2129057 49.0846925, 11.2129047 49.0847446, 11.2129315 49.0848439, 11.2129978 49.0849355, 11.2130836 49.0850238, 11.2132286 49.0851263)",,
184675032,,Bahnhofstraße,residential,50,False,True,21.863,"LINESTRING (11.2163004 49.0889198, 11.2161719 49.0887421)",,
