osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,width,access
569009669,2,,Heideberg,residential,50,False,False,112.35900000000001,"LINESTRING (7.1446393 50.2320725, 7.1444153 50.2322169, 7.1441933 50.2323163, 7.1439832 50.2323638, 7.1438028 50.2323551, 7.1437458 50.232346, 7.1435978 50.2323222, 7.1433136 50.2324191, 7.1432664 50.2324352)",,,,
66399542,2,,Schulstraße,residential,50,False,False,104.14399999999999,"LINESTRING (7.1435454 50.2326996, 7.1435923 50.2326871, 7.1437065 50.2326567, 7.1440306 50.2327962, 7.1445146 50.2330776, 7.144674 50.2331966)",,,,
572864483,2,L 52,Koblenzer Straße,secondary,50,False,False,93.469,"LINESTRING (7.1435454 50.2326996, 7.1436333 50.2328073, 7.143901 50.2331352, 7.1441537 50.2334447)",,,,
572864483,2,L 52,Koblenzer Straße,secondary,50,False,True,14.777999999999999,"LINESTRING (7.1435454 50.2326996, 7.1435099 50.2326655, 7.1434302 50.232589)",,,,
66625203,,,Turnstraße,residential,30,False,False,31.485,"LINESTRING (7.1432331 50.2308482, 7.1428999 50.2310346)",,,3.5,
569009672,2,,Brunnenstraße,residential,30,False,False,54.9,"LINESTRING (7.1432331 50.2308482, 7.1432772 50.2309298, 7.1433503 50.2313345)",,,,
"[569009672, 66311307]",2,,Brunnenstraße,residential,"['50', '30']",False,True,70.49,"LINESTRING (7.1432331 50.2308482, 7.1431886 50.2308077, 7.1429694 50.2307103, 7.1424149 50.2304974)",,,,
66311307,2,,Brunnenstraße,residential,50,False,False,34.597,"LINESTRING (7.1419958 50.2303395, 7.1424149 50.2304974)",,,,
530883374,2,,Balduinstraße,residential,30,False,False,38.676,"LINESTRING (7.1419958 50.2303395, 7.1418795 50.2306186, 7.1418558 50.2306756)",,,,
"[66625199, 572864446, 530883375]",2,,Balduinstraße,residential,"['50', '30']",False,True,78.64200000000001,"LINESTRING (7.1419958 50.2303395, 7.1418494 50.2302895, 7.1417281 50.2302481, 7.1414917 50.2301406, 7.1413792 50.2300837, 7.1411264 50.2299558, 7.1410899 50.2299375)",,,,
66311294,2,,Hinter der Mauer,residential,50,False,False,185.121,"LINESTRING (7.1410769 50.2319637, 7.1413243 50.2322658, 7.1416251 50.2325195, 7.1416516 50.2325418, 7.1417657 50.2326031, 7.1418781 50.2326069, 7.1420642 50.2325509, 7.1421335 50.2325301, 7.1428579 50.2321584, 7.1429012 50.2321362)",,,,
66311294,2,,Hinter der Mauer,residential,50,False,True,38.626999999999995,"LINESTRING (7.1410769 50.2319637, 7.1409503 50.2318145, 7.1408304 50.2316543)",,,,
66625201,2,,Im Allen,residential,50,False,False,85.402,"LINESTRING (7.1410769 50.2319637, 7.1412672 50.2319219, 7.1415508 50.2319125, 7.1416612 50.2318972, 7.1418407 50.2317876, 7.1420403 50.2316659, 7.1420553 50.2316567, 7.1420972 50.2316312)",,,,
572864493,2,L 52,Koblenzer Straße,secondary,30,False,False,8.0,"LINESTRING (7.1420203 50.2315787, 7.1420972 50.2316312)",,,,
"[531335963, 572864494, 572864495]","['2', '1']",L 52,Koblenzer Straße,secondary,30,False,True,71.42,"LINESTRING (7.1420203 50.2315787, 7.1418874 50.2314834, 7.1418762 50.2314754, 7.1416522 50.2313139, 7.1414568 50.2311727, 7.14134 50.2311072)",,,5,
591636196,,,Turnstraße,residential,30,False,True,46.242000000000004,"LINESTRING (7.1420203 50.2315787, 7.1420672 50.2315494, 7.1424855 50.2312882)",,,3.5,
572864492,2,L 52,Koblenzer Straße,secondary,30,False,False,31.118,"LINESTRING (7.1420972 50.2316312, 7.1424116 50.2318258)",,,,
572864493,2,L 52,Koblenzer Straße,secondary,30,False,True,8.0,"LINESTRING (7.1420972 50.2316312, 7.1420203 50.2315787)",,,,
66625201,2,,Im Allen,residential,50,False,True,85.40199999999999,"LINESTRING (7.1420972 50.2316312, 7.1420553 50.2316567, 7.1420403 50.2316659, 7.1418407 50.2317876, 7.1416612 50.2318972, 7.1415508 50.2319125, 7.1412672 50.2319219, 7.1410769 50.2319637)",,,,
572864491,2,L 52,Koblenzer Straße,secondary,30,False,False,49.031,"LINESTRING (7.1424116 50.2318258, 7.1429012 50.2321362)",,,,
572864492,2,L 52,Koblenzer Straße,secondary,30,False,True,31.118,"LINESTRING (7.1424116 50.2318258, 7.1420972 50.2316312)",,,,
530883374,2,,Balduinstraße,residential,30,False,True,34.22,"LINESTRING (7.1424116 50.2318258, 7.1424539 50.2317912, 7.1427082 50.2315835)",,,,
66625203,,,Turnstraße,residential,30,False,False,40.793,"LINESTRING (7.1428999 50.2310346, 7.1424855 50.2312882)",,,3.5,
66625203,,,Turnstraße,residential,30,False,True,31.485,"LINESTRING (7.1428999 50.2310346, 7.1432331 50.2308482)",,,3.5,
66625196,,,Mittelstraße,residential,50,False,False,73.803,"LINESTRING (7.1428999 50.2310346, 7.1426032 50.2308368, 7.1424628 50.2307333, 7.1423932 50.2306665, 7.1423828 50.2306215, 7.1423858 50.2305613, 7.1424149 50.2304974)",,,,
66625203,,,Turnstraße,residential,30,False,True,40.793,"LINESTRING (7.1424855 50.2312882, 7.1428999 50.2310346)",,,3.5,
530883374,2,,Balduinstraße,residential,30,False,False,36.868,"LINESTRING (7.1424855 50.2312882, 7.1426894 50.2315161, 7.142706 50.2315518, 7.1427082 50.2315835)",,,,
530883374,2,,Balduinstraße,residential,30,False,True,81.68199999999999,"LINESTRING (7.1424855 50.2312882, 7.1423964 50.2311979, 7.1422662 50.2310622, 7.1419785 50.2307646, 7.1418558 50.2306756)",,,,
591636196,,,Turnstraße,residential,30,False,False,46.242000000000004,"LINESTRING (7.1424855 50.2312882, 7.1420672 50.2315494, 7.1420203 50.2315787)",,,3.5,
66311307,2,,Brunnenstraße,residential,50,False,True,34.597,"LINESTRING (7.1424149 50.2304974, 7.1419958 50.2303395)",,,,
"[569009672, 66311307]",2,,Brunnenstraße,residential,"['50', '30']",False,False,70.49,"LINESTRING (7.1424149 50.2304974, 7.1429694 50.2307103, 7.1431886 50.2308077, 7.1432331 50.2308482)",,,,
66625196,,,Mittelstraße,residential,50,False,True,73.803,"LINESTRING (7.1424149 50.2304974, 7.1423858 50.2305613, 7.1423828 50.2306215, 7.1423932 50.2306665, 7.1424628 50.2307333, 7.1426032 50.2308368, 7.1428999 50.2310346)",,,,
68849289,2,,Höfchen,residential,50,False,False,70.328,"LINESTRING (7.1395089 50.2295403, 7.1399784 50.2294802, 7.1404782 50.2294157)",,,,
68849289,2,,Höfchen,residential,50,False,True,65.36500000000001,"LINESTRING (7.1395089 50.2295403, 7.1393726 50.2295355, 7.1391679 50.2294809, 7.1388752 50.2293773, 7.138674 50.2293113)",,,,
533980643,2,,Höfchen,residential,50,False,True,46.504000000000005,"LINESTRING (7.1395089 50.2295403, 7.1393867 50.2296278, 7.1392155 50.2297123, 7.1390951 50.2297946, 7.1390616 50.2298396)",,,,
530883374,2,,Balduinstraße,residential,30,False,False,81.68199999999999,"LINESTRING (7.1418558 50.2306756, 7.1419785 50.2307646, 7.1422662 50.2310622, 7.1423964 50.2311979, 7.1424855 50.2312882)",,,,
530883374,2,,Balduinstraße,residential,30,False,True,38.676,"LINESTRING (7.1418558 50.2306756, 7.1418795 50.2306186, 7.1419958 50.2303395)",,,,
66625198,,,Buchbinderstraße,residential,30,False,True,54.069,"LINESTRING (7.1427082 50.2315835, 7.1428107 50.2315737, 7.1433503 50.2313345)",,,3,
530883374,2,,Balduinstraße,residential,30,False,False,34.22,"LINESTRING (7.1427082 50.2315835, 7.1424539 50.2317912, 7.1424116 50.2318258)",,,,
530883374,2,,Balduinstraße,residential,30,False,True,36.868,"LINESTRING (7.1427082 50.2315835, 7.142706 50.2315518, 7.1426894 50.2315161, 7.1424855 50.2312882)",,,,
66935431,2,,Schulstraße,residential,50,False,True,54.67,"LINESTRING (7.1452127 50.2335473, 7.1451516 50.2335065, 7.144674 50.2331966)",,,,
66935459,2,,Heideberg,residential,50,False,True,106.40899999999999,"LINESTRING (7.1457952 50.2326572, 7.1455128 50.2325831, 7.1453736 50.2325381, 7.1449879 50.2323128, 7.1447601 50.2321558, 7.1446393 50.2320725)",,,,
35448801,2,,Stierstraße,residential,30,False,True,233.41799999999998,"LINESTRING (7.138674 50.2293113, 7.1384853 50.2292671, 7.1384252 50.2292531, 7.138406 50.2292486, 7.1383309 50.229231, 7.1381843 50.2291967, 7.1380452 50.2291642, 7.137938 50.2291391, 7.1373121 50.2289641, 7.1366412 50.228723, 7.1358574 50.2284348, 7.1357351 50.2283898)",,,,
68588723,2,,Von-der-Leyen-Straße,residential,50,False,False,87.36800000000001,"LINESTRING (7.138674 50.2293113, 7.1380903 50.2299559, 7.1380584 50.2299912)",,,,
68849289,2,,Höfchen,residential,50,False,False,65.36500000000001,"LINESTRING (7.138674 50.2293113, 7.1388752 50.2293773, 7.1391679 50.2294809, 7.1393726 50.2295355, 7.1395089 50.2295403)",,,,
651506772,2,K 12,Masburger Straße,tertiary,50,False,False,4.79,"LINESTRING (7.1336743 50.2339138, 7.1336155 50.2339348)",,,,
651506772,2,K 12,Masburger Straße,tertiary,50,False,True,68.06,"LINESTRING (7.1336743 50.2339138, 7.1340886 50.2337473, 7.1344743 50.2335782)",,,,
69332864,2,,Elzstraße,residential,30,False,False,73.317,"LINESTRING (7.1346619 50.2266338, 7.13436 50.2267829, 7.1342738 50.2268023, 7.1339229 50.2268325, 7.1337206 50.2268166)",,,,
551692557,2,,Steilbachstraße,residential,30,False,False,79.317,"LINESTRING (7.1346619 50.2266338, 7.1349864 50.2268738, 7.1352772 50.2271298, 7.1353181 50.2272049)",,,,
69332864,2,,Elzstraße,residential,30,False,True,73.31700000000001,"LINESTRING (7.1337206 50.2268166, 7.1339229 50.2268325, 7.1342738 50.2268023, 7.13436 50.2267829, 7.1346619 50.2266338)",,,,
572864452,2,L 108,Hambucher Straße,secondary,30,False,True,31.158,"LINESTRING (7.1432553 50.2289474, 7.1430246 50.2291856)",,,,
70055547,2,,Hambucher Straße,residential,,False,False,49.755,"LINESTRING (7.1432553 50.2289474, 7.143222 50.2289199, 7.1431887 50.2288924, 7.143222 50.228714, 7.1433008 50.2285223)",,,,
"[584422097, 572864452, 24367205]",2,L 108,Hambucher Straße,secondary,"['50', '30', '100']",False,False,138.63400000000001,"LINESTRING (7.1432553 50.2289474, 7.143539 50.2286407, 7.143666 50.2285607, 7.1439695 50.2285053, 7.1442214 50.2284592, 7.1442271 50.2284582, 7.1448349 50.228352)",,,,
70055547,2,,Hambucher Straße,residential,,False,True,49.75500000000001,"LINESTRING (7.1433008 50.2285223, 7.143222 50.228714, 7.1431887 50.2288924, 7.143222 50.2289199, 7.1432553 50.2289474)",,,,
70605963,2,,Endertstraße,residential,30,False,True,101.021,"LINESTRING (7.1365773 50.2277701, 7.136206 50.2279231, 7.1355076 50.2281892, 7.1354062 50.2282423, 7.1353795 50.2282563)",,,,
70605965,2,,Pommerbachstraße,residential,30,False,True,65.227,"LINESTRING (7.1361124 50.2277105, 7.1360952 50.227124)",,,,
70605968,,,Burgstraße,residential,50,True,False,60.822,"LINESTRING (7.14134 50.2311072, 7.1415357 50.2308999, 7.1416902 50.2307724, 7.1418558 50.2306756)",,,,
"[531335962, 533624622]","['2', '1']",L 52,Koblenzer Straße,secondary,30,False,True,41.112,"LINESTRING (7.14134 50.2311072, 7.1411388 50.2310267, 7.140981 50.2309581, 7.1408857 50.2308841)",,,4,
"[531335963, 572864494, 572864495]","['2', '1']",L 52,Koblenzer Straße,secondary,30,False,False,71.42000000000002,"LINESTRING (7.14134 50.2311072, 7.1414568 50.2311727, 7.1416522 50.2313139, 7.1418762 50.2314754, 7.1418874 50.2314834, 7.1420203 50.2315787)",,,5,
35448801,2,,Stierstraße,residential,30,False,False,29.33,"LINESTRING (7.1353795 50.2282563, 7.1355819 50.2283323, 7.1357351 50.2283898)",,,,
35448801,2,,Stierstraße,residential,30,False,True,74.714,"LINESTRING (7.1353795 50.2282563, 7.1350131 50.2281299, 7.1347338 50.2280237, 7.134482 50.227909)",,,,
70605963,2,,Endertstraße,residential,30,False,False,101.02100000000002,"LINESTRING (7.1353795 50.2282563, 7.1354062 50.2282423, 7.1355076 50.2281892, 7.136206 50.2279231, 7.1365773 50.2277701)",,,,
547134002,1,L 98,,secondary_link,,True,False,21.597,"LINESTRING (7.1452117 50.2280005, 7.1451517 50.2278101)",,,,
140040172,1,L 98,,secondary_link,100,True,False,37.212999999999994,"LINESTRING (7.1453539 50.227953, 7.1454837 50.2279985, 7.1456058 50.2280282, 7.1456807 50.2280313, 7.1458498 50.2280382)",,,,
537528368,1,L 98,,secondary_link,100,True,False,26.415,"LINESTRING (7.1453539 50.227953, 7.1454317 50.2280945, 7.1454848 50.2281752)",,,,
140040191,3,L 98,,secondary,70,False,True,40.576,"LINESTRING (7.1436229 50.2278213, 7.1438603 50.2281531)",,,,
140040199,2,L 98,,secondary,70,False,False,70.407,"LINESTRING (7.1436229 50.2278213, 7.1432397 50.2272375)",,,,
140040165,1,L 98,,secondary_link,100,True,False,32.514,"LINESTRING (7.1436229 50.2278213, 7.1438539 50.2277188, 7.1440257 50.2276945)",,,,
140040174,1,L 98,,secondary_link,,True,False,49.07000000000001,"LINESTRING (7.1448349 50.228352, 7.1450014 50.2282586, 7.1450682 50.2282185, 7.1451264 50.2281719, 7.145168 50.2281203, 7.145196 50.2280628, 7.1452117 50.2280005)",,,,
140040189,2,L 108,,secondary,100,False,False,50.296,"LINESTRING (7.1448349 50.228352, 7.1452031 50.2282636, 7.1454848 50.2281752)",,,,
"[584422097, 572864452, 24367205]",2,L 108,Hambucher Straße,secondary,"['50', '100', '30']",False,True,138.63400000000001,"LINESTRING (7.1448349 50.228352, 7.1442271 50.2284582, 7.1442214 50.2284592, 7.1439695 50.2285053, 7.143666 50.2285607, 7.143539 50.2286407, 7.1432553 50.2289474)",,,,
140040191,3,L 98,,secondary,70,False,False,40.576,"LINESTRING (7.1438603 50.2281531, 7.1436229 50.2278213)",,,,
"[34337795, 572864455, 572864456, 309304825, 34401182]","['2', '3']",L 98,,secondary,70,False,True,514.6700000000001,"LINESTRING (7.1438603 50.2281531, 7.1440444 50.2284072, 7.1441986 50.2286589, 7.1444479 50.2289983, 7.1451654 50.2300537, 7.1466052 50.2321674, 7.1467539 50.2323949)",yes,,,
23653263,1,L 98,,secondary,,True,False,10.472000000000001,"LINESTRING (7.1472951 50.2339079, 7.1472539 50.2338908, 7.1472204 50.2338679, 7.1471967 50.2338404)",,roundabout,,
533624619,1,L 52,Poststraße,secondary_link,50,True,False,17.329,"LINESTRING (7.1403866 50.2305594, 7.1405015 50.2305876, 7.1405872 50.2306087, 7.140614 50.2306153)",,,,
572864438,2,L 52,Poststraße,secondary,50,False,True,177.481,"LINESTRING (7.1403866 50.2305594, 7.1403153 50.2305386, 7.1402206 50.2305096, 7.1400917 50.2304741, 7.1398487 50.2304164, 7.1397764 50.2304001, 7.1396716 50.2303776, 7.139541 50.2303511, 7.1394729 50.2303353, 7.139383 50.2303134, 7.1390402 50.2302278, 7.1389583 50.2302089, 7.1389252 50.2302012, 7.1388404 50.2301797, 7.1388131 50.2301728, 7.1386665 50.2301336, 7.1384971 50.2300883, 7.1383882 50.2300592, 7.1382252 50.2300147, 7.1380584 50.2299912)",,,,
533624623,1,L 52,Koblenzer Straße,secondary_link,30,True,False,18.323999999999998,"LINESTRING (7.1408018 50.2307283, 7.1408354 50.2307907, 7.1408857 50.2308841)",,,,
572864442,1,L 52,,secondary,50,True,False,9.479,"LINESTRING (7.1408018 50.2307283, 7.1407741 50.2307506, 7.1407364 50.2307659, 7.1406935 50.2307724)",,roundabout,5,
533624621,1,L 108,Koblenzer Straße,secondary_link,50,True,False,13.975999999999999,"LINESTRING (7.1407383 50.2306093, 7.1408103 50.2305684, 7.1408853 50.2305259)",,,,
572864443,1,L 52,,secondary,50,True,False,9.293,"LINESTRING (7.1407383 50.2306093, 7.1407744 50.2306243, 7.1408012 50.2306458, 7.1408161 50.2306727)",,roundabout,5,
533624618,1,L 52,Poststraße,secondary_link,50,True,False,18.265,"LINESTRING (7.1405519 50.2306851, 7.140474 50.2306259, 7.1403866 50.2305594)",,,,
572864440,1,L 52,,secondary,50,True,False,9.26,"LINESTRING (7.1405519 50.2306851, 7.1405603 50.2306574, 7.1405818 50.2306335, 7.140614 50.2306153)",,roundabout,5,
572864441,1,L 52,,secondary,50,True,False,6.354,"LINESTRING (7.1408161 50.2306727, 7.1408163 50.2307013, 7.1408018 50.2307283)",,roundabout,5,
572864445,1,L 52,,secondary,50,True,False,15.663999999999998,"LINESTRING (7.1406935 50.2307724, 7.1406497 50.2307695, 7.1406097 50.2307576, 7.140578 50.2307381, 7.140558 50.230713, 7.1405519 50.2306851)",,roundabout,5,
309300448,1,L 52,,secondary,50,True,False,9.185,"LINESTRING (7.140614 50.2306153, 7.1406537 50.2306046, 7.1406966 50.2306025, 7.1407383 50.2306093)",,roundabout,5,
23653263,1,L 98,,secondary,,True,False,10.626999999999999,"LINESTRING (7.1471967 50.2338404, 7.1471841 50.2338096, 7.1471838 50.2337777, 7.1471958 50.2337468)",,roundabout,,
309304828,1,L 98,,secondary_link,50,True,False,43.926,"LINESTRING (7.1471967 50.2338404, 7.1469516 50.2338286, 7.1467219 50.2338316, 7.14658 50.2338356)",,,,
66399546,2,,Heideberg,residential,50,False,False,174.07000000000002,"LINESTRING (7.1464241 50.2326016, 7.1463134 50.2324196, 7.1462838 50.2323542, 7.1460097 50.2317476, 7.1459272 50.2316701, 7.1455591 50.2315347, 7.1453568 50.2314441, 7.1451639 50.2313637)",,,,
66399546,2,,Heideberg,residential,50,False,False,105.72199999999998,"LINESTRING (7.1451639 50.2313637, 7.1449825 50.2313042, 7.144753 50.2312683, 7.1446683 50.2312653, 7.144557 50.2312728, 7.1444771 50.231314, 7.1444536 50.2314224, 7.1444533 50.2315724, 7.144496 50.2316923, 7.1445258 50.2317857)",,,,
66399546,2,,Heideberg,residential,50,False,True,174.07,"LINESTRING (7.1451639 50.2313637, 7.1453568 50.2314441, 7.1455591 50.2315347, 7.1459272 50.2316701, 7.1460097 50.2317476, 7.1462838 50.2323542, 7.1463134 50.2324196, 7.1464241 50.2326016)",,,,
"[345687824, 541392306]",,,Heideberg,residential,30,False,False,52.233,"LINESTRING (7.1451639 50.2313637, 7.1452404 50.2312673, 7.1453156 50.231088, 7.1453156 50.2310078, 7.1452536 50.2309206)",,,,
"[345687824, 541392306]",,,Heideberg,residential,30,False,True,52.233000000000004,"LINESTRING (7.1452536 50.2309206, 7.1453156 50.2310078, 7.1453156 50.231088, 7.1452404 50.2312673, 7.1451639 50.2313637)",,,,
66399546,2,,Heideberg,residential,50,False,True,105.72200000000001,"LINESTRING (7.1445258 50.2317857, 7.144496 50.2316923, 7.1444533 50.2315724, 7.1444536 50.2314224, 7.1444771 50.231314, 7.144557 50.2312728, 7.1446683 50.2312653, 7.144753 50.2312683, 7.1449825 50.2313042, 7.1451639 50.2313637)",,,,
569009665,2,,Heideberg,residential,50,False,False,32.943,"LINESTRING (7.1445258 50.2317857, 7.1446001 50.2319415, 7.1446393 50.2320725)",,,,
"[572864475, 531758607]",1,L 52,Koblenzer Straße,secondary_link,50,True,False,23.845999999999997,"LINESTRING (7.1447135 50.2341009, 7.1448688 50.2341516, 7.1449647 50.2341821, 7.1450129 50.2341974)",,,,
"[640315067, 572864483]",2,L 52,Koblenzer Straße,secondary,50,False,True,83.18599999999999,"LINESTRING (7.1447135 50.2341009, 7.1446485 50.2340338, 7.1445761 50.2339589, 7.1445604 50.2339396, 7.1445243 50.2338952, 7.1444685 50.2338265, 7.1444035 50.2337436, 7.1443839 50.2337186, 7.1443363 50.2336546, 7.1442808 50.233586, 7.1442618 50.2335622, 7.1441537 50.2334447)",,,,
66399542,2,,Schulstraße,residential,50,False,True,46.213,"LINESTRING (7.1441537 50.2334447, 7.1442313 50.2334163, 7.144674 50.2331966)",,,,
"[572864483, 640315067]",2,L 52,Koblenzer Straße,secondary,50,False,False,83.186,"LINESTRING (7.1441537 50.2334447, 7.1442618 50.2335622, 7.1442808 50.233586, 7.1443363 50.2336546, 7.1443839 50.2337186, 7.1444035 50.2337436, 7.1444685 50.2338265, 7.1445243 50.2338952, 7.1445604 50.2339396, 7.1445761 50.2339589, 7.1446485 50.2340338, 7.1447135 50.2341009)",,,,
572864483,2,L 52,Koblenzer Straße,secondary,50,False,True,93.46900000000001,"LINESTRING (7.1441537 50.2334447, 7.143901 50.2331352, 7.1436333 50.2328073, 7.1435454 50.2326996)",,,,
533637876,2,L 52,,secondary,50,False,False,36.408,"LINESTRING (7.145171 50.2346274, 7.1454174 50.2349144)",,,,
27108299,1,L 52,,secondary_link,50,True,False,29.152,"LINESTRING (7.145171 50.2346274, 7.1450836 50.2345436, 7.1450559 50.2345141, 7.1450453 50.2344736, 7.1450337 50.2344291, 7.1450232 50.2343888)",,,,
530883362,,,Tannenweg,residential,,False,False,164.426,"LINESTRING (7.1366722 50.2319642, 7.136405 50.2318738, 7.1362676 50.2318134, 7.1358044 50.2315578, 7.1356904 50.2315246, 7.1355716 50.2315273, 7.1346647 50.2317761)",,,4,
584430374,,,Masburger Straße,residential,30,True,False,85.32300000000001,"LINESTRING (7.1366722 50.2319642, 7.1365027 50.2321188, 7.1360703 50.2324583, 7.1359315 50.2325673)",,,6,
531050623,2,,Cochemer Straße,residential,,False,True,60.42100000000001,"LINESTRING (7.1404225 50.2301347, 7.1406107 50.2301074, 7.1407909 50.2297036)",,,,
651506772,2,K 12,Masburger Straße,tertiary,50,False,True,2.032,"LINESTRING (7.1344743 50.2335782, 7.134498 50.233568)",,,,
66311300,2,,Meisenweg,residential,30,False,False,61.449,"LINESTRING (7.1344743 50.2335782, 7.1344991 50.2336034, 7.1349345 50.2340459)",,,,
651506772,2,K 12,Masburger Straße,tertiary,50,False,False,68.06,"LINESTRING (7.1344743 50.2335782, 7.1340886 50.2337473, 7.1336743 50.2339138)",,,,
651506772,2,K 12,Masburger Straße,tertiary,50,False,False,2.032,"LINESTRING (7.134498 50.233568, 7.1344743 50.2335782)",,,,
38253295,2,K 12,Masburger Straße,tertiary,30,False,True,59.193999999999996,"LINESTRING (7.134498 50.233568, 7.1348537 50.2333854, 7.134967 50.2333008, 7.1349981 50.2332519, 7.135012 50.233176)",,,,
"[591636557, 531514639]",1,,Im Haag,residential,30,True,False,36.802,"LINESTRING (7.1414607 50.2336449, 7.1417568 50.2336893, 7.1419693 50.233701)",,,5,
"[531514642, 585861540, 585861541]",2,,Im Haag,residential,30,False,False,128.675,"LINESTRING (7.1414607 50.2336449, 7.1414212 50.2336107, 7.1413209 50.2335106, 7.1413125 50.2335022, 7.1410609 50.2332367, 7.1408616 50.2330828, 7.1407693 50.2330254, 7.1407616 50.2330206, 7.1406774 50.2329754, 7.140435 50.2328795, 7.1402583 50.2328082)",,,,
585861542,2,,Pankratiusstraße,residential,30,False,False,13.697,"LINESTRING (7.1419693 50.233701, 7.1419011 50.2338162)",,,,
"[585861539, 35448644]",2,,Pankratiusstraße,residential,30,False,True,164.508,"LINESTRING (7.1419693 50.233701, 7.1421041 50.233473, 7.1423185 50.2332378, 7.1424903 50.2331186, 7.142508 50.2331064, 7.1433944 50.2326091, 7.1434302 50.232589)",,,,
572864473,1,L 52,,secondary,50,True,False,16.21,"LINESTRING (7.1450232 50.2343888, 7.1449771 50.2343674, 7.1449447 50.2343374, 7.1449296 50.2343023, 7.1449334 50.2342659)",,roundabout,5,
"[533637875, 572864468]",1,L 52,,secondary,50,True,False,20.121,"LINESTRING (7.1452751 50.2342639, 7.1452789 50.2342988, 7.1452652 50.2343326, 7.1452248 50.2343645, 7.145182 50.2343863, 7.1451306 50.2343983)",,roundabout,5,
531758604,1,L 98,,secondary_link,50,True,False,42.516000000000005,"LINESTRING (7.1451585 50.2341895, 7.1452874 50.2341563, 7.1457044 50.2340339)",,,,
572864469,1,L 52,,secondary,50,True,False,11.931999999999999,"LINESTRING (7.1451585 50.2341895, 7.1452065 50.2342071, 7.1452432 50.2342338, 7.1452751 50.2342639)",,roundabout,5,
572864470,1,L 52,,secondary,50,True,False,10.702,"LINESTRING (7.1450129 50.2341974, 7.1450594 50.2341855, 7.1451094 50.2341828, 7.1451585 50.2341895)",,roundabout,5,
"[533637872, 572864474]",1,L 52,Koblenzer Straße,secondary_link,50,True,False,24.113,"LINESTRING (7.1449334 50.2342659, 7.1448262 50.2341886, 7.1447135 50.2341009)",,,,
572864471,1,L 52,,secondary,50,True,False,9.716,"LINESTRING (7.1449334 50.2342659, 7.1449499 50.2342388, 7.144977 50.2342154, 7.1450129 50.2341974)",,roundabout,5,
"[619576516, 533637877]",1,L 52,,secondary_link,50,True,False,25.782000000000004,"LINESTRING (7.1451306 50.2343983, 7.1451301 50.2344675, 7.1451299 50.2345034, 7.145171 50.2346274)",,,,
572864472,1,L 52,,secondary,50,True,False,7.8149999999999995,"LINESTRING (7.1451306 50.2343983, 7.1450757 50.2343992, 7.1450232 50.2343888)",,roundabout,5,
533637876,2,L 52,,secondary,50,False,True,36.408,"LINESTRING (7.1454174 50.2349144, 7.145171 50.2346274)",,,,
309304826,2,L 98,,secondary,50,False,True,66.405,"LINESTRING (7.1457044 50.2340339, 7.1457365 50.2340242, 7.1459688 50.2339536, 7.1461207 50.2339117, 7.1463455 50.2338641, 7.14658 50.2338356)",,,,
"[572864466, 531758603]",1,L 98,,secondary_link,50,True,False,40.413000000000004,"LINESTRING (7.1457044 50.2340339, 7.1453445 50.2341942, 7.1453038 50.2342287, 7.1452751 50.2342639)",,,,
533980643,2,,Höfchen,residential,50,False,False,46.504000000000005,"LINESTRING (7.1390616 50.2298396, 7.1390951 50.2297946, 7.1392155 50.2297123, 7.1393867 50.2296278, 7.1395089 50.2295403)",,,,
534659362,1,,Gartenstraße,living_street,,False,True,32.275,"LINESTRING (7.1444047 50.2302396, 7.1440198 50.2303933)",,,4,
23653263,1,L 98,,secondary,,True,False,13.268999999999998,"LINESTRING (7.1474756 50.233906, 7.1474167 50.2339189, 7.1473546 50.2339195, 7.1472951 50.2339079)",,roundabout,,
"[601084552, 572864465, 531324277]",1,L 98,,"['secondary_link', 'secondary']","['50', '100']",True,False,126.13900000000001,"LINESTRING (7.1474756 50.233906, 7.1474691 50.2339925, 7.1475005 50.2342363, 7.1474946 50.2343353, 7.1474894 50.2344925, 7.1474571 50.234674, 7.1474273 50.234825, 7.1473388 50.2350293)",,,,
"[601084554, 309304831]",1,L 98,,"['secondary_link', 'secondary']","['50', '70']",True,False,126.03800000000001,"LINESTRING (7.1473388 50.2350293, 7.1473896 50.234688, 7.1474032 50.2345144, 7.147401 50.2342794, 7.1473602 50.2339985, 7.1473279 50.2339545, 7.1472951 50.2339079)",,,,
66311299,2,,Zanterbachstraße,residential,30,False,False,236.366,"LINESTRING (7.140532 50.2273003, 7.1404005 50.2272651, 7.1402904 50.2272566, 7.139776 50.2273935, 7.1375124 50.2280905)",,,,
